,time,sea,temp,RH,wind,SW_global,ppt,press,SW_direct,SW_diffuse,alb,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-01-18 00:00:00,0.0,-6.567,32.53,0.851,0.0,0,621.883,0.0,0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.08957706591617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065046686940184,10.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09848382276849496,
1,2021-01-18 01:00:00,0.0,-6.579,33.705,1.196,0.0,0,621.693,0.0,0,0.25,1.261,165.226,0.577,0.0,0.0,0.0,0.015598723246625786,100952.14216944513,110.08957706591617,21.698286956565273,0.0,0.0,-6.278398792909006,0.0,-217.98545672990633,0.0,-140.94186980679893,-24.982252985502168,-52.06133393760524,0.0,0.0,0.0,329.7217840017122,1.0065046686940184,10.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-217.98545672990633,0.0,,100952.14216944513,0.0,0.09848382276849496,6.112911778902558
2,2021-01-18 02:00:00,0.0,-7.31,37.112,0.969,0.0,0,621.381,0.0,0,0.25,1.312,164.423,0.581,0.0,-6.278398792909006,0.0,0.015597045964600854,100930.44388248856,110.06591481187411,8.288662507751532,21.698286956565273,0.0,-3.9276918355329116,0.0,-136.3691168566671,0.0,-114.55132704137725,-3.1721823681477996,-19.888661402542994,0.0,1.24305395540095,0.0,329.69805626505877,1.0063597053896367,10.219637591739044,-0.00036240826095433685,0.0,0.0,-7.176430308875976e-05,0.0,0.0,-136.3691168566671,0.0,,100952.14216944513,0.0,0.09848382276849496,3.5997605180982672
3,2021-01-18 03:00:00,0.0,-7.549,36.772,0.683,0.0,0,620.88,0.0,0,0.25,1.276,163.207,0.578,0.0,-10.206090628441917,-0.006970890385068075,0.015596405169239613,100922.1552199808,110.05687592146217,3.2571252016042354,29.986949464316805,0.0,-2.8728493583690415,0.0,-99.74507834825427,0.0,-99.70309105510518,5.754360781558115,-7.8156929723617745,0.0,2.01934489765456,0.0,329.68899192703026,1.0063043258777762,10.219499142959393,-0.00013844877965106775,0.0,0.0,-2.7415661815964272e-05,0.0,0.0,-99.74507834825427,0.0,,100952.14216944513,0.0,0.09847313041737595,2.551492129979049
4,2021-01-18 04:00:00,0.0,-7.784,38.108,1.238,0.0,0,620.64,0.0,0,0.25,1.299,163.058,0.58,0.0,-13.078939986810958,-0.018295741518851914,0.01559615334922309,100918.8980947792,110.05332398558255,3.10840524813071,33.24407466592104,0.0,-2.0923178293200877,0.0,-72.64509195618338,0.0,-88.5491070816868,20.777005240807345,-7.458909937837118,0.0,2.5859198225332,0.0,329.685429925618,1.006282563243935,10.21944473637479,-5.440658460281745e-05,0.0,0.0,-1.07735956206867e-05,0.0,0.0,-72.64509195618338,0.0,,100952.14216944513,0.0,0.09846904547871684,1.9705626907967475
5,2021-01-18 05:00:00,0.0,-8.092,39.618,1.281,0.0,0,620.618,0.0,0,0.25,1.318,162.676,0.581,0.0,-15.171257816131046,-0.03279835859355523,0.01559591302090451,100915.78968953107,110.04993423067728,1.4782165989646334,36.35247991405175,0.0,-1.5189804258473236,0.0,-52.73886747463182,0.0,-80.93140020054534,28.74235798199725,-3.547155949594543,0.0,2.997330693510808,0.0,329.68203053025366,1.0062617939641418,10.219392813175308,-5.192319948301366e-05,0.0,0.0,-1.0281785597973884e-05,0.0,0.0,-52.73886747463182,0.0,,100952.14216944513,0.0,0.09846744017923034,1.6266479003467562
6,2021-01-18 06:00:00,0.0,-9.07,43.24,0.828,0.0,0,620.788,0.0,0,0.25,1.333,160.629,0.583,0.0,-16.69023824197837,-0.049608636168813225,0.015595798729468523,100914.31147293211,110.04832221693796,0.245899554373337,37.830696513016385,0.0,-1.5721056205015105,0.0,-54.583369584570654,0.0,-77.29142727113495,20.00336458354925,-0.5900680218423642,0.0,3.294761124857408,0.0,329.6804139201211,1.006251916924911,10.219368120577231,-2.469259807731194e-05,0.0,0.0,-4.8896014645566565e-06,0.0,0.0,-54.583369584570654,0.0,,100952.14216944513,0.0,0.0984659081375973,1.412433597795614
7,2021-01-18 07:00:00,0.0,-9.835,44.15,0.265,2.505,0,621.095,2.505,0,0.25,1.282,157.953,0.579,0.0,-18.26234386247988,-0.0680872074145561,0.015595779717088936,100914.06557337774,110.04805406039011,0.0,38.07659606738972,0.0,-1.8237398737033186,0.0,-63.32008883774027,0.029300571143480836,-74.18701486203028,7.08362108574445,0.1516312300975512,0.0,3.602373137304522,0.0,329.6801449982292,1.006250273884338,10.219364012975799,-4.107601432197396e-06,0.0,0.06318936142182371,-8.133833146418428e-07,0.0,0.0,-63.32008883774027,0.0,,100952.14216944513,0.0,0.09846517955437677,1.218221334737534
8,2021-01-18 08:00:00,0.1,-9.722,43.598,0.189,79.583,0,621.454,79.583,0,0.25,1.277,158.131,0.579,0.0,-20.0860837361832,-0.08829104437101565,0.0651943438619033,100914.12876273916,110.0481229691812,0.0,38.07659606738972,0.0,-1.5247504665938671,0.0,-52.939202784473245,3.8912711006713874,-67.43606655883795,6.216735357827639,0.429393400735978,0.0,3.9594639151297044,0.0,329.6802141037127,1.0062506961003583,10.21936506851585,1.0555400509220912e-06,0.0,0.17894137283767228,2.0901710983820485e-07,0.0,0.0,-52.939202784473245,0.0,,100952.20535880655,0.0,0.09846505835457815,1.023763543147052
9,2021-01-18 09:00:00,0.278,-8.077,38.61,1.095,205.775,0,621.867,205.775,0,0.25,1.286,162.141,0.579,0.0,-21.610834202777067,-0.11049760848978872,0.15155312439439275,100914.307704112,110.04831810699237,0.0,38.07659606738972,0.0,0.5940707427562276,0.0,20.626084207306235,23.389383129192126,-58.03869121661276,47.06446905379012,3.953964498427454,0.0,4.256958742509296,0.0,329.68040979844704,1.0062518917425936,10.21936805762144,2.989105587942747e-06,0.0,1.6477390063947568,5.91900280415797e-07,0.0,0.0,20.626084207306235,0.0,,100952.38430017939,0.0,0.09846508949958623,0.8835135102043995
10,2021-01-18 10:00:00,0.431,-7.43,36.482,1.457,339.975,0,622.029,339.975,0,0.25,1.278,163.519,0.578,0.0,-21.01676346002084,-0.1343726374788471,0.22205408753019443,100915.9554431184,110.05011498704296,0.0,38.07659606738972,0.0,1.99777861267733,0.0,69.3626986265283,56.619628806058394,-58.74810252504088,62.884975897057615,4.471600603552331,0.0,4.134595844900841,0.0,329.68221180154126,1.0062629014798228,10.219395581964513,2.752434307279543e-05,0.0,1.8634641285744598,5.450369500843974e-06,0.0,0.0,69.3626986265283,0.0,,100954.03203918578,0.0,0.09846517769678989,0.9359133731321336
11,2021-01-18 11:00:00,0.545,-6.268,33.512,1.676,543.975,0,621.507,543.975,0,0.25,1.284,166.4,0.578,0.0,-19.01898484734351,-0.15756114584769593,0.2712981241519565,100917.81890724697,110.05214711804467,0.0,38.07659606738972,0.0,3.4997955721017013,0.0,121.51259603125851,110.6845478141704,-62.995808556129106,67.83044031152072,2.258973740965143,0.0,3.7344427207313466,0.0,329.6842497148907,1.006275352525216,10.219426709577995,3.1127613483089824e-05,0.0,0.941395023348539,6.163908542738369e-06,0.0,0.0,121.51259603125851,0.0,,100955.89550331436,0.0,0.0984659898336556,1.1337655115363814
12,2021-01-18 12:00:00,0.608,-5.558,32.127,1.924,630.15,0,620.718,630.15,0,0.25,1.299,168.402,0.579,0.0,-15.519189275241809,-0.17850517418771303,0.29704005971813024,100918.76030227031,110.05317372112357,1.9861649051781944,38.07659606738972,0.0,3.6150983025514316,0.0,125.51589674348423,140.38484522353482,-73.89386014473308,60.75354964070459,-4.76599115566725,0.0,3.03735317964515,0.0,329.68527923452126,1.006281642569175,10.219442434687892,1.5725109897572484e-05,0.0,0.0,3.1138978576809426e-06,0.0,0.0,125.51589674348423,0.0,,100956.8368983377,0.0,0.09846690828381796,1.5751089272409986
13,2021-01-18 13:00:00,0.608,-4.588,30.298,1.991,696.9,0,620.072,696.9,0,0.25,1.319,171.132,0.58,0.0,-11.904090972690376,-0.19553958094371884,0.2970399608114318,100916.77413736514,110.0510077833862,6.496035681464851,40.062760972567915,0.0,2.9683254044061225,0.0,103.0599983125077,155.25536151711512,-85.0524625978411,46.126832389202036,-15.587956721124916,0.0,2.3182237251565567,0.0,329.683107139793,1.0062683717356082,10.219409257603974,-3.317708391699532e-05,0.0,0.0,-6.569713219840146e-06,0.0,0.0,103.0599983125077,0.0,,100956.8368983377,0.0,0.09846737226617662,2.1916701469712567
14,2021-01-18 14:00:00,0.546,-3.787,28.638,2.612,578.9,0,619.609,578.9,0,0.25,1.324,173.206,0.58,0.0,-8.935765568284253,-0.20854105972312553,0.2717150043589949,100910.27810168367,110.04392377500945,14.95226598067848,46.55879665403277,0.0,0.9087921555942774,0.0,31.553184122919703,117.97186201756662,-94.82167464836365,42.55542767743168,-35.88039059447168,0.0,1.7279596707567315,0.0,329.6760028979722,1.006224966675336,10.219300744953294,-0.0001085126506805348,0.0,0.0,-2.1487325930069385e-05,0.0,0.0,31.553184122919703,0.0,,100956.8368983377,0.0,0.09846639334723505,2.855145210963591
15,2021-01-18 15:00:00,0.431,-2.983,24.98,2.059,426.075,0,619.302,426.075,0,0.25,1.226,173.302,0.574,0.0,-8.026973412689976,-0.21823252860032466,0.22205284440179032,100895.32583570298,110.02761814144273,14.365590346000591,61.51106263471125,0.0,-0.793649005718142,0.0,-27.555424034245892,70.95837425886961,-98.432379827539,32.84671229961694,-34.474277139541016,0.0,1.546146374347568,0.0,329.6596501324897,1.0061250536994726,10.219050962513636,-0.00024978243965872283,0.0,0.0,-4.945957067964904e-05,0.0,0.0,-27.555424034245892,0.0,,100956.8368983377,0.0,0.09846319154197031,3.092258829470348
16,2021-01-18 16:00:00,0.279,-3.048,22.095,2.265,206.4,0,619.116,206.4,0,0.25,1.079,170.014,0.563,30.0,-8.820622418408119,-0.226905130730015,0.15202499834890487,100880.96024535698,110.01195228501307,15.285370337397362,75.87665298071184,0.0,7.764073198882169,0.0,-59.065335945924076,23.533469744410475,-98.48120026202679,41.34015961438721,-36.68329645388429,9.523912426801159,1.701618984388165,0.0,329.6439382585208,1.006029054040907,10.218810963367222,-0.0002399991464139189,0.0,0.0,-4.752130393685538e-05,632.3500452852054,1167.6499547147946,269.56794210878405,,-328.6332780547081,100956.8368983377,1.0,0.09845582113155354,2.8842390858813456
17,2021-01-18 17:00:00,0.1,-3.579,18.805,1.856,19.05,0,619.28,19.05,0,0.25,0.883,163.956,0.548,60.0,-1.0565492195259498,-0.2364507097918181,0.06527737880913194,102033.32482973438,111.26862031595898,32.86209972801,91.1620233181092,0.0,-1.206295487313116,632.3500452852054,-210.804156880818,0.9326505497354727,-137.50223171990362,-14.806248182704934,-78.56577022254052,18.975405352347444,0.16203734224815247,0.0,330.9020220336545,1.0137084148657134,10.238009365429239,0.019198402062016093,0.0,0.0,0.0038121982087241804,2997.5224687852897,602.4775312147101,-41.88247376865625,,-168.92168311216176,102756.8368983377,1.0,0.09844873906047952,5.6013640375782785
