,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,cld,h_f,missing_type,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,s_cone,input,vp_ice
1214,2021-03-09 14:00:00,0.0,-2.781,42.95,3.991,624.033,631.0,0.0,631.0,0,0,5.0,-,0.35,2.137,188.174,0.621,0.0,-4.537427491732413,-13.99474249822505,0.10223403706709341,368707.4372262676,402.08008421621327,-16.348341372537043,16.348341372537043,1783.757173248264,0.0,-8.905091682832763,2641325.3664047075,-95.13430077060417,41.931290303068366,-92.26610313954447,16.107674098944713,-53.093587134989946,0.0,-7.813574898082833,0.0,243.59541718604535,6.461082637789897,7.708845190839694,0,0.0,0,-1.966073859862292e-05,0.0,0.0,-95.13430077060417,0.0,0.8381388493139679,2713741.9272089326,4.193555144035062
1215,2021-03-09 15:00:00,0.0,-0.518,22.9,3.436,623.185,868.0,0.0,868.0,0,0,5.0,-,0.35,1.347,181.914,0.581,0.0,-13.442519174565177,-13.985880308048117,0.10223403706709343,368691.088884895,402.0622561449237,-3.874952132430658,3.874952132430658,1800.1055146208012,0.0,7.807270952067135,2641325.3664047075,83.40613318820837,57.680443713254114,-63.14610317069017,101.90555658837518,-12.584835715065969,0.0,-0.4489282276647946,0.0,243.58821651677937,6.460987142432205,7.708731253444035,0,0.0,0,-7.318721959346616e-05,0.0,0.0,83.40613318820837,0.0,0.8381388493139679,2713741.9272089326,1.9132059305182343
1216,2021-03-09 16:00:00,0.0,0.25,16.1,3.122,622.895,616.2,0.0,616.2,0,0,5.0,-,0.35,1.001,176.275,0.556,0.0,-5.635248222498042,-13.985371124200197,0.10223403706709343,368687.2139327626,402.05803046102795,-17.514488134657842,17.514488134657842,1803.980466753232,0.0,-7.516472807715663,2641325.3664047075,-80.29949721930544,40.947798866482934,-99.60849320436401,42.14303918836413,-56.88289627336491,0.0,-6.898945796423582,0.0,243.5865097684818,6.4609645073099475,7.7087042470330145,0,0.0,0,-1.7347653167217516e-05,0.0,0.0,-80.29949721930544,0.0,0.8381388493139679,2713741.9272089326,3.8176236450880725
1217,2021-03-09 17:00:00,0.0,0.159,22.49,2.457,622.802,332.8,0.0,332.8,0,0,5.0,-,0.35,1.389,184.485,0.583,0.0,-13.151721030213704,-13.977546167208256,0.10223403706709341,368669.699444628,402.03893069206975,-2.816439192673125,2.816439192673125,1821.4949548878897,0.0,2.397472082391274,2641325.3664047075,25.612519028303137,22.11526689835365,-61.674537098831934,75.0015191591177,-9.147415053717726,0.0,-0.6823148766185602,0.0,243.5787953217404,6.460862196304965,7.70858217775408,0,0.0,0,-7.841061878325108e-05,0.0,0.0,25.612519028303137,0.0,0.8381388493139679,2713741.9272089326,1.9645369980122342
1218,2021-03-09 18:00:00,0.0,-0.597,14.12,3.389,622.887,26.64,0.0,26.64,0,0,5.0,-,0.35,0.826,169.442,0.542,60.0,-10.754248947822429,-13.976772256342866,0.10223403706709341,368666.8830054353,402.03585932980945,311.5635450769361,10.882839688080553,1824.3113940805629,0.0,-3.3085958007575598,2641325.3664047075,-158.16479668498647,1.7702845858537897,-85.9233490523898,78.9532944514036,-35.346177136438,-114.95632317724288,-2.6625263561731813,0.0,243.57755477907185,6.460845743753287,7.7085625478900175,0,0.0,0,-1.2609317064087295e-05,3277.553615234983,322.44638476501666,-35.346177136438,-122.81861954854847,0.8381388493139679,2713741.9272089326,2.438318730481273
1219,2021-03-09 19:00:00,0.0,-1.199,13.11,1.753,623.445,-4.36,0.0,0.0,0,0,5.0,-,0.35,0.733,165.186,0.533,60.0,-14.06284474857999,-13.973752296798883,0.10228475945378676,368978.4465505122,402.37562328300135,438.77925341390403,3.753821042201284,1835.1942337686435,0.0,-1.1408369878569122,2644602.9200199423,-180.68813349028417,0.0,-77.5411204802395,51.768332474672434,-12.187716084073452,-142.80123972966007,0.07361032901642336,0.0,243.66251356058663,6.466305859909395,7.7085625478900175,0,0.0,0,0.001394890237321176,3157.466925543895,442.53307445610534,-12.187716084073452,-168.50041740621072,0.8381388493139679,2717019.4808241674,1.807782115453256
1220,2021-03-09 20:00:00,0.0,-1.429,17.01,0.736,623.617,-5.271,0.0,0.0,0,0,5.0,-,0.35,0.936,170.476,0.552,60.0,-15.203681736436902,-13.973835747607856,0.10235610255363285,369417.2258039261,402.85411756153337,513.1164191271085,1.014750248931685,1838.9480548108447,0.0,-0.30824487422656544,2647760.386945486,-198.95923858217242,0.0,-68.00407933572163,23.280411735610155,-3.2930217475693384,-151.95867760527278,1.0161283707811661,0.0,243.78223360509963,6.473995417074813,7.7085625478900175,0,0.0,0,0.001963758280007433,3085.8688306239596,514.1311693760402,-3.2930217475693384,-195.6662168346031,0.8388471676446795,2720176.947749711,1.6276665977260865
1221,2021-03-09 21:00:00,0.0,-2.101,19.94,2.888,623.879,-3.184,0.0,0.0,0,0,5.0,-,0.35,1.044,171.513,0.56,60.0,-15.511926610663467,-13.974986912554767,0.10243939920227628,369930.3422230532,403.41367745153025,336.23960263822033,3.098404611509978,1839.9628050597764,0.0,-0.9406440172609689,2650846.25577611,-139.1189025059131,0.0,-65.82918985903783,88.97534195968369,-10.049027460176342,-153.48588373461692,1.269856588234299,0.0,243.9223421965289,6.482987724725398,7.7085625478900175,0,0.0,0,0.0022953267829324336,3260.6619927502697,339.3380072497303,-10.049027460176342,-129.06987504573675,0.8398447021548616,2723262.816580335,1.581906587108624
1222,2021-03-09 22:00:00,0.0,-1.856,17.25,1.834,624.074,-3.7,0.0,0.0,0,0,5.0,-,0.35,0.919,169.022,0.55,60.0,-16.452570627924437,-13.976424354700283,0.1024939047649169,370266.58182569145,403.7803509549525,442.71109612187246,1.9410637339434542,1843.0612096712864,0.0,-0.5890652672622022,2654106.9177688602,-175.35632609396822,0.0,-64.87295369056577,61.51762742394721,-6.293064047535097,-167.7537874565946,2.045851676780044,0.0,244.01421560280474,6.488880286020507,7.7085625478900175,0,0.0,0,0.0015032386952352997,3155.347840144184,444.6521598558159,-6.293064047535097,-169.06326204643312,0.8410112371080024,2726523.4785730853,1.4494480277129986
1223,2021-03-09 23:00:00,0.0,-2.276,20.49,2.064,624.098,-3.854,0.0,0.0,0,0,5.0,-,0.35,1.059,171.434,0.562,60.0,-17.04163589518664,-13.978738970033177,0.10256557585566363,370709.2929218133,404.2631329572664,417.81138468900747,1.2886299634889782,1845.00227340523,0.0,-0.39087372165483086,2657262.2656090045,-163.4447160041974,0.0,-60.321378582779545,70.03706892322087,-4.175756917912738,-171.51528862114262,2.530639194416606,0.0,244.13525553982927,6.496638748288053,7.7085625478900175,0,0.0,0,0.0019784994948809117,3180.8999853475034,419.10001465249644,-4.175756917912738,-159.26895908628467,0.8417756547615532,2729678.8264132296,1.3717559170120557
1224,2021-03-10 00:00:00,0.0,-3.256,23.24,2.45,624.217,-4.665,0.0,0.0,0,0,5.0,-,0.35,1.116,170.337,0.566,60.0,-17.43250961684147,-13.981600058770164,0.10263311815844144,371127.1043065023,404.7187615119982,403.39105470895845,1.0095927565903922,1846.290903368719,0.0,-0.30609143358482516,2660443.165594352,-156.88090746542434,0.0,-60.00678990689818,79.83334324605649,-3.270016249479083,-176.2886691302187,2.8512245751151357,0.0,244.24956529289062,6.503960845907599,7.7085625478900175,0,0.0,0,0.0018662956061970951,3195.599352534451,404.40064746554884,-3.270016249479083,-153.61089121594526,0.8427821280462086,2732859.726398577,1.322330696843443
1225,2021-03-10 01:00:00,0.0,-3.839,32.17,0.808,624.02,-3.977,0.0,0.0,0,0,5.0,-,0.35,1.479,175.853,0.59,60.0,-17.738601050426297,-13.984821473367518,0.102698239363249,371530.4953612113,405.15866451604285,538.322367529369,0.0,1847.3004961253093,0.0,0.09502721177390779,2663638.7649468863,-203.37322507492397,0.0,-53.38989111805279,25.806287349999973,1.0151885761848836,-179.90627296099802,3.101463077941996,0.0,244.36000111386963,6.511030228862852,7.7085625478900175,0,0.3135735020317321,0,0.0018010390459329761,3061.677632470631,538.322367529369,1.0151885761848836,-204.38841365110886,0.8437319935463012,2736055.3257511114,1.2847704160955233
1226,2021-03-10 02:00:00,0.175,-4.513,29.73,3.251,623.776,-3.921,0.0,0.0,0,0,5.0,-,0.35,1.299,170.964,0.579,60.0,-17.64357383865239,-13.988323394310408,0.16768023785896077,372069.1313022427,405.74605376471396,351.1416062063568,0.0,1847.3004961253093,0.0,0.005268152649330726,2666700.442579357,-133.18351116575624,0.0,-58.62024586301587,98.04888527347241,0.056280388399937896,-175.688486900513,3.0200559359003134,0.0,244.5075718683013,6.520469763270379,7.7085625478900175,0,0.01739449859596398,0,0.0024037864052775045,3248.8583937936432,351.1416062063568,0.056280388399937896,-133.23979155415617,0.8446490754161483,2739117.316957084,1.2963237903342082
1227,2021-03-10 03:00:00,0.382,-5.181,30.73,3.635,623.534,-3.778,0.0,0.0,0,0,5.0,-,0.35,1.276,168.905,0.578,60.0,-17.638305686003058,-13.991730516662336,0.23767894358777844,372420.29030294763,406.1289970588306,352.61232869325823,0.15242895424824748,1847.3004961253093,0.0,-0.04614694303492315,2669949.3009731504,-134.2960015184877,0.0,-60.698181156008275,103.96855309939589,-0.4929940437100341,-180.0862676329581,3.012888214792808,0.0,244.60384643462865,6.526623785341983,7.7085625478900175,0,0.0,0,0.0015661817390378353,3247.2352423524935,352.7647576475065,-0.4929940437100341,-133.80300747477767,0.8458736272504084,2742366.192745376,1.29696608178358
1228,2021-03-10 04:00:00,0.575,-5.795,32.18,3.842,623.431,-2.843,0.0,0.0,0,0,5.0,-,0.35,1.275,167.4,0.578,60.0,-17.68445262903798,-13.995127684757659,0.2937943715201465,372772.9026316409,406.5135252253445,355.0761076815764,0.12561234803137672,1847.4529250795576,0.0,-0.038013345849830925,2673196.536215503,-135.08018886585756,0.0,-62.037355245247056,104.86267658352328,-0.40610172316883136,-180.54761758923158,3.0482091082666307,0.0,244.70057266677716,6.532803276823455,7.7085625478900175,0,0.0,0,0.0015720446432827603,3244.7982799703923,355.20172002960777,-0.40610172316883136,-134.67408714268873,0.8466719631312386,2745613.4279877283,1.291340204605082
1229,2021-03-10 05:00:00,0.741,-5.798,32.21,2.527,623.517,-3.329,0.0,0.0,0,0,5.0,-,0.35,1.276,167.41,0.578,60.0,-17.72246597488781,-13.998562785490664,0.3333424282246137,373127.97873932245,406.90074017374315,449.8924751433076,0.054241354780631995,1847.578537427589,0.0,-0.016408215873350937,2676441.334495473,-170.70385598116636,0.0,-61.89082434884051,69.18402154030387,-0.1752911929041264,-180.89854046675524,3.0767784870296446,0.0,244.79802857036532,6.53902594575515,7.7085625478900175,0,0.0,0,0.0015824031148711014,3150.0532835019117,449.9467164980882,-0.1752911929041264,-170.52856478826223,0.8474736030534784,2748858.2262676987,1.2867234584439908
1230,2021-03-10 06:00:00,0.86,-6.574,35.06,4.002,623.787,-3.242,0.0,0.0,0,0,5.0,-,0.35,1.309,166.141,0.58,0.0,-17.738874190761162,-14.002028161792,0.356033178827686,373577.87121446576,407.39135355994085,0.0,0.0,1847.6327787823698,0.0,4.048078398745182,2679591.387778975,43.24616990430622,0.0,-63.1009104980827,102.63147280003251,0.6281354296075298,0.0,3.087472172748876,0.0,244.92158570296948,6.546910260883974,7.7085625478900175,0,0.19446563610972323,0,0.002004155789419216,0.0,0.0,43.24616990430622,0.0,0.8482808442081083,2752008.2795512006,1.2847363448752134
1231,2021-03-10 07:00:00,0.904,-6.111,35.04,2.794,624.076,19.82,0.0,19.82,0,0,5.0,-,0.35,1.356,168.095,0.583,0.0,-13.69079579201598,-14.00550314765277,0.3632976049875377,373578.06568010186,407.3915656271558,-2.878936653518621,2.878936653518621,1847.6327787823698,0.0,-3.017675868867443,2679591.387778975,-32.23824009476186,4.680363045054449,-76.0293503494712,48.66701529280421,-9.296353753271664,0.0,-0.25991432987765634,0.0,244.99484800501267,6.541654130325035,7.711660796056092,0,0.0,0,8.658575940664848e-07,0.0,0.0,-32.23824009476186,0.0,0.8482808442081083,2752008.474016837,1.8703588992803666
1232,2021-03-10 08:00:00,0.86,-6.16,36.0,2.946,624.41,202.1,0.0,202.1,0,0,5.0,-,0.35,1.388,168.536,0.585,0.0,-16.708471660883422,-14.005210523696904,0.35613188848170474,373575.1867434484,407.38842611063075,-0.16061993560203694,0.16061993560203694,1850.5117154358884,0.0,5.196983063739425,2679591.387778975,55.520074076120814,46.78326553039915,-64.42767023408169,71.45053028207325,-0.5186593497132097,0.0,2.232607847443319,0.0,244.99358932020476,6.541637326111976,7.711640986327778,0,0.0,0,-1.2814622636368697e-05,0.0,0.0,55.520074076120814,0.0,0.8482808442081083,2752008.474016837,1.4152163253032082
1233,2021-03-10 09:00:00,0.741,-4.064,34.93,0.972,624.725,441.0,0.0,441.0,0,0,5.0,-,0.35,1.579,176.931,0.595,0.0,-11.511488597143998,-14.00772410661002,0.3333424282246137,373575.02612351277,407.38825095257664,-1.3619834633300838,1.3619834633300838,1850.6723353714904,0.0,2.8312063192695027,2679591.387778975,30.246160636421415,95.55260705058552,-75.49928164676396,16.6524570127655,-4.39799491416936,0.0,-2.061626865996283,0.0,244.9935190963092,6.5416363885786915,7.711639881112103,0,0.0,0,-7.14949540481507e-07,0.0,0.0,30.246160636421415,0.0,0.8482808442081083,2752008.474016837,2.278469007708079
1234,2021-03-10 10:00:00,0.575,-3.655,36.58,1.326,624.627,697.6,0.0,697.6,0,0,5.0,-,0.35,1.705,179.937,0.602,0.0,-8.680282277874495,-14.005403022406986,0.29375962909177394,373573.6641400494,407.38676569252937,-3.254332464337332,3.254332464337332,1852.0343188348204,0.0,4.6825116692755175,2679591.387778975,50.02390647650412,133.20236621537398,-83.59816902467554,15.326326123067984,-10.508624223289395,0.0,-4.397992613972913,0.0,244.9929236294443,6.5416284387151755,7.711630509376822,0,0.0,0,-6.0624462751242665e-06,0.0,0.0,50.02390647650412,0.0,0.8482808442081083,2752008.474016837,2.930130514053577
1235,2021-03-10 11:00:00,0.383,-2.157,21.66,2.305,624.144,793.2,0.0,793.2,0,0,5.0,-,0.35,1.129,173.311,0.567,0.0,-3.9977706085989775,-14.000451533000554,0.2379869140039932,373570.40980758506,407.3832168021647,-15.05971916771648,15.05971916771648,1855.2886512991577,0.0,-3.1664800413880614,2679591.387778975,-33.82793522746758,122.70129312217881,-109.38957994658116,9.751439365779769,-48.629895829896014,0.0,-8.261191938948972,0.0,244.99150081397482,6.54160944317948,7.711608116397156,0,0.0,0,-1.4485685186600589e-05,0.0,0.0,-33.82793522746758,0.0,0.8482808442081083,2752008.474016837,4.3904627902467475
1236,2021-03-10 12:00:00,0.175,-1.504,17.38,3.157,623.355,470.6,0.0,470.6,0,0,5.0,-,0.35,0.951,170.685,0.553,0.0,-7.164250649987039,-13.991150625349905,0.16776898256234873,373555.35008841736,407.36679398955,-15.141184659686301,15.141184659686301,1870.3483704668743,0.0,-5.723254291410259,2679591.387778975,-61.14230089234444,51.31885407599686,-98.94502400310319,41.0165394334853,-48.894273117851625,0.0,-5.638397280871789,0.0,244.9849165523142,6.541521538175614,7.711504489155699,0,0.0,0,-6.703421367749833e-05,0.0,0.0,-61.14230089234444,0.0,0.8482808442081083,2752008.474016837,3.345216562154662
1237,2021-03-10 13:00:00,0.0,-0.149,17.0,3.021,622.262,638.2,0.0,638.2,0,0,5.0,-,0.35,1.027,175.921,0.559,0.0,-12.8875049413973,-13.98480251995381,0.10295526234321838,373540.2089037577,407.3502823377946,-5.962296509650994,5.962296509650994,1885.4895551265606,0.0,3.696008767866888,2679591.387778975,39.4849623447321,42.70893147783728,-71.24067479250897,88.17709549480551,-19.25410978155031,0.0,-0.9062800538514206,0.0,244.97829658391538,6.541433155268167,7.711400298535281,0,0.0,0,-6.739864636458022e-05,0.0,0.0,39.4849623447321,0.0,0.8482808442081083,2752008.474016837,2.012264277488541
1238,2021-03-10 14:00:00,0.0,-0.019,16.75,1.845,621.356,444.7,0.0,444.7,0,0,5.0,-,0.35,1.022,176.11,0.558,0.0,-9.191496173530412,-13.983782152153173,0.10295526234321836,373534.24660724803,407.34378037867833,-6.5751410497294485,6.5751410497294485,1891.4518516362116,0.0,-3.9412550384481375,2679591.387778975,-42.104961475490484,29.759733356618984,-85.39343971436983,38.72021229243404,-21.233401350630267,0.0,-3.9580660595434054,0.0,244.97568974785764,6.541398351186702,7.711359269574528,0,0.0,0,-2.6540959778716806e-05,0.0,0.0,-42.104961475490484,0.0,0.8482808442081083,2752008.474016837,2.8011117044074174
1239,2021-03-10 15:00:00,0.0,-0.3,19.07,4.616,620.895,359.8,0.0,359.8,0,0,5.0,-,0.35,1.139,178.171,0.567,0.0,-13.13275121197855,-13.979325798257978,0.10295526234321839,373527.6714661983,407.33661010490545,-7.664379732544122,7.664379732544122,1898.026992685941,0.0,6.177775440881824,2679591.387778975,65.99801190358396,24.078147204208488,-68.06038546289733,135.43068060833116,-24.751219711802523,0.0,-0.6992107342558377,0.0,244.97281494774836,6.541359969280554,7.711314022877741,0,0.0,0,-2.926932782704125e-05,0.0,0.0,65.99801190358396,0.0,0.8482808442081083,2752008.474016837,1.967916574683144
1240,2021-03-10 16:00:00,0.0,0.391,16.97,2.765,620.883,250.5,0.0,250.5,0,0,5.0,-,0.35,1.066,178.219,0.561,0.0,-6.954975771096725,-13.978538558046411,0.10295526234321836,373520.0070864657,407.3282520026889,-12.962932592481433,12.962932592481433,1905.6913724184851,0.0,-7.181728554071647,2679591.387778975,-76.72337901169695,16.76369059103453,-92.26059462453753,46.43738116711836,-41.86285034792529,0.0,-5.801005797387025,0.0,244.96946388660476,6.541315228454538,7.711261279937332,0,0.0,0,-3.4118488691671746e-05,0.0,0.0,-76.72337901169695,0.0,0.8482808442081083,2752008.474016837,3.4065271216445603
1241,2021-03-10 17:00:00,0.0,-0.549,21.28,4.645,621.739,266.5,0.0,266.5,0,0,5.0,-,0.35,1.249,179.88,0.574,0.0,-14.136704325168372,-13.972007170521772,0.10295526234321836,373507.0441538732,407.31411576213003,-5.085387617409551,5.085387617409551,1918.6543050109665,0.0,7.813424255017981,2679591.387778975,83.47186975718574,17.834425319404,-62.57045593259366,144.4951400104504,-16.423270345655503,0.0,0.13603070558050248,0.0,244.96379611164355,6.541239555926776,7.711172073009839,0,0.0,0,-5.770613338729764e-05,0.0,0.0,83.47186975718574,0.0,0.8482808442081083,2752008.474016837,1.7955802590129384
1242,2021-03-10 18:00:00,0.0,-0.977,24.55,3.652,622.056,55.96,0.0,55.96,0,0,5.0,-,0.35,1.396,181.666,0.584,0.0,-6.323280070150391,-13.97216033008801,0.10295526234321839,373501.9587662558,407.3085700831579,-16.107314657628237,16.107314657628237,1923.7396926283761,0.0,-9.478448254265505,2679591.387778975,-101.25954669262408,3.744894712472226,-91.3902010615854,44.72241855800683,-52.019079808696155,0.0,-6.317579092821586,0.0,244.96157261286922,6.541209868945739,7.71113707636782,0,0.0,0,-2.2638769728995087e-05,0.0,0.0,-101.25954669262408,0.0,0.8482808442081083,2752008.474016837,3.5979726231051736
1243,2021-03-10 19:00:00,0.0,-1.54,25.4,2.663,622.234,-3.469,0.0,0.0,0,0,5.0,-,0.35,1.386,180.031,0.583,0.0,-15.801728324415896,-13.965047214995298,0.10295526234321838,373485.85145159817,407.29100485452364,-0.8211573433419638,0.8211573433419638,1939.8470072860043,0.0,2.774293386485056,2679591.387778975,29.638152065808878,0.0,-56.245101978226785,87.01825846987747,-2.6520297402045507,0.0,1.517025314362749,0.0,244.95452989837267,6.541115837452965,7.71102622688511,0,0.0,0,-7.170605759476435e-05,0.0,0.0,29.638152065808878,0.0,0.8482808442081083,2752008.474016837,1.539952675955988
1244,2021-03-10 20:00:00,0.0,-1.98,29.72,2.772,622.691,-3.189,0.0,0.0,0,0,5.0,-,0.35,1.57,182.121,0.594,0.0,-13.02743493793084,-13.966755295040414,0.10295526234321836,373485.03029425483,407.2901093721427,-2.314455199697824,2.314455199697824,1940.6681646293464,0.0,-0.23808581200872717,2679591.387778975,-2.5435029818409047,0.0,-64.50955792749744,70.21672844623443,-7.4748317950942385,0.0,-0.775841705483653,0.0,244.95417085525867,6.54111104361743,7.711020575648767,0,0.0,0,-3.6557085974769e-06,0.0,0.0,-2.5435029818409047,0.0,0.8482808442081083,2752008.474016837,1.9868580732234815
1245,2021-03-10 21:00:00,0.0,-2.425,33.79,1.24,623.273,-3.1,0.0,0.0,0,0,5.0,-,0.35,1.727,183.453,0.602,0.0,-13.265520749939567,-13.965881742902576,0.10295526234321835,373482.71583905513,407.28758542972207,-0.5397009846726777,0.5397009846726777,1942.9826198290443,0.0,-3.1588828247921397,2679591.387778975,-33.74677313342096,0.0,-62.27584963131642,30.850589543556097,-1.7430411904186147,0.0,-0.5784718552420219,0.0,244.9531588806698,6.5410975320185605,7.711004647434708,0,0.0,0,-1.030373319144154e-05,0.0,0.0,-33.74677313342096,0.0,0.8482808442081083,2752008.474016837,1.9443031308386913
1246,2021-03-10 22:00:00,0.0,-3.268,36.82,3.054,623.752,-4.034,0.0,0.0,0,0,5.0,-,0.35,1.767,181.857,0.605,0.0,-16.424403574731706,-13.96523041626458,0.10295526234321836,373482.17613807047,407.28699687902997,0.0,0.0,1943.522320813717,0.0,4.52804609075935,2679591.387778975,48.37372977662899,0.0,-52.140630465434725,92.2850803290997,6.19809434029748,0.0,2.0311855726665393,0.0,244.95292290099832,6.541094381280629,7.711000933171968,0,1.9191252704561832,0,-2.402707092204161e-06,0.0,0.0,48.37372977662899,0.0,0.8482808442081083,2752008.474016837,1.4532605231206348
1247,2021-03-10 23:00:00,0.0,-4.444,37.51,4.367,623.703,-3.978,0.0,0.0,0,0,5.0,-,0.35,1.648,177.043,0.599,0.0,-11.896357483972356,-13.967517417603455,0.10295526234321838,373484.0952633409,407.2890897092049,-4.836455248361495,4.836455248361495,1943.522320813717,0.0,-1.5438699379260894,2679591.387778975,-16.493371686279232,0.0,-73.90526120939407,74.74257020998964,-15.619982537893755,0.0,-1.710698148981046,0.0,244.95376202170578,6.541105584990671,7.7110141407200565,0,0.0,0,8.543805683800083e-06,0.0,0.0,-16.493371686279232,0.0,0.8482808442081083,2752010.3931421074,2.2009391882577978
1248,2021-03-11 00:00:00,0.0,-4.102,36.24,3.277,623.733,-4.174,0.0,0.0,0,0,5.0,-,0.35,1.633,177.695,0.598,0.0,-13.440227421898445,-13.965591270476077,0.10295526234321839,373479.25880809256,407.2838154941031,-1.8417942001738858,1.8417942001738858,1948.3587760620785,0.0,-0.32505729575639036,2679591.387778975,-3.472631124257054,0.0,-67.37375328083837,70.28342765827503,-5.948373371118792,0.0,-0.4339321305749205,0.0,244.95164732127654,6.541077350052517,7.710980855825854,0,0.0,0,-2.1531472136872188e-05,0.0,0.0,-3.472631124257054,0.0,0.8482808442081083,2752010.3931421074,1.9136091303977085
1249,2021-03-11 01:00:00,0.0,-4.482,35.41,3.783,623.64,-3.532,0.0,0.0,0,0,5.0,-,0.35,1.551,175.424,0.594,0.0,-13.765284717654836,-13.96510268589724,0.10295526234321839,373477.4170138924,407.2818069944301,-2.3236548084324435,2.3236548084324435,1950.2005702622523,0.0,0.42652689326142873,2679591.387778975,4.556644579921523,0.0,-68.42012546951796,80.64645806557235,-7.504645104533754,0.0,-0.16504291159911494,0.0,244.9508420094535,6.541066597703406,7.710968180366795,0,0.0,0,-8.199576099973774e-06,0.0,0.0,4.556644579921523,0.0,0.8482808442081083,2752010.3931421074,1.857671795889782
1250,2021-03-11 02:00:00,0.18,-4.475,35.12,3.227,623.479,-2.767,0.0,0.0,0,0,5.0,-,0.35,1.539,175.249,0.593,0.0,-13.338757824393408,-13.964916856021262,0.16955459763926733,373475.0933590839,407.27927301972073,-2.536106578932481,2.536106578932481,1952.5242250706847,0.0,-1.239641828169911,2679591.387778975,-13.243261577675629,0.0,-70.20297497895928,65.66772956098556,-8.190828816960794,0.0,-0.5171873427411232,0.0,244.9498260055112,6.541053032213516,7.710952188623043,0,0.0,0,-1.0344829552647726e-05,0.0,0.0,-13.243261577675629,0.0,0.8482808442081083,2752010.3931421074,1.9313818429546539
1251,2021-03-11 03:00:00,0.388,-5.177,36.75,2.477,623.204,-3.429,0.0,0.0,0,0,5.0,-,0.35,1.527,173.295,0.593,0.0,-14.57839965256332,-13.96433452832147,0.23955989516880272,373472.557252505,407.27650736369134,-0.9785304914173569,0.9785304914173569,1955.0603316496172,0.0,-1.5650441030596456,2679591.387778975,-16.71957816074659,0.0,-67.50587859111826,53.439462005238894,-3.160360884791024,0.0,0.5071993099238019,0.0,244.94871710591852,6.5410382263666,7.710934734678377,0,0.0,0,-1.1290704200516733e-05,0.0,0.0,-16.71957816074659,0.0,0.8482808442081083,2752010.3931421074,1.7242380453177268
1252,2021-03-11 04:00:00,0.581,-5.775,37.42,3.116,623.022,-2.258,0.0,0.0,0,0,5.0,-,0.35,1.485,171.134,0.591,0.0,-16.143443755622965,-13.964905611276569,0.2953382566036272,373471.57872201357,407.2754402639188,-0.04248688291709734,0.04248688291709734,1956.0388621410345,0.0,1.1130832302275628,2679591.387778975,11.891218931672986,0.0,-63.889658825484474,74.11868941702677,-0.13722016698058298,0.0,1.7994085071112724,0.0,244.94828924780953,6.54103251366579,7.7109280002332365,0,0.0,0,-4.3564211526424186e-06,0.0,0.0,11.891218931672986,0.0,0.8482808442081083,2752010.3931421074,1.4918077016282312
1253,2021-03-11 05:00:00,0.748,-5.751,37.74,3.24,623.199,-1.596,0.0,0.0,0,0,5.0,-,0.35,1.501,171.446,0.591,0.0,-15.030360525395402,-13.966931663767266,0.33481697611009104,373471.5362351306,407.27539393144014,-0.9923830151266186,0.9923830151266186,1956.0813490239516,0.0,-0.09451699538346446,2679591.387778975,-1.0097378653696203,0.0,-67.67569089164647,68.99269822987814,-3.205106235676899,0.0,0.8783610320756031,0.0,244.94827067060027,6.541032265625414,7.710927707829631,0,0.0,0,-1.8915208116584757e-07,0.0,0.0,-1.0097378653696203,0.0,0.8482808442081083,2752010.3931421074,1.6539246296564656
1254,2021-03-11 06:00:00,0.867,-5.384,41.37,1.723,623.441,-0.961,0.0,0.0,0,0,5.0,-,0.35,1.692,175.332,0.601,0.0,-15.124877520778867,-13.967920658549284,0.35731837496228325,373470.5438521155,407.2743117253168,0.0,0.0,1957.073732039078,0.0,-2.1875734458456306,2679591.387778975,-23.37014346029317,0.0,-63.43964154385293,38.52938204382284,0.5845027774443121,0.0,0.9556132622926042,0.0,244.94783675513872,6.541026472042377,7.710920878036084,0,0.18097671604089757,0,-4.4181006886297e-06,0.0,0.0,-23.37014346029317,0.0,0.8482808442081083,2752010.3931421074,1.6395577495508171
1255,2021-03-11 07:00:00,0.911,-5.75,44.92,0.966,623.923,9.67,0.0,9.67,0,0,5.0,-,0.35,1.787,175.77,0.606,0.0,-17.312450966624496,-13.968996636800393,0.3643731067938039,373470.72482883156,407.27450908269526,0.0,0.0,1957.073732039078,0.0,-2.0110266552845015,2679591.387778975,-21.48407018092357,2.2902671627524547,-55.006677720863166,25.66086841193991,2.809874806641152,0.0,2.76159715860608,0.0,244.94791588650483,6.54102752859451,7.7109221235577055,0,0.870007977541954,0,8.057118653031078e-07,0.0,0.0,-21.48407018092357,0.0,0.8482808442081083,2752010.5741188233,1.337334195207322
