,time,sea,temp,RH,wind,SW_global,ppt,press,missing_type,alb,vp_a,LW_in,SW_diffuse,SW_direct,e_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,dr,snow2ice,dep,t_cone,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-01-18 01:00:00,0.0,-6.579,33.705,1.196,0.0,0.0,621.693,-,0.25,1.258,165.177,0.0,0.0,0.577,0.0,0.0,0.0,0.014907577671313378,96438.65451367541,105.16756217412804,21.65704793914608,0.0,0.0,-20.39725763150874,0.0,-217.90492314028944,0.0,-140.99086980679894,-24.929834122768394,-51.98421921072211,0.0,0.0,0.0,329.58331429532416,0.9615046686940184,10.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-217.90492314028944,0.0,,96438.65451367541,0.0,0.09408069165303508,6.112911778902558
1,2021-01-18 02:00:00,0.0,-7.31,37.112,0.969,0.0,0.0,621.381,-,0.25,1.309,164.369,0.0,0.0,0.58,0.0,-20.39725763150874,0.0,0.014905620121626429,96416.99746573626,105.14394489175164,0.0,21.65704793914608,0.0,-1.2307753173027716,0.0,-13.148434253511374,0.0,-60.09065894940889,40.15898650451882,2.73632972026005,0.0,4.0469084711186465,0.0,329.5626932581348,0.9613477768315204,10.219686216275003,-0.00031378372499601655,0.0,1.1399058609916608,-7.165800376420127e-05,0.0,0.0,-13.148434253511374,0.0,,96438.65451367541,0.0,0.09408069165303508,0.9935826001789596
2,2021-01-18 03:00:00,0.0,-7.549,36.772,0.683,0.0,0.0,620.88,-,0.25,1.273,163.152,0.0,0.0,0.578,0.0,-21.628032948811512,-0.02374717172366228,0.014905723164024371,96418.13737159726,105.1451879733885,0.0,21.65704793914608,0.0,-1.859398026681266,0.0,-19.8640420889373,0.0,-56.9674791026506,30.426427292336793,2.390629659344172,0.0,4.286380062032336,0.0,329.5637786670464,0.9613560351234588,10.21970273285888,1.6516583876787074e-05,0.0,0.9958966987841029,3.7719124836868644e-06,0.0,0.0,-19.8640420889373,0.0,,96439.79441953641,0.0,0.09406822836698839,0.8820374297119311
3,2021-01-18 04:00:00,0.0,-7.784,38.108,1.238,0.0,0.0,620.64,-,0.25,1.296,163.001,0.0,0.0,0.58,0.0,-23.487430975492778,-0.048899343056975894,0.014905813187915833,96419.13326829605,105.14627401122797,0.0,21.65704793914608,0.0,2.028917629793806,0.0,21.67502848496872,0.0,-50.68129206169971,61.49005103269584,6.21597529200473,0.0,4.650294221967863,0.0,329.5647269486385,0.9613632500754692,10.2197171627629,1.4429904020739424e-05,0.0,2.589479746974888,3.2953798620213086e-06,0.0,0.0,21.67502848496872,0.0,,96440.7903162352,0.0,0.09406888441407016,0.7351689108120817
4,2021-01-18 05:00:00,0.0,-8.092,39.618,1.281,0.0,0.0,620.618,-,0.25,1.315,162.618,0.0,0.0,0.581,0.0,-21.45851334569897,-0.07618673329463613,0.014906047260292746,96421.72274804303,105.14909787136645,0.0,21.65704793914608,0.0,0.47735711568481703,0.0,5.099629934716685,0.0,-58.09549970088514,54.15538516769256,4.797427771509599,0.0,4.24231669639967,0.0,329.56719260897046,0.9613820098736862,10.219754682359333,3.7519596433911806e-05,0.0,1.998549609776201,8.568453804576053e-06,0.0,0.0,5.099629934716685,0.0,,96443.37979598218,0.0,0.09406945757543497,0.8966857667759403
5,2021-01-18 06:00:00,0.0,-9.07,43.24,0.828,0.0,0.0,620.788,-,0.25,1.329,160.565,0.0,0.0,0.582,0.0,-20.981156230014154,-0.10107967616357832,0.014906227913261537,96423.72129765281,105.1512773147795,0.0,21.65704793914608,0.0,-2.2084883925443286,0.0,-23.593391921970692,0.0,-61.82768680174175,31.201674049888847,2.8899660405573635,0.0,4.142654789324842,0.0,329.5690955823905,0.9613964884575452,10.219783639527051,2.895716771814508e-05,0.0,1.2039313831815746,6.613047238720251e-06,0.0,0.0,-23.593391921970692,0.0,,96445.37834559196,0.0,0.09407094786073097,0.9391429248013081
6,2021-01-18 07:00:00,0.0,-9.835,44.15,0.265,2.505,0.0,621.095,-,0.25,1.278,157.883,0.0,2.505,0.579,0.0,-23.189644622558482,-0.12538746231220035,0.014906336737763069,96424.92522903599,105.15259021705124,0.0,21.65704793914608,0.0,-3.7235550407432383,0.0,-39.778924678012054,0.028005280146072363,-56.820600249959796,11.201773982691265,1.235904432755065,0.0,4.575991876355338,0.0,329.5702419330156,0.9614052103304368,10.219801083272834,1.7443745783165366e-05,0.0,0.5148674025537302,3.983693523857321e-06,0.0,0.0,-39.778924678012054,0.0,,96446.58227697514,0.0,0.09407209803729627,0.7570670898600476
7,2021-01-18 08:00:00,0.1,-9.722,43.598,0.189,79.583,0.0,621.454,-,0.25,1.273,158.063,0.0,79.583,0.579,0.0,-26.91319966330172,-0.15223769137832982,0.06452920197254033,96425.44009643854,105.15315168641062,0.0,21.65704793914608,0.0,-2.1911259583826115,0.0,-23.407908169699358,3.851570610435508,-44.13023923328987,10.290291631541997,1.2710484044933301,0.0,5.309420417119676,0.0,329.5707321744696,0.9614089402694566,10.219808543150874,7.459878039542395e-06,0.0,0.5295088735509162,1.7036409479495551e-06,0.0,0.0,-23.407908169699358,0.0,,96447.0971443777,0.0,0.09407279089844596,0.521821894680188
8,2021-01-18 09:00:00,0.278,-8.077,38.61,1.095,205.775,0.0,621.867,-,0.25,1.283,162.083,0.0,205.775,0.579,0.0,-29.104325621684332,-0.18339128804500582,0.1509474411709629,96425.96960531209,105.15372912247774,0.0,21.65704793914608,0.0,7.253091817319517,0.0,77.48514253901527,23.29590728021617,-33.00890548356992,72.97035156590499,8.489831707782155,0.0,5.737957468681868,0.0,329.5712363563206,0.9614127762690745,10.21981621515011,7.671999235928379e-06,0.0,3.5368032291457467,1.7520853969901566e-06,0.0,0.0,77.48514253901527,0.0,,96447.62665325124,0.0,0.09407308720218394,0.41698076904467335
9,2021-01-18 10:00:00,0.431,-7.43,36.482,1.457,339.975,0.0,622.029,-,0.25,1.275,163.465,0.0,339.975,0.578,0.0,-21.851233804364814,-0.21705923868146282,0.22151501871161972,96429.50640854123,105.15758605075379,0.0,21.65704793914608,0.0,7.196527085184139,0.0,76.88085867737642,56.482176364862184,-55.87418150627528,66.60754606372727,5.37309022864993,0.0,4.292227526412319,0.0,329.5746039699478,0.9614383982221048,10.219867459056172,5.1243906060577156e-05,0.0,2.2384138704801786,1.1702866787441914e-05,0.0,0.0,76.88085867737642,0.0,,96451.16345648038,0.0,0.09407339193085021,0.8630854881311132
10,2021-01-18 11:00:00,0.545,-6.268,33.512,1.676,543.975,0.0,621.507,-,0.25,1.281,166.352,0.0,543.975,0.578,0.0,-14.654706719180673,-0.24224358024334572,0.2708168903911653,96431.74482241171,105.16002706915127,2.6567949734454577,21.65704793914608,0.0,6.765738043021251,0.0,72.27871780049819,110.48821346290062,-79.21236944255699,44.52077834912039,-6.377331281004873,0.0,2.859426712039034,0.0,329.57673528693783,0.96145461393578,10.219899890483521,3.243142735060082e-05,0.0,0.0,7.406573103852239e-06,0.0,0.0,72.27871780049819,0.0,,96453.40187035086,0.0,0.09407542730606956,1.7060177345019776
11,2021-01-18 12:00:00,0.608,-5.558,32.127,1.924,630.15,0.0,620.718,-,0.25,1.297,168.358,0.0,630.15,0.579,0.0,-7.888968676159422,-0.25902078337156875,0.2965932899083652,96429.08802743827,105.15712980091413,13.152059255685934,24.313842912591536,0.0,1.9059650662092948,0.0,20.361520100567212,140.17369622681724,-103.94260634505832,14.186895358033976,-31.570250445036134,0.0,1.5137853058104458,0.0,329.574205604721,0.9614353673309504,10.219861397273862,-3.849320965923147e-05,0.0,0.0,-8.790876075073135e-06,0.0,0.0,20.36152010056721,0.0,,96453.40187035086,0.0,0.0940767154511033,3.1297987537789034
12,2021-01-18 13:00:00,0.608,-4.588,30.298,1.991,696.9,0.0,620.072,-,0.25,1.316,171.092,0.0,696.9,0.58,0.0,-5.983003609950127,-0.26790283943358495,0.2965925148121502,96415.93596818257,105.14278731535722,17.647866748784125,37.465902168277466,0.0,1.2589207981767077,0.0,13.449113832961679,155.0214926794406,-109.1195451831795,8.776875054596525,-42.36361268161372,0.0,1.1339039637177768,0.0,329.5616825056767,0.9613400865471583,10.219670835706278,-0.00019056156758422144,0.0,0.0,-4.351822840805468e-05,0.0,0.0,13.449113832961679,0.0,,96453.40187035086,0.0,0.09407518653701237,3.692642544771042
13,2021-01-18 14:00:00,0.546,-3.787,28.638,2.612,578.9,0.0,619.609,-,0.25,1.322,173.169,0.0,578.9,0.58,0.0,-4.724082811773419,-0.27455661631208295,0.27123259036748903,96398.28810143379,105.12354209534764,27.19245022443122,55.11376891706159,0.0,-4.798821705491716,0.0,-51.26605222085328,117.76240992280454,-112.36154618436083,7.728914372725865,-65.27866447882637,0.0,0.8828341468035169,0.0,329.54487783464117,0.9612122267730068,10.219415116157975,-0.000255719548302951,0.0,0.0,-5.8396412663200216e-05,0.0,0.0,-51.26605222085328,0.0,,96453.40187035086,0.0,0.0940676174410974,4.113526766321583
14,2021-01-18 15:00:00,0.431,-2.983,24.98,2.059,426.075,0.0,619.302,-,0.25,1.224,173.269,0.0,426.075,0.574,0.0,-9.522904517265136,-0.2797377934108583,0.22151087280530649,96371.09565120935,105.09388838736025,11.416682167417182,82.30621914149282,0.0,-0.4376343170980259,0.0,-4.675269291274067,70.78518384789072,-92.38415152469935,42.498907311700606,-27.409237656931634,0.0,1.8340287307655878,0.0,329.5189828960351,0.9610151960442045,10.21902105470037,-0.0003940614576045966,0.0,0.0,-8.998382309031816e-05,0.0,0.0,-4.675269291274066,0.0,,96453.40187035086,0.0,0.09405745982989072,2.71091596611188
15,2021-01-18 16:00:00,0.279,-3.048,22.095,2.265,206.4,0.0,619.116,-,0.25,1.078,169.982,0.0,206.4,0.563,30.0,-9.960538834363161,-0.2905035324163841,0.15141669040864913,96359.67896904194,105.08143835228128,12.920408327038595,93.72290130891,0.0,7.056834762495569,0.0,-43.82255494160978,23.439303675258888,-93.91154844570903,49.399448336212345,-31.020415784965056,6.351892212210306,1.9187650653827686,0.0,329.5081103512124,0.9609324659841282,10.218855594580218,-0.00016546012015267205,0.0,0.0,-3.7782451771217975e-05,1376.6118081331426,423.3881918668573,75.3885186094783,,-119.21107355108808,96453.40187035086,1.0,0.09404180604972658,2.607778206889384
16,2021-01-18 17:00:00,0.1,-3.579,18.805,1.856,19.05,0.0,619.28,-,0.25,0.882,163.922,0.0,19.05,0.547,60.0,-2.903704071867592,-0.3017676360423714,0.06455924529663884,96770.14675258176,105.52905861786451,27.146346608858156,106.6433096359486,0.0,-3.1898812633602396,1376.6118081331426,-184.35972652062483,0.9223902171757274,-129.43320180365257,-3.9555062481223606,-65.09807681550569,12.688740286478943,0.5159278430011219,0.0,329.8987847091945,0.9639042158012793,10.22479909421452,0.005943499634302191,0.0,0.0,0.001358449918292211,3065.6277402168894,534.3722597831105,-34.07766103054061,,-150.28206549008422,98253.40187035086,1.0,0.09403523291725334,4.7997851092583055
17,2021-01-18 18:00:00,0.0,-4.328,21.153,1.943,0.0,0.0,619.661,-,0.25,0.937,163.598,0.0,0.0,0.553,60.0,-6.093585335227832,-0.3047871173981145,0.014983144464193545,97277.372665756,106.08219483724756,19.765894128894388,133.78965624480676,0.0,1.6631769932561378,4442.239548350032,-138.8286358413192,0.0,-116.1499094230922,10.834466552905145,-47.33027383770071,12.670223975891211,1.1468568906773435,0.0,330.3808999718618,0.9675689183894405,10.232128499390843,0.007329405176322372,0.0,0.0,0.0016766846227416025,3042.361375443045,557.6386245569552,17.767802977804983,,-156.5964388191242,101853.40187035086,1.0,0.09427121324532269,3.6576188490281236
18,2021-01-18 19:00:00,0.0,-6.072,25.01,0.637,0.0,0.0,620.037,-,0.25,0.97,160.338,0.0,0.0,0.556,60.0,-4.430408341971694,-0.3114738875948908,0.015031357195954687,97815.24539618407,106.66875179518436,7.74882001095911,153.55555037370115,0.0,2.696235557507714,7484.6009237930775,-134.80945683717115,0.0,-126.44415025604175,-3.305021549326968,-18.52625456506793,12.650677771504464,0.8152917617610362,0.0,330.8913621552299,0.9714459558523217,10.239882574316605,0.0077540749257625045,0.0,0.0,0.0017753960897459976,3016.4735643205668,583.5264356794332,28.804019272632786,,-163.61347610980394,105453.40187035086,1.0,0.09456184199084712,4.217801041613023
19,2021-01-18 20:00:00,0.0,-6.408,24.04,1.662,0.0,0.0,620.223,-,0.25,0.909,158.079,0.0,0.0,0.551,60.0,-1.7341727844639805,-0.31620862617894374,0.01508275430526999,98391.02301185254,107.29664450583701,27.34639211748401,161.30437038466027,0.0,-4.37582972927194,10501.074488113645,-217.31282861723037,0.0,-140.3874158641156,-24.562202825213785,-65.27346235436653,12.62985466181685,0.2803977646486848,0.0,331.43690977342004,0.9755859128029412,10.248162488217844,0.008279913901238915,0.0,0.0,0.0018975796362979225,2990.6758317040103,609.3241682959896,-46.7472077892986,,-170.56562082793175,109053.40187035086,1.0,0.09486885702077054,5.294137335131726
20,2021-01-18 21:00:00,0.0,-6.982,23.687,2.683,0.0,0.0,620.394,-,0.25,0.857,155.454,0.0,0.0,0.546,60.0,-6.110002513735921,-0.31783015253608926,0.015134482525203904,98973.00078803104,107.9312985692814,28.193308651972593,188.6507625021443,0.0,-0.17878124855921515,13491.750319817656,-185.0562786016048,0.0,-124.22512623523073,-7.400944049519402,-67.18339137178705,12.608912091343647,1.1442709635887425,0.0,331.9874045972452,0.9797596938554449,10.256510050322852,0.008347562105007552,0.0,0.0,0.0019148563262862152,2944.6460702524337,655.3539297475662,-1.9099290174205237,,-183.14634958418426,112653.40187035086,1.0,0.09519617921013229,3.6524450906265455
