time,temp,RH,wind,tcc,SW_global,Discharge
2019-03-07 03:00:00,3.412,92.414,1.349,1.0,0.0,1000000
2019-03-07 04:00:00,2.99,92.27,1.397,1.0,0.0,1000000
2019-03-07 05:00:00,2.297,92.082,1.52,1.0,0.0,1000000
2019-03-07 06:00:00,2.268,91.663,1.444,1.0,0.0,1000000
2019-03-07 07:00:00,2.958,88.551,1.496,1.0,0.0,1000000
2019-03-07 08:00:00,2.665,88.275,1.606,1.0,3.009,1000000
2019-03-07 09:00:00,2.838,91.064,1.756,1.0,96.197,1000000
2019-03-07 10:00:00,4.884,86.518,1.47,0.837,331.819,1000000
2019-03-07 11:00:00,8.603,57.684,1.12,0.599,643.2,1000000
2019-03-07 12:00:00,9.844,50.541,0.247,0.411,827.527,1000000
2019-03-07 13:00:00,10.669,50.641,0.825,0.681,902.42,1000000
2019-03-07 14:00:00,11.055,54.221,1.113,0.738,971.879,1000000
2019-03-07 15:00:00,11.066,56.919,1.198,0.837,788.003,1000000
2019-03-07 16:00:00,10.705,63.276,1.245,0.736,570.714,1000000
2019-03-07 17:00:00,11.431,70.441,1.544,0.795,575.113,1000000
2019-03-07 18:00:00,7.399,81.49,2.205,0.954,361.322,1000000
2019-03-07 19:00:00,8.082,61.612,2.015,0.927,117.388,1000000
2019-03-07 20:00:00,7.29,64.709,0.725,0.995,30.612,1000000
2019-03-07 21:00:00,6.63,65.582,0.833,1.0,0.0,1000000
2019-03-07 22:00:00,5.206,73.107,0.627,0.989,0.0,1000000
2019-03-07 23:00:00,4.213,81.23,0.777,0.989,0.0,1000000
2019-03-08 00:00:00,3.811,84.973,0.854,1.0,0.0,1000000
2019-03-08 01:00:00,3.127,88.495,0.924,0.959,0.0,1000000
2019-03-08 02:00:00,1.373,92.626,1.005,0.969,0.0,1000000
2019-03-08 03:00:00,0.755,91.472,0.963,0.911,0.0,1000000
2019-03-08 04:00:00,-0.216,94.247,1.103,0.925,0.0,1000000
2019-03-08 05:00:00,-1.22,94.36,1.231,0.935,0.0,1000000
2019-03-08 06:00:00,-2.018,94.215,1.155,0.986,0.0,1000000
2019-03-08 07:00:00,2.36,84.493,1.158,0.861,0.0,1000000
2019-03-08 08:00:00,1.763,85.619,1.258,0.87,5.096,1000000
2019-03-08 09:00:00,5.119,77.334,1.121,0.574,158.887,1000000
2019-03-08 10:00:00,7.704,67.548,2.371,0.242,449.283,1000000
2019-03-08 11:00:00,10.219,53.856,2.66,0.144,680.223,1000000
2019-03-08 12:00:00,11.025,49.665,3.001,0.21,812.372,1000000
2019-03-08 13:00:00,11.496,45.66,3.167,0.474,978.686,1000000
2019-03-08 14:00:00,13.439,44.115,2.992,0.629,948.018,1000000
2019-03-08 15:00:00,13.544,49.149,2.519,0.676,977.238,1000000
2019-03-08 16:00:00,12.889,52.698,1.99,0.825,836.741,1000000
2019-03-08 17:00:00,10.139,59.405,2.079,0.927,614.92,1000000
2019-03-08 18:00:00,8.026,68.558,1.503,0.964,373.619,1000000
2019-03-08 19:00:00,6.907,69.0,1.445,0.98,145.706,1000000
2019-03-08 20:00:00,6.625,69.695,1.899,0.98,47.365,1000000
2019-03-08 21:00:00,5.721,73.557,1.269,0.985,0.0,1000000
2019-03-08 22:00:00,4.66,76.948,1.085,0.99,0.0,1000000
2019-03-08 23:00:00,3.93,81.375,1.445,0.97,0.0,1000000
2019-03-09 00:00:00,4.026,85.55,0.9,0.955,0.0,1000000
2019-03-09 01:00:00,3.095,88.537,0.509,0.963,0.0,1000000
2019-03-09 02:00:00,2.603,89.648,0.271,0.922,0.0,1000000
2019-03-09 03:00:00,2.118,92.067,0.474,0.894,0.0,1000000
2019-03-09 04:00:00,1.378,93.638,0.622,0.881,0.0,1000000
2019-03-09 05:00:00,0.31,95.167,0.78,0.93,0.0,1000000
2019-03-09 06:00:00,0.626,94.172,1.143,0.861,0.0,1000000
2019-03-09 07:00:00,-0.017,90.035,0.978,1.0,0.0,1000000
2019-03-09 08:00:00,0.347,89.584,0.752,1.0,3.723,1000000
2019-03-09 09:00:00,2.986,83.631,0.923,1.0,109.416,1000000
2019-03-09 10:00:00,5.767,74.019,2.136,0.981,286.767,1000000
2019-03-09 11:00:00,7.958,59.867,2.661,0.92,510.111,1000000
2019-03-09 12:00:00,9.405,50.493,3.621,0.728,766.962,1000000
2019-03-09 13:00:00,10.07,47.951,3.568,0.622,936.548,1000000
2019-03-09 14:00:00,11.691,44.783,3.207,0.352,998.354,1000000
2019-03-09 15:00:00,11.906,46.109,2.999,0.714,995.289,1000000
2019-03-09 16:00:00,10.566,52.109,2.732,0.751,861.429,1000000
2019-03-09 17:00:00,9.891,61.409,2.243,0.858,689.155,1000000
2019-03-09 18:00:00,9.242,63.834,1.334,0.872,420.984,1000000
2019-03-09 19:00:00,6.602,74.53,0.471,0.772,132.826,1000000
2019-03-09 20:00:00,7.005,73.513,0.301,0.758,61.298,1000000
2019-03-09 21:00:00,5.638,79.689,0.743,0.786,0.0,1000000
2019-03-09 22:00:00,5.529,77.441,1.232,0.937,0.0,1000000
2019-03-09 23:00:00,4.544,81.552,1.322,0.933,0.0,1000000
2019-03-10 00:00:00,4.226,87.392,0.767,0.938,0.0,1000000
2019-03-10 01:00:00,4.036,84.095,0.674,0.984,0.0,1000000
2019-03-10 02:00:00,3.324,87.243,0.801,0.99,0.0,1000000
2019-03-10 03:00:00,2.582,89.698,0.999,1.0,0.0,1000000
2019-03-10 04:00:00,3.075,89.534,0.741,1.0,0.0,1000000
2019-03-10 05:00:00,3.779,89.665,1.248,1.0,0.0,1000000
2019-03-10 06:00:00,3.857,90.949,1.385,0.999,0.0,1000000
2019-03-10 07:00:00,3.101,89.07,0.843,0.981,0.0,1000000
2019-03-10 08:00:00,2.753,90.42,0.719,0.981,4.024,1000000
2019-03-10 09:00:00,4.035,84.91,1.262,0.941,135.74,1000000
2019-03-10 10:00:00,4.804,78.997,1.688,0.95,339.867,1000000
2019-03-10 11:00:00,7.205,65.765,1.941,0.786,655.328,1000000
2019-03-10 12:00:00,9.396,53.986,1.839,0.677,793.004,1000000
2019-03-10 13:00:00,9.994,59.583,2.009,0.689,936.115,1000000
2019-03-10 14:00:00,10.992,61.548,1.83,0.845,882.207,1000000
2019-03-10 15:00:00,10.846,67.906,1.103,0.934,830.385,1000000
2019-03-10 16:00:00,9.862,71.988,2.646,1.0,631.767,1000000
2019-03-10 17:00:00,9.177,78.766,1.009,1.0,314.069,1000000
2019-03-10 18:00:00,6.635,79.507,1.462,1.0,119.231,1000000
2019-03-10 19:00:00,4.96,86.115,1.346,1.0,45.41,1000000
2019-03-10 20:00:00,3.26,97.134,1.377,1.0,11.451,1000000
2019-03-10 21:00:00,2.148,94.913,0.957,1.0,0.0,1000000
2019-03-10 22:00:00,2.234,91.776,1.217,1.0,0.0,1000000
2019-03-10 23:00:00,2.003,91.387,1.142,1.0,0.0,1000000
2019-03-11 00:00:00,2.614,89.411,1.19,1.0,0.0,1000000
2019-03-11 01:00:00,2.652,90.003,0.952,1.0,0.0,1000000
2019-03-11 02:00:00,2.292,92.136,1.164,1.0,0.0,1000000
2019-03-11 03:00:00,2.084,93.922,0.824,1.0,0.0,1000000
2019-03-11 04:00:00,1.749,94.15,0.841,1.0,0.0,1000000
2019-03-11 05:00:00,0.441,95.106,0.762,1.0,0.0,1000000
2019-03-11 06:00:00,-0.589,94.301,0.911,1.0,0.0,1000000
2019-03-11 07:00:00,-0.84,88.308,0.983,0.979,0.0,1000000
2019-03-11 08:00:00,-1.417,87.413,1.173,0.975,3.479,1000000
2019-03-11 09:00:00,0.581,87.273,0.96,0.995,127.297,1000000
2019-03-11 10:00:00,3.97,88.346,0.742,1.0,333.624,1000000
2019-03-11 11:00:00,7.089,61.516,0.762,0.989,614.939,1000000
2019-03-11 12:00:00,8.619,51.597,1.008,0.978,896.177,1000000
2019-03-11 13:00:00,9.871,47.144,1.358,0.984,991.698,1000000
2019-03-11 14:00:00,10.996,37.623,1.092,0.995,1055.779,1000000
2019-03-11 15:00:00,11.014,36.37,1.541,0.989,867.672,1000000
2019-03-11 16:00:00,10.526,42.102,2.563,0.994,851.069,1000000
2019-03-11 17:00:00,8.864,46.815,3.612,0.933,671.987,1000000
2019-03-11 18:00:00,7.936,53.291,4.046,0.834,290.152,1000000
2019-03-11 19:00:00,7.021,61.085,2.871,0.836,262.135,1000000
2019-03-11 20:00:00,5.513,71.935,2.132,0.863,56.898,1000000
2019-03-11 21:00:00,4.009,78.086,1.62,0.905,0.0,1000000
2019-03-11 22:00:00,3.085,85.513,1.839,0.94,0.0,1000000
2019-03-11 23:00:00,2.099,88.552,2.088,0.981,0.0,1000000
2019-03-12 00:00:00,1.487,90.236,1.677,0.991,0.0,1000000
2019-03-12 01:00:00,0.194,94.164,1.514,1.0,0.0,1000000
2019-03-12 02:00:00,-1.587,94.578,1.614,1.0,0.0,1000000
2019-03-12 03:00:00,-1.495,85.565,1.592,1.0,0.0,1000000
2019-03-12 04:00:00,-2.563,88.403,1.654,1.0,0.0,1000000
2019-03-12 05:00:00,-4.094,92.343,1.647,1.0,0.0,1000000
2019-03-12 06:00:00,-4.171,90.585,1.541,0.99,0.0,1000000
2019-03-12 07:00:00,-3.484,82.483,1.636,0.524,0.0,1000000
2019-03-12 08:00:00,-3.112,80.85,1.457,0.859,4.569,1000000
2019-03-12 09:00:00,1.125,67.978,1.196,0.949,172.406,1000000
2019-03-12 10:00:00,6.017,48.458,0.967,0.928,465.491,1000000
2019-03-12 11:00:00,9.183,34.796,0.841,0.888,733.398,1000000
2019-03-12 12:00:00,10.255,34.536,0.887,0.911,948.3,1000000
2019-03-12 13:00:00,10.763,34.74,0.777,0.898,1086.992,1000000
2019-03-12 14:00:00,10.215,38.917,0.884,0.898,1144.097,1000000
2019-03-12 15:00:00,10.134,39.221,1.72,0.816,1021.519,1000000
2019-03-12 16:00:00,9.876,39.51,2.687,0.558,841.404,1000000
2019-03-12 17:00:00,9.952,41.646,3.294,0.602,720.067,1000000
2019-03-12 18:00:00,9.232,44.844,4.044,0.448,529.478,1000000
2019-03-12 19:00:00,6.729,55.257,3.523,0.477,225.92,1000000
2019-03-12 20:00:00,5.335,62.192,1.68,0.809,66.037,1000000
2019-03-12 21:00:00,4.03,67.938,1.431,0.87,0.0,1000000
2019-03-12 22:00:00,3.145,72.28,1.434,0.938,0.0,1000000
2019-03-12 23:00:00,2.125,79.825,1.152,0.974,0.0,1000000
2019-03-13 00:00:00,1.589,85.291,1.443,0.995,0.0,1000000
2019-03-13 01:00:00,1.026,86.303,1.664,0.94,0.0,1000000
2019-03-13 02:00:00,0.133,89.164,1.766,0.964,0.0,1000000
2019-03-13 03:00:00,-0.497,87.37,1.5,0.969,0.0,1000000
2019-03-13 04:00:00,-1.309,87.846,1.381,0.958,0.0,1000000
2019-03-13 05:00:00,-1.858,89.717,1.364,1.0,0.0,1000000
2019-03-13 06:00:00,-1.948,84.099,1.305,0.995,0.0,1000000
2019-03-13 07:00:00,-3.121,85.257,1.206,0.995,0.0,1000000
2019-03-13 08:00:00,-3.197,76.46,1.218,1.0,2.915,1000000
2019-03-13 09:00:00,-0.215,72.045,0.976,0.471,134.386,1000000
2019-03-13 10:00:00,5.275,46.05,0.795,0.094,419.687,1000000
2019-03-13 11:00:00,7.899,35.342,0.421,0.005,713.486,1000000
2019-03-13 12:00:00,8.975,37.32,1.076,0.075,912.273,1000000
2019-03-13 13:00:00,9.303,42.194,0.71,0.642,1027.762,1000000
2019-03-13 14:00:00,9.536,42.666,0.412,0.669,1059.126,1000000
2019-03-13 15:00:00,9.558,42.565,1.635,0.521,982.39,1000000
2019-03-13 16:00:00,9.167,45.074,2.831,0.622,808.141,1000000
2019-03-13 17:00:00,9.293,46.36,3.688,0.474,658.938,1000000
2019-03-13 18:00:00,9.283,45.684,3.887,0.797,443.228,1000000
2019-03-13 19:00:00,7.348,56.563,3.149,0.959,245.268,1000000
2019-03-13 20:00:00,5.154,60.997,1.971,0.926,58.591,1000000
2019-03-13 21:00:00,3.952,67.247,1.675,0.929,0.0,1000000
2019-03-13 22:00:00,2.648,74.473,1.68,0.934,0.0,1000000
2019-03-13 23:00:00,1.444,83.869,1.12,0.958,0.0,1000000
2019-03-14 00:00:00,0.691,86.123,0.805,0.984,0.0,1000000
2019-03-14 01:00:00,0.381,86.35,0.788,1.0,0.0,1000000
2019-03-14 02:00:00,0.121,88.056,1.071,1.0,0.0,1000000
2019-03-14 03:00:00,-0.162,85.652,1.085,0.991,0.0,1000000
2019-03-14 04:00:00,0.009,83.962,1.028,1.0,0.0,1000000
2019-03-14 05:00:00,0.132,83.395,1.134,1.0,0.0,1000000
2019-03-14 06:00:00,0.031,79.153,1.137,1.0,0.0,1000000
2019-03-14 07:00:00,-1.737,88.379,0.908,1.0,0.0,1000000
2019-03-14 08:00:00,-1.277,87.253,1.028,1.0,2.952,1000000
2019-03-14 09:00:00,1.257,84.412,0.775,0.979,97.325,1000000
2019-03-14 10:00:00,5.013,59.093,0.799,0.952,389.921,1000000
2019-03-14 11:00:00,7.242,49.62,1.239,0.979,644.478,1000000
2019-03-14 12:00:00,8.391,46.469,1.621,1.0,758.952,1000000
2019-03-14 13:00:00,8.827,48.229,1.07,0.989,988.05,1000000
2019-03-14 14:00:00,9.273,47.48,1.448,0.926,881.605,1000000
2019-03-14 15:00:00,9.035,46.997,2.121,0.889,986.715,1000000
2019-03-14 16:00:00,10.334,43.25,3.738,0.728,784.994,1000000
2019-03-14 17:00:00,10.26,43.442,4.641,0.769,660.743,1000000
2019-03-14 18:00:00,9.553,43.205,4.769,0.968,421.059,1000000
2019-03-14 19:00:00,7.008,50.527,3.595,0.865,194.274,1000000
2019-03-14 20:00:00,5.384,54.361,2.445,0.908,38.641,1000000
2019-03-14 21:00:00,4.272,61.071,1.365,0.95,0.0,1000000
2019-03-14 22:00:00,3.712,66.242,1.39,0.949,0.0,1000000
2019-03-14 23:00:00,3.27,72.884,1.723,0.929,0.0,1000000
2019-03-15 00:00:00,1.891,84.562,1.298,0.966,0.0,1000000
2019-03-15 01:00:00,1.082,87.082,1.262,0.986,0.0,1000000
2019-03-15 02:00:00,0.298,87.396,1.019,0.991,0.0,1000000
2019-03-15 03:00:00,-0.037,87.829,1.183,1.0,0.0,1000000
2019-03-15 04:00:00,0.051,85.843,1.2,1.0,0.0,1000000
2019-03-15 05:00:00,-0.125,79.92,1.263,0.995,0.0,1000000
2019-03-15 06:00:00,-0.381,76.98,1.29,0.995,0.0,1000000
2019-03-15 07:00:00,-3.09,80.032,1.459,0.995,0.0,1000000
2019-03-15 08:00:00,-3.424,78.749,1.388,0.968,3.065,1000000
2019-03-15 09:00:00,-0.923,74.557,1.074,0.938,116.674,1000000
2019-03-15 10:00:00,4.887,48.57,1.146,0.942,389.639,1000000
2019-03-15 11:00:00,8.029,29.621,1.002,0.974,698.18,1000000
2019-03-15 12:00:00,8.986,32.892,1.031,0.995,918.685,1000000
2019-03-15 13:00:00,9.371,36.19,0.966,0.974,1066.384,1000000
2019-03-15 14:00:00,11.154,32.324,0.838,1.0,1137.892,1000000
2019-03-15 15:00:00,11.487,33.229,1.59,1.0,1108.446,1000000
2019-03-15 16:00:00,11.377,34.796,2.902,0.524,832.698,1000000
2019-03-15 17:00:00,11.71,38.193,3.689,0.537,689.963,1000000
2019-03-15 18:00:00,10.659,46.718,3.924,0.69,485.667,1000000
2019-03-15 19:00:00,8.238,51.527,2.507,0.854,261.42,1000000
2019-03-15 20:00:00,6.132,61.232,1.814,0.924,51.784,1000000
2019-03-15 21:00:00,4.161,67.608,1.907,0.985,0.0,1000000
2019-03-15 22:00:00,2.893,74.467,1.396,1.0,0.0,1000000
2019-03-15 23:00:00,2.268,82.245,1.376,1.0,0.0,1000000
2019-03-16 00:00:00,1.718,85.603,1.438,1.0,0.0,1000000
2019-03-16 01:00:00,1.092,88.538,1.479,0.995,0.0,1000000
2019-03-16 02:00:00,-0.111,91.839,1.528,0.995,0.0,1000000
2019-03-16 03:00:00,-0.727,92.099,1.528,0.975,0.0,1000000
2019-03-16 04:00:00,-1.73,90.948,1.312,0.969,0.0,1000000
2019-03-16 05:00:00,-2.293,89.444,1.305,0.984,0.0,1000000
2019-03-16 06:00:00,-2.131,88.609,1.391,0.968,0.0,1000000
2019-03-16 07:00:00,-1.161,88.668,1.35,0.777,0.0,1000000
2019-03-16 08:00:00,-1.205,82.611,1.217,0.725,3.704,1000000
2019-03-16 09:00:00,1.911,69.818,0.869,0.792,144.258,1000000
2019-03-16 10:00:00,4.928,60.285,0.676,0.91,396.483,1000000
2019-03-16 11:00:00,7.521,48.505,0.662,0.969,679.753,1000000
2019-03-16 12:00:00,8.338,50.588,1.324,0.946,879.668,1000000
2019-03-16 13:00:00,8.836,51.946,1.565,0.945,933.596,1000000
2019-03-16 14:00:00,9.136,53.269,1.779,0.95,1046.245,1000000
2019-03-16 15:00:00,8.642,57.224,2.197,0.878,864.137,1000000
2019-03-16 16:00:00,7.015,70.0,2.545,0.869,812.541,1000000
2019-03-16 17:00:00,6.698,73.483,3.37,0.935,518.441,1000000
2019-03-16 18:00:00,5.839,72.216,3.516,0.919,380.67,1000000
2019-03-16 19:00:00,5.68,70.164,3.332,0.939,157.514,1000000
2019-03-16 20:00:00,4.143,74.632,2.228,0.939,31.307,1000000
2019-03-16 21:00:00,3.606,79.065,2.105,0.97,0.0,1000000
2019-03-16 22:00:00,2.949,82.629,1.92,0.984,0.0,1000000
2019-03-16 23:00:00,2.121,88.061,1.741,0.96,0.0,1000000
2019-03-17 00:00:00,1.734,90.996,1.244,0.995,0.0,1000000
2019-03-17 01:00:00,0.026,91.77,1.097,0.995,0.0,1000000
2019-03-17 02:00:00,-0.227,92.894,1.305,1.0,0.0,1000000
2019-03-17 03:00:00,-0.807,90.117,1.411,0.995,0.0,1000000
2019-03-17 04:00:00,-1.199,87.506,1.578,1.0,0.0,1000000
2019-03-17 05:00:00,-2.366,88.729,1.591,1.0,0.0,1000000
2019-03-17 06:00:00,-3.329,88.473,1.608,0.989,0.0,1000000
2019-03-17 07:00:00,-3.077,84.095,1.419,0.995,0.0,1000000
2019-03-17 08:00:00,-3.41,85.281,1.394,1.0,2.538,1000000
2019-03-17 09:00:00,-1.363,83.787,1.127,0.984,109.322,1000000
2019-03-17 10:00:00,2.335,78.725,0.767,0.995,315.893,1000000
2019-03-17 11:00:00,6.325,52.505,0.581,0.835,641.225,1000000
2019-03-17 12:00:00,8.345,45.395,0.825,0.866,905.541,1000000
2019-03-17 13:00:00,8.953,43.469,2.188,0.964,1059.708,1000000
2019-03-17 14:00:00,10.845,36.904,2.999,0.75,1051.736,1000000
2019-03-17 15:00:00,11.306,36.508,3.3,0.479,1020.711,1000000
2019-03-17 16:00:00,10.541,34.626,3.634,0.577,914.247,1000000
2019-03-17 17:00:00,10.777,33.435,3.915,0.799,709.819,1000000
2019-03-17 18:00:00,9.947,33.445,4.407,0.943,438.49,1000000
2019-03-17 19:00:00,7.717,40.351,3.859,0.979,259.615,1000000
2019-03-17 20:00:00,5.87,43.656,2.05,1.0,39.938,1000000
2019-03-17 21:00:00,4.152,49.248,1.649,0.99,0.0,1000000
2019-03-17 22:00:00,3.081,55.824,1.779,1.0,0.0,1000000
2019-03-17 23:00:00,1.398,64.108,2.034,1.0,0.0,1000000
2019-03-18 00:00:00,0.581,71.5,1.716,1.0,0.0,1000000
2019-03-18 01:00:00,-0.453,76.639,1.691,1.0,0.0,1000000
2019-03-18 02:00:00,-1.353,81.12,1.524,1.0,0.0,1000000
2019-03-18 03:00:00,-1.793,81.255,1.477,1.0,0.0,1000000
2019-03-18 04:00:00,-2.361,80.607,1.433,1.0,0.0,1000000
2019-03-18 05:00:00,-2.43,77.332,1.47,1.0,0.0,1000000
2019-03-18 06:00:00,-2.632,74.558,1.523,0.984,0.0,1000000
2019-03-18 07:00:00,-2.417,69.848,1.485,0.682,0.0,1000000
2019-03-18 08:00:00,-2.184,64.422,1.6,0.617,3.892,1000000
2019-03-18 09:00:00,1.957,49.885,1.198,0.605,165.092,1000000
2019-03-18 10:00:00,5.969,27.327,1.042,0.894,451.332,1000000
2019-03-18 11:00:00,8.789,22.866,1.077,0.574,718.732,1000000
2019-03-18 12:00:00,9.815,24.742,0.885,0.572,885.723,1000000
2019-03-18 13:00:00,10.229,28.434,1.22,0.702,1067.437,1000000
2019-03-18 14:00:00,11.416,29.756,1.799,0.836,1105.739,1000000
2019-03-18 15:00:00,11.004,31.769,2.472,0.893,1028.082,1000000
2019-03-18 16:00:00,10.237,33.569,3.837,0.687,861.843,1000000
2019-03-18 17:00:00,8.634,38.626,4.504,0.91,664.391,1000000
2019-03-18 18:00:00,7.273,39.008,5.092,0.944,445.861,1000000
2019-03-18 19:00:00,4.723,40.152,3.669,0.97,237.691,1000000
2019-03-18 20:00:00,3.579,39.889,2.858,1.0,32.624,1000000
2019-03-18 21:00:00,2.964,41.607,1.891,0.99,0.0,1000000
2019-03-18 22:00:00,2.324,46.187,1.533,1.0,0.0,1000000
2019-03-18 23:00:00,1.502,54.271,1.506,0.99,0.0,1000000
2019-03-19 00:00:00,0.664,58.406,1.818,0.985,0.0,1000000
2019-03-19 01:00:00,0.413,57.786,1.48,0.99,0.0,1000000
2019-03-19 02:00:00,-0.446,64.712,1.356,1.0,0.0,1000000
2019-03-19 03:00:00,-0.642,64.835,1.281,1.0,0.0,1000000
2019-03-19 04:00:00,-0.492,62.92,1.352,0.95,0.0,1000000
2019-03-19 05:00:00,-0.789,63.17,1.315,0.311,0.0,1000000
2019-03-19 06:00:00,-0.847,63.835,1.405,0.176,0.0,1000000
2019-03-19 07:00:00,-0.916,64.217,1.412,0.155,0.0,1000000
2019-03-19 08:00:00,-1.501,66.185,1.46,0.284,3.855,1000000
2019-03-19 09:00:00,2.035,52.648,1.183,0.366,158.097,1000000
2019-03-19 10:00:00,5.748,32.679,1.192,0.381,413.087,1000000
2019-03-19 11:00:00,8.951,26.512,0.897,0.48,700.568,1000000
2019-03-19 12:00:00,9.805,30.921,0.707,0.586,910.411,1000000
2019-03-19 13:00:00,10.068,37.16,0.653,0.734,1046.753,1000000
2019-03-19 14:00:00,11.004,35.603,0.818,0.824,972.951,1000000
2019-03-19 15:00:00,10.956,38.475,1.683,0.919,960.541,1000000
2019-03-19 16:00:00,10.996,38.341,3.216,0.753,777.887,1000000
2019-03-19 17:00:00,10.049,38.566,4.682,0.813,627.988,1000000
2019-03-19 18:00:00,8.605,37.647,4.923,0.808,405.321,1000000
2019-03-19 19:00:00,6.027,41.397,3.833,0.898,195.816,1000000
2019-03-19 20:00:00,4.82,43.717,2.632,0.984,35.2,1000000
2019-03-19 21:00:00,2.526,45.223,1.854,0.995,0.0,1000000
2019-03-19 22:00:00,2.354,49.84,1.56,1.0,0.0,1000000
2019-03-19 23:00:00,1.952,54.814,1.418,1.0,0.0,1000000
2019-03-20 00:00:00,1.443,60.412,1.499,0.991,0.0,1000000
2019-03-20 01:00:00,0.823,61.907,1.485,0.975,0.0,1000000
2019-03-20 02:00:00,-0.219,65.643,1.204,0.969,0.0,1000000
2019-03-20 03:00:00,-0.417,65.848,1.024,0.95,0.0,1000000
2019-03-20 04:00:00,-0.17,60.864,0.958,0.97,0.0,1000000
2019-03-20 05:00:00,-0.638,60.35,0.907,0.98,0.0,1000000
2019-03-20 06:00:00,-0.503,58.21,0.756,0.976,0.0,1000000
2019-03-20 07:00:00,0.001,58.447,1.041,0.907,0.0,1000000
2019-03-20 08:00:00,0.073,57.081,1.168,0.861,3.215,1000000
2019-03-20 09:00:00,2.723,45.402,0.942,0.881,147.454,1000000
2019-03-20 10:00:00,5.41,35.817,0.491,0.975,387.082,1000000
2019-03-20 11:00:00,7.654,39.411,0.819,0.965,617.289,1000000
2019-03-20 12:00:00,8.177,45.576,1.813,0.995,769.82,1000000
2019-03-20 13:00:00,8.17,49.659,1.616,0.985,922.671,1000000
2019-03-20 14:00:00,8.706,52.706,1.293,0.942,868.593,1000000
2019-03-20 15:00:00,9.112,56.046,0.903,0.965,793.023,1000000
2019-03-20 16:00:00,9.095,56.995,0.521,0.908,659.878,1000000
2019-03-20 17:00:00,8.853,51.348,1.501,0.994,489.051,1000000
2019-03-20 18:00:00,6.595,51.614,2.711,0.897,260.217,1000000
2019-03-20 19:00:00,5.099,59.145,2.252,0.904,138.767,1000000
2019-03-20 20:00:00,4.77,56.819,1.568,0.912,38.02,1000000
2019-03-20 21:00:00,3.904,59.101,1.542,0.954,0.0,1000000
2019-03-20 22:00:00,3.144,61.023,1.099,0.985,0.0,1000000
2019-03-20 23:00:00,2.169,66.867,1.264,1.0,0.0,1000000
2019-03-21 00:00:00,1.825,68.287,1.149,1.0,0.0,1000000
2019-03-21 01:00:00,1.514,73.831,1.262,0.995,0.0,1000000
2019-03-21 02:00:00,0.948,73.696,1.236,1.0,0.0,1000000
2019-03-21 03:00:00,0.624,73.585,1.039,0.995,0.0,1000000
2019-03-21 04:00:00,0.393,72.269,1.008,0.965,0.0,1000000
2019-03-21 05:00:00,-0.478,72.285,1.048,0.955,0.0,1000000
2019-03-21 06:00:00,-1.436,73.529,1.085,0.96,0.0,1000000
2019-03-21 07:00:00,-0.075,68.995,1.033,0.84,0.0,1000000
2019-03-21 08:00:00,-0.138,68.785,1.125,0.708,3.479,1000000
2019-03-21 09:00:00,2.831,54.595,0.999,0.624,158.21,1000000
2019-03-21 10:00:00,5.94,44.541,1.18,0.65,413.087,1000000
2019-03-21 11:00:00,8.334,39.046,0.905,0.789,676.256,1000000
2019-03-21 12:00:00,9.706,38.373,0.602,0.759,876.378,1000000
2019-03-21 13:00:00,10.331,41.57,1.107,0.88,1005.311,1000000
2019-03-21 14:00:00,10.713,40.095,1.572,0.871,969.848,1000000
2019-03-21 15:00:00,10.775,42.337,2.196,0.9,910.148,1000000
2019-03-21 16:00:00,10.762,42.924,3.18,0.914,900.935,1000000
2019-03-21 17:00:00,10.797,41.077,4.283,0.916,724.636,1000000
2019-03-21 18:00:00,10.213,38.023,4.42,0.92,411.977,1000000
2019-03-21 19:00:00,7.128,33.882,2.543,0.905,260.499,1000000
2019-03-21 20:00:00,5.206,41.891,1.602,0.946,46.331,1000000
2019-03-21 21:00:00,4.024,48.556,1.806,0.99,0.0,1000000
2019-03-21 22:00:00,2.145,56.333,1.368,0.97,0.0,1000000
2019-03-21 23:00:00,0.677,63.883,1.703,1.0,0.0,1000000
2019-03-22 00:00:00,0.054,66.969,1.665,0.99,0.0,1000000
2019-03-22 01:00:00,-0.604,67.621,1.516,0.995,0.0,1000000
2019-03-22 02:00:00,-1.711,68.782,1.571,0.985,0.0,1000000
2019-03-22 03:00:00,-2.417,68.017,1.714,0.915,0.0,1000000
2019-03-22 04:00:00,-3.284,65.876,1.876,0.882,0.0,1000000
2019-03-22 05:00:00,-4.142,64.009,1.986,0.898,0.0,1000000
2019-03-22 06:00:00,-4.188,58.777,2.012,0.878,0.0,1000000
2019-03-22 07:00:00,-2.58,58.787,1.977,0.97,0.0,1000000
2019-03-22 08:00:00,-2.771,58.169,2.07,0.955,3.159,1000000
2019-03-22 09:00:00,0.96,48.81,1.689,0.92,154.825,1000000
2019-03-22 10:00:00,5.215,32.792,1.642,0.919,412.222,1000000
2019-03-22 11:00:00,9.447,22.28,1.679,0.909,714.2,1000000
2019-03-22 12:00:00,10.408,31.011,1.553,0.897,925.228,1000000
2019-03-22 13:00:00,11.016,28.419,1.197,0.922,1062.698,1000000
2019-03-22 14:00:00,11.913,26.717,1.138,0.99,1090.339,1000000
2019-03-22 15:00:00,11.941,28.182,1.26,0.967,1031.241,1000000
2019-03-22 16:00:00,11.926,30.157,1.272,0.986,849.076,1000000
2019-03-22 17:00:00,11.38,35.059,1.236,0.978,717.284,1000000
