,time,ghi,sea,temp,ppt,RH,wind,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a
2028,2022-07-24 12:00:00,830.128,0.921,12.7,0.0,20.0,3.6,1000000.0,0.25,2.938,246.234,830.128,596.589,664.102,166.026,0.0,0.65
2029,2022-07-24 13:00:00,775.798,0.849,13.8,0.0,17.0,2.7,1000000.0,0.25,2.683,246.692,775.798,596.589,620.638,155.16,0.0,0.642
2030,2022-07-24 14:00:00,653.42,0.704,14.1,0.0,16.0,6.4,1000000.0,0.25,2.575,246.237,653.42,596.589,522.736,130.684,0.0,0.638
2031,2022-07-24 15:00:00,474.816,0.515,13.0,0.0,16.0,8.7,1000000.0,0.25,2.397,240.148,474.816,596.589,379.853,94.963,0.0,0.632
2032,2022-07-24 16:00:00,259.651,0.302,11.5,0.0,18.0,9.9,1000000.0,0.25,2.443,235.97,259.651,596.589,207.721,51.93,0.0,0.634
2033,2022-07-24 17:00:00,45.272,0.076,9.6,0.0,19.0,9.8,1000000.0,0.25,2.272,227.577,45.272,596.589,36.218,9.054,0.0,0.628
2034,2022-07-24 18:00:00,0.0,0.0,7.9,0.0,20.0,10.1,1000000.0,0.25,2.131,220.328,0.0,596.589,0.0,0.0,0.0,0.623
2035,2022-07-24 19:00:00,0.0,0.0,7.2,0.0,18.0,9.5,1000000.0,0.25,1.829,213.495,0.0,596.589,0.0,0.0,0.0,0.61
2036,2022-07-24 20:00:00,0.0,0.0,4.8,0.0,21.0,1.7,1000000.0,0.25,1.807,206.18,0.0,596.589,0.0,0.0,0.0,0.609
2037,2022-07-24 21:00:00,0.0,0.0,3.1,0.0,30.0,4.5,1000000.0,0.25,2.29,208.295,0.0,596.589,0.0,0.0,0.0,0.631
2038,2022-07-24 22:00:00,0.0,0.0,2.5,0.0,28.0,3.2,1000000.0,0.25,2.049,203.289,0.0,596.589,0.0,0.0,0.0,0.621
2039,2022-07-24 23:00:00,0.0,0.0,-1.8,0.0,36.0,1.2,1000000.0,0.25,1.929,189.688,0.0,596.589,0.0,0.0,0.0,0.617
2040,2022-07-25 00:00:00,0.0,0.0,-5.9,0.0,52.0,0.8,1000000.0,0.25,2.049,180.414,0.0,596.589,0.0,0.0,0.0,0.624
2041,2022-07-25 01:00:00,0.0,0.0,-6.4,0.0,59.0,1.0,1000000.0,0.25,2.237,181.383,0.0,596.589,0.0,0.0,0.0,0.632
2042,2022-07-25 02:00:00,0.0,0.0,-7.4,0.0,62.0,0.7,1000000.0,0.25,2.177,178.077,0.0,596.589,0.0,0.0,0.0,0.63
2043,2022-07-25 03:00:00,0.0,0.0,-8.8,0.0,69.0,3.3,1000000.0,0.25,2.173,174.441,0.0,596.589,0.0,0.0,0.0,0.63
2044,2022-07-25 04:00:00,0.0,0.0,-9.8,0.0,74.0,0.4,1000000.0,0.25,2.154,171.699,0.0,596.589,0.0,0.0,0.0,0.63
2045,2022-07-25 05:00:00,0.0,0.0,-10.9,0.0,76.0,0.6,1000000.0,0.25,2.028,167.497,0.0,596.589,0.0,0.0,0.0,0.625
2046,2022-07-25 06:00:00,0.0,0.0,-11.8,0.0,83.0,0.7,1000000.0,0.25,2.061,165.674,0.0,596.589,0.0,0.0,0.0,0.626
2047,2022-07-25 07:00:00,147.545,0.19,-10.3,0.0,81.0,1.0,1000000.0,0.25,2.267,171.689,147.545,596.589,118.036,29.509,0.0,0.634
2048,2022-07-25 08:00:00,370.053,0.411,-2.9,0.0,53.0,0.7,1000000.0,0.25,2.617,195.063,370.053,596.589,296.043,74.011,0.0,0.645
2049,2022-07-25 09:00:00,570.744,0.614,5.0,0.0,31.0,1.4,1000000.0,0.25,2.705,219.019,570.744,596.589,456.595,114.149,0.0,0.645
2050,2022-07-25 10:00:00,723.984,0.785,9.0,0.0,21.0,1.0,1000000.0,0.25,2.411,227.652,723.984,596.589,579.187,144.797,0.0,0.634
2051,2022-07-25 11:00:00,814.221,0.899,11.8,0.0,18.0,3.5,1000000.0,0.25,2.492,237.603,814.221,596.589,651.377,162.844,0.0,0.636
2052,2022-07-25 12:00:00,832.994,0.924,13.2,0.0,19.0,2.0,1000000.0,0.25,2.884,247.242,832.994,596.589,666.395,166.599,0.0,0.649
2053,2022-07-25 13:00:00,778.58,0.852,14.3,0.0,18.0,3.5,1000000.0,0.25,2.935,251.554,778.58,596.589,622.864,155.716,0.0,0.65
2054,2022-07-25 14:00:00,655.988,0.706,14.8,0.0,18.0,5.0,1000000.0,0.25,3.031,254.417,655.988,596.589,524.791,131.198,0.0,0.653
2055,2022-07-25 15:00:00,477.049,0.517,15.0,0.0,17.0,1.5,1000000.0,0.25,2.9,253.492,477.049,596.589,381.639,95.41,0.0,0.648
2056,2022-07-25 16:00:00,261.43,0.304,15.0,0.0,16.0,4.7,1000000.0,0.25,2.729,251.306,261.43,596.589,209.144,52.286,0.0,0.643
2057,2022-07-25 17:00:00,46.341,0.077,12.3,0.0,18.0,1.6,1000000.0,0.25,2.576,240.345,46.341,596.589,37.073,9.268,0.0,0.638
2058,2022-07-25 18:00:00,0.0,0.0,8.6,0.0,25.0,8.4,1000000.0,0.25,2.794,231.224,0.0,596.589,0.0,0.0,0.0,0.647
2059,2022-07-25 19:00:00,0.0,0.0,6.0,0.0,30.0,1.1,1000000.0,0.25,2.806,223.238,0.0,596.589,0.0,0.0,0.0,0.648
2060,2022-07-25 20:00:00,0.0,0.0,3.0,0.0,37.0,3.5,1000000.0,0.25,2.805,214.114,0.0,596.589,0.0,0.0,0.0,0.649
2061,2022-07-25 21:00:00,0.0,0.0,1.8,0.0,38.0,2.4,1000000.0,0.25,2.645,208.785,0.0,596.589,0.0,0.0,0.0,0.644
2062,2022-07-25 22:00:00,0.0,0.0,-2.1,0.0,49.0,0.2,1000000.0,0.25,2.568,196.761,0.0,596.589,0.0,0.0,0.0,0.643
2063,2022-07-25 23:00:00,0.0,0.0,-4.3,0.0,57.0,1.0,1000000.0,0.25,2.535,190.321,0.0,596.589,0.0,0.0,0.0,0.642
2064,2022-07-26 00:00:00,0.0,0.0,-6.1,0.0,65.0,0.8,1000000.0,0.25,2.522,185.316,0.0,596.589,0.0,0.0,0.0,0.643
2065,2022-07-26 01:00:00,0.0,0.0,-7.9,0.0,71.0,1.4,1000000.0,0.25,2.398,179.251,0.0,596.589,0.0,0.0,0.0,0.639
2066,2022-07-26 02:00:00,0.0,0.0,-9.4,0.0,79.0,3.7,1000000.0,0.25,2.373,175.114,0.0,596.589,0.0,0.0,0.0,0.638
2067,2022-07-26 03:00:00,0.0,0.0,-10.2,0.0,83.0,0.8,1000000.0,0.25,2.341,172.736,0.0,596.589,0.0,0.0,0.0,0.637
2068,2022-07-26 04:00:00,0.0,0.0,-11.0,0.0,86.0,4.1,1000000.0,0.25,2.277,170.037,0.0,596.589,0.0,0.0,0.0,0.635
2069,2022-07-26 05:00:00,0.0,0.0,-11.7,0.0,88.0,0.8,1000000.0,0.25,2.203,167.503,0.0,596.589,0.0,0.0,0.0,0.632
2070,2022-07-26 06:00:00,0.0,0.0,-12.2,0.0,90.0,0.6,1000000.0,0.25,2.164,165.851,0.0,596.589,0.0,0.0,0.0,0.631
2071,2022-07-26 07:00:00,149.006,0.191,-10.7,0.0,90.0,0.8,1000000.0,0.25,2.44,172.488,149.006,596.589,119.205,29.801,0.0,0.641
2072,2022-07-26 08:00:00,372.06,0.413,-10.7,0.0,90.0,0.8,1000000.0,0.25,2.44,172.488,372.06,596.589,297.648,74.412,0.0,0.641
2073,2022-07-26 09:00:00,573.163,0.616,3.8,0.0,43.0,0.4,1000000.0,0.25,3.449,223.008,573.163,596.589,458.53,114.633,0.0,0.669
2074,2022-07-26 10:00:00,726.699,0.788,9.2,0.0,30.0,1.6,1000000.0,0.25,3.492,240.671,726.699,596.589,581.359,145.34,0.0,0.668
2075,2022-07-26 11:00:00,817.11,0.903,12.0,0.0,27.0,2.6,1000000.0,0.25,3.788,252.931,817.11,596.589,653.688,163.422,0.0,0.675
2076,2022-07-26 12:00:00,835.92,0.928,13.9,0.0,22.0,1.6,1000000.0,0.25,3.495,256.53,835.92,596.589,668.736,167.184,0.0,0.666
2077,2022-07-26 13:00:00,781.409,0.856,15.1,0.0,20.0,3.6,1000000.0,0.25,3.434,260.032,781.409,596.589,625.127,156.282,0.0,0.664
2078,2022-07-26 14:00:00,658.589,0.709,14.7,0.0,19.0,4.1,1000000.0,0.25,3.179,255.811,658.589,596.589,526.871,131.718,0.0,0.657
2079,2022-07-26 15:00:00,479.3,0.519,13.6,0.0,21.0,4.6,1000000.0,0.25,3.272,253.098,479.3,596.589,383.44,95.86,0.0,0.66
2080,2022-07-26 16:00:00,263.214,0.306,13.0,0.0,26.0,2.5,1000000.0,0.25,3.895,257.396,263.214,596.589,210.571,52.643,0.0,0.677
2081,2022-07-26 17:00:00,47.411,0.078,12.1,0.0,29.0,1.1,1000000.0,0.25,4.095,256.114,47.411,596.589,37.929,9.482,0.0,0.682
2082,2022-07-26 18:00:00,0.0,0.0,10.6,0.0,32.0,2.4,1000000.0,0.25,4.091,250.922,0.0,596.589,0.0,0.0,0.0,0.683
2083,2022-07-26 19:00:00,0.0,0.0,5.7,0.0,40.0,1.1,1000000.0,0.25,3.664,230.955,0.0,596.589,0.0,0.0,0.0,0.674
2084,2022-07-26 20:00:00,0.0,0.0,1.4,0.0,42.0,0.8,1000000.0,0.25,2.84,209.745,0.0,596.589,0.0,0.0,0.0,0.651
2085,2022-07-26 21:00:00,0.0,0.0,-2.0,0.0,48.0,0.9,1000000.0,0.25,2.534,196.669,0.0,596.589,0.0,0.0,0.0,0.642
2086,2022-07-26 22:00:00,0.0,0.0,-4.6,0.0,59.0,0.5,1000000.0,0.25,2.565,189.825,0.0,596.589,0.0,0.0,0.0,0.644
2087,2022-07-26 23:00:00,0.0,0.0,-6.1,0.0,67.0,0.9,1000000.0,0.25,2.599,186.12,0.0,596.589,0.0,0.0,0.0,0.645
2088,2022-07-27 00:00:00,0.0,0.0,-6.8,0.0,70.0,1.1,1000000.0,0.25,2.574,183.986,0.0,596.589,0.0,0.0,0.0,0.645
2089,2022-07-27 01:00:00,0.0,0.0,-8.2,0.0,74.0,0.7,1000000.0,0.25,2.442,178.932,0.0,596.589,0.0,0.0,0.0,0.64
2090,2022-07-27 02:00:00,0.0,0.0,-9.8,0.0,78.0,3.6,1000000.0,0.25,2.271,172.996,0.0,596.589,0.0,0.0,0.0,0.634
2091,2022-07-27 03:00:00,0.0,0.0,-10.9,0.0,83.0,0.6,1000000.0,0.25,2.215,169.618,0.0,596.589,0.0,0.0,0.0,0.632
2092,2022-07-27 04:00:00,0.0,0.0,-11.5,0.0,89.0,0.5,1000000.0,0.25,2.264,168.654,0.0,596.589,0.0,0.0,0.0,0.635
2093,2022-07-27 05:00:00,0.0,0.0,-12.1,0.0,88.0,1.3,1000000.0,0.25,2.133,165.754,0.0,596.589,0.0,0.0,0.0,0.629
2094,2022-07-27 06:00:00,0.0,0.0,-12.5,0.0,90.0,2.6,1000000.0,0.25,2.113,164.548,0.0,596.589,0.0,0.0,0.0,0.629
2095,2022-07-27 07:00:00,150.54,0.193,-11.3,0.0,86.0,0.7,1000000.0,0.25,2.223,168.71,150.54,596.589,120.432,30.108,0.0,0.633
2096,2022-07-27 08:00:00,374.149,0.415,-3.9,1.1,58.0,0.7,1000000.0,0.85,2.658,192.718,374.149,596.589,299.319,74.83,0.0,0.647
2097,2022-07-27 09:00:00,575.664,0.619,4.2,0.0,38.0,1.7,1000000.0,0.848,3.135,221.215,575.664,596.589,460.532,115.133,0.0,0.659
2098,2022-07-27 10:00:00,729.494,0.791,9.8,0.0,28.0,0.2,1000000.0,0.843,3.393,241.66,729.494,596.589,583.595,145.899,0.0,0.665
2099,2022-07-27 11:00:00,820.068,0.906,12.5,0.0,18.0,2.7,1000000.0,0.838,2.61,241.448,820.068,596.589,656.054,164.014,0.0,0.64
2100,2022-07-27 12:00:00,838.906,0.932,14.1,0.0,18.0,2.4,1000000.0,0.833,2.897,250.415,838.906,596.589,671.125,167.781,0.0,0.649
2101,2022-07-27 13:00:00,784.283,0.859,15.2,0.0,14.0,3.9,1000000.0,0.828,2.419,247.673,784.283,596.589,627.426,156.857,0.0,0.632
2102,2022-07-27 14:00:00,661.219,0.712,15.5,0.0,12.0,4.2,1000000.0,0.823,2.114,243.923,661.219,596.589,528.976,132.244,0.0,0.62
2103,2022-07-27 15:00:00,481.567,0.522,15.7,0.0,12.0,3.4,1000000.0,0.817,2.141,245.024,481.567,596.589,385.254,96.313,0.0,0.621
2104,2022-07-27 16:00:00,265.002,0.307,15.5,0.0,12.0,3.2,1000000.0,0.812,2.114,243.923,265.002,596.589,212.002,53.0,0.0,0.62
2105,2022-07-27 17:00:00,48.48,0.08,14.0,0.0,14.0,2.1,1000000.0,0.808,2.239,241.036,48.48,596.589,38.784,9.696,0.0,0.625
2106,2022-07-27 18:00:00,0.0,0.0,7.4,0.0,20.0,0.7,1000000.0,0.803,2.06,217.756,0.0,596.589,0.0,0.0,0.0,0.62
2107,2022-07-27 19:00:00,0.0,0.0,3.6,0.0,30.0,3.0,1000000.0,0.798,2.373,210.815,0.0,596.589,0.0,0.0,0.0,0.634
2108,2022-07-27 20:00:00,0.0,0.0,5.6,0.0,29.0,3.2,1000000.0,0.793,2.638,220.061,0.0,596.589,0.0,0.0,0.0,0.643
2109,2022-07-27 21:00:00,0.0,0.0,4.1,0.0,29.0,0.8,1000000.0,0.788,2.376,212.327,0.0,596.589,0.0,0.0,0.0,0.634
2110,2022-07-27 22:00:00,0.0,0.0,-3.6,0.0,47.0,0.8,1000000.0,0.783,2.203,188.424,0.0,596.589,0.0,0.0,0.0,0.629
2111,2022-07-27 23:00:00,0.0,0.0,-6.3,0.0,61.0,0.7,1000000.0,0.779,2.331,182.712,0.0,596.589,0.0,0.0,0.0,0.636
2112,2022-07-28 00:00:00,0.0,0.0,-7.9,0.0,69.0,3.5,1000000.0,0.774,2.331,178.521,0.0,596.589,0.0,0.0,0.0,0.636
2113,2022-07-28 01:00:00,0.0,0.0,-9.3,0.0,75.0,0.4,1000000.0,0.769,2.271,174.269,0.0,596.589,0.0,0.0,0.0,0.634
2114,2022-07-28 02:00:00,0.0,0.0,-10.8,0.0,81.0,1.5,1000000.0,0.765,2.179,169.47,0.0,596.589,0.0,0.0,0.0,0.631
2115,2022-07-28 03:00:00,0.0,0.0,-11.8,0.0,86.0,4.1,1000000.0,0.76,2.136,166.516,0.0,596.589,0.0,0.0,0.0,0.629
2116,2022-07-28 04:00:00,0.0,0.0,-12.6,0.0,89.0,3.6,1000000.0,0.756,2.072,163.854,0.0,596.589,0.0,0.0,0.0,0.627
2117,2022-07-28 05:00:00,0.0,0.0,-13.4,0.0,89.0,3.1,1000000.0,0.751,1.942,160.429,0.0,596.589,0.0,0.0,0.0,0.622
2118,2022-07-28 06:00:00,0.0,0.0,-13.9,0.0,92.0,3.8,1000000.0,0.747,1.928,159.069,0.0,596.589,0.0,0.0,0.0,0.621
2119,2022-07-28 07:00:00,152.147,0.194,-12.1,0.0,91.0,0.9,1000000.0,0.743,2.206,166.55,152.147,596.589,121.717,30.429,0.0,0.633
2120,2022-07-28 08:00:00,376.319,0.417,-3.7,0.0,60.0,0.6,1000000.0,0.738,2.791,194.626,376.319,596.589,301.055,75.264,0.0,0.651
2121,2022-07-28 09:00:00,578.248,0.622,4.1,0.0,37.0,0.8,1000000.0,0.734,3.031,219.847,578.248,596.589,462.598,115.65,0.0,0.656
2122,2022-07-28 10:00:00,732.365,0.795,10.1,0.0,24.0,2.5,1000000.0,0.73,2.967,238.047,732.365,596.589,585.892,146.473,0.0,0.652
2123,2022-07-28 11:00:00,823.095,0.91,13.3,0.0,17.0,2.0,1000000.0,0.725,2.597,243.9,823.095,596.589,658.476,164.619,0.0,0.639
2124,2022-07-28 12:00:00,841.947,0.936,14.7,0.0,14.0,1.9,1000000.0,0.721,2.342,244.891,841.947,596.589,673.558,168.389,0.0,0.629
2125,2022-07-28 13:00:00,787.199,0.863,15.2,0.0,12.0,3.2,1000000.0,0.717,2.073,242.278,787.199,596.589,629.759,157.44,0.0,0.618
2126,2022-07-28 14:00:00,663.878,0.715,15.7,0.0,11.0,0.9,1000000.0,0.713,1.963,241.997,663.878,596.589,531.102,132.776,0.0,0.613
2127,2022-07-28 15:00:00,483.848,0.524,16.1,0.0,11.0,1.6,1000000.0,0.709,2.014,244.183,483.848,596.589,387.078,96.77,0.0,0.615
2128,2022-07-28 16:00:00,266.793,0.309,15.8,0.0,11.0,2.3,1000000.0,0.705,1.975,242.542,266.793,596.589,213.434,53.359,0.0,0.614
2129,2022-07-28 17:00:00,49.548,0.081,14.5,0.0,13.0,4.4,1000000.0,0.701,2.147,241.217,49.548,596.589,39.638,9.91,0.0,0.621
2130,2022-07-28 18:00:00,0.0,0.0,9.8,0.0,23.0,4.6,1000000.0,0.697,2.787,234.963,0.0,596.589,0.0,0.0,0.0,0.647
2131,2022-07-28 19:00:00,0.0,0.0,7.2,0.0,27.0,1.4,1000000.0,0.693,2.743,226.227,0.0,596.589,0.0,0.0,0.0,0.646
2132,2022-07-28 20:00:00,0.0,0.0,3.8,0.0,34.0,1.6,1000000.0,0.689,2.727,215.651,0.0,596.589,0.0,0.0,0.0,0.646
2133,2022-07-28 21:00:00,0.0,0.0,0.2,0.0,44.0,1.1,1000000.0,0.685,2.729,205.053,0.0,596.589,0.0,0.0,0.0,0.648
2134,2022-07-28 22:00:00,0.0,0.0,-3.5,0.0,55.0,0.5,1000000.0,0.681,2.597,193.185,0.0,596.589,0.0,0.0,0.0,0.644
2135,2022-07-28 23:00:00,0.0,0.0,-5.2,0.0,62.0,0.5,1000000.0,0.677,2.576,188.308,0.0,596.589,0.0,0.0,0.0,0.644
2136,2022-07-29 00:00:00,0.0,0.0,-6.8,0.0,67.0,0.8,1000000.0,0.674,2.464,182.838,0.0,596.589,0.0,0.0,0.0,0.641
2137,2022-07-29 01:00:00,0.0,0.0,-8.7,0.0,75.0,0.8,1000000.0,0.67,2.38,176.986,0.0,596.589,0.0,0.0,0.0,0.638
2138,2022-07-29 02:00:00,0.0,0.0,-10.2,0.0,81.0,3.4,1000000.0,0.666,2.285,172.135,0.0,596.589,0.0,0.0,0.0,0.635
2139,2022-07-29 03:00:00,0.0,0.0,-11.3,0.0,84.0,1.2,1000000.0,0.663,2.171,168.144,0.0,596.589,0.0,0.0,0.0,0.631
2140,2022-07-29 04:00:00,0.0,0.0,-12.1,0.0,87.0,3.0,1000000.0,0.659,2.109,165.484,0.0,596.589,0.0,0.0,0.0,0.628
2141,2022-07-29 05:00:00,0.0,0.0,-13.1,0.0,88.0,2.6,1000000.0,0.655,1.968,161.446,0.0,596.589,0.0,0.0,0.0,0.623
2142,2022-07-29 06:00:00,0.0,0.0,-13.3,0.0,91.0,5.2,1000000.0,0.652,2.002,161.366,0.0,596.589,0.0,0.0,0.0,0.624
2143,2022-07-29 07:00:00,153.826,0.196,-12.0,0.0,90.0,2.4,1000000.0,0.648,2.199,166.725,153.826,596.589,123.061,30.765,0.0,0.632
2144,2022-07-29 08:00:00,378.57,0.419,-4.2,0.0,60.0,0.7,1000000.0,0.645,2.689,192.203,378.57,596.589,302.856,75.714,0.0,0.648
2145,2022-07-29 09:00:00,580.912,0.624,-4.2,0.0,60.0,0.7,1000000.0,0.641,2.689,192.203,580.912,596.589,464.729,116.182,0.0,0.648
2146,2022-07-29 10:00:00,735.312,0.798,10.9,0.0,21.0,3.1,1000000.0,0.638,2.739,237.912,735.312,596.589,588.25,147.062,0.0,0.645
2147,2022-07-29 11:00:00,826.188,0.914,13.0,0.0,18.0,2.3,1000000.0,0.634,2.697,244.223,826.188,596.589,660.95,165.238,0.0,0.642
2148,2022-07-29 12:00:00,845.044,0.94,14.5,0.0,16.0,1.5,1000000.0,0.631,2.643,248.48,845.044,596.589,676.035,169.009,0.0,0.64
2149,2022-07-29 13:00:00,790.156,0.866,15.8,0.0,15.0,2.1,1000000.0,0.628,2.694,253.53,790.156,596.589,632.125,158.031,0.0,0.641
2150,2022-07-29 14:00:00,666.563,0.718,16.0,0.0,13.0,2.1,1000000.0,0.624,2.364,249.519,666.563,596.589,533.25,133.313,0.0,0.63
2151,2022-07-29 15:00:00,486.141,0.526,16.5,0.0,12.0,2.0,1000000.0,0.621,2.253,249.465,486.141,596.589,388.913,97.228,0.0,0.625
2152,2022-07-29 16:00:00,268.584,0.311,16.1,0.0,12.0,2.8,1000000.0,0.618,2.197,247.237,268.584,596.589,214.867,53.717,0.0,0.623
2153,2022-07-29 17:00:00,50.614,0.082,14.7,0.0,13.0,3.7,1000000.0,0.614,2.175,242.312,50.614,596.589,40.491,10.123,0.0,0.622
2154,2022-07-29 18:00:00,0.0,0.0,10.1,0.0,23.0,5.2,1000000.0,0.611,2.844,236.604,0.0,596.589,0.0,0.0,0.0,0.648
2155,2022-07-29 19:00:00,0.0,0.0,10.1,0.0,23.0,0.5,1000000.0,0.608,2.844,236.604,0.0,596.589,0.0,0.0,0.0,0.648
2156,2022-07-29 20:00:00,0.0,0.0,5.2,0.0,31.0,1.4,1000000.0,0.605,2.743,220.065,0.0,596.589,0.0,0.0,0.0,0.647
2157,2022-07-29 21:00:00,0.0,0.0,4.0,0.0,34.0,1.3,1000000.0,0.602,2.766,216.688,0.0,596.589,0.0,0.0,0.0,0.648
2158,2022-07-29 22:00:00,0.0,0.0,0.0,0.0,42.0,0.7,1000000.0,0.599,2.567,202.699,0.0,596.589,0.0,0.0,0.0,0.642
2159,2022-07-29 23:00:00,0.0,0.0,-3.9,0.0,55.0,0.5,1000000.0,0.596,2.521,191.261,0.0,596.589,0.0,0.0,0.0,0.642
2160,2022-07-30 00:00:00,0.0,0.0,-5.8,0.0,63.0,0.6,1000000.0,0.593,2.501,185.898,0.0,596.589,0.0,0.0,0.0,0.642
2161,2022-07-30 01:00:00,0.0,0.0,-7.7,0.0,70.0,0.9,1000000.0,0.59,2.401,179.807,0.0,596.589,0.0,0.0,0.0,0.639
2162,2022-07-30 02:00:00,0.0,0.0,-9.2,0.0,75.0,3.5,1000000.0,0.587,2.289,174.719,0.0,596.589,0.0,0.0,0.0,0.635
2163,2022-07-30 03:00:00,0.0,0.0,-10.7,0.0,81.0,1.4,1000000.0,0.584,2.196,169.912,0.0,596.589,0.0,0.0,0.0,0.632
2164,2022-07-30 04:00:00,0.0,0.0,-11.3,0.0,82.0,0.9,1000000.0,0.581,2.119,167.566,0.0,596.589,0.0,0.0,0.0,0.629
2165,2022-07-30 05:00:00,0.0,0.0,-12.2,0.0,84.0,2.9,1000000.0,0.578,2.02,164.225,0.0,596.589,0.0,0.0,0.0,0.625
2166,2022-07-30 06:00:00,0.0,0.0,-12.9,0.0,88.0,3.0,1000000.0,0.575,2.0,162.301,0.0,596.589,0.0,0.0,0.0,0.624
2167,2022-07-30 07:00:00,155.579,0.198,-11.2,0.0,85.0,3.7,1000000.0,0.572,2.215,168.869,155.579,596.589,124.463,31.116,0.0,0.633
2168,2022-07-30 08:00:00,380.901,0.421,-3.2,0.0,53.0,0.6,1000000.0,0.569,2.56,193.61,380.901,596.589,304.721,76.18,0.0,0.643
2169,2022-07-30 09:00:00,583.655,0.627,4.7,0.0,34.0,1.6,1000000.0,0.566,2.905,220.346,583.655,596.589,466.924,116.731,0.0,0.652
2170,2022-07-30 10:00:00,738.334,0.801,9.5,0.0,22.0,1.4,1000000.0,0.564,2.613,231.854,738.334,596.589,590.667,147.667,0.0,0.641
2171,2022-07-30 11:00:00,829.346,0.918,13.0,0.0,17.0,2.2,1000000.0,0.561,2.547,242.237,829.346,596.589,663.477,165.869,0.0,0.637
2172,2022-07-30 12:00:00,848.192,0.944,14.5,0.0,14.0,2.0,1000000.0,0.558,2.312,243.785,848.192,596.589,678.554,169.638,0.0,0.628
2173,2022-07-30 13:00:00,793.152,0.87,16.1,0.0,13.0,3.8,1000000.0,0.555,2.38,250.08,793.152,596.589,634.521,158.63,0.0,0.63
2174,2022-07-30 14:00:00,669.271,0.721,16.25,0.0,12.5,2.5,1000000.0,0.553,2.3095,249.4935,669.271,596.589,535.417,133.854,0.0,0.6275
2175,2022-07-30 15:00:00,488.445,0.528,16.4,0.0,12.0,1.2,1000000.0,0.55,2.239,248.907,488.445,596.589,390.756,97.689,0.0,0.625
2176,2022-07-30 16:00:00,270.375,0.313,16.6,0.0,12.0,1.6,1000000.0,0.547,2.268,250.025,270.375,596.589,216.3,54.075,0.0,0.626
2177,2022-07-30 17:00:00,51.675,0.084,13.8,0.0,18.0,3.1,1000000.0,0.545,2.841,248.714,51.675,596.589,41.34,10.335,0.0,0.647
2178,2022-07-30 18:00:00,0.0,0.0,9.5,0.0,23.0,0.8,1000000.0,0.542,2.732,233.331,0.0,596.589,0.0,0.0,0.0,0.645
2179,2022-07-30 19:00:00,0.0,0.0,7.7,0.0,26.0,4.9,1000000.0,0.54,2.733,227.672,0.0,596.589,0.0,0.0,0.0,0.645
2180,2022-07-30 20:00:00,0.0,0.0,7.1,0.0,26.0,1.8,1000000.0,0.537,2.623,224.481,0.0,596.589,0.0,0.0,0.0,0.642
2181,2022-07-30 21:00:00,0.0,0.0,3.5,0.0,31.0,0.5,1000000.0,0.534,2.435,211.296,0.0,596.589,0.0,0.0,0.0,0.636
2182,2022-07-30 22:00:00,0.0,0.0,-1.3,0.0,44.0,0.7,1000000.0,0.532,2.446,197.631,0.0,596.589,0.0,0.0,0.0,0.638
2183,2022-07-30 23:00:00,0.0,0.0,-5.2,0.0,58.0,0.9,1000000.0,0.529,2.41,186.522,0.0,596.589,0.0,0.0,0.0,0.638
2184,2022-07-31 00:00:00,0.0,0.0,-7.0,0.0,67.0,2.8,1000000.0,0.527,2.426,181.909,0.0,596.589,0.0,0.0,0.0,0.639
2185,2022-07-31 01:00:00,0.0,0.0,-8.7,0.0,74.0,3.8,1000000.0,0.525,2.349,176.647,0.0,596.589,0.0,0.0,0.0,0.637
2186,2022-07-31 02:00:00,0.0,0.0,-9.8,0.0,81.0,3.5,1000000.0,0.522,2.358,173.931,0.0,596.589,0.0,0.0,0.0,0.638
2187,2022-07-31 03:00:00,0.0,0.0,-11.0,0.0,84.0,10.2,1000000.0,0.52,2.224,169.466,0.0,596.589,0.0,0.0,0.0,0.633
2188,2022-07-31 04:00:00,0.0,0.0,-11.8,0.0,86.0,3.5,1000000.0,0.517,2.136,166.516,0.0,596.589,0.0,0.0,0.0,0.629
2189,2022-07-31 05:00:00,0.0,0.0,-12.4,0.0,90.0,4.1,1000000.0,0.515,2.13,164.981,0.0,596.589,0.0,0.0,0.0,0.629
2190,2022-07-31 06:00:00,0.0,0.0,-13.4,0.0,90.0,3.3,1000000.0,0.513,1.964,160.686,0.0,596.589,0.0,0.0,0.0,0.623
2191,2022-07-31 07:00:00,157.405,0.2,-11.9,0.0,88.0,2.4,1000000.0,0.51,2.168,166.627,157.405,596.589,125.924,31.481,0.0,0.631
2192,2022-07-31 08:00:00,383.311,0.423,-4.0,0.0,58.0,0.6,1000000.0,0.508,2.638,192.236,383.311,596.589,306.649,76.662,0.0,0.646
2193,2022-07-31 09:00:00,586.478,0.63,4.7,0.0,35.0,1.2,1000000.0,0.506,2.991,221.26,586.478,596.589,469.182,117.296,0.0,0.655
2194,2022-07-31 10:00:00,741.428,0.805,9.8,0.0,21.0,1.9,1000000.0,0.504,2.545,231.929,741.428,596.589,593.142,148.286,0.0,0.638
2195,2022-07-31 11:00:00,832.567,0.922,12.9,0.0,16.0,3.6,1000000.0,0.501,2.381,239.601,832.567,596.589,666.053,166.513,0.0,0.631
