,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F
1054,2020-02-16 14:00:00,465.037,0.495,14.967,26.45,5.75,302.419,0.0,4.5,801.493,272.029,11.0,0.621,151.21,151.21,1.5
1055,2020-02-16 15:00:00,371.749,0.406,15.033,26.783,6.867,273.546,0.0,4.583,801.439,267.035,11.0,0.618,136.773,136.773,1.5
1056,2020-02-16 16:00:00,240.164,0.281,11.2,47.7,2.767,154.362,0.0,6.2,801.533,246.186,11.0,0.614,77.181,77.181,1.5
1057,2020-02-16 17:00:00,90.891,0.13,6.8,65.7,1.517,32.44,0.0,6.5,801.499,241.508,11.0,0.611,16.22,16.22,1.5
1058,2020-02-16 18:00:00,0.0,0.0,6.217,66.533,1.533,0.0,0.0,6.3,801.735,246.992,11.0,0.608,0.0,0.0,1.5
1059,2020-02-16 19:00:00,0.0,0.0,6.7,65.517,1.617,0.0,0.0,6.433,801.668,252.538,11.0,0.605,0.0,0.0,1.5
1060,2020-02-16 20:00:00,0.0,0.0,5.833,69.3,1.533,0.0,0.0,6.4,801.624,261.017,11.0,0.602,0.0,0.0,1.5
1061,2020-02-16 21:00:00,0.0,0.0,5.217,71.767,1.25,0.0,0.0,6.367,801.678,255.399,11.0,0.599,0.0,0.0,1.5
1062,2020-02-16 22:00:00,0.0,0.0,5.217,69.933,1.25,0.0,0.0,6.2,801.399,245.424,11.0,0.596,0.0,0.0,1.5
1063,2020-02-16 23:00:00,0.0,0.0,6.0,63.717,1.083,0.0,0.0,5.95,801.651,250.797,11.0,0.593,0.0,0.0,1.5
1064,2020-02-17 00:00:00,0.0,0.0,5.56,65.773,1.167,0.0,0.0,5.94,801.539,249.587,11.0,0.59,0.0,0.0,1.5
1065,2020-02-17 01:00:00,0.0,0.0,5.12,67.83,1.25,0.0,0.0,5.930000000000001,801.244,237.83,11.0,0.587,0.0,0.0,1.5
1066,2020-02-17 02:00:00,0.0,0.0,4.68,69.887,1.333,0.0,0.0,5.92,801.14,246.437,11.0,0.584,0.0,0.0,1.5
1067,2020-02-17 03:00:00,0.0,0.0,4.24,71.943,1.417,0.0,0.0,5.91,800.882,231.341,11.0,0.581,0.0,0.0,1.5
1068,2020-02-17 04:00:00,0.0,0.0,3.8,74.0,1.5,0.0,0.0,5.9,800.621,230.382,11.0,0.578,0.0,0.0,1.5
1069,2020-02-17 05:00:00,0.0,0.0,3.917,72.95,1.8,0.0,0.0,5.867,800.482,231.666,11.0,0.575,0.0,0.0,1.5
1070,2020-02-17 06:00:00,0.0,0.0,3.75,72.9,1.8,0.0,0.0,5.8,799.902,235.611,11.0,0.572,0.0,0.0,1.5
1071,2020-02-17 07:00:00,0.0,0.0,3.867,73.3,1.817,7.801,0.0,5.9,799.908,240.924,11.0,0.569,3.9,3.9,1.5
1072,2020-02-17 08:00:00,42.906,0.074,4.42,71.58,1.62,95.098,0.0,6.0,800.095,245.574,11.0,0.566,47.549,47.549,1.5
1073,2020-02-17 09:00:00,189.878,0.232,6.71,65.99,1.585,231.189,0.0,6.4875,799.982,259.241,11.0,0.564,115.594,115.594,1.5
1074,2020-02-17 10:00:00,331.881,0.368,9.0,60.4,1.55,319.198,0.0,6.975,799.825,257.375,11.0,0.561,159.599,159.599,1.5
1075,2020-02-17 11:00:00,441.439,0.472,9.267,59.25,1.633,367.268,0.0,6.933,799.95,272.938,11.0,0.558,183.634,183.634,1.5
1076,2020-02-17 12:00:00,504.773,0.533,9.75,57.333,0.667,280.996,0.0,6.917,799.696,279.812,11.0,0.555,140.498,140.498,1.5
1077,2020-02-17 13:00:00,514.93,0.543,9.683,58.017,0.417,291.384,0.0,6.983,799.578,287.456,11.0,0.553,145.692,145.692,1.5
1078,2020-02-17 14:00:00,470.848,0.5,8.983,62.0,1.517,211.927,0.0,7.117,799.271,294.072,11.0,0.55,105.964,105.964,1.5
1079,2020-02-17 15:00:00,377.271,0.411,7.283,71.05,2.3,135.431,0.0,7.25,799.496,295.085,11.0,0.547,67.716,67.716,1.5
1080,2020-02-17 16:00:00,245.214,0.286,5.0,87.85,3.167,59.542,1.0,7.633,799.453,298.925,11.0,0.545,29.771,29.771,1.5
1081,2020-02-17 17:00:00,95.034,0.135,4.1,91.567,0.667,8.7,0.6,7.5,799.647,306.516,11.0,0.542,4.35,4.35,1.5
1082,2020-02-17 18:00:00,0.0,0.0,3.45,92.8,1.083,0.0,0.6,7.25,799.656,300.789,11.0,0.54,0.0,0.0,1.5
1083,2020-02-17 19:00:00,0.0,0.0,2.833,94.017,2.067,0.0,0.8,7.05,800.296,305.567,11.0,0.537,0.0,0.0,1.5
1084,2020-02-17 20:00:00,0.0,0.0,2.233,94.75,0.767,0.0,1.2,6.817,800.71,302.091,11.0,0.534,0.0,0.0,1.5
1085,2020-02-17 21:00:00,0.0,0.0,1.817,94.633,0.25,0.0,0.4,6.6,801.062,301.323,11.0,0.532,0.0,0.0,1.5
1086,2020-02-17 22:00:00,0.0,0.0,1.85,95.333,0.5,0.0,0.0,6.667,801.127,294.497,11.0,0.529,0.0,0.0,1.5
1087,2020-02-17 23:00:00,0.0,0.0,2.233,95.8,0.583,0.0,0.0,6.9,801.459,283.552,11.0,0.527,0.0,0.0,1.5
1088,2020-02-18 00:00:00,0.0,0.0,2.2,95.567,1.8,0.0,0.0,6.85,801.621,276.439,11.0,0.525,0.0,0.0,1.5
1089,2020-02-18 01:00:00,0.0,0.0,1.917,94.75,2.567,0.0,0.0,6.667,801.733,279.885,11.0,0.522,0.0,0.0,1.5
1090,2020-02-18 02:00:00,0.0,0.0,1.65,93.817,1.967,0.0,0.0,6.433,802.112,275.151,11.0,0.52,0.0,0.0,1.5
1091,2020-02-18 03:00:00,0.0,0.0,1.45,93.7,1.0,0.0,0.0,6.367,801.961,262.675,11.0,0.517,0.0,0.0,1.5
1092,2020-02-18 04:00:00,0.0,0.0,1.4,93.0,0.667,0.0,0.0,6.3,802.084,274.277,11.0,0.515,0.0,0.0,1.5
1093,2020-02-18 05:00:00,0.0,0.0,1.333,92.783,0.417,0.0,0.0,6.233,802.143,279.757,11.0,0.513,0.0,0.0,1.5
1094,2020-02-18 06:00:00,0.0,0.0,1.133,92.25,0.5,0.0,0.0,6.133,802.199,261.414,11.0,0.51,0.0,0.0,1.5
1095,2020-02-18 07:00:00,0.0,0.0,1.0,91.7,0.0,6.99,0.0,6.0,802.58,266.141,11.0,0.508,3.495,3.495,1.5
1096,2020-02-18 08:00:00,46.7,0.079,1.6,88.5,0.25,104.457,0.0,6.025,802.816,232.965,11.0,0.506,52.228,52.228,1.5
1097,2020-02-18 09:00:00,195.057,0.237,2.2,85.3,0.5,251.113,0.0,6.05,802.851,226.802,11.0,0.504,125.556,125.556,1.5
1098,2020-02-18 10:00:00,337.58,0.374,2.8,82.1,0.75,374.668,0.0,6.074999999999999,803.042,225.591,11.0,0.501,187.334,187.334,1.5
1099,2020-02-18 11:00:00,447.391,0.478,3.4,78.9,1.0,471.882,0.0,6.1,803.032,225.411,11.0,0.499,235.941,235.941,1.5
1100,2020-02-18 12:00:00,510.814,0.539,4.35,71.983,1.017,485.604,0.0,6.0,803.007,223.092,11.0,0.497,242.802,242.802,1.5
1101,2020-02-18 13:00:00,520.928,0.549,4.033,65.917,1.717,475.212,0.0,5.383,802.657,231.069,11.0,0.495,237.606,237.606,1.5
1102,2020-02-18 14:00:00,476.681,0.506,3.567,67.2,0.85,452.424,0.0,5.333,802.348,225.899,11.0,0.493,226.212,226.212,1.5
1103,2020-02-18 15:00:00,382.81,0.416,2.867,76.05,0.583,312.256,0.0,5.7,802.08,235.09,11.0,0.49,156.128,156.128,1.5
1104,2020-02-18 16:00:00,250.283,0.291,2.233,78.85,0.417,168.164,0.0,5.667,802.078,229.764,11.0,0.488,84.082,84.082,1.5
1105,2020-02-18 17:00:00,99.216,0.14,1.617,80.917,1.333,37.622,0.0,5.567,802.019,224.76,11.0,0.486,18.811,18.811,1.5
1106,2020-02-18 18:00:00,0.0,0.0,1.35,81.2,0.917,0.0,0.0,5.467,802.341,204.233,11.0,0.484,0.0,0.0,1.5
1107,2020-02-18 19:00:00,0.0,0.0,1.3,79.5,0.583,0.0,0.0,5.35,802.329,216.746,11.0,0.482,0.0,0.0,1.5
1108,2020-02-18 20:00:00,0.0,0.0,1.183,83.1,0.25,0.0,0.0,5.533,802.246,215.251,11.0,0.48,0.0,0.0,1.5
1109,2020-02-18 21:00:00,0.0,0.0,1.1,82.3,0.167,0.0,0.0,5.45,801.998,224.64,11.0,0.478,0.0,0.0,1.5
1110,2020-02-18 22:00:00,0.0,0.0,1.15,82.75,0.583,0.0,0.0,5.5,801.857,214.485,11.0,0.476,0.0,0.0,1.5
1111,2020-02-18 23:00:00,0.0,0.0,0.967,84.367,0.583,0.0,0.0,5.55,801.305,223.779,11.0,0.474,0.0,0.0,1.5
1112,2020-02-19 00:00:00,0.0,0.0,0.267,84.6,0.583,0.0,0.0,5.283,800.858,249.528,11.0,0.472,0.0,0.0,1.5
1113,2020-02-19 01:00:00,0.0,0.0,-0.65,87.05,0.917,0.0,0.0,5.067,800.072,243.415,11.0,0.47,0.0,0.0,0.0
1114,2020-02-19 02:00:00,0.0,0.0,-0.2,82.1,1.65,0.0,0.0,4.917,799.661,238.179,11.0,0.468,0.0,0.0,0.0
1115,2020-02-19 03:00:00,0.0,0.0,-0.217,82.917,1.017,0.0,0.0,5.0,799.104,246.182,11.0,0.466,0.0,0.0,0.0
1116,2020-02-19 04:00:00,0.0,0.0,-0.633,84.933,1.383,0.0,0.0,4.967,798.881,245.936,11.0,0.464,0.0,0.0,0.0
1117,2020-02-19 05:00:00,0.0,0.0,0.25,78.517,1.167,0.0,0.0,4.883,798.771,230.684,11.0,0.462,0.0,0.0,1.5
1118,2020-02-19 06:00:00,0.0,0.0,0.2,79.9,0.75,0.0,0.0,4.95,798.438,222.93,11.0,0.461,0.0,0.0,1.5
1119,2020-02-19 07:00:00,0.0,0.0,0.067,83.817,0.583,8.658,0.0,5.15,798.191,240.97,11.0,0.459,4.329,4.329,1.5
1120,2020-02-19 08:00:00,50.623,0.084,-0.283,88.167,1.633,95.131,0.0,5.283,798.246,236.765,11.0,0.457,47.566,47.566,0.0
1121,2020-02-19 09:00:00,200.317,0.243,-0.55,91.883,0.25,201.361,1.0,5.4,798.118,244.349,11.0,0.85,100.68,100.68,0.0
1122,2020-02-19 10:00:00,343.344,0.379,-0.233,92.9,1.55,260.297,0.8,5.6,798.219,265.856,11.0,0.85,130.149,130.149,0.0
1123,2020-02-19 11:00:00,453.394,0.484,0.083,93.967,1.8,376.264,0.0,5.783,798.289,239.531,11.0,0.848,188.132,188.132,1.5
1124,2020-02-19 12:00:00,516.894,0.545,1.183,90.117,2.65,328.792,0.0,5.983,797.872,260.748,11.0,0.843,164.396,164.396,1.5
1125,2020-02-19 13:00:00,526.954,0.555,1.883,82.167,4.683,281.798,0.0,5.75,797.932,278.132,11.0,0.838,140.899,140.899,1.5
1126,2020-02-19 14:00:00,482.534,0.512,2.05,77.9,3.85,212.219,0.0,5.517,798.277,276.821,11.0,0.833,106.11,106.11,1.5
1127,2020-02-19 15:00:00,388.364,0.422,0.517,87.833,5.3,170.941,0.6,5.567,798.276,279.564,11.0,0.85,85.47,85.47,1.5
1128,2020-02-19 16:00:00,255.368,0.296,-0.017,90.067,3.95,108.859,0.4,5.517,798.785,266.323,11.0,0.85,54.43,54.43,0.0
1129,2020-02-19 17:00:00,103.434,0.144,-0.85,94.183,2.933,27.564,0.6,5.417,799.352,253.092,11.0,0.85,13.782,13.782,0.0
1130,2020-02-19 18:00:00,0.0,0.0,-0.8,94.767,0.85,0.0,0.2,5.483,800.083,250.916,11.0,0.85,0.0,0.0,0.0
1131,2020-02-19 19:00:00,0.0,0.0,-0.733,93.95,0.083,0.0,0.0,5.433,800.314,241.824,11.0,0.848,0.0,0.0,0.0
1132,2020-02-19 20:00:00,0.0,0.0,-0.65,93.133,0.333,0.0,0.0,5.417,800.502,246.777,11.0,0.843,0.0,0.0,0.0
1133,2020-02-19 21:00:00,0.0,0.0,-0.667,92.9,0.417,0.0,0.0,5.4,800.532,260.368,11.0,0.838,0.0,0.0,0.0
1134,2020-02-19 22:00:00,0.0,0.0,-1.1,92.783,0.5,0.0,0.0,5.25,800.638,250.151,11.0,0.833,0.0,0.0,0.0
1135,2020-02-19 23:00:00,0.0,0.0,-1.367,93.017,0.583,0.0,0.0,5.15,800.442,241.942,11.0,0.828,0.0,0.0,0.0
1136,2020-02-20 00:00:00,0.0,0.0,-1.617,93.133,1.0,0.0,0.0,5.05,800.084,226.131,11.0,0.823,0.0,0.0,0.0
1137,2020-02-20 01:00:00,0.0,0.0,-1.717,92.9,0.833,0.0,0.0,5.0,799.924,209.666,11.0,0.817,0.0,0.0,0.0
1138,2020-02-20 02:00:00,0.0,0.0,-1.883,92.317,0.833,0.0,0.0,4.917,799.928,209.611,11.0,0.812,0.0,0.0,0.0
1139,2020-02-20 03:00:00,0.0,0.0,-1.717,91.967,1.1,0.0,0.0,4.967,799.672,226.45,11.0,0.808,0.0,0.0,0.0
1140,2020-02-20 04:00:00,0.0,0.0,-1.183,90.3,1.267,0.0,0.0,5.033,799.499,238.577,11.0,0.803,0.0,0.0,0.0
1141,2020-02-20 05:00:00,0.0,0.0,-0.867,89.867,1.283,0.0,0.0,5.167,799.601,257.537,11.0,0.798,0.0,0.0,0.0
1142,2020-02-20 06:00:00,0.0,0.0,-0.4,89.133,1.167,0.0,0.0,5.283,799.579,263.926,11.0,0.793,0.0,0.0,0.0
1143,2020-02-20 07:00:00,0.0,0.0,0.017,89.267,0.583,10.363,0.0,5.483,799.864,243.175,11.0,0.788,5.182,5.182,1.5
1144,2020-02-20 08:00:00,54.671,0.089,0.683,89.233,0.417,103.825,0.0,5.733,800.321,251.379,11.0,0.783,51.912,51.912,1.5
1145,2020-02-20 09:00:00,205.656,0.248,1.817,84.3,0.167,253.856,0.0,5.85,800.237,246.721,11.0,0.779,126.928,126.928,1.5
1146,2020-02-20 10:00:00,349.17,0.385,2.817,79.25,0.667,415.462,0.0,5.917,800.222,219.757,11.0,0.774,207.731,207.731,1.5
1147,2020-02-20 11:00:00,459.446,0.49,4.6,69.933,0.5,519.164,0.0,5.95,800.089,214.614,11.0,0.769,259.582,259.582,1.5
1148,2020-02-20 12:00:00,523.009,0.552,6.233,67.017,0.417,561.892,0.0,6.35,799.661,222.016,11.0,0.765,280.946,280.946,1.5
1149,2020-02-20 13:00:00,533.004,0.562,4.15,72.05,0.5,557.198,0.0,5.917,799.216,213.848,11.0,0.76,278.599,278.599,1.5
1150,2020-02-20 14:00:00,488.402,0.518,3.033,73.583,1.0,493.665,0.0,5.6,799.301,207.326,11.0,0.756,246.832,246.832,1.5
1151,2020-02-20 15:00:00,393.93,0.427,2.117,78.1,1.0,368.388,0.0,5.55,799.36,205.468,11.0,0.751,184.194,184.194,1.5
1152,2020-02-20 16:00:00,260.468,0.301,1.417,81.883,1.083,206.815,0.0,5.55,799.442,203.176,11.0,0.747,103.408,103.408,1.5
1153,2020-02-20 17:00:00,107.685,0.149,0.983,82.1,1.25,48.073,0.0,5.383,799.267,200.406,11.0,0.743,24.036,24.036,1.5
1154,2020-02-20 18:00:00,0.0,0.0,0.733,81.1,1.517,0.0,0.0,5.233,799.414,198.29,11.0,0.738,0.0,0.0,1.5
1155,2020-02-20 19:00:00,0.0,0.0,0.433,81.017,1.617,0.0,0.0,5.117,799.462,196.706,11.0,0.734,0.0,0.0,1.5
1156,2020-02-20 20:00:00,0.0,0.0,0.15,80.5,1.167,0.0,0.0,4.983,799.526,194.81,11.0,0.73,0.0,0.0,1.5
1157,2020-02-20 21:00:00,0.0,0.0,0.183,79.9,1.517,0.0,0.0,4.933,799.869,194.507,11.0,0.725,0.0,0.0,1.5
1158,2020-02-20 22:00:00,0.0,0.0,0.217,78.133,1.45,0.0,0.0,4.85,800.394,196.21,11.0,0.721,0.0,0.0,1.5
1159,2020-02-20 23:00:00,0.0,0.0,0.067,79.017,1.717,0.0,0.0,4.867,800.551,199.113,11.0,0.717,0.0,0.0,1.5
1160,2020-02-21 00:00:00,0.0,0.0,1.25,75.75,1.433,0.0,0.0,5.05,800.574,210.118,11.0,0.713,0.0,0.0,1.5
1161,2020-02-21 01:00:00,0.0,0.0,1.717,76.017,1.333,0.0,0.0,5.267,800.699,248.338,11.0,0.709,0.0,0.0,1.5
1162,2020-02-21 02:00:00,0.0,0.0,2.5,77.267,1.8,0.0,0.0,5.65,800.945,286.649,11.0,0.705,0.0,0.0,1.5
1163,2020-02-21 03:00:00,0.0,0.0,2.767,80.5,2.15,0.0,0.0,6.0,800.892,283.051,11.0,0.701,0.0,0.0,1.5
1164,2020-02-21 04:00:00,0.0,0.0,3.017,82.9,2.317,0.0,0.0,6.267,801.038,291.566,11.0,0.697,0.0,0.0,1.5
1165,2020-02-21 05:00:00,0.0,0.0,3.167,85.05,1.983,0.0,0.0,6.517,801.424,287.748,11.0,0.693,0.0,0.0,1.5
1166,2020-02-21 06:00:00,0.0,0.0,2.883,88.55,3.017,0.0,0.0,6.667,801.771,286.156,11.0,0.689,0.0,0.0,1.5
1167,2020-02-21 07:00:00,0.0,0.0,2.483,91.767,3.683,6.704,0.0,6.7,802.179,287.787,11.0,0.685,3.352,3.352,1.5
1168,2020-02-21 08:00:00,58.841,0.094,2.25,92.867,2.683,49.251,0.0,6.683,803.002,288.471,11.0,0.681,24.626,24.626,1.5
1169,2020-02-21 09:00:00,211.071,0.253,1.8,91.183,4.35,138.896,0.0,6.317,803.618,287.167,11.0,0.677,69.448,69.448,1.5
1170,2020-02-21 10:00:00,355.056,0.391,1.583,90.25,2.083,223.972,0.0,6.167,804.114,283.587,11.0,0.674,111.986,111.986,1.5
1171,2020-02-21 11:00:00,465.543,0.496,1.95,90.633,0.933,329.192,0.0,6.35,804.139,277.938,11.0,0.67,164.596,164.596,1.5
1172,2020-02-21 12:00:00,529.156,0.558,3.117,86.6,0.5,395.062,0.0,6.633,804.161,272.184,11.0,0.666,197.531,197.531,1.5
1173,2020-02-21 13:00:00,539.076,0.568,3.617,83.9,0.333,486.575,0.0,6.65,804.009,248.196,11.0,0.663,243.288,243.288,1.5
1174,2020-02-21 14:00:00,494.285,0.524,3.5,82.75,0.5,441.788,0.0,6.5,804.259,224.538,11.0,0.659,220.894,220.894,1.5
1175,2020-02-21 15:00:00,399.506,0.433,3.817,80.55,0.167,354.359,0.0,6.467,804.188,215.826,11.0,0.655,177.18,177.18,1.5
1176,2020-02-21 16:00:00,265.58,0.306,2.9,82.1,0.583,196.141,0.0,6.167,804.098,217.533,11.0,0.652,98.07,98.07,1.5
1177,2020-02-21 17:00:00,111.966,0.153,1.583,84.883,0.667,44.302,0.0,5.783,804.424,224.776,11.0,0.648,22.151,22.151,1.5
1178,2020-02-21 18:00:00,0.0,0.0,0.783,87.083,1.183,0.0,0.0,5.617,804.666,222.012,11.0,0.645,0.0,0.0,1.5
1179,2020-02-21 19:00:00,0.0,0.0,0.383,87.783,1.333,0.0,0.0,5.517,805.123,222.687,11.0,0.641,0.0,0.0,1.5
1180,2020-02-21 20:00:00,0.0,0.0,0.2,86.567,0.917,0.0,0.0,5.367,805.279,220.957,11.0,0.638,0.0,0.0,1.5
1181,2020-02-21 21:00:00,0.0,0.0,0.017,85.1,0.5,0.0,0.0,5.217,805.431,214.514,11.0,0.634,0.0,0.0,1.5
1182,2020-02-21 22:00:00,0.0,0.0,-0.4,85.267,1.167,0.0,0.0,5.05,805.632,212.227,11.0,0.631,0.0,0.0,0.0
1183,2020-02-21 23:00:00,0.0,0.0,-0.667,85.733,1.267,0.0,0.0,5.0,806.062,212.404,11.0,0.628,0.0,0.0,0.0
1184,2020-02-22 00:00:00,0.0,0.0,-0.617,84.5,1.533,0.0,0.0,4.933,806.014,212.771,11.0,0.624,0.0,0.0,0.0
1185,2020-02-22 01:00:00,0.0,0.0,-0.65,82.3,1.167,0.0,0.0,4.833,805.656,213.31,11.0,0.621,0.0,0.0,0.0
1186,2020-02-22 02:00:00,0.0,0.0,-0.85,82.0,1.167,0.0,0.0,4.7,805.614,214.115,11.0,0.618,0.0,0.0,0.0
1187,2020-02-22 03:00:00,0.0,0.0,-0.85,81.7,1.8,0.0,0.0,4.7,805.56,215.874,11.0,0.614,0.0,0.0,0.0
1188,2020-02-22 04:00:00,0.0,0.0,-0.567,80.3,1.717,0.0,0.0,4.717,805.722,216.562,11.0,0.611,0.0,0.0,0.0
1189,2020-02-22 05:00:00,0.0,0.0,-0.667,80.7,1.083,0.0,0.0,4.7,806.206,216.403,11.0,0.608,0.0,0.0,0.0
1190,2020-02-22 06:00:00,0.0,0.0,-0.733,81.6,1.917,0.0,0.0,4.75,806.448,215.639,11.0,0.605,0.0,0.0,0.0
1191,2020-02-22 07:00:00,0.0,0.0,-0.133,80.967,1.6,17.037,0.0,4.9,806.844,215.727,11.0,0.602,8.518,8.518,0.0
1192,2020-02-22 08:00:00,63.128,0.099,1.067,79.45,1.333,147.433,0.0,5.233,807.5,217.285,11.0,0.599,73.716,73.716,1.5
1193,2020-02-22 09:00:00,216.56,0.259,3.25,71.133,0.667,313.842,0.0,5.483,807.949,218.558,11.0,0.596,156.921,156.921,1.5
1194,2020-02-22 10:00:00,360.998,0.396,5.3,63.167,0.75,456.932,0.0,5.617,808.003,221.043,11.0,0.593,228.466,228.466,1.5
1195,2020-02-22 11:00:00,471.682,0.502,7.217,59.65,0.5,552.929,0.0,6.067,808.291,223.677,11.0,0.59,276.464,276.464,1.5
1196,2020-02-22 12:00:00,535.333,0.564,10.267,52.15,0.917,593.274,0.0,6.533,808.225,226.053,11.0,0.587,296.637,296.637,1.5
1197,2020-02-22 13:00:00,545.166,0.574,8.267,56.25,1.167,574.362,0.0,6.133,808.073,227.461,11.0,0.584,287.181,287.181,1.5
1198,2020-02-22 14:00:00,500.177,0.53,6.433,63.85,1.0,498.391,0.0,6.15,807.235,227.898,11.0,0.581,249.196,249.196,1.5
1199,2020-02-22 15:00:00,405.088,0.438,5.383,68.867,1.35,372.368,0.0,6.183,807.513,227.444,11.0,0.578,186.184,186.184,1.5
1200,2020-02-22 16:00:00,270.701,0.311,5.583,69.167,1.167,210.891,0.0,6.267,807.506,226.511,11.0,0.575,105.446,105.446,1.5
1201,2020-02-22 17:00:00,116.275,0.158,4.7,72.05,1.0,50.756,0.0,6.133,807.761,227.389,11.0,0.572,25.378,25.378,1.5
1202,2020-02-22 18:00:00,0.0,0.0,4.5,71.15,1.433,0.0,0.0,6.0,808.324,232.289,11.0,0.569,0.0,0.0,1.5
1203,2020-02-22 19:00:00,0.0,0.0,4.367,71.2,1.25,0.0,0.0,5.917,808.898,236.684,11.0,0.566,0.0,0.0,1.5
1204,2020-02-22 20:00:00,0.0,0.0,3.567,73.683,1.55,0.0,0.0,5.783,808.939,237.06,11.0,0.564,0.0,0.0,1.5
1205,2020-02-22 21:00:00,0.0,0.0,3.467,73.85,1.7,0.0,0.0,5.783,808.876,228.149,11.0,0.561,0.0,0.0,1.5
1206,2020-02-22 22:00:00,0.0,0.0,3.7,72.567,1.9,0.0,0.0,5.8,808.535,225.833,11.0,0.558,0.0,0.0,1.5
1207,2020-02-22 23:00:00,0.0,0.0,3.767,71.767,1.617,0.0,0.0,5.75,808.385,225.429,11.0,0.555,0.0,0.0,1.5
1208,2020-02-23 00:00:00,0.0,0.0,3.367,73.283,1.617,0.0,0.0,5.7,808.099,223.928,11.0,0.553,0.0,0.0,1.5
1209,2020-02-23 01:00:00,0.0,0.0,3.217,73.9,1.433,0.0,0.0,5.7,807.668,223.883,11.0,0.55,0.0,0.0,1.5
1210,2020-02-23 02:00:00,0.0,0.0,3.717,72.617,1.617,0.0,0.0,5.783,807.278,228.165,11.0,0.547,0.0,0.0,1.5
1211,2020-02-23 03:00:00,0.0,0.0,3.933,73.033,1.517,0.0,0.0,5.883,806.978,236.533,11.0,0.545,0.0,0.0,1.5
1212,2020-02-23 04:00:00,0.0,0.0,4.133,73.883,1.417,0.0,0.0,6.05,806.954,255.384,11.0,0.542,0.0,0.0,1.5
1213,2020-02-23 05:00:00,0.0,0.0,4.65,71.333,1.433,0.0,0.0,6.067,806.928,253.039,11.0,0.54,0.0,0.0,1.5
1214,2020-02-23 06:00:00,0.0,0.0,5.133,69.217,1.45,0.0,0.0,6.1,806.711,263.123,11.0,0.537,0.0,0.0,1.5
1215,2020-02-23 07:00:00,0.0,0.0,5.767,69.2,1.267,17.946,0.0,6.35,806.752,236.594,11.0,0.534,8.973,8.973,1.5
1216,2020-02-23 08:00:00,67.529,0.104,7.183,64.833,0.917,141.948,0.0,6.6,806.758,240.304,11.0,0.532,70.974,70.974,1.5
1217,2020-02-23 09:00:00,222.119,0.264,8.95,61.483,0.667,267.154,0.0,7.05,806.874,262.139,11.0,0.529,133.577,133.577,1.5
1218,2020-02-23 10:00:00,366.994,0.402,11.017,56.167,0.917,365.637,0.0,7.383,807.138,260.027,11.0,0.527,182.818,182.818,1.5
1219,2020-02-23 11:00:00,477.86,0.508,11.467,57.333,1.283,456.363,0.0,7.767,806.917,262.654,11.0,0.525,228.182,228.182,1.5
1220,2020-02-23 12:00:00,541.536,0.571,11.733,55.733,0.833,552.06,0.0,7.65,806.675,251.851,11.0,0.522,276.03,276.03,1.5
1221,2020-02-23 13:00:00,551.271,0.58,11.667,54.617,1.017,513.062,0.0,7.483,805.597,263.947,11.0,0.52,256.531,256.531,1.5
1222,2020-02-23 14:00:00,506.078,0.536,12.017,55.733,0.833,434.806,0.0,7.833,805.579,255.768,11.0,0.517,217.403,217.403,1.5
1223,2020-02-23 15:00:00,410.676,0.444,11.633,57.233,0.917,310.773,0.0,7.817,805.578,266.537,11.0,0.515,155.386,155.386,1.5
1224,2020-02-23 16:00:00,275.829,0.316,10.333,62.683,1.083,151.554,0.0,7.867,805.16,287.411,11.0,0.513,75.777,75.777,1.5
1225,2020-02-23 17:00:00,120.61,0.163,8.733,70.233,1.083,38.447,0.0,7.917,805.609,270.075,11.0,0.51,19.224,19.224,1.5
1226,2020-02-23 18:00:00,0.027,0.0,8.65,70.217,1.45,0.0,0.0,7.883,805.519,278.683,11.0,0.508,0.0,0.0,1.5
1227,2020-02-23 19:00:00,0.0,0.0,10.2,64.683,2.333,0.0,0.0,8.05,805.385,275.524,11.0,0.506,0.0,0.0,1.5
1228,2020-02-23 20:00:00,0.0,0.0,10.317,64.3,2.233,0.0,0.0,8.083,804.922,258.486,11.0,0.504,0.0,0.0,1.5
1229,2020-02-23 21:00:00,0.0,0.0,10.533,61.717,3.933,0.0,0.0,7.833,805.324,255.54,11.0,0.501,0.0,0.0,1.5
1230,2020-02-23 22:00:00,0.0,0.0,10.617,57.25,5.15,0.0,0.0,7.35,805.295,245.289,11.0,0.499,0.0,0.0,1.5
1231,2020-02-23 23:00:00,0.0,0.0,10.283,56.6,5.417,0.0,0.0,7.117,805.216,236.5,11.0,0.497,0.0,0.0,1.5
1232,2020-02-24 00:00:00,0.0,0.0,9.733,59.3,4.85,0.0,0.0,7.167,804.931,252.067,11.0,0.495,0.0,0.0,1.5
1233,2020-02-24 01:00:00,0.0,0.0,9.917,59.867,5.3,0.0,0.0,7.333,804.53,274.294,11.0,0.493,0.0,0.0,1.5
1234,2020-02-24 02:00:00,0.0,0.0,9.867,61.2,6.183,0.0,0.0,7.467,804.23,263.84,11.0,0.49,0.0,0.0,1.5
1235,2020-02-24 03:00:00,0.0,0.0,9.417,63.767,5.133,0.0,0.0,7.517,803.915,288.001,11.0,0.488,0.0,0.0,1.5
