,When,T_a,RH
1197,2021-01-25 12:00:00,-10.429666666666668,62.89099999999999
1198,2021-01-25 13:00:00,-9.056333333333331,57.53333333333333
1199,2021-01-25 14:00:00,-8.248333333333335,52.952666666666666
1200,2021-01-25 15:00:00,-7.7553333333333345,49.48566666666667
1201,2021-01-25 16:00:00,-8.046999999999999,47.22266666666667
1202,2021-01-25 17:00:00,-9.702,49.1
1203,2021-01-25 18:00:00,-10.694999999999997,48.26333333333333
1204,2021-01-25 19:00:00,-11.267333333333333,46.83399999999998
1205,2021-01-25 20:00:00,-11.795333333333335,43.757999999999996
1206,2021-01-25 21:00:00,-12.167666666666669,44.67633333333334
1207,2021-01-25 22:00:00,-12.582999999999998,43.96600000000001
1208,2021-01-25 23:00:00,-12.810666666666666,45.21700000000001
1209,2021-01-26 00:00:00,-13.152666666666663,46.15533333333334
1210,2021-01-26 01:00:00,-13.452666666666666,46.954
1211,2021-01-26 02:00:00,-13.862333333333337,48.57833333333335
1212,2021-01-26 03:00:00,-14.476666666666663,51.158333333333346
1213,2021-01-26 04:00:00,-14.853333333333333,51.233333333333334
1214,2021-01-26 05:00:00,-15.361666666666666,53.45799999999999
1215,2021-01-26 06:00:00,-15.794999999999995,53.98866666666667
1216,2021-01-26 07:00:00,-16.054333333333332,53.175333333333334
1217,2021-01-26 08:00:00,-15.805666666666667,54.248666666666686
1218,2021-01-26 09:00:00,-14.645666666666669,55.23533333333333
1219,2021-01-26 10:00:00,-11.836,53.439333333333344
1220,2021-01-26 11:00:00,-10.661,53.23166666666667
1221,2021-01-26 12:00:00,-9.835,50.50333333333332
1222,2021-01-26 13:00:00,-8.536333333333335,46.298
1223,2021-01-26 14:00:00,-7.42,41.623999999999995
1224,2021-01-26 15:00:00,-6.879333333333334,36.694
1225,2021-01-26 16:00:00,-6.844333333333334,33.263
1226,2021-01-26 17:00:00,-8.408,36.80233333333334
1227,2021-01-26 18:00:00,-9.563666666666666,38.377
1228,2021-01-26 19:00:00,-10.408666666666667,37.96566666666667
1229,2021-01-26 20:00:00,-10.611999999999998,34.662333333333336
1230,2021-01-26 21:00:00,-11.215666666666666,34.239333333333335
1231,2021-01-26 22:00:00,-11.644333333333334,35.19366666666666
1232,2021-01-26 23:00:00,-12.051666666666668,36.75499999999999
1233,2021-01-27 00:00:00,-12.114666666666666,39.296666666666674
1234,2021-01-27 01:00:00,-12.291333333333332,40.80466666666667
1235,2021-01-27 02:00:00,-12.706333333333335,40.91366666666667
1236,2021-01-27 03:00:00,-12.776999999999997,37.77166666666667
1237,2021-01-27 04:00:00,-13.336666666666668,38.349666666666664
1238,2021-01-27 05:00:00,-14.589666666666666,43.741666666666674
1239,2021-01-27 06:00:00,-14.654000000000002,43.338666666666676
1240,2021-01-27 07:00:00,-15.100333333333333,47.28099999999999
1241,2021-01-27 08:00:00,-15.253000000000002,49.45366666666667
1242,2021-01-27 09:00:00,-14.453000000000001,48.824
1243,2021-01-27 10:00:00,-11.487666666666668,45.28066666666667
1244,2021-01-27 11:00:00,-10.15766666666667,45.198333333333316
1245,2021-01-27 12:00:00,-8.619000000000002,41.913333333333334
1246,2021-01-27 13:00:00,-7.404,39.31866666666666
1247,2021-01-27 14:00:00,-6.517333333333332,34.993
1248,2021-01-27 15:00:00,-6.134333333333333,28.241
1249,2021-01-27 16:00:00,-6.254666666666666,26.96566666666666
1250,2021-01-27 17:00:00,-7.589666666666667,27.596
1251,2021-01-27 18:00:00,-9.035,30.552
1252,2021-01-27 19:00:00,-9.478666666666667,27.799666666666663
1253,2021-01-27 20:00:00,-9.784333333333333,26.231
1254,2021-01-27 21:00:00,-10.531333333333333,27.302
1255,2021-01-27 22:00:00,-10.772666666666671,29.42433333333333
1256,2021-01-27 23:00:00,-11.101333333333336,30.921666666666667
1257,2021-01-28 00:00:00,-11.476333333333336,32.02133333333334
1258,2021-01-28 01:00:00,-11.876000000000001,34.48666666666667
1259,2021-01-28 02:00:00,-12.787,37.28166666666667
1260,2021-01-28 03:00:00,-13.311,39.524666666666675
1261,2021-01-28 04:00:00,-13.555666666666669,39.33266666666667
1262,2021-01-28 05:00:00,-14.323333333333332,44.029999999999994
1263,2021-01-28 06:00:00,-14.895333333333335,46.33533333333334
1264,2021-01-28 07:00:00,-15.209999999999999,47.971
1265,2021-01-28 08:00:00,-15.378666666666666,50.86266666666666
1266,2021-01-28 09:00:00,-14.166666666666666,48.542666666666676
1267,2021-01-28 10:00:00,-11.062666666666663,41.775
1268,2021-01-28 11:00:00,-9.936333333333334,41.23766666666666
1269,2021-01-28 12:00:00,-8.643666666666666,38.16433333333332
1270,2021-01-28 13:00:00,-7.853999999999999,35.969
1271,2021-01-28 14:00:00,-7.253666666666663,30.07733333333333
1272,2021-01-28 15:00:00,-7.014666666666667,28.286666666666665
1273,2021-01-28 16:00:00,-7.735000000000001,28.863333333333337
1274,2021-01-28 17:00:00,-8.753666666666668,30.308333333333334
1275,2021-01-28 18:00:00,-9.571999999999997,34.467333333333336
1276,2021-01-28 19:00:00,-10.21,35.294000000000004
1277,2021-01-28 20:00:00,-10.394,34.059333333333335
1278,2021-01-28 21:00:00,-10.384666666666666,34.71766666666666
1279,2021-01-28 22:00:00,-10.490333333333336,36.722333333333346
1280,2021-01-28 23:00:00,-10.618333333333334,39.53033333333334
1281,2021-01-29 00:00:00,-10.793000000000001,43.44566666666667
1282,2021-01-29 01:00:00,-11.552333333333333,56.30299999999999
1283,2021-01-29 02:00:00,-11.741666666666664,59.21633333333332
1284,2021-01-29 03:00:00,-11.818000000000003,58.41
1285,2021-01-29 04:00:00,-12.42066666666667,53.56733333333334
1286,2021-01-29 05:00:00,-12.928666666666667,52.85599999999999
1287,2021-01-29 06:00:00,-13.141666666666664,52.746
1288,2021-01-29 07:00:00,-13.498333333333335,53.37699999999999
1289,2021-01-29 08:00:00,-13.308333333333335,52.70566666666668
1290,2021-01-29 09:00:00,-12.369333333333337,51.644666666666666
1291,2021-01-29 10:00:00,-10.139000000000003,45.58599999999999
1292,2021-01-29 11:00:00,-8.606666666666667,39.481666666666676
1293,2021-01-29 12:00:00,-8.038333333333334,34.071
1294,2021-01-29 13:00:00,-8.748333333333333,30.62833333333334
1295,2021-01-29 14:00:00,-8.055666666666665,27.908
1296,2021-01-29 15:00:00,-7.7603333333333335,27.977666666666664
1297,2021-01-29 16:00:00,-8.289,29.12066666666667
1298,2021-01-29 17:00:00,-9.329999999999997,31.91099999999999
1299,2021-01-29 18:00:00,-10.05666666666667,35.26533333333334
1300,2021-01-29 19:00:00,-10.972333333333335,35.051
1301,2021-01-29 20:00:00,-11.623666666666663,35.467
1302,2021-01-29 21:00:00,-12.052333333333333,36.04033333333333
1303,2021-01-29 22:00:00,-12.450666666666669,34.721666666666664
1304,2021-01-29 23:00:00,-12.796333333333333,32.594333333333324
1305,2021-01-30 00:00:00,-12.930333333333333,32.376999999999995
1306,2021-01-30 01:00:00,-13.463666666666667,33.93333333333334
1307,2021-01-30 02:00:00,-13.735999999999997,37.55166666666667
1308,2021-01-30 03:00:00,-13.967666666666666,39.863666666666674
1309,2021-01-30 04:00:00,-14.308666666666664,42.19500000000001
1310,2021-01-30 05:00:00,-14.531999999999998,43.58833333333334
1311,2021-01-30 06:00:00,-14.630333333333331,43.43033333333334
1312,2021-01-30 07:00:00,-14.747333333333335,44.88333333333334
1313,2021-01-30 08:00:00,-14.905999999999999,46.13933333333333
1314,2021-01-30 09:00:00,-13.902333333333335,45.74833333333334
1315,2021-01-30 10:00:00,-11.764000000000001,40.781666666666666
1316,2021-01-30 11:00:00,-10.281,37.92933333333333
1317,2021-01-30 12:00:00,-9.28833333333333,36.040000000000006
1318,2021-01-30 13:00:00,-8.297999999999998,34.78966666666667
1319,2021-01-30 14:00:00,-7.619333333333333,33.450333333333326
1320,2021-01-30 15:00:00,-7.151999999999998,31.939333333333327
1321,2021-01-30 16:00:00,-7.212000000000001,31.146333333333335
1322,2021-01-30 17:00:00,-8.292333333333334,34.227
1323,2021-01-30 18:00:00,-9.268333333333336,35.452999999999996
1324,2021-01-30 19:00:00,-9.902666666666669,34.900666666666666
1325,2021-01-30 20:00:00,-10.286333333333335,35.45100000000001
1326,2021-01-30 21:00:00,-10.399666666666667,34.21333333333333
1327,2021-01-30 22:00:00,-10.672666666666668,34.314
1328,2021-01-30 23:00:00,-10.917333333333334,33.80599999999999
1329,2021-01-31 00:00:00,-11.592333333333336,35.79033333333334
1330,2021-01-31 01:00:00,-12.339333333333336,37.80866666666667
1331,2021-01-31 02:00:00,-12.579333333333333,38.135999999999996
1332,2021-01-31 03:00:00,-12.940666666666669,37.92366666666667
1333,2021-01-31 04:00:00,-13.638333333333334,41.30033333333334
1334,2021-01-31 05:00:00,-14.046666666666665,43.35533333333333
1335,2021-01-31 06:00:00,-14.177666666666662,44.21033333333334
1336,2021-01-31 07:00:00,-14.533000000000005,45.003000000000014
1337,2021-01-31 08:00:00,-13.84966666666667,43.38166666666667
1338,2021-01-31 09:00:00,-13.497666666666666,45.678999999999995
1339,2021-01-31 10:00:00,-10.746333333333334,39.784000000000006
1340,2021-01-31 11:00:00,-9.251,37.30566666666666
1341,2021-01-31 12:00:00,-8.038,35.12666666666667
1342,2021-01-31 13:00:00,-6.8403333333333345,33.56833333333334
1343,2021-01-31 14:00:00,-5.789333333333332,31.472999999999995
1344,2021-01-31 15:00:00,-5.074000000000001,29.88833333333333
1345,2021-01-31 16:00:00,-5.033666666666667,28.71333333333333
1346,2021-01-31 17:00:00,-6.330666666666667,29.984999999999996
1347,2021-01-31 18:00:00,-7.152333333333331,34.193333333333335
1348,2021-01-31 19:00:00,-7.986666666666666,36.20933333333333
1349,2021-01-31 20:00:00,-8.086333333333334,33.955000000000005
1350,2021-01-31 21:00:00,-8.054666666666666,34.358
1351,2021-01-31 22:00:00,-8.708000000000002,37.25833333333334
1352,2021-01-31 23:00:00,-8.904,36.01133333333333
1353,2021-02-01 00:00:00,-10.02533333333333,38.17100000000001
1354,2021-02-01 01:00:00,-9.857,37.35966666666666
1355,2021-02-01 02:00:00,-9.743,41.44733333333333
1356,2021-02-01 03:00:00,-9.821999999999997,44.37799999999999
1357,2021-02-01 04:00:00,-9.652,46.69433333333333
1358,2021-02-01 05:00:00,-10.514999999999997,48.67633333333333
1359,2021-02-01 06:00:00,-10.495333333333333,52.04999999999999
1360,2021-02-01 07:00:00,-11.153666666666663,54.61266666666667
1361,2021-02-01 08:00:00,-10.843333333333337,49.12299999999998
1362,2021-02-01 09:00:00,-9.548666666666666,42.592999999999996
1363,2021-02-01 10:00:00,-7.722666666666668,38.691
1364,2021-02-01 11:00:00,-6.415000000000003,36.79566666666667
1365,2021-02-01 12:00:00,-5.162666666666666,35.18533333333334
1366,2021-02-01 13:00:00,-4.121999999999999,33.713
1367,2021-02-01 14:00:00,-3.4156666666666666,28.849999999999998
1368,2021-02-01 15:00:00,-3.274666666666667,24.814666666666664
1369,2021-02-01 16:00:00,-3.753999999999999,24.624999999999996
1370,2021-02-01 17:00:00,-4.703333333333333,29.268333333333327
1371,2021-02-01 18:00:00,-5.705666666666667,32.11
1372,2021-02-01 19:00:00,-6.748999999999999,27.317333333333334
1373,2021-02-01 20:00:00,-7.212666666666666,26.508333333333336
1374,2021-02-01 21:00:00,-7.834333333333333,28.582
1375,2021-02-01 22:00:00,-8.031,29.739333333333335
1376,2021-02-01 23:00:00,-8.435333333333332,31.503333333333334
1377,2021-02-02 00:00:00,-8.81,33.75166666666667
1378,2021-02-02 01:00:00,-9.124,36.041666666666664
1379,2021-02-02 02:00:00,-9.492333333333335,37.458666666666666
1380,2021-02-02 03:00:00,-10.361999999999998,40.65299999999999
1381,2021-02-02 04:00:00,-10.627333333333334,42.386
1382,2021-02-02 05:00:00,-11.434999999999997,44.566666666666656
1383,2021-02-02 06:00:00,-11.683666666666669,44.20066666666666
1384,2021-02-02 07:00:00,-12.093333333333332,46.10166666666666
1385,2021-02-02 08:00:00,-12.349999999999998,47.93500000000001
1386,2021-02-02 09:00:00,-11.210666666666665,46.70633333333331
1387,2021-02-02 10:00:00,-8.112333333333332,42.23133333333333
1388,2021-02-02 11:00:00,-7.061333333333335,40.15333333333334
1389,2021-02-02 12:00:00,-5.400333333333334,35.952666666666666
1390,2021-02-02 13:00:00,-4.418999999999999,32.10333333333333
1391,2021-02-02 14:00:00,-3.309333333333333,25.519333333333343
1392,2021-02-02 15:00:00,-3.0326666666666666,23.357333333333326
1393,2021-02-02 16:00:00,-3.1056666666666666,21.453333333333333
1394,2021-02-02 17:00:00,-4.277666666666666,21.828666666666663
1395,2021-02-02 18:00:00,-5.101666666666665,25.184333333333335
1396,2021-02-02 19:00:00,-5.684333333333337,27.146666666666672
1397,2021-02-02 20:00:00,-5.934333333333331,29.33366666666667
1398,2021-02-02 21:00:00,-6.553999999999999,33.66166666666667
1399,2021-02-02 22:00:00,-6.872000000000001,34.692
1400,2021-02-02 23:00:00,-7.243666666666667,38.76766666666666
1401,2021-02-03 00:00:00,-7.9303333333333335,41.84999999999999
1402,2021-02-03 01:00:00,-8.394333333333334,47.78099999999999
1403,2021-02-03 02:00:00,-8.394333333333336,43.46266666666667
1404,2021-02-03 03:00:00,-8.706333333333331,47.544666666666664
1405,2021-02-03 04:00:00,-9.110666666666667,46.609
1406,2021-02-03 05:00:00,-10.026666666666669,43.76733333333334
1407,2021-02-03 06:00:00,-9.993333333333334,42.47733333333334
1408,2021-02-03 07:00:00,-10.383,49.233333333333334
1409,2021-02-03 08:00:00,-10.274,49.690000000000005
1410,2021-02-03 09:00:00,-9.618333333333334,48.07266666666667
1411,2021-02-03 10:00:00,-7.345000000000001,43.21033333333333
1412,2021-02-03 11:00:00,-6.157000000000002,37.15566666666667
1413,2021-02-03 12:00:00,-5.437333333333333,30.415333333333333
1414,2021-02-03 13:00:00,-5.215,27.778000000000002
1415,2021-02-03 14:00:00,-4.549666666666666,25.99
1416,2021-02-03 15:00:00,-5.029000000000001,26.52933333333333
1417,2021-02-03 16:00:00,-5.4206666666666665,29.192999999999998
1418,2021-02-03 17:00:00,-5.844333333333334,30.473000000000006
1419,2021-02-03 18:00:00,-6.188666666666665,30.993999999999996
1420,2021-02-03 19:00:00,-6.859000000000003,32.78133333333333
1421,2021-02-03 20:00:00,-6.8326666666666656,32.16633333333333
1422,2021-02-03 21:00:00,-7.244000000000001,33.84400000000001
1423,2021-02-03 22:00:00,-7.155333333333332,32.934333333333335
1424,2021-02-03 23:00:00,-7.372000000000001,33.378
1425,2021-02-04 00:00:00,-8.346666666666668,42.15133333333334
1426,2021-02-04 01:00:00,-8.136333333333335,37.216666666666676
1427,2021-02-04 02:00:00,-8.118666666666668,36.35566666666667
1428,2021-02-04 03:00:00,-8.737666666666668,41.394666666666666
1429,2021-02-04 04:00:00,-8.91,46.324666666666666
1430,2021-02-04 05:00:00,-9.404666666666666,42.59066666666667
1431,2021-02-04 06:00:00,-10.016333333333334,44.69200000000001
1432,2021-02-04 07:00:00,-9.784,38.888
1433,2021-02-04 08:00:00,-9.134666666666666,38.40833333333333
1434,2021-02-04 09:00:00,-7.901000000000001,32.67366666666667
1435,2021-02-04 10:00:00,-6.971,30.82566666666667
1436,2021-02-04 11:00:00,-6.389333333333334,27.74133333333334
1437,2021-02-04 12:00:00,-5.9833333333333325,24.600666666666662
1438,2021-02-04 13:00:00,-5.605,23.032333333333327
1439,2021-02-04 14:00:00,-5.450666666666668,26.77766666666667
1440,2021-02-04 15:00:00,-5.6400000000000015,28.76833333333333
1441,2021-02-04 16:00:00,-5.933000000000003,30.13066666666667
1442,2021-02-04 17:00:00,-6.109666666666667,29.788000000000004
1443,2021-02-04 18:00:00,-6.524666666666665,31.127666666666656
1444,2021-02-04 19:00:00,-6.543,30.26466666666666
1445,2021-02-04 20:00:00,-6.7686666666666655,29.797666666666665
1446,2021-02-04 21:00:00,-6.680000000000001,28.83100000000001
1447,2021-02-04 22:00:00,-7.032999999999997,30.956999999999997
1448,2021-02-04 23:00:00,-7.455666666666668,31.863666666666667
1449,2021-02-05 00:00:00,-7.341333333333333,31.89966666666667
1450,2021-02-05 01:00:00,-8.145999999999999,38.390666666666675
1451,2021-02-05 02:00:00,-8.267,36.44233333333332
1452,2021-02-05 03:00:00,-8.136000000000001,34.82266666666666
1453,2021-02-05 04:00:00,-8.929,39.306333333333335
1454,2021-02-05 05:00:00,-9.750666666666667,44.42833333333333
1455,2021-02-05 06:00:00,-9.938666666666666,47.159
1456,2021-02-05 07:00:00,-10.451000000000002,48.06499999999998
1457,2021-02-05 08:00:00,-9.961333333333334,44.849666666666664
1458,2021-02-05 09:00:00,-8.596333333333332,41.26166666666666
1459,2021-02-05 10:00:00,-8.073333333333332,42.577666666666666
1460,2021-02-05 11:00:00,-7.352666666666668,42.68899999999999
1461,2021-02-05 12:00:00,-5.972666666666667,37.388333333333335
1462,2021-02-05 13:00:00,-4.718666666666667,33.19266666666666
1463,2021-02-05 14:00:00,-3.928333333333334,30.288000000000004
1464,2021-02-05 15:00:00,-4.562333333333332,31.58000000000001
1465,2021-02-05 16:00:00,-4.994000000000001,34.85933333333333
1466,2021-02-05 17:00:00,-5.6463333333333345,36.31600000000001
1467,2021-02-05 18:00:00,-6.773666666666668,35.967666666666666
1468,2021-02-05 19:00:00,-7.283,35.361000000000004
1469,2021-02-05 20:00:00,-7.810000000000001,34.72233333333334
1470,2021-02-05 21:00:00,-8.127666666666666,35.660999999999994
1471,2021-02-05 22:00:00,-8.562999999999999,36.31266666666667
1472,2021-02-05 23:00:00,-9.005333333333335,35.83933333333334
1473,2021-02-06 00:00:00,-9.406333333333333,38.41
1474,2021-02-06 01:00:00,-9.847666666666669,37.635999999999996
1475,2021-02-06 02:00:00,-10.410666666666664,41.699666666666666
1476,2021-02-06 03:00:00,-10.958333333333334,42.85766666666666
1477,2021-02-06 04:00:00,-11.683666666666664,43.86866666666667
1478,2021-02-06 05:00:00,-12.048666666666666,43.832333333333324
1479,2021-02-06 06:00:00,-12.205333333333336,43.717000000000006
1480,2021-02-06 07:00:00,-12.393666666666665,44.20866666666665
1481,2021-02-06 08:00:00,-12.417999999999996,43.54533333333334
1482,2021-02-06 09:00:00,-11.177666666666669,43.59533333333332
1483,2021-02-06 10:00:00,-8.662,41.31400000000001
1484,2021-02-06 11:00:00,-7.276666666666666,38.957999999999984
1485,2021-02-06 12:00:00,-6.102,35.927666666666674
1486,2021-02-06 13:00:00,-5.165333333333334,32.82766666666667
1487,2021-02-06 14:00:00,-4.593999999999999,30.148333333333333
1488,2021-02-06 15:00:00,-3.9170000000000007,27.938666666666663
1489,2021-02-06 16:00:00,-3.901333333333333,26.445666666666664
1490,2021-02-06 17:00:00,-4.958666666666668,27.83166666666667
1491,2021-02-06 18:00:00,-5.677333333333333,29.987666666666662
1492,2021-02-06 19:00:00,-6.5409999999999995,31.457333333333334
1493,2021-02-06 20:00:00,-6.923666666666666,31.66733333333333
1494,2021-02-06 21:00:00,-7.051666666666666,31.677333333333326
1495,2021-02-06 22:00:00,-7.499999999999999,31.750333333333334
1496,2021-02-06 23:00:00,-7.752999999999999,31.921
1497,2021-02-07 00:00:00,-7.853333333333334,32.03666666666667
1498,2021-02-07 01:00:00,-8.189000000000002,33.038
1499,2021-02-07 02:00:00,-8.487333333333334,32.641
1500,2021-02-07 03:00:00,-8.886000000000001,33.76499999999999
1501,2021-02-07 04:00:00,-9.47466666666667,36.33233333333333
1502,2021-02-07 05:00:00,-9.672666666666665,36.132
1503,2021-02-07 06:00:00,-10.637666666666666,39.77233333333333
1504,2021-02-07 07:00:00,-10.856333333333334,39.47933333333334
1505,2021-02-07 08:00:00,-10.427333333333333,38.90333333333332
1506,2021-02-07 09:00:00,-8.628000000000002,34.39
1507,2021-02-07 10:00:00,-6.341333333333334,30.481666666666673
1508,2021-02-07 11:00:00,-4.738000000000001,28.466666666666672
1509,2021-02-07 12:00:00,-3.4736666666666665,26.11633333333333
1510,2021-02-07 13:00:00,-2.304,24.70766666666667
1511,2021-02-07 14:00:00,-1.1503333333333332,22.964999999999996
1512,2021-02-07 15:00:00,0.03266666666666665,20.401999999999994
1513,2021-02-07 16:00:00,-0.012333333333333352,19.612333333333336
1514,2021-02-07 17:00:00,-1.4639999999999997,21.756999999999998
1515,2021-02-07 18:00:00,-2.4530000000000007,26.55333333333334
1516,2021-02-07 19:00:00,-3.2813333333333334,26.685666666666666
1517,2021-02-07 20:00:00,-3.5906666666666665,27.17266666666667
1518,2021-02-07 21:00:00,-4.031666666666666,27.532333333333334
1519,2021-02-07 22:00:00,-4.492,27.789333333333335
1520,2021-02-07 23:00:00,-4.9959999999999996,28.648666666666667
1521,2021-02-08 00:00:00,-5.629999999999998,30.208999999999996
1522,2021-02-08 01:00:00,-6.4540000000000015,32.44066666666665
1523,2021-02-08 02:00:00,-7.148666666666668,34.53433333333333
1524,2021-02-08 03:00:00,-7.705333333333333,35.87966666666667
1525,2021-02-08 04:00:00,-8.402666666666667,38.053666666666665
1526,2021-02-08 05:00:00,-8.687999999999999,38.239333333333335
1527,2021-02-08 06:00:00,-9.228000000000002,40.47433333333335
1528,2021-02-08 07:00:00,-9.465666666666664,40.84066666666667
1529,2021-02-08 08:00:00,-9.247333333333332,41.90533333333334
1530,2021-02-08 09:00:00,-7.085,35.22833333333333
1531,2021-02-08 10:00:00,-4.620666666666667,30.664666666666662
1532,2021-02-08 11:00:00,-3.162000000000001,28.633666666666667
1533,2021-02-08 12:00:00,-2.239666666666667,27.68766666666667
1534,2021-02-08 13:00:00,-1.381333333333333,26.657000000000004
1535,2021-02-08 14:00:00,-0.29333333333333317,25.47366666666666
1536,2021-02-08 15:00:00,1.018,23.32433333333334
1537,2021-02-08 16:00:00,0.8620000000000001,22.909333333333336
1538,2021-02-08 17:00:00,-0.09499999999999999,24.957666666666668
1539,2021-02-08 18:00:00,-1.162,30.517
1540,2021-02-08 19:00:00,-1.8246666666666664,29.770999999999997
1541,2021-02-08 20:00:00,-2.1133333333333337,32.04766666666667
1542,2021-02-08 21:00:00,-2.216666666666667,30.115
1543,2021-02-08 22:00:00,-2.563,32.19133333333333
1544,2021-02-08 23:00:00,-3.7026666666666674,35.074666666666666
1545,2021-02-09 00:00:00,-3.1939999999999995,33.15299999999999
1546,2021-02-09 01:00:00,-3.5416666666666665,35.81633333333334
1547,2021-02-09 02:00:00,-4.73,37.806999999999995
1548,2021-02-09 03:00:00,-4.828999999999999,34.98266666666666
1549,2021-02-09 04:00:00,-5.451666666666666,35.43933333333333
1550,2021-02-09 05:00:00,-5.788666666666668,35.38533333333332
1551,2021-02-09 06:00:00,-6.533333333333333,39.571333333333335
1552,2021-02-09 07:00:00,-6.574999999999999,39.92999999999999
1553,2021-02-09 08:00:00,-6.699,41.84400000000001
1554,2021-02-09 09:00:00,-5.057666666666665,36.24433333333334
1555,2021-02-09 10:00:00,-3.392333333333333,33.132
1556,2021-02-09 11:00:00,-1.5413333333333334,30.047666666666668
1557,2021-02-09 12:00:00,0.3393333333333334,27.42466666666666
1558,2021-02-09 13:00:00,0.011999999999999988,27.125999999999994
1559,2021-02-09 14:00:00,0.69,26.039000000000005
1560,2021-02-09 15:00:00,0.4573333333333332,26.938666666666666
1561,2021-02-09 16:00:00,-0.12899999999999998,29.243666666666662
1562,2021-02-09 17:00:00,-0.683,33.25066666666667
1563,2021-02-09 18:00:00,-1.5376666666666665,40.877
1564,2021-02-09 19:00:00,-3.101999999999999,54.31766666666667
1565,2021-02-09 20:00:00,-3.378999999999999,58.183333333333316
1566,2021-02-09 21:00:00,-4.879,74.61666666666666
1567,2021-02-09 22:00:00,-4.827000000000001,69.60799999999999
1568,2021-02-09 23:00:00,-5.390666666666667,76.32833333333333
1569,2021-02-10 00:00:00,-6.0953333333333335,83.264
1570,2021-02-10 01:00:00,-6.490333333333335,87.28899999999999
1571,2021-02-10 02:00:00,-6.602666666666667,87.68966666666665
1572,2021-02-10 03:00:00,-6.728333333333331,89.20400000000001
1573,2021-02-10 04:00:00,-6.947,89.73600000000002
1574,2021-02-10 05:00:00,-7.387999999999999,80.88000000000001
1575,2021-02-10 06:00:00,-7.958666666666665,75.53433333333334
1576,2021-02-10 07:00:00,-8.353,76.872
1577,2021-02-10 08:00:00,-7.876666666666668,68.54366666666668
1578,2021-02-10 09:00:00,-7.0053333333333345,73.80099999999999
1579,2021-02-10 10:00:00,-6.032000000000001,80.24199999999999
1580,2021-02-10 11:00:00,-4.121666666666666,69.89633333333335
1581,2021-02-10 12:00:00,-3.031333333333334,60.28433333333332
1582,2021-02-10 13:00:00,-2.335666666666667,54.773666666666685
1583,2021-02-10 14:00:00,-5.104000000000001,75.32433333333334
1584,2021-02-10 15:00:00,-4.791666666666666,73.12033333333335
1585,2021-02-10 16:00:00,-3.541333333333333,61.388000000000005
1586,2021-02-10 17:00:00,-4.406000000000001,57.55566666666667
1587,2021-02-10 18:00:00,-5.118999999999999,56.308333333333344
1588,2021-02-10 19:00:00,-5.142000000000001,52.88100000000001
1589,2021-02-10 20:00:00,-5.298666666666667,54.02733333333333
1590,2021-02-10 21:00:00,-5.4879999999999995,53.22333333333335
1591,2021-02-10 22:00:00,-6.101666666666668,52.78366666666668
1592,2021-02-10 23:00:00,-5.803666666666667,57.52433333333333
1593,2021-02-11 00:00:00,-6.477666666666665,60.57666666666667
1594,2021-02-11 01:00:00,-6.678000000000002,57.41933333333331
1595,2021-02-11 02:00:00,-6.941333333333333,56.83733333333332
1596,2021-02-11 03:00:00,-7.150666666666669,53.678666666666665
1597,2021-02-11 04:00:00,-7.725666666666666,53.03366666666667
1598,2021-02-11 05:00:00,-8.237666666666666,51.96633333333334
1599,2021-02-11 06:00:00,-8.766999999999998,53.00800000000001
1600,2021-02-11 07:00:00,-9.081000000000001,52.53000000000001
1601,2021-02-11 08:00:00,-8.856333333333332,54.36766666666666
1602,2021-02-11 09:00:00,-7.933999999999999,56.92366666666668
1603,2021-02-11 10:00:00,-5.554333333333334,53.47633333333332
1604,2021-02-11 11:00:00,-3.909333333333333,49.08366666666667
1605,2021-02-11 12:00:00,-2.509333333333333,45.114
1606,2021-02-11 13:00:00,-1.3029999999999997,39.684666666666665
1607,2021-02-11 14:00:00,-0.13533333333333342,31.94133333333334
1608,2021-02-11 15:00:00,0.09266666666666667,29.357999999999993
1609,2021-02-11 16:00:00,0.11166666666666668,27.355999999999995
1610,2021-02-11 17:00:00,-1.0296666666666665,27.126666666666672
1611,2021-02-11 18:00:00,-1.6480000000000001,27.089333333333336
1612,2021-02-11 19:00:00,-3.2053333333333334,29.66133333333334
1613,2021-02-11 20:00:00,-4.2556666666666665,28.312666666666665
1614,2021-02-11 21:00:00,-4.895666666666666,27.148666666666664
1615,2021-02-11 22:00:00,-5.4973333333333345,28.13533333333333
1616,2021-02-11 23:00:00,-5.783333333333332,28.326666666666664
1617,2021-02-12 00:00:00,-6.326666666666665,29.194333333333326
1618,2021-02-12 01:00:00,-6.918666666666668,30.438333333333325
1619,2021-02-12 02:00:00,-7.264333333333334,31.60700000000001
1620,2021-02-12 03:00:00,-7.747000000000001,33.385333333333335
1621,2021-02-12 04:00:00,-8.162333333333335,34.853
1622,2021-02-12 05:00:00,-8.412,34.99966666666666
1623,2021-02-12 06:00:00,-8.700333333333333,34.92166666666666
1624,2021-02-12 07:00:00,-8.876333333333333,35.084999999999994
1625,2021-02-12 08:00:00,-8.941333333333334,36.374
1626,2021-02-12 09:00:00,-7.9,40.573333333333345
1627,2021-02-12 10:00:00,-5.317666666666666,38.120666666666665
1628,2021-02-12 11:00:00,-3.9393333333333334,35.589333333333336
1629,2021-02-12 12:00:00,-2.618666666666667,32.882
1630,2021-02-12 13:00:00,-1.797,30.889666666666667
1631,2021-02-12 14:00:00,-0.8450000000000002,26.552333333333326
