When,T_a,RH,v_a,SW_global,Prec,p_a,missing_type,cld
2021-04-01 03:00:00,-6.539,26.032,3.6,0.0,0,616.166,-,0
2021-04-01 04:00:00,-6.787,23.922,3.715,0.0,0,616.129,-,0
2021-04-01 05:00:00,-7.406,23.283,5.953,0.0,0,616.2,-,0
2021-04-01 06:00:00,-7.805,23.48,4.79,6.895,0,616.487,-,0
2021-04-01 07:00:00,-7.213,22.104,4.633,220.525,0,616.833,-,0
2021-04-01 08:00:00,-5.111,18.442,3.37,463.85,0,617.062,-,0
2021-04-01 09:00:00,-3.364,17.537,2.582,696.575,0,617.192,-,0
2021-04-01 10:00:00,-2.531,17.075,2.762,886.5,0,617.037,-,0
2021-04-01 11:00:00,-1.509,16.759,2.728,1013.5,0,616.656,-,0
2021-04-01 12:00:00,-0.524,14.99,3.103,1068.0,0,616.138,-,0
2021-04-01 13:00:00,0.244,13.116,3.516,1043.5,0,615.471,-,0
2021-04-01 14:00:00,0.909,10.692,3.853,940.5,0,614.758,-,0
2021-04-01 15:00:00,0.867,12.404,4.14,775.75,0,614.224,-,0
2021-04-01 16:00:00,0.661,12.821,4.492,554.45,0,613.906,-,0
2021-04-01 17:00:00,0.171,13.458,4.387,107.363,0,613.894,-,0
2021-04-01 18:00:00,-1.128,14.038,3.848,15.423,0,614.232,-,0
2021-04-01 19:00:00,-1.832,14.045,3.508,0.0,0,614.528,-,0
2021-04-01 20:00:00,-2.353,15.732,2.655,0.0,0,615.008,-,0
2021-04-01 21:00:00,-3.133,19.395,3.258,0.0,0,615.555,-,0
2021-04-01 22:00:00,-3.696,19.373,3.125,0.0,0,615.644,-,0
2021-04-01 23:00:00,-4.281,22.275,3.341,0.0,0,615.442,-,0
2021-04-02 00:00:00,-4.964,26.722,2.07,0.0,0,615.046,-,0
2021-04-02 01:00:00,-5.675,26.434,3.088,0.0,0,614.403,-,0
2021-04-02 02:00:00,-5.456,24.504,2.47,0.0,0,614.032,-,0
2021-04-02 03:00:00,-6.147,26.506,3.962,0.0,0,613.728,-,0
2021-04-02 04:00:00,-5.898,28.818,3.722,0.0,0,613.57,-,0
2021-04-02 05:00:00,-6.314,33.502,3.26,0.0,0,613.726,-,0
2021-04-02 06:00:00,-6.482,32.678,2.61,5.588,0,614.017,-,0
2021-04-02 07:00:00,-6.89,41.577,1.563,142.32,0,614.445,-,0
2021-04-02 08:00:00,-6.265,41.31,1.383,402.3,0,614.831,-,0
2021-04-02 09:00:00,-5.113,42.789,4.031,583.075,0,614.92,-,0
2021-04-02 10:00:00,-5.732,50.007,5.657,557.8,0,614.914,-,0
2021-04-02 11:00:00,-6.632,55.225,3.951,282.375,0,615.121,-,0
2021-04-02 12:00:00,-6.531,58.783,3.687,368.05,0,615.164,-,0
2021-04-02 13:00:00,-5.403,52.246,1.706,633.95,0,614.888,-,0
2021-04-02 14:00:00,-4.305,43.017,1.937,491.725,0,614.468,-,0
2021-04-02 15:00:00,-4.095,40.602,3.024,169.825,0,614.26,-,0
2021-04-02 16:00:00,-3.266,27.768,3.643,233.35,0,614.399,-,0
2021-04-02 17:00:00,-3.58,25.788,3.444,147.2,0,614.872,-,0
2021-04-02 18:00:00,-4.417,28.541,2.468,18.376,0,615.467,-,0
2021-04-02 19:00:00,-4.845,25.481,2.486,0.0,0,616.129,-,0
2021-04-02 20:00:00,-5.289,21.855,2.398,0.0,0,616.854,-,0
2021-04-02 21:00:00,-5.76,26.52,2.266,0.0,0,617.503,-,0
2021-04-02 22:00:00,-6.301,30.421,2.31,0.0,0,617.798,-,0
2021-04-02 23:00:00,-7.388,37.812,4.348,0.0,0,618.162,-,0
2021-04-03 00:00:00,-7.713,31.509,1.345,0.0,0,618.468,-,0
2021-04-03 01:00:00,-8.376,31.484,3.106,0.0,0,618.597,-,0
2021-04-03 02:00:00,-8.83,34.307,2.568,0.0,0,618.749,-,0
2021-04-03 03:00:00,-9.422,32.036,1.984,0.0,0,618.988,-,0
2021-04-03 04:00:00,-10.091,25.84,3.885,0.0,0,619.237,-,0
2021-04-03 05:00:00,-10.394,25.549,5.224,0.0,0,619.576,-,0
2021-04-03 06:00:00,-10.399,30.103,4.357,8.644,0,620.07,-,0
2021-04-03 07:00:00,-9.986,32.452,3.416,215.025,0,620.78,-,0
2021-04-03 08:00:00,-8.152,33.433,2.066,468.225,0,621.438,-,0
2021-04-03 09:00:00,-6.213,28.693,3.381,709.25,0,622.007,-,0
2021-04-03 10:00:00,-5.381,24.722,2.468,898.0,0,622.428,-,0
2021-04-03 11:00:00,-4.335,21.38,3.691,1026.75,0,622.466,-,0
2021-04-03 12:00:00,-3.098,18.394,3.204,1082.0,0,622.327,-,0
2021-04-03 13:00:00,-2.225,11.748,6.031,1051.25,0,622.116,-,0
2021-04-03 14:00:00,-1.723,12.666,6.44,944.75,0,621.943,-,0
2021-04-03 15:00:00,-0.716,12.785,4.695,772.225,0,621.711,-,0
2021-04-03 16:00:00,-0.417,12.288,5.192,547.35,0,621.57,-,0
2021-04-03 17:00:00,-0.934,13.682,3.15,300.2,0,621.661,-,0
2021-04-03 18:00:00,-1.76,16.307,3.668,20.157,0,621.905,-,0
2021-04-03 19:00:00,-2.391,15.918,4.055,0.0,0,622.536,-,0
2021-04-03 20:00:00,-2.912,16.451,3.956,0.0,0,623.209,-,0
2021-04-03 21:00:00,-3.549,17.211,5.586,0.0,0,623.621,-,0
2021-04-03 22:00:00,-3.971,17.808,4.898,0.0,0,623.814,-,0
2021-04-03 23:00:00,-4.629,18.349,4.408,0.0,0,624.014,-,0
2021-04-04 00:00:00,-5.043,18.936,4.92,0.0,0,624.126,-,0
2021-04-04 01:00:00,-5.462,19.131,4.501,0.0,0,624.19,-,0
2021-04-04 02:00:00,-5.762,19.135,4.208,0.0,0,624.203,-,0
2021-04-04 03:00:00,-5.954,18.543,4.178,0.0,0,624.201,-,0
2021-04-04 04:00:00,-6.251,19.769,4.244,0.0,0,624.404,-,0
2021-04-04 05:00:00,-6.456,20.673,3.138,0.0,0,624.98,-,0
2021-04-04 06:00:00,-6.894,21.622,3.665,15.788,0,625.661,-,0
2021-04-04 07:00:00,-6.502,21.495,3.246,234.725,0,626.336,-,0
2021-04-04 08:00:00,-4.576,19.235,1.12,468.0,0,626.822,-,0
2021-04-04 09:00:00,-2.056,18.065,1.984,697.05,0,626.93,-,0
2021-04-04 10:00:00,-0.866,15.988,2.539,883.25,0,626.824,-,0
2021-04-04 11:00:00,0.874,15.394,3.112,1012.0,0,626.443,-,0
2021-04-04 12:00:00,2.137,17.154,4.417,1018.5,0,625.895,-,0
2021-04-04 13:00:00,3.099,19.573,4.258,861.75,0,625.068,-,0
2021-04-04 14:00:00,3.759,19.428,4.003,778.45,0,624.075,-,0
2021-04-04 15:00:00,3.905,20.366,2.714,417.725,0,623.45,-,0
2021-04-04 16:00:00,3.373,24.736,3.06,212.275,0,623.064,-,0
2021-04-04 17:00:00,2.794,25.87,2.856,80.605,0,623.002,-,0
2021-04-04 18:00:00,2.213,30.584,2.591,13.352,0,623.317,-,0
2021-04-04 19:00:00,1.278,39.018,2.465,0.0,0,623.873,-,0
2021-04-04 20:00:00,0.008,50.904,3.736,0.0,0,624.24,-,0
2021-04-04 21:00:00,-0.419,56.613,3.535,0.0,0,624.326,-,0
2021-04-04 22:00:00,-1.6,69.458,3.064,0.0,0,624.385,-,0
2021-04-04 23:00:00,-2.43,75.886,1.071,0.0,0,624.358,-,0
2021-04-05 00:00:00,-2.009,73.845,0.502,0.0,0,623.886,-,0
2021-04-05 01:00:00,-1.936,72.415,0.474,0.0,0,623.37,-,0
2021-04-05 02:00:00,-2.139,72.92,0.434,0.0,0,622.776,-,0
2021-04-05 03:00:00,-2.267,74.453,0.682,0.0,0,622.475,-,0
2021-04-05 04:00:00,-2.067,72.199,1.023,0.0,0,622.37,-,0
2021-04-05 05:00:00,-2.146,71.868,0.429,0.0,0,622.424,-,0
2021-04-05 06:00:00,-2.139,71.499,0.85,12.033,0,622.754,-,0
2021-04-05 07:00:00,-1.954,71.816,0.736,76.168,0,623.024,-,0
2021-04-05 08:00:00,-1.271,71.22,2.443,206.1,0,623.224,-,0
2021-04-05 09:00:00,-0.481,66.743,1.479,287.875,0,623.489,-,0
2021-04-05 10:00:00,-0.889,68.953,1.456,365.05,0,623.9,-,0
2021-04-05 11:00:00,-2.653,77.683,3.174,117.36,0,624.214,-,0
2021-04-05 12:00:00,0.858,66.071,2.519,739.425,0,623.67,-,0
2021-04-05 13:00:00,1.241,76.776,2.576,685.4,0,622.884,-,0
2021-04-05 14:00:00,0.575,65.244,2.82,431.575,0,622.442,-,0
2021-04-05 15:00:00,-0.358,70.702,1.894,215.525,0,622.33,-,0
2021-04-05 16:00:00,0.643,52.921,2.219,145.025,0,622.484,-,0
2021-04-05 17:00:00,0.59,49.764,3.2,88.865,0,622.774,-,0
2021-04-05 18:00:00,0.559,50.313,1.595,43.229,0,622.976,-,0
2021-04-05 19:00:00,-0.346,56.557,0.794,0.0,0,623.075,-,0
2021-04-05 20:00:00,-0.87,54.723,1.845,0.0,0,623.266,-,0
2021-04-05 21:00:00,-1.409,58.525,1.878,0.0,0,623.434,-,0
2021-04-05 22:00:00,-1.23,56.854,3.413,0.0,0,623.376,-,0
2021-04-05 23:00:00,-1.059,57.766,1.936,0.0,0,623.182,-,0
2021-04-06 00:00:00,-1.543,61.021,1.06,0.0,0,622.91,-,0
2021-04-06 01:00:00,-1.712,63.418,1.011,0.0,0,622.716,-,0
2021-04-06 02:00:00,-1.749,61.414,1.16,0.0,0,622.587,-,0
2021-04-06 03:00:00,-1.866,55.37,2.076,0.0,0,622.326,-,0
2021-04-06 04:00:00,-2.072,53.396,3.594,0.0,0,622.204,-,0
2021-04-06 05:00:00,-1.985,48.718,3.182,0.0,0,622.144,-,0
2021-04-06 06:00:00,-2.363,58.755,1.482,14.583,0,622.252,-,0
2021-04-06 07:00:00,-1.474,54.918,1.119,99.245,0,622.64,-,0
2021-04-06 08:00:00,-0.579,51.824,1.765,460.225,0,623.004,-,0
2021-04-06 09:00:00,0.595,46.828,1.457,460.8,0,623.155,-,0
2021-04-06 10:00:00,1.008,47.95,2.413,567.175,0,623.001,-,0
2021-04-06 11:00:00,-0.115,52.726,3.031,339.35,0,622.942,-,0
2021-04-06 12:00:00,0.389,52.818,2.915,396.225,0,622.877,-,0
2021-04-06 13:00:00,0.174,58.257,1.787,463.325,0,622.446,-,0
2021-04-06 14:00:00,-0.496,67.185,3.267,252.1,0,622.036,-,0
2021-04-06 15:00:00,-0.605,69.357,1.606,385.275,0,621.747,-,0
2021-04-06 16:00:00,-1.28,75.641,2.737,167.775,0,621.12,-,0
2021-04-06 17:00:00,-1.292,78.568,1.418,106.527,0,620.646,-,0
2021-04-06 18:00:00,-1.2,76.901,1.126,26.123,0,620.78,-,0
2021-04-06 19:00:00,-1.077,75.521,1.354,0.0,0,620.994,-,0
2021-04-06 20:00:00,-1.191,74.345,0.787,0.0,0,620.954,-,0
2021-04-06 21:00:00,-1.816,74.881,0.929,0.0,0,620.947,-,0
2021-04-06 22:00:00,-1.174,72.197,2.257,0.0,0,620.584,-,0
2021-04-06 23:00:00,-0.919,65.858,1.434,0.0,0,620.442,-,0
2021-04-07 00:00:00,-0.614,62.838,1.111,0.0,0,619.972,-,0
2021-04-07 01:00:00,-0.227,55.311,1.412,0.0,0,618.905,-,0
2021-04-07 02:00:00,-0.313,53.571,1.797,0.0,0,618.14,-,0
2021-04-07 03:00:00,-0.572,50.128,1.816,0.0,0,617.558,-,0
2021-04-07 04:00:00,-0.811,50.014,1.475,0.0,0,617.26,-,0
2021-04-07 05:00:00,-2.01,64.454,2.176,0.0,0,617.714,-,0
2021-04-07 06:00:00,-3.339,76.582,1.739,11.705,0,618.5,-,0
2021-04-07 07:00:00,-2.652,72.438,2.182,71.308,0,619.167,-,0
2021-04-07 08:00:00,-1.368,63.368,1.729,420.5,0,619.715,-,0
2021-04-07 09:00:00,-0.775,60.977,4.416,545.625,0,620.042,-,0
2021-04-07 10:00:00,0.644,43.259,5.308,770.25,0,620.699,-,0
2021-04-07 11:00:00,1.495,28.208,4.072,931.375,0,621.106,-,0
2021-04-07 12:00:00,1.705,26.55,4.573,700.45,0,621.44,-,0
2021-04-07 13:00:00,2.179,23.796,4.875,909.025,0,621.714,-,0
2021-04-07 14:00:00,2.388,22.068,3.721,849.75,0,621.674,-,0
2021-04-07 15:00:00,2.163,21.494,4.056,790.525,0,621.717,-,0
2021-04-07 16:00:00,1.913,21.06,3.821,524.0,0,621.73,-,0
2021-04-07 17:00:00,1.344,20.679,3.971,264.675,0,621.817,-,0
2021-04-07 18:00:00,0.609,21.626,2.826,31.043,0,621.89,-,0
2021-04-07 19:00:00,0.108,23.439,2.268,0.0,0,622.113,-,0
2021-04-07 20:00:00,-0.469,26.9,1.297,0.0,0,622.453,-,0
2021-04-07 21:00:00,-1.189,29.72,1.08,0.0,0,622.731,-,0
2021-04-07 22:00:00,-1.685,30.592,1.134,0.0,0,622.842,-,0
2021-04-07 23:00:00,-2.343,33.486,1.41,0.0,0,622.781,-,0
2021-04-08 00:00:00,-2.446,35.684,1.245,0.0,0,622.546,-,0
2021-04-08 01:00:00,-2.682,36.318,0.822,0.0,0,622.22,-,0
2021-04-08 02:00:00,-2.902,37.704,0.948,0.0,0,621.878,-,0
2021-04-08 03:00:00,-3.579,41.463,0.789,0.0,0,621.52,-,0
2021-04-08 04:00:00,-3.898,41.12,1.669,0.0,0,621.226,-,0
2021-04-08 05:00:00,-4.499,41.194,2.229,0.0,0,621.231,-,0
2021-04-08 06:00:00,-4.724,40.758,3.255,30.295,0,621.429,-,0
2021-04-08 07:00:00,-4.36,38.697,2.975,227.05,0,621.697,-,0
2021-04-08 08:00:00,-2.75,32.923,1.517,470.225,0,621.78,-,0
2021-04-08 09:00:00,-0.765,28.724,2.653,686.15,0,621.798,-,0
2021-04-08 10:00:00,0.292,25.115,2.359,734.575,0,621.615,-,0
2021-04-08 11:00:00,1.201,23.36,3.614,773.05,0,621.159,-,0
2021-04-08 12:00:00,2.146,21.027,6.6,742.55,0,620.395,-,0
2021-04-08 13:00:00,2.479,19.623,5.278,555.3,0,619.712,-,0
2021-04-08 14:00:00,2.559,19.859,2.372,629.0,0,619.187,-,0
2021-04-08 15:00:00,2.381,21.037,4.918,577.25,0,618.662,-,0
2021-04-08 16:00:00,2.196,23.387,4.809,479.225,0,618.911,-,0
2021-04-08 17:00:00,1.161,28.113,4.136,229.752,0,619.329,-,0
2021-04-08 18:00:00,0.059,30.785,3.785,25.091,0,619.724,-,0
2021-04-08 19:00:00,-0.711,32.568,4.552,0.0,0,620.399,-,0
2021-04-08 20:00:00,-1.189,35.679,2.195,0.0,0,621.142,-,0
2021-04-08 21:00:00,-2.267,44.686,1.763,0.0,0,621.579,-,0
2021-04-08 22:00:00,-3.543,56.224,0.86,0.0,0,621.801,-,0
2021-04-08 23:00:00,-4.804,66.412,1.394,0.0,0,621.994,-,0
2021-04-09 00:00:00,-5.11,68.442,1.269,0.0,0,622.136,-,0
2021-04-09 01:00:00,-5.537,69.84,0.993,0.0,0,622.092,-,0
2021-04-09 02:00:00,-5.534,67.895,1.26,0.0,0,621.965,-,0
2021-04-09 03:00:00,-6.262,72.571,0.896,0.0,0,621.868,-,0
2021-04-09 04:00:00,-6.46,72.536,0.617,0.0,0,621.895,-,0
2021-04-09 05:00:00,-6.48,70.245,0.378,0.0,0,622.006,-,0
2021-04-09 06:00:00,-6.236,66.505,0.925,15.446,0,622.299,-,0
2021-04-09 07:00:00,-5.877,65.876,0.754,93.842,0,622.695,-,0
2021-04-09 08:00:00,-4.939,59.862,1.624,341.15,0,623.105,-,0
2021-04-09 09:00:00,-3.92,47.421,3.588,507.825,0,623.316,-,0
2021-04-09 10:00:00,-3.799,48.098,3.188,364.825,0,623.452,-,0
2021-04-09 11:00:00,-2.463,41.962,4.568,831.45,0,623.396,-,0
2021-04-09 12:00:00,-1.202,35.234,4.468,689.475,0,623.066,-,0
2021-04-09 13:00:00,-0.669,31.855,4.778,512.1,0,622.952,-,0
2021-04-09 14:00:00,-0.197,29.699,4.763,615.275,0,622.598,-,0
2021-04-09 15:00:00,-0.655,30.582,4.584,360.425,0,622.21,-,0
2021-04-09 16:00:00,-0.853,31.46,4.653,318.975,0,622.553,-,0
2021-04-09 17:00:00,-0.39,27.231,4.167,220.7,0,622.602,-,0
2021-04-09 18:00:00,-0.862,20.874,2.584,28.53,0,622.918,-,0
2021-04-09 19:00:00,-1.814,23.108,3.005,0.0,0,623.422,-,0
2021-04-09 20:00:00,-3.148,27.319,6.399,0.0,0,624.045,-,0
2021-04-09 21:00:00,-3.455,28.171,6.186,0.0,0,624.544,-,0
2021-04-09 22:00:00,-3.606,30.707,4.342,0.0,0,624.866,-,0
2021-04-09 23:00:00,-4.107,34.158,2.802,0.0,0,625.117,-,0
2021-04-10 00:00:00,-4.489,36.879,2.754,0.0,0,625.134,-,0
2021-04-10 01:00:00,-4.865,36.73,3.561,0.0,0,625.067,-,0
2021-04-10 02:00:00,-5.012,34.643,3.284,0.0,0,625.057,-,0
2021-04-10 03:00:00,-5.563,32.33,2.83,0.0,0,625.022,-,0
2021-04-10 04:00:00,-5.941,31.773,3.511,0.0,0,625.069,-,0
2021-04-10 05:00:00,-6.416,33.291,4.256,0.0,0,625.296,-,0
2021-04-10 06:00:00,-6.435,35.078,4.414,31.282,0,625.701,-,0
2021-04-10 07:00:00,-6.044,40.328,3.252,245.475,0,626.183,-,0
2021-04-10 08:00:00,-4.247,41.232,2.244,480.675,0,626.502,-,0
2021-04-10 09:00:00,-2.351,37.251,1.972,709.025,0,626.604,-,0
2021-04-10 10:00:00,-1.107,34.2,2.732,894.75,0,626.5,-,0
2021-04-10 11:00:00,0.482,27.771,3.759,1024.75,0,626.088,-,0
2021-04-10 12:00:00,1.896,23.148,5.022,1000.0,0,625.33,-,0
2021-04-10 13:00:00,2.45,20.629,4.509,779.35,0,624.786,-,0
2021-04-10 14:00:00,2.582,21.755,3.645,479.25,0,624.593,-,0
2021-04-10 15:00:00,2.576,23.088,2.943,376.625,0,624.314,-,0
2021-04-10 16:00:00,2.357,24.134,3.258,260.525,0,624.2,-,0
2021-04-10 17:00:00,1.649,26.211,5.236,160.125,0,624.284,-,0
2021-04-10 18:00:00,1.096,25.001,4.982,52.303,0,624.572,-,0
2021-04-10 19:00:00,0.395,24.417,4.275,0.0,0,624.998,-,0
2021-04-10 20:00:00,-0.31,25.553,4.189,0.0,0,625.457,-,0
2021-04-10 21:00:00,-0.64,27.501,2.531,0.0,0,625.84,-,0
2021-04-10 22:00:00,-1.093,29.262,2.24,0.0,0,626.004,-,0
2021-04-10 23:00:00,-1.316,32.166,2.821,0.0,0,626.082,-,0
2021-04-11 00:00:00,-1.872,37.414,3.529,0.0,0,626.191,-,0
2021-04-11 01:00:00,-2.348,39.064,3.046,0.0,0,626.274,-,0
2021-04-11 02:00:00,-2.883,43.185,1.334,0.0,0,626.242,-,0
2021-04-11 03:00:00,-3.739,44.702,1.441,0.0,0,625.998,-,0
2021-04-11 04:00:00,-3.934,43.64,2.625,0.0,0,625.736,-,0
2021-04-11 05:00:00,-4.256,43.425,2.971,0.0,0,625.708,-,0
2021-04-11 06:00:00,-4.185,44.244,1.889,25.368,0,626.122,-,0
2021-04-11 07:00:00,-3.722,48.572,2.386,240.15,0,626.605,-,0
2021-04-11 08:00:00,-2.122,43.303,2.128,478.325,0,626.818,-,0
2021-04-11 09:00:00,-0.308,37.84,2.894,714.25,0,626.884,-,0
2021-04-11 10:00:00,0.744,32.147,3.788,891.75,0,626.678,-,0
2021-04-11 11:00:00,1.512,28.199,2.938,717.7,0,626.254,-,0
2021-04-11 12:00:00,1.444,30.022,2.911,680.35,0,625.83,-,0
2021-04-11 13:00:00,2.819,27.478,3.665,820.075,0,625.197,-,0
2021-04-11 14:00:00,3.547,25.815,3.662,568.675,0,624.37,-,0
2021-04-11 15:00:00,3.368,24.815,3.787,310.225,0,623.855,-,0
2021-04-11 16:00:00,3.127,26.812,2.766,190.875,0,623.927,-,0
2021-04-11 17:00:00,1.843,34.369,4.636,106.2,0,624.309,-,0
2021-04-11 18:00:00,0.98,38.737,3.174,24.357,0,624.739,-,0
2021-04-11 19:00:00,0.369,43.521,1.561,0.0,0,625.225,-,0
2021-04-11 20:00:00,-0.388,49.664,1.408,0.0,0,625.683,-,0
2021-04-11 21:00:00,-1.099,54.802,1.31,0.0,0,626.139,-,0
2021-04-11 22:00:00,-1.618,59.057,0.901,0.0,0,626.325,-,0
2021-04-11 23:00:00,-2.283,66.864,1.31,0.0,0,626.512,-,0
2021-04-12 00:00:00,-2.497,69.095,0.357,0.0,0,626.668,-,0
2021-04-12 01:00:00,-2.774,72.844,0.938,0.0,0,626.538,-,0
2021-04-12 02:00:00,-3.707,81.365,2.359,0.0,0,626.394,-,0
2021-04-12 03:00:00,-4.354,87.619,1.336,0.0,0,626.258,-,0
2021-04-12 04:00:00,-4.374,88.902,1.141,0.0,0,626.069,-,0
2021-04-12 05:00:00,-4.299,88.781,1.221,0.0,0,625.991,-,0
2021-04-12 06:00:00,-4.445,87.725,1.027,38.026,0,626.194,-,0
2021-04-12 07:00:00,-3.718,83.091,0.899,125.75,0,626.561,-,0
2021-04-12 08:00:00,-2.423,79.55,0.461,260.1,0,626.823,-,0
2021-04-12 09:00:00,-1.374,75.571,1.046,532.725,0,626.993,-,0
2021-04-12 10:00:00,-0.057,59.901,2.002,674.3,0,627.053,-,0
2021-04-12 11:00:00,-0.379,56.124,3.162,772.25,0,626.802,-,0
2021-04-12 12:00:00,1.387,47.817,1.46,667.0,0,626.213,-,0
2021-04-12 13:00:00,1.064,51.219,4.027,519.45,0,625.652,-,0
2021-04-12 14:00:00,1.081,50.337,3.809,481.325,0,625.482,-,0
2021-04-12 15:00:00,-0.648,62.447,4.439,473.55,0,625.486,-,0
2021-04-12 16:00:00,0.485,55.208,5.431,578.65,0,625.486,-,0
2021-04-12 17:00:00,1.998,36.012,4.586,254.5,0,625.397,-,0
2021-04-12 18:00:00,1.045,35.983,4.62,22.837,0,625.543,-,0
2021-04-12 19:00:00,-0.167,38.033,4.366,0.0,0,626.021,-,0
2021-04-12 20:00:00,-0.775,35.3,5.884,0.0,0,626.566,-,0
2021-04-12 21:00:00,-0.876,31.746,6.327,0.0,0,626.994,-,0
2021-04-12 22:00:00,-1.709,31.67,6.708,0.0,0,627.12,-,0
2021-04-12 23:00:00,-2.015,33.888,4.665,0.0,0,627.295,-,0
2021-04-13 00:00:00,-2.747,35.103,5.125,0.0,0,627.457,-,0
2021-04-13 01:00:00,-3.109,32.808,5.236,0.0,0,627.372,-,0
2021-04-13 02:00:00,-3.186,33.07,4.716,0.0,0,627.253,-,0
2021-04-13 03:00:00,-3.524,35.177,4.27,0.0,0,627.134,-,0
2021-04-13 04:00:00,-3.641,35.109,4.438,0.0,0,626.998,-,0
2021-04-13 05:00:00,-4.05,36.51,4.53,0.0,0,627.378,-,0
2021-04-13 06:00:00,-4.078,37.598,3.939,46.53,0,628.048,-,0
2021-04-13 07:00:00,-3.638,38.949,3.002,260.625,0,628.778,-,0
2021-04-13 08:00:00,-1.485,35.713,1.233,500.5,0,629.261,-,0
2021-04-13 09:00:00,0.211,34.843,1.958,642.025,0,629.413,-,0
2021-04-13 10:00:00,1.089,33.287,3.098,704.95,0,629.378,-,0
2021-04-13 11:00:00,2.268,27.812,2.305,791.75,0,628.849,-,0
2021-04-13 12:00:00,3.194,25.507,2.587,1063.5,0,628.036,-,0
2021-04-13 13:00:00,4.779,24.296,2.457,1018.75,0,627.054,-,0
2021-04-13 14:00:00,5.726,21.776,3.409,737.35,0,626.097,-,0
2021-04-13 15:00:00,5.363,22.95,2.212,491.65,0,625.364,-,0
2021-04-13 16:00:00,5.921,21.01,2.358,378.9,0,624.855,-,0
2021-04-13 17:00:00,5.474,21.512,3.479,207.125,0,624.575,-,0
2021-04-13 18:00:00,4.898,23.866,3.471,54.068,0,624.442,-,0
2021-04-13 19:00:00,4.142,26.983,3.186,0.0,0,624.766,-,0
2021-04-13 20:00:00,3.122,31.95,1.497,0.0,0,625.41,-,0
2021-04-13 21:00:00,2.214,37.369,0.734,0.0,0,625.895,-,0
2021-04-13 22:00:00,1.784,35.734,1.92,0.0,0,625.994,-,0
2021-04-13 23:00:00,1.257,40.892,1.033,0.0,0,625.815,-,0
2021-04-14 00:00:00,0.439,46.286,0.295,0.0,0,625.64,-,0
2021-04-14 01:00:00,0.351,47.663,0.312,0.0,0,625.374,-,0
2021-04-14 02:00:00,0.133,46.732,0.855,0.0,0,625.222,-,0
2021-04-14 03:00:00,-0.328,49.383,0.784,0.0,0,625.236,-,0
2021-04-14 04:00:00,-0.893,52.096,1.084,0.0,0,625.398,-,0
2021-04-14 05:00:00,-1.174,53.042,0.558,0.0,0,625.591,-,0
2021-04-14 06:00:00,-0.758,53.304,1.21,32.842,0,625.948,-,0
2021-04-14 07:00:00,-1.087,59.669,1.233,205.525,0,626.488,-,0
2021-04-14 08:00:00,-0.247,57.017,1.925,350.55,0,626.926,-,0
2021-04-14 09:00:00,0.761,51.886,2.262,584.6,0,627.216,-,0
2021-04-14 10:00:00,1.768,46.659,2.255,692.375,0,627.137,-,0
2021-04-14 11:00:00,3.123,40.99,3.73,1047.5,0,626.586,-,0
2021-04-14 12:00:00,4.51,34.575,4.949,927.75,0,625.868,-,0
2021-04-14 13:00:00,5.329,29.261,5.504,688.725,0,625.349,-,0
2021-04-14 14:00:00,4.475,31.79,4.486,250.3,0,625.216,-,0
2021-04-14 15:00:00,2.508,38.782,3.898,135.85,0,625.173,-,0
2021-04-14 16:00:00,2.678,39.46,3.738,255.275,0,625.048,-,0
2021-04-14 17:00:00,3.215,34.829,1.984,183.625,0,624.619,-,0
2021-04-14 18:00:00,2.652,34.647,1.719,40.687,0,624.613,-,0
2021-04-14 19:00:00,2.26,34.041,1.12,0.0,0,624.972,-,0
2021-04-14 20:00:00,2.078,34.563,1.143,0.0,0,625.407,-,0
2021-04-14 21:00:00,1.851,36.951,2.422,0.0,0,625.897,-,0
2021-04-14 22:00:00,1.605,41.328,1.987,0.0,0,626.151,-,0
2021-04-14 23:00:00,0.1,50.309,5.156,0.0,0,625.99,-,0
2021-04-15 00:00:00,0.158,46.755,2.461,0.0,0,625.697,-,0
2021-04-15 01:00:00,-0.403,48.525,1.567,0.0,0,625.423,-,0
2021-04-15 02:00:00,-0.132,49.708,1.273,0.0,0,625.243,-,0
2021-04-15 03:00:00,-1.548,65.367,1.17,0.0,0,625.396,-,0
2021-04-15 04:00:00,-1.452,62.274,0.519,0.0,0,625.502,-,0
2021-04-15 05:00:00,-1.748,63.492,1.074,0.0,0,625.648,-,0
2021-04-15 06:00:00,-1.535,63.538,0.092,34.86,0,626.232,-,0
2021-04-15 07:00:00,-0.957,61.171,0.975,143.25,0,626.546,-,0
2021-04-15 08:00:00,-0.209,59.042,1.86,347.725,0,626.775,-,0
2021-04-15 09:00:00,0.952,50.85,1.25,420.725,0,626.866,-,0
2021-04-15 10:00:00,2.305,41.789,2.372,919.75,0,626.562,-,0
2021-04-15 11:00:00,3.29,39.076,2.129,1017.75,0,625.973,-,0
2021-04-15 12:00:00,4.849,31.894,1.855,847.175,0,625.084,-,0
2021-04-15 13:00:00,6.175,29.222,3.15,880.75,0,624.24,-,0
2021-04-15 14:00:00,6.399,29.469,2.912,559.225,0,623.51,-,0
2021-04-15 15:00:00,6.518,29.671,3.158,363.375,0,622.801,-,0
2021-04-15 16:00:00,5.186,35.58,3.36,92.752,0,622.645,-,0
2021-04-15 17:00:00,4.135,40.262,2.404,61.212,0,622.92,-,0
