,time,unscheduled_field,scheduled_icv,scheduled_wue
485,2021-02-07 05:00:00,0.0,21.92233923219733,11.38287163243085
486,2021-02-07 06:00:00,0.0,17.621149601346055,9.376799872458466
487,2021-02-07 07:00:00,0.0,18.24720958545185,9.968289159968572
488,2021-02-07 08:00:00,0.0,17.97582948351701,9.125048116682203
489,2021-02-07 09:00:00,0.0,11.267789692014006,4.067080578248801
490,2021-02-07 10:00:00,0.0,9.050685340556356,0.0
491,2021-02-07 11:00:00,0.0,8.752811695987518,0.0
492,2021-02-07 12:00:00,0.0,7.454615588015363,0.0
493,2021-02-07 13:00:00,0.0,8.430765516734011,0.0
494,2021-02-07 14:00:00,0.0,8.020474418080195,1.8499750159005492
495,2021-02-07 15:00:00,0.0,9.942365160612663,4.618693283970762
496,2021-02-07 16:00:00,0.0,11.236700947522866,6.094857224149589
497,2021-02-07 17:00:00,0.0,12.76834791789583,6.578936617992579
498,2021-02-07 18:00:00,60.0,12.16048866454954,6.271358085495769
499,2021-02-07 19:00:00,60.0,14.704893240215902,7.477705295155753
500,2021-02-07 20:00:00,60.0,16.66813669981545,8.389587167777169
501,2021-02-07 21:00:00,60.0,17.09282549698307,8.639948946237674
502,2021-02-07 22:00:00,60.0,18.243969615412865,9.222527173779117
503,2021-02-07 23:00:00,60.0,19.694130782360833,9.926105953745182
504,2021-02-08 00:00:00,60.0,19.77705110030281,9.98732886030688
505,2021-02-08 01:00:00,60.0,18.156730007005805,9.253537142822434
506,2021-02-08 02:00:00,60.0,17.717439591719426,9.071237608775126
507,2021-02-08 03:00:00,60.0,20.47108441711014,10.421714890890273
508,2021-02-08 04:00:00,60.0,18.155187649365253,9.358290067573103
509,2021-02-08 05:00:00,60.0,19.303479240444275,9.941140533181478
510,2021-02-08 06:00:00,0.0,16.855959630101125,8.802286367831357
511,2021-02-08 07:00:00,0.0,13.392920703970693,7.474820407458603
512,2021-02-08 08:00:00,0.0,9.177547623896123,4.7571467063900315
513,2021-02-08 09:00:00,0.0,10.692449252036514,3.5260907135734527
514,2021-02-08 10:00:00,0.0,8.681796027063669,0.0
515,2021-02-08 11:00:00,0.0,6.245558764876901,0.0
516,2021-02-08 12:00:00,0.0,6.439038987860697,0.0
517,2021-02-08 13:00:00,0.0,5.987460085105769,0.0
518,2021-02-08 14:00:00,0.0,5.974862852462474,0.0
519,2021-02-08 15:00:00,0.0,7.364379421992479,3.0481797575258556
520,2021-02-08 16:00:00,0.0,9.915976177041298,5.17619255089122
521,2021-02-08 17:00:00,0.0,11.123359958226755,5.491277968514698
522,2021-02-08 18:00:00,0.0,11.668300831447887,5.822048291384877
523,2021-02-08 19:00:00,0.0,11.742705801919016,5.84637035538444
524,2021-02-08 20:00:00,0.0,12.069695015798942,5.937045172701347
525,2021-02-08 21:00:00,0.0,12.208749038363784,6.022399330011485
526,2021-02-08 22:00:00,0.0,12.523008227173824,6.18830373473219
527,2021-02-08 23:00:00,0.0,13.760252284304459,6.840206788664677
528,2021-02-09 00:00:00,0.0,15.517900288769916,7.604167771755482
529,2021-02-09 01:00:00,0.0,12.772560533850108,6.335554738169422
530,2021-02-09 02:00:00,0.0,12.541548655567524,6.294378917778929
531,2021-02-09 03:00:00,0.0,18.186909349045084,9.01954663270031
532,2021-02-09 04:00:00,0.0,17.12250485508724,8.569038137065709
533,2021-02-09 05:00:00,0.0,17.38404410061556,8.75719748386255
534,2021-02-09 06:00:00,0.0,15.164123887459782,7.729336865198773
535,2021-02-09 07:00:00,0.0,12.600629603843663,6.815361101142729
536,2021-02-09 08:00:00,0.0,8.935858295228993,4.338686983119837
537,2021-02-09 09:00:00,0.0,7.199833243353961,1.5979300710266553
538,2021-02-09 10:00:00,0.0,6.577840671248006,0.0
539,2021-02-09 11:00:00,0.0,4.075209854379756,0.0
540,2021-02-09 12:00:00,0.0,4.226151355254867,0.0
541,2021-02-09 13:00:00,0.0,4.342891540229194,0.0
542,2021-02-09 14:00:00,0.0,6.387563789681333,0.0
543,2021-02-09 15:00:00,0.0,7.6494031975232915,3.0262547275694907
544,2021-02-09 16:00:00,0.0,9.67136575534723,4.889894518188422
545,2021-02-09 17:00:00,0.0,12.457764250610856,5.847252152124089
546,2021-02-09 18:00:00,60.0,12.401163449128598,5.730040191179034
547,2021-02-09 19:00:00,60.0,12.259699955157256,5.540960664478975
548,2021-02-09 20:00:00,60.0,11.745886596389942,5.323995324555543
549,2021-02-09 21:00:00,60.0,12.721411075359454,5.687885805042672
550,2021-02-09 22:00:00,60.0,13.25221514458635,6.040746710388586
551,2021-02-09 23:00:00,60.0,11.36199422368712,5.110125226823583
552,2021-02-10 00:00:00,60.0,13.025527698617601,5.924729322756396
553,2021-02-10 01:00:00,60.0,11.43650760998021,5.190567834111428
554,2021-02-10 02:00:00,60.0,11.521220537428285,5.240803702838188
555,2021-02-10 03:00:00,60.0,12.678185178757436,5.7992590064920915
556,2021-02-10 04:00:00,60.0,11.341734888223131,5.200208213089946
557,2021-02-10 05:00:00,60.0,10.887553992363305,5.0054247937924154
558,2021-02-10 06:00:00,0.0,12.6248039276256,6.026498391045566
559,2021-02-10 07:00:00,0.0,11.793832943074335,5.926530186039887
560,2021-02-10 08:00:00,0.0,14.325665715628594,6.50145008999079
561,2021-02-10 09:00:00,0.0,10.327514399874097,2.579852123199399
562,2021-02-10 10:00:00,0.0,6.936096592841515,0.0
563,2021-02-10 11:00:00,0.0,7.364818187023871,0.0
564,2021-02-10 12:00:00,0.0,7.514723149950932,0.0
565,2021-02-10 13:00:00,0.0,7.721051515550441,0.0
566,2021-02-10 14:00:00,0.0,10.5422375177184,2.0033681363720786
567,2021-02-10 15:00:00,0.0,13.189117483228854,5.276314493549997
568,2021-02-10 16:00:00,0.0,10.111623733984313,4.71142067676207
569,2021-02-10 17:00:00,0.0,18.99612574040612,8.875671630736221
570,2021-02-10 18:00:00,0.0,24.429588542256475,11.5502310747813
571,2021-02-10 19:00:00,0.0,19.3987741049184,9.27031205603532
572,2021-02-10 20:00:00,0.0,19.12548578833836,9.130400225366047
573,2021-02-10 21:00:00,0.0,18.586257966402663,8.908554104171033
574,2021-02-10 22:00:00,0.0,21.66435116444993,10.477086698440802
575,2021-02-10 23:00:00,0.0,17.943431692367078,8.623758100353191
