,time,temp,RH,wind,press,SW_global,ppt,missing_type
1113,2021-01-29 09:00:00,-11.372500000000002,45.015,1.0315,619.5889999999999,158.70000000000002,0,-
1114,2021-01-29 10:00:00,-10.895,43.655,2.47375,619.92275,415.75,0,-
1115,2021-01-29 11:00:00,-10.0475,38.39,2.089,619.8805,523.0500000000001,0,-
1116,2021-01-29 12:00:00,-9.5625,31.555,2.66975,619.4390000000001,426.85,0,-
1117,2021-01-29 13:00:00,-9.61,25.585,2.9402500000000003,619.0310000000001,286.475,0,-
1118,2021-01-29 14:00:00,-9.122499999999999,21.495,3.2422500000000003,618.8182499999999,272.3,0,-
1119,2021-01-29 15:00:00,-8.934999999999999,21.847500000000004,4.13825,618.6675,216.42499999999998,0,-
1120,2021-01-29 16:00:00,-9.0,23.3725,4.21575,618.6042500000001,242.70000000000002,0,-
1121,2021-01-29 17:00:00,-9.502500000000001,25.7425,4.03175,618.664,47.89974999999999,0,-
1122,2021-01-29 18:00:00,-10.085,28.7825,2.60175,618.966,0.0,0,-
1123,2021-01-29 19:00:00,-11.047500000000001,30.505,2.9745,619.3612499999999,0.0,0,-
1124,2021-01-29 20:00:00,-11.7975,30.797500000000003,4.9815,619.784,0.0,0,-
1125,2021-01-29 21:00:00,-12.23,31.509999999999998,4.3195,620.24275,0.0,0,-
1126,2021-01-29 22:00:00,-12.7025,30.8175,4.5635,620.5055,0.0,0,-
1127,2021-01-29 23:00:00,-13.09,28.4925,4.447,620.712,0.0,0,-
1128,2021-01-30 00:00:00,-13.2425,27.71,3.4810000000000003,620.85125,0.0,0,-
1129,2021-01-30 01:00:00,-13.66,29.095,3.7437499999999995,620.95775,0.0,0,-
1130,2021-01-30 02:00:00,-13.864999999999998,32.067499999999995,2.93525,621.0162499999999,0.0,0,-
1131,2021-01-30 03:00:00,-14.31,35.72,3.422,620.9855,0.0,0,-
1132,2021-01-30 04:00:00,-14.5925,38.2425,2.83225,620.951,0.0,0,-
1133,2021-01-30 05:00:00,-14.685,39.0275,3.13325,620.9939999999999,0.0,0,-
1134,2021-01-30 06:00:00,-15.0525,40.355000000000004,3.1647499999999997,621.1765,0.0,0,-
1135,2021-01-30 07:00:00,-14.9925,41.1275,3.057,621.6825,3.8975,0,-
1136,2021-01-30 08:00:00,-14.9025,40.864999999999995,2.51425,622.4245000000001,144.16750000000002,0,-
1137,2021-01-30 09:00:00,-13.0625,38.3625,1.41675,622.72075,337.175,0,-
1138,2021-01-30 10:00:00,-12.49,37.4275,1.88225,622.70225,518.45,0,-
1139,2021-01-30 11:00:00,-11.2725,34.7775,2.2045,622.32075,652.025,0,-
1140,2021-01-30 12:00:00,-10.4025,32.4825,2.892,621.597,725.0999999999999,0,-
1141,2021-01-30 13:00:00,-9.514999999999999,30.615,2.7790000000000004,620.7170000000001,724.4749999999999,0,-
1142,2021-01-30 14:00:00,-8.66725,28.997500000000002,2.82575,620.1415,633.0,0,-
1143,2021-01-30 15:00:00,-8.0925,27.255,2.65575,619.9495000000001,501.375,0,-
1144,2021-01-30 16:00:00,-7.906,25.950000000000003,2.10725,619.9425,354.09999999999997,0,-
1145,2021-01-30 17:00:00,-8.2,27.73,1.57275,620.01725,57.04575,0,-
1146,2021-01-30 18:00:00,-9.215,29.552500000000002,4.312,620.2855,0.0,0,-
1147,2021-01-30 19:00:00,-9.9575,29.1875,3.9925,620.81375,0.0,0,-
1148,2021-01-30 20:00:00,-10.4175,29.8975,3.83125,621.1402499999999,0.0,0,-
1149,2021-01-30 21:00:00,-10.622499999999999,29.265,3.746,621.2262499999999,0.0,0,-
1150,2021-01-30 22:00:00,-10.8375,28.79,3.238,621.32025,0.0,0,-
1151,2021-01-30 23:00:00,-11.09,29.104999999999997,3.00625,621.424,0.0,0,-
1152,2021-01-31 00:00:00,-11.4025,29.36,3.0687499999999996,621.3975,0.0,0,-
1153,2021-01-31 01:00:00,-11.83,30.9175,3.7727500000000003,621.3419999999999,0.0,0,-
1154,2021-01-31 02:00:00,-12.29,31.185,3.7895,621.28575,0.0,0,-
1155,2021-01-31 03:00:00,-12.425,31.2175,3.6625,621.1039999999999,0.0,0,-
1156,2021-01-31 04:00:00,-12.8525,33.4825,3.23075,620.9495,0.0,0,-
1157,2021-01-31 05:00:00,-13.18,34.235,2.91175,621.04425,0.0,0,-
1158,2021-01-31 06:00:00,-13.2625,33.2575,2.6347500000000004,621.2985,0.0,0,-
1159,2021-01-31 07:00:00,-13.8,35.235,1.528,621.75,5.3595,0,-
1160,2021-01-31 08:00:00,-13.245000000000001,34.5275,1.14225,622.2005,152.075,0,-
1161,2021-01-31 09:00:00,-12.259999999999998,36.712500000000006,1.42875,622.347,339.325,0,-
1162,2021-01-31 10:00:00,-11.169999999999998,35.265,1.5564999999999998,622.5435,523.6,0,-
1163,2021-01-31 11:00:00,-9.98,33.6225,1.9565,622.5699999999999,601.425,0,-
1164,2021-01-31 12:00:00,-9.145,31.687499999999996,2.31825,622.2452499999999,715.25,0,-
1165,2021-01-31 13:00:00,-7.991750000000001,29.177500000000002,2.4095,621.739,737.2,0,-
1166,2021-01-31 14:00:00,-6.979,27.235,2.814,621.3415,651.0999999999999,0,-
1167,2021-01-31 15:00:00,-6.109249999999999,24.72,2.3377499999999998,621.09425,500.45,0,-
1168,2021-01-31 16:00:00,-6.005,24.09,2.043,620.915,309.0,0,-
1169,2021-01-31 17:00:00,-6.47775,24.1325,1.28925,620.98425,55.5525,0,-
1170,2021-01-31 18:00:00,-7.45025,27.75,0.146,621.225,0.0,0,-
1171,2021-01-31 19:00:00,-7.965,29.875,1.1815,621.5939999999999,0.0,0,-
1172,2021-01-31 20:00:00,-7.7902499999999995,27.0,2.402,621.9965,0.0,0,-
1173,2021-01-31 21:00:00,-7.987749999999999,27.122500000000002,2.7422500000000003,622.318,0.0,0,-
1174,2021-01-31 22:00:00,-8.245,30.075,1.794,622.5260000000001,0.0,0,-
1175,2021-01-31 23:00:00,-8.635,29.542500000000004,2.42125,622.5889999999999,0.0,0,-
1176,2021-02-01 00:00:00,-9.5725,32.252500000000005,2.2355,622.48525,0.0,0,-
1177,2021-02-01 01:00:00,-9.61,31.3775,3.0732500000000003,622.20275,0.0,0,-
1178,2021-02-01 02:00:00,-9.745000000000001,33.5375,1.3227499999999999,622.0049999999999,0.0,0,-
1179,2021-02-01 03:00:00,-9.915,36.0075,1.36475,621.967,0.0,0,-
1180,2021-02-01 04:00:00,-9.75,37.5625,0.9875,621.7495000000001,0.0,0,-
1181,2021-02-01 05:00:00,-10.665000000000001,41.5575,1.42675,621.9645,0.0,0,-
1182,2021-02-01 06:00:00,-10.515,43.53,0.4265,622.3195,0.0,0,-
1183,2021-02-01 07:00:00,-10.7975,44.927499999999995,0.9232500000000001,622.7965,4.17875,0,-
1184,2021-02-01 08:00:00,-10.870000000000001,45.2425,0.8422499999999999,623.2075,143.115,0,-
1185,2021-02-01 09:00:00,-10.147499999999999,39.17,1.08125,623.74325,303.725,0,-
1186,2021-02-01 10:00:00,-8.475,35.2975,1.59375,624.0985000000001,346.35,0,-
1187,2021-02-01 11:00:00,-7.5672500000000005,33.0625,2.128,624.0315,627.225,0,-
1188,2021-02-01 12:00:00,-6.3495,30.7775,2.27175,623.722,724.5,0,-
1189,2021-02-01 13:00:00,-5.0905,28.4075,2.9315,623.2370000000001,700.425,0,-
1190,2021-02-01 14:00:00,-4.42275,23.005000000000003,4.270250000000001,622.76225,669.7750000000001,0,-
1191,2021-02-01 15:00:00,-4.064,19.017500000000002,3.2915,622.7145,493.025,0,-
1192,2021-02-01 16:00:00,-4.208,18.259999999999998,2.7569999999999997,622.5432500000001,289.34999999999997,0,-
1193,2021-02-01 17:00:00,-4.779249999999999,22.42,3.5915,622.43975,61.81275,0,-
1194,2021-02-01 18:00:00,-5.48575,26.2,1.99225,622.879,0.0,0,-
1195,2021-02-01 19:00:00,-6.824249999999999,21.862499999999997,4.10625,623.197,0.0,0,-
1196,2021-02-01 20:00:00,-7.310499999999999,20.244999999999997,4.01975,623.4892500000001,0.0,0,-
1197,2021-02-01 21:00:00,-7.944249999999999,22.6475,5.09925,623.74125,0.0,0,-
1198,2021-02-01 22:00:00,-8.3025,24.485,3.6980000000000004,623.802,0.0,0,-
1199,2021-02-01 23:00:00,-8.58,26.0325,2.63775,623.87,0.0,0,-
1200,2021-02-02 00:00:00,-9.05,28.7125,2.8355,623.86425,0.0,0,-
1201,2021-02-02 01:00:00,-9.2575,31.130000000000003,2.7039999999999997,623.7445,0.0,0,-
1202,2021-02-02 02:00:00,-9.7525,33.824999999999996,2.7119999999999997,623.457,0.0,0,-
1203,2021-02-02 03:00:00,-10.07,35.3825,2.3945,623.2462499999999,0.0,0,-
1204,2021-02-02 04:00:00,-10.315000000000001,35.555,2.23925,623.02525,0.0,0,-
1205,2021-02-02 05:00:00,-10.7775,37.5325,1.7985,622.902,0.0,0,-
1206,2021-02-02 06:00:00,-11.120000000000001,38.53,3.2712499999999998,622.98,0.0,0,-
1207,2021-02-02 07:00:00,-11.3425,39.35,2.371,623.1765,4.3735,0,-
1208,2021-02-02 08:00:00,-11.507499999999999,39.57,1.4192500000000001,623.4465,153.495,0,-
1209,2021-02-02 09:00:00,-9.58,38.5,0.6945,623.6395,349.6,0,-
1210,2021-02-02 10:00:00,-8.9375,39.435,1.8695000000000002,623.6034999999999,533.425,0,-
1211,2021-02-02 11:00:00,-8.036750000000001,37.7425,2.1885000000000003,623.2185,670.3,0,-
1212,2021-02-02 12:00:00,-6.6105,33.082499999999996,2.1697499999999996,622.4565,728.55,0,-
1213,2021-02-02 13:00:00,-5.627,29.1475,2.40525,621.67425,702.875,0,-
1214,2021-02-02 14:00:00,-4.438000000000001,21.215,3.04575,620.86975,666.0,0,-
1215,2021-02-02 15:00:00,-3.86275,16.04,3.16375,620.26575,499.67499999999995,0,-
1216,2021-02-02 16:00:00,-4.0545,15.03,3.42875,619.7565,329.5,0,-
1217,2021-02-02 17:00:00,-4.49325,15.6625,4.054,619.4775000000001,68.43249999999999,0,-
1218,2021-02-02 18:00:00,-5.09325,17.7075,1.6487500000000002,619.7069999999999,0.0,0,-
1219,2021-02-02 19:00:00,-5.7615,19.25,0.8862499999999999,619.9975000000001,0.0,0,-
1220,2021-02-02 20:00:00,-6.0767500000000005,21.3075,0.882,620.1360000000001,0.0,0,-
1221,2021-02-02 21:00:00,-6.5885,24.095,0.6625,620.279,0.0,0,-
1222,2021-02-02 22:00:00,-7.006500000000001,26.439999999999998,1.165,620.4415,0.0,0,-
1223,2021-02-02 23:00:00,-7.393,31.3375,2.3305,620.5564999999999,0.0,0,-
1224,2021-02-03 00:00:00,-7.93,36.885,1.6625,620.42375,0.0,0,-
1225,2021-02-03 01:00:00,-8.495,42.9325,0.797,620.3065,0.0,0,-
1226,2021-02-03 02:00:00,-8.6625,39.795,1.8960000000000001,620.1815,0.0,0,-
1227,2021-02-03 03:00:00,-8.935,43.915,2.035,620.0135,0.0,0,-
1228,2021-02-03 04:00:00,-9.145,43.98,2.6862500000000002,619.957,0.0,0,-
1229,2021-02-03 05:00:00,-10.205,42.045,4.0855,619.9970000000001,0.0,0,-
1230,2021-02-03 06:00:00,-10.35,38.824999999999996,2.6555,620.1315,0.0,0,-
1231,2021-02-03 07:00:00,-10.72,46.2675,0.9734999999999999,620.53775,10.6725,0,-
1232,2021-02-03 08:00:00,-10.3725,47.10000000000001,0.71375,621.022,151.2,0,-
1233,2021-02-03 09:00:00,-9.105,42.9,1.5685000000000002,621.35825,330.0,0,-
1234,2021-02-03 10:00:00,-8.30925,41.89,1.9492500000000001,621.42425,526.3,0,-
1235,2021-02-03 11:00:00,-6.9982500000000005,35.03,2.18575,621.1732499999999,609.625,0,-
1236,2021-02-03 12:00:00,-6.32125,26.885,2.54575,620.6629999999999,493.25,0,-
1237,2021-02-03 13:00:00,-5.47775,21.8125,2.5,619.9855,642.9000000000001,0,-
1238,2021-02-03 14:00:00,-5.02875,20.445,3.0172499999999998,619.39425,211.425,0,-
1239,2021-02-03 15:00:00,-5.8665,21.505,3.07275,619.12375,233.15,0,-
1240,2021-02-03 16:00:00,-5.4965,21.6075,2.4125,618.95025,133.3,0,-
1241,2021-02-03 17:00:00,-5.95975,24.4125,3.223,618.9237499999999,45.027499999999996,0,-
1242,2021-02-03 18:00:00,-6.258000000000001,24.86,1.9580000000000002,619.08975,0.0,0,-
1243,2021-02-03 19:00:00,-6.8925,26.299999999999997,3.77725,619.3,0.0,0,-
1244,2021-02-03 20:00:00,-7.0455000000000005,26.65,2.19625,619.6005,0.0,0,-
1245,2021-02-03 21:00:00,-7.08425,27.975,1.9565000000000001,619.768,0.0,0,-
1246,2021-02-03 22:00:00,-7.30825,28.060000000000002,2.14625,619.6485,0.0,0,-
1247,2021-02-03 23:00:00,-7.636749999999999,30.5675,1.234,619.4995,0.0,0,-
1248,2021-02-04 00:00:00,-8.27,35.587500000000006,0.9675,619.3745,0.0,0,-
1249,2021-02-04 01:00:00,-8.334999999999999,34.5875,1.3885,619.33725,0.0,0,-
1250,2021-02-04 02:00:00,-7.976749999999999,30.1125,2.5705,619.35575,0.0,0,-
1251,2021-02-04 03:00:00,-8.8125,37.412499999999994,1.8715000000000002,619.37925,0.0,0,-
1252,2021-02-04 04:00:00,-8.77,42.67999999999999,1.40325,619.3245000000001,0.0,0,-
1253,2021-02-04 05:00:00,-9.125,37.12,2.64125,619.4015,0.0,0,-
1254,2021-02-04 06:00:00,-9.8475,39.785000000000004,2.54275,619.77475,0.0,0,-
1255,2021-02-04 07:00:00,-9.879999999999999,34.917500000000004,3.103,620.1955,5.356,0,-
1256,2021-02-04 08:00:00,-9.442499999999999,32.4175,2.7482499999999996,620.662,84.22749999999999,0,-
1257,2021-02-04 09:00:00,-8.25325,28.419999999999998,1.8094999999999999,620.86775,264.175,0,-
1258,2021-02-04 10:00:00,-7.442,25.2075,1.4565000000000001,620.8495,454.15,0,-
1259,2021-02-04 11:00:00,-7.1445,24.417499999999997,2.29925,620.68825,604.325,0,-
1260,2021-02-04 12:00:00,-6.70825,19.6575,3.0012499999999998,620.1675,433.45,0,-
1261,2021-02-04 13:00:00,-6.164,17.182499999999997,1.91825,619.575,436.45,0,-
1262,2021-02-04 14:00:00,-5.749499999999999,18.945,1.80675,618.9075,317.425,0,-
1263,2021-02-04 15:00:00,-5.76325,22.0925,2.60325,618.7607499999999,232.72500000000002,0,-
1264,2021-02-04 16:00:00,-6.07325,23.115000000000002,2.9715000000000003,618.5007499999999,109.71499999999999,0,-
1265,2021-02-04 17:00:00,-6.1290000000000004,23.1125,1.6675,618.3632500000001,38.057500000000005,0,-
1266,2021-02-04 18:00:00,-6.588500000000001,24.85,1.6484999999999999,618.3,0.0,0,-
1267,2021-02-04 19:00:00,-6.63,24.17,1.9129999999999998,618.351,0.0,0,-
1268,2021-02-04 20:00:00,-6.658,22.73,1.33775,618.438,0.0,0,-
1269,2021-02-04 21:00:00,-6.761,22.610000000000003,1.5867499999999999,618.5825,0.0,0,-
1270,2021-02-04 22:00:00,-7.08075,24.7125,1.6555,618.5825,0.0,0,-
1271,2021-02-04 23:00:00,-7.397499999999999,25.96,1.60425,618.2429999999999,0.0,0,-
1272,2021-02-05 00:00:00,-7.547750000000001,26.98,2.09725,617.778,0.0,0,-
1273,2021-02-05 01:00:00,-8.2,33.017500000000005,1.54525,617.4515,0.0,0,-
1274,2021-02-05 02:00:00,-8.322500000000002,33.980000000000004,1.543,617.12575,0.0,0,-
1275,2021-02-05 03:00:00,-8.485000000000001,35.275,1.98325,616.62825,0.0,0,-
1276,2021-02-05 04:00:00,-9.4025,38.222500000000004,1.33275,616.4575,0.0,0,-
1277,2021-02-05 05:00:00,-9.77,38.9575,0.912,616.53975,0.0,0,-
1278,2021-02-05 06:00:00,-9.76,40.285,0.48300000000000004,616.90025,0.0,0,-
1279,2021-02-05 07:00:00,-10.4,42.91,0.6272500000000001,617.2645,3.79625,0,-
1280,2021-02-05 08:00:00,-10.2475,41.06,0.982,617.7745,70.175,0,-
1281,2021-02-05 09:00:00,-9.3125,38.082499999999996,1.8679999999999999,618.2335,219.275,0,-
1282,2021-02-05 10:00:00,-8.5725,40.019999999999996,2.31075,618.517,340.775,0,-
1283,2021-02-05 11:00:00,-8.10375,39.7625,1.7839999999999998,618.4567499999999,355.04999999999995,0,-
1284,2021-02-05 12:00:00,-7.16925,34.92999999999999,2.878,618.03475,423.925,0,-
1285,2021-02-05 13:00:00,-5.555499999999999,28.869999999999997,2.53275,617.4807500000001,424.025,0,-
1286,2021-02-05 14:00:00,-4.98875,26.854999999999997,3.41425,617.0735,515.35,0,-
1287,2021-02-05 15:00:00,-5.0375,26.467499999999998,2.531,616.89,326.975,0,-
1288,2021-02-05 16:00:00,-5.284000000000001,30.565,2.262,616.86825,306.24999999999994,0,-
1289,2021-02-05 17:00:00,-5.6325,31.455,1.9922499999999999,617.0825,94.435,0,-
1290,2021-02-05 18:00:00,-6.61475,31.28,4.21425,617.42525,0.4395,0,-
1291,2021-02-05 19:00:00,-7.411,31.0175,4.176,617.93575,0.0,0,-
1292,2021-02-05 20:00:00,-7.9965,30.3325,3.69,618.5047500000001,0.0,0,-
1293,2021-02-05 21:00:00,-8.42,31.72,3.331,618.9959999999999,0.0,0,-
1294,2021-02-05 22:00:00,-8.657499999999999,32.5175,2.75075,619.34425,0.0,0,-
1295,2021-02-05 23:00:00,-9.0775,31.962500000000002,2.51675,619.673,0.0,0,-
1296,2021-02-06 00:00:00,-9.3925,31.99,2.362,619.8565000000001,0.0,0,-
1297,2021-02-06 01:00:00,-10.072500000000002,33.822500000000005,2.3762499999999998,619.997,0.0,0,-
1298,2021-02-06 02:00:00,-10.155,35.1925,2.48025,620.078,0.0,0,-
1299,2021-02-06 03:00:00,-10.8125,36.184999999999995,2.07325,620.2764999999999,0.0,0,-
1300,2021-02-06 04:00:00,-11.3,37.294999999999995,2.5524999999999998,620.4625,0.0,0,-
1301,2021-02-06 05:00:00,-11.64,36.325,2.659,620.93675,0.0,0,-
1302,2021-02-06 06:00:00,-11.940000000000001,37.017500000000005,3.26825,621.649,0.0,0,-
1303,2021-02-06 07:00:00,-12.0475,37.155,2.5382499999999997,622.512,6.35625,0,-
1304,2021-02-06 08:00:00,-11.885,38.1725,2.2285,623.22925,160.6,0,-
1305,2021-02-06 09:00:00,-10.205,37.8675,1.2035,623.7635,357.025,0,-
1306,2021-02-06 10:00:00,-9.397499999999999,39.315,2.0825,624.23125,543.85,0,-
1307,2021-02-06 11:00:00,-8.3035,36.3875,2.447,624.35,682.4,0,-
1308,2021-02-06 12:00:00,-7.1907499999999995,33.28,2.6357500000000003,623.8629999999999,751.55,0,-
1309,2021-02-06 13:00:00,-6.3870000000000005,29.6025,2.60625,623.2895,746.2499999999999,0,-
1310,2021-02-06 14:00:00,-5.02925,24.595000000000002,2.9194999999999998,622.7345,663.425,0,-
1311,2021-02-06 15:00:00,-4.574249999999999,22.575,2.6452500000000003,622.5775000000001,518.725,0,-
1312,2021-02-06 16:00:00,-4.297499999999999,21.0275,1.93225,622.70725,327.775,0,-
1313,2021-02-06 17:00:00,-4.80425,21.67,1.45575,623.0672500000001,70.47500000000001,0,-
1314,2021-02-06 18:00:00,-5.5447500000000005,23.395,1.69325,623.6555000000001,0.24875,0,-
1315,2021-02-06 19:00:00,-6.599499999999999,25.78,4.53925,624.31275,0.0,0,-
1316,2021-02-06 20:00:00,-7.140499999999999,26.3525,4.1415,624.9449999999999,0.0,0,-
1317,2021-02-06 21:00:00,-7.1080000000000005,25.7975,3.02925,625.436,0.0,0,-
1318,2021-02-06 22:00:00,-7.336499999999999,25.962500000000002,3.216,625.8125,0.0,0,-
1319,2021-02-06 23:00:00,-7.922750000000001,26.37,3.20625,626.19625,0.0,0,-
1320,2021-02-07 00:00:00,-8.1375,27.125,3.10975,626.2955000000001,0.0,0,-
1321,2021-02-07 01:00:00,-8.148,27.3175,2.2902500000000003,626.327,0.0,0,-
1322,2021-02-07 02:00:00,-8.2575,26.47,2.61175,626.4685000000001,0.0,0,-
1323,2021-02-07 03:00:00,-8.532499999999999,26.674999999999997,2.822,626.5654999999999,0.0,0,-
1324,2021-02-07 04:00:00,-8.76,27.9125,2.2272499999999997,626.6375,0.0,0,-
1325,2021-02-07 05:00:00,-9.1475,28.265,2.3815,626.879,0.0,0,-
1326,2021-02-07 06:00:00,-9.6475,29.964999999999996,1.2375,627.26,0.0,0,-
1327,2021-02-07 07:00:00,-9.7925,30.3625,1.6827500000000002,627.84175,6.6739999999999995,0,-
1328,2021-02-07 08:00:00,-9.450000000000001,29.869999999999997,2.2595,628.4515,160.7,0,-
1329,2021-02-07 09:00:00,-7.8815,27.39,1.4175,628.65225,352.15000000000003,0,-
1330,2021-02-07 10:00:00,-6.65525,25.072499999999998,1.48375,628.6475,541.4000000000001,0,-
1331,2021-02-07 11:00:00,-5.6095,23.432499999999997,1.97125,628.3679999999999,681.75,0,-
1332,2021-02-07 12:00:00,-4.2307500000000005,20.5,1.93675,627.77675,752.875,0,-
1333,2021-02-07 13:00:00,-3.2695,19.0975,2.509,626.9125,746.8000000000001,0,-
1334,2021-02-07 14:00:00,-1.9535,17.3,2.18575,626.3489999999999,669.0999999999999,0,-
1335,2021-02-07 15:00:00,-1.448,15.434999999999999,2.3455,626.0695000000001,525.525,0,-
1336,2021-02-07 16:00:00,-0.954,14.045000000000002,1.7195,626.0925,331.0,0,-
1337,2021-02-07 17:00:00,-1.6125,14.88,1.24425,626.25525,74.63,0,-
1338,2021-02-07 18:00:00,-2.41575,17.597499999999997,0.6755000000000001,626.4675,0.367,0,-
1339,2021-02-07 19:00:00,-3.008,19.3275,2.01275,626.771,0.0,0,-
1340,2021-02-07 20:00:00,-3.2097499999999997,20.39,3.0175,627.20875,0.0,0,-
1341,2021-02-07 21:00:00,-3.67375,20.669999999999998,2.91225,627.671,0.0,0,-
1342,2021-02-07 22:00:00,-4.17675,21.385,3.1494999999999997,627.9085,0.0,0,-
1343,2021-02-07 23:00:00,-4.53,22.1425,3.57975,628.063,0.0,0,-
1344,2021-02-08 00:00:00,-4.880999999999999,22.849999999999998,3.408,628.0942500000001,0.0,0,-
1345,2021-02-08 01:00:00,-5.41025,24.07,2.52325,628.04925,0.0,0,-
1346,2021-02-08 02:00:00,-5.8,24.919999999999998,2.216,628.102,0.0,0,-
1347,2021-02-08 03:00:00,-6.49375,26.2,2.8975,628.1869999999999,0.0,0,-
1348,2021-02-08 04:00:00,-6.93375,27.23,2.00575,628.1765,0.0,0,-
1349,2021-02-08 05:00:00,-7.46875,28.2475,2.1997500000000003,628.21775,0.0,0,-
1350,2021-02-08 06:00:00,-7.83425,29.522499999999997,1.41075,628.4775,0.0,0,-
1351,2021-02-08 07:00:00,-8.08175,30.12,0.7847500000000001,628.8747500000001,11.39625,0,-
1352,2021-02-08 08:00:00,-8.04975,30.679999999999996,0.283,629.3205,179.225,0,-
1353,2021-02-08 09:00:00,-6.3004999999999995,27.8125,1.70525,629.6637499999999,365.9,0,-
1354,2021-02-08 10:00:00,-5.4887500000000005,26.092499999999998,1.77975,629.7964999999999,549.9,0,-
1355,2021-02-08 11:00:00,-3.80275,23.155,1.69675,629.4735000000001,674.6,0,-
1356,2021-02-08 12:00:00,-3.0265,22.9875,2.252,628.6320000000001,758.2249999999999,0,-
1357,2021-02-08 13:00:00,-2.075,21.372500000000002,2.07525,627.6925,673.025,0,-
1358,2021-02-08 14:00:00,-1.12725,19.785,1.50775,626.9749999999999,714.925,0,-
1359,2021-02-08 15:00:00,0.06724999999999999,18.0,1.816,626.4205,506.55,0,-
1360,2021-02-08 16:00:00,0.08174999999999999,17.195,1.97775,626.0197499999999,223.10000000000002,0,-
1361,2021-02-08 17:00:00,-0.07275,17.167499999999997,1.07675,625.79325,93.06,0,-
1362,2021-02-08 18:00:00,-1.01875,18.380000000000003,1.0685,625.9110000000001,0.863,0,-
1363,2021-02-08 19:00:00,-1.6724999999999999,20.8625,0.9617499999999999,626.149,0.0,0,-
1364,2021-02-08 20:00:00,-1.6685,22.6075,1.3587500000000003,626.235,0.0,0,-
1365,2021-02-08 21:00:00,-2.1515,23.975,1.25975,626.2494999999999,0.0,0,-
1366,2021-02-08 22:00:00,-2.221,23.72,1.41975,626.1097500000001,0.0,0,-
1367,2021-02-08 23:00:00,-3.05025,25.085,1.78175,625.8934999999999,0.0,0,-
1368,2021-02-09 00:00:00,-3.02325,27.1325,2.912,625.67225,0.0,0,-
1369,2021-02-09 01:00:00,-3.31775,27.645,1.221,625.4145000000001,0.0,0,-
1370,2021-02-09 02:00:00,-3.981,28.442500000000003,0.88625,625.02575,0.0,0,-
1371,2021-02-09 03:00:00,-4.455,28.43,3.239,624.6895,0.0,0,-
1372,2021-02-09 04:00:00,-4.842,28.437500000000004,2.549,624.3555,0.0,0,-
1373,2021-02-09 05:00:00,-5.316,28.3475,2.4125,624.114,0.0,0,-
1374,2021-02-09 06:00:00,-6.0455000000000005,31.46,1.397,624.15025,0.0,0,-
1375,2021-02-09 07:00:00,-6.28875,32.55,0.9592500000000002,624.2637500000001,7.168,0,-
1376,2021-02-09 08:00:00,-6.379250000000001,33.3325,0.5165,624.46475,91.85499999999999,0,-
1377,2021-02-09 09:00:00,-5.21475,30.95,0.85175,624.7850000000001,265.92499999999995,0,-
1378,2021-02-09 10:00:00,-4.0737499999999995,28.775000000000002,1.58175,624.8779999999999,483.82500000000005,0,-
1379,2021-02-09 11:00:00,-2.42725,24.8325,1.2934999999999999,624.45525,710.2249999999999,0,-
1380,2021-02-09 12:00:00,-0.77475,22.0025,2.68075,623.4749999999999,718.5749999999999,0,-
1381,2021-02-09 13:00:00,-0.49474999999999997,21.7425,2.33875,622.499,503.025,0,-
1382,2021-02-09 14:00:00,-0.26599999999999996,20.1575,3.195,621.895,553.8,0,-
1383,2021-02-09 15:00:00,0.08850000000000001,20.8325,2.93375,621.40425,326.025,0,-
1384,2021-02-09 16:00:00,-0.3925,22.9725,1.9440000000000004,621.1690000000001,204.5,0,-
1385,2021-02-09 17:00:00,-0.7114999999999999,26.872500000000002,3.198,621.1519999999999,70.85499999999999,0,-
1386,2021-02-09 18:00:00,-1.3435000000000001,33.415,2.7995,621.453,0.37825,0,-
1387,2021-02-09 19:00:00,-3.20775,53.362500000000004,1.9287500000000002,622.043,0.0,0,-
1388,2021-02-09 20:00:00,-3.0829999999999997,50.692499999999995,1.605,622.2392500000001,0.0,0,-
1389,2021-02-09 21:00:00,-4.857749999999999,77.375,1.7837500000000002,622.4884999999999,0.0,0,-
1390,2021-02-09 22:00:00,-4.961,69.92500000000001,1.8377499999999998,622.5355,0.0,0,-
1391,2021-02-09 23:00:00,-5.38675,78.95750000000001,0.9782500000000001,622.4200000000001,0.0,0,-
1392,2021-02-10 00:00:00,-6.255000000000001,88.87499999999999,1.4772499999999997,622.364,0.0,0,-
1393,2021-02-10 01:00:00,-6.65775,93.82499999999999,0.81325,622.2705,0.0,0,-
1394,2021-02-10 02:00:00,-6.71675,93.675,0.8274999999999999,622.23175,0.0,0,-
1395,2021-02-10 03:00:00,-6.851,94.47500000000001,1.2105000000000001,622.023,0.0,0,-
1396,2021-02-10 04:00:00,-7.00725,93.64999999999999,0.6925000000000001,621.9425,0.0,0,-
1397,2021-02-10 05:00:00,-7.1285,93.525,0.51,622.1049999999999,0.0,0,-
1398,2021-02-10 06:00:00,-8.2735,89.92500000000001,0.79925,622.432,0.0,0,-
1399,2021-02-10 07:00:00,-8.2925,89.69999999999999,0.9775,622.7764999999999,7.87275,0,-
1400,2021-02-10 08:00:00,-7.968,69.7025,2.32575,623.39175,77.7,0,-
1401,2021-02-10 09:00:00,-7.1525,75.5275,2.12325,624.0325,217.825,0,-
