time,temp,RH,wind,SW_global,ppt,press,SW_direct,SW_diffuse
2021-03-31 23:00:00,-4.17,16.92,4.838,0.0,0,616.904,0.0,0
2021-04-01 00:00:00,-5.291,19.718,5.376,0.0,0,616.948,0.0,0
2021-04-01 01:00:00,-5.834,21.075,4.556,0.0,0,616.792,0.0,0
2021-04-01 02:00:00,-5.967,20.215,5.045,0.0,0,616.458,0.0,0
2021-04-01 03:00:00,-6.386,18.892,3.6,0.0,0,616.166,0.0,0
2021-04-01 04:00:00,-6.609,16.695,3.715,0.0,0,616.129,0.0,0
2021-04-01 05:00:00,-7.227,15.968,5.953,0.0,0,616.2,0.0,0
2021-04-01 06:00:00,-7.851,16.37,4.79,6.895,0,616.487,6.895,0
2021-04-01 07:00:00,-7.533,14.978,4.633,220.525,0,616.833,220.525,0
2021-04-01 08:00:00,-5.445,11.962,3.37,463.85,0,617.062,463.85,0
2021-04-01 09:00:00,-3.92,11.342,2.582,696.575,0,617.192,696.575,0
2021-04-01 10:00:00,-3.06,10.968,2.762,886.5,0,617.037,886.5,0
2021-04-01 11:00:00,-2.206,10.368,2.728,1013.5,0,616.656,1013.5,0
2021-04-01 12:00:00,-1.072,8.802,3.103,1068.0,0,616.138,1068.0,0
2021-04-01 13:00:00,-0.322,8.018,3.516,1043.5,0,615.471,1043.5,0
2021-04-01 14:00:00,0.112,6.305,3.853,940.5,0,614.758,940.5,0
2021-04-01 15:00:00,0.552,6.228,4.14,775.75,0,614.224,775.75,0
2021-04-01 16:00:00,0.226,7.517,4.492,554.45,0,613.906,554.45,0
2021-04-01 17:00:00,0.034,7.862,4.387,107.363,0,613.894,107.363,0
2021-04-01 18:00:00,-1.075,8.46,3.848,15.423,0,614.232,15.423,0
2021-04-01 19:00:00,-1.802,8.269,3.508,0.0,0,614.528,0.0,0
2021-04-01 20:00:00,-2.276,10.15,2.655,0.0,0,615.008,0.0,0
2021-04-01 21:00:00,-3.051,13.132,3.258,0.0,0,615.555,0.0,0
2021-04-01 22:00:00,-3.648,14.332,3.125,0.0,0,615.644,0.0,0
2021-04-01 23:00:00,-4.166,15.288,3.341,0.0,0,615.442,0.0,0
2021-04-02 00:00:00,-4.664,19.868,2.07,0.0,0,615.046,0.0,0
2021-04-02 01:00:00,-5.387,18.07,3.088,0.0,0,614.403,0.0,0
2021-04-02 02:00:00,-5.272,17.022,2.47,0.0,0,614.032,0.0,0
2021-04-02 03:00:00,-6.073,19.822,3.962,0.0,0,613.728,0.0,0
2021-04-02 04:00:00,-6.035,22.31,3.722,0.0,0,613.57,0.0,0
2021-04-02 05:00:00,-6.237,27.535,3.26,0.0,0,613.726,0.0,0
2021-04-02 06:00:00,-6.475,28.103,2.61,5.588,0,614.017,5.588,0
2021-04-02 07:00:00,-7.09,39.065,1.563,142.32,0,614.445,142.32,0
2021-04-02 08:00:00,-6.494,37.48,1.383,402.3,0,614.831,402.3,0
2021-04-02 09:00:00,-5.75,39.84,4.031,583.075,0,614.92,583.075,0
2021-04-02 10:00:00,-6.069,48.902,5.657,557.8,0,614.914,557.8,0
2021-04-02 11:00:00,-6.966,56.72,3.951,282.375,0,615.121,282.375,0
2021-04-02 12:00:00,-6.96,56.505,3.687,368.05,0,615.164,368.05,0
2021-04-02 13:00:00,-6.04,53.895,1.706,633.95,0,614.888,633.95,0
2021-04-02 14:00:00,-4.855,40.332,1.937,491.725,0,614.468,491.725,0
2021-04-02 15:00:00,-4.6,38.4,3.024,169.825,0,614.26,169.825,0
2021-04-02 16:00:00,-3.735,24.472,3.643,233.35,0,614.399,233.35,0
2021-04-02 17:00:00,-3.665,19.615,3.444,147.2,0,614.872,147.2,0
2021-04-02 18:00:00,-4.38,23.475,2.468,18.376,0,615.467,18.376,0
2021-04-02 19:00:00,-4.928,21.64,2.486,0.0,0,616.129,0.0,0
2021-04-02 20:00:00,-5.27,15.303,2.398,0.0,0,616.854,0.0,0
2021-04-02 21:00:00,-5.749,19.4,2.266,0.0,0,617.503,0.0,0
2021-04-02 22:00:00,-6.332,26.008,2.31,0.0,0,617.798,0.0,0
2021-04-02 23:00:00,-7.377,33.845,4.348,0.0,0,618.162,0.0,0
2021-04-03 00:00:00,-7.584,27.875,1.345,0.0,0,618.468,0.0,0
2021-04-03 01:00:00,-8.322,24.485,3.106,0.0,0,618.597,0.0,0
2021-04-03 02:00:00,-8.902,31.522,2.568,0.0,0,618.749,0.0,0
2021-04-03 03:00:00,-9.345,28.615,1.984,0.0,0,618.988,0.0,0
2021-04-03 04:00:00,-10.052,20.51,3.885,0.0,0,619.237,0.0,0
2021-04-03 05:00:00,-10.608,18.975,5.224,0.0,0,619.576,0.0,0
2021-04-03 06:00:00,-10.69,23.623,4.357,8.644,0,620.07,8.644,0
2021-04-03 07:00:00,-10.368,27.465,3.416,215.025,0,620.78,215.025,0
2021-04-03 08:00:00,-8.224,27.987,2.066,468.225,0,621.438,468.225,0
2021-04-03 09:00:00,-7.091,25.175,3.381,709.25,0,622.007,709.25,0
2021-04-03 10:00:00,-6.005,19.362,2.468,898.0,0,622.428,898.0,0
2021-04-03 11:00:00,-5.12,15.86,3.691,1026.75,0,622.466,1026.75,0
2021-04-03 12:00:00,-4.118,12.788,3.204,1082.0,0,622.327,1082.0,0
2021-04-03 13:00:00,-2.947,7.396,6.031,1051.25,0,622.116,1051.25,0
2021-04-03 14:00:00,-2.484,6.404,6.44,944.75,0,621.943,944.75,0
2021-04-03 15:00:00,-1.43,6.33,4.695,772.225,0,621.711,772.225,0
2021-04-03 16:00:00,-0.595,6.104,5.192,547.35,0,621.57,547.35,0
2021-04-03 17:00:00,-0.388,6.463,3.15,300.2,0,621.661,300.2,0
2021-04-03 18:00:00,-1.388,9.459,3.668,20.157,0,621.905,20.157,0
2021-04-03 19:00:00,-2.252,9.385,4.055,0.0,0,622.536,0.0,0
2021-04-03 20:00:00,-2.78,10.575,3.956,0.0,0,623.209,0.0,0
2021-04-03 21:00:00,-3.501,11.5,5.586,0.0,0,623.621,0.0,0
2021-04-03 22:00:00,-3.989,11.917,4.898,0.0,0,623.814,0.0,0
2021-04-03 23:00:00,-4.582,12.21,4.408,0.0,0,624.014,0.0,0
2021-04-04 00:00:00,-5.068,12.83,4.92,0.0,0,624.126,0.0,0
2021-04-04 01:00:00,-5.316,12.515,4.501,0.0,0,624.19,0.0,0
2021-04-04 02:00:00,-5.495,12.545,4.208,0.0,0,624.203,0.0,0
2021-04-04 03:00:00,-6.128,12.595,4.178,0.0,0,624.201,0.0,0
2021-04-04 04:00:00,-6.111,12.61,4.244,0.0,0,624.404,0.0,0
2021-04-04 05:00:00,-6.437,14.378,3.138,0.0,0,624.98,0.0,0
2021-04-04 06:00:00,-6.913,15.095,3.665,15.788,0,625.661,15.788,0
2021-04-04 07:00:00,-6.597,15.27,3.246,234.725,0,626.336,234.725,0
2021-04-04 08:00:00,-4.196,13.625,1.12,468.0,0,626.822,468.0,0
2021-04-04 09:00:00,-3.148,13.577,1.984,697.05,0,626.93,697.05,0
2021-04-04 10:00:00,-1.698,11.308,2.539,883.25,0,626.824,883.25,0
2021-04-04 11:00:00,-0.299,9.912,3.112,1012.0,0,626.443,1012.0,0
2021-04-04 12:00:00,0.941,11.545,4.417,1018.5,0,625.895,1018.5,0
2021-04-04 13:00:00,2.112,14.315,4.258,861.75,0,625.068,861.75,0
2021-04-04 14:00:00,2.912,14.078,4.003,778.45,0,624.075,778.45,0
2021-04-04 15:00:00,3.483,14.398,2.714,417.725,0,623.45,417.725,0
2021-04-04 16:00:00,3.286,18.472,3.06,212.275,0,623.064,212.275,0
2021-04-04 17:00:00,2.782,20.105,2.856,80.605,0,623.002,80.605,0
2021-04-04 18:00:00,2.277,24.537,2.591,13.352,0,623.317,13.352,0
2021-04-04 19:00:00,1.354,34.258,2.465,0.0,0,623.873,0.0,0
2021-04-04 20:00:00,0.289,46.288,3.736,0.0,0,624.24,0.0,0
2021-04-04 21:00:00,-0.552,53.802,3.535,0.0,0,624.326,0.0,0
2021-04-04 22:00:00,-1.372,68.545,3.064,0.0,0,624.385,0.0,0
2021-04-04 23:00:00,-2.602,79.977,1.071,0.0,0,624.358,0.0,0
2021-04-05 00:00:00,-2.374,77.938,0.502,0.0,0,623.886,0.0,0
2021-04-05 01:00:00,-1.996,75.628,0.474,0.0,0,623.37,0.0,0
2021-04-05 02:00:00,-2.144,76.468,0.434,0.0,0,622.776,0.0,0
2021-04-05 03:00:00,-2.384,75.912,0.682,0.0,0,622.475,0.0,0
2021-04-05 04:00:00,-2.132,72.413,1.023,0.0,0,622.37,0.0,0
2021-04-05 05:00:00,-2.163,72.19,0.429,0.0,0,622.424,0.0,0
2021-04-05 06:00:00,-2.232,72.045,0.85,12.033,0,622.754,12.033,0
2021-04-05 07:00:00,-2.003,70.758,0.736,76.168,0,623.024,76.168,0
2021-04-05 08:00:00,-1.698,72.718,2.443,206.1,0,623.224,206.1,0
2021-04-05 09:00:00,-0.824,66.872,1.479,287.875,0,623.489,287.875,0
2021-04-05 10:00:00,-0.896,68.488,1.456,365.05,0,623.9,365.05,0
2021-04-05 11:00:00,-2.957,84.178,3.174,117.36,0,624.214,117.36,0
2021-04-05 12:00:00,-0.555,65.945,2.519,739.425,0,623.67,739.425,0
2021-04-05 13:00:00,0.667,80.962,2.576,685.4,0,622.884,685.4,0
2021-04-05 14:00:00,0.305,70.642,2.82,431.575,0,622.442,431.575,0
2021-04-05 15:00:00,-0.679,72.705,1.894,215.525,0,622.33,215.525,0
2021-04-05 16:00:00,0.305,53.562,2.219,145.025,0,622.484,145.025,0
2021-04-05 17:00:00,0.404,44.805,3.2,88.865,0,622.774,88.865,0
2021-04-05 18:00:00,0.501,45.075,1.595,43.229,0,622.976,43.229,0
2021-04-05 19:00:00,0.032,50.942,0.794,0.0,0,623.075,0.0,0
2021-04-05 20:00:00,-0.375,48.562,1.845,0.0,0,623.266,0.0,0
2021-04-05 21:00:00,-0.779,51.002,1.878,0.0,0,623.434,0.0,0
2021-04-05 22:00:00,-1.214,51.838,3.413,0.0,0,623.376,0.0,0
2021-04-05 23:00:00,-0.94,52.51,1.936,0.0,0,623.182,0.0,0
2021-04-06 00:00:00,-1.015,52.592,1.06,0.0,0,622.91,0.0,0
2021-04-06 01:00:00,-1.2,54.592,1.011,0.0,0,622.716,0.0,0
2021-04-06 02:00:00,-1.489,56.09,1.16,0.0,0,622.587,0.0,0
2021-04-06 03:00:00,-1.152,46.598,2.076,0.0,0,622.326,0.0,0
2021-04-06 04:00:00,-1.37,44.9,3.594,0.0,0,622.204,0.0,0
2021-04-06 05:00:00,-1.607,40.662,3.182,0.0,0,622.144,0.0,0
2021-04-06 06:00:00,-2.203,53.158,1.482,14.583,0,622.252,14.583,0
2021-04-06 07:00:00,-1.647,51.21,1.119,99.245,0,622.64,99.245,0
2021-04-06 08:00:00,-0.898,49.088,1.765,460.225,0,623.004,460.225,0
2021-04-06 09:00:00,0.269,41.682,1.457,460.8,0,623.155,460.8,0
2021-04-06 10:00:00,0.324,46.497,2.413,567.175,0,623.001,567.175,0
2021-04-06 11:00:00,-0.188,47.892,3.031,339.35,0,622.942,339.35,0
2021-04-06 12:00:00,-0.108,48.31,2.915,396.225,0,622.877,396.225,0
2021-04-06 13:00:00,-0.005,55.175,1.787,463.325,0,622.446,463.325,0
2021-04-06 14:00:00,-0.329,64.308,3.267,252.1,0,622.036,252.1,0
2021-04-06 15:00:00,-1.172,74.852,1.606,385.275,0,621.747,385.275,0
2021-04-06 16:00:00,-1.378,76.908,2.737,167.775,0,621.12,167.775,0
2021-04-06 17:00:00,-1.69,82.875,1.418,106.527,0,620.646,106.527,0
2021-04-06 18:00:00,-1.425,79.258,1.126,26.123,0,620.78,26.123,0
2021-04-06 19:00:00,-1.316,76.637,1.354,0.0,0,620.994,0.0,0
2021-04-06 20:00:00,-1.174,75.418,0.787,0.0,0,620.954,0.0,0
2021-04-06 21:00:00,-1.924,75.56,0.929,0.0,0,620.947,0.0,0
2021-04-06 22:00:00,-1.238,69.55,2.257,0.0,0,620.584,0.0,0
2021-04-06 23:00:00,-1.03,64.38,1.434,0.0,0,620.442,0.0,0
2021-04-07 00:00:00,-0.583,59.065,1.111,0.0,0,619.972,0.0,0
2021-04-07 01:00:00,-0.143,51.095,1.412,0.0,0,618.905,0.0,0
2021-04-07 02:00:00,-0.206,48.768,1.797,0.0,0,618.14,0.0,0
2021-04-07 03:00:00,-0.515,45.915,1.816,0.0,0,617.558,0.0,0
2021-04-07 04:00:00,-0.732,44.035,1.475,0.0,0,617.26,0.0,0
2021-04-07 05:00:00,-1.858,60.01,2.176,0.0,0,617.714,0.0,0
2021-04-07 06:00:00,-3.291,77.945,1.739,11.705,0,618.5,11.705,0
2021-04-07 07:00:00,-2.779,72.19,2.182,71.308,0,619.167,71.308,0
2021-04-07 08:00:00,-1.682,63.998,1.729,420.5,0,619.715,420.5,0
2021-04-07 09:00:00,-1.044,61.24,4.416,545.625,0,620.042,545.625,0
2021-04-07 10:00:00,-0.229,42.835,5.308,770.25,0,620.699,770.25,0
2021-04-07 11:00:00,0.845,22.768,4.072,931.375,0,621.106,931.375,0
2021-04-07 12:00:00,1.153,19.945,4.573,700.45,0,621.44,700.45,0
2021-04-07 13:00:00,1.153,17.655,4.875,909.025,0,621.714,909.025,0
2021-04-07 14:00:00,1.411,15.848,3.721,849.75,0,621.674,849.75,0
2021-04-07 15:00:00,1.715,14.985,4.056,790.525,0,621.717,790.525,0
2021-04-07 16:00:00,1.48,15.11,3.821,524.0,0,621.73,524.0,0
2021-04-07 17:00:00,1.013,13.935,3.971,264.675,0,621.817,264.675,0
2021-04-07 18:00:00,0.504,14.775,2.826,31.043,0,621.89,31.043,0
2021-04-07 19:00:00,0.055,16.553,2.268,0.0,0,622.113,0.0,0
2021-04-07 20:00:00,-0.344,18.832,1.297,0.0,0,622.453,0.0,0
2021-04-07 21:00:00,-1.138,22.238,1.08,0.0,0,622.731,0.0,0
2021-04-07 22:00:00,-1.575,23.325,1.134,0.0,0,622.842,0.0,0
2021-04-07 23:00:00,-2.226,26.255,1.41,0.0,0,622.781,0.0,0
2021-04-08 00:00:00,-2.412,28.263,1.245,0.0,0,622.546,0.0,0
2021-04-08 01:00:00,-2.698,28.922,0.822,0.0,0,622.22,0.0,0
2021-04-08 02:00:00,-2.919,30.672,0.948,0.0,0,621.878,0.0,0
2021-04-08 03:00:00,-3.495,31.58,0.789,0.0,0,621.52,0.0,0
2021-04-08 04:00:00,-3.64,33.53,1.669,0.0,0,621.226,0.0,0
2021-04-08 05:00:00,-4.333,34.777,2.229,0.0,0,621.231,0.0,0
2021-04-08 06:00:00,-4.776,35.45,3.255,30.295,0,621.429,30.295,0
2021-04-08 07:00:00,-4.37,32.668,2.975,227.05,0,621.697,227.05,0
2021-04-08 08:00:00,-2.741,27.242,1.517,470.225,0,621.78,470.225,0
2021-04-08 09:00:00,-1.734,24.478,2.653,686.15,0,621.798,686.15,0
2021-04-08 10:00:00,-0.319,19.143,2.359,734.575,0,621.615,734.575,0
2021-04-08 11:00:00,0.216,17.23,3.614,773.05,0,621.159,773.05,0
2021-04-08 12:00:00,1.406,14.575,6.6,742.55,0,620.395,742.55,0
2021-04-08 13:00:00,1.69,13.35,5.278,555.3,0,619.712,555.3,0
2021-04-08 14:00:00,2.144,13.02,2.372,629.0,0,619.187,629.0,0
2021-04-08 15:00:00,2.032,14.525,4.918,577.25,0,618.662,577.25,0
2021-04-08 16:00:00,1.872,17.25,4.809,479.225,0,618.911,479.225,0
2021-04-08 17:00:00,1.127,21.905,4.136,229.752,0,619.329,229.752,0
2021-04-08 18:00:00,0.112,25.45,3.785,25.091,0,619.724,25.091,0
2021-04-08 19:00:00,-0.682,27.305,4.552,0.0,0,620.399,0.0,0
2021-04-08 20:00:00,-1.132,30.128,2.195,0.0,0,621.142,0.0,0
2021-04-08 21:00:00,-2.084,40.908,1.763,0.0,0,621.579,0.0,0
2021-04-08 22:00:00,-3.605,53.322,0.86,0.0,0,621.801,0.0,0
2021-04-08 23:00:00,-4.719,66.822,1.394,0.0,0,621.994,0.0,0
2021-04-09 00:00:00,-5.264,70.11,1.269,0.0,0,622.136,0.0,0
2021-04-09 01:00:00,-5.496,70.485,0.993,0.0,0,622.092,0.0,0
2021-04-09 02:00:00,-5.703,68.102,1.26,0.0,0,621.965,0.0,0
2021-04-09 03:00:00,-6.36,74.782,0.896,0.0,0,621.868,0.0,0
2021-04-09 04:00:00,-6.598,74.64,0.617,0.0,0,621.895,0.0,0
2021-04-09 05:00:00,-6.648,72.192,0.378,0.0,0,622.006,0.0,0
2021-04-09 06:00:00,-6.374,66.262,0.925,15.446,0,622.299,15.446,0
2021-04-09 07:00:00,-6.163,65.982,0.754,93.842,0,622.695,93.842,0
2021-04-09 08:00:00,-5.72,61.522,1.624,341.15,0,623.105,341.15,0
2021-04-09 09:00:00,-4.72,45.088,3.588,507.825,0,623.316,507.825,0
2021-04-09 10:00:00,-4.126,44.785,3.188,364.825,0,623.452,364.825,0
2021-04-09 11:00:00,-3.572,39.885,4.568,831.45,0,623.396,831.45,0
2021-04-09 12:00:00,-2.261,30.99,4.468,689.475,0,623.066,689.475,0
2021-04-09 13:00:00,-1.368,26.745,4.778,512.1,0,622.952,512.1,0
2021-04-09 14:00:00,-1.324,26.092,4.763,615.275,0,622.598,615.275,0
2021-04-09 15:00:00,-0.89,22.455,4.584,360.425,0,622.21,360.425,0
2021-04-09 16:00:00,-1.336,25.288,4.653,318.975,0,622.553,318.975,0
2021-04-09 17:00:00,-0.448,20.418,4.167,220.7,0,622.602,220.7,0
2021-04-09 18:00:00,-0.726,15.698,2.584,28.53,0,622.918,28.53,0
2021-04-09 19:00:00,-1.576,14.587,3.005,0.0,0,623.422,0.0,0
2021-04-09 20:00:00,-2.993,20.9,6.399,0.0,0,624.045,0.0,0
2021-04-09 21:00:00,-3.508,21.455,6.186,0.0,0,624.544,0.0,0
2021-04-09 22:00:00,-3.555,23.555,4.342,0.0,0,624.866,0.0,0
2021-04-09 23:00:00,-3.75,26.568,2.802,0.0,0,625.117,0.0,0
2021-04-10 00:00:00,-4.094,30.278,2.754,0.0,0,625.134,0.0,0
2021-04-10 01:00:00,-4.485,30.18,3.561,0.0,0,625.067,0.0,0
2021-04-10 02:00:00,-4.759,28.988,3.284,0.0,0,625.057,0.0,0
2021-04-10 03:00:00,-5.26,26.282,2.83,0.0,0,625.022,0.0,0
2021-04-10 04:00:00,-6.203,26.67,3.511,0.0,0,625.069,0.0,0
2021-04-10 05:00:00,-6.642,27.79,4.256,0.0,0,625.296,0.0,0
2021-04-10 06:00:00,-6.743,30.325,4.414,31.282,0,625.701,31.282,0
2021-04-10 07:00:00,-6.21,34.232,3.252,245.475,0,626.183,245.475,0
2021-04-10 08:00:00,-4.811,36.812,2.244,480.675,0,626.502,480.675,0
2021-04-10 09:00:00,-3.007,33.615,1.972,709.025,0,626.604,709.025,0
2021-04-10 10:00:00,-1.709,29.57,2.732,894.75,0,626.5,894.75,0
2021-04-10 11:00:00,-0.426,23.208,3.759,1024.75,0,626.088,1024.75,0
2021-04-10 12:00:00,0.893,17.745,5.022,1000.0,0,625.33,1000.0,0
2021-04-10 13:00:00,1.674,14.868,4.509,779.35,0,624.786,779.35,0
2021-04-10 14:00:00,1.933,16.09,3.645,479.25,0,624.593,479.25,0
2021-04-10 15:00:00,1.896,16.875,2.943,376.625,0,624.314,376.625,0
2021-04-10 16:00:00,2.111,17.79,3.258,260.525,0,624.2,260.525,0
2021-04-10 17:00:00,1.608,19.9,5.236,160.125,0,624.284,160.125,0
2021-04-10 18:00:00,1.055,18.508,4.982,52.303,0,624.572,52.303,0
2021-04-10 19:00:00,0.509,17.438,4.275,0.0,0,624.998,0.0,0
2021-04-10 20:00:00,-0.134,18.83,4.189,0.0,0,625.457,0.0,0
2021-04-10 21:00:00,-0.484,20.32,2.531,0.0,0,625.84,0.0,0
2021-04-10 22:00:00,-0.817,21.742,2.24,0.0,0,626.004,0.0,0
2021-04-10 23:00:00,-1.187,25.23,2.821,0.0,0,626.082,0.0,0
2021-04-11 00:00:00,-1.68,31.202,3.529,0.0,0,626.191,0.0,0
2021-04-11 01:00:00,-2.321,33.775,3.046,0.0,0,626.274,0.0,0
2021-04-11 02:00:00,-2.536,35.55,1.334,0.0,0,626.242,0.0,0
2021-04-11 03:00:00,-3.184,37.358,1.441,0.0,0,625.998,0.0,0
2021-04-11 04:00:00,-3.711,38.672,2.625,0.0,0,625.736,0.0,0
2021-04-11 05:00:00,-4.246,39.45,2.971,0.0,0,625.708,0.0,0
2021-04-11 06:00:00,-4.332,39.375,1.889,25.368,0,626.122,25.368,0
2021-04-11 07:00:00,-3.848,43.738,2.386,240.15,0,626.605,240.15,0
2021-04-11 08:00:00,-2.794,40.188,2.128,478.325,0,626.818,478.325,0
2021-04-11 09:00:00,-1.308,34.71,2.894,714.25,0,626.884,714.25,0
2021-04-11 10:00:00,-0.224,28.528,3.788,891.75,0,626.678,891.75,0
2021-04-11 11:00:00,0.883,22.732,2.938,717.7,0,626.254,717.7,0
2021-04-11 12:00:00,0.7,24.432,2.911,680.35,0,625.83,680.35,0
2021-04-11 13:00:00,1.788,23.022,3.665,820.075,0,625.197,820.075,0
2021-04-11 14:00:00,2.923,20.627,3.662,568.675,0,624.37,568.675,0
2021-04-11 15:00:00,2.752,19.772,3.787,310.225,0,623.855,310.225,0
2021-04-11 16:00:00,2.942,20.965,2.766,190.875,0,623.927,190.875,0
2021-04-11 17:00:00,1.778,28.715,4.636,106.2,0,624.309,106.2,0
2021-04-11 18:00:00,0.963,33.55,3.174,24.357,0,624.739,24.357,0
2021-04-11 19:00:00,0.264,39.385,1.561,0.0,0,625.225,0.0,0
2021-04-11 20:00:00,-0.318,46.225,1.408,0.0,0,625.683,0.0,0
2021-04-11 21:00:00,-1.086,52.285,1.31,0.0,0,626.139,0.0,0
2021-04-11 22:00:00,-1.53,56.93,0.901,0.0,0,626.325,0.0,0
2021-04-11 23:00:00,-2.266,67.482,1.31,0.0,0,626.512,0.0,0
2021-04-12 00:00:00,-2.672,71.925,0.357,0.0,0,626.668,0.0,0
2021-04-12 01:00:00,-2.884,74.008,0.938,0.0,0,626.538,0.0,0
2021-04-12 02:00:00,-3.668,85.15,2.359,0.0,0,626.394,0.0,0
2021-04-12 03:00:00,-4.41,93.45,1.336,0.0,0,626.258,0.0,0
2021-04-12 04:00:00,-4.578,95.0,1.141,0.0,0,626.069,0.0,0
2021-04-12 05:00:00,-4.494,94.85,1.221,0.0,0,625.991,0.0,0
2021-04-12 06:00:00,-4.588,93.775,1.027,38.026,0,626.194,38.026,0
2021-04-12 07:00:00,-4.286,88.55,0.899,125.75,0,626.561,125.75,0
2021-04-12 08:00:00,-3.383,85.825,0.461,260.1,0,626.823,260.1,0
2021-04-12 09:00:00,-2.09,77.888,1.046,532.725,0,626.993,532.725,0
2021-04-12 10:00:00,-0.851,62.142,2.002,674.3,0,627.053,674.3,0
2021-04-12 11:00:00,-0.714,51.815,3.162,772.25,0,626.802,772.25,0
2021-04-12 12:00:00,1.001,44.04,1.46,667.0,0,626.213,667.0,0
2021-04-12 13:00:00,0.657,47.078,4.027,519.45,0,625.652,519.45,0
2021-04-12 14:00:00,1.154,45.995,3.809,481.325,0,625.482,481.325,0
2021-04-12 15:00:00,-0.898,61.45,4.439,473.55,0,625.486,473.55,0
2021-04-12 16:00:00,0.253,53.158,5.431,578.65,0,625.486,578.65,0
2021-04-12 17:00:00,1.733,31.127,4.586,254.5,0,625.397,254.5,0
2021-04-12 18:00:00,1.442,28.055,4.62,22.837,0,625.543,22.837,0
2021-04-12 19:00:00,0.204,30.8,4.366,0.0,0,626.021,0.0,0
2021-04-12 20:00:00,-0.82,29.102,5.884,0.0,0,626.566,0.0,0
2021-04-12 21:00:00,-0.383,24.615,6.327,0.0,0,626.994,0.0,0
2021-04-12 22:00:00,-1.646,24.712,6.708,0.0,0,627.12,0.0,0
2021-04-12 23:00:00,-2.195,27.898,4.665,0.0,0,627.295,0.0,0
2021-04-13 00:00:00,-2.669,29.0,5.125,0.0,0,627.457,0.0,0
2021-04-13 01:00:00,-3.007,26.01,5.236,0.0,0,627.372,0.0,0
2021-04-13 02:00:00,-3.404,26.893,4.716,0.0,0,627.253,0.0,0
2021-04-13 03:00:00,-3.665,29.91,4.27,0.0,0,627.134,0.0,0
2021-04-13 04:00:00,-3.953,30.325,4.438,0.0,0,626.998,0.0,0
2021-04-13 05:00:00,-4.292,31.788,4.53,0.0,0,627.378,0.0,0
2021-04-13 06:00:00,-4.442,33.17,3.939,46.53,0,628.048,46.53,0
2021-04-13 07:00:00,-3.805,33.325,3.002,260.625,0,628.778,260.625,0
2021-04-13 08:00:00,-1.72,30.225,1.233,500.5,0,629.261,500.5,0
2021-04-13 09:00:00,-0.518,30.162,1.958,642.025,0,629.413,642.025,0
2021-04-13 10:00:00,0.169,28.678,3.098,704.95,0,629.378,704.95,0
2021-04-13 11:00:00,1.076,23.377,2.305,791.75,0,628.849,791.75,0
2021-04-13 12:00:00,2.671,18.918,2.587,1063.5,0,628.036,1063.5,0
2021-04-13 13:00:00,4.114,15.478,2.457,1018.75,0,627.054,1018.75,0
2021-04-13 14:00:00,4.906,14.57,3.409,737.35,0,626.097,737.35,0
2021-04-13 15:00:00,5.23,14.908,2.212,491.65,0,625.364,491.65,0
2021-04-13 16:00:00,5.54,14.435,2.358,378.9,0,624.855,378.9,0
2021-04-13 17:00:00,5.101,15.462,3.479,207.125,0,624.575,207.125,0
2021-04-13 18:00:00,4.863,17.165,3.471,54.068,0,624.442,54.068,0
2021-04-13 19:00:00,4.227,20.898,3.186,0.0,0,624.766,0.0,0
2021-04-13 20:00:00,3.356,25.112,1.497,0.0,0,625.41,0.0,0
2021-04-13 21:00:00,2.54,29.16,0.734,0.0,0,625.895,0.0,0
2021-04-13 22:00:00,1.985,29.398,1.92,0.0,0,625.994,0.0,0
2021-04-13 23:00:00,1.465,32.47,1.033,0.0,0,625.815,0.0,0
2021-04-14 00:00:00,0.888,36.64,0.295,0.0,0,625.64,0.0,0
2021-04-14 01:00:00,0.791,37.795,0.312,0.0,0,625.374,0.0,0
2021-04-14 02:00:00,0.294,40.275,0.855,0.0,0,625.222,0.0,0
2021-04-14 03:00:00,-0.094,42.012,0.784,0.0,0,625.236,0.0,0
2021-04-14 04:00:00,-0.544,44.38,1.084,0.0,0,625.398,0.0,0
2021-04-14 05:00:00,-0.924,47.385,0.558,0.0,0,625.591,0.0,0
2021-04-14 06:00:00,-0.834,49.207,1.21,32.842,0,625.948,32.842,0
2021-04-14 07:00:00,-1.17,55.31,1.233,205.525,0,626.488,205.525,0
2021-04-14 08:00:00,-0.673,56.575,1.925,350.55,0,626.926,350.55,0
2021-04-14 09:00:00,0.37,47.882,2.262,584.6,0,627.216,584.6,0
2021-04-14 10:00:00,1.263,44.005,2.255,692.375,0,627.137,692.375,0
2021-04-14 11:00:00,2.376,36.512,3.73,1047.5,0,626.586,1047.5,0
2021-04-14 12:00:00,3.762,30.115,4.949,927.75,0,625.868,927.75,0
2021-04-14 13:00:00,4.793,22.902,5.504,688.725,0,625.349,688.725,0
2021-04-14 14:00:00,4.264,25.682,4.486,250.3,0,625.216,250.3,0
2021-04-14 15:00:00,2.418,35.1,3.898,135.85,0,625.173,135.85,0
2021-04-14 16:00:00,2.187,35.548,3.738,255.275,0,625.048,255.275,0
2021-04-14 17:00:00,2.847,30.285,1.984,183.625,0,624.619,183.625,0
2021-04-14 18:00:00,2.667,30.235,1.719,40.687,0,624.613,40.687,0
2021-04-14 19:00:00,2.296,29.332,1.12,0.0,0,624.972,0.0,0
2021-04-14 20:00:00,2.161,30.098,1.143,0.0,0,625.407,0.0,0
