,time,sea,temp,RH,wind,SW_global,ppt,press,missing_type,alb,vp_a,LW_in,SW_diffuse,SW_direct,e_a,Discharge
1984,2021-04-10 16:00:00,0.0,4.111,61.79,2.258,152.525,0,795.2,-,0.25,5.064,247.454,76.262,76.262,0.738,0.0
1985,2021-04-10 17:00:00,0.0,3.608,63.9,4.236,52.125,0,795.284,-,0.25,5.054,245.661,26.062,26.062,0.738,0.0
1986,2021-04-10 18:00:00,0.0,3.055,62.508,3.982,-55.697,0,795.572,-,0.25,4.754,241.653,-27.848,-27.848,0.732,0.0
1987,2021-04-10 19:00:00,0.0,2.509,61.438,3.275,-108.0,0,795.998,-,0.25,4.495,237.901,-54.0,-54.0,0.727,0.0
1988,2021-04-10 20:00:00,0.0,1.866,62.83,3.189,-108.0,0,796.457,-,0.25,4.39,234.977,-54.0,-54.0,0.724,0.0
1989,2021-04-10 21:00:00,0.0,1.516,64.32,1.531,-108.0,0,796.84,-,0.25,4.383,233.769,-54.0,-54.0,0.724,0.0
1990,2021-04-10 22:00:00,0.0,1.183,65.742,1.24,-108.0,0,797.004,-,0.25,4.374,232.609,-54.0,-54.0,0.724,0.0
1991,2021-04-10 23:00:00,0.0,0.813,69.23,1.821,-108.0,0,797.082,-,0.25,4.485,232.229,-54.0,-54.0,0.727,0.0
1992,2021-04-11 00:00:00,0.0,0.32,75.202,2.529,-108.0,0,797.191,-,0.25,4.701,232.176,-54.0,-54.0,0.732,0.0
1993,2021-04-11 01:00:00,0.115,-0.321,77.775,2.046,-108.0,0,797.274,-,0.25,4.64,229.656,-54.0,-54.0,0.731,0.0
1994,2021-04-11 02:00:00,0.331,-0.536,79.55,0.334,-108.0,0,797.242,-,0.25,4.672,229.184,-54.0,-54.0,0.732,0.0
1995,2021-04-11 03:00:00,0.546,-1.184,81.358,0.441,-108.0,0,796.998,-,0.25,4.556,226.279,-54.0,-54.0,0.729,0.0
1996,2021-04-11 04:00:00,0.753,-1.711,82.672,1.625,-108.0,0,796.736,-,0.25,4.454,223.862,-54.0,-54.0,0.727,0.0
1997,2021-04-11 05:00:00,0.939,-2.246,83.45,1.971,-108.0,0,796.708,-,0.25,4.321,221.208,-54.0,-54.0,0.724,0.0
1998,2021-04-11 06:00:00,1.077,-2.332,83.375,0.889,-82.632,0,797.122,-,0.25,4.29,220.707,-41.316,-41.316,0.724,0.0
1999,2021-04-11 07:00:00,1.119,-1.848,87.738,1.386,132.15,0,797.605,-,0.25,4.679,225.007,66.075,66.075,0.732,0.0
2000,2021-04-11 08:00:00,1.042,-0.794,84.188,1.128,370.325,0,797.818,-,0.25,4.852,229.584,185.162,185.162,0.736,0.0
2001,2021-04-11 09:00:00,0.885,0.692,78.71,1.894,606.25,0,797.884,-,0.25,5.054,235.828,303.125,303.125,0.74,0.0
2002,2021-04-11 10:00:00,0.691,1.776,72.528,2.788,783.75,0,797.678,-,0.25,5.036,239.322,391.875,391.875,0.739,0.0
2003,2021-04-11 11:00:00,0.481,2.883,66.732,1.938,609.7,0,797.254,-,0.25,5.014,242.911,304.85,304.85,0.738,0.0
2004,2021-04-11 12:00:00,0.265,2.7,68.432,1.911,572.35,0,796.83,-,0.25,5.075,242.711,286.175,286.175,0.739,0.0
2005,2021-04-11 13:00:00,0.05,3.788,67.022,2.665,712.075,0,796.197,-,0.25,5.369,248.412,356.038,356.038,0.745,0.0
2006,2021-04-11 14:00:00,0.0,4.923,64.627,2.662,460.675,0,795.37,-,0.25,5.606,253.927,230.337,230.337,0.749,0.0
2007,2021-04-11 15:00:00,0.0,4.752,63.772,2.787,202.225,0,794.855,-,0.25,5.466,252.412,101.113,101.113,0.746,0.0
2008,2021-04-11 16:00:00,0.0,4.942,64.965,1.766,82.875,0,794.927,-,0.25,5.643,254.231,41.438,41.438,0.75,0.0
2009,2021-04-11 17:00:00,0.0,3.778,72.715,3.636,-1.8,0,795.309,-,0.25,5.821,251.262,-0.9,-0.9,0.753,0.0
2010,2021-04-11 18:00:00,0.0,2.963,77.55,2.174,-83.643,0,795.739,-,0.25,5.86,248.66,-41.822,-41.822,0.754,0.0
2011,2021-04-11 19:00:00,0.0,2.264,83.385,0.561,-108.0,0,796.225,-,0.25,5.995,247.044,-54.0,-54.0,0.757,0.0
2012,2021-04-11 20:00:00,0.0,1.682,90.225,0.408,-108.0,0,796.683,-,0.25,6.222,246.341,-54.0,-54.0,0.761,0.0
2013,2021-04-11 21:00:00,0.0,0.914,96.285,0.31,-108.0,0,797.139,-,0.25,6.283,244.035,-54.0,-54.0,0.763,0.0
2014,2021-04-11 22:00:00,0.0,0.47,100.0,-0.099,-108.0,0,797.325,-,0.25,6.319,242.712,-54.0,-54.0,0.764,0.0
2015,2021-04-11 23:00:00,0.0,-0.266,100.0,0.31,-108.0,0,797.512,-,0.25,5.99,238.374,-54.0,-54.0,0.758,0.0
2016,2021-04-12 00:00:00,0.0,-0.672,100.0,-0.643,-108.0,0,797.668,-,0.25,5.815,236.007,-54.0,-54.0,0.755,0.0
2017,2021-04-12 01:00:00,0.12,-0.884,100.0,-0.062,-108.0,0,797.538,-,0.25,5.725,234.778,-54.0,-54.0,0.753,0.0
2018,2021-04-12 02:00:00,0.336,-1.668,100.0,1.359,-108.0,0,797.394,-,0.25,5.404,230.276,-54.0,-54.0,0.748,0.0
2019,2021-04-12 03:00:00,0.551,-2.41,100.0,0.336,-108.0,0,797.258,-,0.25,5.115,226.077,-54.0,-54.0,0.742,0.0
2020,2021-04-12 04:00:00,0.758,-2.578,100.0,0.141,-108.0,0,797.069,-,0.25,5.052,225.134,-54.0,-54.0,0.741,0.0
2021,2021-04-12 05:00:00,0.944,-2.494,100.0,0.221,-108.0,0,796.991,-,0.25,5.084,225.605,-54.0,-54.0,0.741,0.0
2022,2021-04-12 06:00:00,1.083,-2.588,100.0,0.027,-69.974,0,797.194,-,0.25,5.048,225.078,-34.987,-34.987,0.741,0.0
2023,2021-04-12 07:00:00,1.125,-2.286,100.0,-0.101,17.75,0,797.561,-,0.25,5.163,226.774,8.875,8.875,0.743,0.0
2024,2021-04-12 08:00:00,1.047,-1.383,100.0,-0.539,152.1,0,797.823,-,0.25,5.519,231.905,76.05,76.05,0.75,0.0
2025,2021-04-12 09:00:00,0.888,-0.09,100.0,0.046,424.725,0,797.993,-,0.25,6.067,239.406,212.362,212.362,0.759,0.0
2026,2021-04-12 10:00:00,0.694,1.149,100.0,1.002,566.3,0,798.053,-,0.25,6.637,246.768,283.15,283.15,0.769,0.0
2027,2021-04-12 11:00:00,0.483,1.286,95.815,2.162,664.25,0,797.802,-,0.25,6.422,246.085,332.125,332.125,0.765,0.0
2028,2021-04-12 12:00:00,0.268,3.001,88.04,0.46,559.0,0,797.213,-,0.25,6.671,253.44,279.5,279.5,0.769,0.0
2029,2021-04-12 13:00:00,0.052,2.657,91.078,3.027,411.45,0,796.652,-,0.25,6.734,252.566,205.725,205.725,0.77,0.0
2030,2021-04-12 14:00:00,0.0,3.154,89.995,2.809,373.325,0,796.482,-,0.25,6.893,255.176,186.662,186.662,0.772,0.0
2031,2021-04-12 15:00:00,0.0,1.102,100.0,3.439,365.55,0,796.486,-,0.25,6.614,246.485,182.775,182.775,0.768,0.0
2032,2021-04-12 16:00:00,0.0,2.253,97.158,4.431,470.65,0,796.486,-,0.25,6.98,252.431,235.325,235.325,0.774,0.0
2033,2021-04-12 17:00:00,0.0,3.733,75.127,3.586,146.5,0,796.397,-,0.25,5.995,252.164,73.25,73.25,0.757,0.0
2034,2021-04-12 18:00:00,0.0,3.442,72.055,3.62,-85.163,0,796.543,-,0.25,5.633,248.918,-42.582,-42.582,0.75,0.0
2035,2021-04-12 19:00:00,0.0,2.204,74.8,3.366,-108.0,0,797.021,-,0.25,5.355,242.886,-54.0,-54.0,0.745,0.0
2036,2021-04-12 20:00:00,0.0,1.18,73.102,4.884,-108.0,0,797.566,-,0.25,4.863,236.144,-54.0,-54.0,0.735,0.0
2037,2021-04-12 21:00:00,0.0,1.617,68.615,5.327,-108.0,0,797.994,-,0.25,4.71,236.518,-54.0,-54.0,0.732,0.0
2038,2021-04-12 22:00:00,0.0,0.354,68.712,5.708,-108.0,0,798.12,-,0.25,4.306,229.392,-54.0,-54.0,0.723,0.0
2039,2021-04-12 23:00:00,0.0,-0.195,71.898,3.665,-108.0,0,798.295,-,0.25,4.329,227.797,-54.0,-54.0,0.724,0.0
2040,2021-04-13 00:00:00,0.0,-0.669,73.0,4.125,-108.0,0,798.457,-,0.25,4.246,225.648,-54.0,-54.0,0.722,0.0
2041,2021-04-13 01:00:00,0.124,-1.007,70.01,4.236,-108.0,0,798.372,-,0.25,3.972,222.444,-54.0,-54.0,0.715,0.0
2042,2021-04-13 02:00:00,0.34,-1.404,70.893,3.716,-108.0,0,798.253,-,0.25,3.907,220.669,-54.0,-54.0,0.714,0.0
2043,2021-04-13 03:00:00,0.555,-1.665,73.91,3.27,-108.0,0,798.134,-,0.25,3.995,220.559,-54.0,-54.0,0.716,0.0
2044,2021-04-13 04:00:00,0.762,-1.953,74.325,3.438,-108.0,0,797.998,-,0.25,3.933,219.166,-54.0,-54.0,0.715,0.0
2045,2021-04-13 05:00:00,0.95,-2.292,75.788,3.53,-108.0,0,798.378,-,0.25,3.911,217.936,-54.0,-54.0,0.714,0.0
2046,2021-04-13 06:00:00,1.089,-2.442,77.17,2.939,-61.47,0,799.048,-,0.25,3.938,217.686,-30.735,-30.735,0.715,0.0
2047,2021-04-13 07:00:00,1.132,-1.805,77.325,2.002,152.625,0,799.778,-,0.25,4.137,221.218,76.312,76.312,0.72,0.0
2048,2021-04-13 08:00:00,1.052,0.28,74.225,0.233,392.5,0,800.261,-,0.25,4.626,231.516,196.25,196.25,0.73,0.0
2049,2021-04-13 09:00:00,0.892,1.482,74.162,0.958,534.025,0,800.413,-,0.25,5.041,238.376,267.012,267.012,0.739,0.0
2050,2021-04-13 10:00:00,0.697,2.169,72.678,2.098,596.95,0,800.378,-,0.25,5.19,241.684,298.475,298.475,0.742,0.0
2051,2021-04-13 11:00:00,0.486,3.076,67.377,1.305,683.75,0,799.849,-,0.25,5.132,244.38,341.875,341.875,0.74,0.0
2052,2021-04-13 12:00:00,0.27,4.671,62.918,1.587,955.5,0,799.036,-,0.25,5.363,251.44,477.75,477.75,0.744,0.0
2053,2021-04-13 13:00:00,0.055,6.114,59.478,1.457,910.75,0,798.054,-,0.25,5.605,258.138,455.375,455.375,0.748,0.0
2054,2021-04-13 14:00:00,0.0,6.906,58.57,2.409,629.35,0,797.097,-,0.25,5.829,262.44,314.675,314.675,0.752,0.0
2055,2021-04-13 15:00:00,0.0,7.23,58.908,1.212,383.65,0,796.364,-,0.25,5.995,264.669,191.825,191.825,0.755,0.0
2056,2021-04-13 16:00:00,0.0,7.54,58.435,1.358,270.9,0,795.855,-,0.25,6.074,266.3,135.45,135.45,0.757,0.0
2057,2021-04-13 17:00:00,0.0,7.101,59.462,2.479,99.125,0,795.575,-,0.25,5.998,264.219,49.562,49.562,0.755,0.0
2058,2021-04-13 18:00:00,0.0,6.863,61.165,2.471,-53.932,0,795.442,-,0.25,6.069,263.802,-26.966,-26.966,0.757,0.0
2059,2021-04-13 19:00:00,0.0,6.227,64.898,2.186,-108.0,0,795.766,-,0.25,6.164,262.075,-54.0,-54.0,0.759,0.0
2060,2021-04-13 20:00:00,0.0,5.356,69.112,0.497,-108.0,0,796.41,-,0.25,6.179,259.03,-54.0,-54.0,0.759,0.0
2061,2021-04-13 21:00:00,0.0,4.54,73.16,-0.266,-108.0,0,796.895,-,0.25,6.179,256.113,-54.0,-54.0,0.76,0.0
2062,2021-04-13 22:00:00,0.0,3.985,73.398,0.92,-108.0,0,796.994,-,0.25,5.962,252.85,-54.0,-54.0,0.756,0.0
2063,2021-04-13 23:00:00,0.0,3.465,76.47,0.033,-108.0,0,796.815,-,0.25,5.988,251.18,-54.0,-54.0,0.757,0.0
2064,2021-04-14 00:00:00,0.0,2.888,80.64,-0.705,-108.0,0,796.64,-,0.25,6.061,249.6,-54.0,-54.0,0.758,0.0
2065,2021-04-14 01:00:00,0.128,2.791,81.795,-0.688,-108.0,0,796.374,-,0.25,6.106,249.523,-54.0,-54.0,0.759,0.0
2066,2021-04-14 02:00:00,0.345,2.294,84.275,-0.145,-108.0,0,796.222,-,0.25,6.072,247.598,-54.0,-54.0,0.759,0.0
2067,2021-04-14 03:00:00,0.56,1.906,86.012,-0.216,-108.0,0,796.236,-,0.25,6.028,245.997,-54.0,-54.0,0.758,0.0
2068,2021-04-14 04:00:00,0.767,1.456,88.38,0.084,-108.0,0,796.398,-,0.25,5.997,244.27,-54.0,-54.0,0.758,0.0
2069,2021-04-14 05:00:00,0.955,1.076,91.385,-0.442,-108.0,0,796.591,-,0.25,6.033,243.179,-54.0,-54.0,0.758,0.0
2070,2021-04-14 06:00:00,1.096,1.166,93.207,0.21,-75.158,0,796.948,-,0.25,6.194,244.401,-37.579,-37.579,0.761,0.0
2071,2021-04-14 07:00:00,1.138,0.83,99.31,0.233,97.525,0,797.488,-,0.25,6.441,244.614,48.762,48.762,0.766,0.0
2072,2021-04-14 08:00:00,1.057,1.327,100.0,0.925,242.55,0,797.926,-,0.25,6.723,247.839,121.275,121.275,0.77,0.0
2073,2021-04-14 09:00:00,0.896,2.37,91.882,1.262,476.6,0,798.216,-,0.25,6.656,251.135,238.3,238.3,0.769,0.0
2074,2021-04-14 10:00:00,0.699,3.263,88.005,1.255,584.375,0,798.137,-,0.25,6.793,255.03,292.188,292.188,0.77,0.0
2075,2021-04-14 11:00:00,0.489,4.376,80.512,2.73,939.5,0,797.586,-,0.25,6.722,258.624,469.75,469.75,0.769,0.0
2076,2021-04-14 12:00:00,0.273,5.762,74.115,3.949,819.75,0,796.868,-,0.25,6.816,264.166,409.875,409.875,0.77,0.0
2077,2021-04-14 13:00:00,0.058,6.793,66.902,4.504,580.725,0,796.349,-,0.25,6.607,266.762,290.362,290.362,0.766,0.0
2078,2021-04-14 14:00:00,0.0,6.264,69.682,3.486,142.3,0,796.216,-,0.25,6.635,264.983,71.15,71.15,0.767,0.0
2079,2021-04-14 15:00:00,0.0,4.418,79.1,2.898,27.85,0,796.173,-,0.25,6.623,258.231,13.925,13.925,0.767,0.0
2080,2021-04-14 16:00:00,0.0,4.187,79.548,2.738,147.275,0,796.048,-,0.25,6.554,257.015,73.638,73.638,0.766,0.0
2081,2021-04-14 17:00:00,0.0,4.847,74.285,0.984,75.625,0,795.619,-,0.25,6.41,258.56,37.812,37.812,0.763,0.0
2082,2021-04-14 18:00:00,0.0,4.667,74.235,0.719,-67.313,0,795.613,-,0.25,6.325,257.427,-33.656,-33.656,0.762,0.0
2083,2021-04-14 19:00:00,0.0,4.296,73.332,0.12,-108.0,0,795.972,-,0.25,6.088,254.708,-54.0,-54.0,0.758,0.0
2084,2021-04-14 20:00:00,0.0,4.161,74.098,0.143,-108.0,0,796.407,-,0.25,6.094,254.263,-54.0,-54.0,0.758,0.0
2085,2021-04-14 21:00:00,0.0,3.893,74.925,1.422,-108.0,0,796.897,-,0.25,6.047,253.036,-54.0,-54.0,0.758,0.0
2086,2021-04-14 22:00:00,0.0,3.808,78.232,0.987,-108.0,0,797.151,-,0.25,6.276,254.084,-54.0,-54.0,0.762,0.0
2087,2021-04-14 23:00:00,0.0,2.301,90.208,4.156,-108.0,0,796.99,-,0.25,6.503,250.059,-54.0,-54.0,0.766,0.0
2088,2021-04-15 00:00:00,0.0,2.214,85.63,1.461,-108.0,0,796.697,-,0.25,6.135,247.683,-54.0,-54.0,0.76,0.0
2089,2021-04-15 01:00:00,0.133,1.878,86.462,0.567,-108.0,0,796.423,-,0.25,6.047,246.014,-54.0,-54.0,0.758,0.0
2090,2021-04-15 02:00:00,0.349,1.836,88.775,0.273,-108.0,0,796.243,-,0.25,6.19,246.692,-54.0,-54.0,0.761,0.0
2091,2021-04-15 03:00:00,0.564,0.708,100.0,0.17,-108.0,0,796.396,-,0.25,6.429,244.128,-54.0,-54.0,0.765,0.0
2092,2021-04-15 04:00:00,0.772,0.499,100.0,-0.481,-108.0,0,796.502,-,0.25,6.332,242.884,-54.0,-54.0,0.764,0.0
2093,2021-04-15 05:00:00,0.96,0.353,100.0,0.074,-108.0,0,796.648,-,0.25,6.266,242.019,-54.0,-54.0,0.763,0.0
2094,2021-04-15 06:00:00,1.102,0.34,100.0,-0.908,-73.14,0,797.232,-,0.25,6.26,241.942,-36.57,-36.57,0.763,0.0
2095,2021-04-15 07:00:00,1.144,0.709,100.0,-0.025,35.25,0,797.546,-,0.25,6.429,244.134,17.625,17.625,0.765,0.0
2096,2021-04-15 08:00:00,1.061,1.293,100.0,0.86,239.725,0,797.775,-,0.25,6.706,247.634,119.863,119.863,0.77,0.0
2097,2021-04-15 09:00:00,0.899,2.195,94.645,0.25,312.725,0,797.866,-,0.25,6.771,251.135,156.362,156.362,0.771,0.0
2098,2021-04-15 10:00:00,0.702,3.578,84.038,1.372,811.75,0,797.562,-,0.25,6.633,255.282,405.875,405.875,0.768,0.0
2099,2021-04-15 11:00:00,0.491,4.382,79.628,1.129,909.75,0,796.973,-,0.25,6.651,258.254,454.875,454.875,0.768,0.0
2100,2021-04-15 12:00:00,0.275,6.286,70.525,0.855,739.175,0,796.084,-,0.25,6.725,265.577,369.588,369.588,0.768,0.0
2101,2021-04-15 13:00:00,0.06,7.126,68.12,2.15,772.75,0,795.24,-,0.25,6.883,269.559,386.375,386.375,0.77,0.0
2102,2021-04-15 14:00:00,0.0,7.781,68.43,1.912,451.225,0,794.51,-,0.25,7.231,273.921,225.612,225.612,0.776,0.0
2103,2021-04-15 15:00:00,0.0,7.843,68.895,2.158,255.375,0,793.801,-,0.25,7.311,274.585,127.688,127.688,0.777,0.0
2104,2021-04-15 16:00:00,0.0,7.123,72.58,2.36,-15.248,0,793.645,-,0.25,7.332,271.993,-7.624,-7.624,0.777,0.0
2105,2021-04-15 17:00:00,0.0,5.972,80.488,1.404,-46.788,0,793.92,-,0.25,7.511,268.633,-23.394,-23.394,0.78,0.0
2106,2021-04-15 18:00:00,0.0,5.644,81.37,1.144,-72.525,0,793.922,-,0.25,7.422,266.965,-36.262,-36.262,0.779,0.0
2107,2021-04-15 19:00:00,0.0,5.41,81.74,0.491,-108.0,0,793.949,-,0.25,7.336,265.656,-54.0,-54.0,0.778,0.0
2108,2021-04-15 20:00:00,0.0,5.562,78.938,-0.051,-108.0,0,794.063,-,0.25,7.159,265.293,-54.0,-54.0,0.775,0.0
2109,2021-04-15 21:00:00,0.0,5.125,83.055,1.003,-108.0,0,794.299,-,0.25,7.307,264.462,-54.0,-54.0,0.778,0.0
2110,2021-04-15 22:00:00,0.0,4.855,83.248,2.074,-108.0,0,794.58,-,0.25,7.187,262.853,-54.0,-54.0,0.776,0.0
2111,2021-04-15 23:00:00,0.0,4.086,85.28,0.743,-108.0,0,794.836,-,0.25,6.976,258.955,-54.0,-54.0,0.773,0.0
2112,2021-04-16 00:00:00,0.0,3.201,96.815,0.171,-108.0,0,794.83,-,0.25,7.44,258.144,-54.0,-54.0,0.781,0.0
2113,2021-04-16 01:00:00,0.137,2.425,96.86,1.459,-108.0,0,794.825,-,0.25,7.044,253.372,-54.0,-54.0,0.775,0.0
2114,2021-04-16 02:00:00,0.353,2.255,97.968,0.186,-108.0,0,794.766,-,0.25,7.039,252.743,-54.0,-54.0,0.775,0.0
2115,2021-04-16 03:00:00,0.569,1.14,100.0,-0.103,-108.0,0,794.79,-,0.25,6.633,246.714,-54.0,-54.0,0.769,0.0
2116,2021-04-16 04:00:00,0.777,0.969,100.0,1.055,-108.0,0,794.885,-,0.25,6.551,245.688,-54.0,-54.0,0.767,0.0
2117,2021-04-16 05:00:00,0.966,0.662,98.968,0.363,-108.0,0,795.016,-,0.25,6.341,243.493,-54.0,-54.0,0.764,0.0
2118,2021-04-16 06:00:00,1.108,-0.221,100.0,-0.442,-58.138,0,795.317,-,0.25,6.009,238.638,-29.069,-29.069,0.758,0.0
2119,2021-04-16 07:00:00,1.15,0.899,94.218,-0.255,166.875,0,795.791,-,0.25,6.141,243.191,83.438,83.438,0.76,0.0
2120,2021-04-16 08:00:00,1.066,2.072,92.365,0.162,325.5,0,796.147,-,0.25,6.55,249.517,162.75,162.75,0.767,0.0
2121,2021-04-16 09:00:00,0.903,3.35,85.062,0.53,560.575,0,796.183,-,0.25,6.606,254.326,280.288,280.288,0.767,0.0
2122,2021-04-16 10:00:00,0.705,4.424,75.672,1.878,422.6,0,796.054,-,0.25,6.339,256.638,211.3,211.3,0.762,0.0
2123,2021-04-16 11:00:00,0.494,5.11,72.162,2.61,501.45,0,795.677,-,0.25,6.342,259.111,250.725,250.725,0.762,0.0
2124,2021-04-16 12:00:00,0.278,7.419,67.27,1.385,691.625,0,794.898,-,0.25,6.935,270.938,345.812,345.812,0.771,0.0
2125,2021-04-16 13:00:00,0.063,7.536,66.013,2.443,654.875,0,794.236,-,0.25,6.86,270.953,327.438,327.438,0.77,0.0
2126,2021-04-16 14:00:00,0.0,7.668,67.978,2.938,500.2,0,793.621,-,0.25,7.128,272.937,250.1,250.1,0.774,0.0
2127,2021-04-16 15:00:00,0.0,7.329,70.292,2.646,264.25,0,793.132,-,0.25,7.202,272.068,132.125,132.125,0.775,0.0
2128,2021-04-16 16:00:00,0.0,7.896,68.912,0.719,103.375,0,792.952,-,0.25,7.339,274.937,51.688,51.688,0.777,0.0
2129,2021-04-16 17:00:00,0.0,7.948,69.452,1.848,39.522,0,792.849,-,0.25,7.423,275.58,19.761,19.761,0.778,0.0
2130,2021-04-16 18:00:00,0.0,6.28,79.46,3.562,-67.011,0,793.085,-,0.25,7.574,270.103,-33.506,-33.506,0.781,0.0
2131,2021-04-16 19:00:00,0.0,4.534,92.698,3.521,-108.0,0,793.261,-,0.25,7.825,264.883,-54.0,-54.0,0.786,0.0
2132,2021-04-16 20:00:00,0.0,5.172,80.445,1.707,-108.0,0,793.364,-,0.25,7.101,263.554,-54.0,-54.0,0.775,0.0
2133,2021-04-16 21:00:00,0.0,4.902,80.195,0.704,-108.0,0,793.555,-,0.25,6.947,261.747,-54.0,-54.0,0.772,0.0
2134,2021-04-16 22:00:00,0.0,4.473,86.592,-0.124,-108.0,0,793.512,-,0.25,7.279,261.935,-54.0,-54.0,0.778,0.0
2135,2021-04-16 23:00:00,0.0,4.12,83.6,0.717,-108.0,0,793.094,-,0.25,6.855,258.43,-54.0,-54.0,0.771,0.0
2136,2021-04-17 00:00:00,0.0,3.693,85.98,0.679,-108.0,0,792.666,-,0.25,6.842,256.825,-54.0,-54.0,0.771,0.0
2137,2021-04-17 01:00:00,0.141,3.407,92.142,-0.198,-108.0,0,792.484,-,0.25,7.185,257.6,-54.0,-54.0,0.777,0.0
2138,2021-04-17 02:00:00,0.357,3.389,92.435,1.038,-108.0,0,792.212,-,0.25,7.199,257.606,-54.0,-54.0,0.777,0.0
2139,2021-04-17 03:00:00,0.573,2.989,94.617,1.526,-108.0,0,791.834,-,0.25,7.163,255.988,-54.0,-54.0,0.776,0.0
2140,2021-04-17 04:00:00,0.781,3.305,89.215,0.092,-108.0,0,791.516,-,0.25,6.907,255.787,-54.0,-54.0,0.772,0.0
2141,2021-04-17 05:00:00,0.971,2.176,97.072,-0.598,-108.0,0,791.439,-,0.25,6.935,251.929,-54.0,-54.0,0.773,0.0
2142,2021-04-17 06:00:00,1.114,2.75,87.452,1.062,-77.972,0,791.47,-,0.25,6.509,251.669,-38.986,-38.986,0.766,0.0
2143,2021-04-17 07:00:00,1.156,3.168,89.55,-0.139,53.075,0,791.706,-,0.25,6.866,255.081,26.537,26.537,0.772,0.0
2144,2021-04-17 08:00:00,1.071,4.212,85.93,0.035,173.325,0,791.89,-,0.25,7.092,260.019,86.662,86.662,0.775,0.0
2145,2021-04-17 09:00:00,0.906,4.75,84.04,0.656,205.125,0,791.923,-,0.25,7.203,262.55,102.562,102.562,0.776,0.0
2146,2021-04-17 10:00:00,0.708,4.905,83.368,1.39,145.475,0,792.242,-,0.25,7.223,263.221,72.738,72.738,0.777,0.0
2147,2021-04-17 11:00:00,0.496,1.66,100.0,1.268,299.425,0,792.882,-,0.25,6.885,249.854,149.712,149.712,0.773,0.0
2148,2021-04-17 12:00:00,0.28,2.094,100.0,1.848,679.9,0,792.828,-,0.25,7.103,252.498,339.95,339.95,0.776,0.0
2149,2021-04-17 13:00:00,0.065,5.442,83.802,1.468,722.275,0,792.266,-,0.25,7.537,266.806,361.138,361.138,0.781,0.0
2150,2021-04-17 14:00:00,0.0,6.528,79.262,1.77,414.475,0,791.616,-,0.25,7.686,271.596,207.238,207.238,0.783,0.0
2151,2021-04-17 15:00:00,0.0,6.158,80.145,4.329,456.775,0,791.255,-,0.25,7.575,269.655,228.388,228.388,0.781,0.0
2152,2021-04-17 16:00:00,0.0,5.012,86.928,2.345,351.875,0,791.266,-,0.25,7.588,265.474,175.938,175.938,0.782,0.0
2153,2021-04-17 17:00:00,0.0,4.198,91.012,2.38,284.55,0,791.297,-,0.25,7.504,262.075,142.275,142.275,0.781,0.0
2154,2021-04-17 18:00:00,0.0,5.082,84.552,2.433,-23.898,0,791.166,-,0.25,7.417,264.867,-11.949,-11.949,0.779,0.0
2155,2021-04-17 19:00:00,0.0,4.535,89.922,0.915,-107.97,0,791.61,-,0.25,7.592,263.742,-53.985,-53.985,0.782,0.0
2156,2021-04-17 20:00:00,0.0,3.403,90.15,1.866,-108.0,0,792.177,-,0.25,7.028,256.773,-54.0,-54.0,0.774,0.0
2157,2021-04-17 21:00:00,0.0,3.908,87.62,0.728,-108.0,0,792.454,-,0.25,7.079,258.851,-54.0,-54.0,0.775,0.0
2158,2021-04-17 22:00:00,0.0,3.279,99.72,0.49,-108.0,0,792.478,-,0.25,7.706,259.724,-54.0,-54.0,0.784,0.0
2159,2021-04-17 23:00:00,0.0,2.327,100.0,1.968,-108.0,0,792.382,-,0.25,7.222,253.927,-54.0,-54.0,0.778,0.0
2160,2021-04-18 00:00:00,0.0,2.823,100.0,0.574,-108.0,0,792.038,-,0.25,7.482,256.989,-54.0,-54.0,0.781,0.0
2161,2021-04-18 01:00:00,0.145,2.141,100.0,1.114,-108.0,0,791.601,-,0.25,7.127,252.786,-54.0,-54.0,0.776,0.0
2162,2021-04-18 02:00:00,0.361,2.02,100.0,-0.104,-108.0,0,791.218,-,0.25,7.065,252.046,-54.0,-54.0,0.775,0.0
2163,2021-04-18 03:00:00,0.577,0.084,100.0,-0.015,-108.0,0,791.094,-,0.25,6.144,240.43,-54.0,-54.0,0.761,0.0
2164,2021-04-18 04:00:00,0.786,0.054,100.0,0.777,-108.0,0,791.067,-,0.25,6.131,240.253,-54.0,-54.0,0.761,0.0
2165,2021-04-18 05:00:00,0.976,-0.834,100.0,2.13,-107.676,0,791.459,-,0.25,5.746,235.068,-53.838,-53.838,0.754,0.0
2166,2021-04-18 06:00:00,1.12,-1.694,100.0,1.766,-99.676,0,792.067,-,0.25,5.394,230.128,-49.838,-49.838,0.747,0.0
2167,2021-04-18 07:00:00,1.162,-1.512,100.0,-0.524,-54.058,0,792.51,-,0.25,5.467,231.167,-27.029,-27.029,0.749,0.0
2168,2021-04-18 08:00:00,1.076,-1.296,100.0,-0.193,-32.582,0,793.112,-,0.25,5.554,232.404,-16.291,-16.291,0.75,0.0
2169,2021-04-18 09:00:00,0.91,-1.07,100.0,0.668,132.6,0,793.718,-,0.25,5.648,233.704,66.3,66.3,0.752,0.0
2170,2021-04-18 10:00:00,0.711,0.868,100.0,-0.279,406.675,0,793.881,-,0.25,6.504,245.083,203.337,203.337,0.767,0.0
2171,2021-04-18 11:00:00,0.499,2.047,100.0,0.955,175.375,0,793.593,-,0.25,7.079,252.211,87.688,87.688,0.775,0.0
