,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_s,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
3941,2021-02-28 01:30:00,0.022,-6.976,68.22,2.255,616.713,-2.483,0,0.0,0,-,0,,,,0.35,2.469,180.853,0.635,60,0,0,1,-154.744,0.0,-119.021,-35.723,0,0,0,0,0,0
3942,2021-02-28 01:45:00,0.075,-7.016,68.13,1.854,616.836,-2.15,0,0.0,0,-,0,,,,0.35,2.458,180.635,0.635,60,0,0,1,-148.785,0.0,-119.24,-29.545,0,0,0,0,0,0
3943,2021-02-28 02:00:00,0.127,-7.051,68.13,0.502,616.959,-2.368,0,0.0,0,-,0,,,,0.35,2.452,180.473,0.635,60,0,0,1,-127.443,0.0,-119.401,-8.041,0,0,0,0,0,0
3944,2021-02-28 02:15:00,0.18,-7.127,69.12,1.655,617.003,-2.511,0,0.0,0,-,0,,,,0.35,2.473,180.495,0.636,60,0,0,1,-146.178,0.0,-119.38,-26.798,0,0,0,0,0,0
3945,2021-02-28 02:30:00,0.231,-7.277,69.81,0.251,617.047,-2.693,0,0.0,0,-,0,,,,0.35,2.469,180.059,0.635,60,0,0,1,-123.965,0.0,-119.815,-4.15,0,0,0,0,0,0
3946,2021-02-28 02:45:00,0.282,-7.42,71.25,1.313,617.092,-3.019,0,0.0,0,-,0,,,,0.35,2.492,179.926,0.636,60,0,0,1,-142.086,0.0,-119.949,-22.138,0,0,0,0,0,0
3947,2021-02-28 03:00:00,0.332,-7.586,72.56,1.31,617.136,-3.87,0,0.0,0,-,0,,,,0.35,2.505,179.63,0.637,60,0,0,1,-142.828,0.0,-120.245,-22.583,0,0,0,0,0,0
3948,2021-02-28 03:15:00,0.38,-7.624,69.97,1.412,617.211,-3.923,0,0.0,0,-,0,,,,0.35,2.409,178.525,0.633,60,0,0,1,-145.815,0.0,-121.349,-24.466,0,0,0,0,0,0
3949,2021-02-28 03:30:00,0.428,-7.64,72.22,1.168,617.287,-3.926,0,0.0,0,-,0,,,,0.35,2.483,179.261,0.636,60,0,0,1,-140.897,0.0,-120.614,-20.283,0,0,0,0,0,0
3950,2021-02-28 03:45:00,0.475,-7.957,74.1,1.578,617.362,-3.875,0,0.0,0,-,0,,,,0.35,2.486,178.463,0.636,60,0,0,1,-149.955,0.0,-121.411,-28.544,0,0,0,0,0,0
3951,2021-02-28 04:00:00,0.52,-8.06,74.11,1.346,617.438,-3.932,0,0.0,0,-,0,,,,0.35,2.466,177.995,0.636,60,0,0,1,-146.545,0.0,-121.879,-24.665,0,0,0,0,0,0
3952,2021-02-28 04:15:00,0.563,-8.06,69.09,1.036,617.598,-3.824,0,0.0,0,-,0,,,,0.35,2.299,176.221,0.629,60,0,0,1,-142.644,0.0,-123.654,-18.99,0,0,0,0,0,0
3953,2021-02-28 04:30:00,0.604,-8.22,68.24,0.464,617.759,-3.88,0,0.0,0,-,0,,,,0.35,2.243,175.187,0.627,60,0,0,1,-133.363,0.0,-124.687,-8.676,0,0,0,0,0,0
3954,2021-02-28 04:45:00,0.643,-8.42,74.49,0.377,617.92,-3.894,0,0.0,0,-,0,,,,0.35,2.41,176.484,0.634,60,0,0,1,-130.614,0.0,-123.391,-7.223,0,0,0,0,0,0
3955,2021-02-28 05:00:00,0.68,-8.42,72.12,1.072,618.081,-4.163,0,0.0,0,-,0,,,,0.35,2.333,175.67,0.631,60,0,0,1,-144.747,0.0,-124.204,-20.543,0,0,0,0,0,0
3956,2021-02-28 05:15:00,0.713,-8.35,66.3,2.43,618.231,-4.133,0,0.0,0,-,0,,,,0.35,2.157,173.884,0.624,60,0,0,1,-172.181,0.0,-125.99,-46.191,0,0,0,0,0,0
3957,2021-02-28 05:30:00,0.743,-8.41,63.61,2.352,618.382,-3.787,0,0.0,0,-,0,,,,0.35,2.06,172.592,0.62,60,0,0,1,-172.323,0.0,-127.283,-45.041,0,0,0,0,0,0
3958,2021-02-28 05:45:00,0.77,-8.59,52.26,2.656,618.533,-3.874,0,0.0,0,-,0,,,,0.35,1.668,167.037,0.601,60,0,0,1,-184.801,0.0,-132.837,-51.963,0,0,0,0,0,0
3959,2021-02-28 06:00:00,0.793,-8.39,48.21,1.621,618.684,-3.771,0,0.0,0,-,0,,,,0.35,1.563,165.976,0.596,60,0,0,1,-164.882,0.0,-133.898,-30.983,0,0,0,0,0,0
3960,2021-02-28 06:15:00,0.811,-8.43,57.24,0.721,618.844,-3.756,0,0.0,0,-,0,,,,0.35,1.85,169.922,0.61,60,0,0,1,-143.803,0.0,-129.952,-13.85,0,0,0,0,0,0
3961,2021-02-28 06:30:00,0.825,-8.51,61.31,1.151,619.005,-3.642,0,0.0,0,-,0,,,,0.35,1.97,171.245,0.616,60,0,0,1,-150.956,0.0,-128.63,-22.326,0,0,0,0,0,0
3962,2021-02-28 06:45:00,0.833,-8.44,57.83,2.118,619.166,-2.672,0,0.0,0,-,0,,,,0.35,1.868,170.128,0.611,60,0,0,1,-170.503,0.0,-129.747,-40.756,0,0,0,0,0,0
3963,2021-02-28 07:00:00,0.837,-8.43,59.98,2.31,619.327,1.806,0,1.806,0,-,0,,,,0.35,1.939,171.061,0.614,60,0,0,1,-172.049,1.174,-128.813,-44.409,0,0,0,0,0,0
3964,2021-02-28 07:15:00,0.835,-8.43,56.65,2.958,619.487,11.8,0,11.8,0,-,0,,,,0.35,1.831,169.671,0.609,60,0,0,1,-179.415,7.67,-130.204,-56.882,0,0,0,0,0,0
3965,2021-02-28 07:30:00,0.828,-8.41,54.25,3.302,619.647,52.71,0,52.71,0,-,0,,,,0.35,1.757,168.712,0.606,60,0,0,1,-160.264,34.262,-131.163,-63.362,0,0,0,0,0,0
3966,2021-02-28 07:45:00,0.816,-8.55,47.27,2.935,619.807,138.6,0,138.6,0,-,0,,,,0.35,1.514,164.829,0.593,60,0,0,1,-102.227,90.09,-135.045,-57.272,0,0,0,0,0,0
3967,2021-02-28 08:00:00,0.799,-8.39,45.75,1.828,619.967,189.2,0,189.2,0,-,0,,,,0.35,1.484,164.739,0.591,60,0,0,1,-47.168,122.98,-135.136,-35.012,0,0,0,0,0,0
3968,2021-02-28 08:15:00,0.777,-8.38,58.77,1.824,620.196,243.0,0,243.0,0,-,0,,,,0.35,1.907,170.783,0.613,60,0,0,1,-6.048,157.95,-129.091,-34.907,0,0,0,0,0,0
3969,2021-02-28 08:30:00,0.752,-8.2,63.73,1.725,620.425,299.5,0,299.5,0,-,0,,,,0.35,2.098,173.574,0.621,0,0,0,1,36.059,194.675,-126.301,-32.315,0,0,0,0,0,0
3970,2021-02-28 08:45:00,0.723,-8.01,61.71,1.806,620.653,352.9,0,352.9,0,-,0,,,,0.35,2.061,173.622,0.62,0,0,0,1,70.072,229.385,-126.252,-33.061,0,0,0,0,0,0
3971,2021-02-28 09:00:00,0.69,-7.65,58.85,2.093,620.882,410.4,0,410.4,0,-,0,,,,0.35,2.022,174.05,0.618,0,0,0,1,104.329,266.76,-125.825,-36.606,0,0,0,0,0,0
3972,2021-02-28 09:15:00,0.654,-7.199,55.88,1.269,620.917,468.3,0,468.3,0,-,0,,,,0.35,1.988,174.772,0.616,0,0,0,1,158.406,304.395,-125.102,-20.887,0,0,0,0,0,0
3973,2021-02-28 09:30:00,0.616,-6.969,56.52,1.94,620.952,525.6,0,525.6,0,-,0,,,,0.35,2.047,176.089,0.619,0,0,0,1,186.941,341.64,-123.786,-30.913,0,0,0,0,0,0
3974,2021-02-28 09:45:00,0.576,-6.135,51.95,1.472,620.988,573.1,0,573.1,0,-,0,,,,0.35,2.006,177.715,0.617,0,0,0,1,229.705,372.515,-122.16,-20.65,0,0,0,0,0,0
3975,2021-02-28 10:00:00,0.533,-6.33,53.41,2.758,621.023,624.1,0,624.1,0,-,0,,,,0.35,2.032,177.537,0.618,0,0,0,1,243.405,405.665,-122.337,-39.923,0,0,0,0,0,0
3976,2021-02-28 10:15:00,0.489,-6.217,52.55,2.969,621.026,671.2,0,671.2,0,-,0,,,,0.35,2.017,177.636,0.617,0,0,0,1,271.831,436.28,-122.239,-42.21,0,0,0,0,0,0
3977,2021-02-28 10:30:00,0.443,-6.206,53.85,3.699,621.029,718.3,0,718.3,0,-,0,,,,0.35,2.068,178.307,0.619,0,0,0,1,292.832,466.895,-121.568,-52.495,0,0,0,0,0,0
3978,2021-02-28 10:45:00,0.395,-6.412,51.71,3.134,621.031,761.7,0,761.7,0,-,0,,,,0.35,1.955,176.351,0.614,0,0,0,1,325.628,495.105,-123.524,-45.954,0,0,0,0,0,0
3979,2021-02-28 11:00:00,0.347,-5.978,50.64,2.076,621.034,807.0,0,807.0,0,-,0,,,,0.35,1.979,177.775,0.615,0,0,0,1,374.07,524.55,-122.1,-28.38,0,0,0,0,0,0
3980,2021-02-28 11:15:00,0.297,-5.459,48.34,2.713,620.953,837.0,0,837.0,0,-,0,,,,0.35,1.966,178.936,0.615,0,0,0,1,389.247,544.05,-120.939,-33.864,0,0,0,0,0,0
3981,2021-02-28 11:30:00,0.247,-5.298,48.01,3.037,620.871,872.0,0,872.0,0,-,0,,,,0.35,1.976,179.49,0.615,0,0,0,1,409.63,566.8,-120.385,-36.785,0,0,0,0,0,0
3982,2021-02-28 11:45:00,0.195,-5.213,45.65,2.594,620.789,903.0,0,903.0,0,-,0,,,,0.35,1.892,178.585,0.611,0,0,0,1,434.75,586.95,-121.289,-30.911,0,0,0,0,0,0
3983,2021-02-28 12:00:00,0.144,-4.916,40.04,2.155,620.707,919.0,0,919.0,0,-,0,,,,0.35,1.697,176.59,0.602,0,0,0,1,449.852,597.35,-123.284,-24.214,0,0,0,0,0,0
3984,2021-02-28 12:15:00,0.091,-4.693,40.08,2.994,620.517,931.0,0,931.0,0,-,0,,,,0.35,1.728,177.611,0.603,0,0,0,1,450.782,605.15,-122.264,-32.105,0,0,0,0,0,0
3985,2021-02-28 12:30:00,0.038,-4.305,37.17,2.849,620.327,939.0,0,939.0,0,-,0,,,,0.35,1.65,177.432,0.599,0,0,0,1,459.892,610.35,-122.442,-28.016,0,0,0,0,0,0
3986,2021-02-28 12:45:00,0.0,-4.149,36.75,1.958,620.138,922.0,0,922.0,0,-,0,,,,0.35,1.651,177.84,0.599,0,0,0,1,458.715,599.3,-122.035,-18.551,0,0,0,0,0,0
3987,2021-02-28 13:00:00,0.0,-3.383,30.18,2.071,619.948,918.0,0,918.0,0,-,0,,,,0.35,1.436,176.256,0.587,0,0,0,1,457.088,596.7,-123.619,-15.994,0,0,0,0,0,0
3988,2021-02-28 13:15:00,0.0,-2.327,28.25,1.772,619.73,917.0,0,917.0,0,-,0,,,,0.35,1.454,179.256,0.588,0,0,0,1,466.022,596.05,-120.619,-9.41,0,0,0,0,0,0
3989,2021-02-28 13:30:00,0.0,-3.057,29.98,2.284,619.512,901.0,0,901.0,0,-,0,,,,0.35,1.461,177.528,0.588,0,0,0,1,447.376,585.65,-122.346,-15.928,0,0,0,0,0,0
3990,2021-02-28 13:45:00,0.0,-3.61,30.69,3.385,619.294,899.0,0,899.0,0,-,0,,,,0.35,1.435,175.678,0.587,0,0,0,1,432.287,584.35,-124.196,-27.866,0,0,0,0,0,0
3991,2021-02-28 14:00:00,0.0,-3.624,27.74,2.329,619.076,867.0,0,867.0,0,-,0,,,,0.35,1.296,173.099,0.578,0,0,0,1,417.534,563.55,-126.775,-19.24,0,0,0,0,0,0
3992,2021-02-28 14:15:00,0.0,-3.309,27.05,1.701,618.902,806.0,0,806.0,0,-,0,,,,0.35,1.294,173.842,0.578,0,0,0,1,385.04,523.9,-126.033,-12.827,0,0,0,0,0,0
3993,2021-02-28 14:30:00,0.0,-3.246,25.91,4.208,618.727,680.7,0,680.7,0,-,0,,,,0.35,1.245,173.048,0.575,0,0,0,1,284.508,442.455,-126.827,-31.12,0,0,0,0,0,0
3994,2021-02-28 14:45:00,0.0,-1.971,22.58,1.714,618.553,670.1,0,670.1,0,-,0,,,,0.35,1.193,175.15,0.571,0,0,0,1,303.146,435.565,-124.724,-7.695,0,0,0,0,0,0
3995,2021-02-28 15:00:00,0.0,-1.824,20.06,2.935,618.379,694.9,0,694.9,0,-,0,,,,0.35,1.072,172.843,0.562,0,0,0,1,312.463,451.685,-127.032,-12.19,0,0,0,0,0,0
3996,2021-02-28 15:15:00,0.0,-1.692,17.87,3.06,618.34,542.8,0,542.8,0,-,0,,,,0.35,0.964,170.569,0.554,0,0,0,1,211.725,352.82,-129.306,-11.789,0,0,0,0,0,0
3997,2021-02-28 15:30:00,0.0,-1.841,18.05,2.459,618.3,153.0,0,153.0,0,-,0,,,,0.35,0.963,170.184,0.554,60,0,0,1,-40.548,99.45,-129.691,-10.307,0,0,0,0,0,0
3998,2021-02-28 15:45:00,0.0,-1.408,18.17,2.31,618.261,171.3,0,171.3,0,-,0,,,,0.35,1.001,172.18,0.557,60,0,0,1,-23.754,111.345,-127.695,-7.405,0,0,0,0,0,0
3999,2021-02-28 16:00:00,0.0,-1.939,19.73,3.763,618.222,286.8,0,286.8,0,-,0,,,,0.35,1.045,171.943,0.56,0,0,0,1,41.879,186.42,-127.931,-16.61,0,0,0,0,0,0
4000,2021-02-28 16:15:00,0.0,-1.887,22.0,2.737,618.233,125.2,0,125.2,0,-,0,,,,0.35,1.17,174.864,0.57,60,0,0,1,-55.388,81.38,-125.01,-11.757,0,0,0,0,0,0
4001,2021-02-28 16:30:00,0.0,-1.726,20.45,4.146,618.245,126.5,0,126.5,0,-,0,,,,0.35,1.1,173.74,0.565,60,0,0,1,-60.2,82.225,-126.134,-16.291,0,0,0,0,0,0
4002,2021-02-28 16:45:00,0.0,-1.752,22.69,2.406,618.256,265.1,0,265.1,0,-,0,,,,0.35,1.219,176.226,0.573,0,0,0,1,39.07,172.315,-123.649,-9.596,0,0,0,0,0,0
4003,2021-02-28 17:00:00,0.0,-1.566,22.29,2.138,618.267,148.2,0,148.2,0,-,0,,,,0.35,1.214,176.59,0.572,60,0,0,1,-34.577,96.33,-123.285,-7.622,0,0,0,0,0,0
4004,2021-02-28 17:15:00,0.0,-1.651,22.5,1.574,618.285,160.1,0,160.1,0,-,0,,,,0.35,1.217,176.455,0.573,60,0,0,1,-25.271,104.065,-123.42,-5.916,0,0,0,0,0,0
4005,2021-02-28 17:30:00,0.0,-2.13,24.84,2.666,618.303,176.9,0,176.9,0,-,0,,,,0.35,1.297,176.855,0.578,60,0,0,1,-20.964,114.985,-123.02,-12.929,0,0,0,0,0,0
4006,2021-02-28 17:45:00,0.0,-2.476,25.4,2.24,618.321,116.2,0,116.2,0,-,0,,,,0.35,1.293,175.9,0.578,60,0,0,1,-61.072,75.53,-123.974,-12.628,0,0,0,0,0,0
4007,2021-02-28 18:00:00,0.0,-2.539,25.47,2.406,618.339,14.66,0,14.66,0,-,0,,,,0.35,1.29,175.694,0.578,60,0,0,1,-128.561,9.529,-124.18,-13.909,0,0,0,0,0,0
4008,2021-02-28 18:15:00,0.0,-2.709,25.82,2.675,618.46,3.366,0,3.366,0,-,0,,,,0.35,1.292,175.294,0.578,60,0,0,1,-138.896,2.188,-124.581,-16.503,0,0,0,0,0,0
4009,2021-02-28 18:30:00,0.0,-2.911,26.37,3.164,618.581,-2.82,0,0.0,0,-,0,,,,0.35,1.3,174.94,0.578,60,0,0,1,-145.914,0.0,-124.935,-20.979,0,0,0,0,0,0
4010,2021-02-28 18:45:00,0.0,-3.056,26.04,3.342,618.702,-4.453,0,0.0,0,-,0,,,,0.35,1.269,173.995,0.577,60,0,0,1,-149.147,0.0,-125.88,-23.268,0,0,0,0,0,0
4011,2021-02-28 19:00:00,0.0,-3.214,26.69,2.402,618.823,-4.916,0,0.0,0,-,0,,,,0.35,1.286,173.922,0.578,60,0,0,1,-143.544,0.0,-125.953,-17.591,0,0,0,0,0,0
4012,2021-02-28 19:15:00,0.0,-3.35,29.49,3.552,619.011,-4.627,0,0.0,0,-,0,,,,0.35,1.406,175.82,0.585,60,0,0,1,-151.177,0.0,-124.055,-27.122,0,0,0,0,0,0
4013,2021-02-28 19:30:00,0.0,-3.688,29.82,4.684,619.199,-4.562,0,0.0,0,-,0,,,,0.35,1.387,174.617,0.584,60,0,0,1,-164.645,0.0,-125.258,-39.387,0,0,0,0,0,0
4014,2021-02-28 19:45:00,0.0,-3.907,29.39,3.863,619.387,-4.605,0,0.0,0,-,0,,,,0.35,1.344,173.301,0.582,60,0,0,1,-160.996,0.0,-126.574,-34.423,0,0,0,0,0,0
4015,2021-02-28 20:00:00,0.0,-4.06,28.94,3.033,619.575,-4.642,0,0.0,0,-,0,,,,0.35,1.309,172.257,0.579,60,0,0,1,-155.711,0.0,-127.618,-28.093,0,0,0,0,0,0
4016,2021-02-28 20:15:00,0.0,-4.272,29.3,0.98,619.689,-4.512,0,0.0,0,-,0,,,,0.35,1.304,171.645,0.579,60,0,0,1,-137.782,0.0,-128.229,-9.553,0,0,0,0,0,0
4017,2021-02-28 20:30:00,0.0,-4.477,29.64,0.677,619.802,-4.428,0,0.0,0,-,0,,,,0.35,1.299,171.045,0.579,60,0,0,1,-135.747,0.0,-128.83,-6.917,0,0,0,0,0,0
4018,2021-02-28 20:45:00,0.0,-4.77,28.59,2.134,619.916,-4.504,0,0.0,0,-,0,,,,0.35,1.225,168.915,0.574,60,0,0,1,-154.196,0.0,-130.96,-23.236,0,0,0,0,0,0
4019,2021-02-28 21:00:00,0.0,-5.075,36.51,2.98,620.029,-4.485,0,0.0,0,-,0,,,,0.35,1.529,173.579,0.593,60,0,0,1,-160.824,0.0,-126.295,-34.528,0,0,0,0,0,0
4020,2021-02-28 21:15:00,0.0,-5.493,39.99,2.631,620.108,-4.291,0,0.0,0,-,0,,,,0.35,1.622,174.004,0.598,60,0,0,1,-158.871,0.0,-125.871,-33.0,0,0,0,0,0,0
4021,2021-02-28 21:30:00,0.0,-5.815,41.87,1.725,620.187,-4.442,0,0.0,0,-,0,,,,0.35,1.657,173.727,0.6,60,0,0,1,-149.055,0.0,-126.148,-22.907,0,0,0,0,0,0
4022,2021-02-28 21:45:00,0.0,-5.905,31.2,1.197,620.265,-4.395,0,0.0,0,-,0,,,,0.35,1.226,166.198,0.575,60,0,0,1,-149.82,0.0,-133.677,-16.144,0,0,0,0,0,0
4023,2021-02-28 22:00:00,0.0,-5.829,39.31,2.672,620.344,-4.319,0,0.0,0,-,0,,,,0.35,1.554,172.107,0.594,60,0,0,1,-163.345,0.0,-127.768,-35.578,0,0,0,0,0,0
4024,2021-02-28 22:15:00,0.0,-6.168,44.91,1.558,620.423,-4.302,0,0.0,0,-,0,,,,0.35,1.73,173.91,0.604,60,0,0,1,-147.919,0.0,-125.965,-21.954,0,0,0,0,0,0
4025,2021-02-28 22:30:00,0.0,-6.358,45.7,1.242,620.502,-4.46,0,0.0,0,-,0,,,,0.35,1.735,173.504,0.604,60,0,0,1,-144.414,0.0,-126.371,-18.043,0,0,0,0,0,0
4026,2021-02-28 22:45:00,0.0,-6.619,45.94,0.374,620.581,-4.398,0,0.0,0,-,0,,,,0.35,1.709,172.484,0.603,60,0,0,1,-133.048,0.0,-127.391,-5.657,0,0,0,0,0,0
4027,2021-02-28 23:00:00,0.0,-6.767,46.19,0.438,620.66,-4.365,0,0.0,0,-,0,,,,0.35,1.699,171.968,0.602,60,0,0,1,-134.681,0.0,-127.907,-6.774,0,0,0,0,0,0
4028,2021-02-28 23:15:00,0.0,-6.848,32.48,0.878,620.642,-4.373,0,0.0,0,-,0,,,,0.35,1.187,163.193,0.572,60,0,0,1,-150.422,0.0,-136.681,-13.741,0,0,0,0,0,0
4029,2021-02-28 23:30:00,0.0,-6.768,29.16,1.53,620.624,-4.471,0,0.0,0,-,0,,,,0.35,1.073,161.027,0.564,60,0,0,1,-162.512,0.0,-138.848,-23.664,0,0,0,0,0,0
4030,2021-02-28 23:45:00,0.0,-6.795,31.17,1.735,620.606,-4.463,0,0.0,0,-,0,,,,0.35,1.144,162.456,0.569,60,0,0,1,-164.36,0.0,-137.419,-26.941,0,0,0,0,0,0
4031,2021-03-01 00:00:00,0.0,-6.939,39.6,1.348,620.588,-4.418,0,0.0,0,-,0,,,,0.35,1.437,167.491,0.588,60,0,0,1,-153.759,0.0,-132.384,-21.375,0,0,0,0,0,0
4032,2021-03-01 00:15:00,0.0,-7.635,38.12,0.137,620.562,-4.302,0,0.0,0,-,0,,,,0.35,1.311,163.643,0.581,60,0,0,1,-138.622,0.0,-136.231,-2.39,0,0,0,0,0,0
4033,2021-03-01 00:30:00,0.0,-7.71,36.66,0.319,620.536,-4.254,0,0.0,0,-,0,,,,0.35,1.254,162.42,0.577,60,0,0,1,-143.074,0.0,-137.454,-5.62,0,0,0,0,0,0
4034,2021-03-01 00:45:00,0.0,-7.412,34.89,1.597,620.51,-3.941,0,0.0,0,-,0,,,,0.35,1.221,162.512,0.575,60,0,0,1,-164.409,0.0,-137.363,-27.046,0,0,0,0,0,0
4035,2021-03-01 01:00:00,0.0,-7.343,32.74,1.704,620.484,-3.525,0,0.0,0,-,0,,,,0.35,1.152,161.326,0.57,60,0,0,1,-167.136,0.0,-138.548,-28.588,0,0,0,0,0,0
4036,2021-03-01 01:15:00,0.0,-7.402,31.55,1.908,620.487,-3.677,0,0.0,0,-,0,,,,0.35,1.105,160.233,0.567,60,0,0,1,-171.909,0.0,-139.641,-32.268,0,0,0,0,0,0
4037,2021-03-01 01:30:00,0.026,-7.517,31.85,1.711,620.491,-3.15,0,0.0,0,-,0,,,,0.35,1.106,159.978,0.567,60,0,0,1,-169.282,0.0,-139.896,-29.386,0,0,0,0,0,0
4038,2021-03-01 01:45:00,0.079,-8.04,43.37,0.475,620.495,-2.86,0,0.0,0,-,0,,,,0.35,1.445,164.964,0.589,60,0,0,1,-143.636,0.0,-134.91,-8.726,0,0,0,0,0,0
4039,2021-03-01 02:00:00,0.132,-8.35,41.43,0.443,620.498,-3.857,0,0.0,0,-,0,,,,0.35,1.348,162.588,0.583,60,0,0,1,-145.738,0.0,-137.286,-8.452,0,0,0,0,0,0
4040,2021-03-01 02:15:00,0.184,-8.25,34.65,1.182,620.423,-3.581,0,0.0,0,-,0,,,,0.35,1.136,158.898,0.569,60,0,0,1,-163.254,0.0,-140.976,-22.278,0,0,0,0,0,0
4041,2021-03-01 02:30:00,0.236,-8.21,30.91,0.974,620.348,-2.826,0,0.0,0,-,0,,,,0.35,1.017,156.488,0.56,60,0,0,1,-161.653,0.0,-143.387,-18.266,0,0,0,0,0,0
4042,2021-03-01 02:45:00,0.287,-8.35,34.0,1.708,620.273,-3.439,0,0.0,0,-,0,,,,0.35,1.106,158.062,0.567,60,0,0,1,-174.387,0.0,-141.813,-32.574,0,0,0,0,0,0
4043,2021-03-01 03:00:00,0.336,-8.41,32.7,1.601,620.198,-3.591,0,0.0,0,-,0,,,,0.35,1.059,156.942,0.563,60,0,0,1,-173.682,0.0,-142.933,-30.749,0,0,0,0,0,0
4044,2021-03-01 03:15:00,0.385,-8.52,43.47,1.436,620.146,-2.692,0,0.0,0,-,0,,,,0.35,1.395,162.994,0.586,60,0,0,1,-164.819,0.0,-136.881,-27.938,0,0,0,0,0,0
4045,2021-03-01 03:30:00,0.433,-9.08,52.03,0.75,620.094,-2.728,0,0.0,0,-,0,,,,0.35,1.598,164.834,0.598,60,0,0,1,-150.59,0.0,-135.04,-15.55,0,0,0,0,0,0
4046,2021-03-01 03:45:00,0.48,-9.31,54.32,0.504,620.042,-2.807,0,0.0,0,-,0,,,,0.35,1.639,164.868,0.6,60,0,0,1,-145.72,0.0,-135.007,-10.713,0,0,0,0,0,0
4047,2021-03-01 04:00:00,0.525,-9.33,51.8,0.841,619.99,-3.283,0,0.0,0,-,0,,,,0.35,1.56,163.668,0.596,60,0,0,1,-154.12,0.0,-136.206,-17.913,0,0,0,0,0,0
4048,2021-03-01 04:15:00,0.568,-9.33,50.2,0.884,620.023,-3.134,0,0.0,0,-,0,,,,0.35,1.512,162.936,0.593,60,0,0,1,-155.769,0.0,-136.938,-18.83,0,0,0,0,0,0
4049,2021-03-01 04:30:00,0.61,-9.51,50.83,0.306,620.056,-2.496,0,0.0,0,-,0,,,,0.35,1.509,162.468,0.593,60,0,0,1,-144.051,0.0,-137.407,-6.644,0,0,0,0,0,0
4050,2021-03-01 04:45:00,0.649,-9.78,53.56,0.272,620.09,-2.783,0,0.0,0,-,0,,,,0.35,1.557,162.544,0.596,60,0,0,1,-143.404,0.0,-137.33,-6.074,0,0,0,0,0,0
4051,2021-03-01 05:00:00,0.686,-9.94,53.11,0.196,620.123,-2.568,0,0.0,0,-,0,,,,0.35,1.524,161.675,0.594,60,0,0,1,-142.648,0.0,-138.199,-4.449,0,0,0,0,0,0
4052,2021-03-01 05:15:00,0.719,-10.08,54.13,0.026,620.142,-3.413,0,0.0,0,-,0,,,,0.35,1.537,161.526,0.595,60,0,0,1,-138.947,0.0,-138.348,-0.598,0,0,0,0,0,0
4053,2021-03-01 05:30:00,0.75,-10.2,50.23,0.087,620.162,-2.616,0,0.0,0,-,0,,,,0.35,1.412,159.312,0.588,60,0,0,1,-142.589,0.0,-140.562,-2.026,0,0,0,0,0,0
4054,2021-03-01 05:45:00,0.777,-10.35,51.89,0.01,620.182,-2.933,0,0.0,0,-,0,,,,0.35,1.442,159.43,0.589,60,0,0,1,-140.681,0.0,-140.445,-0.236,0,0,0,0,0,0
4055,2021-03-01 06:00:00,0.799,-10.24,49.37,0.248,620.201,-2.876,0,0.0,0,-,0,,,,0.35,1.384,158.754,0.586,60,0,0,1,-146.92,0.0,-141.12,-5.8,0,0,0,0,0,0
4056,2021-03-01 06:15:00,0.818,-10.21,54.34,0.01,620.289,-2.667,0,0.0,0,-,0,,,,0.35,1.527,161.07,0.594,60,0,0,1,-139.038,0.0,-138.804,-0.233,0,0,0,0,0,0
4057,2021-03-01 06:30:00,0.831,-10.4,51.15,0.199,620.377,-2.739,0,0.0,0,-,0,,,,0.35,1.415,158.896,0.588,60,0,0,1,-145.706,0.0,-140.978,-4.728,0,0,0,0,0,0
4058,2021-03-01 06:45:00,0.84,-10.05,50.02,0.879,620.465,-1.39,0,0.0,0,-,0,,,,0.35,1.423,159.839,0.588,60,0,0,1,-160.218,0.0,-140.035,-20.183,0,0,0,0,0,0
4059,2021-03-01 07:00:00,0.843,-9.81,43.51,2.268,620.552,3.296,0,3.296,0,-,0,,,,0.35,1.262,157.667,0.578,60,0,0,1,-190.905,2.142,-142.208,-50.84,0,0,0,0,0,0
4060,2021-03-01 07:15:00,0.841,-9.77,40.39,1.994,620.652,13.48,0,13.48,0,-,0,,,,0.35,1.175,156.162,0.572,60,0,0,1,-179.474,8.762,-143.713,-44.523,0,0,0,0,0,0
4061,2021-03-01 07:30:00,0.834,-9.7,44.15,2.252,620.752,61.98,0,61.98,0,-,0,,,,0.35,1.292,158.448,0.58,60,0,0,1,-151.071,40.287,-141.427,-49.931,0,0,0,0,0,0
4062,2021-03-01 07:45:00,0.822,-9.73,43.76,2.897,620.853,141.0,0,141.0,0,-,0,,,,0.35,1.277,158.124,0.579,60,0,0,1,-114.542,91.65,-141.751,-64.441,0,0,0,0,0,0
4063,2021-03-01 08:00:00,0.805,-9.65,39.38,2.28,620.953,191.7,0,191.7,0,-,0,,,,0.35,1.157,156.083,0.571,60,0,0,1,-69.494,124.605,-143.792,-50.308,0,0,0,0,0,0
4064,2021-03-01 08:15:00,0.783,-8.91,44.71,0.93,621.07,245.4,0,245.4,0,-,0,,,,0.35,1.392,162.012,0.586,0,0,0,1,2.697,159.51,-137.862,-18.95,0,0,0,0,0,0
