When,cam_temp,cam_temp_full
2020-01-19 23:00:00,-14.003,-11.69
2020-01-20 00:00:00,-14.706,-12.26
2020-01-20 01:00:00,-14.06,-12.011
2020-01-20 02:00:00,-14.601,-12.163
2020-01-20 03:00:00,-14.06,-12.011
2020-01-20 04:00:00,-13.625,-12.442
2020-01-20 05:00:00,-14.585,-12.865
2020-01-20 06:00:00,-15.14,-12.586
2020-01-20 07:00:00,-15.579,-13.427
2020-01-20 08:00:00,-15.285,-13.044
2020-01-20 09:00:00,-15.495,-13.244
2020-01-20 10:00:00,-14.202,-12.631
2020-01-20 11:00:00,-6.346,-7.16
2020-01-20 12:00:00,-6.102,-6.639
2020-01-20 13:00:00,-12.77,-12.21
2020-01-20 14:00:00,-11.237,-9.534
2020-01-20 15:00:00,-12.221,-10.286
2020-01-20 16:00:00,-12.522,-10.231
2020-01-20 17:00:00,-14.037,-11.471
2020-01-20 18:00:00,-10.907,-9.865
2020-01-20 19:00:00,-5.88,-5.846
2020-01-20 20:00:00,-6.368,-5.844
2020-01-20 21:00:00,-6.328,-5.706
2020-01-20 22:00:00,-6.365,-5.294
2020-01-20 23:00:00,-5.289,-4.462
2020-01-21 00:00:00,-5.782,-4.718
2020-01-21 01:00:00,-5.197,-3.575
2020-01-21 02:00:00,-4.91,-2.891
2020-01-21 03:00:00,-9.246,-7.305
2020-01-21 04:00:00,-9.925,-7.81
2020-01-21 05:00:00,-10.26,-8.168
2020-01-21 06:00:00,-9.785,-8.266
2020-01-21 07:00:00,-10.506,-8.881
2020-01-21 08:00:00,-10.677,-8.656
2020-01-21 09:00:00,-10.112,-7.728
2020-01-21 10:00:00,-8.783,-6.078
2020-01-21 11:00:00,-1.231,0.029
2020-01-21 12:00:00,-0.93,2.459
2020-01-21 13:00:00,-3.071,1.882
2020-01-21 14:00:00,-5.786,-0.345
2020-01-21 15:00:00,-5.802,-2.323
2020-01-21 16:00:00,-4.036,0.325
2020-01-21 17:00:00,-0.134,2.879
2020-01-21 18:00:00,0.044,3.126
2020-01-21 19:00:00,-0.579,2.604
2020-01-21 20:00:00,0.333,3.203
2020-01-21 21:00:00,0.809,3.584
2020-01-21 22:00:00,0.845,3.431
2020-01-21 23:00:00,0.899,3.536
2020-01-22 00:00:00,0.732,3.338
2020-01-22 01:00:00,0.673,3.469
2020-01-22 02:00:00,-0.222,3.494
2020-01-22 03:00:00,0.681,3.614
2020-01-22 04:00:00,0.068,3.37
2020-01-22 05:00:00,0.635,3.783
2020-01-22 06:00:00,-2.442,1.817
2020-01-22 07:00:00,-4.194,-1.212
2020-01-22 08:00:00,-5.799,-1.957
2020-01-22 09:00:00,-5.8,-1.794
2020-01-22 10:00:00,-5.692,-1.813
2020-01-22 11:00:00,-0.424,0.891
2020-01-22 12:00:00,2.346,4.504
2020-01-22 13:00:00,-4.038,0.847
2020-01-22 14:00:00,-5.849,-0.344
2020-01-22 15:00:00,-5.903,-0.922
2020-01-22 16:00:00,-6.965,-1.814
2020-01-22 17:00:00,-8.286,-3.841
2020-01-22 18:00:00,-8.607,-4.307
2020-01-22 19:00:00,-8.502,-4.091
2020-01-22 20:00:00,-8.857,-4.253
2020-01-22 21:00:00,-7.719,-3.215
2020-01-22 22:00:00,-7.903,-2.952
2020-01-22 23:00:00,-6.415,-1.732
2020-01-23 00:00:00,-6.909,-2.991
2020-01-23 01:00:00,-6.701,-3.001
2020-01-23 02:00:00,-7.28,-3.455
2020-01-23 03:00:00,-6.595,-2.537
2020-01-23 04:00:00,-6.248,-1.888
2020-01-23 05:00:00,-6.657,-2.16
2020-01-23 06:00:00,-5.891,-1.709
2020-01-23 07:00:00,-7.26,-2.702
2020-01-23 08:00:00,-7.249,-3.232
2020-01-23 09:00:00,-8.436,-4.354
2020-01-23 10:00:00,-7.879,-2.47
2020-01-23 11:00:00,-1.518,3.409
2020-01-23 12:00:00,4.007,7.586
2020-01-23 13:00:00,2.035,5.837
2020-01-23 14:00:00,0.841,4.779
2020-01-23 15:00:00,1.648,5.304
2020-01-23 16:00:00,2.267,5.974
2020-01-23 17:00:00,0.903,4.392
2020-01-23 18:00:00,0.043,3.419
2020-01-23 19:00:00,0.007,3.669
2020-01-23 20:00:00,-0.891,3.012
2020-01-23 21:00:00,-0.432,3.128
2020-01-23 22:00:00,-5.201,1.332
2020-01-23 23:00:00,-7.336,-2.568
2020-01-24 00:00:00,-4.493,-0.737
2020-01-24 01:00:00,-4.665,-1.031
2020-01-24 02:00:00,-4.851,-1.047
2020-01-24 03:00:00,-4.284,-0.292
2020-01-24 04:00:00,-5.219,-1.325
2020-01-24 05:00:00,-5.267,-1.719
2020-01-24 06:00:00,-5.429,-1.578
2020-01-24 07:00:00,-4.899,-0.916
2020-01-24 08:00:00,-4.461,-0.508
2020-01-24 09:00:00,-4.388,-1.296
2020-01-24 10:00:00,-3.476,-0.076
2020-01-24 11:00:00,-1.928,1.407
2020-01-24 12:00:00,0.287,2.186
2020-01-24 13:00:00,-1.94,0.896
2020-01-24 14:00:00,-2.44,0.825
2020-01-24 15:00:00,-2.623,0.406
2020-01-24 16:00:00,-3.252,-0.205
2020-01-24 17:00:00,-4.108,-1.117
2020-01-24 18:00:00,-5.234,-2.524
2020-01-24 19:00:00,-4.695,-1.918
2020-01-24 20:00:00,-5.339,-2.481
2020-01-24 21:00:00,-5.296,-2.516
2020-01-24 22:00:00,-5.172,-2.568
2020-01-24 23:00:00,-5.122,-2.746
2020-01-25 00:00:00,-5.465,-2.997
2020-01-25 01:00:00,-6.877,-4.367
2020-01-25 02:00:00,-7.549,-4.732
2020-01-25 03:00:00,-6.667,-4.248
2020-01-25 04:00:00,-5.336,-2.901
2020-01-25 05:00:00,-5.325,-2.909
2020-01-25 06:00:00,-4.823,-2.122
2020-01-25 07:00:00,-5.685,-2.998
2020-01-25 08:00:00,-5.389,-2.841
2020-01-25 09:00:00,-4.89,-2.438
2020-01-25 10:00:00,-4.629,-2.203
2020-01-25 11:00:00,-0.801,-0.147
2020-01-25 12:00:00,1.709,2.311
2020-01-25 13:00:00,-1.972,0.613
2020-01-25 14:00:00,-2.68,0.209
2020-01-25 15:00:00,-2.611,-0.023
2020-01-25 16:00:00,-2.362,0.002
2020-01-25 17:00:00,-4.236,-1.615
2020-01-25 18:00:00,-4.901,-2.338
2020-01-25 19:00:00,-5.455,-2.727
2020-01-25 20:00:00,-5.673,-3.1
2020-01-25 21:00:00,-4.622,-2.177
2020-01-25 22:00:00,-5.33,-3.469
2020-01-25 23:00:00,-5.361,-2.856
2020-01-26 00:00:00,-5.818,-3.27
2020-01-26 01:00:00,-7.567,-4.715
2020-01-26 02:00:00,-4.752,-2.07
2020-01-26 03:00:00,-4.574,-1.99
2020-01-26 04:00:00,-5.244,-2.164
2020-01-26 05:00:00,-3.565,-1.107
2020-01-26 06:00:00,-3.041,-0.61
2020-01-26 07:00:00,-4.204,-1.715
2020-01-26 08:00:00,-2.984,-0.319
2020-01-26 09:00:00,-4.301,-2.042
2020-01-26 10:00:00,-4.712,-2.347
2020-01-26 11:00:00,-0.256,-0.124
2020-01-26 12:00:00,1.179,1.408
2020-01-26 13:00:00,-2.543,-0.086
2020-01-26 14:00:00,-1.857,0.665
2020-01-26 15:00:00,-1.362,0.805
2020-01-26 16:00:00,-1.98,-1.466
2020-01-26 17:00:00,-3.331,-2.615
2020-01-26 18:00:00,-2.612,-1.492
2020-01-26 19:00:00,-2.728,-1.693
2020-01-26 20:00:00,-3.575,-2.838
2020-01-26 21:00:00,-4.002,-2.746
2020-01-26 22:00:00,-4.24,-3.127
2020-01-26 23:00:00,-3.435,-2.572
2020-01-27 00:00:00,-4.528,-3.484
2020-01-27 01:00:00,-5.945,-4.284
2020-01-27 02:00:00,-7.158,-4.765
2020-01-27 03:00:00,-6.698,-4.128
2020-01-27 04:00:00,-4.032,-1.124
2020-01-27 05:00:00,-4.385,-3.306
2020-01-27 06:00:00,-5.022,-3.118
2020-01-27 07:00:00,-5.688,-3.094
2020-01-27 08:00:00,-4.902,-2.437
2020-01-27 09:00:00,-5.071,-2.597
2020-01-27 10:00:00,-1.681,-0.771
2020-01-27 11:00:00,2.327,3.058
2020-01-27 12:00:00,1.758,2.409
2020-01-27 13:00:00,0.443,2.622
2020-01-27 14:00:00,-0.986,1.58
2020-01-27 15:00:00,0.246,2.436
2020-01-27 16:00:00,-1.88,0.274
2020-01-27 17:00:00,-0.482,1.423
2020-01-27 18:00:00,-1.176,0.567
2020-01-27 19:00:00,-1.13,0.446
2020-01-27 20:00:00,0.721,2.205
2020-01-27 21:00:00,-0.068,1.46
2020-01-27 22:00:00,-0.538,0.575
2020-01-27 23:00:00,-0.718,-0.086
2020-01-28 00:00:00,-0.707,0.513
2020-01-28 01:00:00,-0.125,1.063
2020-01-28 02:00:00,0.015,1.475
2020-01-28 03:00:00,-0.488,1.008
2020-01-28 04:00:00,-1.02,-0.082
2020-01-28 05:00:00,-0.367,0.761
2020-01-28 06:00:00,-0.41,1.315
2020-01-28 07:00:00,-1.44,0.097
2020-01-28 08:00:00,-0.945,0.825
2020-01-28 09:00:00,-0.045,1.103
2020-01-28 10:00:00,-0.147,1.095
2020-01-28 11:00:00,-1.485,-1.748
2020-01-28 12:00:00,-2.735,-2.958
2020-01-28 13:00:00,-1.76,-2.097
2020-01-28 14:00:00,-1.58,-1.673
2020-01-28 15:00:00,-2.181,-2.546
2020-01-28 16:00:00,-3.04,-3.55
2020-01-28 17:00:00,-3.261,-3.564
2020-01-28 18:00:00,-3.072,-3.42
2020-01-28 19:00:00,-3.178,-3.389
2020-01-28 20:00:00,-2.981,-3.337
2020-01-28 21:00:00,-2.824,-3.057
2020-01-28 22:00:00,-2.798,-3.32
2020-01-28 23:00:00,-3.329,-3.59
2020-01-29 00:00:00,-2.637,-3.036
2020-01-29 01:00:00,-2.989,-3.219
2020-01-29 02:00:00,-2.642,-2.859
2020-01-29 03:00:00,-2.294,-2.312
2020-01-29 04:00:00,-1.764,-1.831
2020-01-29 05:00:00,-1.853,-2.056
2020-01-29 06:00:00,-1.72,-1.649
2020-01-29 07:00:00,-2.397,-2.491
2020-01-29 08:00:00,-2.838,-3.147
2020-01-29 09:00:00,-2.055,-2.235
2020-01-29 10:00:00,-2.248,-2.63
2020-01-29 11:00:00,-1.766,-1.949
2020-01-29 12:00:00,-1.887,-2.029
2020-01-29 13:00:00,-1.464,-1.578
2020-01-29 14:00:00,-1.656,-1.777
2020-01-29 15:00:00,-1.676,-1.675
2020-01-29 16:00:00,-1.761,-1.704
2020-01-29 17:00:00,-0.957,-0.772
2020-01-29 18:00:00,-1.97,-1.829
2020-01-29 19:00:00,-1.392,-1.37
2020-01-29 20:00:00,-1.405,-1.393
2020-01-29 21:00:00,-1.621,-1.398
2020-01-29 22:00:00,-1.663,-1.468
2020-01-29 23:00:00,-3.74,-2.869
2020-01-30 00:00:00,-5.042,-3.994
2020-01-30 01:00:00,-6.801,-5.797
2020-01-30 02:00:00,-6.323,-5.647
2020-01-30 03:00:00,-6.881,-5.727
2020-01-30 04:00:00,-7.828,-6.616
2020-01-30 05:00:00,-7.501,-6.141
2020-01-30 06:00:00,-7.429,-6.626
2020-01-30 07:00:00,-6.681,-5.457
2020-01-30 08:00:00,-7.741,-6.329
2020-01-30 09:00:00,-7.677,-6.034
2020-01-30 10:00:00,-6.79,-4.155
2020-01-30 11:00:00,-1.764,-0.489
2020-01-30 12:00:00,-0.112,0.651
2020-01-30 13:00:00,-4.438,-2.3
2020-01-30 14:00:00,-5.555,-2.659
2020-01-30 15:00:00,-5.748,-2.952
2020-01-30 16:00:00,-5.148,-2.613
2020-01-30 17:00:00,-3.286,-1.237
2020-01-30 18:00:00,-3.286,-1.237
2020-01-30 19:00:00,-3.293,-1.271
2020-01-30 20:00:00,-3.14,-2.249
2020-01-30 21:00:00,-2.956,-1.662
2020-01-30 22:00:00,-2.921,-1.889
2020-01-30 23:00:00,-3.049,-1.638
2020-01-31 00:00:00,-2.887,-1.476
2020-01-31 01:00:00,-2.892,-1.69
2020-01-31 02:00:00,-3.615,-1.882
2020-01-31 03:00:00,-2.633,-0.862
2020-01-31 04:00:00,-0.995,1.247
2020-01-31 05:00:00,-0.754,1.239
2020-01-31 06:00:00,-0.566,1.631
2020-01-31 07:00:00,-0.623,1.947
2020-01-31 08:00:00,-0.174,2.485
2020-01-31 09:00:00,-0.181,2.638
2020-01-31 10:00:00,0.26,3.33
2020-01-31 11:00:00,0.408,3.909
2020-01-31 12:00:00,2.459,5.593
2020-01-31 13:00:00,-0.185,3.593
2020-01-31 14:00:00,-1.163,2.693
2020-01-31 15:00:00,-1.718,2.138
2020-01-31 16:00:00,-2.592,1.507
2020-01-31 17:00:00,-3.661,0.838
2020-01-31 18:00:00,-2.953,0.931
2020-01-31 19:00:00,-3.457,0.567
2020-01-31 20:00:00,-3.644,1.044
2020-01-31 21:00:00,-4.913,-0.452
2020-01-31 22:00:00,-4.943,-0.932
2020-01-31 23:00:00,-5.454,-1.534
2020-02-01 00:00:00,-5.952,-1.944
2020-02-01 01:00:00,-4.972,-1.259
2020-02-01 02:00:00,-5.536,-1.994
2020-02-01 03:00:00,-5.857,-1.902
2020-02-01 04:00:00,-4.3,-0.313
2020-02-01 05:00:00,-0.059,2.708
2020-02-01 06:00:00,-1.488,1.59
2020-02-01 07:00:00,-3.036,0.481
2020-02-01 08:00:00,-3.453,0.739
2020-02-01 09:00:00,-0.212,2.95
2020-02-01 10:00:00,0.792,4.223
2020-02-01 11:00:00,2.496,6.307
2020-02-01 12:00:00,2.548,5.073
2020-02-01 13:00:00,1.878,5.071
2020-02-01 14:00:00,-0.357,2.552
2020-02-01 15:00:00,0.067,3.565
2020-02-01 16:00:00,-0.179,2.519
2020-02-01 17:00:00,-0.348,2.503
2020-02-01 18:00:00,-1.483,1.38
2020-02-01 19:00:00,-1.053,1.871
2020-02-01 20:00:00,-1.708,1.215
2020-02-01 21:00:00,-1.661,0.989
2020-02-01 22:00:00,-1.969,0.544
2020-02-01 23:00:00,-2.156,0.696
2020-02-02 00:00:00,-1.308,1.265
2020-02-02 01:00:00,-1.42,1.051
2020-02-02 02:00:00,-1.789,0.787
2020-02-02 03:00:00,-2.039,0.529
2020-02-02 04:00:00,-0.431,2.169
2020-02-02 05:00:00,-0.114,2.406
2020-02-02 06:00:00,-0.607,2.129
2020-02-02 07:00:00,0.184,2.652
2020-02-02 08:00:00,-0.367,2.327
2020-02-02 09:00:00,0.575,3.655
2020-02-02 10:00:00,1.896,4.607
2020-02-02 11:00:00,0.717,2.881
2020-02-02 12:00:00,0.674,2.903
2020-02-02 13:00:00,0.626,2.857
2020-02-02 14:00:00,1.494,3.599
2020-02-02 15:00:00,0.924,3.368
2020-02-02 16:00:00,0.981,3.289
2020-02-02 17:00:00,0.91,3.405
2020-02-02 18:00:00,0.765,3.34
2020-02-02 19:00:00,0.716,3.288
2020-02-02 20:00:00,1.021,3.667
2020-02-02 21:00:00,0.959,3.764
2020-02-02 22:00:00,0.89,3.743
2020-02-02 23:00:00,1.164,3.938
2020-02-03 00:00:00,1.45,4.086
2020-02-03 01:00:00,1.501,4.146
2020-02-03 02:00:00,1.592,4.343
2020-02-03 03:00:00,1.74,4.411
2020-02-03 04:00:00,1.277,3.817
2020-02-03 05:00:00,1.395,4.087
2020-02-03 06:00:00,1.272,3.707
2020-02-03 07:00:00,1.566,4.184
2020-02-03 08:00:00,1.656,4.213
2020-02-03 09:00:00,1.029,3.796
2020-02-03 10:00:00,2.063,4.852
2020-02-03 11:00:00,1.501,4.106
2020-02-03 12:00:00,2.063,4.852
2020-02-03 13:00:00,2.693,5.418
2020-02-03 14:00:00,1.952,5.029
2020-02-03 15:00:00,2.695,6.098
2020-02-03 16:00:00,2.785,6.466
2020-02-03 17:00:00,3.234,7.152
2020-02-03 18:00:00,1.982,6.157
2020-02-03 19:00:00,3.146,6.897
2020-02-03 20:00:00,1.755,6.053
2020-02-03 21:00:00,2.05,6.057
2020-02-03 22:00:00,2.278,5.709
2020-02-03 23:00:00,1.386,5.51
2020-02-04 00:00:00,2.254,6.378
2020-02-04 01:00:00,1.825,5.67
2020-02-04 02:00:00,2.265,5.877
2020-02-04 03:00:00,3.935,7.713
2020-02-04 04:00:00,3.827,6.968
2020-02-04 05:00:00,2.73,4.1
2020-02-04 06:00:00,-0.576,-0.43
2020-02-04 07:00:00,-1.131,-1.084
2020-02-04 08:00:00,-1.528,-1.463
2020-02-04 09:00:00,-1.915,-2.254
2020-02-04 10:00:00,-1.915,-2.254
2020-02-04 11:00:00,-2.786,-2.823
2020-02-04 12:00:00,-2.786,-2.823
2020-02-04 13:00:00,-2.435,-3.023
2020-02-04 14:00:00,-3.487,-4.285
2020-02-04 15:00:00,-3.214,-3.918
2020-02-04 16:00:00,-3.549,-4.059
2020-02-04 17:00:00,-3.694,-4.271
2020-02-04 18:00:00,-4.134,-5.002
2020-02-04 19:00:00,-4.646,-5.491
2020-02-04 20:00:00,-5.122,-5.447
2020-02-04 21:00:00,-4.93,-5.058
2020-02-04 22:00:00,-4.253,-4.648
2020-02-04 23:00:00,-4.536,-4.836
2020-02-05 00:00:00,-4.361,-4.887
2020-02-05 01:00:00,-4.2,-4.541
2020-02-05 02:00:00,-4.786,-5.158
2020-02-05 03:00:00,-3.707,-4.21
2020-02-05 04:00:00,-3.646,-3.795
2020-02-05 05:00:00,-3.822,-4.502
2020-02-05 06:00:00,-3.678,-4.45
2020-02-05 07:00:00,-3.811,-4.606
2020-02-05 08:00:00,-4.214,-4.97
2020-02-05 09:00:00,-4.483,-5.282
2020-02-05 10:00:00,-4.249,-5.005
2020-02-05 11:00:00,-3.588,-4.319
2020-02-05 12:00:00,-2.531,-3.311
2020-02-05 13:00:00,-3.017,-3.304
2020-02-05 14:00:00,-3.211,-3.18
2020-02-05 15:00:00,-3.354,-3.29
2020-02-05 16:00:00,-5.409,-4.103
2020-02-05 17:00:00,-9.335,-6.891
2020-02-05 18:00:00,-9.937,-7.758
2020-02-05 19:00:00,-12.604,-8.93
2020-02-05 20:00:00,-11.391,-9.644
2020-02-05 21:00:00,-11.655,-10.23
2020-02-05 22:00:00,-12.191,-10.379
2020-02-05 23:00:00,-12.488,-10.854
2020-02-06 00:00:00,-13.134,-11.353
2020-02-06 01:00:00,-12.456,-10.839
2020-02-06 02:00:00,-12.404,-11.518
2020-02-06 03:00:00,-11.583,-10.819
2020-02-06 04:00:00,-11.605,-10.679
2020-02-06 05:00:00,-11.238,-10.893
2020-02-06 06:00:00,-11.853,-10.799
2020-02-06 07:00:00,-10.991,-10.246
2020-02-06 08:00:00,-10.7,-9.797
2020-02-06 09:00:00,-8.392,-7.552
2020-02-06 10:00:00,-6.864,-5.592
2020-02-06 11:00:00,-3.442,-2.546
2020-02-06 12:00:00,-3.918,-4.0
2020-02-06 13:00:00,-6.377,-4.022
2020-02-06 14:00:00,-7.777,-5.901
2020-02-06 15:00:00,-10.952,-8.053
2020-02-06 16:00:00,-9.238,-6.205
2020-02-06 17:00:00,-9.521,-6.586
2020-02-06 18:00:00,-8.341,-6.13
2020-02-06 19:00:00,-9.144,-6.239
2020-02-06 20:00:00,-9.825,-6.7
2020-02-06 21:00:00,-8.845,-5.736
2020-02-06 22:00:00,-9.105,-6.045
2020-02-06 23:00:00,-9.601,-6.219
2020-02-07 00:00:00,-9.425,-6.247
2020-02-07 01:00:00,-9.984,-6.762
2020-02-07 02:00:00,-8.801,-6.258
2020-02-07 03:00:00,-8.098,-5.636
2020-02-07 04:00:00,-9.363,-6.79
2020-02-07 05:00:00,-10.349,-7.194
2020-02-07 06:00:00,-8.522,-6.228
2020-02-07 07:00:00,-9.432,-6.339
2020-02-07 08:00:00,-9.057,-5.806
2020-02-07 09:00:00,-9.563,-6.646
2020-02-07 10:00:00,-9.381,-4.887
2020-02-07 11:00:00,-2.794,-2.24
2020-02-07 12:00:00,1.077,1.362
2020-02-07 13:00:00,-3.817,-1.762
2020-02-07 14:00:00,-7.824,-3.479
2020-02-07 15:00:00,-9.012,-4.974
2020-02-07 16:00:00,-8.793,-4.79
2020-02-07 17:00:00,-6.638,-3.161
2020-02-07 18:00:00,-7.907,-4.643
2020-02-07 19:00:00,-7.478,-4.517
2020-02-07 20:00:00,-7.444,-4.008
2020-02-07 21:00:00,-6.891,-3.085
2020-02-07 22:00:00,-7.0,-2.589
2020-02-07 23:00:00,-7.676,-3.862
2020-02-08 00:00:00,-7.734,-4.133
2020-02-08 01:00:00,-8.036,-4.63
2020-02-08 02:00:00,-8.107,-5.17
2020-02-08 03:00:00,-7.68,-4.626
2020-02-08 04:00:00,-7.606,-4.52
2020-02-08 05:00:00,-7.635,-4.536
2020-02-08 06:00:00,-8.346,-5.006
2020-02-08 07:00:00,-8.342,-4.803
2020-02-08 08:00:00,-7.159,-3.583
2020-02-08 09:00:00,-6.831,-3.56
2020-02-08 10:00:00,-4.513,-1.107
2020-02-08 11:00:00,-0.998,1.786
2020-02-08 12:00:00,0.965,2.949
2020-02-08 13:00:00,0.114,2.767
2020-02-08 14:00:00,-0.044,2.578
2020-02-08 15:00:00,-1.038,2.356
2020-02-08 16:00:00,-3.534,0.355
2020-02-08 17:00:00,-6.838,-3.486
2020-02-08 18:00:00,-7.972,-4.57
2020-02-08 19:00:00,-7.882,-5.052
2020-02-08 20:00:00,-6.463,-3.494
2020-02-08 21:00:00,-6.622,-3.919
2020-02-08 22:00:00,-6.931,-4.043
2020-02-08 23:00:00,-7.056,-4.448
2020-02-09 00:00:00,-6.785,-3.779
2020-02-09 01:00:00,-6.589,-3.932
2020-02-09 02:00:00,-6.896,-3.805
2020-02-09 03:00:00,-8.222,-4.379
2020-02-09 04:00:00,-7.451,-4.919
2020-02-09 05:00:00,-7.775,-4.45
2020-02-09 06:00:00,-6.933,-3.605
2020-02-09 07:00:00,-7.512,-3.333
2020-02-09 08:00:00,-6.625,-2.252
2020-02-09 09:00:00,-7.073,-3.931
2020-02-09 10:00:00,-6.143,-2.344
2020-02-09 11:00:00,-0.63,1.48
2020-02-09 12:00:00,1.986,2.96
2020-02-09 13:00:00,1.382,3.468
2020-02-09 14:00:00,-0.832,2.525
2020-02-09 15:00:00,-4.855,-2.86
2020-02-09 16:00:00,-3.304,-0.858
2020-02-09 17:00:00,-1.515,1.326
2020-02-09 18:00:00,-2.061,0.543
2020-02-09 19:00:00,-1.629,1.265
2020-02-09 20:00:00,-1.187,1.9
2020-02-09 21:00:00,-1.392,1.747
2020-02-09 22:00:00,-2.26,0.97
2020-02-09 23:00:00,-0.184,3.053
2020-02-10 00:00:00,-0.892,2.721
2020-02-10 01:00:00,-0.426,2.874
2020-02-10 02:00:00,-0.864,2.417
2020-02-10 03:00:00,-0.797,2.228
2020-02-10 04:00:00,1.315,4.663
2020-02-10 05:00:00,1.308,5.289
2020-02-10 06:00:00,0.487,4.962
2020-02-10 07:00:00,0.653,4.051
2020-02-10 08:00:00,1.266,5.446
2020-02-10 09:00:00,1.43,5.78
2020-02-10 10:00:00,2.863,6.636
2020-02-10 11:00:00,2.697,6.668
2020-02-10 12:00:00,2.878,6.459
2020-02-10 13:00:00,2.748,5.634
2020-02-10 14:00:00,3.76,6.735
2020-02-10 15:00:00,2.277,4.979
2020-02-10 16:00:00,1.929,4.518
2020-02-10 17:00:00,2.419,4.903
2020-02-10 18:00:00,1.512,4.125
2020-02-10 19:00:00,2.696,5.333
2020-02-10 20:00:00,2.781,5.647
2020-02-10 21:00:00,2.941,5.928
2020-02-10 22:00:00,3.366,5.961
2020-02-10 23:00:00,3.889,6.857
2020-02-11 00:00:00,4.156,6.801
2020-02-11 01:00:00,3.466,6.103
2020-02-11 02:00:00,2.971,5.269
2020-02-11 03:00:00,1.558,3.474
2020-02-11 04:00:00,2.555,4.251
2020-02-11 05:00:00,1.311,2.01
2020-02-11 06:00:00,1.064,2.108
2020-02-11 07:00:00,1.048,2.133
2020-02-11 08:00:00,-0.222,0.915
2020-02-11 09:00:00,-0.222,0.915
2020-02-11 10:00:00,-0.117,0.186
2020-02-11 11:00:00,-0.27,-0.061
2020-02-11 12:00:00,1.447,1.772
2020-02-11 13:00:00,1.447,1.772
2020-02-11 14:00:00,1.98,2.294
2020-02-11 15:00:00,1.479,2.223
2020-02-11 16:00:00,0.418,0.231
2020-02-11 17:00:00,-0.204,-0.257
2020-02-11 18:00:00,-1.206,-1.199
2020-02-11 19:00:00,-1.009,-1.005
2020-02-11 20:00:00,-1.277,-1.424
2020-02-11 21:00:00,-0.928,-1.205
2020-02-11 22:00:00,-1.424,-1.449
2020-02-11 23:00:00,-1.283,-1.418
2020-02-12 00:00:00,-2.102,-1.966
2020-02-12 01:00:00,-2.018,-2.386
2020-02-12 02:00:00,-2.274,-2.661
2020-02-12 03:00:00,-2.388,-2.793
2020-02-12 04:00:00,-2.838,-3.116
2020-02-12 05:00:00,-2.633,-2.61
2020-02-12 06:00:00,-2.432,-2.397
2020-02-12 07:00:00,-2.524,-2.551
2020-02-12 08:00:00,-2.249,-2.294
2020-02-12 09:00:00,-1.992,-2.299
2020-02-12 10:00:00,-1.727,-2.552
2020-02-12 11:00:00,-1.568,-2.031
2020-02-12 12:00:00,-0.436,-0.923
2020-02-12 13:00:00,0.628,-0.008
2020-02-12 14:00:00,0.149,-0.415
2020-02-12 15:00:00,0.074,-0.285
2020-02-12 16:00:00,-0.845,-1.002
2020-02-12 17:00:00,-1.469,-1.112
2020-02-12 18:00:00,-3.544,-2.473
2020-02-12 19:00:00,-4.245,-3.142
2020-02-12 20:00:00,-3.911,-3.207
2020-02-12 21:00:00,-4.81,-3.995
2020-02-12 22:00:00,-4.137,-4.11
2020-02-12 23:00:00,-5.051,-4.519
2020-02-13 00:00:00,-5.936,-5.357
2020-02-13 01:00:00,-6.361,-5.394
2020-02-13 02:00:00,-6.669,-5.426
2020-02-13 03:00:00,-6.288,-5.568
2020-02-13 04:00:00,-4.614,-4.886
2020-02-13 05:00:00,-3.846,-2.992
2020-02-13 06:00:00,-5.588,-5.0
2020-02-13 07:00:00,-5.328,-4.607
2020-02-13 08:00:00,-2.391,-1.651
2020-02-13 09:00:00,-4.003,-4.051
2020-02-13 10:00:00,0.377,0.505
2020-02-13 11:00:00,1.535,2.578
2020-02-13 12:00:00,2.699,3.98
2020-02-13 13:00:00,3.519,4.541
2020-02-13 14:00:00,2.624,3.888
2020-02-13 15:00:00,1.388,2.583
2020-02-13 16:00:00,-0.026,0.621
2020-02-13 17:00:00,-1.057,-0.504
2020-02-13 18:00:00,-0.451,0.568
2020-02-13 19:00:00,-0.677,0.192
2020-02-13 20:00:00,0.046,0.702
2020-02-13 21:00:00,-2.048,-1.826
2020-02-13 22:00:00,-1.724,-1.462
2020-02-13 23:00:00,-2.335,-1.878
2020-02-14 00:00:00,-1.454,-0.768
2020-02-14 01:00:00,-1.854,-1.676
2020-02-14 02:00:00,-2.438,-2.525
2020-02-14 03:00:00,-2.333,-2.786
2020-02-14 04:00:00,-1.847,-2.094
2020-02-14 05:00:00,-2.54,-2.529
2020-02-14 06:00:00,-1.73,-1.687
2020-02-14 07:00:00,-1.551,-1.425
2020-02-14 08:00:00,-1.729,-1.563
2020-02-14 09:00:00,-1.325,-1.048
2020-02-14 10:00:00,-0.782,-0.538
2020-02-14 11:00:00,1.095,1.17
2020-02-14 12:00:00,1.383,0.589
2020-02-14 13:00:00,-1.583,-1.715
2020-02-14 14:00:00,-1.345,-1.07
2020-02-14 15:00:00,-1.749,-1.185
2020-02-14 16:00:00,-3.803,-3.146
2020-02-14 17:00:00,-4.545,-3.778
2020-02-14 18:00:00,-6.079,-4.811
2020-02-14 19:00:00,-6.571,-5.8
2020-02-14 20:00:00,-6.53,-5.574
2020-02-14 21:00:00,-5.857,-3.901
