,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,h_f,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
2386,2019-02-24 13:30:00,0.508,5.5,59.6,0.8,444.834,95.25,0.0,920.3,SW_directSW_diffuseLW_in,235.248,,,1.35,0.48,5.382,0,3.58,8.326672684688674e-17,-0.5102456543593805,0.27989993010438796,3313.5622484181044,3.6134811869335928,-0.015537670570633861,0.015537670570633861,38.09217268896712,2.011986130503763,-1.9562124821703545e-16,124630.14464459596,63.40900038311681,114.27468286418876,-64.62653883563894,14.910610382776214,-3.9175030613617143,0.0,-1.1497540282092262,409.0924251811891,12.550876041883566,0.9718258586489527,1.8843187284016905,0.0,0.0,0.0,-0.00016603831145986433,53.7,-7.105427357601002e-15,59.491497321755105,0.5157438834529183,124910.46465532389,6.139006094706457
2387,2019-02-24 13:45:00,0.484,6.8,58.4,0.8,428.419,93.794,0.0,920.2,SW_directSW_diffuseLW_in,235.595,,,1.35,0.48,5.77,0,3.58,-1.123545213701487e-16,-0.5083765742083348,0.27135348448866753,3311.53472461703,3.6112701468015596,-0.007570778327943426,0.007570778327943426,38.107710359537755,2.038283035824323,1.9562124821703545e-16,124683.84464459596,62.2032508438412,109.22443400499823,-64.27953883563893,18.432933329007053,-1.9095946046766323,-0.028801546072054825,-1.145776108453107,411.1044113116929,12.545755712395232,0.9716276025190582,1.883934320294769,0.0,0.0,0.0,-0.0001761661994473278,53.7,7.105427357601002e-15,60.293656239164555,0.5157438834529183,124964.16465532388,6.139004116018814
2388,2019-02-24 14:00:00,0.458,6.5,60.1,0.9,412.004,92.339,0.0,920.3,SW_directSW_diffuseLW_in,235.942,,,1.35,0.48,5.816,0,3.58,8.326672684688674e-17,-0.5065135806443531,0.2619186202640613,3309.4888708028775,3.60903911756039,0.0,0.008442447044577283,38.1152811378657,1.9341039065668568,1.9562124821703545e-16,124737.54464459595,58.86621350463804,104.13026999610265,-63.93253883563892,19.824334258918373,-1.8804994377349429,-0.014039425866154824,-1.1418124888779069,413.14269434751725,12.540588032785779,0.9714274719959112,1.8835462778388756,0.0,0.0,0.0,-0.0001778313951199495,53.7,7.105427357601002e-15,56.98571406690309,0.5157438834529183,125017.86465532388,6.139006094706457
2389,2019-02-24 14:15:00,0.429,6.3,61.0,0.6,384.547,89.562,0.0,920.4,SW_directSW_diffuseLW_in,235.978,,,1.35,0.479,5.823,0,3.58,2.788879750639222e-16,-0.5046566493124742,0.2511865431633434,3307.554766896311,3.6069299529948866,0.0,0.005504213780635355,38.12372358491028,1.4761280568342565,-3.912424964340709e-16,124791.24464459595,44.763346168389,96.98677147080762,-63.89653883563892,12.810961719508786,-1.2265052456786851,0.0,-1.137848186288487,415.0767982540841,12.535701646130041,0.9712381972703733,1.883179284198019,0.0,0.0,0.0,-0.00016818705470505188,53.7,-1.4210854715202004e-14,43.536840922710326,0.5157438834529183,125071.56465532388,6.139008073382495
2390,2019-02-24 14:30:00,0.398,6.2,61.8,0.7,357.09,86.784,0.0,920.3,SW_directSW_diffuseLW_in,236.013,,,1.35,0.479,5.858,0,3.58,-1.123545213701487e-16,-0.5028058045097086,0.23948096862130608,3306.0786388394768,3.605320216836943,0.0,0.005708610358183619,38.12922779869091,1.2959432303070322,1.9562124821703545e-16,124844.94464459595,39.48033623500748,89.76843498327572,-63.861538835638925,14.70728387755654,-1.272429592674717,0.0,-1.1338437901858642,416.5529263109184,12.531971664543551,0.9710936911941783,1.8828990945906745,0.0,0.0,0.0,-0.00012841213067961958,53.7,7.105427357601002e-15,38.20790664233275,0.5157438834529183,125125.26465532387,6.139006094706457
2391,2019-02-24 14:45:00,0.365,6.5,60.9,0.4,329.634,84.006,0.0,919.8,SW_directSW_diffuseLW_in,236.048,,,1.35,0.479,5.894,0,3.58,8.326672684688674e-17,-0.5009611988809373,0.2267675939197527,3304.78269560917,3.6039069744920065,0.0,0.002843298455314627,38.1349364090491,0.8781637133289445,-1.9562124821703545e-16,124898.64464459594,26.56169469281397,82.71203701720891,-63.82653883563893,8.806028300603966,-0.6339271075535765,0.0,-1.1298317893599832,417.84886954122544,12.52869652868454,0.9709667889125455,1.8826530378060877,0.0,0.0,0.0,-0.00011277094959728028,53.7,-7.105427357601002e-15,25.9277675852604,0.5157438834529183,125178.96465532387,6.1389962011521115
2392,2019-02-24 15:00:00,0.331,5.4,65.9,0.5,302.177,81.229,0.0,919.6,SW_directSW_diffuseLW_in,236.084,,,1.35,0.479,5.91,0,3.58,-1.123545213701487e-16,-0.49912287998661536,0.21341084901916654,3303.904531895841,3.602949325949663,0.0,0.0033213675521086214,38.137779707504414,0.6582917520552953,9.781062410851772e-17,124952.34464459594,20.144887857823306,75.91847891463772,-63.79053883563893,9.1427332815393,-0.7406461303582862,0.0,-1.1257855027147827,418.7270332545544,12.526476970950602,0.9708807778778681,1.8824862669777036,0.0,0.0,0.0,-7.643640662465627e-05,53.7,3.552713678800501e-15,19.404241727465017,0.5157438834529183,125232.66465532387,6.13899224364903
2393,2019-02-24 15:15:00,0.295,5.0,68.8,0.2,267.713,76.61,0.0,919.6,SW_directSW_diffuseLW_in,235.668,,,1.35,0.479,6.0,0,3.58,-1.4543897261630984e-17,-0.49729098242162306,0.1989998761490948,3303.2462401437856,3.6022314505384796,0.0,0.000806285833877264,38.141101075056525,0.1880524850160984,4.890531205425886e-17,125006.04464459594,5.7279394164514414,67.67000885246487,-64.20653883563892,3.386197511681222,-0.17982105553976693,0.0,-1.1217281120557323,419.38532500660966,12.524813010374922,0.9708162920294305,1.8823612323422838,0.0,0.0,0.0,-5.730864415017165e-05,53.7,1.7763568394002505e-15,5.548118360911673,0.5157438834529183,125286.36465532387,6.13899224364903
2394,2019-02-24 15:30:00,0.257,5.1,70.5,0.2,233.248,71.99,0.0,919.5,SW_directSW_diffuseLW_in,235.252,,,1.35,0.479,6.192,0,3.58,3.436141479262788e-17,-0.4954655658685435,0.18350891044366707,3303.0581876587694,3.602026376945223,0.0,0.0,38.1419073608904,0.0023144959299615975,-3.4386547538150763e-17,125059.74464459594,0.0,59.80719798478868,-64.62253883563892,3.453545872369183,0.0685812839112374,0.0,-1.1176317700699407,419.57337749162576,12.524337650806743,0.970797868952303,1.8823255109741424,0.0,0.0,0.00027143316032554756,-1.6373385621526255e-05,53.7,-1.2490009027033011e-15,0.06858128391123865,0.5157438834529183,125340.06465532386,6.138990264880044
2395,2019-02-24 15:45:00,0.219,5.3,67.6,0.5,198.784,67.371,0.0,919.5,SW_directSW_diffuseLW_in,234.836,,,1.35,0.479,6.02,0,3.58,-2.5132745522885185e-20,-0.49364678088158703,0.16775298975677683,3303.0558731628394,3.6020238529583852,0.0,0.0017255725274563031,38.1419073608904,0.0017255725274563031,-0.01059564109436241,125113.44464459593,0.0,52.4738749745376,-65.03853883563892,8.972447609586604,-0.3848587962166364,0.0,-1.1135293598125928,419.57596342071605,12.52433180016162,0.9707976422020094,1.8823250713173652,0.0,0.0,0.0,-2.0152657233008827e-07,53.7,-0.3848587962166364,0.0,0.5157438834529183,125393.76492675702,6.138990264880044
2396,2019-02-24 16:00:00,0.179,5.8,65.7,0.7,164.319,62.752,0.0,919.5,SW_directSW_diffuseLW_in,234.42,,,1.35,0.479,6.058,0,3.58,-0.01059564109436241,-0.4918346715541291,0.15090658322339343,3303.054147590312,3.6020219711999037,0.0,0.0015355494277139257,38.143632933417855,0.0015355494277139257,-0.009428833634263651,125167.14464459593,0.0,45.61293462016478,-65.40801233936813,13.771579426093588,-0.34247758393216904,0.0,-1.08554112692532,419.5776889932435,12.524327438212042,0.9707974731482506,1.882324743531105,0.0,0.0,0.0,-1.5024821375215815e-07,53.7,-0.34247758393216904,0.0,0.5157438834529183,125447.46492675702,6.133633488044697
2397,2019-02-24 16:15:00,0.138,6.1,64.8,0.7,133.179,53.878,0.0,919.6,SW_directSW_diffuseLW_in,233.86,,,1.35,0.478,6.1,0,3.58,-0.020024474728626063,-0.49006810875391343,0.13338870521678445,3303.052612040884,3.6020202966639956,0.0,0.0005861771259046028,38.14516848284557,0.0005861771259046028,-0.0035993424982355723,125220.84464459593,0.0,37.39742382221853,-65.92661396152857,14.506528153427977,-0.13073664997763682,0.0,-1.060287597135138,419.5792245426712,12.524323556607431,0.9707973227109413,1.8823244518411517,0.0,0.0,0.0,-1.3370266118849043e-07,53.7,-0.13073664997763682,0.0,0.5157438834529183,125501.16492675702,6.128872163659755
2398,2019-02-24 16:30:00,0.096,5.0,70.6,0.3,102.038,45.004,0.0,919.7,SW_directSW_diffuseLW_in,233.3,,,1.35,0.478,6.157,0,3.58,-0.023623817226861635,-0.48834264219126994,0.11521134861707233,3303.052025863758,3.6020196574304886,0.5368275672916869,0.0,38.14575465997147,0.0,-0.4631190209187638,125274.54464459592,-15.906862964879512,29.628686378078566,-66.47081176524972,5.103849688086335,0.058108674473400145,16.879689106322477,-1.048276372117172,419.57981071979714,12.524322074852407,0.9707972652833347,1.8823243404920722,0.0,0.0,0.0002299840516161714,-5.103936385027841e-08,53.163172432708315,-16.82158043184908,-15.906862964879512,0.5157438834529183,125554.86492675701,6.127056695098783
2399,2019-02-24 16:45:00,0.054,3.9,75.2,0.4,70.898,36.13,0.0,919.7,SW_directSW_diffuseLW_in,232.739,,,1.35,0.478,6.072,0,3.58,-0.4867428381456254,-0.48663672208017705,0.09683932131874269,3303.5888534310498,3.602605074624918,1.2023020551383505,0.0,38.14575465997147,0.0,0.012553783653456491,125327.70781702863,-35.62447630574364,22.44376281389095,-65.00378558744652,5.942397196596839,0.45212878776863896,0.9929099028957198,0.0002393683193704775,419.58004070384874,12.52474977440238,0.9709550438257781,1.8823243404920722,0.0,0.0,0.001789508405669057,4.67424257321504e-05,52.49769794486165,0.45598317476079847,-35.62447630574364,0.5157438834529183,125608.02832917377,5.89726408144573
2400,2019-02-24 17:00:00,0.01,3.2,77.4,0.4,39.758,27.256,0.0,919.7,SW_directSW_diffuseLW_in,232.179,,,1.35,0.478,5.948,0,3.58,-0.4741890544921689,-0.4866371115679383,0.0774221862636504,3304.791155486188,3.6039162000939893,1.4226683577096528,0.0,38.14575465997147,0.0,-0.009270036190389805,125380.20551497348,-42.1507543161481,15.83442696892745,-65.61862329020701,4.977153104878735,0.11543325046648541,2.6843682536387012,-0.028079353385984385,419.58183021225443,12.525707867818218,0.971308411419759,1.8823243404920722,0.0,0.0,0.00045691532872833515,0.00010468276753527604,52.27733164229035,-0.33670968442072896,-42.1507543161481,0.5158277045771791,125660.52781662703,5.903388076146375
2401,2019-02-24 17:15:00,0.0,2.4,81.5,0.2,29.823,20.478,0.0,919.9,SW_directSW_diffuseLW_in,231.658,,,1.35,0.478,5.917,0,3.58,-0.4834590906825587,-0.486591435423198,0.07300740850711644,3306.2138238438974,3.6054676377796047,1.6732943036052477,0.0,38.14575465997147,0.0,-0.002486552749082075,125432.48284661578,-49.57180046251323,11.826066570719838,-66.09912899094522,1.9534294566924266,0.02345669566037774,2.7548981992538963,-0.007065698234172308,419.5822871275832,12.526841922887733,0.9717265466898835,1.8823243404920722,0.0,0.0,9.285621022252626e-05,0.00012386028015245394,52.02670569639476,-0.09031748897667628,-49.57180046251323,0.5160154339638631,125712.80560518465,5.898869204645463
2402,2019-02-24 17:30:00,0.0,1.8,83.2,0.3,19.888,13.7,0.0,920.0,SW_directSW_diffuseLW_in,231.136,,,1.35,0.478,5.786,0,3.58,-0.48594564343164076,-0.4865799456931765,0.07303657829901743,3307.887118147503,3.607292386202293,1.7976347620488557,0.0009718474887201776,38.14575465997147,0.0009718474887201776,-0.006599967068108499,125484.50955231217,-53.24974844169426,7.909631866928068,-66.61026768500867,2.3232091258122916,-0.21668708440031517,3.1291090599965035,-0.0014308094224487241,419.58237998379343,12.528176253196262,0.9722183432226762,1.8823243404920722,0.0,0.0,0.0,0.00014566707506338006,51.902365237951145,-0.2397264458356521,-53.24974844169426,0.5162375717013027,125764.83240373725,5.89765850013193
2403,2019-02-24 17:45:00,0.0,1.4,84.3,0.4,9.953,6.922,0.0,920.1,SW_directSW_diffuseLW_in,230.614,,,1.35,0.478,5.697,0,3.58,-0.49254561049974926,-0.4865776199430979,0.0730678883439936,3309.6837810620627,3.60925166964238,1.9383863694415109,0.0022915868638566767,38.146726507460194,0.0022915868638566767,-0.008097256731278467,125536.41191755013,-57.41254076661497,3.992905729583015,-67.10344035436131,2.5648070601912893,-0.5108831161336841,3.119724671728209,0.013462126243831807,419.58335183128213,12.52960955430095,0.972746398920992,1.8823243404920722,0.0,0.0,0.0,0.0001563901561161007,51.76161363055849,-0.29411155497848707,-57.41254076661497,0.5164988425791283,125816.7347689752,5.89444292552583
2404,2019-02-24 18:00:00,0.0,1.2,85.5,0.4,0.018,0.144,0.0,920.3,SW_directSW_diffuseLW_in,230.093,,,1.35,0.477,5.695,0,3.58,-0.5006428672310277,-0.48659949296430194,0.07310161620848774,3311.6198758446403,3.611363005283141,2.09653191704176,0.0022693339386091332,38.14901809432405,0.0022693339386091332,0.00011642800233914994,125588.17353118068,-62.088953742605675,0.0760001786149867,-67.589076022689,2.305238472139025,-0.5058596951851679,3.087205684219741,0.03167794510957113,419.585643418146,12.531154775754855,0.9733154349233128,1.8823243404920722,0.0,0.0,0.0,0.00016850769623831234,51.603468082958244,0.00422894097932347,-62.088953742605675,0.5167793764313218,125868.49638260576,5.890501505077785
2405,2019-02-24 18:15:00,0.0,0.7,86.2,0.3,0.013,0.108,0.0,920.5,SW_directSW_diffuseLW_in,229.794,,,1.35,0.477,5.539,0,3.58,-0.5005264392286886,-0.4866509389739126,0.07313808539719104,3313.7141384277434,3.6136468248939404,2.1341056890715966,0.0030610432090396136,38.151287428262656,0.0030610432090396136,-0.004907674531294997,125639.77699926365,-63.1932708597178,0.0569812658426155,-67.88858449337837,1.2207594649020503,-0.6822494243543402,3.386273634870342,0.031299268045578824,419.5879127520846,12.532827035619604,0.9739309578919316,1.8823243404920722,0.0,0.0,0.0,0.00018225132892127547,51.56589431092841,-0.17825837016527346,-63.1932708597178,0.5170816814008107,125920.09985068873,5.890562012337307
2406,2019-02-24 18:30:00,0.0,0.4,86.7,0.4,0.009,0.072,0.0,920.4,SW_directSW_diffuseLW_in,229.494,,,1.35,0.477,5.451,0,3.58,-0.5054341137599836,-0.4867017446535833,0.07317518011760014,3315.8451830736058,3.615970755805459,2.147470955964049,0.005075930862243654,38.15434847147169,0.005075930862243654,-0.012410329758400602,125691.34289357458,-63.580394554199245,0.038000435572813546,-68.16715199582373,1.227458388456774,-1.1311766309658786,3.27904360472875,0.04225501286615843,419.5909737952936,12.534529521789867,0.9745572914459297,1.8823243404920722,0.0,0.0,0.0,0.00018542751008321956,51.55252904403596,-0.45077258930663733,-63.580394554199245,0.5174086829463881,125971.66574499966,5.888170100657451
2407,2019-02-24 18:45:00,0.0,0.3,87.3,0.2,0.005,0.036,0.0,920.4,SW_directSW_diffuseLW_in,229.195,,,1.35,0.477,5.449,0,3.58,-0.5178444435183842,-0.4867702991759974,0.07321245717531501,3317.987578098707,3.6183070644478814,2.1927961283845363,0.0025148559736337117,38.15942440233393,0.0025148559736337117,0.01564668755920826,125742.89542261862,-64.91347336522792,0.019019450575513446,-68.41195952254219,0.5543584052077771,-0.560361793437621,2.8550136775389863,0.07009462399199641,419.59604972615585,12.536241945741255,0.9751869609804207,1.8823243404920722,0.0,0.0,0.0,0.0001863898152987312,51.50720387161547,0.5683247747999594,-64.91347336522792,0.5177414277027111,126023.2182740437,5.882130273266942
2408,2019-02-24 19:00:00,0.0,0.1,87.5,0.2,0.0,0.0,0.0,920.4,SW_directSW_diffuseLW_in,228.896,,,1.35,0.477,5.383,0,3.58,-0.5021977559591759,-0.4868839627738559,0.07325055164731126,3320.1778593711183,3.620695593643531,2.19013286669883,0.0029426977891820402,38.16193925830757,0.0029426977891820402,-0.0027357496669070916,125794.40262649023,-64.82557505010051,0.0,-68.77928549070342,0.40818689942683056,-0.655602173809448,3.510979884450107,0.0345436567259555,419.5985645821295,12.53799354673531,0.9758307047219082,1.8823243404920722,0.0,0.0,0.0,0.0001905299216453985,51.50986713330117,-0.09936891162877615,-64.82557505010051,0.5180759447255991,126074.72547791532,5.8897460915821656
2409,2019-02-24 19:15:00,0.0,-0.2,86.8,0.3,0.0,0.0,0.0,920.4,SW_directSW_diffuseLW_in,229.302,,,1.35,0.477,5.224,0,3.58,-0.504933505626083,-0.48693994872760754,0.07328857642447421,3322.365049540028,3.623080751952048,2.1829033825649407,0.005788230372639531,38.16488195609675,0.005788230372639531,-0.017504594521018567,125845.91249362353,-64.60257295334426,0.0,-68.36133816819446,0.3100390053628068,-1.2893769901748862,3.4081377514053175,0.040588458082072204,419.6015072799187,12.53974358477841,0.9764735399597447,1.8823243404920722,0.0,0.0,0.0,0.00019023445016348533,51.517096617435065,-0.6358083588924092,-64.60257295334426,0.518417938784561,126126.23534504861,5.888413853857465
2410,2019-02-24 19:30:00,0.0,-0.4,88.4,0.6,0.0,0.0,0.0,920.4,SW_directSW_diffuseLW_in,229.709,,,1.35,0.477,5.243,0,3.58,-0.5224381001471016,-0.4870056975439497,0.07332641023418358,3324.54216469222,3.6254549233284843,2.1894817255849426,0.011098545194117774,38.17067018646939,0.011098545194117774,-0.03262347315682331,125897.42959024096,-64.78825283748272,0.0,-67.87790217269833,0.24897616095141287,-2.471950700027851,2.7607475322180077,0.07992564204618093,419.6072955102913,12.541486463256065,0.977113414057823,1.8823243404920722,0.0,0.0,0.0,0.00018933173237437354,51.51051827441506,-1.1849618626872045,-64.78825283748272,0.5187594501936248,126177.75244166605,5.879896076037619
2411,2019-02-24 19:45:00,0.0,-0.4,87.9,0.4,0.0,0.0,0.0,920.2,SW_directSW_diffuseLW_in,230.116,,,1.35,0.477,5.214,0,3.58,-0.5550615733039249,-0.4871351014485888,0.07336425029188072,3326.7205478726105,3.627830477505573,2.209549588967526,0.007552866154509151,38.1817687316635,0.007552866154509151,0.021619013475704833,125948.94010851538,-65.37297975456754,0.0,-67.32848699216001,0.21016467960310203,-1.6819966370245685,1.5921193364151556,0.15322322157421622,419.6183940554854,12.543231256940613,0.9777536608410112,1.8823243404920722,0.0,0.0,0.0,0.00018941567923779276,51.49045041103248,0.7852538064995369,-65.37297975456754,0.5190993884732897,126229.26295994046,5.864047586720085
2412,2019-02-24 20:00:00,0.0,-0.5,86.8,0.6,0.0,0.0,0.0,920.1,SW_directSW_diffuseLW_in,230.522,,,1.35,0.476,5.111,0,3.58,-0.5334425598282201,-0.48738305011508926,0.07340248448412036,3328.9225445954235,3.6302317825468085,2.177712535663026,0.013309187736705683,38.189321597818015,0.013309187736705683,-0.03552911527520623,126000.43055892641,-64.42196765959619,0.0,-67.01685736355404,0.06798281088901119,-2.9634922246176245,2.4230094541233225,0.10389743894552651,419.6259469216399,12.544995878748459,0.9784008478607525,1.8823243404920722,0.0,0.0,0.0,0.00019144229999800425,51.522287464336976,-1.2905016707986927,-64.42196765959619,0.5194395247449276,126280.75341035149,5.874541347813164
2413,2019-02-24 20:15:00,0.0,-0.6,87.6,0.7,0.0,0.0,0.0,920.1,SW_directSW_diffuseLW_in,231.086,,,1.35,0.476,5.121,0,3.58,-0.5689716751034263,-0.48755109130726076,0.07344005020242635,3331.0869479433495,3.6325920915412753,2.201230204095751,0.01497550965552578,38.20263078555472,0.01497550965552578,-0.010370310496833082,126051.95284639075,-65.10867008085025,0.0,-66.29777909443789,-0.0735876145116244,-3.3340628251411837,1.0790344444034723,0.18366218369579376,419.6392561093766,12.546731270027568,0.979036985843044,1.8823243404920722,0.0,0.0,0.0,0.00018814745076684415,51.49876979590425,-0.37667425488085504,-65.10867008085025,0.5197833480732559,126332.27569781583,5.857301622810819
2414,2019-02-24 20:30:00,0.0,-0.7,87.5,0.5,0.0,0.0,0.0,920.1,SW_directSW_diffuseLW_in,231.65,,,1.35,0.476,5.077,0,3.58,-0.5793419856002594,-0.4878479901125986,0.07347797935084506,3333.27320263779,3.6349762297031516,2.1955091079586615,0.011264610503442308,38.217606295210246,0.011264610503442308,0.02245833777032879,126103.45161618665,-64.9303735982953,0.0,-65.68852596503362,-0.20439700731928398,-2.5075387028022886,0.756164376273929,0.20638499778367178,419.65423161903215,12.548485082650052,0.9796795461363595,1.8823243404920722,0.0,0.0,0.0,0.00019002066040669163,51.50449089204134,0.8157400540788573,-64.9303735982953,0.5201213015112511,126383.77446761173,5.852278355013753
2415,2019-02-24 20:45:00,0.0,-1.0,88.4,0.4,0.0,0.0,0.0,920.1,SW_directSW_diffuseLW_in,232.215,,,1.35,0.476,5.018,0,3.58,-0.5568836478299306,-0.48818144922656004,0.0735158577424214,3335.457447135245,3.637358175720005,2.1675392607138315,0.009825373851934998,38.22887090571369,0.009825373851934998,0.00849537687793936,126154.95610707869,-64.09423402548154,0.0,-65.22153437804477,-0.6005181287186495,-2.1868544552351503,1.5728454359916815,0.15497304529019346,419.66549622953556,12.550238186802684,0.9803215156143562,1.8823243404920722,0.0,0.0,0.0,0.00018981940857127589,51.53246073928617,0.3085722222499583,-64.09423402548154,0.5204626668538188,126435.27895850377,5.863161892623279
2416,2019-02-24 21:00:00,0.0,-0.9,88.5,0.5,0.0,0.0,0.0,920.0,SW_directSW_diffuseLW_in,232.779,,,1.35,0.476,5.061,0,3.58,-0.5483882709519913,-0.48843171232087773,0.07355326046351557,3337.615161022107,3.6397111897732897,2.141544165010557,0.011718336798593212,38.23869627956562,0.011718336798593212,-0.011839836434474865,126206.48856781797,-63.31681629219353,0.0,-64.69461460393586,-0.5955723254794885,-2.607815226238477,1.8381253224419307,0.1352453147798948,419.6753216033875,12.55197088405361,0.980955687502727,1.8823243404920722,0.0,0.0,0.0,0.00018748760129181006,51.558455834989445,-0.4300509197124769,-63.31681629219353,0.5208037183209793,126486.81141924305,5.867281752109569
2417,2019-02-24 21:15:00,0.0,-1.3,89.0,0.3,0.0,0.0,0.0,920.0,SW_directSW_diffuseLW_in,233.278,,,1.35,0.476,4.942,0,3.58,-0.5602281073864661,-0.488650006407714,0.07359016457012026,3339.744986850319,3.642033791548876,2.143533962663174,0.008019722014201513,38.25041461636422,0.008019722014201513,0.022449230936612864,126258.04702365297,-63.367007972596646,0.0,-64.14393758754468,-0.7518310056398273,-1.7844769953524973,1.3673003396905083,0.16146028089735662,419.6870399401861,12.553682050639768,0.9815816628350466,1.8823243404920722,0.0,0.0,0.0,0.0001850388115970112,51.556466037336826,0.815409272295099,-63.367007972596646,0.5211406272557089,126538.36987507805,5.861538076634458
2418,2019-02-24 21:30:00,0.0,-1.4,89.2,0.4,0.0,0.0,0.0,920.0,SW_directSW_diffuseLW_in,233.777,,,1.35,0.476,4.917,0,3.58,-0.5377788764498532,-0.488910482339963,0.07362715208930821,3341.880501090968,3.644362596609562,2.1180721856903584,0.011111889081845313,38.25843433837842,0.011111889081845313,-0.019193804949192678,126309.6034896903,-62.605747871132735,0.0,-63.742926863936134,-1.1683683954927073,-2.472180377237662,2.195313887657023,0.11023350063908283,419.69505966220026,12.555398649067628,0.9822093100439196,1.8823243404920722,0.0,0.0,0.0,0.00018550773002628507,51.581927814309644,-0.6971644850724077,-62.605747871132735,0.5214731817038737,126589.92634111538,5.872432878274308
2419,2019-02-24 21:45:00,0.0,-1.6,89.8,0.4,0.0,0.0,0.0,920.1,SW_directSW_diffuseLW_in,234.276,,,1.35,0.476,4.877,0,3.58,-0.5569726813990459,-0.48908822728914264,0.0736636301798873,3343.987461387577,3.6466602632361798,2.1304674863287474,0.01147031971419593,38.26954622746027,0.01147031971419593,-0.0023637123909911904,126361.1854175046,-62.963629179112814,0.0,-63.160145786819555,-1.4135267419070063,-2.5515798954670927,1.4569149083827875,0.15312844123096178,419.7061715512821,12.557093140047899,0.9828285649869213,1.8823243404920722,0.0,0.0,0.0,0.00018300228378558223,51.569532513671255,-0.08585563603916668,-62.963629179112814,0.521806624349953,126641.50826892968,5.863118709669954
2420,2019-02-24 22:00:00,0.0,-1.3,87.7,0.4,0.0,0.0,0.0,919.8,SW_directSW_diffuseLW_in,234.775,,,1.35,0.475,4.87,0,3.58,-0.5593363937900371,-0.48933501550361647,0.07370030177159592,3346.1064585541912,3.6489710562204922,2.1013246619610437,0.011539908992757343,38.28101654717447,0.011539908992757343,-0.0006633818411766164,126412.75495001828,-62.093913788886724,0.0,-62.65082939148394,-1.0034314888480502,-2.5667115633158337,1.4024434582560783,0.15790363318918882,419.7176418709963,12.558798157849608,0.9834513576763445,1.8823243404920722,0.0,0.0,0.0,0.00018402292302370176,51.59867533803896,-0.024095600686498297,-62.093913788886724,0.5221356085370457,126693.07780144336,5.861966702437362
2421,2019-02-24 22:15:00,0.0,-1.4,89.0,0.3,0.0,0.0,0.0,919.7,SW_directSW_diffuseLW_in,234.913,,,1.35,0.475,4.906,0,3.58,-0.5599997756312137,-0.4895893729921093,0.07373645318100965,3348.1962433071594,3.6512499927013735,2.094075775081766,0.008339124672685456,38.292556456167226,0.008339124672685456,0.019352520213995243,126464.35362535632,-61.87142184260416,0.0,-62.50993411735442,-0.8534147936068425,-1.854543296861313,1.333100790029596,0.1588262783275083,419.72918177998906,12.560480501295455,0.984065564569644,1.8823243404920722,0.0,0.0,0.0,0.00018146135101765657,51.60592422491824,0.7029293996452144,-61.87142184260416,0.5224664721804816,126744.6764767814,5.861643127186583
2422,2019-02-24 22:30:00,0.0,-1.4,89.2,0.3,0.0,0.0,0.0,919.8,SW_directSW_diffuseLW_in,235.05,,,1.35,0.475,4.917,0,3.58,-0.5406472554172185,-0.48984509127957965,0.07377252007710991,3350.2819799575686,3.6535245146756474,2.0711069123789505,0.008326214171628713,38.300895580839914,0.008326214171628713,-0.00016985400539143978,126515.95954958124,-61.1846022099893,0.0,-62.45740524728694,-0.8731712987304997,-1.8514245026378586,2.031378788232145,0.11459554779598992,419.7375209046617,12.562160408348095,0.9846785816884976,1.8823243404920722,0.0,0.0,0.0,0.0001810855861795429,51.62889308762105,-0.006169500029809871,-61.1846022099893,0.5227927745504222,126796.28240100632,5.871036017625001
2423,2019-02-24 22:45:00,0.0,-1.7,87.7,0.4,0.0,0.0,0.0,919.7,SW_directSW_diffuseLW_in,235.188,,,1.35,0.475,4.728,0,3.58,-0.54081710942261,-0.49002950566569087,0.07380817578312841,3352.344760655776,3.655774002896157,2.0917234846530257,0.01330169120742388,38.309221795011545,0.01330169120742388,-0.030632874819369275,126567.58844266886,-61.78548115065293,0.0,-62.31866377929731,-1.5702596239313524,-2.9573847484250195,1.9888795489475681,0.11456270362816717,419.74584711883335,12.563822633896999,0.9852848518425911,1.8823243404920722,0.0,0.0,0.0,0.00017906857955855577,51.60827651534698,-1.112658613352814,-61.78548115065293,0.5231184448430846,126847.91129409394,5.870951642351225
2424,2019-02-24 23:00:00,0.0,-1.8,88.3,0.4,0.0,0.0,0.0,919.7,SW_directSW_diffuseLW_in,235.326,,,1.35,0.475,4.726,0,3.58,-0.5714499842419792,-0.4902137781343962,0.07384408753558148,3354.4231824492217,3.6580405479271776,2.1198314011599027,0.013153799093873696,38.32252348621897,0.013153799093873696,0.0007317212623147983,126619.1967191842,-62.60738487275326,0.0,-62.04696397805739,-1.6642261556881153,-2.924113685209226,0.9205589820631661,0.1832462789290751,419.75914881004076,12.565498275508451,0.985895719057937,1.8823243404920722,0.0,0.0,0.0,0.0001804025014572541,51.5801685988401,0.02657785042666516,-62.60738487275326,0.5234405307562566,126899.51957060928,5.85609324901383
