,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,thickness,fountain_in,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice
1953,2019-02-20 01:30:00,0.0,-3.0,85.0,0.3,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,222.446,,,0.554,4.161,0,0.128,-3.3755546068076603,-5.022279221457352,0.0065550280522482995,0.0,0.0,-62.877805129216114,0.3777353434167666,-0.9145586470681344,0.0,-2.999211797159915,0.0,0.0,0.0,501.53648930690423,0.546931831305239,0.0,0.005594934372940718,4.3021820389670795,0.005594934372940718,-0.010701048004410425,1648.097983172921,126.6710536651662,17.08858883118014,0.0960985686816901,2.3312767442511455,-6.838178583346763e-07,1.9200000000000002,-0.9145586470681344,0.0,0.041221433241963285,2053.9552149299157,4.6322705747872766
1954,2019-02-20 01:45:00,0.0,-3.1,85.0,0.5,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,222.251,,,0.553,4.13,0,0.131,-3.3862556548120706,-4.978420609861752,0.006555028052248299,0.0,0.0,-63.02753646684542,0.4798630972051373,-1.6109934855220993,0.0,-2.8998520036253757,0.0,0.0,0.0,501.5308943725313,0.5469257299591399,0.0,0.00985539398954506,4.307776973340021,0.00985539398954506,-0.018849877674471466,1650.017983172921,126.67664859953913,17.088461742107743,0.09609821133501915,2.3312680752980586,-3.570421267342667e-07,1.965,-1.6109934855220993,0.0,0.041221433241963285,2055.8752149299157,4.628085384683262
1955,2019-02-20 02:00:00,0.0,-3.0,84.2,0.4,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,222.055,,,0.553,4.122,0,0.13,-3.4051055324865422,-4.936014816522587,0.006555028052248299,0.0,0.0,-63.14380889744689,0.5432771503264823,-1.2904409075471954,0.0,-2.788303699336976,0.0,0.0,0.0,501.52103897854175,0.5469149825283989,0.0,0.007894282049772989,4.317632367329566,0.007894282049772989,-0.015099163014625917,1651.982983172921,126.68650399352867,17.088237875440566,0.09609758186768978,2.331252804908849,-6.289290928141077e-07,1.95,-1.2904409075471954,0.0,0.041221433241963285,2057.840214929916,4.620721566554284
1956,2019-02-20 02:15:00,0.0,-3.1,82.7,0.3,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,222.076,,,0.553,4.018,0,0.128,-3.4202046955011682,-4.89523997532336,0.006555028052248301,0.0,0.0,-63.05895743126982,0.32206403123884625,-1.1582235444422289,0.0,-2.6865523321079996,0.0,0.0,0.0,501.51314469649196,0.5469063737148222,0.0,0.007085366973796047,4.325526649379339,0.007085366973796047,-0.013552116956794043,1653.932983172921,126.69439827557845,17.088058554650477,0.09609707765129136,2.3312405730100827,-5.037859163352514e-07,1.9200000000000002,-1.1582235444422289,0.0,0.041221433241963285,2059.7902149299157,4.614830697813939
1957,2019-02-20 02:30:00,0.0,-3.1,84.8,0.3,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,222.096,,,0.553,4.12,0,0.128,-3.4337568124579625,-4.855952892100851,0.0065550280522483,0.0,0.0,-62.98165725687841,0.33569484140574324,-0.9500306421350282,0.0,-2.59032596733741,0.0,0.0,0.0,501.50605932951817,0.5468986470332804,0.0,0.005811703939283155,4.332612016353135,0.005811703939283155,-0.011116097955815848,1655.852983172921,126.70148364255225,17.087897607787827,0.09609662509667471,2.3312295943860746,-4.5216848462047907e-07,1.9200000000000002,-0.9500306421350282,0.0,0.041221433241963285,2061.7102149299158,4.6095492358196966
1958,2019-02-20 02:45:00,0.0,-3.3,85.1,0.3,0.0,0.0,0.0,910.4,SW_directSW_diffuseLW_in,222.117,,,0.553,4.074,0,0.129,-3.4448729104137783,-4.818072806948064,0.0065550280522482995,0.0,0.0,-62.91366334619559,0.14569814160967945,-1.0308974268575348,0.0,-2.5010961157860465,0.0,0.0,0.0,501.5002476255789,0.5468923092972506,0.0,0.006306348536867816,4.338423720292418,0.006306348536867816,-0.012062302278580728,1657.7729831729212,126.70729534649153,17.08776559210985,0.09609625388993216,2.3312205891984,-3.7089033275013264e-07,1.935,-1.0308974268575348,0.0,0.041221433241963285,2063.630214929916,4.6052197577042655
1959,2019-02-20 03:00:00,0.0,-3.4,84.8,0.5,0.0,0.0,0.0,910.3,SW_directSW_diffuseLW_in,222.138,,,0.552,4.029,0,0.132,-3.456935212692359,-4.781497448861729,0.0065550280522483,0.0,0.0,-62.84167587831004,0.09542206661017798,-1.8485280115724163,0.0,-2.4125193708754344,0.0,0.0,0.0,501.493941277042,0.546885432145084,0.0,0.011307976806523335,4.3447300688292865,0.011307976806523335,-0.02162921651087957,1659.707983172921,126.7136016950284,17.08762233976265,0.09609585108587028,2.3312108174842647,-4.024605867650563e-07,1.9800000000000002,-1.8485280115724163,0.0,0.041221433241963285,2065.565214929916,4.600526076310258
1960,2019-02-20 03:15:00,0.0,-3.3,85.2,0.5,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,221.846,,,0.552,4.078,0,0.132,-3.4785644292032387,-4.746217265428305,0.006555028052248299,0.0,0.0,-63.04226610260241,0.2992368738593427,-1.6628612815389072,0.0,-2.308883588913139,0.0,0.0,0.0,501.4826333002355,0.5468731006545643,0.0,0.010172047176119867,4.35603804563581,0.010172047176119867,-0.01945677125842932,1661.6879831729211,126.72490967183492,17.087365471038545,0.09609512880541089,2.3311932955205052,-7.216621642532135e-07,1.9800000000000002,-1.6628612815389072,0.0,0.041221433241963285,2067.545214929916,4.592121818948129
1961,2019-02-20 03:30:00,0.0,-3.7,84.9,0.3,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,221.553,,,0.552,3.944,0,0.13,-3.498021200461668,-4.712452376412802,0.0065550280522482995,0.0,0.0,-63.2530563431032,-0.20308469552215955,-1.2431147263252564,0.0,-2.211961422513608,0.0,0.0,0.0,501.47246125305935,0.5468620079095522,0.0,0.0076042726999231616,4.366210092811929,0.0076042726999231616,-0.014545409858669298,1663.6679831729211,126.73508171901105,17.087134404113183,0.0960944790715166,2.3311775334801492,-6.491781913910309e-07,1.95,-1.2431147263252564,0.0,0.041221433241963285,2069.525214929916,4.584574984972163
1962,2019-02-20 03:45:00,0.0,-3.6,85.2,0.5,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,221.26,,,0.552,3.988,0,0.134,-3.5125666103203375,-4.680104649016278,0.0065550280522483,0.0,0.0,-63.48460994598082,-0.14652019058560292,-1.91132163299255,0.0,-2.126561147321648,0.0,0.0,0.0,501.4648569803594,0.5468537153548085,0.0,0.011691651362721522,4.373814365511852,0.011691651362721522,-0.022363950756017124,1665.6179831729212,126.74268599171097,17.086961665404544,0.0960939933470592,2.33116575018153,-4.853098563823312e-07,2.0100000000000002,-1.91132163299255,0.0,0.041221433241963285,2071.4752149299156,4.578940546549761
1963,2019-02-20 04:00:00,0.0,-3.6,85.7,0.5,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,220.968,,,0.552,4.011,0,0.135,-3.5349305610763544,-4.649005658186688,0.0065550280522482995,0.0,0.0,-63.68215388850993,-0.10904285682302056,-1.8089512410168076,0.0,-2.029199178707619,0.0,0.0,0.0,501.4531653289967,0.5468409654623737,0.0,0.011065274488670977,4.385506016874574,0.011065274488670977,-0.021166137491362574,1667.6279831729212,126.7543776430737,17.086696076072073,0.09609324653088377,2.3311476330003287,-7.461766863224808e-07,2.0250000000000004,-1.8089512410168076,0.0,0.041221433241963285,2073.485214929916,4.570289769233993
1964,2019-02-20 04:15:00,0.0,-3.6,84.6,0.4,0.0,0.0,0.0,910.1,SW_directSW_diffuseLW_in,220.972,,,0.551,3.96,0,0.133,-3.556096698567717,-4.6193302655104755,0.0065550280522482995,0.0,0.0,-63.58877854519224,-0.058851780810691916,-1.5579701172507299,0.0,-1.9366096200954774,0.0,0.0,0.0,501.44210005450805,0.5468288986417754,0.0,0.0095298938928466,4.396571291363245,0.0095298938928466,-0.01822946299571201,1669.6529831729213,126.76544291756237,17.086444713710826,0.09609253971447895,2.331130486182539,-7.062114609289948e-07,1.995,-1.5579701172507299,0.0,0.041221433241963285,2075.510214929916,4.562114589653636
1965,2019-02-20 04:30:00,0.0,-3.5,83.4,0.5,0.0,0.0,0.0,910.1,SW_directSW_diffuseLW_in,220.976,,,0.551,3.933,0,0.134,-3.574326161563429,-4.591008711735697,0.0065550280522483,0.0,0.0,-63.50782036476619,0.12454151584641832,-2.0120564097710067,0.0,-1.8518317533367163,0.0,0.0,0.0,501.43257016061517,0.5468185061729718,0.0,0.012307322801348549,4.406101185256092,0.012307322801348549,-0.02354262604980561,1671.6479831729212,126.77497281145521,17.08622822807086,0.09609193096522779,2.3311157183978386,-6.082288608115847e-07,2.0100000000000002,-2.0120564097710067,0.0,0.041221433241963285,2077.505214929916,4.555085625964169
1966,2019-02-20 04:45:00,0.0,-4.0,85.9,0.3,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,220.979,,,0.551,3.901,0,0.131,-3.5978687876132347,-4.5639268030775595,0.0065550280522483,0.0,0.0,-63.40545503560915,-0.4043330043261507,-1.2517487466836463,0.0,-1.7596363239907018,0.0,0.0,0.0,501.4202628378138,0.5468050848831121,0.0,0.007656556612688513,4.41840850805744,0.007656556612688513,-0.014646434617029386,1673.6579831729211,126.78728013425656,17.085948646994556,0.09609114478834237,2.33109664635634,-7.855033703491228e-07,1.965,-1.2517487466836463,0.0,0.041221433241963285,2079.515214929916,4.546024081539199
1967,2019-02-20 05:00:00,0.0,-4.0,84.8,0.4,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,220.983,,,0.551,3.852,0,0.134,-3.612515222230264,-4.538192985737355,0.0065550280522483,0.0,0.0,-63.3396506070967,-0.5194751679727924,-1.7812180612428057,0.0,-1.6860938802061136,0.0,0.0,0.0,501.41260628120114,0.5467967353121059,0.0,0.010895044336006209,4.426065064670128,0.010895044336006209,-0.02084163770228078,1675.622983172921,126.79493669086925,17.085774714566043,0.09609065569028138,2.3310847812167146,-4.886805631171141e-07,2.0100000000000002,-1.7812180612428057,0.0,0.041221433241963285,2081.480214929916,4.5403940649140555
1968,2019-02-20 05:15:00,0.0,-4.2,85.2,0.3,0.0,0.0,0.0,910.2,SW_directSW_diffuseLW_in,222.899,,,0.551,3.812,0,0.129,-3.6333568599325448,-4.513534565021785,0.0065550280522483,0.0,0.0,-61.33572128011048,-0.569745685355854,-1.3980126013389356,0.0,-1.6032285203573622,0.0,0.0,0.0,501.40171123686514,0.546784854129624,0.0,0.008550996065750386,4.436960109006135,0.008550996065750386,-0.016357835558886924,1677.632983172921,126.80583173520526,17.085527212548957,0.09608995971021515,2.3310678972800947,-6.953844751262179e-07,1.935,-1.3980126013389356,0.0,0.041221433241963285,2083.4902149299164,4.532393606582753
1969,2019-02-20 05:30:00,0.0,-4.1,85.8,0.3,0.0,0.0,0.0,910.3,SW_directSW_diffuseLW_in,224.815,,,0.55,3.868,0,0.126,-3.649714695491432,-4.490087845855908,0.0065550280522482995,0.0,0.0,-59.3507230689836,-0.45280049679519924,-1.2771723245555837,0.0,-1.5307339117940173,0.0,0.0,0.0,501.3931602407994,0.5467755291611771,0.0,0.007811783201987462,4.445511105071885,0.007811783201987462,-0.014943910266211235,1679.567983172921,126.81438273127101,17.0853329588691,0.0960894134618877,2.331054645719329,-5.457817210339838e-07,1.8900000000000001,-1.2771723245555837,0.0,0.041221433241963285,2085.4252149299164,4.526124809628389
1970,2019-02-20 05:45:00,0.0,-4.1,85.3,0.3,0.0,0.0,0.0,910.4,SW_directSW_diffuseLW_in,226.731,,,0.55,3.845,0,0.122,-3.6646586057576434,-4.467701210561636,0.006555028052248299,0.0,0.0,-57.37169985006312,-0.4378212042935917,-1.3107064884777846,0.0,-1.462744176515257,0.0,0.0,0.0,501.3853484575974,0.5467670103136285,0.0,0.008016810560816691,4.453322888273872,0.008016810560816691,-0.015336286084940448,1681.457983172921,126.822194514473,17.085155496983344,0.09608891442997433,2.3310425395921492,-4.986058842998403e-07,1.8299999999999998,-1.3107064884777846,0.0,0.041221433241963285,2087.3152149299162,4.5204049094418775
1971,2019-02-20 06:00:00,0.0,-4.3,87.8,0.2,0.0,0.0,0.0,910.5,SW_directSW_diffuseLW_in,228.647,,,0.55,3.899,0,0.117,-3.679994891842584,-4.446308798581929,0.006555028052248299,0.0,0.0,-55.3910327578223,-0.41573686525598497,-0.7963562920271572,0.0,-1.3958501978343907,0.0,0.0,0.0,501.37733164703656,0.546758267881174,0.0,0.004870784981199808,4.4613396988346885,0.004870784981199808,-0.009317988449309386,1683.287983172921,126.83021132503382,17.084973376490655,0.09608840229512498,2.3310301155979047,-5.116975643614975e-07,1.7550000000000001,-0.7963562920271572,0.0,0.041221433241963285,2089.145214929916,4.514541641887417
1972,2019-02-20 06:15:00,0.0,-4.2,86.1,0.4,0.694,1.46,0.0,910.5,SW_directSW_diffuseLW_in,231.806,,,0.55,3.852,0,0.115,-3.6893128802918933,-4.4258945921025,0.0065550280522482995,0.0,0.6590471352607171,-52.19274785362998,-0.6848700421356902,-1.7051137760256518,0.0,-1.341696984203726,0.0,0.0,0.0,501.37246086205533,0.5467529562290679,0.0,0.010428986202952607,4.466210483815888,0.010428986202952607,-0.019951158330552273,1685.0429831729211,126.83508211001501,17.084862724810154,0.09608809113396098,2.331022567069396,-3.108961301225423e-07,1.725,-1.7051137760256518,0.0,0.041221433241963285,2090.9002149299163,4.510981754654041
1973,2019-02-20 06:30:00,0.0,-4.3,85.4,0.4,1.387,2.921,0.0,910.6,SW_directSW_diffuseLW_in,234.966,,,0.55,3.792,0,0.108,-3.7092640386224454,-4.4062723088470355,0.0065550280522482995,0.0,1.3185413207588106,-48.94864690682243,-0.7923086010612527,-1.840667163210333,0.0,-1.2696220437808716,0.0,0.0,0.0,501.3620318758524,0.5467415832888248,0.0,0.01125791517172182,4.47663947001884,0.01125791517172182,-0.021537238466663697,1686.767983172921,126.84551109621796,17.084625803918986,0.09608742489053039,2.3310064045204935,-6.65673492747305e-07,1.62,-1.840667163210333,0.0,0.041221433241963285,2092.625214929916,4.503369583661245
1974,2019-02-20 06:45:00,0.037,-4.1,86.5,0.4,2.08,4.382,0.0,910.7,SW_directSW_diffuseLW_in,238.126,,,0.549,3.899,0,0.1,-3.730801277089109,-4.387703990960991,0.025030626776109528,0.0,1.9997627303661325,-45.69788105708116,-0.4952321622354161,-1.5425763341679997,0.0,-1.1965774932742947,0.0,0.0,0.0,501.35077396068067,0.5467293063911458,0.0,0.009434586488031518,4.487897385190562,0.009434586488031518,-0.018049343752111986,1688.387983172921,126.85676901138969,17.084370049958604,0.09608670568158453,2.33098895706927,-7.185933025392805e-07,1.5,-1.5425763341679997,0.0,0.041221433241963285,2094.245214929916,4.495165296222751
1975,2019-02-20 07:00:00,0.079,-4.4,87.6,0.4,2.774,5.842,0.0,910.7,SW_directSW_diffuseLW_in,241.285,,,0.549,3.86,0,0.093,-3.748850620841221,-4.370203824132456,0.04596002818928401,0.0,2.69224139630688,-42.46283124257147,-0.8734323684453319,-1.6257221145735057,0.0,-1.1318295793021014,0.0,0.0,0.0,501.3413393741926,0.5467190178562624,0.0,0.009942991559751506,4.4973319716785936,0.009942991559751506,-0.01902221409819183,1689.887983172921,126.86620359787771,17.08415571636126,0.09608610294721918,2.3309743352010344,-6.022191543067436e-07,1.395,-1.6257221145735057,0.0,0.041221433241963285,2095.745214929916,4.488298959696757
1976,2019-02-20 07:15:00,0.12,-4.3,87.6,0.3,14.334,17.566,0.0,910.8,SW_directSW_diffuseLW_in,244.949,,,0.549,3.89,0,0.061,-3.767872834939413,-4.353650503667747,0.06631320287793681,0.0,8.350956585973607,-38.718698839815204,-0.5353934213695858,-1.1470525923496229,0.0,-1.0670338093610454,0.0,0.0,0.0,501.3313963826329,0.5467081748992725,0.0,0.007015333890453222,4.507274963238345,0.007015333890453222,-0.0134214081225589,1691.282983172921,126.87614658943747,17.0839298314345,0.09608546772489884,2.3309589252002074,-6.34679124326305e-07,0.9149999999999999,-1.1470525923496229,0.0,0.041221433241963285,2097.140214929916,4.481074324474208
1977,2019-02-20 07:30:00,0.161,-4.3,87.1,0.4,25.894,29.29,0.0,910.9,SW_directSW_diffuseLW_in,248.612,,,0.549,3.868,0,0.034,-3.781294243061972,-4.338044736080421,0.08655492068711537,0.0,14.220595155438746,-34.99917043569988,-0.6959292416954871,-1.5731563856744177,0.0,-1.014163567848281,0.0,0.0,0.0,501.3243810487424,0.5467005245896863,0.0,0.009621280161510917,4.514290297128798,0.009621280161510917,-0.01840715415628516,1692.1979831729209,126.88316192332792,17.083770456149256,0.09608501953514705,2.3309480524644353,-4.4780736408919676e-07,0.51,-1.5731563856744177,0.0,0.041221433241963285,2098.055214929916,4.4759836841112595
1978,2019-02-20 07:45:00,0.2,-4.3,87.0,0.4,37.454,41.014,0.0,911.0,SW_directSW_diffuseLW_in,252.276,,,0.548,3.863,0,0.004,-3.799701397218257,-4.32321214631538,0.10567474165229107,0.0,20.3273176817779,-31.257656762577028,-0.6713067003808719,-1.568049560392277,0.0,-0.9536209348201201,0.0,0.0,0.0,501.31475976858087,0.5466900324630107,0.0,0.009589924586395222,4.523911577290309,0.009589924586395222,-0.018347400325659305,1692.7079831729209,126.89278320348943,17.08355187742227,0.096084404852092,2.330933140730255,-6.141575539495622e-07,0.060000000000000005,-1.568049560392277,0.0,0.041221433241963285,2098.5652149299162,4.469010030075703
1979,2019-02-20 08:00:00,0.239,-4.2,86.6,0.3,49.014,52.738,0.0,911.2,SW_directSW_diffuseLW_in,255.94,,,0.548,3.874,0,0.0,-3.8180487975439164,-4.309264930053634,0.12463385170707078,-2.1969188855704695,26.5987552306218,-27.516410529283235,-0.3844644346368238,-1.1412229544399601,0.0,-0.8947991522722124,0.0,0.0,0.0,501.30516984399446,0.5466795745299831,0.0,0.006979436602687925,4.533501501876704,0.006979436602687925,-0.039058857723337774,1692.7679831729208,126.90237312807582,17.08333400964782,0.09608379216445138,2.3309182774032804,-6.121638581210432e-07,0.0,-3.3381418400104295,0.0,0.041221433241963285,2098.625214929916,4.462070321595556
1980,2019-02-20 08:15:00,0.276,-4.1,85.3,0.5,75.763,62.319,0.0,911.3,SW_directSW_diffuseLW_in,251.844,,,0.548,3.845,0,0.0,-3.8571076552672543,-4.296177930375316,0.14244593908015488,0.3908710513591558,33.046231520503454,-31.448017476139967,-0.4075290063229354,-1.9481424728602519,0.0,-0.7998139866813965,0.0,0.0,0.0,501.29819040739176,0.5466719633668394,0.0,0.011914245701618902,4.540480938479392,0.011914245701618902,-0.0182212877116214,1692.7679831729208,126.90935256467851,17.08317544711875,0.09608334625253417,2.3309074599260087,-4.455314834510012e-07,0.0,-1.557271421501096,0.0,0.041221433241963285,2098.625214929916,4.447324777680852
1981,2019-02-20 08:30:00,0.311,-3.9,84.1,0.3,102.512,71.9,0.0,911.4,SW_directSW_diffuseLW_in,247.748,,,0.548,3.849,0,0.0,-3.8753289429788755,-4.2844800941214904,0.15911615067315993,3.6340053019763916,39.87151430668875,-35.467351190254305,-0.02483884284217192,-1.147804608943874,0.0,-0.7453189716158828,0.0,0.0,0.0,501.2862761616901,0.5466589707324865,0.0,0.007019511991873816,4.552395184181011,0.007019511991873816,0.029090483207423412,1692.7679831729208,126.92126681038013,17.082904771288458,0.09608258504913189,2.330888993721842,-7.605514790344093e-07,0.0,2.486200693032518,0.0,0.041221433241963285,2098.625214929916,4.440461837395067
1982,2019-02-20 08:45:00,0.345,-3.8,84.4,0.4,129.261,81.481,0.0,911.4,SW_directSW_diffuseLW_in,243.651,,,0.548,3.891,0,0.0,-3.846238459771452,-4.273579199033019,0.1751236309424287,6.658036596339765,47.06118035798066,-39.686757157122315,0.062070564956271855,-1.4500996767752226,0.0,-0.7784571694748526,0.0,0.0,0.0,501.27925664969825,0.5466513158666284,0.0,0.00886814442694435,4.559414696172884,0.00886814442694435,0.060936915482523044,1692.7679831729208,126.928286322372,17.082745296299862,0.09608213656554197,2.3308781138577848,-4.481009500773799e-07,0.0,5.207936919564543,0.0,0.041221433241963285,2098.625214929916,4.451425493512767
1983,2019-02-20 09:00:00,0.378,-3.7,83.0,0.3,156.01,91.062,0.0,911.4,SW_directSW_diffuseLW_in,239.555,,,0.547,3.856,0,0.0,-3.785301544288929,-4.26219357775124,0.19046689432120048,9.889724419022562,54.71186330292186,-44.039294087320286,0.08588167304599374,-1.200220289152467,0.0,-0.8687264696250094,0.0,0.0,0.0,501.2703885052713,0.5466416450439163,0.0,0.007339910149730078,4.568282840599829,0.007339910149730078,0.10167396167141048,1692.7679831729208,126.93715446679894,17.08254382151022,0.09608156996500455,2.3308643685681902,-5.661164259200605e-07,0.0,8.689504129870095,0.0,0.041221433241963285,2098.625214929916,4.474471551664303
1984,2019-02-20 09:15:00,0.408,-3.5,82.8,0.5,187.878,96.007,0.0,911.5,SW_directSW_diffuseLW_in,240.474,,,0.547,3.905,0,0.0,-3.6836275826175187,-4.249487613574398,0.20423577578475574,16.602064416216553,60.873419314548414,-43.54871674554386,0.3081611725371301,-1.9670417651032215,0.0,-1.030799325325134,0.0,0.0,0.0,501.2630485951216,0.546633640779849,0.0,0.012029265800271818,4.575622750749559,0.012029265800271818,0.17124115597972173,1692.7679831729208,126.94449437694867,17.082377065675917,0.0960811010008494,2.3308529918615046,-4.6856394170278727e-07,0.0,14.635022651113331,0.0,0.041221433241963285,2098.625214929916,4.513168042307108
1985,2019-02-20 09:30:00,0.436,-3.6,80.5,0.4,219.747,100.952,0.0,911.6,SW_directSW_diffuseLW_in,241.392,,,0.547,3.768,0,0.0,-3.512386426637797,-4.234411103664879,0.2169211508409687,22.538460052082954,67.3247567766342,-43.35337106261329,-0.11763837726028407,-2.098540797060809,0.0,-1.315287284677672,0.0,0.0,0.0,501.2510193293213,0.5466205227146361,0.0,0.012833230905141498,4.58765201654983,0.012833230905141498,0.23916296440415125,1692.7679831729208,126.95652364274893,17.082103770345,0.09608033241281222,2.3308343465118226,-7.679297303011096e-07,0.0,20.439919255022144,0.0,0.041221433241963285,2098.625214929916,4.579030979928824
1986,2019-02-20 09:45:00,0.462,-3.1,81.9,0.6,251.616,105.896,0.0,911.6,SW_directSW_diffuseLW_in,242.311,,,0.547,3.98,0,0.0,-3.273223462233646,-4.215173508216014,0.22854836893771444,29.208277550820704,74.02129915858028,-43.44596889402143,0.3488796236457102,-2.6876997662209066,0.0,-1.7159323373838515,0.0,0.0,0.0,501.2381860984162,0.5466065279153939,0.0,0.016435841053391315,4.600485247454972,0.016435841053391315,0.31031140199427826,1692.7679831729208,126.96935687365408,17.081812207157412,0.0960795124433314,2.3308144546881686,-8.192667267683647e-07,0.0,26.520577784599798,0.0,0.041221433241963285,2098.625214929916,4.672483646479695
1987,2019-02-20 10:00:00,0.485,-1.4,79.9,0.6,283.484,110.841,0.0,911.6,SW_directSW_diffuseLW_in,243.23,,,0.547,4.404,0,0.0,-2.9629120602393675,-4.1900758020122995,0.23870545479139732,37.93383746558871,80.86511024717625,-43.84352088466042,3.1477731961747093,-1.5227285174922285,0.0,-2.2355250931018302,0.0,0.0,0.0,501.22175025736277,0.546588604424605,0.0,0.009311596885632746,4.616921088508363,0.009311596885632746,0.4260383147614268,1692.7679831729208,126.98579271470747,17.081438791227963,0.09607846226738746,2.3307889782342626,-1.0492733775259055e-06,0.0,36.411108948096484,0.0,0.041221433241963285,2098.625214929916,4.796329757082313
1988,2019-02-20 10:15:00,0.506,0.6,71.0,0.5,313.37,108.523,0.0,911.6,SW_directSW_diffuseLW_in,240.881,,,0.546,4.529,0,0.0,-2.5368737454779406,-4.157378029470608,0.24786917352019205,38.8390570105926,84.53378435933425,-48.00746923533737,5.2648340166834435,-1.430370965779773,0.0,-2.9520921300877263,0.0,0.0,0.0,501.2124386604771,0.5465784500114255,0.0,0.008746715332251595,4.626232685393996,0.008746715332251595,0.43771074324295056,1692.7679831729208,126.99510431159311,17.081227233549612,0.09607786728825247,2.3307745445019004,-5.944706007288327e-07,0.0,37.408686044812825,0.0,0.041221433241963285,2098.625214929916,4.97124069130813
1989,2019-02-20 10:30:00,0.524,2.2,66.0,0.3,343.255,106.204,0.0,911.7,SW_directSW_diffuseLW_in,238.532,,,0.546,4.724,0,0.0,-2.09916300223499,-4.1141991651183165,0.2556369425562109,36.483404364978675,88.05450705757801,-52.230091751811216,4.329826008255666,-0.8402603285936496,0.0,-3.67083694904378,0.0,0.0,0.0,501.20369194514484,0.5465689116086639,0.0,0.005138130296211988,4.634979400726247,0.005138130296211988,0.417052527559838,1692.7679831729208,127.00385102692536,17.081028508677463,0.09607730839640105,2.3307609862190493,-5.58414370995401e-07,0.0,35.643144036385024,0.0,0.041221433241963285,2098.625214929916,5.156984772815531
1990,2019-02-20 10:45:00,0.538,4.0,62.7,0.2,373.14,103.886,0.0,911.7,SW_directSW_diffuseLW_in,236.182,,,0.546,5.098,0,0.0,-1.6821104746751518,-4.060507245718895,0.26162140750294144,34.59291124133049,91.48436504602398,-56.37375121514546,3.8150914030227727,-0.31286048734518884,0.0,-4.332793992570798,0.0,0.0,0.0,501.19855381484865,0.5465633084131392,0.0,0.0019131058642114813,4.640117531022459,0.0019131058642114813,0.4011032752114951,1692.7679831729208,127.00898915722158,17.08091177011197,0.09607698008050611,2.330753021530073,-3.280361906732482e-07,0.0,34.2800507539853,0.0,0.041221433241963285,2098.625214929916,5.339824746021581
1991,2019-02-20 11:00:00,0.55,6.4,53.7,0.2,403.026,101.568,0.0,911.8,SW_directSW_diffuseLW_in,233.833,,,0.546,5.161,0,0.0,-1.2810071994636567,-3.997132918822736,0.26671018079752673,34.66692450982011,94.9128483460512,-60.45563238385185,5.157759401375728,-0.4660458683314955,0.0,-4.94805085375497,0.0,0.0,0.0,501.19664070898443,0.5465612221472023,-0.002515597363271994,0.002515597363271994,4.642030636886671,0.0,0.4001768998727963,1692.7679831729208,127.01090226308578,17.080868304153537,0.09607685783642643,2.3307500559835095,-1.2214019749410715e-07,0.0,34.200878641488615,0.0,0.041221433241963285,2098.625214929916,5.521229010380988
1992,2019-02-20 11:15:00,0.558,6.9,54.0,0.2,414.968,101.657,0.0,911.9,SW_directSW_diffuseLW_in,234.67,,,0.546,5.372,0,0.0,-0.8808302995908603,-3.9247593437514636,0.2700814047753899,35.359353661007745,97.03439173108262,-61.35517156054206,5.22536315244261,-0.43443372574151606,0.0,-5.545229661975429,0.0,0.0,0.0,501.19412511162113,0.5465584788567297,-0.0023449551909079575,0.0023449551909079575,4.644546234249942,0.0,0.4086487465572359,1692.7679831729208,127.01090226308578,17.080811149443225,0.09607669709373251,2.3307461564904237,-1.6060603147566335e-07,0.0,34.92491993526623,0.0,0.041221433241963285,2098.625214929916,5.707794482333394
1993,2019-02-20 11:30:00,0.563,6.7,56.6,0.2,426.909,101.746,0.0,911.9,SW_directSW_diffuseLW_in,235.508,,,0.545,5.554,0,0.0,-0.47218155303362447,-3.8436508874039674,0.272179655812313,35.539874658213364,99.16358483084632,-62.298393202919016,4.816613621790618,-0.4530959927867315,0.0,-6.141930591504552,0.0,0.0,0.0,501.19178015643024,0.5465559216536862,-0.0024456814083105936,0.0024456814083105936,4.64689118944085,0.0,0.4105426196805527,1692.7679831729208,127.01090226308578,17.080757871659902,0.09607654725431924,2.33074252150247,-1.497120377449688e-07,0.0,35.086778665426635,0.0,0.041221433241963285,2098.625214929916,5.904219435854025
