,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,Discharge,a,vp_a,cld,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dep,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2019-01-30 18:00:00,0.0,-10.7,87.4,0.5,0.0,0.0,0.0,888.9,SW_directSW_diffuseLW_in,188.383,0.0,0.25,2.362,0.0,0.0,0.0,0.00206499931566701,29.19806711449002,0.031840858358222486,0.11623470408848463,0.0,0.0,-14.535573091710143,0.0,-155.28425411739406,0.0,-117.80468702165237,-22.07923330350697,-15.400333792234697,0.0,0.0,0.0,5.9709462886758,0.02,1.233,0.0,0.0,0.0,0.0,0.0,-155.28425411739406,0.0,0.0,29.19806711449002,0.0,0.016220600162206,6.13838419628022
1,2019-01-30 19:00:00,0.0,-11.2,88.9,0.3,0.0,0.0,0.0,888.6,SW_directSW_diffuseLW_in,190.08,0.0,0.25,2.308,0.0,-14.535573091710143,0.0,0.0020649993156670104,29.081832410401535,0.03171410295572687,0.0,0.11623470408848463,0.0,-2.3923543444853657,0.0,-25.557641079854385,0.0,-55.95330279858638,4.1283387463119245,1.4080473311388808,0.0,24.859275641281187,0.0,5.955089246553241,0.01997342534458552,1.2313616724936973,0.0,0.010599076921731497,-2.1228695815940833e-05,0.0,0.0,-25.557641079854385,0.0,0.0,29.19806711449002,0.0,0.016220600162206,1.732544108300587
2,2019-01-30 20:00:00,0.0,-11.5,87.4,0.6,0.0,0.0,0.0,888.2,SW_directSW_diffuseLW_in,181.644,0.0,0.25,2.215,0.0,-16.92792743619551,-8.738945828333414,0.00206499931566701,29.092431487323267,0.031725661382031915,0.0,0.11623470408848463,0.0,-2.239889823864162,0.0,-23.928854982832036,0.0,-55.4109684012613,13.429917742760697,4.048796935430379,0.0,14.003398740238191,0.0,5.956536074587479,0.01997585153464738,1.2315112471110112,0.0,0.030484725427125357,1.9409325077266533e-06,0.0,0.0,-23.928854982832036,0.0,0.0,29.20866619141175,0.0,0.016220600162206,1.3876471123298724
3,2019-01-30 21:00:00,0.0,-11.3,89.4,0.4,0.0,0.0,0.0,888.0,SW_directSW_diffuseLW_in,194.569,4.04,0.25,2.302,0.0,-19.16781726005967,-13.661055449685996,0.00206499931566701,29.122916212750393,0.03175890535741591,0.0,0.11623470408848463,0.0,3.6708752021379145,0.0,39.21614332819945,0.0,-34.30470898948198,12.974915009924416,3.846526331071265,47.28597359512382,9.413437381561927,0.0,5.960696415953647,0.01998282638161246,1.2319412464264081,0.0,0.02898199177519528,5.581091924520973e-06,242.4,0.0,39.21614332819945,0.0,0.0,29.239150916838877,0.0,0.016220600162206,1.122970259216258
4,2019-01-30 22:00:00,0.0,-10.6,88.4,0.4,0.0,0.0,0.0,887.2,SW_directSW_diffuseLW_in,202.831,4.06,0.25,2.408,0.0,-15.496942057921757,-16.96866662752989,0.00206499931566701,29.15189820452559,0.03179051058290686,0.0,0.11623470408848463,0.0,1.5127825231786356,242.4,16.161131334243525,0.0,-39.56425138621498,8.068332550769165,2.683467974127853,47.48856195190016,-2.5149797563386747,0.0,5.964650328926897,0.019989452894087236,1.2323497709204783,0.0,0.02023223781052225,5.302270621660717e-06,243.59999999999997,0.0,16.161131334243525,0.0,0.0,271.6681329086141,0.0,0.016220600162206,1.5854686359533416
5,2019-01-30 23:00:00,0.0,-9.8,88.5,0.3,0.0,0.0,0.0,886.7,SW_directSW_diffuseLW_in,209.175,4.02,0.25,2.569,0.0,-13.984159534743121,-16.085268012794046,0.0020649993156670095,29.172130442336112,0.03181257409196959,0.0,0.11623470408848463,0.0,1.070872341429548,486.0,11.440182767108933,0.0,-38.96337659495319,5.167535853883061,1.8267545029655259,46.998951131156936,-3.5896821259433978,0.0,5.9674097665995305,0.01999407623897347,1.2326348001327145,0.0,0.013779344657245132,3.6990448468912522e-06,241.19999999999996,0.0,11.440182767108933,0.0,0.0,515.2883651464247,0.0,0.016220600162206,1.822422368572169
6,2019-01-31 00:00:00,0.0,-8.8,87.5,0.6,0.0,0.0,0.0,886.6,SW_directSW_diffuseLW_in,231.48,4.02,0.25,2.748,0.0,-12.913287193313574,-14.824666636937977,0.00206499931566701,29.185909786993356,0.03182760064012362,0.0,0.11623470408848463,0.0,3.436086287701074,727.1999999999999,36.70788161582496,0.0,-20.785093674168138,10.158867853344184,3.614971983021312,46.98415710393451,-3.265021650306906,0.0,5.969288740874608,0.019997223785357048,1.232828846367262,0.0,0.027276587642055677,2.5181022825240234e-06,241.19999999999996,0.0,36.70788161582496,0.0,0.0,756.5021444910818,0.0,0.016220600162206,2.009297230585518
7,2019-01-31 01:00:00,0.0,-7.8,89.2,0.7,0.0,0.0,0.1,886.4,SW_directSW_diffuseLW_in,250.048,4.02,0.25,3.029,0.0,-9.477200905612499,-13.678257901454003,0.00206499931566701,29.213186374635413,0.031857346101020076,0.0,0.11623470408848463,0.0,2.854236171090619,968.3999999999999,30.491947727569638,0.0,-15.806625628923143,4.8315911371724685,1.6860945686703996,46.954906226599334,-7.17401857594942,0.0,5.973007349786207,0.020003451518706316,1.2332127861282445,0.4777777385751934,0.012730266469090744,4.983082941318622e-06,241.19999999999996,0.0,30.491947727569638,0.0,0.0,997.7294210787238,0.0,0.016220600162206,2.733675191345926
8,2019-01-31 02:00:00,0.0,-7.1,89.6,0.3,0.0,0.0,0.2,885.8,SW_directSW_diffuseLW_in,238.673,4.04,0.25,3.212,0.0,-6.622964734521879,-11.160113174968348,0.0020996626181968266,29.703694379679696,0.032392251231929875,0.005486603117365047,0.11623470408848463,0.0,6.554942517011649,1209.6,-0.755149799123009,0.0,-38.8813104243759,-0.5885518335465534,-0.7266847507726628,47.18830256480065,-7.746905355228547,0.0,5.973033951502639,0.020339322209859678,1.2332127861282445,0.9555554771503868,0.0,8.955373726920745e-05,237.84305897442283,4.556941025577181,70.0267786563613,0.0,-70.7819284554843,1239.4199290837682,1.0,0.016220600162206,3.508989321304997
9,2019-01-31 03:00:00,0.0,-6.6,89.4,0.4,0.0,0.0,0.1,885.9,SW_directSW_diffuseLW_in,257.71,4.02,0.25,3.331,0.0,-0.0680222175102303,-8.48577184538851,0.0024887990691683853,35.2107042792899,0.038397714590283426,0.06831812135042582,0.12172130720584967,0.0,-0.7789306262758248,1447.4430589744227,-35.367709336593045,0.0,-48.17280272011021,-10.747942971974286,-9.048039577808616,46.952110514644204,-14.35103458134413,0.0,5.9733630059616765,0.024110194860558785,1.2332127861282445,0.4777777385751934,0.0,0.0010054293022799163,239.45865959130342,1.7413404086965487,-8.32135482703595,0.0,-27.046354509557094,1482.7754845609188,1.0,0.016492954369794012,6.10401284251191
10,2019-01-31 04:00:00,0.0,-6.5,89.7,0.4,0.0,0.0,0.0,885.6,SW_directSW_diffuseLW_in,240.519,4.02,0.25,3.368,0.0,-0.8469528437860551,-4.306203056871294,0.002640760605154569,37.36150430521122,0.04074318899150624,0.058117967256041014,0.19003942855627548,0.0,0.12647059400145255,1686.901718565726,-37.84141184627301,0.0,-61.88874358141538,-9.312670225373047,-7.696947898561398,46.95098126532212,-5.894031406245302,0.0,5.973506675293888,0.02558293472170262,1.2332127861282445,0.0,0.0,0.0003926555943246587,238.67658666720885,2.5234133327911006,1.3510916792472178,0.0,-39.19250352552023,1724.453262299494,1.0,0.01955071754993263,5.723363175127668
11,2019-01-31 05:00:00,0.0,-5.0,91.4,0.5,0.0,0.0,0.0,885.5,SW_directSW_diffuseLW_in,251.571,4.04,0.25,3.849,0.0,-0.7204822497846025,-2.6884154089967067,0.002814928411121951,39.82679967074628,0.043431624504630624,0.0597084125223215,0.2481573958123165,0.0,-0.019694878108249228,1925.5783052329348,-24.290557705174386,0.0,-51.39894573535898,-8.816661276744172,-7.907349266135729,47.18318479635122,-3.350786223286731,0.0,5.973681822239562,0.027271022275431083,1.2332127861282445,0.0,0.0,0.0004500598491408096,240.84955122189763,1.5504487781023641,-0.21040136757433192,0.0,-24.080156337600055,1965.6532622994941,1.0,0.020744947676079473,5.783654890427952
12,2019-01-31 06:00:00,0.0,-4.1,91.7,0.7,0.0,0.0,0.0,885.7,SW_directSW_diffuseLW_in,229.084,4.02,0.25,4.134,0.0,-0.7401771278928517,-1.8256008417601364,0.0029202383989005375,41.31754003632633,0.0450572955685129,0.0709197772994917,0.307865808334638,0.0,-0.13896563484670282,2166.427856454832,-47.78835121529583,0.0,-73.79834422764952,-9.699423293571044,-9.391926091484798,46.94872966222527,-1.8473872648157261,0.0,5.973793157297254,0.02829179256209007,1.2332127861282445,0.0,0.0,0.00027213887720467923,238.2185837898571,2.9814162101428727,-1.4845768253490688,0.0,-46.30377438994677,2208.0532622994942,1.0,0.022113801107309563,5.774231403472682
13,2019-01-31 07:00:00,0.0,-3.5,88.4,0.7,0.0,0.0,0.0,886.1,SW_directSW_diffuseLW_in,248.823,4.13,0.25,4.169,0.0,-0.8791427627395545,-1.367060299508453,0.003125826370518198,44.22803646916971,0.0482312284287565,0.06657765979686642,0.3787855856341297,0.0,0.053857844330246,2404.646440244689,-22.429188723114468,0.0,-53.44177412333997,-7.572629781217798,-8.816560047612564,48.23154625274194,-0.829771023686075,0.0,5.974022309453804,0.03028472731227878,1.2332127861282445,0.0,0.0,0.000531309467313326,246.31872154422365,1.4812784557763756,0.5753660438722346,0.0,-23.0045547669867,2449.253262299494,1.0,0.02294153359446919,5.708117896789067
