,time,temp,RH,wind,SW_global,LW_in,press
5772,2021-08-29 12:00:00,7.829,74.02,2.052,218.644,326.714,798.923
5773,2021-08-29 13:00:00,7.922,76.487,2.051,192.169,328.141,798.788
5774,2021-08-29 14:00:00,8.003,77.114,2.178,206.394,324.049,798.791
5775,2021-08-29 15:00:00,8.099,77.783,2.186,225.304,308.011,798.865
5776,2021-08-29 16:00:00,7.872,80.197,1.872,186.277,322.169,798.848
5777,2021-08-29 17:00:00,7.337,82.055,1.576,106.323,323.193,798.795
5778,2021-08-29 18:00:00,6.464,88.346,1.32,39.058,289.459,798.92
5779,2021-08-29 19:00:00,6.051,92.79,0.963,0.151,316.198,799.191
5780,2021-08-29 20:00:00,5.816,93.256,1.073,0.0,320.924,799.23
5781,2021-08-29 21:00:00,5.477,93.156,1.044,0.0,318.663,799.186
5782,2021-08-29 22:00:00,5.388,93.209,0.875,0.0,316.155,799.22
5783,2021-08-29 23:00:00,5.316,92.282,0.818,0.0,307.355,798.823
5784,2021-08-30 00:00:00,4.891,94.101,0.566,0.0,295.854,798.918
5785,2021-08-30 01:00:00,4.592,94.453,0.614,0.0,291.866,798.523
5786,2021-08-30 02:00:00,4.289,95.062,0.578,0.0,287.333,798.286
5787,2021-08-30 03:00:00,3.852,96.633,0.679,0.0,305.7,798.229
5788,2021-08-30 04:00:00,3.703,96.69,0.1,0.0,303.966,798.16
5789,2021-08-30 05:00:00,3.334,95.885,0.323,0.738,286.737,798.102
5790,2021-08-30 06:00:00,3.986,93.2,0.326,49.696,285.224,798.302
5791,2021-08-30 07:00:00,5.745,92.308,0.832,180.536,299.051,798.588
5792,2021-08-30 08:00:00,7.144,83.407,1.222,327.168,294.67,798.787
5793,2021-08-30 09:00:00,8.682,74.084,1.399,360.65,306.998,798.893
5794,2021-08-30 10:00:00,9.461,69.929,1.889,464.668,309.342,799.244
5795,2021-08-30 11:00:00,10.126,67.534,1.834,511.546,318.274,799.153
5796,2021-08-30 12:00:00,10.533,66.814,2.007,530.126,302.354,799.086
5797,2021-08-30 13:00:00,10.567,69.817,1.945,503.334,303.36,799.379
5798,2021-08-30 14:00:00,10.538,70.222,1.861,426.725,322.501,799.243
5799,2021-08-30 15:00:00,9.973,75.241,1.99,273.358,320.771,799.517
5800,2021-08-30 16:00:00,9.676,78.648,2.049,217.951,317.55,799.739
5801,2021-08-30 17:00:00,8.343,83.418,1.773,171.525,283.958,800.122
5802,2021-08-30 18:00:00,7.423,87.985,1.116,43.97,293.561,800.128
5803,2021-08-30 19:00:00,7.162,89.449,1.352,0.166,298.548,800.571
5804,2021-08-30 20:00:00,6.576,91.855,1.252,0.0,279.057,800.823
5805,2021-08-30 21:00:00,6.144,93.427,1.152,0.0,287.589,800.92
5806,2021-08-30 22:00:00,5.472,96.755,0.861,0.0,282.795,800.982
5807,2021-08-30 23:00:00,5.042,96.7,1.117,0.0,286.341,800.861
5808,2021-08-31 00:00:00,4.927,95.509,0.641,0.0,296.065,801.03
5809,2021-08-31 01:00:00,4.461,94.999,0.218,0.0,295.598,801.021
5810,2021-08-31 02:00:00,4.305,94.914,0.125,0.0,305.518,800.907
5811,2021-08-31 03:00:00,4.226,94.824,0.24,0.0,310.933,800.707
5812,2021-08-31 04:00:00,4.328,93.356,0.354,0.0,301.412,800.836
5813,2021-08-31 05:00:00,4.39,91.629,0.288,0.527,298.808,800.938
5814,2021-08-31 06:00:00,4.805,89.694,0.031,43.623,292.28,801.225
5815,2021-08-31 07:00:00,6.509,86.093,0.413,151.213,303.388,801.189
5816,2021-08-31 08:00:00,7.903,79.118,1.437,336.525,297.585,801.61
5817,2021-08-31 09:00:00,8.966,69.998,1.833,453.186,291.799,801.787
5818,2021-08-31 10:00:00,9.369,65.857,1.756,529.734,299.033,801.913
5819,2021-08-31 11:00:00,9.931,62.319,1.927,571.715,299.739,802.183
5820,2021-08-31 12:00:00,10.3,62.352,1.949,522.41,291.26,802.46
5821,2021-08-31 13:00:00,10.826,59.547,1.978,601.987,300.271,802.63
5822,2021-08-31 14:00:00,10.853,58.763,2.127,537.374,296.083,802.713
5823,2021-08-31 15:00:00,11.128,58.456,2.001,375.523,303.806,802.906
5824,2021-08-31 16:00:00,10.498,63.582,2.018,253.648,317.6,802.986
5825,2021-08-31 17:00:00,9.551,68.475,1.896,147.295,301.623,803.067
5826,2021-08-31 18:00:00,8.25,76.508,1.171,44.799,297.189,803.352
5827,2021-08-31 19:00:00,6.895,84.001,1.436,0.075,278.746,803.704
5828,2021-08-31 20:00:00,6.273,88.477,1.299,0.0,258.178,804.012
5829,2021-08-31 21:00:00,5.511,91.713,0.974,0.0,274.976,803.977
5830,2021-08-31 22:00:00,4.845,91.976,1.133,0.0,253.462,804.283
5831,2021-08-31 23:00:00,4.694,90.402,0.543,0.0,251.397,804.062
5832,2021-09-01 00:00:00,4.167,89.796,0.456,0.0,249.417,804.106
5833,2021-09-01 01:00:00,3.2,90.687,0.438,0.0,247.38,804.142
5834,2021-09-01 02:00:00,2.75,91.016,0.452,0.0,251.55,804.236
5835,2021-09-01 03:00:00,2.055,91.148,0.196,0.0,273.15,804.239
5836,2021-09-01 04:00:00,1.983,89.791,0.353,0.0,276.524,804.322
5837,2021-09-01 05:00:00,2.445,87.234,0.474,0.542,282.292,804.357
5838,2021-09-01 06:00:00,2.606,84.357,0.615,61.374,272.561,804.67
5839,2021-09-01 07:00:00,6.208,75.69,0.628,175.624,300.517,804.705
5840,2021-09-01 08:00:00,8.958,60.153,0.277,389.943,278.572,804.877
5841,2021-09-01 09:00:00,10.456,57.284,0.478,579.445,255.621,805.233
5842,2021-09-01 10:00:00,11.604,59.84,0.699,711.716,261.31,805.492
5843,2021-09-01 11:00:00,12.77,57.828,1.158,790.329,267.175,805.557
5844,2021-09-01 12:00:00,13.866,55.258,1.054,810.762,272.161,805.577
5845,2021-09-01 13:00:00,14.737,49.87,1.231,712.862,296.489,805.532
5846,2021-09-01 14:00:00,14.833,50.498,1.171,601.671,294.927,805.646
5847,2021-09-01 15:00:00,14.913,49.163,1.31,548.705,280.705,805.526
5848,2021-09-01 16:00:00,13.86,54.174,1.023,338.665,299.85,805.495
5849,2021-09-01 17:00:00,12.662,57.721,0.664,199.191,294.403,805.537
5850,2021-09-01 18:00:00,11.576,62.676,0.633,54.186,280.805,805.771
5851,2021-09-01 19:00:00,9.817,72.507,0.607,0.015,279.292,806.232
5852,2021-09-01 20:00:00,8.636,77.564,0.841,0.0,271.676,806.298
5853,2021-09-01 21:00:00,7.22,82.13,0.967,0.0,269.689,806.339
5854,2021-09-01 22:00:00,5.917,87.352,0.691,0.0,268.452,806.578
5855,2021-09-01 23:00:00,5.644,88.736,0.442,0.0,269.7,806.305
5856,2021-09-02 00:00:00,5.104,91.327,0.775,0.0,268.469,806.397
5857,2021-09-02 01:00:00,5.162,93.501,0.58,0.0,276.834,806.361
5858,2021-09-02 02:00:00,5.108,93.384,0.766,0.0,290.835,806.452
5859,2021-09-02 03:00:00,5.286,93.069,0.748,0.0,293.96,806.095
5860,2021-09-02 04:00:00,5.75,91.991,1.084,0.0,311.182,806.185
5861,2021-09-02 05:00:00,5.663,91.951,1.272,0.301,307.765,806.106
5862,2021-09-02 06:00:00,6.484,89.574,1.576,46.818,309.877,806.105
5863,2021-09-02 07:00:00,7.645,89.158,1.606,156.396,311.5,806.508
5864,2021-09-02 08:00:00,10.07,79.493,1.315,285.835,306.399,806.651
5865,2021-09-02 09:00:00,12.07,68.407,0.771,495.769,289.79,806.531
5866,2021-09-02 10:00:00,13.517,59.918,0.33,642.567,291.923,806.571
5867,2021-09-02 11:00:00,14.485,55.972,0.548,670.429,296.625,806.639
5868,2021-09-02 12:00:00,15.176,50.276,0.767,695.789,308.903,806.384
5869,2021-09-02 13:00:00,15.681,49.266,0.762,639.628,322.408,806.322
5870,2021-09-02 14:00:00,16.116,47.82,0.734,570.931,322.63,806.283
5871,2021-09-02 15:00:00,15.63,51.243,0.794,414.339,316.173,806.059
5872,2021-09-02 16:00:00,14.773,57.598,0.744,331.975,314.364,805.884
5873,2021-09-02 17:00:00,13.577,62.532,0.482,168.436,314.96,805.65
5874,2021-09-02 18:00:00,12.268,73.777,0.509,37.716,307.901,805.574
5875,2021-09-02 19:00:00,10.408,81.705,0.886,0.0,329.557,805.785
5876,2021-09-02 20:00:00,8.728,88.555,0.945,0.0,333.199,805.743
5877,2021-09-02 21:00:00,7.676,91.715,1.439,0.0,309.777,805.729
5878,2021-09-02 22:00:00,7.512,90.679,1.176,0.0,297.631,805.656
5879,2021-09-02 23:00:00,7.337,90.531,1.303,0.0,304.633,805.532
5880,2021-09-03 00:00:00,7.103,90.19,1.273,0.0,304.416,805.207
5881,2021-09-03 01:00:00,6.459,91.773,1.258,0.0,311.407,804.979
5882,2021-09-03 02:00:00,6.014,92.452,1.423,0.0,314.55,804.827
5883,2021-09-03 03:00:00,6.062,90.867,1.419,0.0,328.437,804.779
5884,2021-09-03 04:00:00,5.658,93.632,1.214,0.0,319.433,804.368
5885,2021-09-03 05:00:00,5.774,93.04,1.174,0.166,326.379,804.408
5886,2021-09-03 06:00:00,6.909,87.385,0.733,31.297,326.575,804.376
5887,2021-09-03 07:00:00,7.88,89.098,0.746,159.696,301.915,804.33
5888,2021-09-03 08:00:00,9.827,82.574,0.156,275.935,312.884,804.614
5889,2021-09-03 09:00:00,11.494,70.408,0.539,383.69,308.047,804.447
5890,2021-09-03 10:00:00,12.748,62.341,0.465,601.008,313.287,804.612
5891,2021-09-03 11:00:00,13.287,60.131,0.516,620.763,315.895,804.63
5892,2021-09-03 12:00:00,13.92,60.04,0.617,623.731,322.626,804.196
5893,2021-09-03 13:00:00,14.311,61.308,0.94,525.967,318.253,803.844
5894,2021-09-03 14:00:00,14.692,61.174,0.594,503.997,310.951,803.162
5895,2021-09-03 15:00:00,14.695,64.86,0.957,393.138,309.756,802.901
5896,2021-09-03 16:00:00,13.841,66.567,0.705,256.014,307.012,802.815
5897,2021-09-03 17:00:00,12.383,66.395,0.578,130.222,300.107,802.507
5898,2021-09-03 18:00:00,9.819,80.44,0.341,37.46,296.061,802.411
5899,2021-09-03 19:00:00,8.381,87.653,0.508,0.0,291.538,802.402
5900,2021-09-03 20:00:00,7.931,89.158,0.012,0.0,294.577,802.668
5901,2021-09-03 21:00:00,6.537,93.357,0.106,0.0,290.404,802.613
5902,2021-09-03 22:00:00,7.095,89.31,0.025,0.0,275.982,802.541
5903,2021-09-03 23:00:00,5.888,92.337,0.173,0.0,291.406,802.544
5904,2021-09-04 00:00:00,5.584,93.377,0.144,0.0,289.608,802.122
5905,2021-09-04 01:00:00,5.227,91.991,0.484,0.0,299.917,801.815
5906,2021-09-04 02:00:00,4.708,91.108,0.148,0.0,297.292,801.67
5907,2021-09-04 03:00:00,4.266,91.981,0.176,0.0,285.406,801.534
5908,2021-09-04 04:00:00,4.171,90.34,0.182,0.0,299.974,801.211
5909,2021-09-04 05:00:00,4.176,89.392,0.201,0.136,304.665,801.032
5910,2021-09-04 06:00:00,5.089,87.213,0.195,49.364,293.079,801.212
5911,2021-09-04 07:00:00,7.777,83.016,0.149,197.714,285.595,801.213
5912,2021-09-04 08:00:00,10.15,74.213,0.498,339.403,300.87,801.425
5913,2021-09-04 09:00:00,11.705,60.655,0.935,503.891,285.574,801.699
5914,2021-09-04 10:00:00,12.957,56.511,0.945,653.07,284.283,801.772
5915,2021-09-04 11:00:00,13.671,56.855,1.149,705.84,285.531,801.573
5916,2021-09-04 12:00:00,13.796,56.67,0.838,662.713,304.833,801.394
5917,2021-09-04 13:00:00,14.05,57.243,0.908,619.331,308.96,801.414
5918,2021-09-04 14:00:00,13.941,58.192,1.068,483.684,310.28,800.837
5919,2021-09-04 15:00:00,13.739,59.105,1.189,345.551,308.493,800.968
5920,2021-09-04 16:00:00,13.361,60.618,0.666,283.258,296.022,801.137
5921,2021-09-04 17:00:00,11.977,65.046,0.625,137.576,312.649,801.193
5922,2021-09-04 18:00:00,10.301,75.376,0.634,36.858,299.497,801.455
5923,2021-09-04 19:00:00,8.656,82.557,0.378,0.0,279.085,801.898
5924,2021-09-04 20:00:00,7.362,87.495,0.275,0.0,278.293,802.356
5925,2021-09-04 21:00:00,6.796,90.21,0.325,0.0,265.98,802.411
5926,2021-09-04 22:00:00,5.665,92.527,0.394,0.0,272.069,802.692
5927,2021-09-04 23:00:00,3.954,96.471,0.184,0.0,274.84,802.61
5928,2021-09-05 00:00:00,3.929,94.518,0.23,0.0,292.887,802.463
5929,2021-09-05 01:00:00,3.259,91.358,0.193,0.0,292.212,802.533
5930,2021-09-05 02:00:00,3.476,89.825,0.364,0.0,288.403,802.782
5931,2021-09-05 03:00:00,3.397,88.746,0.242,0.0,285.792,802.612
5932,2021-09-05 04:00:00,3.926,89.518,0.19,0.0,286.719,802.594
5933,2021-09-05 05:00:00,3.814,88.305,0.23,0.075,291.035,802.81
5934,2021-09-05 06:00:00,5.083,85.779,0.344,45.959,285.663,803.345
5935,2021-09-05 07:00:00,8.543,80.828,0.258,161.399,298.362,803.59
5936,2021-09-05 08:00:00,10.697,72.907,0.373,319.664,309.545,803.68
5937,2021-09-05 09:00:00,12.334,60.549,0.836,474.794,299.786,803.878
5938,2021-09-05 10:00:00,13.474,53.446,1.001,667.942,269.422,804.12
5939,2021-09-05 11:00:00,14.677,49.357,1.12,774.462,275.122,804.04
5940,2021-09-05 12:00:00,15.71,47.228,0.929,764.953,285.199,803.965
5941,2021-09-05 13:00:00,16.067,46.201,0.961,677.978,284.711,804.015
5942,2021-09-05 14:00:00,16.229,47.052,1.036,574.623,299.511,804.034
5943,2021-09-05 15:00:00,15.739,48.767,0.846,453.171,296.689,804.062
5944,2021-09-05 16:00:00,14.916,51.299,0.73,353.944,287.529,804.115
5945,2021-09-05 17:00:00,13.404,56.136,0.765,179.315,286.501,804.279
5946,2021-09-05 18:00:00,11.274,67.713,1.074,39.54,291.613,804.677
5947,2021-09-05 19:00:00,9.812,75.639,0.746,0.0,289.997,805.157
5948,2021-09-05 20:00:00,8.538,82.156,0.178,0.0,293.222,805.471
5949,2021-09-05 21:00:00,7.503,85.769,0.212,0.0,283.862,805.586
5950,2021-09-05 22:00:00,5.479,88.402,0.671,0.0,284.094,805.546
5951,2021-09-05 23:00:00,5.16,88.907,0.643,0.0,282.692,805.68
5952,2021-09-06 00:00:00,4.817,89.797,0.399,0.0,277.277,805.581
5953,2021-09-06 01:00:00,4.578,90.092,0.325,0.0,269.126,805.487
5954,2021-09-06 02:00:00,4.42,90.713,0.418,0.0,273.503,805.576
5955,2021-09-06 03:00:00,4.251,91.214,0.472,0.0,282.781,805.501
5956,2021-09-06 04:00:00,4.043,91.119,0.45,0.0,270.424,805.403
5957,2021-09-06 05:00:00,4.098,90.407,0.19,0.03,265.384,805.588
5958,2021-09-06 06:00:00,5.69,87.53,0.311,50.043,271.291,805.927
5959,2021-09-06 07:00:00,8.003,87.384,0.554,175.88,293.115,806.154
5960,2021-09-06 08:00:00,10.551,76.051,0.412,349.107,300.256,806.506
5961,2021-09-06 09:00:00,12.266,62.333,0.855,525.439,289.576,806.849
5962,2021-09-06 10:00:00,13.6,56.606,0.714,600.782,287.543,807.082
5963,2021-09-06 11:00:00,14.933,50.173,0.882,633.285,301.434,806.78
5964,2021-09-06 12:00:00,15.761,47.465,0.904,650.161,297.852,806.875
5965,2021-09-06 13:00:00,16.189,45.86,0.889,629.487,315.228,806.867
5966,2021-09-06 14:00:00,16.031,48.392,0.953,530.909,300.97,806.721
5967,2021-09-06 15:00:00,15.562,50.202,0.901,403.053,317.179,806.965
5968,2021-09-06 16:00:00,14.735,53.646,1.094,287.251,302.411,806.966
5969,2021-09-06 17:00:00,13.855,53.577,0.541,137.078,317.347,806.704
5970,2021-09-06 18:00:00,11.591,64.941,0.387,33.497,291.05,806.808
5971,2021-09-06 19:00:00,9.802,72.723,0.366,0.0,289.241,807.176
5972,2021-09-06 20:00:00,8.683,77.888,0.207,0.0,271.43,807.327
5973,2021-09-06 21:00:00,7.756,81.622,0.599,0.0,269.108,807.504
5974,2021-09-06 22:00:00,6.033,91.286,0.161,0.0,273.203,807.734
5975,2021-09-06 23:00:00,5.644,92.734,0.251,0.0,273.224,807.608
5976,2021-09-07 00:00:00,5.535,91.928,0.201,0.0,281.022,807.529
5977,2021-09-07 01:00:00,5.471,94.163,0.217,0.0,295.676,807.226
5978,2021-09-07 02:00:00,5.439,95.141,0.189,0.0,287.375,807.128
5979,2021-09-07 03:00:00,4.665,94.464,0.35,0.0,296.179,806.769
5980,2021-09-07 04:00:00,4.98,90.729,0.48,0.0,300.313,806.365
5981,2021-09-07 05:00:00,4.891,89.202,0.538,0.0,297.642,806.342
5982,2021-09-07 06:00:00,5.868,87.702,0.556,40.926,300.139,806.644
5983,2021-09-07 07:00:00,7.931,84.186,0.349,154.0,302.079,806.743
5984,2021-09-07 08:00:00,10.637,72.519,0.224,311.301,316.144,807.079
5985,2021-09-07 09:00:00,11.987,64.877,0.908,500.636,299.646,807.292
5986,2021-09-07 10:00:00,13.446,59.804,1.14,565.296,298.266,807.31
5987,2021-09-07 11:00:00,14.162,55.95,1.127,579.053,307.173,806.893
5988,2021-09-07 12:00:00,15.244,52.601,1.066,616.83,308.703,806.612
5989,2021-09-07 13:00:00,15.803,51.67,1.012,513.806,326.489,806.386
5990,2021-09-07 14:00:00,16.01,50.898,1.057,527.865,314.175,805.966
5991,2021-09-07 15:00:00,15.712,52.201,1.059,334.25,323.229,805.817
5992,2021-09-07 16:00:00,14.809,55.813,0.866,252.307,303.495,805.517
5993,2021-09-07 17:00:00,13.859,56.947,0.557,158.672,292.869,805.255
5994,2021-09-07 18:00:00,12.152,65.731,0.541,29.911,294.399,805.07
5995,2021-09-07 19:00:00,10.398,73.408,0.793,0.0,300.906,805.385
5996,2021-09-07 20:00:00,9.184,78.595,1.083,0.0,286.837,805.226
5997,2021-09-07 21:00:00,7.761,84.579,1.318,0.0,288.192,805.201
5998,2021-09-07 22:00:00,7.162,91.172,1.356,0.0,299.721,805.057
5999,2021-09-07 23:00:00,6.949,91.262,1.307,0.0,293.95,804.703
6000,2021-09-08 00:00:00,7.077,91.555,1.566,0.0,306.973,804.414
6001,2021-09-08 01:00:00,7.185,91.392,1.836,0.0,308.204,804.136
6002,2021-09-08 02:00:00,7.075,91.176,1.871,0.0,319.619,803.96
6003,2021-09-08 03:00:00,6.623,92.351,1.561,0.0,313.99,803.837
6004,2021-09-08 04:00:00,6.559,90.869,1.626,0.0,309.556,803.714
6005,2021-09-08 05:00:00,6.568,89.721,1.758,0.0,322.323,803.496
6006,2021-09-08 06:00:00,6.957,87.729,1.653,35.486,309.517,803.663
6007,2021-09-08 07:00:00,7.922,85.633,1.874,128.565,318.674,803.59
6008,2021-09-08 08:00:00,9.497,78.019,1.808,288.818,310.091,803.578
6009,2021-09-08 09:00:00,11.338,67.314,1.733,433.958,307.726,803.468
6010,2021-09-08 10:00:00,12.564,64.579,1.478,510.371,310.776,803.377
6011,2021-09-08 11:00:00,13.829,59.269,1.404,655.887,304.437,802.977
6012,2021-09-08 12:00:00,14.485,56.775,1.532,682.197,302.707,802.892
6013,2021-09-08 13:00:00,15.031,54.682,1.404,628.418,316.43,802.454
6014,2021-09-08 14:00:00,15.065,54.587,1.292,490.842,320.404,802.362
6015,2021-09-08 15:00:00,14.655,57.493,1.374,411.536,323.097,802.084
6016,2021-09-08 16:00:00,13.564,61.566,1.201,241.368,320.718,801.927
6017,2021-09-08 17:00:00,12.581,65.914,1.134,141.524,316.662,801.729
6018,2021-09-08 18:00:00,10.191,79.168,1.337,24.17,305.507,801.731
6019,2021-09-08 19:00:00,8.924,84.03,1.534,0.0,315.542,802.295
6020,2021-09-08 20:00:00,8.605,84.393,1.452,0.0,311.921,802.415
6021,2021-09-08 21:00:00,8.423,85.641,1.571,0.0,314.368,802.452
6022,2021-09-08 22:00:00,8.694,85.636,1.405,0.0,305.611,802.568
6023,2021-09-08 23:00:00,8.84,84.849,1.341,0.0,320.921,802.557
6024,2021-09-09 00:00:00,8.501,85.699,1.51,0.0,321.053,802.439
6025,2021-09-09 01:00:00,8.379,87.233,1.377,0.0,324.62,802.244
6026,2021-09-09 02:00:00,8.126,90.539,1.562,0.0,319.74,801.938
6027,2021-09-09 03:00:00,7.863,90.903,1.5,0.0,316.933,801.791
6028,2021-09-09 04:00:00,7.841,90.072,1.543,0.0,319.416,801.524
6029,2021-09-09 05:00:00,7.634,90.745,1.452,0.0,308.818,801.436
6030,2021-09-09 06:00:00,7.947,88.277,1.2,28.66,311.511,801.613
6031,2021-09-09 07:00:00,8.249,88.778,1.253,113.285,321.731,801.656
6032,2021-09-09 08:00:00,8.957,85.592,1.327,224.355,326.364,801.809
6033,2021-09-09 09:00:00,10.478,79.551,1.046,356.28,330.199,801.893
6034,2021-09-09 10:00:00,11.693,82.972,0.774,573.583,306.852,801.906
6035,2021-09-09 11:00:00,11.935,80.553,0.622,560.097,325.758,801.94
6036,2021-09-09 12:00:00,11.585,76.864,0.566,494.91,338.564,801.93
6037,2021-09-09 13:00:00,12.245,74.518,0.319,451.905,334.483,801.606
6038,2021-09-09 14:00:00,11.781,75.954,0.516,360.062,341.582,801.418
6039,2021-09-09 15:00:00,11.384,78.6,0.388,243.477,345.976,801.132
6040,2021-09-09 16:00:00,10.899,79.412,0.204,227.037,314.357,800.987
6041,2021-09-09 17:00:00,10.215,82.214,0.095,123.426,313.198,801.216
6042,2021-09-09 18:00:00,9.36,87.368,0.174,21.141,296.728,801.267
6043,2021-09-09 19:00:00,8.88,89.633,0.572,0.0,322.316,801.689
6044,2021-09-09 20:00:00,8.157,92.302,0.923,0.0,308.232,801.777
6045,2021-09-09 21:00:00,7.678,92.104,0.992,0.0,313.501,801.936
6046,2021-09-09 22:00:00,7.234,93.749,0.891,0.0,325.03,801.979
6047,2021-09-09 23:00:00,6.604,93.08,1.047,0.0,305.382,801.703
6048,2021-09-10 00:00:00,6.698,91.054,1.241,0.0,325.997,801.464
6049,2021-09-10 01:00:00,6.708,90.313,1.624,0.0,320.008,801.492
6050,2021-09-10 02:00:00,6.761,90.087,1.522,0.0,316.776,801.527
6051,2021-09-10 03:00:00,6.714,90.613,1.415,0.0,314.817,801.438
6052,2021-09-10 04:00:00,6.791,91.683,1.471,0.0,318.748,801.164
6053,2021-09-10 05:00:00,6.608,92.763,1.469,0.0,307.405,801.09
6054,2021-09-10 06:00:00,8.054,87.612,1.204,26.204,316.943,801.44
6055,2021-09-10 07:00:00,8.017,89.533,0.955,115.078,313.226,801.629
6056,2021-09-10 08:00:00,8.516,88.338,0.919,187.724,317.154,801.886
6057,2021-09-10 09:00:00,8.943,88.196,0.947,367.19,311.275,802.051
6058,2021-09-10 10:00:00,10.511,82.332,0.979,425.324,325.672,802.176
6059,2021-09-10 11:00:00,10.975,80.277,0.396,448.454,332.279,802.142
6060,2021-09-10 12:00:00,11.36,80.807,0.434,431.834,313.537,801.754
6061,2021-09-10 13:00:00,11.243,82.404,0.487,287.266,330.181,801.715
6062,2021-09-10 14:00:00,11.445,84.564,0.267,322.044,332.425,801.569
6063,2021-09-10 15:00:00,10.875,87.458,0.304,202.657,336.049,802.004
6064,2021-09-10 16:00:00,10.212,91.926,0.818,125.28,340.13,801.812
6065,2021-09-10 17:00:00,9.429,93.962,1.311,57.155,331.761,802.031
6066,2021-09-10 18:00:00,8.795,97.892,0.912,8.725,341.949,802.215
6067,2021-09-10 19:00:00,7.92,98.356,0.23,0.0,331.102,802.469
6068,2021-09-10 20:00:00,7.266,99.467,0.485,0.0,330.524,802.916
6069,2021-09-10 21:00:00,7.143,99.282,0.478,0.0,335.389,803.108
6070,2021-09-10 22:00:00,7.972,94.876,0.7,0.0,330.22,803.22
6071,2021-09-10 23:00:00,8.171,94.176,0.343,0.0,321.923,803.12
6072,2021-09-11 00:00:00,8.197,94.314,0.315,0.0,318.973,802.862
6073,2021-09-11 01:00:00,7.536,96.051,0.42,0.0,302.764,803.212
6074,2021-09-11 02:00:00,6.94,99.27,0.39,0.0,321.495,802.921
6075,2021-09-11 03:00:00,7.109,97.808,0.287,0.0,319.654,802.765
6076,2021-09-11 04:00:00,7.025,97.139,0.397,0.0,315.01,802.791
6077,2021-09-11 05:00:00,6.839,97.224,0.464,0.0,317.621,802.759
6078,2021-09-11 06:00:00,6.978,95.512,0.458,30.604,311.96,803.027
6079,2021-09-11 07:00:00,8.501,91.631,0.497,122.04,298.804,803.009
6080,2021-09-11 08:00:00,9.605,86.702,0.732,227.731,314.971,803.228
6081,2021-09-11 09:00:00,11.088,76.436,0.998,431.954,310.958,803.315
6082,2021-09-11 10:00:00,12.861,82.776,0.972,494.217,297.738,803.158
6083,2021-09-11 11:00:00,13.967,80.648,0.828,603.645,308.607,803.226
6084,2021-09-11 12:00:00,13.642,77.721,0.431,593.956,310.13,802.847
6085,2021-09-11 13:00:00,13.75,77.799,0.358,495.528,334.662,802.768
6086,2021-09-11 14:00:00,12.589,77.017,0.52,361.675,340.051,802.68
6087,2021-09-11 15:00:00,12.575,74.666,0.834,350.795,324.142,802.774
6088,2021-09-11 16:00:00,11.83,72.608,1.01,212.526,319.376,802.482
6089,2021-09-11 17:00:00,11.168,74.325,1.026,121.226,307.394,802.703
6090,2021-09-11 18:00:00,9.332,86.539,0.968,19.062,283.701,802.806
6091,2021-09-11 19:00:00,8.656,92.116,0.691,0.0,308.554,803.263
6092,2021-09-11 20:00:00,8.296,93.561,0.336,0.0,285.506,803.354
6093,2021-09-11 21:00:00,7.272,95.807,0.21,0.0,290.946,803.296
6094,2021-09-11 22:00:00,7.494,95.717,0.589,0.0,279.981,803.37
6095,2021-09-11 23:00:00,6.743,96.258,0.365,0.0,285.617,803.327
6096,2021-09-12 00:00:00,6.825,93.825,0.45,0.0,318.87,802.922
6097,2021-09-12 01:00:00,5.944,93.48,0.47,0.0,303.495,802.75
6098,2021-09-12 02:00:00,5.523,93.333,0.673,0.0,306.078,802.472
6099,2021-09-12 03:00:00,5.076,93.125,0.664,0.0,308.846,802.215
6100,2021-09-12 04:00:00,4.711,91.579,0.654,0.0,290.967,802.142
6101,2021-09-12 05:00:00,4.609,91.903,0.572,0.0,289.491,801.963
6102,2021-09-12 06:00:00,5.208,89.752,0.692,32.277,288.149,802.238
6103,2021-09-12 07:00:00,7.772,84.194,0.647,145.336,301.466,802.304
6104,2021-09-12 08:00:00,10.42,72.612,0.452,316.138,307.234,802.549
6105,2021-09-12 09:00:00,11.661,68.969,0.39,518.568,280.081,802.66
6106,2021-09-12 10:00:00,13.03,65.848,0.435,632.637,285.117,802.668
6107,2021-09-12 11:00:00,14.019,61.878,0.251,621.034,304.708,802.701
6108,2021-09-12 12:00:00,14.586,61.034,0.186,621.004,330.324,802.447
6109,2021-09-12 13:00:00,14.265,63.495,0.228,459.319,322.615,802.121
6110,2021-09-12 14:00:00,14.394,64.151,0.264,443.075,327.178,802.026
6111,2021-09-12 15:00:00,13.834,66.485,0.248,362.187,323.247,801.93
6112,2021-09-12 16:00:00,13.126,69.974,0.128,244.773,324.267,801.775
6113,2021-09-12 17:00:00,12.125,70.733,0.148,85.017,335.55,801.839
6114,2021-09-12 18:00:00,10.512,85.935,0.186,9.9,340.64,801.844
6115,2021-09-12 19:00:00,9.36,92.731,0.179,0.0,317.421,802.262
6116,2021-09-12 20:00:00,8.814,95.213,0.595,0.0,310.594,802.518
6117,2021-09-12 21:00:00,8.382,92.777,0.784,0.0,316.38,802.564
6118,2021-09-12 22:00:00,6.98,95.648,0.732,0.0,318.891,802.709
6119,2021-09-12 23:00:00,6.613,94.895,0.313,0.0,297.991,802.555
6120,2021-09-13 00:00:00,6.774,92.84,0.329,0.0,298.423,802.549
