time,temp,RH,wind,SW_global,ppt,press,LW_in,LW_out,SW_direct,SW_diffuse
2021-12-26 07:00:00,1.16,88.67,0.415,0.465,0,88.765,311.365,313.11,0.465,0
2021-12-26 08:00:00,1.4,88.87,1.06,1.77,0,88.82,314.785,316.065,1.77,0
2021-12-26 09:00:00,1.435,92.52,0.725,24.845,0,88.84,314.2,317.09,24.845,0
2021-12-26 10:00:00,2.41,90.57,0.655,101.14,0,88.845,315.215,318.85,101.14,0
2021-12-26 11:00:00,2.77,91.16,0.425,120.25,0,88.83,297.965,319.11,120.25,0
2021-12-26 12:00:00,2.66,90.87,0.525,121.525,0,88.805,293.585,318.145,121.525,0
2021-12-26 13:00:00,2.775,89.595,0.355,132.58,0,88.78,296.21,317.165,132.58,0
2021-12-26 14:00:00,2.785,88.545,0.59,98.65,0,88.745,289.8,313.1,98.65,0
2021-12-26 15:00:00,2.155,89.58,0.35,64.985,0,88.79,298.645,309.625,64.985,0
2021-12-26 16:00:00,2.62,89.82,0.49,48.9,0,88.81,311.34,317.02,48.9,0
2021-12-26 17:00:00,1.295,93.08,0.525,0.035,0,88.82,298.645,309.7,0.035,0
2021-12-26 18:00:00,1.055,92.27,0.585,-0.865,0,88.81,288.35,304.695,-0.865,0
2021-12-26 19:00:00,0.445,91.95,0.44,-0.305,0,88.82,289.22,300.645,-0.305,0
2021-12-26 20:00:00,0.47,90.115,0.58,-0.55,0,88.81,281.775,298.2,-0.55,0
2021-12-26 21:00:00,-0.17,90.205,0.465,-0.355,0,88.805,276.57,293.575,-0.355,0
2021-12-26 22:00:00,0.075,88.535,0.715,-0.705,0,88.81,275.725,295.24,-0.705,0
2021-12-26 23:00:00,-0.91,90.99,0.66,-1.25,0,88.805,268.25,289.73,-1.25,0
2021-12-27 00:00:00,-0.915,89.87,0.55,-1.345,0,88.78,264.925,286.86,-1.345,0
2021-12-27 01:00:00,-0.615,89.125,0.705,0.765,0,88.755,284.46,293.36,0.765,0
2021-12-27 02:00:00,0.92,87.365,0.575,0.95,0,88.765,304.02,304.45,0.95,0
2021-12-27 03:00:00,0.885,88.805,0.505,0.16,0,88.745,299.965,306.12,0.16,0
2021-12-27 04:00:00,0.21,87.65,0.815,-2.095,0,88.695,265.235,294.28,-2.095,0
2021-12-27 05:00:00,-1.13,89.215,0.44,-1.075,0,88.665,263.45,284.815,-1.075,0
2021-12-27 06:00:00,-0.835,87.1,0.625,-0.055,0,88.615,267.475,288.77,-0.055,0
2021-12-27 07:00:00,-1.095,86.245,0.715,-1.01,0,88.57,258.505,284.18,-1.01,0
2021-12-27 08:00:00,0.74,75.095,1.51,4.55,0,88.49,262.72,289.85,4.55,0
2021-12-27 09:00:00,7.125,44.98,3.735,49.365,0,88.47,278.61,316.935,49.365,0
2021-12-27 10:00:00,7.78,43.19,4.54,104.575,0,88.48,289.275,322.84,104.575,0
2021-12-27 11:00:00,8.385,40.965,4.23,166.16,0,88.45,295.405,324.07,166.16,0
2021-12-27 12:00:00,8.165,42.3,5.825,159.665,0,88.405,303.655,324.035,159.665,0
2021-12-27 13:00:00,5.075,62.68,3.99,127.86,0,88.405,311.265,321.7,127.86,0
2021-12-27 14:00:00,7.37,48.215,6.395,115.015,0,88.43,318.515,323.1,115.015,0
2021-12-27 15:00:00,6.855,52.51,5.845,53.665,0,88.45,323.055,322.415,53.665,0
2021-12-27 16:00:00,5.235,65.37,2.605,12.445,0,88.505,321.775,320.88,12.445,0
2021-12-27 17:00:00,1.03,94.605,0.74,0.39,0,88.62,313.32,316.985,0.39,0
2021-12-27 18:00:00,1.07,94.63,0.615,-0.195,0,88.69,315.39,316.685,-0.195,0
2021-12-27 19:00:00,1.27,93.945,0.86,-0.525,0,88.775,315.175,316.76,-0.525,0
2021-12-27 20:00:00,1.41,94.085,0.605,-0.605,0,88.8,313.99,316.755,-0.605,0
2021-12-27 21:00:00,1.265,95.445,0.595,-1.3,0,88.79,305.595,315.895,-1.3,0
2021-12-27 22:00:00,1.17,95.03,0.505,-1.805,0,88.74,300.43,312.065,-1.805,0
2021-12-27 23:00:00,0.35,95.37,0.615,-1.735,0,88.76,292.55,305.46,-1.735,0
2021-12-28 00:00:00,1.535,88.21,0.89,-0.81,0,88.705,303.575,311.36,-0.81,0
2021-12-28 01:00:00,6.285,56.745,3.385,-5.69,0,88.625,281.65,318.33,-5.69,0
2021-12-28 02:00:00,6.705,54.275,4.115,-0.835,0,88.555,302.985,321.625,-0.835,0
2021-12-28 03:00:00,7.05,52.98,4.345,-0.615,0,88.45,296.385,321.89,-0.615,0
2021-12-28 04:00:00,7.8,49.615,3.855,-0.01,0,88.415,323.475,322.7,-0.01,0
2021-12-28 05:00:00,7.4,54.295,3.065,-0.355,0,88.47,328.695,322.58,-0.355,0
2021-12-28 06:00:00,5.495,71.14,2.855,-3.02,0,88.535,329.805,321.295,-3.02,0
2021-12-28 07:00:00,4.35,79.97,1.92,-2.01,0,88.58,327.16,319.99,-2.01,0
2021-12-28 08:00:00,2.57,91.5,0.84,1.555,0,88.56,321.195,318.11,1.555,0
2021-12-28 09:00:00,2.5,94.48,1.01,44.03,0,88.65,322.79,318.47,44.03,0
2021-12-28 10:00:00,2.66,93.24,0.82,65.7,0,88.67,324.84,319.03,65.7,0
2021-12-28 11:00:00,3.17,92.3,0.775,50.445,0,88.74,327.49,319.505,50.445,0
2021-12-28 12:00:00,4.185,89.095,1.43,113.44,0,88.69,326.925,321.13,113.44,0
2021-12-28 13:00:00,3.91,91.825,1.07,62.245,0,88.72,330.98,320.505,62.245,0
2021-12-28 14:00:00,3.775,93.35,0.95,76.705,0,88.69,327.735,320.575,76.705,0
2021-12-28 15:00:00,3.555,93.755,0.845,16.365,0,88.75,329.2,319.57,16.365,0
2021-12-28 16:00:00,3.215,94.2,1.275,4.515,0,88.81,327.26,318.96,4.515,0
2021-12-28 17:00:00,2.41,95.135,2.085,0.325,0,88.835,323.6,318.11,0.325,0
2021-12-28 18:00:00,2.24,92.88,1.435,-0.145,0,88.855,321.255,317.865,-0.145,0
2021-12-28 19:00:00,2.04,94.99,1.035,-0.255,0,88.85,315.88,317.535,-0.255,0
2021-12-28 20:00:00,2.095,95.035,0.945,-0.25,0,88.865,316.255,317.535,-0.25,0
2021-12-28 21:00:00,2.59,93.97,1.085,-0.185,0,88.88,317.76,317.985,-0.185,0
2021-12-28 22:00:00,2.415,94.365,0.855,-0.345,0,88.9,317.255,317.825,-0.345,0
2021-12-28 23:00:00,2.36,95.08,0.955,-0.185,0,88.93,317.235,317.775,-0.185,0
2021-12-29 00:00:00,2.595,93.7,0.695,-0.465,0,88.985,312.105,317.825,-0.465,0
2021-12-29 01:00:00,2.55,93.66,0.83,-0.415,0,89.015,314.815,317.79,-0.415,0
2021-12-29 02:00:00,2.48,93.14,0.845,0.12,0,89.08,320.695,317.925,0.12,0
2021-12-29 03:00:00,2.535,92.675,0.66,-0.27,0,89.155,318.945,317.92,-0.27,0
2021-12-29 04:00:00,2.36,94.34,0.75,-0.58,0,89.195,312.06,317.56,-0.58,0
2021-12-29 05:00:00,2.075,95.18,0.85,-0.695,0,89.235,310.025,317.315,-0.695,0
2021-12-29 06:00:00,2.42,93.195,0.915,-0.555,0,89.29,313.345,317.495,-0.555,0
2021-12-29 07:00:00,2.315,93.3,0.66,-0.37,0,89.33,314.45,317.46,-0.37,0
2021-12-29 08:00:00,2.24,93.17,0.66,0.21,0,89.43,318.225,317.57,0.21,0
2021-12-29 09:00:00,1.695,93.705,0.52,1.925,0,89.57,319.195,317.315,1.925,0
2021-12-29 10:00:00,0.29,97.515,0.69,5.58,0,89.565,315.05,316.045,5.58,0
2021-12-29 11:00:00,0.305,98.11,25.18,8.635,0,89.53,315.155,316.205,8.635,0
2021-12-29 12:00:00,0.44,98.245,14.07,10.645,0,89.515,315.65,316.425,10.645,0
2021-12-29 13:00:00,0.96,97.86,2.96,12.365,0,89.485,315.65,317.045,12.365,0
2021-12-29 14:00:00,1.53,96.765,4.14,14.595,0,89.465,315.725,318.055,14.595,0
2021-12-29 15:00:00,1.585,97.755,1.62,9.06,0,89.475,315.8,318.83,9.06,0
2021-12-29 16:00:00,1.48,98.19,2.99,-1.665,0,89.53,315.855,318.96,-1.665,0
2021-12-29 17:00:00,1.74,98.66,1.685,-5.99,0,89.54,315.725,319.395,-5.99,0
2021-12-29 18:00:00,1.96,98.685,1.43,-4.74,0,89.615,318.73,320.34,-4.74,0
2021-12-29 19:00:00,2.56,98.765,0.955,0.98,0,89.655,330.035,323.505,0.98,0
2021-12-29 20:00:00,2.825,98.87,0.775,1.3,0,89.705,332.54,324.38,1.3,0
2021-12-29 21:00:00,3.625,99.005,0.605,0.94,0,89.81,335.76,327.48,0.94,0
2021-12-29 22:00:00,3.23,99.16,0.695,1.035,0,89.895,334.62,326.15,1.035,0
2021-12-29 23:00:00,3.225,99.33,0.57,1.295,0,89.98,334.795,325.98,1.295,0
2021-12-30 00:00:00,3.425,99.45,0.55,1.13,0,90.055,333.975,326.81,1.13,0
2021-12-30 01:00:00,3.43,99.45,0.67,0.89,0,90.095,333.53,326.9,0.89,0
2021-12-30 02:00:00,3.235,99.42,0.585,0.985,0,90.135,332.925,326.125,0.985,0
2021-12-30 03:00:00,3.725,99.525,0.82,1.1,0,90.205,333.245,327.385,1.1,0
2021-12-30 04:00:00,3.51,98.985,0.77,0.615,0,90.225,333.005,327.045,0.615,0
2021-12-30 05:00:00,3.015,99.045,0.475,0.895,0,90.275,332.72,325.48,0.895,0
2021-12-30 06:00:00,2.76,99.255,0.52,0.89,0,90.335,332.745,324.675,0.89,0
2021-12-30 07:00:00,2.89,99.55,0.635,1.06,0,90.39,330.93,324.82,1.06,0
2021-12-30 08:00:00,2.94,99.48,0.56,2.555,0,90.435,329.125,325.13,2.555,0
2021-12-30 09:00:00,2.845,99.56,0.535,29.56,0,90.455,329.25,325.695,29.56,0
2021-12-30 10:00:00,3.735,99.645,0.62,63.185,0,90.47,334.24,329.59,63.185,0
2021-12-30 11:00:00,4.055,99.055,0.4,84.065,0,90.5,339.16,330.54,84.065,0
2021-12-30 12:00:00,4.225,98.28,0.44,107.275,0,90.5,337.175,325.17,107.275,0
2021-12-30 13:00:00,4.33,97.32,0.39,81.08,0,90.44,320.22,321.08,81.08,0
2021-12-30 14:00:00,4.46,97.35,0.315,58.94,0,90.435,316.665,320.35,58.94,0
2021-12-30 15:00:00,4.09,97.42,0.385,37.15,0,90.445,310.41,318.81,37.15,0
2021-12-30 16:00:00,4.045,97.605,0.515,18.27,0,90.46,309.37,321.67,18.27,0
2021-12-30 17:00:00,3.45,97.78,0.525,1.07,0,90.505,308.79,320.985,1.07,0
2021-12-30 18:00:00,2.915,98.125,0.53,-1.105,0,90.565,308.51,318.63,-1.105,0
2021-12-30 19:00:00,2.75,97.855,0.55,-0.825,0,90.595,308.39,316.815,-0.825,0
2021-12-30 20:00:00,2.61,96.765,0.625,-1.395,0,90.585,308.43,316.375,-1.395,0
2021-12-30 21:00:00,2.425,96.085,0.725,-1.415,0,90.57,307.575,315.405,-1.415,0
2021-12-30 22:00:00,2.085,96.145,0.5,-1.025,0,90.56,305.78,313.155,-1.025,0
2021-12-30 23:00:00,1.83,95.55,0.445,-0.89,0,90.59,304.425,311.39,-0.89,0
2021-12-31 00:00:00,1.61,94.8,0.38,-0.96,0,90.59,303.22,310.1,-0.96,0
2021-12-31 01:00:00,1.29,93.92,0.455,-0.7,0,90.585,301.59,308.045,-0.7,0
2021-12-31 02:00:00,1.275,92.205,0.48,-0.585,0,90.58,301.125,307.535,-0.585,0
2021-12-31 03:00:00,1.535,90.795,0.51,-0.57,0,90.58,301.735,308.11,-0.57,0
2021-12-31 04:00:00,2.665,84.375,0.755,-0.815,0,90.535,304.24,310.905,-0.815,0
2021-12-31 05:00:00,4.14,74.17,0.6,-0.605,0,90.51,305.655,312.535,-0.605,0
2021-12-31 06:00:00,5.28,63.75,0.41,-0.48,0,90.52,300.52,309.8,-0.48,0
2021-12-31 07:00:00,4.835,66.405,0.645,-1.14,0,90.545,295.355,306.32,-1.14,0
2021-12-31 08:00:00,3.08,74.63,0.64,1.48,0,90.57,289.595,298.595,1.48,0
2021-12-31 09:00:00,3.94,68.62,0.485,18.92,0,90.565,291.865,298.855,18.92,0
2021-12-31 10:00:00,7.085,52.545,0.785,75.195,0,90.575,299.035,307.035,75.195,0
2021-12-31 11:00:00,8.89,49.74,0.575,295.425,0,90.62,307.765,324.795,295.425,0
2021-12-31 12:00:00,6.625,57.13,0.585,49.615,0,90.585,291.615,319.325,49.615,0
2021-12-31 13:00:00,5.665,61.685,0.655,35.975,0,90.525,282.47,310.415,35.975,0
2021-12-31 14:00:00,6.09,58.375,0.605,33.88,0,90.48,279.955,308.445,33.88,0
2021-12-31 15:00:00,5.365,63.955,0.64,24.855,0,90.58,271.915,306.525,24.855,0
2021-12-31 16:00:00,3.57,73.7,0.635,13.875,0,90.685,263.2,301.88,13.875,0
2021-12-31 17:00:00,4.04,69.0,0.775,2.055,0,90.675,262.86,302.63,2.055,0
2021-12-31 18:00:00,5.135,62.565,0.825,-0.54,0,90.665,264.105,305.315,-0.54,0
2021-12-31 19:00:00,4.07,67.56,0.49,-0.82,0,90.71,261.83,302.2,-0.82,0
2021-12-31 20:00:00,3.43,69.605,0.57,-0.1,0,90.825,259.38,298.64,-0.1,0
2021-12-31 21:00:00,3.88,67.165,0.595,-0.065,0,90.855,259.155,298.98,-0.065,0
2021-12-31 22:00:00,3.075,70.565,0.425,-0.015,0,90.85,258.095,296.645,-0.015,0
2021-12-31 23:00:00,2.87,70.36,0.51,-0.13,0,90.835,257.275,295.67,-0.13,0
2022-01-01 00:00:00,2.965,69.815,0.415,0.56,0,90.835,257.415,294.79,0.56,0
2022-01-01 01:00:00,2.85,70.315,0.385,0.105,0,90.86,256.295,293.46,0.105,0
2022-01-01 02:00:00,2.72,70.055,0.375,0.99,0,90.86,256.325,292.795,0.99,0
2022-01-01 03:00:00,3.875,65.36,0.46,0.57,0,90.835,258.07,295.205,0.57,0
2022-01-01 04:00:00,3.72,66.12,0.485,-0.175,0,90.825,258.355,295.515,-0.175,0
2022-01-01 05:00:00,3.165,68.485,0.435,0.42,0,90.81,257.595,294.22,0.42,0
2022-01-01 06:00:00,3.035,68.885,0.42,-0.065,0,90.795,257.005,293.65,-0.065,0
2022-01-01 07:00:00,2.11,73.15,0.455,-0.025,0,90.82,255.625,291.6,-0.025,0
2022-01-01 08:00:00,2.35,72.835,0.47,3.165,0,90.82,256.565,291.925,3.165,0
2022-01-01 09:00:00,2.935,69.88,0.42,15.71,0,90.83,258.14,292.75,15.71,0
2022-01-01 10:00:00,3.31,69.49,0.52,85.5,0,90.825,259.585,296.055,85.5,0
2022-01-01 11:00:00,6.45,61.815,0.64,308.835,0,90.84,268.625,319.82,308.835,0
2022-01-01 12:00:00,5.36,67.225,0.565,81.09,0,90.8,271.63,316.425,81.09,0
2022-01-01 13:00:00,5.325,66.09,0.49,73.02,0,90.745,273.715,311.635,73.02,0
2022-01-01 14:00:00,4.01,72.95,0.505,36.87,0,90.735,266.225,304.655,36.87,0
2022-01-01 15:00:00,3.63,73.02,0.46,27.87,0,90.71,264.65,300.355,27.87,0
2022-01-01 16:00:00,4.5,68.495,0.415,16.355,0,90.69,266.55,300.805,16.355,0
2022-01-01 17:00:00,5.59,62.56,0.44,2.82,0,90.67,268.605,302.305,2.82,0
2022-01-01 18:00:00,5.47,62.97,0.47,-0.03,0,90.66,267.84,302.8,-0.03,0
2022-01-01 19:00:00,4.32,67.505,0.355,0.125,0,90.67,266.315,299.985,0.125,0
2022-01-01 20:00:00,5.305,62.92,0.565,0.59,0,90.66,267.32,301.425,0.59,0
2022-01-01 21:00:00,3.795,70.025,0.595,-0.19,0,90.67,263.57,299.075,-0.19,0
2022-01-01 22:00:00,3.67,70.155,0.55,0.13,0,90.62,263.66,298.23,0.13,0
2022-01-01 23:00:00,2.98,73.2,0.775,-0.05,0,90.63,262.56,297.65,-0.05,0
2022-01-02 00:00:00,3.635,70.485,0.62,-0.21,0,90.605,264.0,299.53,-0.21,0
2022-01-02 01:00:00,3.05,72.27,0.51,0.6,0,90.575,265.0,296.825,0.6,0
2022-01-02 02:00:00,2.555,74.6,0.395,0.095,0,90.58,264.65,295.965,0.095,0
2022-01-02 03:00:00,3.065,71.36,0.445,0.89,0,90.54,259.8,294.68,0.89,0
2022-01-02 04:00:00,3.3,69.675,0.47,0.215,0,90.465,259.19,294.52,0.215,0
2022-01-02 05:00:00,2.695,71.365,0.44,0.445,0,90.42,257.9,292.725,0.445,0
2022-01-02 06:00:00,2.49,70.79,0.55,0.08,0,90.35,258.52,292.93,0.08,0
2022-01-02 07:00:00,3.985,64.45,0.62,1.965,0,90.315,263.295,295.955,1.965,0
2022-01-02 08:00:00,3.61,68.15,0.59,5.76,0,90.36,265.25,300.16,5.76,0
2022-01-02 09:00:00,3.685,65.915,0.65,20.83,0,90.35,261.545,298.985,20.83,0
2022-01-02 10:00:00,3.3,70.935,0.645,58.035,0,90.38,264.175,301.13,58.035,0
2022-01-02 11:00:00,5.565,66.035,0.58,308.06,0,90.43,278.165,318.635,308.06,0
2022-01-02 12:00:00,5.97,64.225,0.7,111.49,0,90.4,278.655,321.845,111.49,0
2022-01-02 13:00:00,6.21,63.775,0.545,161.54,0,90.355,310.6,323.525,161.54,0
2022-01-02 14:00:00,5.595,68.39,0.745,98.23,0,90.36,288.265,322.14,98.23,0
2022-01-02 15:00:00,6.055,67.775,0.56,87.3,0,90.32,311.455,322.755,87.3,0
2022-01-02 16:00:00,5.595,70.04,0.585,25.8,0,90.33,324.315,321.665,25.8,0
2022-01-02 17:00:00,5.575,67.58,0.755,1.83,0,90.315,302.25,320.69,1.83,0
2022-01-02 18:00:00,5.175,68.74,0.81,0.355,0,90.32,309.115,320.21,0.355,0
2022-01-02 19:00:00,4.615,72.19,0.595,-0.285,0,90.365,301.815,319.35,-0.285,0
2022-01-02 20:00:00,4.45,73.255,0.46,0.74,0,90.365,311.83,319.51,0.74,0
2022-01-02 21:00:00,4.685,71.82,0.59,0.1,0,90.355,303.32,319.415,0.1,0
2022-01-02 22:00:00,4.655,71.28,0.635,-0.51,0,90.32,282.55,316.95,-0.51,0
2022-01-02 23:00:00,4.0,74.775,0.575,-0.835,0,90.32,276.445,312.64,-0.835,0
2022-01-03 00:00:00,3.935,74.745,0.635,-0.3,0,90.32,276.07,310.36,-0.3,0
2022-01-03 01:00:00,3.975,74.345,0.515,-0.07,0,90.3,278.98,309.13,-0.07,0
2022-01-03 02:00:00,4.32,72.98,0.84,0.675,0,90.285,292.31,312.625,0.675,0
2022-01-03 03:00:00,4.42,72.9,0.865,0.33,0,90.265,300.805,315.24,0.33,0
2022-01-03 04:00:00,4.46,74.025,0.785,-0.03,0,90.2,307.905,318.435,-0.03,0
2022-01-03 05:00:00,4.095,76.66,0.595,0.275,0,90.2,311.605,318.8,0.275,0
2022-01-03 06:00:00,3.92,77.705,0.65,-0.58,0,90.2,297.365,317.24,-0.58,0
2022-01-03 07:00:00,2.755,83.665,0.525,-0.21,0,90.24,293.33,311.905,-0.21,0
2022-01-03 08:00:00,2.625,85.85,0.4,3.075,0,90.205,303.875,314.165,3.075,0
2022-01-03 09:00:00,2.85,85.91,0.505,27.68,0,90.215,308.24,316.38,27.68,0
2022-01-03 10:00:00,3.29,85.145,0.54,74.54,0,90.245,311.79,319.515,74.54,0
2022-01-03 11:00:00,3.81,83.77,0.41,126.755,0,90.24,303.175,320.87,126.755,0
2022-01-03 12:00:00,4.595,80.955,0.605,156.31,0,90.185,311.055,322.525,156.31,0
2022-01-03 13:00:00,4.835,80.485,0.385,173.99,0,90.1,308.725,323.12,173.99,0
2022-01-03 14:00:00,5.165,78.915,0.5,164.905,0,90.03,302.79,323.56,164.905,0
2022-01-03 15:00:00,5.27,78.08,0.505,108.84,0,89.92,312.515,322.9,108.84,0
2022-01-03 16:00:00,4.805,79.485,0.58,32.39,0,89.85,315.53,321.235,32.39,0
2022-01-03 17:00:00,4.43,80.085,0.77,1.96,0,89.82,315.085,319.995,1.96,0
2022-01-03 18:00:00,3.94,81.175,0.805,0.27,0,89.76,317.185,319.48,0.27,0
2022-01-03 19:00:00,4.075,78.285,0.74,0.375,0,89.67,317.76,319.455,0.375,0
2022-01-03 20:00:00,3.56,80.225,0.685,0.36,0,89.615,317.02,319.025,0.36,0
2022-01-03 21:00:00,3.68,78.555,0.64,0.69,0,89.55,320.915,319.07,0.69,0
2022-01-03 22:00:00,3.735,78.27,0.845,0.6,0,89.435,319.725,319.17,0.6,0
2022-01-03 23:00:00,3.695,79.2,0.61,0.62,0,89.43,321.4,319.18,0.62,0
2022-01-04 00:00:00,6.025,68.315,1.48,0.37,0,89.345,333.075,321.235,0.37,0
2022-01-04 01:00:00,7.645,68.515,5.01,-4.54,0,89.25,337.39,324.05,-4.54,0
2022-01-04 02:00:00,7.945,69.75,4.01,-2.8,0,89.145,339.97,324.36,-2.8,0
2022-01-04 03:00:00,7.44,76.04,2.485,-2.32,0,89.07,339.4,323.655,-2.32,0
2022-01-04 04:00:00,4.075,93.735,0.81,0.12,0,89.0,331.61,320.125,0.12,0
2022-01-04 05:00:00,3.71,96.01,0.75,0.7,0,88.93,330.485,320.415,0.7,0
2022-01-04 06:00:00,5.32,91.53,1.015,1.02,0,88.805,333.57,321.655,1.02,0
2022-01-04 07:00:00,4.45,96.215,0.97,0.175,0,88.84,327.865,321.355,0.175,0
2022-01-04 08:00:00,4.485,94.36,0.815,1.765,0,88.805,328.3,320.895,1.765,0
2022-01-04 09:00:00,4.815,93.055,1.035,33.065,0,88.775,327.52,320.96,33.065,0
2022-01-04 10:00:00,5.385,90.295,0.975,101.76,0,88.725,329.095,322.265,101.76,0
2022-01-04 11:00:00,6.53,87.93,0.64,201.335,0,88.71,338.675,325.105,201.335,0
2022-01-04 12:00:00,7.21,83.91,0.695,174.69,0,88.6,320.1,325.725,174.69,0
2022-01-04 13:00:00,6.245,87.77,0.685,146.01,0,88.5,308.885,324.135,146.01,0
2022-01-04 14:00:00,6.245,87.49,0.705,101.02,0,88.415,300.275,323.34,101.02,0
2022-01-04 15:00:00,6.66,83.48,1.165,77.145,0,88.375,305.595,323.11,77.145,0
2022-01-04 16:00:00,6.71,79.745,0.89,28.875,0,88.34,301.065,322.485,28.875,0
2022-01-04 17:00:00,5.435,81.87,0.92,0.94,0,88.29,288.595,320.24,0.94,0
2022-01-04 18:00:00,10.31,54.915,2.13,1.5,0,88.22,288.98,324.69,1.5,0
2022-01-04 19:00:00,8.795,58.825,1.03,-3.215,0,88.23,277.0,323.495,-3.215,0
2022-01-04 20:00:00,8.99,56.73,1.315,-0.395,0,88.255,288.65,323.33,-0.395,0
2022-01-04 21:00:00,5.83,72.085,0.685,-0.73,0,88.275,319.385,321.58,-0.73,0
2022-01-04 22:00:00,8.34,58.925,1.67,2.83,0,88.27,331.935,323.365,2.83,0
2022-01-04 23:00:00,10.325,50.265,2.345,0.38,0,88.21,333.635,325.84,0.38,0
2022-01-05 00:00:00,6.825,70.335,0.83,-1.295,0,88.26,329.23,322.88,-1.295,0
2022-01-05 01:00:00,5.045,87.285,0.7,-0.08,0,88.32,330.89,320.95,-0.08,0
2022-01-05 02:00:00,3.015,92.455,0.855,-1.23,0,88.445,324.86,319.125,-1.23,0
2022-01-05 03:00:00,0.68,95.035,0.7,-0.97,0,88.62,315.88,316.415,-0.97,0
2022-01-05 04:00:00,0.13,96.645,0.54,-0.02,0,88.645,315.7,315.42,-0.02,0
2022-01-05 05:00:00,-0.1,97.325,0.65,0.06,0,88.65,315.745,314.43,0.06,0
2022-01-05 06:00:00,-0.09,97.63,0.5,0.06,0,88.63,315.72,314.4,0.06,0
2022-01-05 07:00:00,-0.285,97.745,4.325,0.155,0,88.645,315.705,313.13,0.155,0
2022-01-05 08:00:00,-0.26,97.975,6.155,0.35,0,88.68,315.685,314.195,0.35,0
2022-01-05 09:00:00,-0.16,97.84,1.54,4.175,0,88.71,315.635,314.06,4.175,0
2022-01-05 10:00:00,-0.445,97.475,1.165,13.785,0,88.795,315.58,313.695,13.785,0
2022-01-05 11:00:00,-1.155,97.56,1.785,19.095,0,88.93,315.745,311.17,19.095,0
2022-01-05 12:00:00,-1.385,97.15,1.78,27.215,0,88.965,315.8,310.6,27.215,0
2022-01-05 13:00:00,-2.04,96.495,1.82,21.625,0,89.015,315.61,307.01,21.625,0
2022-01-05 14:00:00,-2.86,91.935,1.27,17.455,0,89.135,311.42,301.88,17.455,0
2022-01-05 15:00:00,-2.975,90.585,1.155,20.2,0,89.145,309.88,299.58,20.2,0
2022-01-05 16:00:00,-3.205,89.205,0.99,9.035,0,89.165,304.9,290.58,9.035,0
2022-01-05 17:00:00,-3.625,88.66,1.255,1.085,0,89.205,298.035,284.55,1.085,0
2022-01-05 18:00:00,-4.195,92.26,0.98,0.66,0,89.235,293.17,273.545,0.66,0
2022-01-05 19:00:00,-4.635,94.375,0.945,-0.6,0,89.275,289.495,279.14,-0.6,0
2022-01-05 20:00:00,-4.625,93.94,1.06,-0.405,0,89.31,290.315,278.515,-0.405,0
2022-01-05 21:00:00,-4.75,93.96,1.355,-0.46,0,89.335,291.485,283.99,-0.46,0
2022-01-05 22:00:00,-5.33,92.895,1.085,0.55,0,89.375,289.975,275.7,0.55,0
2022-01-05 23:00:00,-5.875,94.76,3.04,-0.29,0,89.395,286.24,280.37,-0.29,0
2022-01-06 00:00:00,-5.34,92.62,0.97,-0.43,0,89.435,288.405,283.945,-0.43,0
2022-01-06 01:00:00,-5.3,91.575,1.84,-0.31,0,89.435,288.94,282.875,-0.31,0
2022-01-06 02:00:00,-6.11,91.33,1.04,0.805,0,89.44,286.23,269.175,0.805,0
2022-01-06 03:00:00,-8.185,92.31,2.15,1.18,0,89.475,277.735,256.76,1.18,0
2022-01-06 04:00:00,-7.885,94.665,1.365,-0.58,0,89.495,275.195,265.63,-0.58,0
2022-01-06 05:00:00,-7.12,93.525,1.045,-0.57,0,89.54,278.65,270.11,-0.57,0
2022-01-06 06:00:00,-6.6,93.615,0.53,-0.56,0,89.595,281.195,274.62,-0.56,0
2022-01-06 07:00:00,-6.625,92.96,0.79,0.05,0,89.615,282.185,269.33,0.05,0
2022-01-06 08:00:00,-6.895,93.41,0.955,0.575,0,89.655,280.78,268.005,0.575,0
2022-01-06 09:00:00,-7.205,93.63,1.31,6.355,0,89.685,280.43,263.655,6.355,0
2022-01-06 10:00:00,-6.865,92.735,0.58,20.945,0,89.685,283.29,261.615,20.945,0
2022-01-06 11:00:00,-4.305,85.535,0.425,105.615,0,89.71,302.02,278.395,105.615,0
2022-01-06 12:00:00,-4.985,86.65,0.43,38.29,0,89.725,311.82,273.645,38.29,0
2022-01-06 13:00:00,-5.65,90.07,0.36,24.98,0,89.715,299.17,272.535,24.98,0
2022-01-06 14:00:00,-4.64,89.775,0.34,28.485,0,89.7,301.375,284.9,28.485,0
2022-01-06 15:00:00,-4.21,87.67,0.355,17.0,0,89.71,304.87,279.47,17.0,0
2022-01-06 16:00:00,-5.67,90.11,0.38,9.28,0,89.76,296.29,266.37,9.28,0
2022-01-06 17:00:00,-6.97,94.605,0.31,0.715,0,89.835,281.93,265.19,0.715,0
2022-01-06 18:00:00,-6.97,95.14,0.37,0.15,0,89.84,279.56,261.56,0.15,0
2022-01-06 19:00:00,-6.715,90.15,0.57,-0.645,0,89.83,276.385,254.585,-0.645,0
2022-01-06 20:00:00,-7.98,89.565,0.415,0.85,0,89.84,275.375,245.95,0.85,0
2022-01-06 21:00:00,-9.08,93.95,0.375,0.09,0,89.845,268.58,245.09,0.09,0
