time,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,snow_h,SW_global
2022-01-07 20:00:00,-4.14,94.265,0.43,0.084,0.056,4.035,4.233,89.78,296.86,30.08,0.14
2022-01-07 21:00:00,-3.94,93.735,0.595,-0.126,-0.084,2.835,4.3,89.765,296.63,31.025,-0.21000000000000002
2022-01-07 22:00:00,-3.825,93.74,0.5,-0.06,-0.04,0.0,4.35,89.71,296.93,31.105,-0.1
2022-01-07 23:00:00,-3.49,93.36,0.395,-0.009,-0.006,0.0,4.0,89.65,297.27,31.345,-0.015
2022-01-08 00:00:00,-6.24,93.04,0.55,1.392,0.928,0.0,4.1,89.54,289.17,30.81,2.32
2022-01-08 01:00:00,-4.005,81.375,1.725,0.255,0.17,1.035,4.317,89.425,289.005,31.155,0.42500000000000004
2022-01-08 02:00:00,-0.99,63.19,4.47,-2.04,-1.36,0.0,4.233,89.325,299.285,31.325,-3.4000000000000004
2022-01-08 03:00:00,-0.415,60.37,2.87,-2.31,-1.54,0.0,4.283,89.31,301.525,30.92,-3.85
2022-01-08 04:00:00,-2.87,84.585,0.95,-0.165,-0.11,0.0,4.383,89.3,300.71,30.81,-0.275
2022-01-08 05:00:00,-2.815,86.65,0.72,-0.318,-0.212,0.0,4.433,89.27,299.735,30.575,-0.53
2022-01-08 06:00:00,-3.18,93.67,0.88,-0.114,-0.076,3.615,4.467,89.35,300.425,31.78,-0.19
2022-01-08 07:00:00,-3.17,94.15,0.61,-0.066,-0.044,2.715,4.7,89.435,300.285,32.685,-0.11
2022-01-08 08:00:00,-2.58,93.205,0.415,-0.006,-0.004,0.0,4.933,89.52,300.975,32.94,-0.01
2022-01-08 09:00:00,-2.05,92.125,0.58,3.702,2.468,0.0,5.117,89.57,304.11,32.72,6.17
2022-01-08 10:00:00,-1.355,89.0,0.585,13.641,9.094,0.0,5.25,89.64,312.76,31.755,22.735
2022-01-08 11:00:00,-1.22,87.77,0.58,17.466,11.644,2.925,5.4,89.67,314.955,32.73,29.11
2022-01-08 12:00:00,-0.485,80.995,0.495,22.761,15.174,0.0,5.45,89.645,315.955,32.52,37.935
2022-01-08 13:00:00,-0.42,77.265,0.375,19.941,13.294,0.0,5.25,89.595,316.065,32.465,33.235
2022-01-08 14:00:00,-0.81,80.68,0.485,15.18,10.12,0.0,5.233,89.555,316.0,32.465,25.299999999999997
2022-01-08 15:00:00,-0.795,80.31,0.465,14.772,9.848,2.01,4.883,89.48,315.39,33.135,24.62
2022-01-08 16:00:00,-1.57,81.6,0.615,8.367,5.578,0.0,4.45,89.335,312.01,33.25,13.945
2022-01-08 17:00:00,-2.115,80.08,0.95,0.828,0.552,0.0,4.433,89.165,303.37,32.435,1.38
2022-01-08 18:00:00,-2.465,82.93,0.76,-0.129,-0.086,0.0,4.5,89.09,299.3,31.525,-0.215
2022-01-08 19:00:00,-2.48,85.05,0.64,-0.165,-0.11,0.0,4.617,89.01,298.645,31.525,-0.275
2022-01-08 20:00:00,-2.395,86.72,0.605,-0.348,-0.232,0.0,4.95,88.955,299.755,31.71,-0.58
2022-01-08 21:00:00,1.305,63.51,4.335,-2.586,-1.724,0.0,4.917,88.815,307.43,31.68,-4.31
2022-01-08 22:00:00,2.2,60.84,6.155,-1.026,-0.684,0.0,5.017,88.665,310.785,31.17,-1.71
2022-01-08 23:00:00,2.365,61.835,5.545,0.483,0.322,0.0,5.033,88.495,310.765,29.8,0.8049999999999999
2022-01-09 00:00:00,2.78,58.655,5.935,0.168,0.112,0.0,5.233,88.355,310.91,29.475,0.28
2022-01-09 01:00:00,1.74,69.075,5.38,-0.972,-0.648,0.0,4.867,88.34,312.09,29.445,-1.62
2022-01-09 02:00:00,1.665,66.11,4.455,-0.924,-0.616,0.0,5.067,88.25,309.36,29.2,-1.54
2022-01-09 03:00:00,0.825,71.245,5.4,-0.651,-0.434,0.0,5.283,88.3,309.165,29.06,-1.085
2022-01-09 04:00:00,-0.43,83.925,2.16,-0.228,-0.152,0.0,5.333,88.355,306.845,29.35,-0.38
2022-01-09 05:00:00,-1.105,94.495,0.655,-0.294,-0.196,3.165,5.417,88.4,310.43,30.405,-0.49
2022-01-09 06:00:00,-0.59,93.05,1.33,-0.3,-0.2,6.54,5.333,88.455,311.91,32.585,-0.5
2022-01-09 07:00:00,-0.78,92.57,0.83,-0.21,-0.14,6.105,5.1,88.515,311.595,34.62,-0.35
2022-01-09 08:00:00,-0.65,83.665,1.085,-0.378,-0.252,10.065,5.0,88.61,310.465,37.975,-0.63
2022-01-09 09:00:00,-1.715,93.06,1.145,3.39,2.26,0.0,5.2,88.73,308.6,37.705,5.65
2022-01-09 10:00:00,-1.335,89.975,0.525,14.025,9.35,2.13,5.2,88.73,313.005,38.415,23.375
2022-01-09 11:00:00,-1.24,90.04,0.68,13.473,8.982,0.0,5.217,88.7,315.695,37.975,22.455
2022-01-09 12:00:00,-1.135,89.305,0.66,15.768,10.512,0.0,5.3,88.675,315.725,37.63,26.28
2022-01-09 13:00:00,-0.85,87.575,0.73,18.678,12.452,0.0,5.317,88.665,315.77,37.86,31.130000000000003
2022-01-09 14:00:00,-0.525,86.15,0.605,17.544,11.696,0.0,5.083,88.635,315.9,37.4,29.240000000000002
2022-01-09 15:00:00,-0.695,83.835,0.79,11.838,7.892,0.0,4.9,88.635,315.92,37.045,19.73
2022-01-09 16:00:00,-1.675,92.61,0.76,6.753,4.502,1.2,4.9,88.655,313.95,37.445,11.254999999999999
2022-01-09 17:00:00,-1.94,94.36,0.43,1.173,0.782,0.0,4.9,88.68,309.455,37.495,1.955
2022-01-09 18:00:00,-2.135,95.715,0.385,-0.093,-0.062,0.0,4.967,88.705,306.32,37.01,-0.155
2022-01-09 19:00:00,-2.115,95.985,0.355,-0.054,-0.036,6.795,4.933,88.735,305.275,39.275,-0.09
2022-01-09 20:00:00,-2.24,95.635,0.45,-0.057,-0.038,0.0,4.95,88.745,304.555,39.57,-0.095
2022-01-09 21:00:00,-2.22,95.925,0.375,-0.054,-0.036,4.365,4.917,88.765,304.595,41.025,-0.09
2022-01-09 22:00:00,-2.38,96.235,0.37,-0.042,-0.028,3.195,4.983,88.765,303.97,42.09,-0.07
2022-01-09 23:00:00,-2.25,96.445,0.45,-0.06,-0.04,0.0,4.967,88.78,304.48,42.265,-0.1
2022-01-10 00:00:00,-2.215,96.52,0.305,-0.012,-0.008,1.335,4.983,88.81,304.78,42.71,-0.02
2022-01-10 01:00:00,-2.095,96.645,0.37,-0.087,-0.058,3.315,5.0,88.86,304.825,43.815,-0.145
2022-01-10 02:00:00,-1.995,96.67,0.595,-0.063,-0.042,1.11,4.967,88.88,305.72,44.185,-0.10500000000000001
2022-01-10 03:00:00,-2.045,97.39,0.7,0.009,0.006,0.0,4.9,88.935,306.085,43.8,0.015
2022-01-10 04:00:00,-2.21,97.69,0.71,0.045,0.03,0.0,4.9,89.005,305.57,44.06,0.075
2022-01-10 05:00:00,-2.22,96.945,0.705,-0.006,-0.004,1.38,4.883,89.04,305.135,44.52,-0.01
2022-01-10 06:00:00,-2.4,96.855,0.63,-0.018,-0.012,0.0,4.817,89.1,304.025,43.98,-0.03
2022-01-10 07:00:00,-2.425,96.695,0.625,-0.012,-0.008,0.0,4.833,89.175,303.915,43.885,-0.02
2022-01-10 08:00:00,-2.37,96.295,0.67,0.183,0.122,0.0,4.817,89.25,304.035,43.495,0.305
2022-01-10 09:00:00,-2.45,94.08,0.58,2.85,1.9,1.635,4.9,89.375,304.94,44.04,4.75
2022-01-10 10:00:00,-2.215,92.29,0.55,6.951,4.634,0.0,4.967,89.465,308.385,42.615,11.585
2022-01-10 11:00:00,-2.06,90.86,0.685,9.306,6.204,0.0,5.133,89.555,310.485,41.625,15.509999999999998
2022-01-10 12:00:00,-1.81,89.715,0.595,13.992,9.328,0.0,5.333,89.61,315.035,41.49,23.32
2022-01-10 13:00:00,-1.175,86.855,0.47,18.759,12.506,1.385,5.083,89.645,316.045,41.06,31.265
2022-01-10 14:00:00,-1.405,88.61,0.53,17.847,11.898,2.77,4.867,89.7,316.45,40.63,29.745
2022-01-10 15:00:00,-1.89,89.97,0.565,9.036,6.024,4.155,4.85,89.775,315.905,42.015,15.059999999999999
2022-01-10 16:00:00,-1.99,89.37,0.37,5.646,3.764,0.0,4.683,89.83,315.12,40.89,9.41
2022-01-10 17:00:00,-2.37,90.195,0.31,0.63,0.42,0.0,4.55,89.94,306.615,39.89,1.05
2022-01-10 18:00:00,-2.88,91.51,0.39,0.105,0.07,0.0,4.05,90.01,301.635,40.085,0.175
2022-01-10 19:00:00,-5.045,93.06,0.43,0.573,0.382,0.0,3.6,90.08,292.595,39.98,0.955
2022-01-10 20:00:00,-7.425,94.625,0.41,0.393,0.262,0.0,3.55,90.145,279.805,39.935,0.655
2022-01-10 21:00:00,-6.74,94.595,0.49,-0.645,-0.43,1.02,3.6,90.21,278.01,40.275,-1.075
2022-01-10 22:00:00,-6.015,88.165,0.53,0.084,0.056,0.0,3.533,90.24,282.925,40.215,0.14
2022-01-10 23:00:00,-6.415,88.195,0.67,-0.252,-0.168,0.0,3.233,90.275,279.805,40.205,-0.42000000000000004
2022-01-11 00:00:00,-6.7,86.56,0.685,0.204,0.136,0.0,3.1,90.285,279.215,40.18,0.33999999999999997
2022-01-11 01:00:00,-7.265,87.885,0.57,-0.126,-0.084,0.0,3.033,90.305,275.1,40.345,-0.21000000000000002
2022-01-11 02:00:00,-8.015,88.415,0.465,-0.126,-0.084,0.0,3.15,90.325,271.125,40.235,-0.21000000000000002
2022-01-11 03:00:00,-7.38,85.87,1.09,-0.873,-0.582,0.0,3.117,90.355,273.115,40.285,-1.455
2022-01-11 04:00:00,-6.155,77.39,2.155,-0.033,-0.022,0.0,2.917,90.365,282.77,40.265,-0.055
2022-01-11 05:00:00,-8.14,86.32,0.525,0.558,0.372,0.0,2.8,90.345,275.685,40.23,0.93
2022-01-11 06:00:00,-9.79,89.835,0.36,0.135,0.09,0.0,2.8,90.37,266.095,39.785,0.225
2022-01-11 07:00:00,-9.36,87.93,0.64,-0.156,-0.104,0.0,2.867,90.41,266.2,39.82,-0.26
2022-01-11 08:00:00,-9.34,89.91,0.555,0.33,0.22,0.0,2.933,90.455,266.205,40.125,0.55
2022-01-11 09:00:00,-8.725,88.065,0.565,2.706,1.804,0.0,3.033,90.5,268.48,39.7,4.51
2022-01-11 10:00:00,-8.86,88.87,0.59,16.236,10.824,0.0,3.367,90.525,270.875,39.5,27.060000000000002
2022-01-11 11:00:00,-4.72,78.13,0.73,73.188,48.792,0.0,3.417,90.53,299.47,38.98,121.98
2022-01-11 12:00:00,-5.84,82.66,0.55,30.672,20.448,0.0,3.333,90.53,306.665,39.21,51.120000000000005
2022-01-11 13:00:00,-7.91,88.16,0.43,8.73,5.82,0.0,3.25,90.56,284.58,39.1,14.55
2022-01-11 14:00:00,-8.73,90.485,0.395,7.59,5.06,0.0,3.15,90.57,276.42,38.98,12.649999999999999
2022-01-11 15:00:00,-9.19,91.555,0.38,5.688,3.792,0.0,3.2,90.565,271.94,38.92,9.48
2022-01-11 16:00:00,-8.785,91.8,0.35,2.976,1.984,0.0,3.117,90.565,269.465,38.755,4.96
2022-01-11 17:00:00,-8.96,92.06,0.445,0.465,0.31,0.0,3.017,90.6,267.965,38.83,0.775
2022-01-11 18:00:00,-9.24,90.72,0.43,-0.012,-0.008,0.0,3.0,90.63,267.25,38.78,-0.02
2022-01-11 19:00:00,-9.495,92.105,0.345,-0.264,-0.176,0.0,3.0,90.69,264.14,38.48,-0.44
2022-01-11 20:00:00,-9.375,91.835,0.53,-0.387,-0.258,0.0,3.0,90.695,264.495,38.455,-0.645
2022-01-11 21:00:00,-9.245,91.44,0.48,-0.207,-0.138,0.0,2.967,90.75,265.935,38.145,-0.345
2022-01-11 22:00:00,-9.94,92.185,0.405,-0.135,-0.09,0.0,3.217,90.78,263.64,38.01,-0.225
2022-01-11 23:00:00,-7.495,90.31,0.705,-0.981,-0.654,0.0,3.033,90.825,271.27,38.13,-1.635
2022-01-12 00:00:00,-8.48,88.74,0.57,0.528,0.352,0.0,2.883,90.81,273.275,37.935,0.88
2022-01-12 01:00:00,-9.5,90.92,0.55,0.102,0.068,0.0,2.8,90.835,266.895,37.785,0.16999999999999998
2022-01-12 02:00:00,-9.745,91.695,0.625,-0.225,-0.15,0.0,2.8,90.83,264.98,37.75,-0.375
2022-01-12 03:00:00,-9.49,91.59,0.61,-0.195,-0.13,0.0,2.9,90.85,266.425,37.445,-0.325
2022-01-12 04:00:00,-8.665,89.425,0.725,-0.462,-0.308,0.0,2.883,90.785,268.37,37.195,-0.77
2022-01-12 05:00:00,-8.595,87.655,0.815,-0.108,-0.072,0.0,2.833,90.82,270.67,37.07,-0.18
2022-01-12 06:00:00,-9.345,89.87,0.575,0.075,0.05,0.0,2.783,90.86,268.085,36.985,0.125
2022-01-12 07:00:00,-9.54,89.5,0.65,-0.141,-0.094,0.0,2.65,90.935,266.395,37.09,-0.235
2022-01-12 08:00:00,-10.395,90.955,0.695,0.588,0.392,0.0,2.767,90.97,264.4,37.02,0.98
2022-01-12 09:00:00,-10.065,90.87,0.64,3.483,2.322,0.0,2.933,91.06,265.505,36.955,5.805
2022-01-12 10:00:00,-9.235,90.87,0.62,18.321,12.214,0.0,3.383,91.105,268.23,37.14,30.535000000000004
2022-01-12 11:00:00,-5.62,81.85,0.7,85.158,56.772,0.0,3.5,91.095,296.22,36.835,141.93
2022-01-12 12:00:00,-5.145,79.26,0.655,36.75,24.5,0.0,3.617,91.1,303.78,37.015,61.25
2022-01-12 13:00:00,-6.135,83.98,0.625,8.757,5.838,0.0,3.633,90.98,286.17,36.85,14.594999999999999
2022-01-12 14:00:00,-5.23,79.65,0.95,7.296,4.864,0.0,3.433,91.025,286.875,36.825,12.16
2022-01-12 15:00:00,-6.55,82.765,0.625,5.805,3.87,0.0,3.417,91.115,284.315,36.595,9.675
2022-01-12 16:00:00,-7.41,90.115,0.625,3.306,2.204,0.0,3.483,91.07,278.34,36.63,5.51
2022-01-12 17:00:00,-6.63,88.815,0.73,0.585,0.39,0.0,3.583,91.125,278.335,36.425,0.975
2022-01-12 18:00:00,-6.13,87.61,0.68,-0.303,-0.202,0.0,3.383,91.17,279.515,36.63,-0.505
2022-01-12 19:00:00,-6.81,87.84,0.645,0.096,0.064,0.0,3.417,91.2,279.035,36.39,0.16
2022-01-12 20:00:00,-6.255,87.45,0.675,-0.381,-0.254,0.0,3.483,91.205,279.07,36.43,-0.635
2022-01-12 21:00:00,-6.16,84.76,0.61,-0.246,-0.164,0.0,3.533,91.26,279.41,36.6,-0.41000000000000003
2022-01-12 22:00:00,-6.325,85.445,0.57,-0.138,-0.092,0.0,3.5,91.225,278.395,36.365,-0.23
2022-01-12 23:00:00,-7.19,87.79,0.545,-0.147,-0.098,0.0,3.5,91.225,275.495,36.36,-0.245
2022-01-13 00:00:00,-6.845,87.445,0.525,-0.309,-0.206,0.0,3.4,91.26,275.49,36.385,-0.515
2022-01-13 01:00:00,-7.34,87.535,0.485,0.03,0.02,0.0,3.417,91.27,275.1,36.245,0.05
2022-01-13 02:00:00,-7.485,90.34,0.41,-0.306,-0.204,0.0,3.5,91.3,272.76,36.35,-0.51
2022-01-13 03:00:00,-7.405,88.67,0.36,-0.327,-0.218,0.0,3.533,91.3,272.555,36.075,-0.545
2022-01-13 04:00:00,-7.675,89.17,0.43,-0.336,-0.224,0.0,3.6,91.305,271.5,36.015,-0.56
2022-01-13 05:00:00,-7.005,88.595,0.43,-0.471,-0.314,0.0,3.683,91.305,273.76,36.02,-0.7849999999999999
2022-01-13 06:00:00,-6.93,87.905,0.35,-0.243,-0.162,0.0,3.667,91.275,274.795,35.875,-0.405
2022-01-13 07:00:00,-6.995,89.69,0.49,-0.621,-0.414,0.0,3.667,91.24,273.675,36.06,-1.035
2022-01-13 08:00:00,-6.22,88.64,0.6,-0.057,-0.038,0.0,3.8,91.27,277.585,35.95,-0.095
2022-01-13 09:00:00,-5.45,86.815,0.585,2.64,1.76,0.0,3.917,91.305,282.375,35.945,4.4
2022-01-13 10:00:00,-6.12,86.345,0.48,18.93,12.62,0.0,4.383,91.325,282.695,35.62,31.549999999999997
2022-01-13 11:00:00,-1.54,75.105,0.685,88.104,58.736,0.0,4.35,91.295,308.175,35.585,146.84
2022-01-13 12:00:00,-1.805,74.34,0.56,38.457,25.638,0.0,4.25,91.28,315.855,35.595,64.095
2022-01-13 13:00:00,-3.665,81.935,0.51,11.883,7.922,0.0,4.267,91.255,303.29,35.705,19.805
2022-01-13 14:00:00,-4.27,84.385,0.465,7.464,4.976,0.0,4.517,91.245,294.085,35.505,12.440000000000001
2022-01-13 15:00:00,-3.785,86.655,0.395,5.52,3.68,0.0,4.383,91.245,292.205,35.425,9.2
2022-01-13 16:00:00,-3.665,85.27,0.56,3.213,2.142,0.0,4.333,91.215,292.5,35.335,5.355
2022-01-13 17:00:00,-4.09,87.155,0.48,0.516,0.344,0.0,4.317,91.225,289.435,35.275,0.86
2022-01-13 18:00:00,-4.315,87.57,0.385,-0.39,-0.26,0.0,4.183,91.245,286.76,35.29,-0.65
2022-01-13 19:00:00,-4.8,89.125,0.43,-0.363,-0.242,0.0,4.2,91.29,285.255,35.21,-0.605
2022-01-13 20:00:00,-4.835,89.67,0.355,-0.387,-0.258,0.0,3.983,91.3,283.825,35.295,-0.645
2022-01-13 21:00:00,-5.48,89.71,0.45,-0.414,-0.276,0.0,3.783,91.305,282.29,35.275,-0.69
2022-01-13 22:00:00,-6.63,92.645,0.32,-0.069,-0.046,0.0,3.75,91.325,279.76,35.15,-0.115
2022-01-13 23:00:00,-7.195,93.62,0.36,-0.318,-0.212,0.0,3.983,91.325,275.955,35.05,-0.53
2022-01-14 00:00:00,-6.4,93.375,0.34,-0.651,-0.434,0.0,4.083,91.325,276.675,35.175,-1.085
2022-01-14 01:00:00,-5.99,91.19,0.34,-0.519,-0.346,0.0,4.133,91.315,278.39,35.02,-0.865
2022-01-14 02:00:00,-6.17,91.88,0.245,-0.351,-0.234,0.0,4.167,91.33,278.615,35.19,-0.585
2022-01-14 03:00:00,-5.59,90.57,0.31,-0.57,-0.38,0.0,4.35,91.31,279.22,35.035,-0.95
2022-01-14 04:00:00,-4.625,89.65,0.405,-0.897,-0.598,0.0,4.433,91.275,281.695,35.175,-1.495
2022-01-14 05:00:00,-4.81,88.69,0.22,-0.21,-0.14,0.0,4.367,91.26,284.48,35.01,-0.35
2022-01-14 06:00:00,-4.755,90.96,0.295,-0.579,-0.386,0.0,4.533,91.25,282.925,35.035,-0.965
2022-01-14 07:00:00,-4.52,90.635,0.275,-0.57,-0.38,0.0,4.633,91.225,283.43,34.885,-0.95
2022-01-14 08:00:00,-3.9,88.95,0.31,-0.498,-0.332,0.0,4.8,91.19,285.19,34.86,-0.8300000000000001
2022-01-14 09:00:00,-3.375,88.285,0.235,3.336,2.224,0.0,4.883,91.195,289.315,34.67,5.5600000000000005
2022-01-14 10:00:00,-3.74,90.32,0.26,4.998,3.332,0.0,5.267,91.23,289.08,34.66,8.33
2022-01-14 11:00:00,0.775,77.38,0.585,129.213,86.142,0.0,5.267,91.22,313.96,34.415,215.355
2022-01-14 12:00:00,0.165,79.915,0.52,90.039,60.026,0.0,5.35,91.16,261.54,34.415,150.065
2022-01-14 13:00:00,-0.995,88.07,0.45,24.219,16.146,0.0,5.217,91.095,247.09,34.68,40.365
2022-01-14 14:00:00,-1.925,88.255,0.48,22.326,14.884,0.0,5.383,91.085,244.105,34.605,37.21
2022-01-14 15:00:00,-2.175,89.94,0.395,18.489,12.326,0.0,5.433,91.055,244.505,34.745,30.815
2022-01-14 16:00:00,-1.775,90.475,0.325,11.346,7.564,0.0,5.1,91.025,246.55,34.985,18.91
2022-01-14 17:00:00,-2.855,91.44,0.365,2.337,1.558,0.0,5.167,91.055,245.145,34.915,3.8950000000000005
2022-01-14 18:00:00,-2.505,90.425,0.425,0.033,0.022,0.0,5.033,90.995,265.295,35.09,0.055
2022-01-14 19:00:00,-2.285,89.14,0.35,-0.456,-0.304,0.0,5.017,90.96,276.785,35.13,-0.76
2022-01-14 20:00:00,-2.48,89.98,0.4,0.222,0.148,0.0,5.083,90.905,282.015,35.1,0.37
2022-01-14 21:00:00,-2.23,88.695,0.55,-0.036,-0.024,0.0,5.1,90.865,285.98,35.1,-0.06
2022-01-14 22:00:00,-2.205,87.87,0.34,-0.225,-0.15,0.0,5.0,90.83,286.685,34.74,-0.375
2022-01-14 23:00:00,-2.57,88.19,0.305,0.144,0.096,0.0,4.983,90.8,285.715,34.955,0.24
2022-01-15 00:00:00,-2.94,89.27,0.28,0.198,0.132,0.0,4.967,90.77,285.22,35.0,0.33
2022-01-15 01:00:00,-2.395,86.865,0.41,0.171,0.114,0.0,4.85,90.67,288.045,35.15,0.28500000000000003
2022-01-15 02:00:00,-2.685,87.85,0.415,0.042,0.028,0.0,4.633,90.63,287.72,35.005,0.07
2022-01-15 03:00:00,-3.04,87.845,0.405,-0.384,-0.256,0.0,4.4,90.615,287.3,34.85,-0.64
2022-01-15 04:00:00,-3.965,90.585,0.36,-0.162,-0.108,0.0,4.233,90.61,283.61,34.65,-0.27
2022-01-15 05:00:00,-4.67,91.945,0.42,-0.174,-0.116,0.0,4.4,90.545,281.935,34.715,-0.29
2022-01-15 06:00:00,-4.735,92.615,0.305,0.165,0.11,0.0,4.7,90.55,281.24,34.595,0.275
2022-01-15 07:00:00,-4.69,91.875,0.215,0.501,0.334,0.0,4.833,90.515,281.15,34.575,0.835
2022-01-15 08:00:00,-3.295,88.525,0.32,2.427,1.618,0.0,4.917,90.485,285.415,34.575,4.045
2022-01-15 09:00:00,-2.67,86.025,0.32,8.661,5.774,0.0,5.05,90.475,288.955,34.48,14.434999999999999
2022-01-15 10:00:00,-2.49,85.81,0.31,52.626,35.084,0.0,5.45,90.485,291.695,34.46,87.71000000000001
2022-01-15 11:00:00,1.91,73.37,0.44,234.798,156.532,0.0,5.417,90.475,265.745,34.005,391.33000000000004
2022-01-15 12:00:00,0.835,77.36,0.525,105.966,70.644,0.0,5.25,90.41,255.855,34.285,176.61
2022-01-15 13:00:00,-1.67,86.405,0.47,23.544,15.696,0.0,5.067,90.37,247.765,34.4,39.24
2022-01-15 14:00:00,-2.57,88.475,0.355,22.266,14.844,0.0,5.133,90.35,245.635,34.39,37.11
2022-01-15 15:00:00,-2.68,90.4,0.38,18.579,12.386,0.0,5.333,90.325,246.185,34.23,30.965
2022-01-15 16:00:00,-2.465,91.695,0.32,11.31,7.54,0.0,5.283,90.325,246.58,34.39,18.85
2022-01-15 17:00:00,-2.33,90.455,0.285,2.712,1.808,0.0,5.15,90.33,247.47,34.125,4.5200000000000005
2022-01-15 18:00:00,-2.825,90.765,0.24,0.099,0.066,0.0,5.15,90.335,251.355,34.32,0.165
2022-01-15 19:00:00,-2.26,89.58,0.3,0.546,0.364,0.0,5.233,90.33,255.52,34.17,0.91
2022-01-15 20:00:00,-1.25,85.54,0.375,0.138,0.092,0.0,5.2,90.31,253.065,34.33,0.23
2022-01-15 21:00:00,-0.485,82.025,0.55,-0.207,-0.138,0.0,4.983,90.31,248.235,34.175,-0.345
2022-01-15 22:00:00,-1.08,82.16,0.45,-0.909,-0.606,0.0,4.783,90.295,244.755,34.09,-1.5150000000000001
2022-01-15 23:00:00,-3.185,88.125,0.365,-0.357,-0.238,0.0,4.767,90.33,240.845,34.005,-0.595
2022-01-16 00:00:00,-3.46,89.51,0.365,-0.102,-0.068,0.0,4.817,90.35,240.38,33.935,-0.16999999999999998
2022-01-16 01:00:00,-3.165,86.905,0.325,0.285,0.19,0.0,4.8,90.32,242.235,33.815,0.475
2022-01-16 02:00:00,-2.61,85.38,0.315,0.066,0.044,0.0,4.767,90.315,241.975,33.705,0.11
2022-01-16 03:00:00,-1.495,81.46,0.385,0.312,0.208,0.0,4.533,90.31,244.66,33.475,0.52
2022-01-16 04:00:00,-2.14,81.99,0.62,-0.69,-0.46,0.0,4.267,90.265,241.155,33.505,-1.15
2022-01-16 05:00:00,-4.035,85.75,0.51,-1.161,-0.774,0.0,4.117,90.31,234.55,33.46,-1.935
2022-01-16 06:00:00,-5.46,90.115,0.44,-0.498,-0.332,0.0,4.183,90.34,232.68,33.485,-0.8300000000000001
2022-01-16 07:00:00,-5.32,89.48,0.38,0.204,0.136,0.0,4.3,90.41,235.49,33.5,0.33999999999999997
2022-01-16 08:00:00,-4.645,87.995,0.34,1.899,1.266,0.0,4.2,90.45,238.85,33.56,3.165
2022-01-16 09:00:00,-4.275,85.65,0.525,9.024,6.016,0.0,4.133,90.475,240.485,33.345,15.04
2022-01-16 10:00:00,-4.785,88.81,0.635,60.009,40.006,0.0,4.433,90.52,238.105,33.325,100.015
2022-01-16 11:00:00,-1.44,80.44,0.61,265.872,177.248,0.0,4.633,90.585,240.875,33.305,443.12
2022-01-16 12:00:00,-0.91,75.59,0.57,117.753,78.502,0.0,4.417,90.57,241.02,33.285,196.255
2022-01-16 13:00:00,-3.215,82.99,0.535,23.679,15.786,0.0,4.333,90.575,233.33,33.46,39.464999999999996
2022-01-16 14:00:00,-3.8,84.7,0.545,22.578,15.052,0.0,4.35,90.56,231.655,33.37,37.629999999999995
2022-01-16 15:00:00,-4.235,86.08,0.34,18.666,12.444,0.0,4.483,90.595,230.47,33.355,31.11
2022-01-16 16:00:00,-3.5,84.73,0.43,12.432,8.288,0.0,4.283,90.605,230.725,33.56,20.72
2022-01-16 17:00:00,-3.69,82.38,0.41,2.79,1.86,0.0,4.133,90.65,229.725,33.565,4.65
2022-01-16 18:00:00,-4.11,84.125,0.425,0.042,0.028,0.0,4.183,90.725,232.375,33.715,0.07
2022-01-16 19:00:00,-4.285,85.54,0.34,0.417,0.278,0.0,4.217,90.795,250.97,33.695,0.6950000000000001
2022-01-16 20:00:00,-3.875,86.375,0.38,0.654,0.436,0.0,4.383,90.845,261.62,33.955,1.09
2022-01-16 21:00:00,-2.815,85.185,0.485,0.735,0.49,0.0,4.4,90.9,281.41,33.945,1.225
2022-01-16 22:00:00,-2.66,86.07,0.465,0.213,0.142,0.0,4.433,90.97,281.53,33.885,0.355
2022-01-16 23:00:00,-2.795,87.56,0.46,0.186,0.124,0.0,4.6,90.96,278.67,33.83,0.31
2022-01-17 00:00:00,-2.285,86.04,0.435,0.393,0.262,0.0,4.683,90.99,287.335,33.755,0.655
2022-01-17 01:00:00,-1.725,84.265,0.415,0.456,0.304,0.0,4.7,91.01,288.745,33.865,0.76
2022-01-17 02:00:00,-1.82,85.71,0.31,0.174,0.116,0.0,4.6,91.04,288.13,33.895,0.29
2022-01-17 03:00:00,-1.91,84.87,0.51,0.108,0.072,0.0,4.55,91.05,283.86,33.78,0.18
2022-01-17 04:00:00,-2.5,86.485,0.235,0.156,0.104,0.0,4.467,91.015,280.095,33.8,0.26
2022-01-17 05:00:00,-2.605,85.24,0.28,-0.057,-0.038,0.0,4.133,91.025,270.245,33.6,-0.095
2022-01-17 06:00:00,-4.46,84.81,0.34,-0.306,-0.204,0.0,3.85,91.07,238.68,33.77,-0.51
2022-01-17 07:00:00,-5.09,83.455,0.435,-0.693,-0.462,0.0,3.783,91.065,224.585,33.585,-1.155
2022-01-17 08:00:00,-6.1,86.025,0.29,1.755,1.17,0.0,3.75,91.14,225.05,33.645,2.925
2022-01-17 09:00:00,-5.475,82.14,0.41,11.451,7.634,0.0,3.833,91.165,226.14,33.6,19.085
2022-01-17 10:00:00,-5.16,80.38,0.44,53.277,35.518,0.0,4.2,91.215,226.36,33.56,88.795
2022-01-17 11:00:00,-0.8,68.675,0.595,210.147,140.098,0.0,4.2,91.225,236.215,33.18,350.245
