,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge
9019,2019-05-04 15:45:00,0.508,3.796,86.945,0.711,138.124,180.872,0,895.339,1,294.443,0.35,6.969,0.0
9020,2019-05-04 16:00:00,0.463,3.503,87.792,0.699,103.557,178.171,0,895.339,1,296.629,0.35,6.893,0.0
9021,2019-05-04 16:15:00,0.418,2.992,89.243,0.693,90.285,154.915,0,895.53,1,296.971,0.35,6.757,0.0
9022,2019-05-04 16:30:00,0.373,2.48,90.694,0.686,77.014,131.659,0,895.722,1,297.313,0.35,6.622,0.0
9023,2019-05-04 16:45:00,0.329,1.969,92.145,0.679,63.742,108.404,0,895.913,1,297.655,0.35,6.487,0.0
9024,2019-05-04 17:00:00,0.284,1.457,93.597,0.673,50.47,85.148,0,896.104,1,297.997,0.35,6.351,0.0
9025,2019-05-04 17:15:00,0.239,1.108,94.101,0.749,38.88,68.485,0,896.349,1,300.054,0.35,6.227,0.0
9026,2019-05-04 17:30:00,0.195,0.758,94.606,0.825,27.289,51.822,0,896.595,1,302.112,0.35,6.104,0.0
9027,2019-05-04 17:45:00,0.152,0.409,95.111,0.901,15.698,35.158,0,896.84,1,304.169,0.35,5.983,0.0
9028,2019-05-04 18:00:00,0.108,0.059,95.616,0.978,4.108,18.495,0,897.085,1,306.226,0.35,5.864,0.0
9029,2019-05-04 18:15:00,0.066,-0.152,95.743,0.986,3.081,14.338,0,897.24,1,307.216,0.35,5.783,3.58
9030,2019-05-04 18:30:00,0.024,-0.363,95.87,0.994,2.054,10.182,0,897.394,1,308.206,0.35,5.702,3.58
9031,2019-05-04 18:45:00,0.0,-0.574,95.997,1.002,1.027,6.025,0,897.548,1,309.197,0.35,5.622,3.58
9032,2019-05-04 19:00:00,0.0,-0.785,96.124,1.01,0.0,1.868,0,897.703,1,310.187,0.35,5.543,3.58
9033,2019-05-04 19:15:00,0.0,-0.907,95.937,0.981,0.0,1.401,0,897.92,1,308.898,0.35,5.483,3.58
9034,2019-05-04 19:30:00,0.0,-1.029,95.749,0.952,0.0,0.934,0,898.137,1,307.608,0.35,5.424,3.58
9035,2019-05-04 19:45:00,0.0,-1.151,95.561,0.923,0.0,0.467,0,898.354,1,306.318,0.35,5.365,3.58
9036,2019-05-04 20:00:00,0.0,-1.274,95.374,0.894,0.0,0.0,0,898.572,1,305.029,0.35,5.306,3.58
9037,2019-05-04 20:15:00,0.0,-1.422,95.351,0.879,0.0,0.0,0,898.687,1,303.112,0.35,5.247,3.58
9038,2019-05-04 20:30:00,0.0,-1.57,95.328,0.864,0.0,0.0,0,898.803,1,301.194,0.35,5.189,3.58
9039,2019-05-04 20:45:00,0.0,-1.718,95.306,0.849,0.0,0.0,0,898.919,1,299.276,0.35,5.132,3.58
9040,2019-05-04 21:00:00,0.0,-1.865,95.283,0.834,0.0,0.0,0,899.035,1,297.359,0.35,5.075,3.58
9041,2019-05-04 21:15:00,0.0,-1.968,95.355,0.821,0.0,0.0,0,899.107,1,295.861,0.35,5.04,3.58
9042,2019-05-04 21:30:00,0.0,-2.071,95.427,0.807,0.0,0.0,0,899.179,1,294.362,0.35,5.006,3.58
9043,2019-05-04 21:45:00,0.0,-2.174,95.499,0.794,0.0,0.0,0,899.251,1,292.864,0.35,4.971,3.58
9044,2019-05-04 22:00:00,0.0,-2.277,95.571,0.78,0.0,0.0,0,899.323,1,291.366,0.35,4.937,3.58
9045,2019-05-04 22:15:00,0.0,-2.353,95.184,0.758,0.0,0.0,0,899.402,1,290.373,0.35,4.89,3.58
9046,2019-05-04 22:30:00,0.0,-2.429,94.797,0.736,0.0,0.0,0,899.48,1,289.38,0.35,4.842,3.58
9047,2019-05-04 22:45:00,0.0,-2.506,94.411,0.715,0.0,0.0,0,899.559,1,288.387,0.35,4.795,3.58
9048,2019-05-04 23:00:00,0.0,-2.582,94.024,0.693,0.0,0.0,0,899.638,1,287.394,0.35,4.749,3.58
9049,2019-05-04 23:15:00,0.0,-2.633,93.926,0.699,0.0,0.0,0,899.609,1,289.538,0.35,4.726,3.58
9050,2019-05-04 23:30:00,0.0,-2.685,93.829,0.706,0.0,0.0,0,899.579,1,291.682,0.35,4.703,3.58
9051,2019-05-04 23:45:00,0.0,-2.736,93.732,0.712,0.0,0.0,0,899.55,1,293.825,0.35,4.68,3.58
9052,2019-05-05 00:00:00,0.0,-2.788,93.635,0.719,0.0,0.0,0,899.52,1,295.969,0.35,4.657,3.58
9053,2019-05-05 00:15:00,0.0,-2.813,93.938,0.706,0.0,0.0,0,899.554,1,290.25,0.35,4.663,3.58
9054,2019-05-05 00:30:00,0.0,-2.838,94.241,0.693,0.0,0.0,0,899.588,1,284.53,0.35,4.67,3.58
9055,2019-05-05 00:45:00,0.0,-2.864,94.544,0.679,0.0,0.0,0,899.621,1,278.81,0.35,4.676,3.58
9056,2019-05-05 01:00:00,0.0,-2.889,94.847,0.666,0.0,0.0,0,899.655,1,273.091,0.35,4.682,3.58
9057,2019-05-05 01:15:00,0.0,-2.909,95.094,0.649,0.0,0.0,0,899.723,1,274.316,0.35,4.687,3.58
9058,2019-05-05 01:30:00,0.0,-2.929,95.341,0.631,0.0,0.0,0,899.792,1,275.541,0.35,4.692,3.58
9059,2019-05-05 01:45:00,0.0,-2.949,95.588,0.614,0.0,0.0,0,899.86,1,276.766,0.35,4.697,3.58
9060,2019-05-05 02:00:00,0.0,-2.969,95.835,0.596,0.0,0.0,0,899.928,1,277.991,0.35,4.702,3.58
9061,2019-05-05 02:15:00,0.0,-2.928,95.144,0.609,0.0,0.0,0,899.917,1,280.539,0.35,4.683,3.58
9062,2019-05-05 02:30:00,0.0,-2.887,94.453,0.623,0.0,0.0,0,899.907,1,283.086,0.35,4.663,3.58
9063,2019-05-05 02:45:00,0.0,-2.846,93.761,0.636,0.0,0.0,0,899.896,1,285.634,0.35,4.643,3.58
9064,2019-05-05 03:00:00,0.0,-2.805,93.07,0.65,0.0,0.0,0,899.886,1,288.182,0.35,4.623,3.58
9065,2019-05-05 03:15:00,0.0,-2.829,93.449,0.646,0.0,0.0,0,899.925,1,285.91,0.35,4.633,3.58
9066,2019-05-05 03:30:00,0.0,-2.853,93.827,0.643,0.0,0.0,0,899.964,1,283.637,0.35,4.644,3.58
9067,2019-05-05 03:45:00,0.0,-2.877,94.205,0.64,0.0,0.0,0,900.003,1,281.364,0.35,4.655,3.58
9068,2019-05-05 04:00:00,0.0,-2.9,94.584,0.636,0.0,0.0,0,900.043,1,279.092,0.35,4.665,3.58
9069,2019-05-05 04:15:00,0.0,-2.904,94.296,0.658,0.167,1.694,0,900.053,1,282.002,0.35,4.649,3.58
9070,2019-05-05 04:30:00,0.039,-2.909,94.008,0.679,0.334,3.387,0,900.062,1,284.912,0.35,4.634,3.58
9071,2019-05-05 04:45:00,0.081,-2.913,93.72,0.701,0.502,5.08,0,900.072,1,287.821,0.35,4.618,3.58
9072,2019-05-05 05:00:00,0.124,-2.917,93.431,0.722,0.669,6.774,0,900.082,1,290.731,0.35,4.602,3.58
9073,2019-05-05 05:15:00,0.167,-2.726,93.28,0.742,3.916,18.296,0,900.226,1,289.62,0.35,4.661,3.58
9074,2019-05-05 05:30:00,0.211,-2.536,93.128,0.761,7.162,29.818,0,900.371,1,288.509,0.35,4.72,3.58
9075,2019-05-05 05:45:00,0.256,-2.345,92.976,0.781,10.409,41.341,0,900.515,1,287.398,0.35,4.779,3.58
9076,2019-05-05 06:00:00,0.3,-2.154,92.825,0.801,13.656,52.863,0,900.659,1,286.287,0.35,4.839,3.58
9077,2019-05-05 06:15:00,0.345,-1.982,92.856,0.828,19.604,67.96,0,900.783,1,281.581,0.35,4.903,3.58
9078,2019-05-05 06:30:00,0.39,-1.809,92.887,0.854,25.552,83.057,0,900.908,1,276.875,0.35,4.968,3.58
9079,2019-05-05 06:45:00,0.435,-1.637,92.918,0.881,31.5,98.154,0,901.032,1,272.169,0.35,5.033,3.58
9080,2019-05-05 07:00:00,0.48,-1.464,92.95,0.908,37.448,113.251,0,901.156,1,267.463,0.35,5.099,3.58
9081,2019-05-05 07:15:00,0.524,-1.3,92.873,0.919,54.865,131.152,0,901.212,1,270.253,0.35,5.157,3.58
9082,2019-05-05 07:30:00,0.569,-1.136,92.795,0.93,72.282,149.052,0,901.267,1,273.043,0.35,5.215,3.58
9083,2019-05-05 07:45:00,0.612,-0.972,92.718,0.941,89.698,166.952,0,901.323,1,275.833,0.35,5.274,3.58
9084,2019-05-05 08:00:00,0.656,-0.808,92.641,0.953,107.115,184.853,0,901.378,1,278.623,0.35,5.334,0.0
9085,2019-05-05 08:15:00,0.698,-0.788,92.352,0.97,124.453,195.401,0,901.454,1,276.882,0.35,5.325,0.0
9086,2019-05-05 08:30:00,0.739,-0.768,92.063,0.987,141.79,205.95,0,901.531,1,275.14,0.35,5.316,0.0
9087,2019-05-05 08:45:00,0.78,-0.748,91.775,1.004,159.128,216.498,0,901.608,1,273.398,0.35,5.307,0.0
9088,2019-05-05 09:00:00,0.818,-0.728,91.486,1.021,176.466,227.046,0,901.684,1,271.657,0.35,5.298,0.0
9089,2019-05-05 09:15:00,0.855,-0.503,90.752,1.119,181.998,246.986,0,901.784,1,272.014,0.35,5.342,0.0
9090,2019-05-05 09:30:00,0.89,-0.278,90.018,1.218,187.53,266.925,0,901.883,1,272.37,0.35,5.387,0.0
9091,2019-05-05 09:45:00,0.922,-0.053,89.284,1.316,193.063,286.864,0,901.983,1,272.727,0.35,5.431,0.0
9092,2019-05-05 10:00:00,0.952,0.172,88.55,1.415,198.595,306.804,0,902.083,1,273.084,0.35,5.476,0.0
9093,2019-05-05 10:15:00,0.978,0.363,88.225,1.4,227.403,317.234,0,902.172,1,271.374,0.35,5.532,0.0
9094,2019-05-05 10:30:00,1.0,0.555,87.901,1.385,256.211,327.665,0,902.261,1,269.665,0.35,5.589,0.0
9095,2019-05-05 10:45:00,1.017,0.747,87.576,1.37,285.019,338.096,0,902.35,1,267.956,0.35,5.646,0.0
9096,2019-05-05 11:00:00,1.03,0.938,87.251,1.355,313.827,348.526,0,902.439,1,266.246,0.35,5.703,0.0
9097,2019-05-05 11:15:00,1.037,1.021,86.813,1.34,321.708,342.144,0,902.462,1,267.37,0.35,5.709,0.0
9098,2019-05-05 11:30:00,1.039,1.103,86.375,1.325,329.588,335.762,0,902.485,1,268.494,0.35,5.714,0.0
9099,2019-05-05 11:45:00,1.036,1.185,85.937,1.309,337.468,329.38,0,902.508,1,269.617,0.35,5.718,0.0
9100,2019-05-05 12:00:00,1.027,1.267,85.499,1.294,345.349,322.998,0,902.531,1,270.741,0.35,5.723,0.0
9101,2019-05-05 12:15:00,1.012,1.324,85.589,1.293,345.196,316.598,0,902.671,1,269.575,0.35,5.753,0.0
9102,2019-05-05 12:30:00,0.993,1.382,85.68,1.292,345.042,310.197,0,902.81,1,268.409,0.35,5.783,0.0
9103,2019-05-05 12:45:00,0.97,1.439,85.77,1.291,344.888,303.797,0,902.95,1,267.243,0.35,5.813,0.0
9104,2019-05-05 13:00:00,0.943,1.497,85.861,1.291,344.735,297.396,0,903.09,1,266.077,0.35,5.843,0.0
9105,2019-05-05 13:15:00,0.913,1.494,85.665,1.269,356.886,289.236,0,903.13,1,266.024,0.35,5.829,0.0
9106,2019-05-05 13:30:00,0.88,1.492,85.47,1.248,369.037,281.076,0,903.17,1,265.971,0.35,5.814,0.0
9107,2019-05-05 13:45:00,0.844,1.49,85.274,1.226,381.188,272.915,0,903.211,1,265.918,0.35,5.8,0.0
9108,2019-05-05 14:00:00,0.807,1.487,85.079,1.205,393.339,264.755,0,903.251,1,265.865,0.35,5.786,0.0
9109,2019-05-05 14:15:00,0.767,1.37,85.434,1.224,360.268,259.338,0,903.294,1,266.968,0.35,5.761,0.0
9110,2019-05-05 14:30:00,0.727,1.253,85.79,1.244,327.198,253.921,0,903.337,1,268.072,0.35,5.737,0.0
9111,2019-05-05 14:45:00,0.685,1.136,86.145,1.263,294.127,248.504,0,903.381,1,269.175,0.35,5.712,0.0
9112,2019-05-05 15:00:00,0.643,1.019,86.501,1.283,261.056,243.087,0,903.424,1,270.278,0.35,5.687,0.0
9113,2019-05-05 15:15:00,0.599,0.977,86.399,1.242,253.394,227.764,0,903.547,1,265.515,0.35,5.663,0.0
9114,2019-05-05 15:30:00,0.555,0.934,86.298,1.201,245.732,212.442,0,903.669,1,260.752,0.35,5.64,0.0
9115,2019-05-05 15:45:00,0.511,0.892,86.196,1.161,238.071,197.119,0,903.792,1,255.988,0.35,5.616,0.0
9116,2019-05-05 16:00:00,0.466,0.85,86.095,1.12,230.409,181.796,0,903.914,1,251.225,0.35,5.592,0.0
9117,2019-05-05 16:15:00,0.421,0.775,86.327,1.07,200.458,170.525,0,903.96,1,252.766,0.35,5.577,0.0
9118,2019-05-05 16:30:00,0.377,0.701,86.559,1.02,170.506,159.254,0,904.007,1,254.308,0.35,5.562,0.0
9119,2019-05-05 16:45:00,0.332,0.626,86.791,0.971,140.555,147.982,0,904.053,1,255.849,0.35,5.547,0.0
9120,2019-05-05 17:00:00,0.287,0.551,87.023,0.921,110.604,136.711,0,904.099,1,257.39,0.35,5.531,0.0
9121,2019-05-05 17:15:00,0.243,0.369,87.293,0.866,95.395,119.522,0,904.164,1,256.666,0.35,5.476,0.0
9122,2019-05-05 17:30:00,0.199,0.187,87.564,0.811,80.186,102.332,0,904.23,1,255.942,0.35,5.421,0.0
9123,2019-05-05 17:45:00,0.155,0.005,87.834,0.756,64.976,85.143,0,904.295,1,255.218,0.35,5.366,0.0
9124,2019-05-05 18:00:00,0.112,-0.177,88.104,0.701,49.767,67.954,0,904.36,1,254.494,0.35,5.312,3.58
9125,2019-05-05 18:15:00,0.069,-0.369,88.789,0.662,38.506,53.784,0,904.407,1,248.988,0.35,5.278,3.58
9126,2019-05-05 18:30:00,0.027,-0.562,89.473,0.622,27.246,39.613,0,904.454,1,243.482,0.35,5.245,3.58
9127,2019-05-05 18:45:00,0.0,-0.754,90.157,0.583,15.986,25.442,0,904.501,1,237.977,0.35,5.211,3.58
9128,2019-05-05 19:00:00,0.0,-0.947,90.841,0.543,4.725,11.272,0,904.548,1,232.471,0.35,5.177,3.58
9129,2019-05-05 19:15:00,0.0,-1.086,91.286,0.543,3.544,8.454,0,904.69,1,234.862,0.35,5.149,3.58
9130,2019-05-05 19:30:00,0.0,-1.226,91.732,0.543,2.362,5.636,0,904.833,1,237.252,0.35,5.122,3.58
9131,2019-05-05 19:45:00,0.0,-1.366,92.177,0.543,1.181,2.818,0,904.976,1,239.643,0.35,5.094,3.58
9132,2019-05-05 20:00:00,0.0,-1.505,92.622,0.543,0.0,0.0,0,905.119,1,242.034,0.35,5.066,3.58
9133,2019-05-05 20:15:00,0.0,-1.603,92.803,0.547,0.0,0.0,0,905.107,1,244.735,0.35,5.04,3.58
9134,2019-05-05 20:30:00,0.0,-1.7,92.983,0.551,0.0,0.0,0,905.096,1,247.436,0.35,5.013,3.58
9135,2019-05-05 20:45:00,0.0,-1.798,93.164,0.555,0.0,0.0,0,905.084,1,250.138,0.35,4.987,3.58
9136,2019-05-05 21:00:00,0.0,-1.895,93.344,0.559,0.0,0.0,0,905.072,1,252.839,0.35,4.961,3.58
9137,2019-05-05 21:15:00,0.0,-1.857,92.523,0.588,0.0,0.0,0,905.004,1,250.898,0.35,4.931,3.58
9138,2019-05-05 21:30:00,0.0,-1.819,91.702,0.617,0.0,0.0,0,904.935,1,248.958,0.35,4.901,3.58
9139,2019-05-05 21:45:00,0.0,-1.781,90.88,0.646,0.0,0.0,0,904.866,1,247.018,0.35,4.87,3.58
9140,2019-05-05 22:00:00,0.0,-1.743,90.059,0.675,0.0,0.0,0,904.797,1,245.077,0.35,4.84,3.58
9141,2019-05-05 22:15:00,0.0,-1.923,90.33,0.654,0.0,0.0,0,904.803,1,243.764,0.35,4.791,3.58
9142,2019-05-05 22:30:00,0.0,-2.102,90.601,0.633,0.0,0.0,0,904.808,1,242.452,0.35,4.742,3.58
9143,2019-05-05 22:45:00,0.0,-2.282,90.873,0.612,0.0,0.0,0,904.813,1,241.14,0.35,4.693,3.58
9144,2019-05-05 23:00:00,0.0,-2.461,91.144,0.591,0.0,0.0,0,904.819,1,239.827,0.35,4.645,3.58
9145,2019-05-05 23:15:00,0.0,-2.501,91.25,0.605,0.0,0.0,0,904.824,1,237.33,0.35,4.636,3.58
9146,2019-05-05 23:30:00,0.0,-2.54,91.356,0.618,0.0,0.0,0,904.83,1,234.833,0.35,4.628,3.58
9147,2019-05-05 23:45:00,0.0,-2.58,91.462,0.632,0.0,0.0,0,904.836,1,232.336,0.35,4.62,3.58
9148,2019-05-06 00:00:00,0.0,-2.619,91.568,0.646,0.0,0.0,0,904.842,1,229.839,0.35,4.612,3.58
9149,2019-05-06 00:15:00,0.0,-2.582,91.883,0.63,0.0,0.0,0,904.866,1,230.878,0.35,4.641,3.58
9150,2019-05-06 00:30:00,0.0,-2.544,92.198,0.614,0.0,0.0,0,904.891,1,231.918,0.35,4.67,3.58
9151,2019-05-06 00:45:00,0.0,-2.506,92.513,0.598,0.0,0.0,0,904.915,1,232.957,0.35,4.699,3.58
9152,2019-05-06 01:00:00,0.0,-2.468,92.828,0.582,0.0,0.0,0,904.939,1,233.996,0.35,4.728,3.58
9153,2019-05-06 01:15:00,0.0,-2.647,92.824,0.595,0.0,0.0,0,904.969,1,238.92,0.35,4.665,3.58
9154,2019-05-06 01:30:00,0.0,-2.826,92.82,0.608,0.0,0.0,0,904.998,1,243.845,0.35,4.604,3.58
9155,2019-05-06 01:45:00,0.0,-3.004,92.816,0.621,0.0,0.0,0,905.027,1,248.77,0.35,4.542,3.58
9156,2019-05-06 02:00:00,0.0,-3.183,92.811,0.633,0.0,0.0,0,905.056,1,253.694,0.35,4.482,3.58
9157,2019-05-06 02:15:00,0.0,-3.316,93.203,0.619,0.0,0.0,0,905.114,1,254.092,0.35,4.456,3.58
9158,2019-05-06 02:30:00,0.0,-3.448,93.594,0.605,0.0,0.0,0,905.172,1,254.49,0.35,4.431,3.58
9159,2019-05-06 02:45:00,0.0,-3.581,93.986,0.59,0.0,0.0,0,905.23,1,254.887,0.35,4.405,3.58
9160,2019-05-06 03:00:00,0.0,-3.714,94.378,0.576,0.0,0.0,0,905.288,1,255.285,0.35,4.38,3.58
9161,2019-05-06 03:15:00,0.0,-3.702,94.285,0.551,0.0,0.0,0,905.344,1,253.957,0.35,4.379,3.58
9162,2019-05-06 03:30:00,0.0,-3.69,94.192,0.527,0.0,0.0,0,905.4,1,252.628,0.35,4.379,3.58
9163,2019-05-06 03:45:00,0.0,-3.677,94.099,0.502,0.0,0.0,0,905.456,1,251.3,0.35,4.379,3.58
9164,2019-05-06 04:00:00,0.0,-3.665,94.006,0.478,0.0,0.0,0,905.512,1,249.972,0.35,4.379,3.58
9165,2019-05-06 04:15:00,0.001,-3.653,93.681,0.467,1.496,3.144,0,905.582,1,250.262,0.35,4.367,3.58
9166,2019-05-06 04:30:00,0.043,-3.64,93.356,0.457,2.991,6.288,0,905.652,1,250.552,0.35,4.356,3.58
9167,2019-05-06 04:45:00,0.085,-3.628,93.031,0.446,4.486,9.433,0,905.722,1,250.843,0.35,4.345,3.58
9168,2019-05-06 05:00:00,0.128,-3.616,92.707,0.435,5.982,12.577,0,905.791,1,251.133,0.35,4.334,3.58
9169,2019-05-06 05:15:00,0.171,-3.441,92.118,0.471,22.557,24.756,0,905.89,1,245.943,0.35,4.363,3.58
9170,2019-05-06 05:30:00,0.215,-3.266,91.529,0.506,39.132,36.934,0,905.989,1,240.754,0.35,4.393,3.58
9171,2019-05-06 05:45:00,0.259,-3.091,90.94,0.542,55.707,49.112,0,906.088,1,235.564,0.35,4.422,3.58
9172,2019-05-06 06:00:00,0.304,-2.916,90.351,0.577,72.282,61.291,0,906.187,1,230.374,0.35,4.451,3.58
9173,2019-05-06 06:15:00,0.349,-2.367,88.993,0.606,83.982,80.441,0,906.206,1,235.806,0.35,4.567,3.58
9174,2019-05-06 06:30:00,0.394,-1.818,87.635,0.635,95.682,99.592,0,906.225,1,241.238,0.35,4.684,3.58
9175,2019-05-06 06:45:00,0.439,-1.269,86.277,0.664,107.381,118.742,0,906.244,1,246.67,0.35,4.802,0.0
9176,2019-05-06 07:00:00,0.483,-0.72,84.919,0.693,119.081,137.893,0,906.264,1,252.102,0.35,4.921,0.0
9177,2019-05-06 07:15:00,0.528,-0.298,83.465,0.735,142.554,144.196,0,906.285,1,252.04,0.35,4.988,0.0
9178,2019-05-06 07:30:00,0.572,0.125,82.011,0.777,166.028,150.5,0,906.307,1,251.978,0.35,5.054,0.0
9179,2019-05-06 07:45:00,0.616,0.547,80.557,0.819,189.501,156.804,0,906.329,1,251.916,0.35,5.119,0.0
9180,2019-05-06 08:00:00,0.659,0.969,79.102,0.861,212.974,163.107,0,906.351,1,251.854,0.35,5.182,0.0
9181,2019-05-06 08:15:00,0.702,1.206,77.866,0.871,241.404,176.789,0,906.343,1,253.267,0.35,5.189,0.0
9182,2019-05-06 08:30:00,0.743,1.444,76.629,0.881,269.834,190.47,0,906.336,1,254.68,0.35,5.195,0.0
9183,2019-05-06 08:45:00,0.784,1.681,75.392,0.891,298.265,204.152,0,906.328,1,256.092,0.35,5.199,0.0
9184,2019-05-06 09:00:00,0.822,1.918,74.155,0.901,326.695,217.834,0,906.32,1,257.505,0.35,5.201,0.0
9185,2019-05-06 09:15:00,0.86,2.076,73.579,0.922,328.411,237.076,0,906.37,1,258.015,0.35,5.219,0.0
9186,2019-05-06 09:30:00,0.894,2.233,73.003,0.943,330.128,256.319,0,906.419,1,258.525,0.35,5.237,0.0
9187,2019-05-06 09:45:00,0.927,2.391,72.426,0.964,331.844,275.562,0,906.469,1,259.035,0.35,5.255,0.0
9188,2019-05-06 10:00:00,0.956,2.549,71.85,0.985,333.56,294.804,0,906.518,1,259.545,0.35,5.272,0.0
9189,2019-05-06 10:15:00,0.982,2.711,71.628,0.996,347.701,293.69,0,906.514,1,260.574,0.35,5.316,0.0
9190,2019-05-06 10:30:00,1.005,2.873,71.405,1.006,361.842,292.577,0,906.51,1,261.603,0.35,5.361,0.0
9191,2019-05-06 10:45:00,1.022,3.035,71.182,1.017,375.982,291.464,0,906.506,1,262.632,0.35,5.406,0.0
9192,2019-05-06 11:00:00,1.035,3.197,70.96,1.027,390.123,290.35,0,906.502,1,263.661,0.35,5.452,0.0
9193,2019-05-06 11:15:00,1.042,3.291,70.71,1.009,380.308,301.747,0,906.599,1,265.909,0.35,5.469,0.0
9194,2019-05-06 11:30:00,1.044,3.386,70.461,0.99,370.492,313.144,0,906.697,1,268.157,0.35,5.486,0.0
9195,2019-05-06 11:45:00,1.041,3.48,70.212,0.972,360.677,324.541,0,906.794,1,270.405,0.35,5.504,0.0
9196,2019-05-06 12:00:00,1.031,3.575,69.963,0.954,350.862,335.938,0,906.891,1,272.653,0.35,5.521,0.0
9197,2019-05-06 12:15:00,1.017,3.743,69.416,0.947,366.469,315.201,0,906.959,1,272.361,0.35,5.543,0.0
9198,2019-05-06 12:30:00,0.998,3.912,68.869,0.939,382.076,294.464,0,907.027,1,272.07,0.35,5.565,0.0
9199,2019-05-06 12:45:00,0.975,4.081,68.322,0.932,397.683,273.728,0,907.095,1,271.778,0.35,5.587,0.0
9200,2019-05-06 13:00:00,0.947,4.249,67.775,0.925,413.29,252.991,0,907.163,1,271.486,0.35,5.608,0.0
9201,2019-05-06 13:15:00,0.917,4.319,67.526,0.902,369.858,270.776,0,907.176,1,273.521,0.35,5.615,0.0
9202,2019-05-06 13:30:00,0.884,4.388,67.277,0.879,326.426,288.561,0,907.19,1,275.556,0.35,5.622,0.0
9203,2019-05-06 13:45:00,0.848,4.458,67.028,0.856,282.993,306.346,0,907.204,1,277.591,0.35,5.628,0.0
9204,2019-05-06 14:00:00,0.81,4.528,66.778,0.832,239.561,324.131,0,907.217,1,279.626,0.35,5.635,0.0
9205,2019-05-06 14:15:00,0.771,4.589,66.528,0.811,252.633,307.124,0,907.199,1,279.21,0.35,5.638,0.0
9206,2019-05-06 14:30:00,0.73,4.65,66.279,0.79,265.704,290.116,0,907.182,1,278.795,0.35,5.641,0.0
9207,2019-05-06 14:45:00,0.689,4.711,66.029,0.769,278.776,273.109,0,907.164,1,278.38,0.35,5.643,0.0
9208,2019-05-06 15:00:00,0.646,4.772,65.779,0.747,291.848,256.102,0,907.147,1,277.964,0.35,5.646,0.0
9209,2019-05-06 15:15:00,0.602,4.707,66.322,0.737,261.31,240.943,0,907.136,1,279.014,0.35,5.667,0.0
9210,2019-05-06 15:30:00,0.559,4.642,66.866,0.726,230.772,225.784,0,907.124,1,280.065,0.35,5.688,0.0
9211,2019-05-06 15:45:00,0.514,4.578,67.41,0.715,200.234,210.625,0,907.113,1,281.116,0.35,5.708,0.0
9212,2019-05-06 16:00:00,0.469,4.513,67.954,0.704,169.696,195.466,0,907.102,1,282.166,0.35,5.728,0.0
9213,2019-05-06 16:15:00,0.425,4.371,68.548,0.693,147.678,183.23,0,907.107,1,282.596,0.35,5.721,0.0
9214,2019-05-06 16:30:00,0.38,4.228,69.142,0.681,125.66,170.995,0,907.112,1,283.026,0.35,5.713,0.0
9215,2019-05-06 16:45:00,0.335,4.086,69.737,0.669,103.642,158.76,0,907.117,1,283.457,0.35,5.705,0.0
9216,2019-05-06 17:00:00,0.29,3.944,70.331,0.658,81.624,146.524,0,907.122,1,283.887,0.35,5.696,0.0
9217,2019-05-06 17:15:00,0.246,3.597,71.617,0.635,71.741,125.364,0,907.208,1,279.79,0.35,5.66,0.0
9218,2019-05-06 17:30:00,0.202,3.25,72.904,0.613,61.858,104.203,0,907.293,1,275.692,0.35,5.622,0.0
9219,2019-05-06 17:45:00,0.158,2.904,74.19,0.59,51.975,83.042,0,907.378,1,271.595,0.35,5.583,0.0
9220,2019-05-06 18:00:00,0.115,2.557,75.476,0.567,42.092,61.882,0,907.463,1,267.497,0.35,5.541,0.0
9221,2019-05-06 18:15:00,0.073,2.069,78.072,0.546,33.29,49.057,0,907.518,1,261.166,0.35,5.535,0.0
9222,2019-05-06 18:30:00,0.031,1.58,80.668,0.524,24.488,36.232,0,907.574,1,254.834,0.35,5.523,0.0
9223,2019-05-06 18:45:00,0.0,1.091,83.265,0.502,15.686,23.408,0,907.629,1,248.502,0.35,5.503,0.0
9224,2019-05-06 19:00:00,0.0,0.603,85.861,0.481,6.884,10.583,0,907.684,1,242.171,0.35,5.478,0.0
9225,2019-05-06 19:15:00,0.0,0.252,86.527,0.492,5.163,7.937,0,907.734,1,243.515,0.35,5.382,0.0
9226,2019-05-06 19:30:00,0.0,-0.098,87.192,0.504,3.442,5.292,0,907.783,1,244.858,0.35,5.287,3.58
9227,2019-05-06 19:45:00,0.0,-0.449,87.858,0.515,1.721,2.646,0,907.833,1,246.202,0.35,5.193,3.58
9228,2019-05-06 20:00:00,0.0,-0.799,88.523,0.527,0.0,0.0,0,907.883,1,247.546,0.35,5.1,3.58
9229,2019-05-06 20:15:00,0.0,-0.866,89.094,0.527,0.0,0.0,0,907.831,1,241.454,0.35,5.108,3.58
9230,2019-05-06 20:30:00,0.0,-0.933,89.666,0.528,0.0,0.0,0,907.779,1,235.361,0.35,5.115,3.58
9231,2019-05-06 20:45:00,0.0,-1.0,90.237,0.528,0.0,0.0,0,907.728,1,229.268,0.35,5.123,3.58
9232,2019-05-06 21:00:00,0.0,-1.066,90.808,0.528,0.0,0.0,0,907.676,1,223.176,0.35,5.13,3.58
9233,2019-05-06 21:15:00,0.0,-1.066,90.267,0.525,0.0,0.0,0,907.677,1,222.867,0.35,5.099,3.58
