,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,p_a,Prec
3941,12497,12497,2019-02-13 09:25:00,-1.4859825,63.55777416666666,1.2864875,211.28731333333334,71.62707083333333,225.09995,907.2906800000001,0.0
3942,12498,12498,2019-02-13 09:30:00,-1.244975,62.537535,1.319675,222.17198000000002,73.219675,224.99327,907.34844,0.0
3943,12499,12499,2019-02-13 09:35:00,-1.0039675,61.517295833333336,1.3528624999999999,233.05664666666667,74.81227916666667,224.88659,907.4062,0.0
3944,12500,12500,2019-02-13 09:40:00,-0.7629599999999999,60.497056666666666,1.38605,243.94131333333334,76.40488333333333,224.77991,907.46396,0.0
3945,12501,12501,2019-02-13 09:45:00,-0.5219524999999998,59.476817499999996,1.4192375,254.82598000000002,77.9974875,224.67323000000002,907.5217200000001,0.0
3946,12502,12502,2019-02-13 09:50:00,-0.280945,58.45657833333333,1.4524249999999999,265.71064666666666,79.59009166666667,224.56655,907.5794800000001,0.0
3947,12503,12503,2019-02-13 09:55:00,-0.03993749999999974,57.43633916666667,1.4856125,276.59531333333337,81.18269583333334,224.45987000000002,907.63724,0.0
3948,12504,12504,2019-02-13 10:00:00,0.20107,56.4161,1.5188,287.47998,82.7753,224.35319,907.695,0.0
3949,12505,12505,2019-02-13 10:05:00,0.44586166666666666,55.76779416666667,1.4469458333333334,295.11039833333336,83.30004333333333,224.65874583333334,907.6915625,0.0
3950,12506,12506,2019-02-13 10:10:00,0.6906533333333333,55.11948833333334,1.3750916666666666,302.74081666666666,83.82478666666667,224.96430166666667,907.688125,0.0
3951,12507,12507,2019-02-13 10:15:00,0.935445,54.4711825,1.3032374999999998,310.371235,84.34953,225.2698575,907.6846875,0.0
3952,12508,12508,2019-02-13 10:20:00,1.1802366666666666,53.822876666666666,1.2313833333333333,318.00165333333337,84.87427333333333,225.57541333333333,907.68125,0.0
3953,12509,12509,2019-02-13 10:25:00,1.4250283333333333,53.174570833333334,1.1595291666666667,325.63207166666666,85.39901666666667,225.88096916666666,907.6778125,0.0
3954,12510,12510,2019-02-13 10:30:00,1.66982,52.526264999999995,1.087675,333.26249,85.92376,226.18652500000002,907.674375,0.0
3955,12511,12511,2019-02-13 10:35:00,1.9146116666666666,51.87795916666666,1.0158208333333332,340.89290833333337,86.44850333333333,226.49208083333335,907.6709375,0.0
3956,12512,12512,2019-02-13 10:40:00,2.159403333333333,51.22965333333333,0.9439666666666666,348.52332666666666,86.97324666666667,226.79763666666668,907.6675,0.0
3957,12513,12513,2019-02-13 10:45:00,2.404195,50.5813475,0.8721125,356.153745,87.49799,227.1031925,907.6640625,0.0
3958,12514,12514,2019-02-13 10:50:00,2.6489866666666666,49.93304166666667,0.8002583333333333,363.78416333333337,88.02273333333333,227.40874833333334,907.660625,0.0
3959,12515,12515,2019-02-13 10:55:00,2.893778333333333,49.28473583333333,0.7284041666666666,371.41458166666666,88.54747666666667,227.71430416666666,907.6571875,0.0
3960,12516,12516,2019-02-13 11:00:00,3.13857,48.63643,0.65655,379.045,89.07222,228.01986,907.65375,0.0
3961,12517,12517,2019-02-13 11:05:00,3.238891666666667,48.44685416666666,0.6234816666666666,382.29805583333336,89.40393333333333,228.3327525,907.65,0.0
3962,12518,12518,2019-02-13 11:10:00,3.3392133333333334,48.25727833333333,0.5904133333333333,385.55111166666666,89.73564666666667,228.645645,907.64625,0.0
3963,12519,12519,2019-02-13 11:15:00,3.4395350000000002,48.067702499999996,0.557345,388.8041675,90.06736000000001,228.9585375,907.6424999999999,0.0
3964,12520,12520,2019-02-13 11:20:00,3.5398566666666667,47.87812666666667,0.5242766666666666,392.05722333333335,90.39907333333333,229.27143,907.63875,0.0
3965,12521,12521,2019-02-13 11:25:00,3.6401783333333335,47.68855083333333,0.4912083333333333,395.31027916666665,90.73078666666666,229.5843225,907.635,0.0
3966,12522,12522,2019-02-13 11:30:00,3.7405,47.498975,0.45814,398.563335,91.0625,229.89721500000002,907.6312499999999,0.0
3967,12523,12523,2019-02-13 11:35:00,3.840821666666667,47.309399166666665,0.4250716666666666,401.81639083333334,91.39421333333334,230.2101075,907.6274999999999,0.0
3968,12524,12524,2019-02-13 11:40:00,3.9411433333333337,47.11982333333333,0.3920033333333333,405.06944666666664,91.72592666666667,230.523,907.62375,0.0
3969,12525,12525,2019-02-13 11:45:00,4.0414650000000005,46.9302475,0.358935,408.3225025,92.05763999999999,230.8358925,907.62,0.0
3970,12526,12526,2019-02-13 11:50:00,4.1417866666666665,46.740671666666664,0.32586666666666664,411.57555833333333,92.38935333333333,231.148785,907.61625,0.0
3971,12527,12527,2019-02-13 11:55:00,4.242108333333333,46.551095833333335,0.2927983333333333,414.8286141666666,92.72106666666667,231.4616775,907.6125,0.0
3972,12528,12528,2019-02-13 12:00:00,4.34243,46.36152,0.25973,418.08167,93.05278,231.77457,907.60875,0.0
3973,12529,12529,2019-02-13 12:05:00,4.4146350000000005,46.33585333333333,0.25408583333333334,417.0489616666666,92.94303416666666,231.99481583333335,907.5827608333333,0.0
3974,12530,12530,2019-02-13 12:10:00,4.48684,46.31018666666667,0.24844166666666667,416.01625333333334,92.83328833333333,232.21506166666668,907.5567716666667,0.0
3975,12531,12531,2019-02-13 12:15:00,4.559045,46.28452,0.2427975,414.983545,92.72354250000001,232.43530750000002,907.5307825,0.0
3976,12532,12532,2019-02-13 12:20:00,4.6312500000000005,46.258853333333334,0.23715333333333335,413.95083666666665,92.61379666666667,232.65555333333333,907.5047933333333,0.0
3977,12533,12533,2019-02-13 12:25:00,4.703455,46.23318666666667,0.23150916666666668,412.9181283333333,92.50405083333334,232.87579916666667,907.4788041666667,0.0
3978,12534,12534,2019-02-13 12:30:00,4.77566,46.20752,0.225865,411.88541999999995,92.394305,233.096045,907.452815,0.0
3979,12535,12535,2019-02-13 12:35:00,4.8478650000000005,46.18185333333333,0.22022083333333334,410.85271166666666,92.28455916666667,233.31629083333334,907.4268258333333,0.0
3980,12536,12536,2019-02-13 12:40:00,4.92007,46.15618666666666,0.21457666666666667,409.8200033333333,92.17481333333333,233.53653666666668,907.4008366666667,0.0
