,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice
9899,2019-05-13 20:00:00,0.0,3.947,78.402,0.952,0.0,0.0,0,914.548,1,244.742,0.35,6.351,3.58,0,0,1,-42.476,0.0,-55.133,12.656,0,0,0,0,0,0,6.139
9900,2019-05-13 20:15:00,0.0,3.8,78.752,0.934,0.0,0.0,0,914.463,1,244.369,0.35,6.314,3.58,0,0,1,-43.549,0.0,-55.505,11.956,0,0,0,0,0,0,6.139
9901,2019-05-13 20:30:00,0.0,3.652,79.102,0.917,0.0,0.0,0,914.378,1,243.996,0.35,6.276,3.58,0,0,1,-44.605,0.0,-55.878,11.273,0,0,0,0,0,0,6.139
9902,2019-05-13 20:45:00,0.0,3.505,79.451,0.899,0.0,0.0,0,914.294,1,243.624,0.35,6.239,3.58,0,0,1,-45.643,0.0,-56.251,10.608,0,0,0,0,0,0,6.139
9903,2019-05-13 21:00:00,0.0,3.358,79.801,0.881,0.0,0.0,0,914.209,1,243.251,0.35,6.201,3.58,0,0,1,-46.663,0.0,-56.624,9.961,0,0,0,0,0,0,6.139
9904,2019-05-13 21:15:00,0.0,3.18,80.574,0.936,0.0,0.0,0,914.143,1,241.618,0.35,6.183,3.58,0,0,1,-48.236,0.0,-58.257,10.02,0,0,0,0,0,0,6.139
9905,2019-05-13 21:30:00,0.0,3.001,81.347,0.991,0.0,0.0,0,914.078,1,239.985,0.35,6.164,3.58,0,0,1,-49.876,0.0,-59.89,10.013,0,0,0,0,0,0,6.139
9906,2019-05-13 21:45:00,0.0,2.823,82.12,1.046,0.0,0.0,0,914.012,1,238.352,0.35,6.144,3.58,0,0,1,-51.582,0.0,-61.523,9.941,0,0,0,0,0,0,6.139
9907,2019-05-13 22:00:00,0.0,2.645,82.893,1.101,0.0,0.0,0,913.946,1,236.719,0.35,6.124,3.58,0,0,1,-53.354,0.0,-63.156,9.802,0,0,0,0,0,0,6.139
9908,2019-05-13 22:15:00,0.0,2.546,83.125,1.082,0.0,0.0,0,913.773,1,235.762,0.35,6.098,3.58,0,0,1,-54.841,0.0,-64.112,9.271,0,0,0,0,0,0,6.139
9909,2019-05-13 22:30:00,0.0,2.446,83.358,1.064,0.0,0.0,0,913.6,1,234.806,0.35,6.071,3.58,0,0,1,-56.315,0.0,-65.069,8.754,0,0,0,0,0,0,6.139
9910,2019-05-13 22:45:00,0.0,2.347,83.59,1.045,0.0,0.0,0,913.427,1,233.849,0.35,6.045,3.58,0,0,1,-57.777,0.0,-66.026,8.249,0,0,0,0,0,0,6.139
9911,2019-05-13 23:00:00,0.0,2.247,83.823,1.026,0.0,0.0,0,913.254,1,232.892,0.35,6.019,3.58,0,0,1,-59.226,0.0,-66.983,7.756,0,0,0,0,0,0,6.139
9912,2019-05-13 23:15:00,0.0,2.135,84.075,1.015,0.0,0.0,0,913.143,1,233.476,0.35,5.989,3.58,0,0,1,-59.11,0.0,-66.399,7.289,0,0,0,0,0,0,6.139
9913,2019-05-13 23:30:00,0.0,2.023,84.327,1.004,0.0,0.0,0,913.033,1,234.06,0.35,5.959,3.58,0,0,1,-58.985,0.0,-65.815,6.83,0,0,0,0,0,0,6.139
9914,2019-05-13 23:45:00,0.0,1.91,84.58,0.993,0.0,0.0,0,912.922,1,234.643,0.35,5.929,3.58,0,0,1,-58.852,0.0,-65.231,6.38,0,0,0,0,0,0,6.139
9915,2019-05-14 00:00:00,0.0,1.798,84.832,0.982,0.0,0.0,0,912.812,1,235.227,0.35,5.899,3.58,0,0,1,-58.71,0.0,-64.648,5.938,0,0,0,0,0,0,6.139
9916,2019-05-14 00:15:00,0.0,1.698,84.955,0.966,0.0,0.0,0,912.737,1,235.845,0.35,5.865,3.58,0,0,1,-58.519,0.0,-64.029,5.51,0,0,0,0,0,0,6.139
9917,2019-05-14 00:30:00,0.0,1.598,85.079,0.949,0.0,0.0,0,912.662,1,236.464,0.35,5.832,3.58,0,0,1,-58.317,0.0,-63.411,5.094,0,0,0,0,0,0,6.139
9918,2019-05-14 00:45:00,0.0,1.498,85.202,0.932,0.0,0.0,0,912.587,1,237.082,0.35,5.799,3.58,0,0,1,-58.104,0.0,-62.793,4.689,0,0,0,0,0,0,6.139
9919,2019-05-14 01:00:00,0.0,1.398,85.325,0.915,0.0,0.0,0,912.512,1,237.7,0.35,5.765,3.58,0,0,1,-57.879,0.0,-62.175,4.295,0,0,0,0,0,0,6.139
9920,2019-05-14 01:15:00,0.0,1.312,85.507,0.887,0.0,0.0,0,912.446,1,236.625,0.35,5.742,3.58,0,0,1,-59.342,0.0,-63.249,3.907,0,0,0,0,0,0,6.139
9921,2019-05-14 01:30:00,0.0,1.226,85.688,0.858,0.0,0.0,0,912.381,1,235.55,0.35,5.719,3.58,0,0,1,-60.788,0.0,-64.324,3.536,0,0,0,0,0,0,6.139
9922,2019-05-14 01:45:00,0.0,1.14,85.869,0.83,0.0,0.0,0,912.315,1,234.476,0.35,5.695,3.58,0,0,1,-62.219,0.0,-65.399,3.18,0,0,0,0,0,0,6.139
9923,2019-05-14 02:00:00,0.0,1.054,86.051,0.802,0.0,0.0,0,912.25,1,233.401,0.35,5.672,3.58,0,0,1,-63.633,0.0,-66.474,2.841,0,0,0,0,0,0,6.139
9924,2019-05-14 02:15:00,0.0,0.96,86.249,0.793,0.0,0.0,0,912.174,1,234.042,0.35,5.647,3.58,0,0,1,-63.274,0.0,-65.832,2.559,0,0,0,0,0,0,6.139
9925,2019-05-14 02:30:00,0.0,0.866,86.448,0.785,0.0,0.0,0,912.099,1,234.684,0.35,5.621,3.58,0,0,1,-62.909,0.0,-65.191,2.282,0,0,0,0,0,0,6.139
9926,2019-05-14 02:45:00,0.0,0.771,86.647,0.776,0.0,0.0,0,912.023,1,235.325,0.35,5.596,3.58,0,0,1,-62.539,0.0,-64.55,2.011,0,0,0,0,0,0,6.139
9927,2019-05-14 03:00:00,0.0,0.677,86.846,0.767,0.0,0.0,0,911.948,1,235.966,0.35,5.571,3.58,0,0,1,-62.164,0.0,-63.909,1.745,0,0,0,0,0,0,6.139
9928,2019-05-14 03:15:00,0.0,0.526,87.186,0.756,0.0,0.0,0,911.931,1,236.223,0.35,5.532,3.58,0,0,1,-62.315,0.0,-63.652,1.337,0,0,0,0,0,0,6.139
9929,2019-05-14 03:30:00,0.0,0.375,87.527,0.745,0.0,0.0,0,911.914,1,236.48,0.35,5.493,3.58,0,0,1,-62.455,0.0,-63.395,0.939,0,0,0,0,0,0,6.139
9930,2019-05-14 03:45:00,0.0,0.224,87.867,0.734,0.0,0.0,0,911.898,1,236.737,0.35,5.454,3.58,0,0,1,-62.584,0.0,-63.138,0.553,0,0,0,0,0,0,6.139
9931,2019-05-14 04:00:00,0.0,0.073,88.208,0.724,0.0,0.0,0,911.881,1,236.994,0.35,5.416,3.58,0,0,1,-62.702,0.0,-62.881,0.178,0,0,0,0,0,0,6.139
9932,2019-05-14 04:15:00,0.03,0.238,87.799,0.717,4.766,5.168,0,911.873,1,234.149,0.35,5.455,3.58,0,0,1,-58.696,6.457,-65.726,0.572,0,0,0,0,0,0,6.139
9933,2019-05-14 04:30:00,0.071,0.402,87.39,0.71,9.532,10.336,0,911.866,1,231.304,0.35,5.495,3.58,0,0,1,-54.698,12.915,-68.571,0.957,0,0,0,0,0,0,6.139
9934,2019-05-14 04:45:00,0.113,0.566,86.981,0.703,14.299,15.505,0,911.858,1,228.459,0.35,5.535,3.58,0,0,1,-50.708,19.372,-71.416,1.336,0,0,0,0,0,0,6.139
9935,2019-05-14 05:00:00,0.155,0.73,86.572,0.696,19.065,20.673,0,911.85,1,225.614,0.35,5.574,3.58,0,0,1,-46.724,25.83,-74.261,1.706,0,0,0,0,0,0,6.139
9936,2019-05-14 05:15:00,0.198,1.129,85.377,0.71,41.968,31.987,0,911.812,1,226.161,0.35,5.658,3.58,0,0,1,-22.954,48.07,-73.713,2.689,0,0,0,0,0,0,6.139
9937,2019-05-14 05:30:00,0.242,1.527,84.182,0.723,64.871,43.3,0,911.774,1,226.708,0.35,5.741,0.0,0,0,1,0.852,70.311,-73.166,3.707,0,0,0,0,0,0,6.139
9938,2019-05-14 05:45:00,0.286,1.926,82.987,0.736,87.773,54.614,0,911.737,1,227.256,0.35,5.824,0.0,0,0,1,24.694,92.552,-72.619,4.761,0,0,0,0,0,0,6.139
9939,2019-05-14 06:00:00,0.331,2.325,81.792,0.75,110.676,65.928,0,911.699,1,227.803,0.35,5.906,0.0,0,0,1,48.572,114.793,-72.072,5.851,0,0,0,0,0,0,6.139
9940,2019-05-14 06:15:00,0.375,2.745,80.458,0.807,150.75,73.044,0,911.665,1,228.7,0.35,5.986,0.0,0,0,1,81.726,145.466,-71.175,7.435,0,0,0,0,0,0,6.139
9941,2019-05-14 06:30:00,0.42,3.165,79.124,0.864,190.824,80.16,0,911.63,1,229.597,0.35,6.065,0.0,0,0,1,115.041,176.139,-70.278,9.179,0,0,0,0,0,0,6.139
9942,2019-05-14 06:45:00,0.465,3.586,77.79,0.921,230.897,87.275,0,911.596,1,230.494,0.35,6.143,0.0,0,0,1,148.517,206.812,-69.381,11.085,0,0,0,0,0,0,6.139
9943,2019-05-14 07:00:00,0.51,4.006,76.456,0.978,270.971,94.391,0,911.562,1,231.391,0.35,6.219,0.0,0,0,1,182.153,237.485,-68.484,13.152,0,0,0,0,0,0,6.139
9944,2019-05-14 07:15:00,0.555,4.369,75.529,1.009,314.927,96.935,0,911.512,1,230.788,0.35,6.303,0.0,0,0,1,213.413,267.71,-69.086,14.789,0,0,0,0,0,0,6.139
9945,2019-05-14 07:30:00,0.599,4.731,74.601,1.039,358.883,99.478,0,911.463,1,230.186,0.35,6.385,0.0,0,0,1,244.748,297.935,-69.689,16.501,0,0,0,0,0,0,6.139
9946,2019-05-14 07:45:00,0.643,5.094,73.674,1.07,402.839,102.022,0,911.413,1,229.584,0.35,6.468,0.0,0,0,1,276.156,328.16,-70.291,18.287,0,0,0,0,0,0,6.139
9947,2019-05-14 08:00:00,0.687,5.456,72.746,1.1,446.795,104.566,0,911.364,1,228.981,0.35,6.55,0.0,0,0,1,307.639,358.385,-70.894,20.147,0,0,0,0,0,0,6.139
9948,2019-05-14 08:15:00,0.73,5.739,72.171,1.125,480.253,108.766,0,911.214,1,231.058,0.35,6.627,0.0,0,0,1,335.709,382.862,-68.816,21.663,0,0,0,0,0,0,6.139
9949,2019-05-14 08:30:00,0.772,6.022,71.595,1.15,513.712,112.965,0,911.064,1,233.136,0.35,6.704,0.0,0,0,1,363.826,407.34,-66.739,23.225,0,0,0,0,0,0,6.139
9950,2019-05-14 08:45:00,0.813,6.305,71.02,1.174,547.17,117.164,0,910.914,1,235.213,0.35,6.781,0.0,0,0,1,391.989,431.817,-64.662,24.833,0,0,0,0,0,0,6.139
9951,2019-05-14 09:00:00,0.852,6.588,70.444,1.199,580.628,121.364,0,910.765,1,237.29,0.35,6.859,0.0,0,0,1,420.198,456.295,-62.585,26.488,0,0,0,0,0,0,6.139
9952,2019-05-14 09:15:00,0.89,6.857,69.536,1.255,609.651,125.204,0,910.754,1,237.035,0.35,6.897,0.0,0,0,1,443.67,477.656,-62.84,28.853,0,0,0,0,0,0,6.139
9953,2019-05-14 09:30:00,0.926,7.127,68.628,1.31,638.674,129.044,0,910.743,1,236.78,0.35,6.935,0.0,0,0,1,467.242,499.017,-63.095,31.32,0,0,0,0,0,0,6.139
9954,2019-05-14 09:45:00,0.959,7.397,67.72,1.366,667.697,132.885,0,910.732,1,236.525,0.35,6.971,0.0,0,0,1,490.916,520.378,-63.35,33.887,0,0,0,0,0,0,6.139
9955,2019-05-14 10:00:00,0.99,7.667,66.812,1.422,696.72,136.725,0,910.721,1,236.27,0.35,7.005,0.0,0,0,1,514.69,541.739,-63.605,36.555,0,0,0,0,0,0,6.139
9956,2019-05-14 10:15:00,1.017,7.794,66.451,1.466,706.149,143.45,0,910.701,1,237.17,0.35,7.028,0.0,0,0,1,527.836,552.24,-62.705,38.302,0,0,0,0,0,0,6.139
9957,2019-05-14 10:30:00,1.04,7.92,66.091,1.509,715.579,150.175,0,910.681,1,238.069,0.35,7.05,0.0,0,0,1,541.019,562.74,-61.806,40.085,0,0,0,0,0,0,6.139
9958,2019-05-14 10:45:00,1.058,8.047,65.73,1.553,725.008,156.9,0,910.661,1,238.968,0.35,7.073,0.0,0,0,1,554.239,573.24,-60.906,41.905,0,0,0,0,0,0,6.139
9959,2019-05-14 11:00:00,1.071,8.174,65.369,1.597,734.437,163.625,0,910.641,1,239.868,0.35,7.095,0.0,0,0,1,567.496,583.74,-60.007,43.763,0,0,0,0,0,0,6.139
9960,2019-05-14 11:15:00,1.079,8.277,64.999,1.603,747.029,161.546,0,910.644,1,240.469,0.35,7.104,0.0,0,0,1,575.654,590.574,-59.406,44.486,0,0,0,0,0,0,6.139
9961,2019-05-14 11:30:00,1.081,8.379,64.628,1.609,759.62,159.468,0,910.647,1,241.07,0.35,7.113,0.0,0,0,1,583.817,597.407,-58.805,45.214,0,0,0,0,0,0,6.139
9962,2019-05-14 11:45:00,1.077,8.482,64.258,1.615,772.212,157.389,0,910.65,1,241.671,0.35,7.122,0.0,0,0,1,591.983,604.241,-58.204,45.946,0,0,0,0,0,0,6.139
9963,2019-05-14 12:00:00,1.067,8.585,63.888,1.622,784.804,155.31,0,910.654,1,242.272,0.35,7.13,0.0,0,0,1,600.154,611.074,-57.603,46.682,0,0,0,0,0,0,6.139
9964,2019-05-14 12:15:00,1.052,8.538,63.621,1.606,769.685,160.87,0,910.535,1,243.888,0.35,7.078,0.0,0,0,1,594.856,604.861,-55.986,45.981,0,0,0,0,0,0,6.139
9965,2019-05-14 12:30:00,1.032,8.491,63.355,1.591,754.566,166.43,0,910.416,1,245.505,0.35,7.026,0.0,0,0,1,589.562,598.648,-54.37,45.284,0,0,0,0,0,0,6.139
9966,2019-05-14 12:45:00,1.007,8.444,63.089,1.575,739.448,171.991,0,910.297,1,247.122,0.35,6.974,0.0,0,0,1,584.274,592.435,-52.753,44.592,0,0,0,0,0,0,6.139
9967,2019-05-14 13:00:00,0.979,8.398,62.823,1.56,724.329,177.551,0,910.178,1,248.738,0.35,6.923,0.0,0,0,1,578.991,586.222,-51.137,43.906,0,0,0,0,0,0,6.139
9968,2019-05-14 13:15:00,0.947,8.389,62.927,1.554,697.77,180.997,0,910.145,1,248.664,0.35,6.93,0.0,0,0,1,563.673,571.198,-51.21,43.684,0,0,0,0,0,0,6.139
9969,2019-05-14 13:30:00,0.913,8.38,63.031,1.548,671.21,184.444,0,910.111,1,248.59,0.35,6.938,0.0,0,0,1,548.354,556.175,-51.284,43.464,0,0,0,0,0,0,6.139
9970,2019-05-14 13:45:00,0.876,8.371,63.136,1.541,644.65,187.89,0,910.077,1,248.517,0.35,6.945,0.0,0,0,1,533.037,541.151,-51.358,43.243,0,0,0,0,0,0,6.139
9971,2019-05-14 14:00:00,0.838,8.363,63.24,1.535,618.091,191.336,0,910.044,1,248.443,0.35,6.952,0.0,0,0,1,517.719,526.128,-51.432,43.023,0,0,0,0,0,0,6.139
9972,2019-05-14 14:15:00,0.798,8.271,63.194,1.518,588.04,185.156,0,909.968,1,248.274,0.35,6.904,0.0,0,0,1,493.053,502.577,-51.601,42.077,0,0,0,0,0,0,6.139
9973,2019-05-14 14:30:00,0.757,8.179,63.148,1.501,557.99,178.976,0,909.892,1,248.104,0.35,6.856,0.0,0,0,1,468.397,479.027,-51.771,41.141,0,0,0,0,0,0,6.139
9974,2019-05-14 14:45:00,0.714,8.087,63.102,1.484,527.939,172.795,0,909.816,1,247.934,0.35,6.808,0.0,0,0,1,443.753,455.477,-51.94,40.215,0,0,0,0,0,0,6.139
9975,2019-05-14 15:00:00,0.671,7.995,63.057,1.467,497.888,166.615,0,909.74,1,247.765,0.35,6.761,0.0,0,0,1,419.118,431.927,-52.11,39.301,0,0,0,0,0,0,6.139
9976,2019-05-14 15:15:00,0.627,7.898,63.089,1.439,481.507,150.901,0,909.639,1,245.532,0.35,6.72,0.0,0,0,1,394.78,411.065,-54.342,38.057,0,0,0,0,0,0,6.139
9977,2019-05-14 15:30:00,0.583,7.801,63.121,1.41,465.126,135.186,0,909.538,1,243.3,0.35,6.679,0.0,0,0,1,370.461,390.203,-56.575,36.833,0,0,0,0,0,0,6.139
9978,2019-05-14 15:45:00,0.539,7.705,63.154,1.381,448.745,119.472,0,909.437,1,241.068,0.35,6.639,0.0,0,0,1,346.161,369.341,-58.807,35.627,0,0,0,0,0,0,6.139
9979,2019-05-14 16:00:00,0.494,7.608,63.186,1.352,432.364,103.758,0,909.336,1,238.835,0.35,6.598,0.0,0,0,1,321.88,348.479,-61.04,34.44,0,0,0,0,0,0,6.139
9980,2019-05-14 16:15:00,0.449,7.438,63.384,1.325,392.96,98.72,0,909.37,1,238.458,0.35,6.543,0.0,0,0,1,291.172,319.592,-61.417,32.997,0,0,0,0,0,0,6.139
9981,2019-05-14 16:30:00,0.404,7.268,63.582,1.298,353.556,93.682,0,909.405,1,238.08,0.35,6.487,0.0,0,0,1,260.494,290.704,-61.794,31.584,0,0,0,0,0,0,6.139
9982,2019-05-14 16:45:00,0.36,7.098,63.78,1.271,314.151,88.644,0,909.44,1,237.703,0.35,6.432,0.0,0,0,1,229.848,261.817,-62.171,30.202,0,0,0,0,0,0,6.139
9983,2019-05-14 17:00:00,0.315,6.928,63.978,1.243,274.747,83.606,0,909.475,1,237.326,0.35,6.377,0.0,0,0,1,199.232,232.929,-62.549,28.851,0,0,0,0,0,0,6.139
9984,2019-05-14 17:15:00,0.271,6.539,64.44,1.221,234.433,77.352,0,909.412,1,237.173,0.35,6.253,0.0,0,0,1,166.698,202.66,-62.702,26.739,0,0,0,0,0,0,6.139
9985,2019-05-14 17:30:00,0.227,6.149,64.901,1.199,194.118,71.098,0,909.349,1,237.02,0.35,6.131,0.0,0,0,1,134.222,172.391,-62.855,24.686,0,0,0,0,0,0,6.139
9986,2019-05-14 17:45:00,0.184,5.76,65.363,1.177,153.804,64.844,0,909.287,1,236.866,0.35,6.01,0.0,0,0,1,101.805,142.121,-63.008,22.692,0,0,0,0,0,0,6.139
9987,2019-05-14 18:00:00,0.141,5.37,65.824,1.154,113.49,58.59,0,909.224,1,236.713,0.35,5.891,0.0,0,0,1,69.446,111.852,-63.162,20.756,0,0,0,0,0,0,6.139
9988,2019-05-14 18:15:00,0.099,4.923,66.798,1.107,89.105,48.233,0,909.186,1,236.175,0.35,5.795,0.0,0,0,1,43.818,89.27,-63.7,18.248,0,0,0,0,0,0,6.139
9989,2019-05-14 18:30:00,0.057,4.476,67.771,1.06,64.72,37.876,0,909.147,1,235.636,0.35,5.698,0.0,0,0,1,18.332,66.687,-64.238,15.883,0,0,0,0,0,0,6.139
9990,2019-05-14 18:45:00,0.017,4.029,68.744,1.013,40.335,27.518,0,909.109,1,235.098,0.35,5.601,3.58,0,0,1,-7.013,44.105,-64.776,13.659,0,0,0,0,0,0,6.139
9991,2019-05-14 19:00:00,0.0,3.582,69.717,0.966,15.95,17.161,0,909.071,1,234.56,0.35,5.504,3.58,0,0,1,-32.216,21.522,-65.315,11.576,0,0,0,0,0,0,6.139
9992,2019-05-14 19:15:00,0.0,3.358,70.498,0.952,11.962,12.871,0,909.06,1,233.362,0.35,5.478,3.58,0,0,1,-39.671,16.142,-66.513,10.7,0,0,0,0,0,0,6.139
9993,2019-05-14 19:30:00,0.0,3.135,71.278,0.938,7.975,8.58,0,909.049,1,232.164,0.35,5.452,3.58,0,0,1,-47.105,10.761,-67.711,9.845,0,0,0,0,0,0,6.139
9994,2019-05-14 19:45:00,0.0,2.911,72.059,0.925,3.988,4.29,0,909.038,1,230.965,0.35,5.425,3.58,0,0,1,-54.519,5.381,-68.909,9.009,0,0,0,0,0,0,6.139
9995,2019-05-14 20:00:00,0.0,2.688,72.839,0.911,0.0,0.0,0,909.028,1,229.767,0.35,5.397,3.58,0,0,1,-61.913,0.0,-70.108,8.195,0,0,0,0,0,0,6.139
9996,2019-05-14 20:15:00,0.0,2.534,73.385,0.916,0.0,0.0,0,908.989,1,229.914,0.35,5.379,3.58,0,0,1,-62.189,0.0,-69.961,7.772,0,0,0,0,0,0,6.139
9997,2019-05-14 20:30:00,0.0,2.38,73.932,0.922,0.0,0.0,0,908.95,1,230.061,0.35,5.36,3.58,0,0,1,-62.47,0.0,-69.814,7.344,0,0,0,0,0,0,6.139
9998,2019-05-14 20:45:00,0.0,2.226,74.478,0.927,0.0,0.0,0,908.911,1,230.208,0.35,5.34,3.58,0,0,1,-62.757,0.0,-69.667,6.91,0,0,0,0,0,0,6.139
9999,2019-05-14 21:00:00,0.0,2.072,75.024,0.933,0.0,0.0,0,908.872,1,230.355,0.35,5.321,3.58,0,0,1,-63.049,0.0,-69.52,6.47,0,0,0,0,0,0,6.139
10000,2019-05-14 21:15:00,0.0,1.997,75.253,1.01,0.0,0.0,0,908.841,1,229.398,0.35,5.308,3.58,0,0,1,-63.73,0.0,-70.476,6.746,0,0,0,0,0,0,6.139
10001,2019-05-14 21:30:00,0.0,1.921,75.482,1.086,0.0,0.0,0,908.81,1,228.442,0.35,5.296,3.58,0,0,1,-64.449,0.0,-71.433,6.984,0,0,0,0,0,0,6.139
10002,2019-05-14 21:45:00,0.0,1.846,75.711,1.163,0.0,0.0,0,908.779,1,227.485,0.35,5.283,3.58,0,0,1,-65.207,0.0,-72.39,7.183,0,0,0,0,0,0,6.139
10003,2019-05-14 22:00:00,0.0,1.771,75.94,1.239,0.0,0.0,0,908.748,1,226.528,0.35,5.27,3.58,0,0,1,-66.003,0.0,-73.347,7.344,0,0,0,0,0,0,6.139
10004,2019-05-14 22:15:00,0.0,1.623,76.669,1.203,0.0,0.0,0,908.611,1,225.24,0.35,5.265,3.58,0,0,1,-68.106,0.0,-74.635,6.529,0,0,0,0,0,0,6.139
10005,2019-05-14 22:30:00,0.0,1.474,77.398,1.166,0.0,0.0,0,908.475,1,223.952,0.35,5.259,3.58,0,0,1,-70.172,0.0,-75.923,5.751,0,0,0,0,0,0,6.139
10006,2019-05-14 22:45:00,0.0,1.326,78.127,1.129,0.0,0.0,0,908.339,1,222.663,0.35,5.252,3.58,0,0,1,-72.202,0.0,-77.211,5.009,0,0,0,0,0,0,6.139
10007,2019-05-14 23:00:00,0.0,1.178,78.856,1.092,0.0,0.0,0,908.203,1,221.375,0.35,5.245,3.58,0,0,1,-74.195,0.0,-78.5,4.304,0,0,0,0,0,0,6.139
10008,2019-05-14 23:15:00,0.0,1.143,79.57,1.091,0.0,0.0,0,908.171,1,224.6,0.35,5.279,3.58,0,0,1,-71.105,0.0,-75.275,4.17,0,0,0,0,0,0,6.139
10009,2019-05-14 23:30:00,0.0,1.108,80.285,1.089,0.0,0.0,0,908.138,1,227.824,0.35,5.313,3.58,0,0,1,-68.015,0.0,-72.051,4.036,0,0,0,0,0,0,6.139
10010,2019-05-14 23:45:00,0.0,1.073,81.0,1.087,0.0,0.0,0,908.106,1,231.048,0.35,5.347,3.58,0,0,1,-64.924,0.0,-68.826,3.902,0,0,0,0,0,0,6.139
10011,2019-05-15 00:00:00,0.0,1.038,81.715,1.086,0.0,0.0,0,908.074,1,234.273,0.35,5.38,3.58,0,0,1,-61.832,0.0,-65.602,3.769,0,0,0,0,0,0,6.139
10012,2019-05-15 00:15:00,0.0,0.927,82.188,1.06,0.0,0.0,0,907.893,1,232.556,0.35,5.368,3.58,0,0,1,-64.035,0.0,-67.318,3.284,0,0,0,0,0,0,6.139
10013,2019-05-15 00:30:00,0.0,0.816,82.661,1.033,0.0,0.0,0,907.713,1,230.84,0.35,5.356,3.58,0,0,1,-66.217,0.0,-69.035,2.818,0,0,0,0,0,0,6.139
10014,2019-05-15 00:45:00,0.0,0.705,83.134,1.007,0.0,0.0,0,907.532,1,229.123,0.35,5.343,3.58,0,0,1,-68.38,0.0,-70.752,2.372,0,0,0,0,0,0,6.139
10015,2019-05-15 01:00:00,0.0,0.593,83.606,0.981,0.0,0.0,0,907.351,1,227.406,0.35,5.331,3.58,0,0,1,-70.524,0.0,-72.469,1.945,0,0,0,0,0,0,6.139
10016,2019-05-15 01:15:00,0.0,0.498,84.135,0.951,0.0,0.0,0,907.184,1,230.09,0.35,5.327,3.58,0,0,1,-68.202,0.0,-69.785,1.582,0,0,0,0,0,0,6.139
10017,2019-05-15 01:30:00,0.0,0.403,84.663,0.92,0.0,0.0,0,907.018,1,232.774,0.35,5.324,3.58,0,0,1,-65.862,0.0,-67.101,1.239,0,0,0,0,0,0,6.139
10018,2019-05-15 01:45:00,0.0,0.308,85.191,0.89,0.0,0.0,0,906.851,1,235.458,0.35,5.32,3.58,0,0,1,-63.502,0.0,-64.417,0.915,0,0,0,0,0,0,6.139
10019,2019-05-15 02:00:00,0.0,0.213,85.719,0.86,0.0,0.0,0,906.684,1,238.142,0.35,5.316,3.58,0,0,1,-61.122,0.0,-61.733,0.61,0,0,0,0,0,0,6.139
10020,2019-05-15 02:15:00,0.0,0.122,86.148,0.852,0.0,0.0,0,906.562,1,236.109,0.35,5.308,3.58,0,0,1,-63.419,0.0,-63.765,0.347,0,0,0,0,0,0,6.139
10021,2019-05-15 02:30:00,0.0,0.031,86.578,0.845,0.0,0.0,0,906.439,1,234.076,0.35,5.299,3.58,0,0,1,-65.71,0.0,-65.798,0.088,0,0,0,0,0,0,6.139
10022,2019-05-15 02:45:00,0.0,-0.06,87.008,0.837,0.0,0.0,0,906.317,1,232.044,0.35,5.291,3.58,0,0,1,-67.997,0.0,-67.831,-0.166,0,0,0,0,0,0,6.139
10023,2019-05-15 03:00:00,0.0,-0.15,87.438,0.829,0.0,0.0,0,906.194,1,230.011,0.35,5.282,3.58,0,0,1,-70.279,0.0,-69.864,-0.416,0,0,0,0,0,0,6.139
10024,2019-05-15 03:15:00,0.0,-0.22,87.582,0.827,0.0,0.0,0,906.14,1,228.593,0.35,5.264,3.58,0,0,1,-71.888,0.0,-71.281,-0.607,0,0,0,0,0,0,6.139
10025,2019-05-15 03:30:00,0.0,-0.29,87.725,0.825,0.0,0.0,0,906.085,1,227.176,0.35,5.245,3.58,0,0,1,-73.496,0.0,-72.699,-0.797,0,0,0,0,0,0,6.139
10026,2019-05-15 03:45:00,0.0,-0.36,87.869,0.822,0.0,0.0,0,906.031,1,225.758,0.35,5.227,3.58,0,0,1,-75.103,0.0,-74.117,-0.986,0,0,0,0,0,0,6.139
10027,2019-05-15 04:00:00,0.0,-0.429,88.012,0.82,0.0,0.0,0,905.977,1,224.34,0.35,5.209,3.58,0,0,1,-76.709,0.0,-75.535,-1.174,0,0,0,0,0,0,6.139
10028,2019-05-15 04:15:00,0.033,-0.275,87.631,0.815,4.579,5.262,0,905.919,1,228.696,0.35,5.245,3.58,0,0,1,-65.529,6.397,-71.178,-0.748,0,0,0,0,0,0,6.139
10029,2019-05-15 04:30:00,0.074,-0.121,87.249,0.81,9.158,10.524,0,905.862,1,233.053,0.35,5.282,3.58,0,0,1,-54.355,12.793,-66.822,-0.326,0,0,0,0,0,0,6.139
10030,2019-05-15 04:45:00,0.116,0.034,86.867,0.805,13.738,15.785,0,905.805,1,237.41,0.35,5.318,3.58,0,0,1,-43.185,19.19,-62.465,0.09,0,0,0,0,0,0,6.139
10031,2019-05-15 05:00:00,0.158,0.188,86.485,0.801,18.317,21.047,0,905.748,1,241.766,0.35,5.354,3.58,0,0,1,-32.02,25.587,-58.109,0.502,0,0,0,0,0,0,6.139
