,time,man,auto,man_field,auto_field
1022,2021-01-04 05:00:00,7.5,0.0,0,0
1023,2021-01-04 06:00:00,7.5,0.0,0,0
1024,2021-01-04 07:00:00,7.5,0.0,0,0
1025,2021-01-04 08:00:00,7.5,0.0,0,0
1026,2021-01-04 09:00:00,7.5,0.0,0,0
1027,2021-01-04 10:00:00,7.5,0.0,0,0
1028,2021-01-04 11:00:00,7.5,0.0,0,0
1029,2021-01-04 12:00:00,7.5,0.0,0,0
1030,2021-01-04 13:00:00,7.5,0.0,0,0
1031,2021-01-04 14:00:00,7.5,0.0,0,0
1032,2021-01-04 15:00:00,7.5,0.0,0,0
1033,2021-01-04 16:00:00,7.5,0.0,0,0
1034,2021-01-04 17:00:00,7.5,0.0,0,0
1035,2021-01-04 18:00:00,7.5,0.0,0,0
1036,2021-01-04 19:00:00,7.5,0.0,0,0
1037,2021-01-04 20:00:00,7.5,0.0,0,0
1038,2021-01-04 21:00:00,7.5,0.0,0,0
1039,2021-01-04 22:00:00,7.5,0.0,0,0
1040,2021-01-04 23:00:00,7.5,0.0,0,0
1041,2021-01-05 00:00:00,7.5,0.0,0,0
1042,2021-01-05 01:00:00,7.5,0.0,0,0
1043,2021-01-05 02:00:00,7.5,0.0,0,0
1044,2021-01-05 03:00:00,7.5,0.0,0,0
1045,2021-01-05 04:00:00,7.5,0.0,0,0
1046,2021-01-05 05:00:00,7.5,0.0,0,0
1047,2021-01-05 06:00:00,7.5,0.0,0,0
1048,2021-01-05 07:00:00,7.5,0.0,0,0
1049,2021-01-05 08:00:00,7.5,0.0,0,0
1050,2021-01-05 09:00:00,7.5,0.0,0,0
1051,2021-01-05 10:00:00,7.5,0.0,0,0
1052,2021-01-05 11:00:00,7.5,0.0,0,0
1053,2021-01-05 12:00:00,7.5,0.0,0,0
1054,2021-01-05 13:00:00,7.5,0.0,0,0
1055,2021-01-05 14:00:00,7.5,0.0,0,0
1056,2021-01-05 15:00:00,7.5,0.0,0,0
1057,2021-01-05 16:00:00,7.5,0.0,0,0
1058,2021-01-05 17:00:00,7.5,0.0,0,0
1059,2021-01-05 18:00:00,7.5,0.0,0,0
1060,2021-01-05 19:00:00,7.5,0.0,0,0
1061,2021-01-05 20:00:00,7.5,0.0,0,0
1062,2021-01-05 21:00:00,7.5,0.0,0,0
1063,2021-01-05 22:00:00,7.5,0.0,0,0
1064,2021-01-05 23:00:00,7.5,0.0,0,0
1065,2021-01-06 00:00:00,7.5,0.0,0,0
1066,2021-01-06 01:00:00,7.5,0.0,0,0
1067,2021-01-06 02:00:00,7.5,0.0,0,0
1068,2021-01-06 03:00:00,7.5,0.0,0,0
1069,2021-01-06 04:00:00,7.5,0.0,0,0
1070,2021-01-06 05:00:00,7.5,0.0,0,0
1071,2021-01-06 06:00:00,7.5,0.0,0,0
1072,2021-01-06 07:00:00,7.5,0.0,0,0
1073,2021-01-06 08:00:00,7.5,0.0,0,0
1074,2021-01-06 09:00:00,7.5,0.0,0,0
1075,2021-01-06 10:00:00,7.5,0.0,0,0
1076,2021-01-06 11:00:00,7.5,0.0,0,0
1077,2021-01-06 12:00:00,7.5,0.0,0,0
1078,2021-01-06 13:00:00,7.5,0.0,0,0
1079,2021-01-06 14:00:00,7.5,0.0,0,0
1080,2021-01-06 15:00:00,7.5,0.0,0,0
1081,2021-01-06 16:00:00,7.5,0.0,0,0
1082,2021-01-06 17:00:00,7.5,0.0,0,0
1083,2021-01-06 18:00:00,7.5,0.0,0,0
1084,2021-01-06 19:00:00,7.5,0.35122531665138385,0,0
1085,2021-01-06 20:00:00,7.5,0.26265424817380006,0,0
1086,2021-01-06 21:00:00,7.5,0.0,0,0
1087,2021-01-06 22:00:00,7.5,0.0,0,0
1088,2021-01-06 23:00:00,7.5,0.0,0,0
1089,2021-01-07 00:00:00,7.5,0.19150739352375526,0,0
1090,2021-01-07 01:00:00,7.5,0.4759507692814175,0,0
1091,2021-01-07 02:00:00,7.5,0.7966249735876225,0,0
1092,2021-01-07 03:00:00,7.5,0.8247829994291606,0,0
1093,2021-01-07 04:00:00,7.5,1.1144398379261853,0,0
1094,2021-01-07 05:00:00,7.5,1.246270515187313,0,0
1095,2021-01-07 06:00:00,7.5,1.2524723542686218,0,0
1096,2021-01-07 07:00:00,7.5,1.2015080856574394,0,0
1097,2021-01-07 08:00:00,7.5,1.1908446280869687,0,0
1098,2021-01-07 09:00:00,7.5,0.6242893482383112,0,0
1099,2021-01-07 10:00:00,7.5,0.0,0,0
1100,2021-01-07 11:00:00,7.5,0.0,0,0
1101,2021-01-07 12:00:00,7.5,0.0,0,0
1102,2021-01-07 13:00:00,7.5,0.0,0,0
1103,2021-01-07 14:00:00,7.5,0.0,0,0
1104,2021-01-07 15:00:00,7.5,0.0,0,0
1105,2021-01-07 16:00:00,7.5,0.4188809223912869,0,0
1106,2021-01-07 17:00:00,7.5,1.0309782676141515,0,0
1107,2021-01-07 18:00:00,7.5,1.2620427520505437,0,0
1108,2021-01-07 19:00:00,7.5,1.3191589571729965,0,0
1109,2021-01-07 20:00:00,7.5,1.2159422286432096,0,0
1110,2021-01-07 21:00:00,7.5,1.0218640607808553,0,0
1111,2021-01-07 22:00:00,7.5,0.8011899587039358,0,0
1112,2021-01-07 23:00:00,7.5,0.4456416521344066,0,0
1113,2021-01-08 00:00:00,7.5,1.1819650974152567,0,0
1114,2021-01-08 01:00:00,7.5,1.3350010756220199,0,0
1115,2021-01-08 02:00:00,7.5,1.4506686535969604,0,0
1116,2021-01-08 03:00:00,7.5,0.8161076728561621,0,0
1117,2021-01-08 04:00:00,7.5,0.2420266374772363,0,0
1118,2021-01-08 05:00:00,7.5,0.17959411042900023,0,0
1119,2021-01-08 06:00:00,7.5,0.3530944524196553,0,0
1120,2021-01-08 07:00:00,7.5,0.37125568663412906,0,0
1121,2021-01-08 08:00:00,7.5,0.22813003304821725,0,0
1122,2021-01-08 09:00:00,7.5,0.26264180897295847,0,0
1123,2021-01-08 10:00:00,7.5,0.0,0,0
1124,2021-01-08 11:00:00,7.5,0.0,0,0
1125,2021-01-08 12:00:00,7.5,0.0,0,0
1126,2021-01-08 13:00:00,7.5,0.0,0,0
1127,2021-01-08 14:00:00,7.5,0.0,0,0
1128,2021-01-08 15:00:00,7.5,0.0,0,0
1129,2021-01-08 16:00:00,7.5,0.6398132617244383,0,0
1130,2021-01-08 17:00:00,7.5,1.2556158693931512,0,0
1131,2021-01-08 18:00:00,7.5,1.613290741159003,0,0
1132,2021-01-08 19:00:00,7.5,1.8984673760640018,0,0
1133,2021-01-08 20:00:00,7.5,1.9583153891077076,0,0
1134,2021-01-08 21:00:00,7.5,2.1423184680125624,0,0
1135,2021-01-08 22:00:00,7.5,2.2416987520592215,0,0
1136,2021-01-08 23:00:00,7.5,2.3009379994652,0,0
1137,2021-01-09 00:00:00,7.5,2.3277546884194718,0,0
1138,2021-01-09 01:00:00,7.5,2.301910639871731,0,0
1139,2021-01-09 02:00:00,7.5,2.0578255228203655,0,0
1140,2021-01-09 03:00:00,7.5,1.9507616448766651,0,0
1141,2021-01-09 04:00:00,7.5,1.9791044735588441,0,0
1142,2021-01-09 05:00:00,7.5,1.8276752392167468,0,0
1143,2021-01-09 06:00:00,7.5,1.9897493662973196,0,0
1144,2021-01-09 07:00:00,7.5,1.8390894844269114,0,0
1145,2021-01-09 08:00:00,7.5,1.5515594828089008,0,0
1146,2021-01-09 09:00:00,7.5,0.6500909643650329,0,0
1147,2021-01-09 10:00:00,7.5,0.0,0,0
1148,2021-01-09 11:00:00,7.5,0.0,0,0
1149,2021-01-09 12:00:00,7.5,0.0,0,0
1150,2021-01-09 13:00:00,7.5,0.0,0,0
1151,2021-01-09 14:00:00,7.5,0.0,0,0
1152,2021-01-09 15:00:00,7.5,0.0,0,0
1153,2021-01-09 16:00:00,7.5,0.5475842521437246,0,0
1154,2021-01-09 17:00:00,7.5,1.2876699544463697,0,0
1155,2021-01-09 18:00:00,7.5,1.3047620337120567,0,0
1156,2021-01-09 19:00:00,7.5,1.0175544189560195,0,0
1157,2021-01-09 20:00:00,7.5,0.8500544153603234,0,0
1158,2021-01-09 21:00:00,7.5,0.9301266519567382,0,0
1159,2021-01-09 22:00:00,7.5,0.4796154930989783,0,0
1160,2021-01-09 23:00:00,7.5,0.6067466439259906,0,0
1161,2021-01-10 00:00:00,7.5,0.35497133115375706,0,0
1162,2021-01-10 01:00:00,7.5,0.3212291593758476,0,0
1163,2021-01-10 02:00:00,7.5,0.053711181460436554,0,0
1164,2021-01-10 03:00:00,7.5,0.17744113022779712,0,0
1165,2021-01-10 04:00:00,7.5,0.18986446938761534,0,0
1166,2021-01-10 05:00:00,7.5,0.34994622676499154,0,0
1167,2021-01-10 06:00:00,7.5,0.23493457550690297,0,0
1168,2021-01-10 07:00:00,7.5,0.4573534704742494,0,0
1169,2021-01-10 08:00:00,7.5,1.0335137002869055,0,0
1170,2021-01-10 09:00:00,7.5,1.0085999017053415,0,0
1171,2021-01-10 10:00:00,7.5,0.0,0,0
1172,2021-01-10 11:00:00,7.5,0.0,0,0
1173,2021-01-10 12:00:00,7.5,0.0,0,0
1174,2021-01-10 13:00:00,7.5,0.0,0,0
1175,2021-01-10 14:00:00,7.5,0.0,0,0
1176,2021-01-10 15:00:00,7.5,0.29086426282443323,0,0
1177,2021-01-10 16:00:00,7.5,1.0504416940454149,0,0
1178,2021-01-10 17:00:00,7.5,1.5575115702862081,0,0
1179,2021-01-10 18:00:00,7.5,1.789750591230581,0,0
1180,2021-01-10 19:00:00,7.5,1.9451192527864478,0,0
1181,2021-01-10 20:00:00,7.5,2.008345546781391,0,0
1182,2021-01-10 21:00:00,7.5,2.1629711327048673,0,0
1183,2021-01-10 22:00:00,7.5,2.27976810333402,0,0
1184,2021-01-10 23:00:00,7.5,2.268510560748995,0,0
1185,2021-01-11 00:00:00,7.5,2.2085675772660185,0,0
1186,2021-01-11 01:00:00,7.5,2.1645854323332965,0,0
1187,2021-01-11 02:00:00,7.5,2.4231242536182673,0,0
1188,2021-01-11 03:00:00,7.5,2.591886422562393,0,0
1189,2021-01-11 04:00:00,7.5,2.6397460215942727,0,0
1190,2021-01-11 05:00:00,7.5,2.6851134252906292,0,0
1191,2021-01-11 06:00:00,7.5,2.6461720767690298,0,0
1192,2021-01-11 07:00:00,7.5,2.547487542976751,0,0
1193,2021-01-11 08:00:00,7.5,2.357664038727441,0,0
1194,2021-01-11 09:00:00,7.5,1.9739647057021885,0,0
1195,2021-01-11 10:00:00,7.5,0.4531061315820954,0,0
1196,2021-01-11 11:00:00,7.5,0.0,0,0
1197,2021-01-11 12:00:00,7.5,0.0,0,0
1198,2021-01-11 13:00:00,7.5,0.0,0,0
1199,2021-01-11 14:00:00,7.5,0.04834385650927881,0,0
1200,2021-01-11 15:00:00,7.5,0.5585661900072555,0,0
1201,2021-01-11 16:00:00,7.5,1.1123023872527504,0,0
1202,2021-01-11 17:00:00,7.5,1.6641547931522307,0,0
1203,2021-01-11 18:00:00,7.5,1.8098776620238943,0,0
1204,2021-01-11 19:00:00,7.5,1.4962835367715304,0,0
1205,2021-01-11 20:00:00,7.5,1.2783330828115516,0,0
1206,2021-01-11 21:00:00,7.5,1.2293464344229077,0,0
1207,2021-01-11 22:00:00,7.5,1.4054499618269494,0,0
1208,2021-01-11 23:00:00,7.5,1.392405045437222,0,0
1209,2021-01-12 00:00:00,7.5,1.4629917515433783,0,0
1210,2021-01-12 01:00:00,7.5,0.7907651989853025,0,0
1211,2021-01-12 02:00:00,7.5,0.9160459771554493,0,0
1212,2021-01-12 03:00:00,7.5,1.16042943628238,0,0
1213,2021-01-12 04:00:00,7.5,0.8407931599003774,0,0
1214,2021-01-12 05:00:00,7.5,0.7444439736246871,0,0
1215,2021-01-12 06:00:00,7.5,0.7421587209824028,0,0
1216,2021-01-12 07:00:00,7.5,0.40484499862068146,0,0
1217,2021-01-12 08:00:00,7.5,0.0,0,0
1218,2021-01-12 09:00:00,7.5,0.0,0,0
1219,2021-01-12 10:00:00,7.5,0.0,0,0
1220,2021-01-12 11:00:00,7.5,0.0,0,0
1221,2021-01-12 12:00:00,7.5,0.0,0,0
1222,2021-01-12 13:00:00,7.5,0.0,0,0
1223,2021-01-12 14:00:00,7.5,0.0,0,0
1224,2021-01-12 15:00:00,7.5,0.0,0,0
1225,2021-01-12 16:00:00,7.5,0.0,0,0
1226,2021-01-12 17:00:00,7.5,0.0,0,0
1227,2021-01-12 18:00:00,7.5,0.0,0,0
1228,2021-01-12 19:00:00,7.5,0.0,0,0
1229,2021-01-12 20:00:00,7.5,0.0,0,0
1230,2021-01-12 21:00:00,7.5,0.0,0,0
1231,2021-01-12 22:00:00,7.5,0.0,0,0
1232,2021-01-12 23:00:00,7.5,0.0,0,0
1233,2021-01-13 00:00:00,7.5,0.0,0,0
1234,2021-01-13 01:00:00,7.5,0.0,0,0
1235,2021-01-13 02:00:00,7.5,0.0,0,0
1236,2021-01-13 03:00:00,7.5,0.0,0,0
1237,2021-01-13 04:00:00,7.5,0.0,0,0
1238,2021-01-13 05:00:00,7.5,0.0,0,0
1239,2021-01-13 06:00:00,7.5,0.0,0,0
1240,2021-01-13 07:00:00,7.5,0.0,0,0
1241,2021-01-13 08:00:00,7.5,0.0,0,0
1242,2021-01-13 09:00:00,7.5,0.0,0,0
1243,2021-01-13 10:00:00,7.5,0.0,0,0
1244,2021-01-13 11:00:00,7.5,0.0,0,0
1245,2021-01-13 12:00:00,7.5,0.0,0,0
1246,2021-01-13 13:00:00,7.5,0.0,0,0
1247,2021-01-13 14:00:00,7.5,0.0,0,0
1248,2021-01-13 15:00:00,7.5,0.0,0,0
1249,2021-01-13 16:00:00,7.5,0.0,0,0
1250,2021-01-13 17:00:00,7.5,0.0,0,0
1251,2021-01-13 18:00:00,7.5,0.0,0,0
1252,2021-01-13 19:00:00,7.5,0.0,0,0
1253,2021-01-13 20:00:00,7.5,0.0,0,0
1254,2021-01-13 21:00:00,7.5,0.0,0,0
1255,2021-01-13 22:00:00,7.5,0.0,0,0
1256,2021-01-13 23:00:00,7.5,0.0,0,0
1257,2021-01-14 00:00:00,7.5,0.0,0,0
1258,2021-01-14 01:00:00,7.5,0.0,0,0
1259,2021-01-14 02:00:00,7.5,0.0,0,0
1260,2021-01-14 03:00:00,7.5,0.0,0,0
1261,2021-01-14 04:00:00,7.5,0.0,0,0
1262,2021-01-14 05:00:00,7.5,0.0,0,0
1263,2021-01-14 06:00:00,7.5,0.0,0,0
1264,2021-01-14 07:00:00,7.5,0.0,0,0
1265,2021-01-14 08:00:00,7.5,0.0,0,0
1266,2021-01-14 09:00:00,7.5,0.0,0,0
1267,2021-01-14 10:00:00,7.5,0.0,0,0
1268,2021-01-14 11:00:00,7.5,0.0,0,0
1269,2021-01-14 12:00:00,7.5,0.0,0,0
1270,2021-01-14 13:00:00,7.5,0.0,0,0
1271,2021-01-14 14:00:00,7.5,0.0,0,0
1272,2021-01-14 15:00:00,7.5,0.0,0,0
1273,2021-01-14 16:00:00,7.5,0.0,0,0
1274,2021-01-14 17:00:00,7.5,0.0,0,0
1275,2021-01-14 18:00:00,7.5,0.0,0,0
1276,2021-01-14 19:00:00,7.5,0.0,0,0
1277,2021-01-14 20:00:00,7.5,0.0,0,0
1278,2021-01-14 21:00:00,7.5,0.0,0,0
1279,2021-01-14 22:00:00,7.5,0.0,0,0
1280,2021-01-14 23:00:00,7.5,0.0,0,0
1281,2021-01-15 00:00:00,7.5,0.0,0,0
1282,2021-01-15 01:00:00,7.5,0.0,0,0
1283,2021-01-15 02:00:00,7.5,0.0,0,0
1284,2021-01-15 03:00:00,7.5,0.0,0,0
1285,2021-01-15 04:00:00,7.5,0.0,0,0
1286,2021-01-15 05:00:00,7.5,0.0,0,0
1287,2021-01-15 06:00:00,7.5,0.0,0,0
1288,2021-01-15 07:00:00,7.5,0.0,0,0
1289,2021-01-15 08:00:00,7.5,0.0,0,0
1290,2021-01-15 09:00:00,7.5,0.0,0,0
1291,2021-01-15 10:00:00,7.5,0.0,0,0
1292,2021-01-15 11:00:00,7.5,0.0,0,0
1293,2021-01-15 12:00:00,7.5,0.0,0,0
1294,2021-01-15 13:00:00,7.5,0.0,0,0
1295,2021-01-15 14:00:00,7.5,0.0,0,0
1296,2021-01-15 15:00:00,7.5,0.0,0,0
1297,2021-01-15 16:00:00,7.5,0.0,0,0
1298,2021-01-15 17:00:00,7.5,0.0,0,0
1299,2021-01-15 18:00:00,7.5,0.0,0,0
1300,2021-01-15 19:00:00,7.5,0.0,0,0
1301,2021-01-15 20:00:00,7.5,0.0,0,0
1302,2021-01-15 21:00:00,7.5,0.0,0,0
1303,2021-01-15 22:00:00,7.5,0.0,0,0
1304,2021-01-15 23:00:00,7.5,0.0,0,0
1305,2021-01-16 00:00:00,7.5,0.0,0,0
1306,2021-01-16 01:00:00,7.5,0.0,0,0
1307,2021-01-16 02:00:00,7.5,0.0,0,0
1308,2021-01-16 03:00:00,7.5,0.0,0,0
1309,2021-01-16 04:00:00,7.5,0.0,0,0
1310,2021-01-16 05:00:00,7.5,0.0,0,0
1311,2021-01-16 06:00:00,7.5,0.0,0,0
1312,2021-01-16 07:00:00,7.5,0.3847910318203602,0,0
1313,2021-01-16 08:00:00,7.5,0.1974717162668966,0,0
1314,2021-01-16 09:00:00,7.5,0.3651615274094722,0,0
1315,2021-01-16 10:00:00,7.5,0.0,0,0
1316,2021-01-16 11:00:00,7.5,0.0,0,0
1317,2021-01-16 12:00:00,7.5,0.0,0,0
1318,2021-01-16 13:00:00,7.5,0.0,0,0
1319,2021-01-16 14:00:00,7.5,0.0,0,0
1320,2021-01-16 15:00:00,7.5,0.0,0,0
1321,2021-01-16 16:00:00,7.5,0.0877015180807573,0,0
1322,2021-01-16 17:00:00,7.5,0.6734894817735783,0,0
1323,2021-01-16 18:00:00,7.5,0.46319379619631224,0,0
1324,2021-01-16 19:00:00,7.5,0.373070240054691,0,0
1325,2021-01-16 20:00:00,7.5,0.2873430194528063,0,0
1326,2021-01-16 21:00:00,7.5,0.0,0,0
1327,2021-01-16 22:00:00,7.5,0.0,0,0
1328,2021-01-16 23:00:00,7.5,0.0,0,0
1329,2021-01-17 00:00:00,7.5,0.0,0,0
1330,2021-01-17 01:00:00,7.5,0.0,0,0
1331,2021-01-17 02:00:00,7.5,0.0,0,0
1332,2021-01-17 03:00:00,7.5,0.0,0,0
1333,2021-01-17 04:00:00,7.5,0.0,0,0
1334,2021-01-17 05:00:00,7.5,0.0,0,0
1335,2021-01-17 06:00:00,7.5,0.0,0,0
1336,2021-01-17 07:00:00,7.5,0.0,0,0
1337,2021-01-17 08:00:00,7.5,0.0,0,0
1338,2021-01-17 09:00:00,7.5,0.0,0,0
1339,2021-01-17 10:00:00,7.5,0.0,0,0
1340,2021-01-17 11:00:00,7.5,0.0,0,0
1341,2021-01-17 12:00:00,7.5,0.0,0,0
1342,2021-01-17 13:00:00,7.5,0.0,0,0
1343,2021-01-17 14:00:00,7.5,0.0,0,0
1344,2021-01-17 15:00:00,7.5,0.0,0,0
1345,2021-01-17 16:00:00,7.5,0.0,0,0
1346,2021-01-17 17:00:00,7.5,0.0,0,0
1347,2021-01-17 18:00:00,7.5,0.0,0,0
1348,2021-01-17 19:00:00,7.5,0.0,0,0
1349,2021-01-17 20:00:00,7.5,0.0,0,0
1350,2021-01-17 21:00:00,7.5,0.0,0,0
1351,2021-01-17 22:00:00,7.5,0.0,0,0
1352,2021-01-17 23:00:00,7.5,0.0,0,0
1353,2021-01-18 00:00:00,7.5,0.0,0,0
1354,2021-01-18 01:00:00,7.5,0.0,0,0
1355,2021-01-18 02:00:00,7.5,0.0,0,0
1356,2021-01-18 03:00:00,7.5,0.0,0,0
1357,2021-01-18 04:00:00,7.5,0.0,0,0
1358,2021-01-18 05:00:00,7.5,0.0,0,0
1359,2021-01-18 06:00:00,7.5,0.0,0,0
1360,2021-01-18 07:00:00,7.5,0.0,0,0
1361,2021-01-18 08:00:00,7.5,0.0,0,0
1362,2021-01-18 09:00:00,7.5,0.0,0,0
1363,2021-01-18 10:00:00,7.5,0.0,0,0
1364,2021-01-18 11:00:00,7.5,0.0,0,0
1365,2021-01-18 12:00:00,7.5,0.0,0,0
1366,2021-01-18 13:00:00,7.5,0.0,0,0
1367,2021-01-18 14:00:00,7.5,0.0,0,0
1368,2021-01-18 15:00:00,7.5,0.0,0,0
1369,2021-01-18 16:00:00,7.5,0.0,0,0
1370,2021-01-18 17:00:00,7.5,0.0,0,0
1371,2021-01-18 18:00:00,7.5,0.0,0,0
1372,2021-01-18 19:00:00,7.5,0.0,0,0
1373,2021-01-18 20:00:00,7.5,0.0,0,0
1374,2021-01-18 21:00:00,7.5,0.0,0,0
1375,2021-01-18 22:00:00,7.5,0.0,0,0
1376,2021-01-18 23:00:00,7.5,0.0,0,0
1377,2021-01-19 00:00:00,7.5,0.12909683398238783,0,0
1378,2021-01-19 01:00:00,7.5,0.39436873161301517,0,0
1379,2021-01-19 02:00:00,7.5,0.3972524946089526,0,0
1380,2021-01-19 03:00:00,7.5,0.274764168089549,0,0
1381,2021-01-19 04:00:00,7.5,0.24818399165454996,0,0
1382,2021-01-19 05:00:00,7.5,0.16674445003641614,0,0
1383,2021-01-19 06:00:00,7.5,0.0,0,0
1384,2021-01-19 07:00:00,7.5,0.08418884185852339,0,0
1385,2021-01-19 08:00:00,7.5,0.0,0,0
1386,2021-01-19 09:00:00,7.5,0.0,0,0
1387,2021-01-19 10:00:00,7.5,0.0,0,0
1388,2021-01-19 11:00:00,7.5,0.0,0,0
1389,2021-01-19 12:00:00,7.5,0.0,0,0
1390,2021-01-19 13:00:00,7.5,0.0,0,0
1391,2021-01-19 14:00:00,7.5,0.0,0,0
1392,2021-01-19 15:00:00,7.5,0.0,0,0
1393,2021-01-19 16:00:00,7.5,0.0,0,0
1394,2021-01-19 17:00:00,7.5,0.0,0,0
1395,2021-01-19 18:00:00,7.5,0.0,0,0
1396,2021-01-19 19:00:00,7.5,0.0,0,0
1397,2021-01-19 20:00:00,7.5,0.0,0,0
1398,2021-01-19 21:00:00,7.5,0.0,0,0
1399,2021-01-19 22:00:00,7.5,0.0,0,0
1400,2021-01-19 23:00:00,7.5,0.0,0,0
1401,2021-01-20 00:00:00,7.5,0.0,0,0
1402,2021-01-20 01:00:00,7.5,0.0,0,0
1403,2021-01-20 02:00:00,7.5,0.0,0,0
1404,2021-01-20 03:00:00,7.5,0.0,0,0
1405,2021-01-20 04:00:00,7.5,0.0,0,0
1406,2021-01-20 05:00:00,7.5,0.0,0,0
1407,2021-01-20 06:00:00,7.5,0.0,0,0
1408,2021-01-20 07:00:00,7.5,0.0,0,0
1409,2021-01-20 08:00:00,7.5,0.0,0,0
1410,2021-01-20 09:00:00,7.5,0.0,0,0
1411,2021-01-20 10:00:00,7.5,0.0,0,0
1412,2021-01-20 11:00:00,7.5,0.0,0,0
1413,2021-01-20 12:00:00,7.5,0.0,0,0
1414,2021-01-20 13:00:00,7.5,0.0,0,0
1415,2021-01-20 14:00:00,7.5,0.0,0,0
1416,2021-01-20 15:00:00,7.5,0.3347316780203563,0,0
1417,2021-01-20 16:00:00,7.5,0.43645987941513364,0,0
1418,2021-01-20 17:00:00,7.5,0.43831466357754234,0,0
1419,2021-01-20 18:00:00,7.5,0.44563882494639445,0,0
1420,2021-01-20 19:00:00,7.5,1.4172813686532961,0,0
1421,2021-01-20 20:00:00,7.5,1.676455819263034,0,0
1422,2021-01-20 21:00:00,7.5,1.7141418763662537,0,0
1423,2021-01-20 22:00:00,7.5,0.7312062249404645,0,0
1424,2021-01-20 23:00:00,7.5,0.0,0,0
1425,2021-01-21 00:00:00,7.5,0.0,0,0
1426,2021-01-21 01:00:00,7.5,0.0,0,0
1427,2021-01-21 02:00:00,7.5,0.0,0,0
1428,2021-01-21 03:00:00,7.5,0.0,0,0
1429,2021-01-21 04:00:00,7.5,0.0,0,0
1430,2021-01-21 05:00:00,7.5,0.0,0,0
1431,2021-01-21 06:00:00,7.5,0.231310036521473,0,0
1432,2021-01-21 07:00:00,7.5,0.0,0,0
1433,2021-01-21 08:00:00,7.5,0.0,0,0
1434,2021-01-21 09:00:00,7.5,0.0,0,0
1435,2021-01-21 10:00:00,7.5,0.0,0,0
1436,2021-01-21 11:00:00,7.5,0.0,0,0
1437,2021-01-21 12:00:00,7.5,0.0,0,0
1438,2021-01-21 13:00:00,7.5,0.0,0,0
1439,2021-01-21 14:00:00,7.5,0.0,0,0
1440,2021-01-21 15:00:00,7.5,0.0,0,0
1441,2021-01-21 16:00:00,7.5,0.0,0,0
1442,2021-01-21 17:00:00,7.5,0.0,0,0
1443,2021-01-21 18:00:00,7.5,0.0,0,0
1444,2021-01-21 19:00:00,7.5,0.0,0,0
1445,2021-01-21 20:00:00,7.5,0.0,0,0
1446,2021-01-21 21:00:00,7.5,0.0,0,0
1447,2021-01-21 22:00:00,7.5,0.0,0,0
1448,2021-01-21 23:00:00,7.5,0.0,0,0
1449,2021-01-22 00:00:00,7.5,0.0,0,0
1450,2021-01-22 01:00:00,7.5,0.0,0,0
1451,2021-01-22 02:00:00,7.5,0.0,0,0
1452,2021-01-22 03:00:00,7.5,0.0,0,0
1453,2021-01-22 04:00:00,7.5,0.0,0,0
1454,2021-01-22 05:00:00,7.5,0.0,0,0
1455,2021-01-22 06:00:00,7.5,0.0,0,0
1456,2021-01-22 07:00:00,7.5,0.0,0,0
1457,2021-01-22 08:00:00,7.5,0.0,0,0
1458,2021-01-22 09:00:00,7.5,0.0,0,0
1459,2021-01-22 10:00:00,7.5,0.0,0,0
1460,2021-01-22 11:00:00,7.5,0.0,0,0
1461,2021-01-22 12:00:00,7.5,0.0,0,0
1462,2021-01-22 13:00:00,7.5,0.0,0,0
1463,2021-01-22 14:00:00,7.5,0.0,0,0
1464,2021-01-22 15:00:00,7.5,0.0,0,0
1465,2021-01-22 16:00:00,7.5,0.0,0,0
1466,2021-01-22 17:00:00,7.5,0.0,0,0
1467,2021-01-22 18:00:00,7.5,0.0,0,0
1468,2021-01-22 19:00:00,7.5,0.0,0,0
1469,2021-01-22 20:00:00,7.5,0.0,0,0
1470,2021-01-22 21:00:00,7.5,0.0,0,0
1471,2021-01-22 22:00:00,7.5,0.0,0,0
1472,2021-01-22 23:00:00,7.5,0.0,0,0
1473,2021-01-23 00:00:00,7.5,0.0,0,0
1474,2021-01-23 01:00:00,7.5,0.0,0,0
1475,2021-01-23 02:00:00,7.5,0.0,0,0
1476,2021-01-23 03:00:00,7.5,0.0,0,0
1477,2021-01-23 04:00:00,7.5,0.0,0,0
1478,2021-01-23 05:00:00,7.5,0.0,0,0
1479,2021-01-23 06:00:00,7.5,0.0,0,0
1480,2021-01-23 07:00:00,7.5,0.0,0,0
1481,2021-01-23 08:00:00,7.5,0.0,0,0
1482,2021-01-23 09:00:00,7.5,0.0,0,0
1483,2021-01-23 10:00:00,7.5,0.0,0,0
1484,2021-01-23 11:00:00,7.5,0.0,0,0
1485,2021-01-23 12:00:00,7.5,0.0,0,0
1486,2021-01-23 13:00:00,7.5,0.0,0,0
1487,2021-01-23 14:00:00,7.5,0.0,0,0
1488,2021-01-23 15:00:00,7.5,0.0,0,0
1489,2021-01-23 16:00:00,7.5,0.0,0,0
1490,2021-01-23 17:00:00,7.5,0.0,0,0
1491,2021-01-23 18:00:00,7.5,0.0,0,0
1492,2021-01-23 19:00:00,7.5,0.0,0,0
1493,2021-01-23 20:00:00,7.5,0.0,0,0
1494,2021-01-23 21:00:00,7.5,0.0,0,0
1495,2021-01-23 22:00:00,7.5,0.0,0,0
1496,2021-01-23 23:00:00,7.5,0.0,0,0
1497,2021-01-24 00:00:00,7.5,0.0,0,0
1498,2021-01-24 01:00:00,7.5,0.0,0,0
