,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,missing_type,LW_in,SW_global,alb,Discharge
659,2020-12-20 02:00:00,0.0,7.367,55.417,4.45,0.0,0.0,0.0,5.7,799.541,pressSW_directSW_diffuseLW_in,267.091,0.0,0.25,7.5
660,2020-12-20 03:00:00,0.0,7.7,54.85,4.933,0.0,0.0,0.0,5.767,799.453,pressSW_directSW_diffuseLW_in,264.164,0.0,0.25,7.5
661,2020-12-20 04:00:00,0.0,7.833,54.95,4.267,0.0,0.0,0.0,5.817,799.248,pressSW_directSW_diffuseLW_in,259.36,0.0,0.25,7.5
662,2020-12-20 05:00:00,0.0,4.833,62.783,2.4,0.0,0.0,0.0,5.4,799.012,pressSW_directSW_diffuseLW_in,263.627,0.0,0.25,7.5
663,2020-12-20 06:00:00,0.0,2.767,72.483,0.667,0.0,0.0,0.0,5.417,799.037,pressSW_directSW_diffuseLW_in,261.594,0.0,0.25,7.5
664,2020-12-20 07:00:00,0.0,1.917,77.55,0.833,0.0,0.0,0.0,5.433,799.139,pressSW_directSW_diffuseLW_in,282.942,0.0,0.25,7.5
665,2020-12-20 08:00:00,0.106,2.1,77.567,0.917,0.139,14.668,0.0,5.5,799.299,pressSW_directSW_diffuseLW_in,286.216,14.807,0.25,7.5
666,2020-12-20 09:00:00,0.221,2.783,75.95,0.75,0.876,73.454,0.0,5.667,799.511,pressSW_directSW_diffuseLW_in,285.248,74.33,0.25,7.5
667,2020-12-20 10:00:00,0.303,3.767,71.15,0.75,13.793,144.206,0.0,5.7,799.361,pressSW_directSW_diffuseLW_in,279.106,157.999,0.25,7.5
668,2020-12-20 11:00:00,0.344,4.567,68.617,1.417,29.404,183.901,0.0,5.8,799.577,pressSW_directSW_diffuseLW_in,277.541,213.305,0.25,7.5
669,2020-12-20 12:00:00,0.34,4.433,71.283,0.333,53.975,179.438,0.0,5.967,799.577,pressSW_directSW_diffuseLW_in,280.484,233.413,0.25,7.5
670,2020-12-20 13:00:00,0.291,4.067,74.133,0.083,24.439,173.119,0.0,6.067,799.459,pressSW_directSW_diffuseLW_in,276.21,197.558,0.25,7.5
671,2020-12-20 14:00:00,0.203,3.083,76.533,0.5,12.675,127.306,0.0,5.833,799.643,pressSW_directSW_diffuseLW_in,284.511,139.981,0.25,7.5
672,2020-12-20 15:00:00,0.083,2.183,79.9,0.667,1.981,62.023,0.0,5.717,799.806,pressSW_directSW_diffuseLW_in,285.968,64.004,0.25,7.5
673,2020-12-20 16:00:00,0.0,1.217,81.95,1.367,0.818,8.287,0.0,5.467,800.262,pressSW_directSW_diffuseLW_in,284.105,9.105,0.25,7.5
674,2020-12-20 17:00:00,0.0,0.75,83.9,1.367,0.0,0.0,0.0,5.417,800.412,pressSW_directSW_diffuseLW_in,285.698,0.0,0.25,7.5
675,2020-12-20 18:00:00,0.0,0.483,85.45,0.917,0.0,0.0,0.0,5.417,800.711,pressSW_directSW_diffuseLW_in,286.085,0.0,0.25,7.5
676,2020-12-20 19:00:00,0.0,0.717,86.667,0.5,0.0,0.0,0.0,5.567,800.939,pressSW_directSW_diffuseLW_in,260.66,0.0,0.25,7.5
677,2020-12-20 20:00:00,0.0,1.35,84.3,0.417,0.0,0.0,0.0,5.683,801.442,pressSW_directSW_diffuseLW_in,289.331,0.0,0.25,7.5
678,2020-12-20 21:00:00,0.0,1.483,84.317,0.25,0.0,0.0,0.0,5.717,801.581,pressSW_directSW_diffuseLW_in,290.178,0.0,0.25,7.5
679,2020-12-20 22:00:00,0.0,0.8,85.3,0.667,0.0,0.0,0.0,5.533,801.266,pressSW_directSW_diffuseLW_in,282.996,0.0,0.25,7.5
680,2020-12-20 23:00:00,0.0,0.133,86.6,1.267,0.0,0.0,0.0,5.35,801.408,pressSW_directSW_diffuseLW_in,285.949,0.0,0.25,7.5
681,2020-12-21 00:00:00,0.0,-0.283,87.0,0.333,0.0,0.0,0.0,5.2,801.548,pressSW_directSW_diffuseLW_in,284.898,0.0,0.25,7.5
682,2020-12-21 01:00:00,0.0,-0.717,87.783,0.667,0.0,0.0,0.0,5.083,802.001,pressSW_directSW_diffuseLW_in,233.958,0.0,0.25,7.5
683,2020-12-21 02:00:00,0.0,-0.933,88.567,1.367,0.0,0.0,0.0,5.033,801.907,pressSW_directSW_diffuseLW_in,233.858,0.0,0.25,7.5
684,2020-12-21 03:00:00,0.0,-0.967,89.0,1.083,0.0,0.0,0.0,5.05,801.098,pressSW_directSW_diffuseLW_in,233.45,0.0,0.25,7.5
685,2020-12-21 04:00:00,0.0,-1.1,89.0,1.517,0.0,0.0,0.0,5.0,801.234,pressSW_directSW_diffuseLW_in,236.379,0.0,0.25,7.5
686,2020-12-21 05:00:00,0.0,-1.15,89.067,1.167,0.0,0.0,0.0,5.0,801.616,pressSW_directSW_diffuseLW_in,219.585,0.0,0.25,7.5
687,2020-12-21 06:00:00,0.0,-1.217,89.85,1.433,0.0,0.0,0.0,4.983,801.239,pressSW_directSW_diffuseLW_in,237.94,0.0,0.25,7.5
688,2020-12-21 07:00:00,0.0,-0.4,89.583,1.017,0.0,0.0,0.0,5.333,801.152,pressSW_directSW_diffuseLW_in,252.325,0.0,0.25,7.5
689,2020-12-21 08:00:00,0.105,0.533,87.383,0.417,0.817,17.93,0.0,5.533,801.682,pressSW_directSW_diffuseLW_in,255.267,18.747,0.25,7.5
690,2020-12-21 09:00:00,0.22,1.35,85.467,0.0,4.37,84.821,0.0,5.75,801.826,pressSW_directSW_diffuseLW_in,261.129,89.191,0.25,7.5
691,2020-12-21 10:00:00,0.302,2.1,83.5,0.583,15.727,142.73,0.0,5.933,802.189,pressSW_directSW_diffuseLW_in,263.481,158.457,0.25,7.5
692,2020-12-21 11:00:00,0.344,2.7,80.967,1.45,5.362,171.593,0.0,6.0,801.328,pressSW_directSW_diffuseLW_in,275.637,176.955,0.25,7.5
693,2020-12-21 12:00:00,0.34,3.817,77.017,1.95,10.443,168.559,0.0,6.167,800.706,pressSW_directSW_diffuseLW_in,283.146,179.002,0.25,7.5
694,2020-12-21 13:00:00,0.292,2.867,79.717,0.85,7.771,123.91,0.0,5.983,800.836,pressSW_directSW_diffuseLW_in,288.918,131.681,0.25,7.5
695,2020-12-21 14:00:00,0.204,3.133,79.75,0.583,0.508,95.46,0.0,6.1,800.532,pressSW_directSW_diffuseLW_in,294.106,95.968,0.25,7.5
696,2020-12-21 15:00:00,0.084,5.933,68.233,5.817,0.153,56.565,0.0,6.3,800.539,pressSW_directSW_diffuseLW_in,293.268,56.718,0.25,7.5
697,2020-12-21 16:00:00,0.0,6.683,66.383,7.867,0.0,6.505,0.2,6.517,800.65,pressSW_directSW_diffuseLW_in,299.94,6.505,0.25,7.5
698,2020-12-21 17:00:00,0.0,6.183,70.717,8.117,0.0,0.0,0.4,6.7,800.696,pressSW_directSW_diffuseLW_in,294.546,0.0,0.25,7.5
699,2020-12-21 18:00:00,0.0,5.9,74.617,4.633,0.0,0.0,0.6,6.933,800.991,pressSW_directSW_diffuseLW_in,300.256,0.0,0.25,7.5
700,2020-12-21 19:00:00,0.0,4.75,83.933,1.35,0.0,0.0,0.4,7.217,801.014,pressSW_directSW_diffuseLW_in,304.998,0.0,0.25,7.5
701,2020-12-21 20:00:00,0.0,3.483,90.217,0.417,0.0,0.0,0.8,7.083,800.964,pressSW_directSW_diffuseLW_in,299.92,0.0,0.25,7.5
702,2020-12-21 21:00:00,0.0,2.85,93.017,0.5,0.0,0.0,1.8,7.0,801.31,pressSW_directSW_diffuseLW_in,301.946,0.0,0.25,7.5
703,2020-12-21 22:00:00,0.0,3.017,94.9,1.0,0.0,0.0,0.2,7.2,801.683,pressSW_directSW_diffuseLW_in,294.828,0.0,0.25,7.5
704,2020-12-21 23:00:00,0.0,3.167,95.467,1.65,0.0,0.0,0.0,7.317,801.81,pressSW_directSW_diffuseLW_in,310.854,0.0,0.25,7.5
705,2020-12-22 00:00:00,0.0,3.483,96.033,1.35,0.0,0.0,0.0,7.517,801.799,pressSW_directSW_diffuseLW_in,298.987,0.0,0.25,7.5
706,2020-12-22 01:00:00,0.0,3.25,96.15,1.333,0.0,0.0,0.0,7.45,802.055,pressSW_directSW_diffuseLW_in,291.198,0.0,0.25,7.5
707,2020-12-22 02:00:00,0.0,3.267,95.917,1.45,0.0,0.0,0.0,7.417,802.081,pressSW_directSW_diffuseLW_in,271.176,0.0,0.25,7.5
708,2020-12-22 03:00:00,0.0,3.35,96.033,1.35,0.0,0.0,0.0,7.483,801.956,pressSW_directSW_diffuseLW_in,288.886,0.0,0.25,7.5
709,2020-12-22 04:00:00,0.0,3.333,96.267,1.5,0.0,0.0,0.0,7.483,802.016,pressSW_directSW_diffuseLW_in,283.987,0.0,0.25,7.5
710,2020-12-22 05:00:00,0.0,3.433,96.15,1.333,0.0,0.0,0.0,7.517,802.248,pressSW_directSW_diffuseLW_in,283.138,0.0,0.25,7.5
711,2020-12-22 06:00:00,0.0,3.5,96.033,1.717,0.0,0.0,0.0,7.533,802.456,pressSW_directSW_diffuseLW_in,282.354,0.0,0.25,7.5
712,2020-12-22 07:00:00,0.0,3.617,95.7,1.717,0.0,0.0,0.0,7.567,802.717,pressSW_directSW_diffuseLW_in,259.011,0.0,0.25,7.5
713,2020-12-22 08:00:00,0.104,3.633,94.85,1.167,7.346,13.17,0.0,7.5,802.998,pressSW_directSW_diffuseLW_in,272.693,20.516,0.25,7.5
714,2020-12-22 09:00:00,0.22,3.95,94.967,1.267,45.141,63.565,0.0,7.683,803.277,pressSW_directSW_diffuseLW_in,261.283,108.706,0.25,7.5
715,2020-12-22 10:00:00,0.302,4.55,94.217,1.25,82.295,113.5,0.0,7.967,803.469,pressSW_directSW_diffuseLW_in,269.714,195.795,0.25,7.5
716,2020-12-22 11:00:00,0.343,4.733,92.233,0.933,130.003,121.311,0.0,7.883,803.497,pressSW_directSW_diffuseLW_in,258.771,251.314,0.25,7.5
717,2020-12-22 12:00:00,0.34,5.183,91.517,1.267,173.86,115.993,0.0,8.083,803.401,pressSW_directSW_diffuseLW_in,246.728,289.853,0.25,7.5
718,2020-12-22 13:00:00,0.292,5.55,89.717,1.0,132.81,100.363,0.0,8.117,803.257,pressSW_directSW_diffuseLW_in,264.859,233.173,0.25,7.5
719,2020-12-22 14:00:00,0.205,5.433,87.967,1.45,57.229,83.213,0.0,7.917,803.136,pressSW_directSW_diffuseLW_in,276.59,140.442,0.25,7.5
720,2020-12-22 15:00:00,0.085,4.967,87.083,1.817,20.46,49.301,0.0,7.567,803.258,pressSW_directSW_diffuseLW_in,290.876,69.761,0.25,7.5
721,2020-12-22 16:00:00,0.0,4.433,87.333,2.083,0.979,8.864,0.0,7.35,803.486,pressSW_directSW_diffuseLW_in,298.625,9.843,0.25,7.5
722,2020-12-22 17:00:00,0.0,4.183,86.9,1.883,0.0,0.0,0.0,7.167,803.534,pressSW_directSW_diffuseLW_in,285.852,0.0,0.25,7.5
723,2020-12-22 18:00:00,0.0,3.867,87.1,1.467,0.0,0.0,0.0,7.033,803.624,pressSW_directSW_diffuseLW_in,268.845,0.0,0.25,7.5
724,2020-12-22 19:00:00,0.0,3.75,87.8,1.7,0.0,0.0,0.0,7.017,803.35,pressSW_directSW_diffuseLW_in,258.576,0.0,0.25,7.5
725,2020-12-22 20:00:00,0.0,4.183,84.767,0.75,0.0,0.0,0.0,7.017,803.165,pressSW_directSW_diffuseLW_in,248.086,0.0,0.25,7.5
726,2020-12-22 21:00:00,0.0,3.467,85.7,1.417,0.0,0.0,0.0,6.733,803.111,pressSW_directSW_diffuseLW_in,250.975,0.0,0.25,7.5
727,2020-12-22 22:00:00,0.0,3.183,85.667,1.367,0.0,0.0,0.0,6.583,802.997,pressSW_directSW_diffuseLW_in,247.68,0.0,0.25,7.5
728,2020-12-22 23:00:00,0.0,3.517,82.067,0.5,0.0,0.0,0.0,6.45,802.98,pressSW_directSW_diffuseLW_in,244.67,0.0,0.25,7.5
729,2020-12-23 00:00:00,0.0,5.05,74.083,1.6,0.0,0.0,0.0,6.483,802.223,pressSW_directSW_diffuseLW_in,251.929,0.0,0.25,7.5
730,2020-12-23 01:00:00,0.0,6.45,68.35,1.267,0.0,0.0,0.0,6.617,802.598,pressSW_directSW_diffuseLW_in,248.387,0.0,0.25,7.5
731,2020-12-23 02:00:00,0.0,5.417,74.05,0.75,0.0,0.0,0.0,6.65,802.15,pressSW_directSW_diffuseLW_in,258.319,0.0,0.25,7.5
732,2020-12-23 03:00:00,0.0,4.95,76.217,1.25,0.0,0.0,0.0,6.633,801.627,pressSW_directSW_diffuseLW_in,255.967,0.0,0.25,7.5
733,2020-12-23 04:00:00,0.0,4.833,77.45,1.0,0.0,0.0,0.0,6.7,801.506,pressSW_directSW_diffuseLW_in,263.476,0.0,0.25,7.5
734,2020-12-23 05:00:00,0.0,4.733,78.467,1.167,0.0,0.0,0.0,6.717,801.297,pressSW_directSW_diffuseLW_in,275.096,0.0,0.25,7.5
735,2020-12-23 06:00:00,0.0,4.333,80.233,1.25,0.0,0.0,0.0,6.7,801.078,pressSW_directSW_diffuseLW_in,287.063,0.0,0.25,7.5
736,2020-12-23 07:00:00,0.0,4.25,80.9,1.167,0.0,0.0,0.0,6.7,800.992,pressSW_directSW_diffuseLW_in,257.875,0.0,0.25,7.5
737,2020-12-23 08:00:00,0.103,5.467,75.85,1.333,3.526,12.756,0.0,6.833,800.953,pressSW_directSW_diffuseLW_in,284.682,16.282,0.25,7.5
738,2020-12-23 09:00:00,0.219,10.55,54.967,3.433,13.298,66.503,0.0,6.967,800.819,pressSW_directSW_diffuseLW_in,290.349,79.801,0.25,7.5
739,2020-12-23 10:00:00,0.301,11.8,49.967,3.783,48.387,121.51,0.0,6.933,800.822,pressSW_directSW_diffuseLW_in,275.727,169.897,0.25,7.5
740,2020-12-23 11:00:00,0.343,12.95,45.783,4.6,105.805,128.705,0.0,6.85,800.053,pressSW_directSW_diffuseLW_in,259.198,234.51,0.25,7.5
741,2020-12-23 12:00:00,0.341,12.7,46.05,4.617,131.431,159.328,0.0,6.767,799.321,pressSW_directSW_diffuseLW_in,257.242,290.759,0.25,7.5
742,2020-12-23 13:00:00,0.293,11.267,53.933,2.75,52.228,160.581,0.0,7.15,799.066,pressSW_directSW_diffuseLW_in,262.877,212.809,0.25,7.5
743,2020-12-23 14:00:00,0.206,7.6,69.067,1.333,43.475,115.745,0.0,7.217,798.78,pressSW_directSW_diffuseLW_in,268.362,159.22,0.25,7.5
744,2020-12-23 15:00:00,0.086,6.133,74.617,1.083,13.522,63.548,0.0,7.067,798.352,pressSW_directSW_diffuseLW_in,286.848,77.07,0.25,7.5
745,2020-12-23 16:00:00,0.0,5.217,77.517,1.183,1.86,10.362,0.0,6.883,798.222,pressSW_directSW_diffuseLW_in,270.655,12.222,0.25,7.5
746,2020-12-23 17:00:00,0.0,5.0,77.317,1.433,0.0,0.0,0.0,6.767,798.078,pressSW_directSW_diffuseLW_in,266.273,0.0,0.25,7.5
747,2020-12-23 18:00:00,0.0,5.117,77.0,1.433,0.0,0.0,0.0,6.8,797.768,pressSW_directSW_diffuseLW_in,264.058,0.0,0.25,7.5
748,2020-12-23 19:00:00,0.0,5.2,76.633,1.167,0.0,0.0,0.0,6.767,797.561,pressSW_directSW_diffuseLW_in,265.932,0.0,0.25,7.5
749,2020-12-23 20:00:00,0.0,5.0,77.6,0.917,0.0,0.0,0.0,6.783,797.426,pressSW_directSW_diffuseLW_in,294.906,0.0,0.25,7.5
750,2020-12-23 21:00:00,0.0,4.7,78.767,1.167,0.0,0.0,0.0,6.75,797.096,pressSW_directSW_diffuseLW_in,268.11,0.0,0.25,7.5
751,2020-12-23 22:00:00,0.0,4.567,80.067,1.25,0.0,0.0,0.0,6.8,796.378,pressSW_directSW_diffuseLW_in,293.352,0.0,0.25,7.5
752,2020-12-23 23:00:00,0.0,4.383,81.5,1.25,0.0,0.0,0.0,6.817,795.988,pressSW_directSW_diffuseLW_in,289.555,0.0,0.25,7.5
753,2020-12-24 00:00:00,0.0,4.317,82.8,0.75,0.0,0.0,0.0,6.883,795.682,pressSW_directSW_diffuseLW_in,284.46,0.0,0.25,7.5
754,2020-12-24 01:00:00,0.0,4.433,82.2,0.833,0.0,0.0,0.0,6.9,794.971,pressSW_directSW_diffuseLW_in,289.58,0.0,0.25,7.5
755,2020-12-24 02:00:00,0.0,3.833,84.917,1.017,0.0,0.0,0.0,6.833,794.964,pressSW_directSW_diffuseLW_in,284.659,0.0,0.25,7.5
756,2020-12-24 03:00:00,0.0,3.25,91.6,1.35,0.0,0.0,0.6,7.067,794.379,pressSW_directSW_diffuseLW_in,293.626,0.0,0.25,7.5
757,2020-12-24 04:00:00,0.0,2.933,94.267,0.583,0.0,0.0,2.6,7.117,794.071,pressSW_directSW_diffuseLW_in,298.253,0.0,0.25,7.5
758,2020-12-24 05:00:00,0.0,2.383,93.983,0.417,0.0,0.0,2.6,6.833,793.787,pressSW_directSW_diffuseLW_in,299.554,0.0,0.25,7.5
759,2020-12-24 06:00:00,0.0,1.483,93.933,0.333,0.0,0.0,0.2,6.4,793.379,pressSW_directSW_diffuseLW_in,299.216,0.0,0.25,7.5
760,2020-12-24 07:00:00,0.0,1.333,95.1,0.333,0.0,0.0,0.2,6.4,793.236,pressSW_directSW_diffuseLW_in,296.611,0.0,0.25,7.5
761,2020-12-24 08:00:00,0.102,1.7,95.8,0.5,2.958,12.031,0.0,6.633,792.996,pressSW_directSW_diffuseLW_in,284.105,14.989,0.25,7.5
762,2020-12-24 09:00:00,0.218,2.333,95.8,0.333,18.729,67.965,0.2,6.95,793.024,pressSW_directSW_diffuseLW_in,266.342,86.694,0.25,7.5
763,2020-12-24 10:00:00,0.301,3.133,95.817,0.95,66.652,119.263,0.0,7.35,792.578,pressSW_directSW_diffuseLW_in,259.698,185.915,0.25,7.5
764,2020-12-24 11:00:00,0.344,4.083,91.017,1.717,147.403,135.329,0.0,7.467,792.184,pressSW_directSW_diffuseLW_in,230.329,282.732,0.25,7.5
765,2020-12-24 12:00:00,0.341,4.167,89.417,0.75,217.025,103.998,0.0,7.367,791.741,pressSW_directSW_diffuseLW_in,228.466,321.023,0.25,7.5
766,2020-12-24 13:00:00,0.294,4.067,90.583,1.0,170.406,102.231,0.0,7.383,791.36,pressSW_directSW_diffuseLW_in,246.834,272.637,0.25,7.5
767,2020-12-24 14:00:00,0.207,3.85,90.983,0.5,115.03,89.206,0.0,7.333,790.751,pressSW_directSW_diffuseLW_in,243.811,204.236,0.25,7.5
768,2020-12-24 15:00:00,0.088,3.35,91.167,0.75,33.943,54.465,0.0,7.1,790.59,pressSW_directSW_diffuseLW_in,253.458,88.408,0.25,7.5
769,2020-12-24 16:00:00,0.0,2.717,92.417,0.917,1.263,8.3,0.0,6.883,790.351,pressSW_directSW_diffuseLW_in,269.603,9.563,0.25,7.5
770,2020-12-24 17:00:00,0.0,2.35,93.1,0.667,0.0,0.0,0.0,6.75,790.124,pressSW_directSW_diffuseLW_in,284.592,0.0,0.25,7.5
771,2020-12-24 18:00:00,0.0,1.617,92.833,0.333,0.0,0.0,1.8,6.367,789.922,pressSW_directSW_diffuseLW_in,279.286,0.0,0.25,7.5
772,2020-12-24 19:00:00,0.0,0.933,94.283,0.417,0.0,0.0,0.2,6.167,789.961,pressSW_directSW_diffuseLW_in,275.503,0.0,0.25,7.5
773,2020-12-24 20:00:00,0.0,1.25,95.1,0.667,0.0,0.0,0.4,6.367,789.906,pressSW_directSW_diffuseLW_in,267.728,0.0,0.25,7.5
774,2020-12-24 21:00:00,0.0,1.233,95.1,0.5,0.0,0.0,0.0,6.35,789.83,pressSW_directSW_diffuseLW_in,280.198,0.0,0.25,7.5
775,2020-12-24 22:00:00,0.0,0.833,95.067,3.867,0.0,0.0,0.8,6.183,789.886,pressSW_directSW_diffuseLW_in,262.753,0.0,0.25,7.5
776,2020-12-24 23:00:00,0.0,-0.15,95.467,5.033,0.0,0.0,1.2,5.783,789.869,pressSW_directSW_diffuseLW_in,281.455,0.0,0.25,7.5
777,2020-12-25 00:00:00,0.0,-0.883,96.283,4.95,0.0,0.0,1.2,5.533,790.104,pressSW_directSW_diffuseLW_in,267.914,0.0,0.25,7.5
778,2020-12-25 01:00:00,0.0,-1.317,96.867,3.267,0.0,0.0,1.8,5.367,790.219,pressSW_directSW_diffuseLW_in,276.693,0.0,0.25,7.5
779,2020-12-25 02:00:00,0.0,-1.633,97.1,2.267,0.0,0.0,0.8,5.25,790.435,pressSW_directSW_diffuseLW_in,266.814,0.0,0.25,7.5
780,2020-12-25 03:00:00,0.0,-1.85,97.1,2.433,0.0,0.0,0.2,5.2,790.524,pressSW_directSW_diffuseLW_in,269.431,0.0,0.25,7.5
781,2020-12-25 04:00:00,0.0,-2.067,96.983,2.25,0.0,0.0,0.2,5.083,790.409,pressSW_directSW_diffuseLW_in,269.291,0.0,0.25,7.5
782,2020-12-25 05:00:00,0.0,-2.2,97.1,1.9,0.0,0.0,0.2,5.0,790.314,pressSW_directSW_diffuseLW_in,269.312,0.0,0.25,7.5
783,2020-12-25 06:00:00,0.0,-2.283,97.1,2.183,0.0,0.0,0.4,5.0,790.434,pressSW_directSW_diffuseLW_in,272.906,0.0,0.25,7.5
784,2020-12-25 07:00:00,0.0,-2.3,97.1,2.433,0.0,0.0,0.4,5.0,790.579,pressSW_directSW_diffuseLW_in,264.752,0.0,0.25,7.5
785,2020-12-25 08:00:00,0.102,-2.517,96.983,2.933,0.259,10.039,0.2,4.933,790.824,pressSW_directSW_diffuseLW_in,272.069,10.298,0.25,7.5
786,2020-12-25 09:00:00,0.218,-2.7,96.833,3.017,2.51,59.612,0.2,4.867,790.917,pressSW_directSW_diffuseLW_in,263.748,62.122,0.25,7.5
787,2020-12-25 10:00:00,0.301,-2.617,95.6,3.433,5.572,87.838,0.2,4.833,791.115,pressSW_directSW_diffuseLW_in,271.196,93.41,0.25,7.5
788,2020-12-25 11:00:00,0.344,-2.733,94.9,3.267,5.293,135.858,0.0,4.767,791.283,pressSW_directSW_diffuseLW_in,264.728,141.151,0.25,7.5
789,2020-12-25 12:00:00,0.342,-2.817,94.9,2.6,2.751,141.033,0.4,4.7,791.017,pressSW_directSW_diffuseLW_in,266.731,143.784,0.25,7.5
790,2020-12-25 13:00:00,0.295,-2.817,94.9,3.183,8.272,132.044,0.4,4.7,790.532,pressSW_directSW_diffuseLW_in,269.214,140.316,0.25,7.5
791,2020-12-25 14:00:00,0.208,-2.95,94.9,3.433,6.75,106.287,0.2,4.65,790.478,pressSW_directSW_diffuseLW_in,265.448,113.037,0.25,7.5
792,2020-12-25 15:00:00,0.089,-2.9,95.017,3.35,0.657,54.382,0.2,4.7,790.589,pressSW_directSW_diffuseLW_in,261.216,55.039,0.25,7.5
793,2020-12-25 16:00:00,0.0,-3.133,95.717,3.183,0.229,6.275,0.2,4.633,791.102,pressSW_directSW_diffuseLW_in,270.639,6.504,0.25,7.5
794,2020-12-25 17:00:00,0.0,-3.167,95.6,3.6,0.0,0.0,0.2,4.6,791.393,pressSW_directSW_diffuseLW_in,269.968,0.0,0.25,7.5
795,2020-12-25 18:00:00,0.0,-3.1,96.067,3.433,0.0,0.0,0.2,4.667,791.755,pressSW_directSW_diffuseLW_in,270.949,0.0,0.25,7.5
796,2020-12-25 19:00:00,0.0,-3.167,96.067,3.6,0.0,0.0,0.2,4.633,792.183,pressSW_directSW_diffuseLW_in,262.629,0.0,0.25,7.5
797,2020-12-25 20:00:00,0.0,-3.483,95.717,3.6,0.0,0.0,0.2,4.533,792.51,pressSW_directSW_diffuseLW_in,269.509,0.0,0.25,7.5
798,2020-12-25 21:00:00,0.0,-3.7,94.533,3.433,0.0,0.0,0.0,4.383,792.943,pressSW_directSW_diffuseLW_in,265.965,0.0,0.25,7.5
799,2020-12-25 22:00:00,0.0,-4.033,93.533,2.1,0.0,0.0,0.0,4.25,793.549,pressSW_directSW_diffuseLW_in,259.554,0.0,0.25,7.5
800,2020-12-25 23:00:00,0.0,-4.4,92.933,2.6,0.0,0.0,0.0,4.1,793.861,pressSW_directSW_diffuseLW_in,249.562,0.0,0.25,7.5
801,2020-12-26 00:00:00,0.0,-4.7,93.05,1.717,0.0,0.0,0.2,4.0,794.016,pressSW_directSW_diffuseLW_in,253.785,0.0,0.25,7.5
802,2020-12-26 01:00:00,0.0,-4.8,93.983,0.667,0.0,0.0,0.2,4.0,794.326,pressSW_directSW_diffuseLW_in,254.634,0.0,0.25,7.5
803,2020-12-26 02:00:00,0.0,-4.85,94.1,0.667,0.0,0.0,0.2,4.0,794.357,pressSW_directSW_diffuseLW_in,227.584,0.0,0.25,7.5
804,2020-12-26 03:00:00,0.0,-5.0,94.45,1.55,0.0,0.0,0.0,4.0,794.654,pressSW_directSW_diffuseLW_in,223.684,0.0,0.25,7.5
805,2020-12-26 04:00:00,0.0,-5.1,95.5,1.167,0.0,0.0,0.0,4.0,795.011,pressSW_directSW_diffuseLW_in,230.175,0.0,0.25,7.5
806,2020-12-26 05:00:00,0.0,-5.167,95.267,1.0,0.0,0.0,0.0,4.0,795.157,pressSW_directSW_diffuseLW_in,216.095,0.0,0.25,7.5
807,2020-12-26 06:00:00,0.0,-5.167,95.267,0.333,0.0,0.0,0.0,4.0,795.491,pressSW_directSW_diffuseLW_in,225.251,0.0,0.25,7.5
808,2020-12-26 07:00:00,0.0,-5.333,95.267,0.25,0.0,0.0,0.0,3.917,795.847,pressSW_directSW_diffuseLW_in,228.161,0.0,0.25,7.5
809,2020-12-26 08:00:00,0.101,-5.35,95.033,0.083,6.656,14.857,0.0,3.883,796.005,pressSW_directSW_diffuseLW_in,200.906,21.513,0.25,7.5
810,2020-12-26 09:00:00,0.218,-4.333,94.967,0.0,65.148,61.49,0.6,4.2,796.226,pressSW_directSW_diffuseLW_in,187.358,126.638,0.25,7.5
811,2020-12-26 10:00:00,0.301,-2.883,94.083,0.0,157.634,90.009,0.2,4.667,796.377,pressSW_directSW_diffuseLW_in,183.503,247.643,0.25,7.5
812,2020-12-26 11:00:00,0.344,-3.533,85.7,1.1,226.237,91.165,0.0,4.05,796.359,pressSW_directSW_diffuseLW_in,177.948,317.402,0.25,7.5
813,2020-12-26 12:00:00,0.343,-4.733,88.083,0.25,265.902,90.217,0.0,3.783,795.997,pressSW_directSW_diffuseLW_in,168.104,356.119,0.25,7.5
814,2020-12-26 13:00:00,0.296,-4.05,88.033,0.0,241.728,88.398,0.0,3.967,795.804,pressSW_directSW_diffuseLW_in,166.227,330.126,0.25,7.5
815,2020-12-26 14:00:00,0.21,-4.567,87.533,0.0,177.46,73.221,0.0,3.817,795.783,pressSW_directSW_diffuseLW_in,169.458,250.681,0.25,7.5
816,2020-12-26 15:00:00,0.091,-6.25,88.633,0.5,75.72,51.856,0.0,3.4,795.726,pressSW_directSW_diffuseLW_in,180.296,127.576,0.25,7.5
817,2020-12-26 16:00:00,0.0,-6.717,88.917,1.2,8.888,10.521,0.0,3.267,795.331,pressSW_directSW_diffuseLW_in,170.072,19.409,0.25,7.5
818,2020-12-26 17:00:00,0.0,-8.05,88.25,0.5,0.0,0.0,0.0,2.933,795.311,pressSW_directSW_diffuseLW_in,184.884,0.0,0.25,7.5
819,2020-12-26 18:00:00,0.0,-9.267,89.883,0.167,0.0,0.0,0.0,2.717,795.379,pressSW_directSW_diffuseLW_in,189.073,0.0,0.25,7.5
820,2020-12-26 19:00:00,0.0,-9.75,90.9,0.917,0.0,0.0,0.0,2.65,795.264,pressSW_directSW_diffuseLW_in,182.379,0.0,0.25,7.5
821,2020-12-26 20:00:00,0.0,-9.933,91.5,0.667,0.0,0.0,0.0,2.617,794.881,pressSW_directSW_diffuseLW_in,195.067,0.0,0.25,7.5
