time,cam_temp,cam_temp_full,mean,std
2021-02-03 05:00:00,-1.143,1.846,0.077,1.77
2021-02-03 06:00:00,-1.194,1.833,0.015,1.831
2021-02-03 07:00:00,-1.024,3.14,0.668,2.559
2021-02-03 08:00:00,-0.909,4.215,1.281,3.096
2021-02-03 09:00:00,-0.993,4.265,1.246,3.145
2021-02-03 10:00:00,-0.666,4.485,1.54,3.086
2021-02-03 11:00:00,-0.775,4.395,1.411,3.104
2021-02-03 12:00:00,-0.871,4.525,1.419,3.252
2021-02-03 13:00:00,-1.327,3.153,0.554,2.654
2021-02-03 14:00:00,-0.699,3.735,1.184,2.649
2021-02-03 15:00:00,-0.973,3.276,0.852,2.518
2021-02-03 16:00:00,-0.933,3.457,0.933,2.597
2021-02-03 17:00:00,-0.83,2.896,0.73,2.157
2021-02-03 18:00:00,-0.788,1.938,0.326,1.538
2021-02-03 19:00:00,-0.691,1.691,0.285,1.325
2021-02-03 20:00:00,-1.452,0.711,-0.576,1.195
2021-02-03 21:00:00,-0.903,1.007,-0.113,1.087
2021-02-03 22:00:00,-1.48,0.631,-0.588,1.155
2021-02-03 23:00:00,-1.403,0.521,-0.61,1.086
2021-02-04 00:00:00,-1.391,0.628,-0.573,1.158
2021-02-04 01:00:00,-1.977,0.035,-1.128,1.124
2021-02-04 02:00:00,-2.887,-0.461,-1.758,1.25
2021-02-04 03:00:00,-3.801,-0.933,-2.41,1.423
2021-02-04 04:00:00,-4.443,-1.347,-2.959,1.542
2021-02-04 05:00:00,-4.601,-1.622,-3.188,1.519
2021-02-04 06:00:00,-5.057,-2.0,-3.649,1.636
2021-02-04 07:00:00,-5.081,-1.992,-3.792,1.787
2021-02-04 08:00:00,-4.845,-1.539,-3.444,1.851
2021-02-04 09:00:00,-2.71,0.67,-1.238,1.835
2021-02-04 10:00:00,-3.388,1.174,-1.279,2.385
2021-02-04 11:00:00,-1.125,3.443,0.946,2.774
2021-02-04 12:00:00,-1.142,3.666,0.993,2.95
2021-02-04 13:00:00,-0.98,3.765,1.094,2.971
2021-02-04 14:00:00,-1.806,2.968,0.273,3.003
2021-02-04 15:00:00,-1.944,3.017,0.153,3.071
2021-02-04 16:00:00,-1.928,2.335,-0.169,2.587
2021-02-04 17:00:00,-2.479,0.866,-1.07,1.997
2021-02-04 18:00:00,-3.294,-0.335,-2.066,1.769
2021-02-04 19:00:00,-4.201,-1.077,-2.86,1.8
2021-02-04 20:00:00,-3.831,-0.624,-2.43,1.855
2021-02-04 21:00:00,-4.267,-1.221,-2.957,1.74
2021-02-04 22:00:00,-3.73,-0.744,-2.492,1.802
2021-02-04 23:00:00,-4.301,-0.176,-2.598,2.465
2021-02-05 00:00:00,-4.338,-0.523,-2.799,2.283
2021-02-05 01:00:00,-5.532,-1.387,-3.905,2.486
2021-02-05 02:00:00,-5.177,-1.494,-3.884,2.35
2021-02-05 03:00:00,-4.347,-1.247,-3.609,2.318
2021-02-05 04:00:00,-2.5,2.72,-0.023,2.949
2021-02-05 05:00:00,-2.696,-0.121,-1.606,1.487
2021-02-05 06:00:00,-4.269,-1.405,-3.205,1.741
2021-02-05 07:00:00,-5.453,-2.067,-4.227,2.079
2021-02-05 08:00:00,-6.032,-1.741,-4.244,2.387
2021-02-05 09:00:00,-4.558,-0.397,-2.852,2.358
2021-02-05 10:00:00,-1.811,1.556,-0.729,2.24
2021-02-05 11:00:00,-1.212,3.884,1.255,3.017
2021-02-05 12:00:00,-0.027,5.508,2.669,3.326
2021-02-05 13:00:00,-0.311,4.895,2.026,3.127
2021-02-05 14:00:00,-1.491,3.352,0.581,3.029
2021-02-05 15:00:00,-1.181,3.32,0.71,2.794
2021-02-05 16:00:00,-2.165,2.187,-0.339,2.666
2021-02-05 17:00:00,-2.154,2.197,-0.406,2.666
2021-02-05 18:00:00,-2.435,3.119,-0.03,3.404
2021-02-05 19:00:00,-3.086,2.485,-0.651,3.392
2021-02-05 20:00:00,-3.149,3.171,-0.406,3.839
2021-02-05 21:00:00,-2.415,3.97,0.357,3.929
2021-02-05 22:00:00,-2.701,3.941,0.17,4.083
2021-02-05 23:00:00,-3.514,3.151,-0.641,4.105
2021-02-06 00:00:00,-3.218,3.431,-0.326,4.109
2021-02-06 01:00:00,-4.039,-0.948,-2.696,1.939
2021-02-06 02:00:00,-3.672,-1.366,-2.695,1.449
2021-02-06 03:00:00,-3.841,1.853,-1.291,3.459
2021-02-06 04:00:00,-1.988,3.304,0.366,3.108
2021-02-06 05:00:00,-1.542,3.622,0.772,3.003
2021-02-06 06:00:00,-2.413,2.926,0.039,3.034
2021-02-06 07:00:00,-2.224,2.956,0.137,2.968
2021-02-06 08:00:00,-1.865,3.348,0.496,2.992
2021-02-06 09:00:00,-1.506,4.107,1.062,3.211
2021-02-06 10:00:00,-1.091,4.923,1.666,3.431
2021-02-06 11:00:00,-0.595,5.794,2.281,3.683
2021-02-06 12:00:00,-1.149,4.992,1.605,3.547
2021-02-06 13:00:00,-0.259,6.337,2.732,3.76
2021-02-06 14:00:00,-0.968,5.363,1.903,3.598
2021-02-06 15:00:00,-1.153,5.122,1.703,3.573
2021-02-06 16:00:00,-1.055,5.006,1.734,3.43
2021-02-06 17:00:00,-1.655,4.318,1.134,3.316
2021-02-06 18:00:00,-1.738,3.896,0.938,3.092
2021-02-06 19:00:00,-2.088,3.679,0.691,3.182
2021-02-06 20:00:00,-0.968,4.506,1.496,3.17
2021-02-06 21:00:00,-1.334,3.373,0.831,2.652
2021-02-06 22:00:00,-2.007,2.081,-0.153,2.325
2021-02-06 23:00:00,-1.436,2.565,0.367,2.303
2021-02-07 00:00:00,-1.639,2.477,0.224,2.382
2021-02-07 01:00:00,-2.066,2.374,0.003,2.517
2021-02-07 02:00:00,-1.7,2.242,0.101,2.275
2021-02-07 03:00:00,-1.712,2.306,0.143,2.276
2021-02-07 04:00:00,-1.787,2.177,0.063,2.276
2021-02-07 05:00:00,-1.194,2.921,0.673,2.382
2021-02-07 06:00:00,-0.896,3.193,1.022,2.317
2021-02-07 07:00:00,-0.615,3.295,1.198,2.222
2021-02-07 08:00:00,-1.16,2.842,0.728,2.263
2021-02-07 09:00:00,-1.193,3.347,0.98,2.52
2021-02-07 10:00:00,-1.078,2.12,0.481,1.799
2021-02-07 11:00:00,-0.442,2.653,0.972,1.814
2021-02-07 12:00:00,-0.712,1.902,0.466,1.582
2021-02-07 13:00:00,-0.399,2.086,0.719,1.458
2021-02-07 14:00:00,-0.592,1.315,0.278,1.195
2021-02-07 15:00:00,-1.133,0.201,-0.532,0.931
2021-02-07 16:00:00,-1.127,-0.188,-0.717,0.727
2021-02-07 17:00:00,-1.502,-0.914,-1.259,0.52
2021-02-07 18:00:00,-1.092,-0.711,-0.911,0.43
2021-02-07 19:00:00,-2.843,-2.574,-2.679,0.417
2021-02-07 20:00:00,-2.308,-1.982,-2.123,0.438
2021-02-07 21:00:00,-3.629,-3.192,-3.38,0.564
2021-02-07 22:00:00,-4.263,-3.585,-3.911,0.703
2021-02-07 23:00:00,-4.708,-3.847,-4.225,0.739
2021-02-08 00:00:00,-4.317,-3.428,-3.826,0.713
2021-02-08 01:00:00,-5.466,-4.009,-4.677,0.965
2021-02-08 02:00:00,-7.105,-4.607,-5.805,1.407
2021-02-08 03:00:00,-5.948,-4.251,-4.949,0.972
2021-02-08 04:00:00,-8.771,-5.757,-7.276,1.75
2021-02-08 05:00:00,-14.106,-7.247,-10.877,3.569
2021-02-08 06:00:00,-14.945,-8.303,-11.892,3.598
2021-02-08 07:00:00,-12.726,-8.382,-10.51,2.633
2021-02-08 08:00:00,-14.876,-9.398,-12.416,3.384
2021-02-08 09:00:00,-6.042,-7.499,-8.438,2.333
2021-02-08 10:00:00,-6.889,-6.9,-10.166,4.257
2021-02-08 11:00:00,-1.15,-2.991,-4.389,3.321
2021-02-08 12:00:00,0.935,-0.418,-0.842,2.891
2021-02-08 13:00:00,-1.49,-3.115,-4.432,2.929
2021-02-08 14:00:00,-4.643,-6.982,-9.505,3.946
2021-02-08 15:00:00,-6.898,-8.27,-12.134,4.77
2021-02-08 16:00:00,-7.94,-8.981,-12.794,4.696
2021-02-08 17:00:00,-4.829,-7.227,-9.11,3.006
2021-02-08 18:00:00,-4.727,-6.77,-9.269,3.213
2021-02-08 19:00:00,-4.783,-6.339,-8.329,2.758
2021-02-08 20:00:00,-5.345,-7.697,-10.026,3.329
2021-02-08 21:00:00,-4.45,-6.519,-8.771,3.047
2021-02-08 22:00:00,-4.575,-6.389,-8.002,2.283
2021-02-08 23:00:00,-3.336,-5.139,-5.85,1.315
2021-02-09 00:00:00,-2.527,-4.516,-5.017,1.222
2021-02-09 01:00:00,-2.455,-3.914,-4.42,1.009
2021-02-09 02:00:00,-2.147,-3.422,-3.693,0.901
2021-02-09 03:00:00,-1.782,-3.297,-3.79,1.077
2021-02-09 04:00:00,-2.586,-4.094,-4.561,1.025
2021-02-09 05:00:00,-1.941,-3.44,-3.952,1.077
2021-02-09 06:00:00,-2.462,-3.788,-3.987,0.85
2021-02-09 07:00:00,-2.017,-3.493,-3.514,0.764
2021-02-09 08:00:00,-1.718,-3.154,-3.134,0.708
2021-02-09 09:00:00,-2.016,-2.985,-3.037,0.623
2021-02-09 10:00:00,-1.124,-0.475,-0.996,1.258
2021-02-09 11:00:00,-0.949,-0.959,-1.261,0.947
2021-02-09 12:00:00,-0.779,-0.31,-0.899,1.266
2021-02-09 13:00:00,-0.415,0.338,-0.726,1.863
2021-02-09 14:00:00,-1.089,-0.879,-2.11,2.154
2021-02-09 15:00:00,-1.096,-1.371,-2.219,1.667
2021-02-09 16:00:00,-1.014,-0.896,-1.379,1.029
2021-02-09 17:00:00,-1.894,-2.184,-2.556,0.947
2021-02-09 18:00:00,-1.602,-2.542,-2.907,0.992
2021-02-09 19:00:00,-3.685,-5.827,-7.821,2.779
2021-02-09 20:00:00,-2.776,-5.574,-6.068,1.504
2021-02-09 21:00:00,-4.336,-5.827,-8.063,2.727
2021-02-09 22:00:00,-4.336,-5.827,-8.063,2.727
2021-02-09 23:00:00,-2.865,-4.451,-5.577,1.735
2021-02-10 00:00:00,-2.729,-4.574,-5.727,1.666
2021-02-10 01:00:00,-3.125,-4.278,-5.54,1.652
2021-02-10 02:00:00,-1.952,-2.312,-2.892,0.868
2021-02-10 03:00:00,-2.557,-0.945,-1.741,0.91
2021-02-10 04:00:00,-2.582,-3.109,-3.216,0.663
2021-02-10 05:00:00,-2.395,-3.188,-3.501,0.783
2021-02-10 06:00:00,-1.977,-2.828,-3.082,0.727
2021-02-10 07:00:00,-1.965,-2.645,-2.996,0.75
2021-02-10 08:00:00,-2.06,-3.142,-3.235,0.68
2021-02-10 09:00:00,-1.588,-1.811,-2.077,0.616
2021-02-10 10:00:00,-0.989,-0.903,-1.23,0.732
2021-02-10 11:00:00,-1.344,-0.926,-1.237,0.634
2021-02-10 12:00:00,-1.05,-0.824,-1.042,0.571
2021-02-10 13:00:00,-0.87,-0.099,-0.641,0.993
2021-02-10 14:00:00,-0.635,0.864,0.048,1.205
2021-02-10 15:00:00,-0.384,1.262,0.374,1.216
2021-02-10 16:00:00,-1.235,-0.123,-0.728,0.898
2021-02-10 17:00:00,-1.204,-0.296,-0.795,0.725
2021-02-10 18:00:00,-1.348,-0.59,-1.036,0.636
2021-02-10 19:00:00,-1.278,-0.396,-0.901,0.639
2021-02-10 20:00:00,-1.159,-0.526,-0.88,0.516
2021-02-10 21:00:00,-3.215,-3.169,-3.116,0.429
2021-02-10 22:00:00,-4.046,-4.76,-4.635,0.614
2021-02-10 23:00:00,-3.816,-5.365,-5.155,0.76
2021-02-11 00:00:00,-4.593,-6.496,-6.282,0.836
2021-02-11 01:00:00,-4.71,-6.861,-6.656,0.869
2021-02-11 02:00:00,-5.575,-7.29,-7.094,0.879
2021-02-11 03:00:00,-4.279,-7.598,-7.281,1.065
2021-02-11 04:00:00,-6.716,-8.689,-8.49,0.993
2021-02-11 05:00:00,-7.652,-9.164,-9.105,1.087
2021-02-11 06:00:00,-6.486,-8.835,-8.741,1.211
2021-02-11 07:00:00,-7.577,-9.807,-9.741,1.294
2021-02-11 08:00:00,-6.665,-9.603,-9.4,1.343
2021-02-11 09:00:00,-7.061,-9.332,-9.326,1.299
2021-02-11 10:00:00,-6.896,-8.099,-8.588,1.543
2021-02-11 11:00:00,-0.789,-3.655,-3.707,1.969
2021-02-11 12:00:00,-3.582,-5.133,-5.871,2.491
2021-02-11 13:00:00,-3.198,-5.49,-7.699,3.757
2021-02-11 14:00:00,-5.633,-7.523,-9.704,3.605
2021-02-11 15:00:00,-3.823,-7.351,-7.496,2.235
2021-02-11 16:00:00,-4.393,-6.767,-6.906,1.52
2021-02-11 17:00:00,-5.094,-7.829,-8.011,1.659
2021-02-11 18:00:00,-6.983,-10.433,-10.799,2.069
2021-02-11 19:00:00,-6.249,-9.691,-9.666,1.61
2021-02-11 20:00:00,-5.39,-9.004,-8.689,1.537
2021-02-11 21:00:00,-5.425,-10.241,-9.881,1.667
2021-02-11 22:00:00,-6.169,-11.213,-11.307,1.994
2021-02-11 23:00:00,-6.553,-11.081,-11.759,2.173
2021-02-12 00:00:00,-7.189,-11.232,-11.352,1.836
2021-02-12 01:00:00,-6.196,-10.321,-10.184,1.699
2021-02-12 02:00:00,-6.072,-11.098,-11.271,1.903
2021-02-12 03:00:00,-6.0,-10.793,-10.975,1.884
2021-02-12 04:00:00,-6.116,-10.85,-11.088,1.835
2021-02-12 05:00:00,-6.02,-10.392,-10.527,1.816
2021-02-12 06:00:00,-6.134,-11.638,-11.571,2.084
2021-02-12 07:00:00,-10.047,-13.938,-16.778,4.359
2021-02-12 08:00:00,-12.587,-14.982,-18.523,4.85
2021-02-12 09:00:00,-10.58,-13.722,-16.379,3.968
2021-02-12 10:00:00,-6.415,-9.308,-10.838,2.731
2021-02-12 11:00:00,-1.292,-3.088,-3.303,2.265
2021-02-12 12:00:00,-4.065,-6.368,-6.47,2.391
2021-02-12 13:00:00,-4.155,-5.86,-6.158,2.098
2021-02-12 15:00:00,-3.581,-5.611,-5.922,1.614
2021-02-12 16:00:00,-4.372,-7.368,-7.345,1.527
2021-02-12 17:00:00,-4.665,-7.663,-7.418,1.309
2021-02-12 18:00:00,-5.157,-7.077,-6.914,1.024
2021-02-12 19:00:00,-5.794,-9.827,-9.446,1.589
2021-02-12 20:00:00,-5.414,-10.528,-10.142,1.712
2021-02-12 21:00:00,-6.369,-11.159,-10.783,1.641
2021-02-12 22:00:00,-6.328,-11.344,-10.873,1.707
2021-02-12 23:00:00,-5.882,-11.092,-10.635,1.71
2021-02-13 00:00:00,-6.076,-11.978,-11.497,1.824
2021-02-13 01:00:00,-5.971,-10.953,-10.54,1.734
2021-02-13 02:00:00,-6.182,-11.26,-10.822,1.73
2021-02-13 03:00:00,-6.196,-11.466,-10.979,1.741
2021-02-13 04:00:00,-6.858,-12.078,-11.534,1.691
2021-02-13 05:00:00,-6.254,-12.029,-11.452,1.822
2021-02-13 06:00:00,-5.685,-11.562,-11.028,1.797
2021-02-13 07:00:00,-6.239,-12.122,-11.825,2.035
2021-02-13 08:00:00,-6.453,-12.359,-11.814,1.893
2021-02-13 09:00:00,-6.571,-12.289,-11.711,1.92
2021-02-13 10:00:00,-5.401,-10.122,-9.792,1.963
2021-02-13 11:00:00,-5.632,-9.653,-9.639,2.04
2021-02-13 12:00:00,-5.108,-8.922,-8.721,1.906
2021-02-13 13:00:00,-4.926,-8.289,-8.098,1.883
2021-02-13 14:00:00,-4.607,-7.628,-7.433,1.929
2021-02-13 15:00:00,-5.186,-9.215,-9.017,1.813
2021-02-13 16:00:00,-5.719,-11.229,-10.895,1.889
2021-02-13 17:00:00,-6.066,-11.816,-11.471,1.885
2021-02-13 18:00:00,-6.352,-12.025,-11.639,1.808
2021-02-13 19:00:00,-6.761,-12.455,-12.057,1.852
2021-02-13 21:00:00,-7.515,-13.157,-12.768,1.855
2021-02-13 22:00:00,-6.958,-13.201,-12.823,2.135
2021-02-13 23:00:00,-7.234,-13.966,-13.767,2.284
2021-02-14 00:00:00,-7.372,-13.489,-13.143,2.338
2021-02-14 01:00:00,-8.044,-15.791,-15.437,2.802
2021-02-14 02:00:00,-9.267,-16.466,-15.807,2.782
2021-02-14 03:00:00,-15.892,-20.615,-24.196,5.843
2021-02-14 04:00:00,-15.591,-20.855,-25.266,6.467
2021-02-14 05:00:00,-13.601,-20.21,-23.933,5.833
2021-02-14 06:00:00,-16.045,-21.163,-25.169,6.071
2021-02-14 07:00:00,-13.376,-16.568,-21.302,6.022
2021-02-14 08:00:00,-12.48,-17.308,-20.467,5.051
2021-02-14 09:00:00,-12.642,-11.583,-12.84,2.054
2021-02-14 10:00:00,-11.13,-8.117,-9.654,2.227
2021-02-14 11:00:00,-7.055,-6.552,-7.292,2.34
2021-02-14 12:00:00,-5.411,-9.734,-9.513,3.324
2021-02-14 13:00:00,-1.185,-7.55,-6.733,3.54
2021-02-14 14:00:00,-8.232,-13.363,-16.425,5.293
2021-02-14 15:00:00,-8.011,-12.168,-15.547,4.978
2021-02-14 16:00:00,-9.06,-11.846,-15.179,4.525
2021-02-14 17:00:00,-8.56,-11.207,-14.331,4.202
2021-02-14 18:00:00,-11.075,-13.207,-17.021,4.89
2021-02-14 19:00:00,-9.227,-11.908,-15.389,4.537
2021-02-14 20:00:00,-10.894,-13.438,-17.856,5.523
2021-02-14 21:00:00,-8.381,-12.921,-17.152,5.441
2021-02-14 22:00:00,-9.393,-13.914,-17.674,5.019
2021-02-14 23:00:00,-8.477,-12.228,-15.07,3.987
2021-02-15 00:00:00,-6.737,-11.632,-13.928,3.568
2021-02-15 01:00:00,-10.202,-14.114,-18.209,5.341
2021-02-15 02:00:00,-11.046,-12.775,-17.213,5.539
2021-02-15 03:00:00,-10.251,-12.682,-16.783,5.19
2021-02-15 04:00:00,-9.512,-13.206,-16.585,4.489
2021-02-15 05:00:00,-8.571,-11.692,-14.312,3.641
2021-02-15 06:00:00,-7.748,-12.732,-15.474,3.914
2021-02-15 07:00:00,-7.017,-11.098,-13.623,3.605
2021-02-15 08:00:00,-7.792,-10.042,-13.023,3.918
2021-02-15 09:00:00,-6.932,-8.746,-12.213,4.265
2021-02-15 10:00:00,-2.745,-4.395,-5.645,1.923
2021-02-15 11:00:00,-0.13,0.79,-0.238,2.23
2021-02-15 12:00:00,-1.578,0.267,-1.105,2.353
2021-02-15 13:00:00,0.812,2.221,1.519,2.632
2021-02-15 14:00:00,-2.306,-1.151,-1.939,1.815
2021-02-15 15:00:00,-2.797,-2.023,-2.774,1.711
2021-02-15 16:00:00,-3.621,-2.821,-3.582,1.429
2021-02-15 17:00:00,-3.252,-2.907,-3.681,1.106
2021-02-15 18:00:00,-3.596,-2.483,-3.477,1.068
2021-02-15 19:00:00,-3.643,-1.949,-3.02,1.116
2021-02-15 20:00:00,-4.013,-2.325,-3.367,1.078
2021-02-15 21:00:00,-3.832,-2.342,-3.262,0.972
2021-02-15 22:00:00,-3.182,-2.129,-2.852,0.765
2021-02-15 23:00:00,-3.577,-2.934,-3.395,0.535
2021-02-16 00:00:00,-3.074,-2.122,-2.739,0.664
2021-02-16 01:00:00,-2.829,-1.631,-2.386,0.786
2021-02-16 02:00:00,-3.175,-1.761,-2.64,0.931
2021-02-16 03:00:00,-3.061,-1.608,-2.528,0.935
2021-02-16 04:00:00,-1.819,-0.17,-1.146,0.925
2021-02-16 05:00:00,-1.214,0.428,-0.535,0.93
2021-02-16 06:00:00,-1.31,0.312,-0.631,0.909
2021-02-16 07:00:00,-1.501,0.141,-0.843,0.962
2021-02-16 08:00:00,-1.302,0.608,-0.503,1.086
2021-02-16 09:00:00,-1.011,1.769,0.169,1.584
2021-02-16 10:00:00,-0.67,2.994,0.906,2.098
2021-02-16 11:00:00,-0.897,3.909,1.218,2.75
2021-02-16 12:00:00,2.677,9.075,5.591,4.174
2021-02-16 13:00:00,2.216,8.822,5.231,4.26
2021-02-16 14:00:00,-0.842,5.896,2.033,4.141
2021-02-16 15:00:00,-1.944,3.468,0.328,3.317
2021-02-16 16:00:00,-1.718,3.842,0.61,3.346
2021-02-16 17:00:00,-2.409,3.28,0.085,3.401
2021-02-16 18:00:00,-3.336,2.312,-0.774,3.339
2021-02-16 19:00:00,-4.107,-0.678,-2.748,2.158
2021-02-16 20:00:00,-4.344,-1.503,-3.358,1.916
2021-02-16 21:00:00,-3.809,-0.856,-3.045,2.139
2021-02-16 22:00:00,-4.009,-1.528,-3.11,1.63
2021-02-16 23:00:00,-3.374,-1.148,-2.511,1.403
2021-02-17 00:00:00,-3.336,-0.717,-2.27,1.631
2021-02-17 01:00:00,-2.865,-0.229,-1.816,1.659
2021-02-17 02:00:00,-3.347,-1.773,-2.737,0.996
2021-02-17 03:00:00,-3.283,-1.632,-2.663,1.048
2021-02-17 04:00:00,-1.38,0.313,-0.658,0.936
2021-02-17 05:00:00,-1.489,0.181,-0.785,0.951
2021-02-17 06:00:00,-1.59,0.056,-0.876,0.916
2021-02-17 07:00:00,-1.638,-0.006,-0.919,0.905
2021-02-17 08:00:00,-1.345,0.338,-0.618,0.945
2021-02-17 09:00:00,-1.296,0.975,-0.266,1.257
2021-02-17 10:00:00,-1.662,1.434,-0.468,2.008
2021-02-17 11:00:00,-0.127,3.982,1.779,2.452
2021-02-17 12:00:00,1.859,6.635,4.153,3.444
2021-02-17 13:00:00,2.425,6.947,4.565,3.26
2021-02-17 14:00:00,-1.991,1.931,-0.323,2.794
2021-02-17 15:00:00,-2.574,0.769,-1.371,2.458
2021-02-17 16:00:00,-3.902,-1.201,-3.332,2.345
2021-02-17 17:00:00,-4.391,-1.886,-4.228,2.494
2021-02-17 18:00:00,-5.383,-3.046,-5.406,2.552
2021-02-17 19:00:00,-6.451,-3.59,-6.444,3.021
2021-02-17 20:00:00,-7.223,-3.754,-6.986,3.366
2021-02-17 21:00:00,-8.632,-5.197,-8.677,3.626
2021-02-17 22:00:00,-8.885,-5.429,-8.883,3.657
2021-02-17 23:00:00,-7.11,-3.418,-6.871,3.489
2021-02-18 00:00:00,-7.531,-3.722,-7.174,3.556
2021-02-18 01:00:00,-8.191,-3.675,-7.475,3.854
2021-02-18 02:00:00,-8.247,-3.835,-7.402,3.719
2021-02-18 03:00:00,-8.944,-4.685,-8.301,3.777
2021-02-18 04:00:00,-8.86,-4.342,-8.375,4.113
2021-02-18 05:00:00,-7.163,-2.156,-4.924,3.192
2021-02-18 06:00:00,-5.938,-1.514,-3.511,2.738
2021-02-18 07:00:00,-7.741,-4.435,-7.319,3.177
2021-02-18 08:00:00,-8.039,-4.392,-7.761,3.55
2021-02-18 09:00:00,-5.514,-0.206,-2.599,2.961
2021-02-18 10:00:00,-3.347,2.179,-0.275,2.917
2021-02-18 11:00:00,-2.113,2.57,0.328,2.606
2021-02-18 12:00:00,-1.793,4.416,1.262,3.567
2021-02-18 13:00:00,-1.909,3.293,0.564,3.146
2021-02-18 14:00:00,-3.346,3.07,0.021,3.453
2021-02-18 16:00:00,-3.564,2.612,-0.56,3.533
2021-02-18 17:00:00,-3.243,2.509,-0.439,3.31
2021-02-18 18:00:00,-3.892,1.712,-1.129,3.23
2021-02-18 19:00:00,-3.962,1.799,-1.071,3.288
2021-02-18 20:00:00,-4.739,0.126,-2.153,2.593
2021-02-18 21:00:00,-5.294,-2.604,-4.045,1.727
2021-02-18 22:00:00,-5.624,-2.152,-4.176,2.191
2021-02-18 23:00:00,-7.06,-3.168,-5.839,2.795
2021-02-19 00:00:00,-6.005,-1.725,-4.732,3.059
2021-02-19 01:00:00,-4.103,-0.172,-2.194,2.407
2021-02-19 02:00:00,-4.284,-1.752,-3.331,1.685
2021-02-19 03:00:00,-4.342,-1.93,-3.736,1.847
2021-02-19 04:00:00,-1.866,0.869,-1.108,1.899
2021-02-19 05:00:00,-1.787,0.847,-0.789,1.578
2021-02-19 06:00:00,-1.509,1.079,-0.499,1.523
2021-02-19 07:00:00,-2.26,0.698,-1.034,1.662
2021-02-19 08:00:00,-2.923,0.652,-1.37,1.977
2021-02-19 09:00:00,-1.622,2.256,0.037,2.182
2021-02-19 10:00:00,-1.539,4.094,1.553,2.786
2021-02-19 11:00:00,-1.416,5.41,2.278,3.727
2021-02-19 12:00:00,0.047,7.414,4.041,4.106
2021-02-19 13:00:00,1.744,9.165,5.696,4.23
2021-02-19 14:00:00,-2.687,4.885,1.257,4.009
2021-02-19 15:00:00,-3.677,3.577,-0.034,3.734
2021-02-19 16:00:00,-3.376,3.277,-0.117,3.449
2021-02-19 17:00:00,-3.911,2.049,-0.746,3.192
2021-02-19 18:00:00,-3.952,1.54,-1.065,2.819
2021-02-19 19:00:00,-4.218,0.995,-1.354,2.837
2021-02-19 20:00:00,-5.104,-0.067,-2.364,2.743
2021-02-19 21:00:00,-4.362,0.759,-1.529,2.868
2021-02-19 22:00:00,-4.976,0.1,-2.13,2.839
2021-02-19 23:00:00,-4.98,0.356,-2.0,2.91
2021-02-20 00:00:00,-5.123,-0.011,-2.496,2.858
2021-02-20 01:00:00,-6.122,-2.035,-4.278,2.536
2021-02-20 02:00:00,-6.962,-2.396,-5.31,3.054
2021-02-20 03:00:00,-7.81,-2.617,-5.911,3.347
2021-02-20 04:00:00,-6.047,-0.869,-4.415,3.441
2021-02-20 05:00:00,-6.511,-1.94,-5.302,3.344
2021-02-20 06:00:00,-6.017,-1.246,-4.925,3.608
2021-02-20 07:00:00,-5.809,-0.833,-4.192,3.428
2021-02-20 08:00:00,-5.747,-1.851,-5.385,3.494
2021-02-20 09:00:00,-7.079,-2.512,-6.332,3.758
2021-02-20 10:00:00,-3.369,3.102,-0.676,3.842
2021-02-20 11:00:00,-1.788,5.006,1.908,3.892
2021-02-20 12:00:00,1.777,8.849,5.541,4.11
2021-02-20 13:00:00,2.917,10.396,6.973,4.295
2021-02-20 14:00:00,-3.464,2.998,-0.051,3.559
2021-02-20 15:00:00,-5.152,1.786,-1.893,3.815
2021-02-20 16:00:00,-5.818,1.335,-2.754,4.063
2021-02-20 17:00:00,-5.765,1.405,-2.699,4.076
2021-02-20 18:00:00,-7.203,-0.06,-4.511,4.325
2021-02-20 19:00:00,-7.865,-0.339,-5.043,4.529
2021-02-20 20:00:00,-6.562,0.544,-2.672,3.719
2021-02-20 21:00:00,-8.583,-1.721,-5.721,4.037
2021-02-20 22:00:00,-9.359,-2.618,-7.004,4.263
2021-02-20 23:00:00,-10.287,-3.202,-7.909,4.574
2021-02-21 00:00:00,-11.245,-3.798,-8.803,4.826
2021-02-21 01:00:00,-11.903,-3.883,-9.226,5.077
2021-02-21 02:00:00,-11.925,-3.51,-9.043,5.266
2021-02-21 03:00:00,-12.369,-3.584,-9.306,5.44
2021-02-21 04:00:00,-10.387,-1.715,-7.25,5.145
2021-02-21 05:00:00,-9.481,-1.062,-6.472,4.976
2021-02-21 06:00:00,-10.604,-2.086,-7.551,5.062
2021-02-21 07:00:00,-10.532,-2.003,-7.458,5.033
2021-02-21 08:00:00,-10.824,-2.161,-7.443,4.955
2021-02-21 09:00:00,-10.82,-2.733,-7.451,4.416
2021-02-21 10:00:00,-5.301,4.5,0.314,4.404
2021-02-21 11:00:00,-1.394,7.567,3.439,4.831
2021-02-21 12:00:00,0.064,8.864,4.519,5.047
2021-02-21 13:00:00,0.505,9.012,4.78,4.963
2021-02-21 14:00:00,-3.238,5.19,0.933,4.811
2021-02-21 15:00:00,-3.304,4.916,0.899,4.696
2021-02-21 16:00:00,-3.741,4.26,0.306,4.469
2021-02-21 17:00:00,-3.7,4.161,0.31,4.332
2021-02-21 18:00:00,-4.206,4.116,0.082,4.579
2021-02-21 19:00:00,-4.277,3.997,0.04,4.556
2021-02-21 20:00:00,-4.483,3.642,-0.208,4.453
