,TIMESTAMP,WS,T_A,RH,PRESS
586,2021-01-13 20:00:00,,,,
587,2021-01-13 21:00:00,,,,
588,2021-01-13 22:00:00,,,,
589,2021-01-13 23:00:00,,,,
590,2021-01-14 00:00:00,,,,
591,2021-01-14 01:00:00,,,,
592,2021-01-14 02:00:00,,,,
593,2021-01-14 03:00:00,,,,
594,2021-01-14 04:00:00,,,,
595,2021-01-14 05:00:00,,,,
596,2021-01-14 06:00:00,,,,
597,2021-01-14 07:00:00,,,,
598,2021-01-14 08:00:00,,,,
599,2021-01-14 09:00:00,,,,
600,2021-01-14 10:00:00,,,,
601,2021-01-14 11:00:00,,,,
602,2021-01-14 12:00:00,,,,
603,2021-01-14 13:00:00,,,,
604,2021-01-14 14:00:00,,,,
605,2021-01-14 15:00:00,,,,
606,2021-01-14 16:00:00,,,,
607,2021-01-14 17:00:00,,,,
608,2021-01-14 18:00:00,,,,
609,2021-01-14 19:00:00,,,,
610,2021-01-14 20:00:00,,,,
611,2021-01-14 21:00:00,,,,
612,2021-01-14 22:00:00,,,,
613,2021-01-14 23:00:00,,,,
614,2021-01-15 00:00:00,,,,
615,2021-01-15 01:00:00,,,,
616,2021-01-15 02:00:00,,,,
617,2021-01-15 03:00:00,,,,
618,2021-01-15 04:00:00,,,,
619,2021-01-15 05:00:00,,,,
620,2021-01-15 06:00:00,,,,
621,2021-01-15 07:00:00,,,,
622,2021-01-15 08:00:00,,,,
623,2021-01-15 09:00:00,,,,
624,2021-01-15 10:00:00,,,,
625,2021-01-15 11:00:00,,,,
626,2021-01-15 12:00:00,,,,
627,2021-01-15 13:00:00,,,,
628,2021-01-15 14:00:00,,,,
629,2021-01-15 15:00:00,,,,
630,2021-01-15 16:00:00,,,,
631,2021-01-15 17:00:00,,,,
632,2021-01-15 18:00:00,,,,
633,2021-01-15 19:00:00,,,,
634,2021-01-15 20:00:00,,,,
635,2021-01-15 21:00:00,,,,
636,2021-01-15 22:00:00,,,,
637,2021-01-15 23:00:00,,,,
638,2021-01-16 00:00:00,,,,
639,2021-01-16 01:00:00,,,,
640,2021-01-16 02:00:00,,,,
641,2021-01-16 03:00:00,,,,
642,2021-01-16 04:00:00,,,,
643,2021-01-16 05:00:00,,,,
644,2021-01-16 06:00:00,,,,
645,2021-01-16 07:00:00,,,,
646,2021-01-16 08:00:00,,,,
647,2021-01-16 09:00:00,,,,
648,2021-01-16 10:00:00,,,,
649,2021-01-16 11:00:00,,,,
650,2021-01-16 12:00:00,,,,
651,2021-01-16 13:00:00,,,,
652,2021-01-16 14:00:00,,,,
653,2021-01-16 15:00:00,,,,
654,2021-01-16 16:00:00,,,,
655,2021-01-16 17:00:00,,,,
656,2021-01-16 18:00:00,,,,
657,2021-01-16 19:00:00,,,,
658,2021-01-16 20:00:00,,,,
659,2021-01-16 21:00:00,,,,
660,2021-01-16 22:00:00,,,,
661,2021-01-16 23:00:00,,,,
662,2021-01-17 00:00:00,,,,
663,2021-01-17 01:00:00,,,,
664,2021-01-17 02:00:00,,,,
665,2021-01-17 03:00:00,,,,
666,2021-01-17 04:00:00,,,,
667,2021-01-17 05:00:00,,,,
668,2021-01-17 06:00:00,,,,
669,2021-01-17 07:00:00,,,,
670,2021-01-17 08:00:00,,,,
671,2021-01-17 09:00:00,,,,
672,2021-01-17 10:00:00,,,,
673,2021-01-17 11:00:00,,,,
674,2021-01-17 12:00:00,,,,
675,2021-01-17 13:00:00,,,,
676,2021-01-17 14:00:00,,,,
677,2021-01-17 15:00:00,,,,
678,2021-01-17 16:00:00,,,,
679,2021-01-17 17:00:00,,,,
680,2021-01-17 18:00:00,,,,
681,2021-01-17 19:00:00,,,,
682,2021-01-17 20:00:00,,,,
683,2021-01-17 21:00:00,,,,
684,2021-01-17 22:00:00,,,,
685,2021-01-17 23:00:00,,,,
686,2021-01-18 00:00:00,,,,
687,2021-01-18 01:00:00,,,,
688,2021-01-18 02:00:00,,,,
689,2021-01-18 03:00:00,,,,
690,2021-01-18 04:00:00,,,,
691,2021-01-18 05:00:00,,,,
692,2021-01-18 06:00:00,,,,
693,2021-01-18 07:00:00,,,,
694,2021-01-18 08:00:00,,,,
695,2021-01-18 09:00:00,,,,
696,2021-01-18 10:00:00,,,,
697,2021-01-18 11:00:00,,,,
698,2021-01-18 12:00:00,,,,
699,2021-01-18 13:00:00,,,,
700,2021-01-18 14:00:00,,,,
701,2021-01-18 15:00:00,,,,
702,2021-01-18 16:00:00,,,,
703,2021-01-18 17:00:00,,,,
704,2021-01-18 18:00:00,,,,
705,2021-01-18 19:00:00,,,,
706,2021-01-18 20:00:00,,,,
707,2021-01-18 21:00:00,,,,
708,2021-01-18 22:00:00,,,,
709,2021-01-18 23:00:00,,,,
710,2021-01-19 00:00:00,,,,
711,2021-01-19 01:00:00,,,,
712,2021-01-19 02:00:00,,,,
713,2021-01-19 03:00:00,,,,
714,2021-01-19 04:00:00,,,,
715,2021-01-19 05:00:00,,,,
716,2021-01-19 06:00:00,,,,
717,2021-01-19 07:00:00,,,,
718,2021-01-19 08:00:00,,,,
719,2021-01-19 09:00:00,,,,
720,2021-01-19 10:00:00,,,,
721,2021-01-19 11:00:00,,,,
722,2021-01-19 12:00:00,,,,
723,2021-01-19 13:00:00,,,,
724,2021-01-19 14:00:00,,,,
725,2021-01-19 15:00:00,,,,
726,2021-01-19 16:00:00,,,,
727,2021-01-19 17:00:00,,,,
728,2021-01-19 18:00:00,,,,
729,2021-01-19 19:00:00,,,,
730,2021-01-19 20:00:00,,,,
731,2021-01-19 21:00:00,,,,
732,2021-01-19 22:00:00,,,,
733,2021-01-19 23:00:00,,,,
734,2021-01-20 00:00:00,,,,
735,2021-01-20 01:00:00,,,,
736,2021-01-20 02:00:00,,,,
737,2021-01-20 03:00:00,,,,
738,2021-01-20 04:00:00,,,,
739,2021-01-20 05:00:00,,,,
740,2021-01-20 06:00:00,,,,
741,2021-01-20 07:00:00,,,,
742,2021-01-20 08:00:00,,,,
743,2021-01-20 09:00:00,,,,
744,2021-01-20 10:00:00,,,,
745,2021-01-20 11:00:00,,,,
746,2021-01-20 12:00:00,,,,
747,2021-01-20 13:00:00,,,,
748,2021-01-20 14:00:00,,,,
749,2021-01-20 15:00:00,,,,
750,2021-01-20 16:00:00,,,,
751,2021-01-20 17:00:00,,,,
752,2021-01-20 18:00:00,,,,
753,2021-01-20 19:00:00,,,,
754,2021-01-20 20:00:00,,,,
755,2021-01-20 21:00:00,,,,
756,2021-01-20 22:00:00,,,,
757,2021-01-20 23:00:00,,,,
758,2021-01-21 00:00:00,,,,
759,2021-01-21 01:00:00,,,,
760,2021-01-21 02:00:00,,,,
761,2021-01-21 03:00:00,,,,
762,2021-01-21 04:00:00,,,,
763,2021-01-21 05:00:00,,,,
764,2021-01-21 06:00:00,,,,
765,2021-01-21 07:00:00,,,,
766,2021-01-21 08:00:00,,,,
767,2021-01-21 09:00:00,,,,
768,2021-01-21 10:00:00,,,,
769,2021-01-21 11:00:00,,,,
770,2021-01-21 12:00:00,,,,
771,2021-01-21 13:00:00,,,,
772,2021-01-21 14:00:00,,,,
773,2021-01-21 15:00:00,,,,
774,2021-01-21 16:00:00,,,,
775,2021-01-21 17:00:00,,,,
776,2021-01-21 18:00:00,,,,
777,2021-01-21 19:00:00,,,,
778,2021-01-21 20:00:00,,,,
779,2021-01-21 21:00:00,,,,
780,2021-01-21 22:00:00,,,,
781,2021-01-21 23:00:00,,,,
782,2021-01-22 00:00:00,,,,
783,2021-01-22 01:00:00,,,,
784,2021-01-22 02:00:00,,,,
785,2021-01-22 03:00:00,,,,
786,2021-01-22 04:00:00,,,,
787,2021-01-22 05:00:00,,,,
788,2021-01-22 06:00:00,,,,
789,2021-01-22 07:00:00,,,,
790,2021-01-22 08:00:00,,,,
791,2021-01-22 09:00:00,,,,
792,2021-01-22 10:00:00,,,,
793,2021-01-22 11:00:00,,,,
794,2021-01-22 12:00:00,,,,
795,2021-01-22 13:00:00,,,,
796,2021-01-22 14:00:00,,,,
797,2021-01-22 15:00:00,,,,
798,2021-01-22 16:00:00,,,,
799,2021-01-22 17:00:00,,,,
800,2021-01-22 18:00:00,,,,
801,2021-01-22 19:00:00,,,,
802,2021-01-22 20:00:00,,,,
803,2021-01-22 21:00:00,,,,
804,2021-01-22 22:00:00,,,,
805,2021-01-22 23:00:00,,,,
806,2021-01-23 00:00:00,,,,
807,2021-01-23 01:00:00,,,,
808,2021-01-23 02:00:00,,,,
809,2021-01-23 03:00:00,,,,
810,2021-01-23 04:00:00,,,,
811,2021-01-23 05:00:00,,,,
812,2021-01-23 06:00:00,,,,
813,2021-01-23 07:00:00,,,,
814,2021-01-23 08:00:00,,,,
815,2021-01-23 09:00:00,,,,
816,2021-01-23 10:00:00,,,,
817,2021-01-23 11:00:00,,,,
818,2021-01-23 12:00:00,,,,
819,2021-01-23 13:00:00,,,,
820,2021-01-23 14:00:00,,,,
821,2021-01-23 15:00:00,,,,
822,2021-01-23 16:00:00,,,,
823,2021-01-23 17:00:00,,,,
824,2021-01-23 18:00:00,,,,
825,2021-01-23 19:00:00,,,,
826,2021-01-23 20:00:00,,,,
827,2021-01-23 21:00:00,,,,
828,2021-01-23 22:00:00,,,,
829,2021-01-23 23:00:00,,,,
830,2021-01-24 00:00:00,,,,
831,2021-01-24 01:00:00,,,,
832,2021-01-24 02:00:00,,,,
833,2021-01-24 03:00:00,,,,
834,2021-01-24 04:00:00,,,,
835,2021-01-24 05:00:00,,,,
836,2021-01-24 06:00:00,,,,
837,2021-01-24 07:00:00,,,,
838,2021-01-24 08:00:00,,,,
839,2021-01-24 09:00:00,,,,
840,2021-01-24 10:00:00,,,,
841,2021-01-24 11:00:00,,,,
842,2021-01-24 12:00:00,,,,
843,2021-01-24 13:00:00,,,,
844,2021-01-24 14:00:00,,,,
845,2021-01-24 15:00:00,,,,
846,2021-01-24 16:00:00,,,,
847,2021-01-24 17:00:00,,,,
848,2021-01-24 18:00:00,,,,
849,2021-01-24 19:00:00,,,,
850,2021-01-24 20:00:00,,,,
851,2021-01-24 21:00:00,,,,
852,2021-01-24 22:00:00,,,,
853,2021-01-24 23:00:00,,,,
854,2021-01-25 00:00:00,,,,
855,2021-01-25 01:00:00,,,,
856,2021-01-25 02:00:00,,,,
857,2021-01-25 03:00:00,,,,
858,2021-01-25 04:00:00,,,,
859,2021-01-25 05:00:00,,,,
860,2021-01-25 06:00:00,,,,
861,2021-01-25 07:00:00,,,,
862,2021-01-25 08:00:00,,,,
863,2021-01-25 09:00:00,,,,
864,2021-01-25 10:00:00,,,,
865,2021-01-25 11:00:00,,,,
866,2021-01-25 12:00:00,,,,
867,2021-01-25 13:00:00,,,,
868,2021-01-25 14:00:00,,,,
869,2021-01-25 15:00:00,,,,
870,2021-01-25 16:00:00,,,,
871,2021-01-25 17:00:00,,,,
872,2021-01-25 18:00:00,,,,
873,2021-01-25 19:00:00,,,,
874,2021-01-25 20:00:00,,,,
875,2021-01-25 21:00:00,,,,
876,2021-01-25 22:00:00,,,,
877,2021-01-25 23:00:00,,,,
878,2021-01-26 00:00:00,,,,
879,2021-01-26 01:00:00,,,,
880,2021-01-26 02:00:00,,,,
881,2021-01-26 03:00:00,,,,
882,2021-01-26 04:00:00,,,,
883,2021-01-26 05:00:00,,,,
884,2021-01-26 06:00:00,,,,
885,2021-01-26 07:00:00,,,,
886,2021-01-26 08:00:00,,,,
887,2021-01-26 09:00:00,,,,
888,2021-01-26 10:00:00,,,,
889,2021-01-26 11:00:00,,,,
890,2021-01-26 12:00:00,,,,
891,2021-01-26 13:00:00,,,,
892,2021-01-26 14:00:00,,,,
893,2021-01-26 15:00:00,,,,
894,2021-01-26 16:00:00,,,,
895,2021-01-26 17:00:00,,,,
896,2021-01-26 18:00:00,,,,
897,2021-01-26 19:00:00,,,,
898,2021-01-26 20:00:00,,,,
899,2021-01-26 21:00:00,,,,
900,2021-01-26 22:00:00,,,,
901,2021-01-26 23:00:00,,,,
902,2021-01-27 00:00:00,,,,
903,2021-01-27 01:00:00,,,,
904,2021-01-27 02:00:00,,,,
905,2021-01-27 03:00:00,,,,
906,2021-01-27 04:00:00,,,,
907,2021-01-27 05:00:00,,,,
908,2021-01-27 06:00:00,,,,
909,2021-01-27 07:00:00,,,,
910,2021-01-27 08:00:00,,,,
911,2021-01-27 09:00:00,,,,
912,2021-01-27 10:00:00,,,,
913,2021-01-27 11:00:00,,,,
914,2021-01-27 12:00:00,,,,
915,2021-01-27 13:00:00,,,,
916,2021-01-27 14:00:00,,,,
917,2021-01-27 15:00:00,,,,
918,2021-01-27 16:00:00,,,,
919,2021-01-27 17:00:00,,,,
920,2021-01-27 18:00:00,,,,
921,2021-01-27 19:00:00,,,,
922,2021-01-27 20:00:00,,,,
923,2021-01-27 21:00:00,,,,
924,2021-01-27 22:00:00,,,,
925,2021-01-27 23:00:00,,,,
926,2021-01-28 00:00:00,,,,
927,2021-01-28 01:00:00,,,,
928,2021-01-28 02:00:00,,,,
929,2021-01-28 03:00:00,,,,
930,2021-01-28 04:00:00,,,,
931,2021-01-28 05:00:00,,,,
932,2021-01-28 06:00:00,,,,
933,2021-01-28 07:00:00,,,,
934,2021-01-28 08:00:00,,,,
935,2021-01-28 09:00:00,,,,
936,2021-01-28 10:00:00,,,,
937,2021-01-28 11:00:00,,,,
938,2021-01-28 12:00:00,,,,
939,2021-01-28 13:00:00,,,,
940,2021-01-28 14:00:00,,,,
941,2021-01-28 15:00:00,,,,
942,2021-01-28 16:00:00,,,,
943,2021-01-28 17:00:00,,,,
944,2021-01-28 18:00:00,,,,
945,2021-01-28 19:00:00,,,,
946,2021-01-28 20:00:00,,,,
947,2021-01-28 21:00:00,,,,
948,2021-01-28 22:00:00,,,,
949,2021-01-28 23:00:00,,,,
950,2021-01-29 00:00:00,,,,
951,2021-01-29 01:00:00,,,,
952,2021-01-29 02:00:00,,,,
953,2021-01-29 03:00:00,,,,
954,2021-01-29 04:00:00,,,,
955,2021-01-29 05:00:00,,,,
956,2021-01-29 06:00:00,,,,
957,2021-01-29 07:00:00,,,,
958,2021-01-29 08:00:00,,,,
959,2021-01-29 09:00:00,,,,
960,2021-01-29 10:00:00,,,,
961,2021-01-29 11:00:00,,,,
962,2021-01-29 12:00:00,,,,
963,2021-01-29 13:00:00,,,,
964,2021-01-29 14:00:00,,,,
965,2021-01-29 15:00:00,,,,
966,2021-01-29 16:00:00,,,,
967,2021-01-29 17:00:00,,,,
968,2021-01-29 18:00:00,,,,
969,2021-01-29 19:00:00,,,,
970,2021-01-29 20:00:00,,,,
971,2021-01-29 21:00:00,,,,
972,2021-01-29 22:00:00,,,,
973,2021-01-29 23:00:00,,,,
974,2021-01-30 00:00:00,,,,
975,2021-01-30 01:00:00,,,,
976,2021-01-30 02:00:00,,,,
977,2021-01-30 03:00:00,,,,
978,2021-01-30 04:00:00,,,,
979,2021-01-30 05:00:00,,,,
980,2021-01-30 06:00:00,,,,
981,2021-01-30 07:00:00,,,,
982,2021-01-30 08:00:00,,,,
983,2021-01-30 09:00:00,,,,
984,2021-01-30 10:00:00,,,,
985,2021-01-30 11:00:00,,,,
986,2021-01-30 12:00:00,,,,
987,2021-01-30 13:00:00,,,,
988,2021-01-30 14:00:00,,,,
989,2021-01-30 15:00:00,,,,
990,2021-01-30 16:00:00,,,,
991,2021-01-30 17:00:00,,,,
992,2021-01-30 18:00:00,,,,
993,2021-01-30 19:00:00,,,,
994,2021-01-30 20:00:00,,,,
995,2021-01-30 21:00:00,,,,
996,2021-01-30 22:00:00,,,,
997,2021-01-30 23:00:00,,,,
998,2021-01-31 00:00:00,,,,
999,2021-01-31 01:00:00,,,,
1000,2021-01-31 02:00:00,,,,
1001,2021-01-31 03:00:00,,,,
1002,2021-01-31 04:00:00,,,,
1003,2021-01-31 05:00:00,,,,
1004,2021-01-31 06:00:00,,,,
1005,2021-01-31 07:00:00,,,,
1006,2021-01-31 08:00:00,,,,
1007,2021-01-31 09:00:00,,,,
1008,2021-01-31 10:00:00,,,,
1009,2021-01-31 11:00:00,,,,
1010,2021-01-31 12:00:00,,,,
1011,2021-01-31 13:00:00,,,,
1012,2021-01-31 14:00:00,,,,
1013,2021-01-31 15:00:00,,,,
1014,2021-01-31 16:00:00,,,,
1015,2021-01-31 17:00:00,,,,
1016,2021-01-31 18:00:00,,,,
1017,2021-01-31 19:00:00,,,,
1018,2021-01-31 20:00:00,,,,
1019,2021-01-31 21:00:00,,,,
1020,2021-01-31 22:00:00,,,,
1021,2021-01-31 23:00:00,,,,
1022,2021-02-01 00:00:00,,,,
1023,2021-02-01 01:00:00,,,,
1024,2021-02-01 02:00:00,,,,
1025,2021-02-01 03:00:00,,,,
1026,2021-02-01 04:00:00,,,,
1027,2021-02-01 05:00:00,,,,
1028,2021-02-01 06:00:00,,,,
1029,2021-02-01 07:00:00,,,,
1030,2021-02-01 08:00:00,,,,
1031,2021-02-01 09:00:00,,,,
1032,2021-02-01 10:00:00,,,,
1033,2021-02-01 11:00:00,,,,
1034,2021-02-01 12:00:00,,,,
1035,2021-02-01 13:00:00,,,,
1036,2021-02-01 14:00:00,,,,
1037,2021-02-01 15:00:00,,,,
1038,2021-02-01 16:00:00,,,,
1039,2021-02-01 17:00:00,,,,
1040,2021-02-01 18:00:00,,,,
1041,2021-02-01 19:00:00,,,,
1042,2021-02-01 20:00:00,,,,
1043,2021-02-01 21:00:00,,,,
1044,2021-02-01 22:00:00,,,,
1045,2021-02-01 23:00:00,,,,
1046,2021-02-02 00:00:00,,,,
1047,2021-02-02 01:00:00,,,,
1048,2021-02-02 02:00:00,,,,
1049,2021-02-02 03:00:00,,,,
1050,2021-02-02 04:00:00,,,,
1051,2021-02-02 05:00:00,,,,
1052,2021-02-02 06:00:00,,,,
1053,2021-02-02 07:00:00,,,,
1054,2021-02-02 08:00:00,,,,
1055,2021-02-02 09:00:00,,,,
1056,2021-02-02 10:00:00,,,,
1057,2021-02-02 11:00:00,,,,
1058,2021-02-02 12:00:00,,,,
1059,2021-02-02 13:00:00,,,,
1060,2021-02-02 14:00:00,,,,
1061,2021-02-02 15:00:00,,,,
1062,2021-02-02 16:00:00,,,,
1063,2021-02-02 17:00:00,,,,
1064,2021-02-02 18:00:00,,,,
1065,2021-02-02 19:00:00,,,,
1066,2021-02-02 20:00:00,,,,
1067,2021-02-02 21:00:00,,,,
1068,2021-02-02 22:00:00,,,,
1069,2021-02-02 23:00:00,,,,
1070,2021-02-03 00:00:00,,,,
1071,2021-02-03 01:00:00,,,,
1072,2021-02-03 02:00:00,,,,
1073,2021-02-03 03:00:00,,,,
1074,2021-02-03 04:00:00,,,,
1075,2021-02-03 05:00:00,,,,
1076,2021-02-03 06:00:00,,,,
1077,2021-02-03 07:00:00,,,,
1078,2021-02-03 08:00:00,,,,
1079,2021-02-03 09:00:00,,,,
1080,2021-02-03 10:00:00,,,,
1081,2021-02-03 11:00:00,,,,
1082,2021-02-03 12:00:00,,,,
1083,2021-02-03 13:00:00,,,,
1084,2021-02-03 14:00:00,,,,
1085,2021-02-03 15:00:00,,,,
1086,2021-02-03 16:00:00,,,,
1087,2021-02-03 17:00:00,,,,
1088,2021-02-03 18:00:00,,,,
1089,2021-02-03 19:00:00,,,,
1090,2021-02-03 20:00:00,,,,
1091,2021-02-03 21:00:00,,,,
1092,2021-02-03 22:00:00,,,,
1093,2021-02-03 23:00:00,,,,
1094,2021-02-04 00:00:00,,,,
1095,2021-02-04 01:00:00,,,,
1096,2021-02-04 02:00:00,,,,
1097,2021-02-04 03:00:00,,,,
1098,2021-02-04 04:00:00,,,,
1099,2021-02-04 05:00:00,,,,
1100,2021-02-04 06:00:00,,,,
1101,2021-02-04 07:00:00,,,,
1102,2021-02-04 08:00:00,,,,
1103,2021-02-04 09:00:00,,,,
1104,2021-02-04 10:00:00,,,,
1105,2021-02-04 11:00:00,,,,
1106,2021-02-04 12:00:00,,,,
1107,2021-02-04 13:00:00,,,,
1108,2021-02-04 14:00:00,,,,
1109,2021-02-04 15:00:00,,,,
1110,2021-02-04 16:00:00,,,,
1111,2021-02-04 17:00:00,,,,
1112,2021-02-04 18:00:00,,,,
1113,2021-02-04 19:00:00,,,,
1114,2021-02-04 20:00:00,,,,
1115,2021-02-04 21:00:00,,,,
1116,2021-02-04 22:00:00,,,,
1117,2021-02-04 23:00:00,,,,
1118,2021-02-05 00:00:00,,,,
1119,2021-02-05 01:00:00,,,,
1120,2021-02-05 02:00:00,,,,
1121,2021-02-05 03:00:00,,,,
1122,2021-02-05 04:00:00,,,,
1123,2021-02-05 05:00:00,,,,
1124,2021-02-05 06:00:00,,,,
1125,2021-02-05 07:00:00,,,,
1126,2021-02-05 08:00:00,,,,
1127,2021-02-05 09:00:00,,,,
1128,2021-02-05 10:00:00,,,,
1129,2021-02-05 11:00:00,,,,
1130,2021-02-05 12:00:00,,,,
1131,2021-02-05 13:00:00,,,,
1132,2021-02-05 14:00:00,,,,
1133,2021-02-05 15:00:00,,,,
1134,2021-02-05 16:00:00,,,,
1135,2021-02-05 17:00:00,,,,
1136,2021-02-05 18:00:00,,,,
1137,2021-02-05 19:00:00,,,,
1138,2021-02-05 20:00:00,,,,
1139,2021-02-05 21:00:00,,,,
1140,2021-02-05 22:00:00,,,,
1141,2021-02-05 23:00:00,,,,
1142,2021-02-06 00:00:00,,,,
1143,2021-02-06 01:00:00,,,,
1144,2021-02-06 02:00:00,,,,
1145,2021-02-06 03:00:00,,,,
1146,2021-02-06 04:00:00,,,,
1147,2021-02-06 05:00:00,,,,
1148,2021-02-06 06:00:00,,,,
1149,2021-02-06 07:00:00,,,,
1150,2021-02-06 08:00:00,,,,
1151,2021-02-06 09:00:00,,,,
1152,2021-02-06 10:00:00,,,,
1153,2021-02-06 11:00:00,,,,
1154,2021-02-06 12:00:00,,,,
1155,2021-02-06 13:00:00,,,,
1156,2021-02-06 14:00:00,,,,
1157,2021-02-06 15:00:00,,,,
1158,2021-02-06 16:00:00,,,,
1159,2021-02-06 17:00:00,,,,
1160,2021-02-06 18:00:00,,,,
1161,2021-02-06 19:00:00,,,,
1162,2021-02-06 20:00:00,,,,
1163,2021-02-06 21:00:00,,,,
1164,2021-02-06 22:00:00,,,,
1165,2021-02-06 23:00:00,,,,
1166,2021-02-07 00:00:00,,,,
1167,2021-02-07 01:00:00,,,,
1168,2021-02-07 02:00:00,,,,
1169,2021-02-07 03:00:00,,,,
1170,2021-02-07 04:00:00,,,,
1171,2021-02-07 05:00:00,,,,
1172,2021-02-07 06:00:00,,,,
1173,2021-02-07 07:00:00,,,,
1174,2021-02-07 08:00:00,,,,
1175,2021-02-07 09:00:00,,,,
1176,2021-02-07 10:00:00,,,,
1177,2021-02-07 11:00:00,,,,
1178,2021-02-07 12:00:00,,,,
1179,2021-02-07 13:00:00,,,,
1180,2021-02-07 14:00:00,,,,
1181,2021-02-07 15:00:00,,,,
1182,2021-02-07 16:00:00,,,,
1183,2021-02-07 17:00:00,,,,
1184,2021-02-07 18:00:00,,,,
1185,2021-02-07 19:00:00,,,,
1186,2021-02-07 20:00:00,,,,
1187,2021-02-07 21:00:00,,,,
1188,2021-02-07 22:00:00,,,,
1189,2021-02-07 23:00:00,,,,
1190,2021-02-08 00:00:00,,,,
1191,2021-02-08 01:00:00,,,,
1192,2021-02-08 02:00:00,,,,
1193,2021-02-08 03:00:00,,,,
1194,2021-02-08 04:00:00,,,,
1195,2021-02-08 05:00:00,,,,
1196,2021-02-08 06:00:00,,,,
1197,2021-02-08 07:00:00,,,,
1198,2021-02-08 08:00:00,,,,
1199,2021-02-08 09:00:00,,,,
1200,2021-02-08 10:00:00,,,,
1201,2021-02-08 11:00:00,,,,
1202,2021-02-08 12:00:00,,,,
1203,2021-02-08 13:00:00,,,,
1204,2021-02-08 14:00:00,,,,
1205,2021-02-08 15:00:00,,,,
1206,2021-02-08 16:00:00,,,,
1207,2021-02-08 17:00:00,,,,
1208,2021-02-08 18:00:00,,,,
1209,2021-02-08 19:00:00,,,,
1210,2021-02-08 20:00:00,,,,
1211,2021-02-08 21:00:00,,,,
1212,2021-02-08 22:00:00,,,,
1213,2021-02-08 23:00:00,,,,
1214,2021-02-09 00:00:00,,,,
1215,2021-02-09 01:00:00,,,,
1216,2021-02-09 02:00:00,,,,
1217,2021-02-09 03:00:00,,,,
1218,2021-02-09 04:00:00,,,,
1219,2021-02-09 05:00:00,,,,
1220,2021-02-09 06:00:00,,,,
1221,2021-02-09 07:00:00,,,,
1222,2021-02-09 08:00:00,,,,
1223,2021-02-09 09:00:00,,,,
1224,2021-02-09 10:00:00,,,,
1225,2021-02-09 11:00:00,,,,
1226,2021-02-09 12:00:00,,,,
1227,2021-02-09 13:00:00,,,,
1228,2021-02-09 14:00:00,,,,
1229,2021-02-09 15:00:00,,,,
1230,2021-02-09 16:00:00,,,,
1231,2021-02-09 17:00:00,,,,
1232,2021-02-09 18:00:00,,,,
1233,2021-02-09 19:00:00,,,,
1234,2021-02-09 20:00:00,,,,
1235,2021-02-09 21:00:00,,,,
1236,2021-02-09 22:00:00,,,,
1237,2021-02-09 23:00:00,,,,
1238,2021-02-10 00:00:00,,,,
1239,2021-02-10 01:00:00,,,,
1240,2021-02-10 02:00:00,,,,
1241,2021-02-10 03:00:00,,,,
1242,2021-02-10 04:00:00,,,,
1243,2021-02-10 05:00:00,,,,
1244,2021-02-10 06:00:00,,,,
1245,2021-02-10 07:00:00,,,,
1246,2021-02-10 08:00:00,,,,
1247,2021-02-10 09:00:00,,,,
1248,2021-02-10 10:00:00,,,,
1249,2021-02-10 11:00:00,,,,
1250,2021-02-10 12:00:00,,,,
1251,2021-02-10 13:00:00,,,,
1252,2021-02-10 14:00:00,,,,
1253,2021-02-10 15:00:00,,,,
1254,2021-02-10 16:00:00,,,,
1255,2021-02-10 17:00:00,,,,
1256,2021-02-10 18:00:00,,,,
1257,2021-02-10 19:00:00,,,,
1258,2021-02-10 20:00:00,,,,
1259,2021-02-10 21:00:00,,,,
1260,2021-02-10 22:00:00,,,,
1261,2021-02-10 23:00:00,,,,
1262,2021-02-11 00:00:00,,,,
1263,2021-02-11 01:00:00,,,,
1264,2021-02-11 02:00:00,,,,
1265,2021-02-11 03:00:00,,,,
1266,2021-02-11 04:00:00,,,,
1267,2021-02-11 05:00:00,,,,
1268,2021-02-11 06:00:00,,,,
1269,2021-02-11 07:00:00,,,,
1270,2021-02-11 08:00:00,,,,
1271,2021-02-11 09:00:00,,,,
1272,2021-02-11 10:00:00,,,,
1273,2021-02-11 11:00:00,0.0,-2.9,74.2,896.7
1274,2021-02-11 12:00:00,0.071,-3.171,74.643,896.843
