,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,DroneV,dia,h_s,cam_temp,a,cld,Discharge
4758,2021-01-10 13:15:00,0.311,-9.2,85.4,0.0,269.956,86.282,0.0,2.6,790.615,0,152.714,,,,,0.445,0,0.0
4759,2021-01-10 13:30:00,0.291,-9.2,85.05,0.25,253.936,83.354,0.0,2.6,790.672,0,152.27,,,,,0.445,0,0.0
4760,2021-01-10 13:45:00,0.269,-9.2,84.7,0.0,237.915,80.426,0.0,2.6,790.729,0,151.825,,,,,0.445,0,0.0
4761,2021-01-10 14:00:00,0.245,-9.3,85.0,0.25,221.894,77.499,0.0,2.6,790.786,0,151.381,,,,-13.199,0.445,0,0.0
4762,2021-01-10 14:15:00,0.218,-9.4,84.7,0.0,196.202,72.714,0.0,2.5,790.802,0,151.348,,,,,0.445,0,0.0
4763,2021-01-10 14:30:00,0.19,-9.35,86.0,0.25,170.51,67.929,0.0,2.6,790.819,0,151.314,,,,,0.445,0,0.0
4764,2021-01-10 14:45:00,0.159,-9.3,86.0,1.0,144.819,63.145,0.0,2.6,790.835,0,151.281,,,,,0.445,0,0.0
4765,2021-01-10 15:00:00,0.127,-9.4,86.0,1.25,119.127,58.36,0.0,2.6,790.852,0,151.247,,,,-14.046,0.445,0,0.0
4766,2021-01-10 15:15:00,0.094,-9.4,86.7,1.0,95.361,48.785,0.0,2.6,790.938,0,151.233,,,,,0.445,0,12.33
4767,2021-01-10 15:30:00,0.059,-9.45,86.35,0.75,71.596,39.21,0.0,2.6,791.024,0,151.218,,,,,0.445,0,12.33
4768,2021-01-10 15:45:00,0.022,-9.7,86.0,1.0,47.83,29.635,0.0,2.5,791.111,0,151.204,,,,,0.444,0,12.33
4769,2021-01-10 16:00:00,0.0,-9.75,86.7,1.5,24.064,20.06,0.0,2.5,791.197,0,151.19,,,,-14.408,0.444,0,12.33
4770,2021-01-10 16:15:00,0.0,-9.9,87.4,1.0,18.048,15.045,0.0,2.5,791.228,0,151.723,,,,,0.444,0,12.33
4771,2021-01-10 16:30:00,0.0,-9.95,87.35,1.5,12.032,10.03,0.0,2.5,791.259,0,152.255,,,,,0.444,0,12.33
4772,2021-01-10 16:45:00,0.0,-10.1,88.0,1.5,6.016,5.015,0.0,2.5,791.29,0,152.788,,,,,0.444,0,12.33
4773,2021-01-10 17:00:00,0.0,-10.15,88.0,1.5,0.0,0.0,0.0,2.5,791.321,0,153.321,,,,-15.084,0.444,0,12.33
4774,2021-01-10 17:15:00,0.0,-10.2,88.0,1.5,0.0,0.0,0.0,2.5,791.373,0,153.194,,,,,0.444,0,12.33
4775,2021-01-10 17:30:00,0.0,-10.2,88.35,2.1,0.0,0.0,0.0,2.5,791.425,0,153.067,,,,,0.444,0,12.33
4776,2021-01-10 17:45:00,0.0,-10.3,88.0,1.5,0.0,0.0,0.0,2.5,791.476,0,152.94,,,,,0.444,0,12.33
4777,2021-01-10 18:00:00,0.0,-10.3,88.7,1.25,0.0,0.0,0.0,2.5,791.528,0,152.813,,,,-15.489,0.444,0,12.33
4778,2021-01-10 18:15:00,0.0,-10.4,88.7,2.1,0.0,0.0,0.0,2.5,791.594,0,152.829,,,,,0.444,0,12.33
4779,2021-01-10 18:30:00,0.0,-10.65,88.7,1.8,0.0,0.0,0.0,2.4,791.66,0,152.845,,,,,0.444,0,12.33
4780,2021-01-10 18:45:00,0.0,-10.7,88.7,1.5,0.0,0.0,0.0,2.4,791.725,0,152.861,,,,,0.444,0,12.33
4781,2021-01-10 19:00:00,0.0,-10.7,88.7,1.8,0.0,0.0,0.0,2.4,791.791,0,152.877,,,,-15.957,0.444,0,12.33
4782,2021-01-10 19:15:00,0.0,-10.8,89.4,1.5,0.0,0.0,0.0,2.4,791.809,0,152.304,,,,,0.444,0,12.33
4783,2021-01-10 19:30:00,0.0,-10.8,89.4,1.5,0.0,0.0,0.0,2.4,791.828,0,151.732,,,,,0.444,0,12.33
4784,2021-01-10 19:45:00,0.0,-10.8,89.4,1.5,0.0,0.0,0.0,2.4,791.846,0,151.159,,,,,0.444,0,12.33
4785,2021-01-10 20:00:00,0.0,-10.95,88.7,1.5,0.0,0.0,0.0,2.35,791.864,0,150.586,,,,-16.961,0.444,0,12.33
4786,2021-01-10 20:15:00,0.0,-11.1,89.4,1.0,0.0,0.0,0.0,2.3,791.928,0,150.515,,,,,0.444,0,12.33
4787,2021-01-10 20:30:00,0.0,-11.1,90.1,1.5,0.0,0.0,0.0,2.4,791.991,0,150.444,,,,,0.444,0,12.33
4788,2021-01-10 20:45:00,0.0,-11.1,90.1,1.5,0.0,0.0,0.0,2.4,792.055,0,150.372,,,,,0.444,0,12.33
4789,2021-01-10 21:00:00,0.0,-11.1,90.1,1.8,0.0,0.0,0.0,2.4,792.118,0,150.301,,,,-16.096,0.444,0,12.33
4790,2021-01-10 21:15:00,0.0,-11.1,90.1,1.5,0.0,0.0,0.0,2.4,792.121,0,150.302,,,,,0.444,0,12.33
4791,2021-01-10 21:30:00,0.0,-11.15,90.1,1.8,0.0,0.0,0.0,2.35,792.124,0,150.304,,,,,0.443,0,12.33
4792,2021-01-10 21:45:00,0.0,-11.1,90.1,2.1,0.0,0.0,0.0,2.4,792.126,0,150.306,,,,,0.443,0,12.33
4793,2021-01-10 22:00:00,0.0,-11.15,89.05,2.1,0.0,0.0,0.0,2.3,792.129,0,150.307,,,,-16.485,0.443,0,12.33
4794,2021-01-10 22:15:00,0.0,-11.2,89.4,2.1,0.0,0.0,0.0,2.3,792.099,0,150.755,,,,,0.443,0,12.33
4795,2021-01-10 22:30:00,0.0,-11.2,89.4,1.8,0.0,0.0,0.0,2.3,792.069,0,151.203,,,,,0.443,0,12.33
4796,2021-01-10 22:45:00,0.0,-11.2,88.6,1.5,0.0,0.0,0.0,2.3,792.039,0,151.651,,,,,0.443,0,12.33
4797,2021-01-10 23:00:00,0.0,-11.3,89.0,1.8,0.0,0.0,0.0,2.3,792.009,0,152.099,,,,-16.256,0.443,0,12.33
4798,2021-01-10 23:15:00,0.0,-11.4,89.3,1.5,0.0,0.0,0.0,2.3,791.967,0,152.554,,,,,0.443,0,12.33
4799,2021-01-10 23:30:00,0.0,-11.55,88.95,1.25,0.0,0.0,0.0,2.25,791.926,0,153.008,,,,,0.443,0,12.33
4800,2021-01-10 23:45:00,0.0,-11.7,89.3,1.5,0.0,0.0,0.0,2.2,791.884,0,153.462,,,,,0.443,0,12.33
4801,2021-01-11 00:00:00,0.0,-11.6,90.1,1.5,0.0,0.0,0.0,2.3,791.842,0,153.917,,,,-15.673,0.443,0,12.33
4802,2021-01-11 00:15:00,0.0,-11.5,90.1,1.0,0.0,0.0,0.0,2.3,791.876,0,154.212,,,,,0.443,0,12.33
4803,2021-01-11 00:30:00,0.0,-11.6,90.1,1.5,0.0,0.0,0.0,2.3,791.91,0,154.508,,,,,0.443,0,12.33
4804,2021-01-11 00:45:00,0.0,-11.6,89.3,1.0,0.0,0.0,0.0,2.3,791.945,0,154.803,,,,,0.443,0,12.33
4805,2021-01-11 01:00:00,0.0,-11.65,90.05,1.25,0.0,0.0,0.0,2.25,791.979,0,155.098,,,,-15.507,0.443,0,12.33
4806,2021-01-11 01:15:00,0.0,-11.7,90.0,1.0,0.0,0.0,0.0,2.2,792.009,0,155.918,,,,,0.443,0,12.33
4807,2021-01-11 01:30:00,0.0,-11.7,90.0,1.0,0.0,0.0,0.0,2.2,792.038,0,156.737,,,,,0.443,0,12.33
4808,2021-01-11 01:45:00,0.0,-11.8,90.0,1.0,0.0,0.0,0.0,2.2,792.068,0,157.556,,,,,0.443,0,12.33
4809,2021-01-11 02:00:00,0.0,-11.8,90.0,1.25,0.0,0.0,0.0,2.2,792.098,0,158.376,,,,-14.743,0.443,0,12.33
4810,2021-01-11 02:15:00,0.0,-11.8,90.0,1.5,0.0,0.0,0.0,2.2,792.124,0,158.608,,,,,0.443,0,12.33
4811,2021-01-11 02:30:00,0.0,-11.85,88.95,1.5,0.0,0.0,0.0,2.2,792.151,0,158.841,,,,,0.443,0,12.33
4812,2021-01-11 02:45:00,0.0,-11.9,88.6,2.1,0.0,0.0,0.0,2.2,792.178,0,159.073,,,,,0.443,0,12.33
4813,2021-01-11 03:00:00,0.0,-11.9,88.6,1.8,0.0,0.0,0.0,2.2,792.204,0,159.305,,,,-15.268,0.442,0,12.33
4814,2021-01-11 03:15:00,0.0,-11.9,88.6,2.1,0.0,0.0,0.0,2.2,792.197,0,159.928,,,,,0.442,0,12.33
4815,2021-01-11 03:30:00,0.0,-11.9,88.95,1.8,0.0,0.0,0.0,2.2,792.19,0,160.55,,,,,0.442,0,12.33
4816,2021-01-11 03:45:00,0.0,-11.9,89.3,1.5,0.0,0.0,0.0,2.2,792.182,0,161.172,,,,,0.442,0,12.33
4817,2021-01-11 04:00:00,0.0,-12.0,88.6,1.8,0.0,0.0,0.0,2.2,792.175,0,161.795,,,,-15.522,0.442,0,12.33
4818,2021-01-11 04:15:00,0.0,-12.1,89.3,1.5,0.0,0.0,0.0,2.2,792.174,0,161.409,,,,,0.442,0,12.33
4819,2021-01-11 04:30:00,0.0,-12.15,87.8,1.25,0.0,0.0,0.0,2.1,792.174,0,161.023,,,,,0.442,0,12.33
4820,2021-01-11 04:45:00,0.0,-12.2,87.8,2.1,0.0,0.0,0.0,2.1,792.173,0,160.637,,,,,0.442,0,12.33
4821,2021-01-11 05:00:00,0.0,-12.2,87.8,1.8,0.0,0.0,0.0,2.1,792.172,0,160.251,,,,-16.722,0.442,0,12.33
4822,2021-01-11 05:15:00,0.0,-12.3,87.8,1.5,0.0,0.0,0.0,2.1,792.194,0,162.048,,,,,0.442,0,12.33
4823,2021-01-11 05:30:00,0.0,-12.35,87.8,1.0,0.0,0.0,0.0,2.1,792.215,0,163.844,,,,,0.442,0,12.33
4824,2021-01-11 05:45:00,0.0,-12.4,87.8,1.5,0.0,0.0,0.0,2.1,792.236,0,165.641,,,,,0.442,0,12.33
4825,2021-01-11 06:00:00,0.0,-12.3,88.15,1.5,0.0,0.0,0.0,2.1,792.258,0,167.438,,,,-17.36,0.442,0,12.33
4826,2021-01-11 06:15:00,0.0,-12.3,87.8,1.5,0.0,0.0,0.0,2.1,792.376,0,167.472,,,,,0.442,0,12.33
4827,2021-01-11 06:30:00,0.0,-12.2,87.8,1.25,0.0,0.0,0.0,2.1,792.494,0,167.505,,,,,0.442,0,12.33
4828,2021-01-11 06:45:00,0.0,-12.3,87.8,1.5,0.0,0.0,0.0,2.1,792.611,0,167.539,,,,,0.442,0,12.33
4829,2021-01-11 07:00:00,0.0,-12.3,87.45,1.25,0.0,0.0,0.0,2.1,792.729,0,167.573,,,,-7.683,0.442,0,12.33
4830,2021-01-11 07:15:00,0.0,-12.3,87.1,1.0,3.103,3.721,0.0,2.1,792.843,0,166.98,,,,,0.442,0,12.33
4831,2021-01-11 07:30:00,0.038,-12.3,87.45,1.0,6.206,7.442,0.0,2.1,792.958,0,166.388,,,,,0.442,0,12.33
4832,2021-01-11 07:45:00,0.074,-12.3,87.8,1.5,9.31,11.162,0.0,2.1,793.072,0,165.795,,,,,0.442,0,12.33
4833,2021-01-11 08:00:00,0.108,-12.3,87.1,1.0,12.413,14.883,0.0,2.1,793.186,0,165.202,,,,-8.39,0.442,0,12.33
4834,2021-01-11 08:15:00,0.141,-12.3,87.1,1.0,28.805,25.372,0.0,2.1,793.288,0,167.164,,,,,0.442,0,12.33
4835,2021-01-11 08:30:00,0.173,-12.35,87.1,0.75,45.196,35.86,0.0,2.1,793.39,0,169.126,,,,,0.442,0,12.33
4836,2021-01-11 08:45:00,0.202,-12.3,87.8,1.0,61.588,46.349,0.0,2.1,793.493,0,171.089,,,,,0.441,0,12.33
4837,2021-01-11 09:00:00,0.23,-12.25,87.8,1.8,77.98,56.838,0.0,2.1,793.595,0,173.051,,,,-7.836,0.441,0,12.33
4838,2021-01-11 09:15:00,0.256,-12.1,88.6,1.5,101.48,64.747,0.0,2.1,793.694,0,173.146,,,,,0.441,0,0.0
4839,2021-01-11 09:30:00,0.28,-11.6,89.3,1.25,124.98,72.656,0.0,2.25,793.794,0,173.24,,,,,0.441,0,0.0
4840,2021-01-11 09:45:00,0.301,-11.1,89.4,0.5,148.479,80.565,0.0,2.3,793.893,0,173.335,,,,,0.441,0,0.0
4841,2021-01-11 10:00:00,0.32,-10.6,89.05,0.25,171.979,88.474,0.0,2.45,793.992,0,173.43,,,,-8.572,0.441,0,0.0
4842,2021-01-11 10:15:00,0.336,-10.2,88.0,0.0,194.665,88.354,0.0,2.5,794.004,0,172.897,,,,,0.441,0,0.0
4843,2021-01-11 10:30:00,0.35,-9.9,86.0,0.25,217.352,88.234,0.0,2.5,794.016,0,172.365,,,,,0.441,0,0.0
4844,2021-01-11 10:45:00,0.361,-9.7,83.9,0.5,240.038,88.114,0.0,2.5,794.029,0,171.832,,,,,0.441,0,0.0
4845,2021-01-11 11:00:00,0.369,-9.65,82.65,0.0,262.724,87.994,0.0,2.4,794.041,0,171.299,,,,-4.109,0.441,0,0.0
4846,2021-01-11 11:15:00,0.375,-9.6,80.6,0.0,270.7,89.156,0.0,2.4,793.924,0,170.462,,,,,0.441,0,0.0
4847,2021-01-11 11:30:00,0.377,-9.6,80.95,0.25,278.675,90.318,0.0,2.4,793.806,0,169.624,,,,,0.441,0,0.0
4848,2021-01-11 11:45:00,0.377,-9.6,81.3,0.0,286.65,91.481,0.0,2.4,793.688,0,168.787,,,,,0.441,0,0.0
4849,2021-01-11 12:00:00,0.373,-9.65,80.0,0.0,294.626,92.643,0.0,2.35,793.571,0,167.95,,,,-5.815,0.441,0,0.0
4850,2021-01-11 12:15:00,0.367,-9.8,80.6,0.5,288.274,92.698,0.0,2.3,793.516,0,169.052,,,,,0.441,0,0.0
4851,2021-01-11 12:30:00,0.358,-9.9,80.65,0.75,281.922,92.754,0.0,2.3,793.462,0,170.154,,,,,0.441,0,0.0
4852,2021-01-11 12:45:00,0.346,-9.9,81.3,0.0,275.571,92.81,0.0,2.3,793.408,0,171.256,,,,,0.441,0,0.0
4853,2021-01-11 13:00:00,0.331,-9.75,80.6,0.5,269.219,92.865,0.0,2.35,793.353,0,172.358,,,,-5.982,0.441,0,0.0
4854,2021-01-11 13:15:00,0.314,-9.7,81.3,0.5,253.344,89.37,0.0,2.4,793.387,0,172.055,,,,,0.441,0,0.0
4855,2021-01-11 13:30:00,0.294,-9.55,79.35,0.75,237.469,85.874,0.0,2.35,793.422,0,171.752,,,,,0.441,0,0.0
4856,2021-01-11 13:45:00,0.272,-9.3,80.7,0.5,221.595,82.379,0.0,2.4,793.456,0,171.45,,,,,0.441,0,0.0
4857,2021-01-11 14:00:00,0.248,-9.2,79.75,1.0,205.72,78.884,0.0,2.4,793.491,0,171.147,,,,-7.556,0.441,0,0.0
4858,2021-01-11 14:15:00,0.221,-9.1,78.8,0.5,180.434,74.32,0.0,2.4,793.52,0,171.984,,,,,0.441,0,0.0
4859,2021-01-11 14:30:00,0.193,-9.1,78.8,1.25,155.148,69.756,0.0,2.4,793.55,0,172.822,,,,,0.44,0,0.0
4860,2021-01-11 14:45:00,0.163,-9.2,79.4,1.5,129.862,65.192,0.0,2.4,793.579,0,173.66,,,,,0.44,0,0.0
4861,2021-01-11 15:00:00,0.131,-9.2,80.1,0.75,104.576,60.628,0.0,2.4,793.608,0,174.497,,,,-7.986,0.44,0,0.0
4862,2021-01-11 15:15:00,0.097,-9.3,80.0,1.5,84.012,50.458,0.0,2.4,793.717,0,175.774,,,,,0.44,0,12.33
4863,2021-01-11 15:30:00,0.062,-9.4,80.35,1.5,63.448,40.289,0.0,2.4,793.825,0,177.05,,,,,0.44,0,12.33
4864,2021-01-11 15:45:00,0.026,-9.5,80.0,0.5,42.885,30.12,0.0,2.4,793.934,0,178.327,,,,,0.44,0,12.33
4865,2021-01-11 16:00:00,0.0,-9.55,81.3,1.0,22.321,19.95,0.0,2.4,794.043,0,179.604,,,1.0,-9.07,0.44,0,12.33
4866,2021-01-11 16:15:00,0.0,-9.6,80.6,0.5,16.741,14.962,0.0,2.4,794.073,0,179.002,,,,,0.44,0,12.33
4867,2021-01-11 16:30:00,0.0,-9.75,81.3,1.0,11.16,9.975,0.0,2.4,794.103,0,178.399,,,,,0.44,0,12.33
4868,2021-01-11 16:45:00,0.0,-9.8,81.9,2.1,5.58,4.988,0.0,2.4,794.134,0,177.796,,,,,0.44,0,12.33
4869,2021-01-11 17:00:00,0.0,-9.8,82.25,1.8,0.0,0.0,0.0,2.4,794.164,0,177.194,,,,-9.744,0.44,0,12.33
4870,2021-01-11 17:15:00,0.0,-9.8,81.9,1.5,0.0,0.0,0.0,2.4,794.208,0,177.775,,,,,0.44,0,12.33
4871,2021-01-11 17:30:00,0.0,-9.8,81.9,1.5,0.0,0.0,0.0,2.4,794.253,0,178.356,,,,,0.44,0,12.33
4872,2021-01-11 17:45:00,0.0,-9.8,82.6,2.1,0.0,0.0,0.0,2.4,794.298,0,178.936,,,,,0.44,0,12.33
4873,2021-01-11 18:00:00,0.0,-9.7,82.65,2.1,0.0,0.0,0.0,2.4,794.342,0,179.517,,,,-10.266,0.44,0,12.33
4874,2021-01-11 18:15:00,0.0,-9.4,80.7,1.5,0.0,0.0,0.0,2.4,794.453,0,179.143,,,,,0.44,0,12.33
4875,2021-01-11 18:30:00,0.0,-9.3,80.05,2.1,0.0,0.0,0.0,2.4,794.564,0,178.769,,,,,0.44,0,12.33
4876,2021-01-11 18:45:00,0.0,-9.0,78.8,2.1,0.0,0.0,0.0,2.4,794.675,0,178.394,,,,,0.44,0,12.33
4877,2021-01-11 19:00:00,0.0,-8.75,77.6,1.55,0.0,0.0,0.0,2.45,794.786,0,178.02,,,,-11.913,0.44,0,12.33
4878,2021-01-11 19:15:00,0.0,-8.6,76.4,1.5,0.0,0.0,0.0,2.4,794.83,0,179.136,,,,,0.44,0,12.33
4879,2021-01-11 19:30:00,0.0,-8.35,75.5,1.8,0.0,0.0,0.0,2.5,794.874,0,180.252,,,,,0.44,0,12.33
4880,2021-01-11 19:45:00,0.0,-8.2,74.6,1.0,0.0,0.0,0.0,2.5,794.918,0,181.369,,,,,0.44,0,12.33
4881,2021-01-11 20:00:00,0.0,-8.2,74.3,1.0,0.0,0.0,0.0,2.45,794.962,0,182.485,,,,-12.485,0.44,0,12.33
4882,2021-01-11 20:15:00,0.0,-8.4,75.2,1.0,0.0,0.0,0.0,2.4,794.884,0,184.277,,,,,0.44,0,12.33
4883,2021-01-11 20:30:00,0.0,-8.55,75.8,0.75,0.0,0.0,0.0,2.4,794.807,0,186.068,,,,,0.439,0,12.33
4884,2021-01-11 20:45:00,0.0,-8.6,77.0,1.0,0.0,0.0,0.0,2.5,794.73,0,187.86,,,,,0.439,0,12.33
4885,2021-01-11 21:00:00,0.0,-8.4,78.6,1.25,0.0,0.0,0.0,2.55,794.652,0,189.652,,,,-5.608,0.439,0,12.33
4886,2021-01-11 21:15:00,0.0,-8.2,78.9,1.5,0.0,0.0,0.0,2.6,794.707,0,191.88,,,,,0.439,0,12.33
4887,2021-01-11 21:30:00,0.0,-7.9,78.05,1.5,0.0,0.0,0.0,2.6,794.762,0,194.109,,,,,0.439,0,12.33
4888,2021-01-11 21:45:00,0.0,-7.7,75.9,2.1,0.0,0.0,0.0,2.6,794.817,0,196.338,,,,,0.439,0,12.33
4889,2021-01-11 22:00:00,0.0,-7.7,75.6,2.1,0.0,0.0,0.0,2.6,794.872,0,198.566,,,,-4.304,0.439,0,12.33
4890,2021-01-11 22:15:00,0.0,-7.7,75.3,2.1,0.0,0.0,0.0,2.6,794.797,0,196.971,,,,,0.439,0,12.33
4891,2021-01-11 22:30:00,0.0,-7.75,74.1,1.8,0.0,0.0,0.0,2.5,794.723,0,195.376,,,,,0.439,0,12.33
4892,2021-01-11 22:45:00,0.0,-7.8,74.7,2.1,0.0,0.0,0.0,2.5,794.648,0,193.78,,,,,0.439,0,12.33
4893,2021-01-11 23:00:00,0.0,-7.9,73.8,1.8,0.0,0.0,0.0,2.5,794.574,0,192.185,,,,-5.15,0.439,0,12.33
4894,2021-01-11 23:15:00,0.0,-8.1,74.1,2.1,0.0,0.0,0.0,2.5,794.569,0,192.113,,,,,0.439,0,12.33
4895,2021-01-11 23:30:00,0.0,-8.2,74.9,1.0,0.0,0.0,0.0,2.45,794.564,0,192.041,,,,,0.439,0,12.33
4896,2021-01-11 23:45:00,0.0,-8.3,74.6,1.0,0.0,0.0,0.0,2.4,794.558,0,191.97,,,,,0.439,0,12.33
4897,2021-01-12 00:00:00,0.0,-8.5,74.9,0.75,0.0,0.0,0.0,2.4,794.553,0,191.898,,,,-5.535,0.439,0,12.33
4898,2021-01-12 00:15:00,0.0,-8.7,76.4,1.5,0.0,0.0,0.0,2.4,794.668,0,194.168,,,,,0.439,0,12.33
4899,2021-01-12 00:30:00,0.0,-8.7,77.0,1.55,0.0,0.0,0.0,2.4,794.782,0,196.438,,,,,0.439,0,12.33
4900,2021-01-12 00:45:00,0.0,-8.6,78.2,1.5,0.0,0.0,0.0,2.5,794.897,0,198.709,,,,,0.439,0,12.33
4901,2021-01-12 01:00:00,0.0,-8.3,78.3,0.5,0.0,0.0,0.0,2.55,795.012,0,200.979,,,,-5.549,0.439,0,12.33
4902,2021-01-12 01:15:00,0.0,-7.9,77.7,0.5,0.0,0.0,0.0,2.6,794.955,0,201.284,,,,,0.439,0,12.33
4903,2021-01-12 01:30:00,0.0,-7.8,78.1,0.25,0.0,0.0,0.0,2.65,794.898,0,201.588,,,,,0.439,0,12.33
4904,2021-01-12 01:45:00,0.0,-7.8,77.8,1.0,0.0,0.0,0.0,2.6,794.841,0,201.893,,,,,0.439,0,12.33
4905,2021-01-12 02:00:00,0.0,-7.95,78.35,1.0,0.0,0.0,0.0,2.6,794.784,0,202.198,,,,-3.699,0.439,0,12.33
4906,2021-01-12 02:15:00,0.0,-8.1,79.0,0.5,0.0,0.0,0.0,2.6,794.735,0,203.388,,,,,0.439,0,12.33
4907,2021-01-12 02:30:00,0.0,-8.2,78.9,0.75,0.0,0.0,0.0,2.6,794.686,0,204.579,,,,,0.438,0,12.33
4908,2021-01-12 02:45:00,0.0,-8.3,78.9,0.5,0.0,0.0,0.0,2.6,794.637,0,205.769,,,,,0.438,0,12.33
4909,2021-01-12 03:00:00,0.0,-8.35,78.3,0.75,0.0,0.0,0.0,2.55,794.588,0,206.959,,,,-4.672,0.438,0,12.33
4910,2021-01-12 03:15:00,0.0,-8.4,79.5,1.0,0.0,0.0,0.0,2.6,794.549,0,211.572,,,,,0.438,0,12.33
4911,2021-01-12 03:30:00,0.0,-8.55,80.15,1.25,0.0,0.0,0.0,2.6,794.51,0,216.184,,,,,0.438,0,12.33
4912,2021-01-12 03:45:00,0.0,-8.5,80.8,1.5,0.0,0.0,0.0,2.6,794.471,0,220.796,,,,,0.438,0,12.33
4913,2021-01-12 04:00:00,0.0,-8.35,80.2,1.0,0.0,0.0,0.0,2.6,794.432,0,225.409,,,,-4.871,0.438,0,12.33
4914,2021-01-12 04:15:00,0.0,-8.3,80.2,0.0,0.0,0.0,0.0,2.6,794.361,0,224.437,,,,,0.438,0,12.33
4915,2021-01-12 04:30:00,0.0,-8.3,80.2,0.0,0.0,0.0,0.0,2.6,794.29,0,223.466,,,,,0.438,0,12.33
4916,2021-01-12 04:45:00,0.0,-8.3,80.2,1.0,0.0,0.0,0.0,2.6,794.219,0,222.494,,,,,0.438,0,12.33
4917,2021-01-12 05:00:00,0.0,-8.2,81.15,0.25,0.0,0.0,0.0,2.7,794.148,0,221.522,,,,-4.827,0.438,0,12.33
4918,2021-01-12 05:15:00,0.0,-8.1,80.9,1.0,0.0,0.0,0.0,2.7,794.116,0,220.538,,,,,0.438,0,12.33
4919,2021-01-12 05:30:00,0.0,-8.1,80.2,0.5,0.0,0.0,0.0,2.7,794.084,0,219.555,,,,,0.438,0,12.33
4920,2021-01-12 05:45:00,0.0,-7.8,79.6,1.0,0.0,0.0,0.0,2.7,794.053,0,218.572,,,,,0.438,0,12.33
4921,2021-01-12 06:00:00,0.0,-7.7,79.0,0.75,0.0,0.0,0.0,2.7,794.021,0,217.588,,,,-4.088,0.438,0,12.33
4922,2021-01-12 06:15:00,0.0,-7.7,79.0,1.0,0.0,0.0,0.0,2.7,793.998,0,220.266,,,,,0.438,0,12.33
4923,2021-01-12 06:30:00,0.0,-7.85,80.9,1.0,0.0,0.0,0.0,2.7,793.974,0,222.944,,,,,0.438,0,12.33
4924,2021-01-12 06:45:00,0.0,-8.0,82.8,1.0,0.0,0.0,0.0,2.8,793.95,0,225.621,,,,,0.438,0,12.33
4925,2021-01-12 07:00:00,0.0,-8.05,83.85,0.25,0.0,0.0,0.0,2.8,793.927,0,228.299,,,,-4.763,0.438,0,12.33
4926,2021-01-12 07:15:00,0.002,-7.9,83.5,0.5,0.228,4.392,0.0,2.8,793.947,0,230.195,,,,,0.438,0,12.33
4927,2021-01-12 07:30:00,0.039,-7.75,83.2,0.75,0.455,8.784,0.0,2.8,793.966,0,232.092,,,,,0.438,0,12.33
4928,2021-01-12 07:45:00,0.075,-7.6,83.5,0.5,0.682,13.176,0.0,2.9,793.986,0,233.988,,,,,0.438,0,12.33
4929,2021-01-12 08:00:00,0.11,-7.35,83.9,0.75,0.91,17.568,0.0,2.95,794.006,0,235.884,,,,-3.778,0.438,0,12.33
4930,2021-01-12 08:15:00,0.143,-7.1,83.6,0.0,13.414,26.916,0.0,3.0,793.966,0,231.569,,,,,0.438,0,12.33
4931,2021-01-12 08:30:00,0.174,-6.8,83.0,0.5,25.919,36.264,0.0,3.05,793.925,0,227.254,,,,,0.437,0,12.33
4932,2021-01-12 08:45:00,0.204,-6.4,81.7,0.5,38.424,45.613,0.0,3.1,793.884,0,222.939,,,,,0.437,0,12.33
4933,2021-01-12 09:00:00,0.232,-6.0,81.15,1.0,50.928,54.961,0.0,3.2,793.844,0,218.624,,,,-3.559,0.437,0,12.33
4934,2021-01-12 09:15:00,0.258,-5.3,79.4,1.0,65.463,62.832,0.0,3.3,793.851,0,220.498,,,,,0.437,0,12.33
4935,2021-01-12 09:30:00,0.282,-4.7,76.15,0.75,79.998,70.703,0.0,3.3,793.858,0,222.372,,,,,0.437,0,12.33
4936,2021-01-12 09:45:00,0.303,-3.9,74.8,1.0,94.532,78.575,0.0,3.4,793.865,0,224.245,,,,,0.437,0,12.33
4937,2021-01-12 10:00:00,0.322,-4.2,73.95,4.85,109.067,86.446,0.0,3.3,793.872,0,226.119,,,,-2.956,0.437,0,0.0
4938,2021-01-12 10:15:00,0.339,-5.2,78.2,2.6,101.188,104.924,0.0,3.2,793.772,0,228.252,,,,,0.437,0,0.0
4939,2021-01-12 10:30:00,0.353,-4.95,77.0,1.0,93.308,123.402,0.0,3.25,793.672,0,230.384,,,,,0.437,0,12.33
4940,2021-01-12 10:45:00,0.364,-4.4,75.9,0.0,85.428,141.881,0.0,3.3,793.573,0,232.516,,,,,0.437,0,12.33
4941,2021-01-12 11:00:00,0.372,-3.9,75.15,0.0,77.549,160.359,0.0,3.45,793.473,0,234.649,,,,-2.807,0.437,0,12.33
4942,2021-01-12 11:15:00,0.378,-3.4,72.6,0.0,71.108,164.409,0.0,3.5,793.284,0,238.614,,,,,0.437,0,12.33
4943,2021-01-12 11:30:00,0.38,-3.2,73.55,0.5,64.667,168.459,0.0,3.55,793.094,0,242.579,,,,,0.437,0,12.33
4944,2021-01-12 11:45:00,0.38,-2.9,73.9,0.0,58.226,172.508,0.0,3.6,792.905,0,246.544,,,,,0.437,0,12.33
4945,2021-01-12 12:00:00,0.376,-2.8,74.45,0.75,51.785,176.558,0.0,3.7,792.716,0,250.509,,,,-2.119,0.437,0,12.33
