,time,temp,RH,wind,SW_global,LW_in,press,tcc
8630,2020-12-25 14:00:00,-8.052,83.53,2.558,113.037,265.448,790.478,
8631,2020-12-25 15:00:00,-7.768,84.891,2.564,55.039,261.216,790.589,
8632,2020-12-25 16:00:00,-7.517,80.606,2.546,6.504,270.639,791.102,
8633,2020-12-25 17:00:00,-7.52,81.412,2.616,0.0,269.968,791.393,
8634,2020-12-25 18:00:00,-7.769,79.001,2.681,0.0,270.949,791.755,
8635,2020-12-25 19:00:00,-7.921,74.649,2.549,0.0,262.629,792.183,
8636,2020-12-25 20:00:00,-8.244,78.717,2.397,0.0,269.509,792.51,
8637,2020-12-25 21:00:00,-8.523,79.709,2.301,0.0,265.965,792.943,
8638,2020-12-25 22:00:00,-8.874,77.398,1.863,0.0,259.554,793.549,
8639,2020-12-25 23:00:00,-9.228,78.383,1.784,0.0,249.562,793.861,
8640,2020-12-26 00:00:00,-9.677,78.651,2.008,0.0,253.785,794.016,
8641,2020-12-26 01:00:00,-9.76,78.429,1.638,0.0,254.634,794.326,
8642,2020-12-26 02:00:00,-10.148,79.94,1.67,0.0,227.584,794.357,
8643,2020-12-26 03:00:00,-10.187,80.552,1.966,0.0,223.684,794.654,
8644,2020-12-26 04:00:00,-10.711,81.615,1.808,0.0,230.175,795.011,
8645,2020-12-26 05:00:00,-10.715,84.036,1.88,0.0,216.095,795.157,
8646,2020-12-26 06:00:00,-11.12,84.408,1.388,0.0,225.251,795.491,
8647,2020-12-26 07:00:00,-11.443,83.831,1.018,0.0,228.161,795.847,
8648,2020-12-26 08:00:00,-11.326,82.002,0.627,21.513,200.906,796.005,
8649,2020-12-26 09:00:00,-11.428,78.93,0.433,126.639,187.358,796.226,
8650,2020-12-26 10:00:00,-10.903,74.357,1.32,247.643,183.503,796.377,
8651,2020-12-26 11:00:00,-9.955,66.338,1.088,317.402,177.948,796.359,
8652,2020-12-26 12:00:00,-9.488,62.633,1.41,356.118,168.104,795.997,
8653,2020-12-26 13:00:00,-9.691,63.658,1.584,330.126,166.227,795.804,
8654,2020-12-26 14:00:00,-9.779,66.802,1.684,250.681,169.458,795.783,
8655,2020-12-26 15:00:00,-10.307,72.067,1.199,127.576,180.296,795.726,
8656,2020-12-26 16:00:00,-11.233,80.596,0.795,19.409,170.072,795.331,
8657,2020-12-26 17:00:00,-12.108,84.108,0.695,0.0,184.884,795.311,
8658,2020-12-26 18:00:00,-13.353,88.194,0.61,0.0,189.073,795.379,
8659,2020-12-26 19:00:00,-14.054,90.046,0.437,0.0,182.379,795.264,
8660,2020-12-26 20:00:00,-14.568,88.615,0.372,0.0,195.067,794.881,
8661,2020-12-26 21:00:00,-15.42,85.357,0.442,0.0,184.234,794.37,
8662,2020-12-26 22:00:00,-15.902,81.7,0.774,0.0,179.572,793.482,
8663,2020-12-26 23:00:00,-15.963,77.365,0.698,0.0,176.894,792.636,
8664,2020-12-27 00:00:00,-15.475,73.393,0.637,0.0,174.347,792.042,
8665,2020-12-27 01:00:00,-14.989,64.816,0.481,0.0,172.123,791.503,
8666,2020-12-27 02:00:00,-14.037,58.891,0.614,0.0,172.03,790.528,
8667,2020-12-27 03:00:00,-13.736,55.953,0.777,0.0,176.075,789.668,
8668,2020-12-27 04:00:00,-13.591,56.528,0.677,0.0,184.164,788.736,
8669,2020-12-27 05:00:00,-13.904,58.83,0.816,0.0,194.003,787.923,
8670,2020-12-27 06:00:00,-13.283,56.933,1.162,0.0,200.583,787.2,
8671,2020-12-27 07:00:00,-12.748,57.238,1.197,0.0,204.051,786.786,
8672,2020-12-27 08:00:00,-12.087,55.54,1.663,19.585,201.516,786.086,
8673,2020-12-27 09:00:00,-11.202,57.462,1.872,112.238,206.054,785.212,
8674,2020-12-27 10:00:00,-11.664,67.258,2.19,188.129,215.253,784.0,
8675,2020-12-27 11:00:00,-10.296,65.656,2.188,235.419,227.654,782.898,
8676,2020-12-27 12:00:00,-9.616,63.68,2.485,255.917,229.707,781.136,
8677,2020-12-27 13:00:00,-9.768,65.486,2.464,227.477,233.749,779.829,
8678,2020-12-27 14:00:00,-9.721,66.439,2.43,168.83,238.788,779.192,
8679,2020-12-27 15:00:00,-9.923,69.128,2.397,76.748,243.73,778.21,
8680,2020-12-27 16:00:00,-9.605,71.739,2.671,10.66,254.306,777.107,
8681,2020-12-27 17:00:00,-9.71,76.685,2.159,0.0,261.752,775.508,
8682,2020-12-27 18:00:00,-9.691,79.679,2.126,0.0,261.715,774.73,
8683,2020-12-27 19:00:00,-9.617,83.026,2.419,0.0,255.25,773.642,
8684,2020-12-27 20:00:00,-9.401,80.688,2.669,0.0,257.365,772.81,
8685,2020-12-27 21:00:00,-9.417,80.562,2.644,0.0,256.08,772.382,
8686,2020-12-27 22:00:00,-9.221,77.055,2.833,0.0,259.117,771.309,
8687,2020-12-27 23:00:00,-9.235,79.285,2.53,0.0,263.99,770.886,
8688,2020-12-28 00:00:00,-9.282,82.886,2.885,0.0,262.898,769.95,
8689,2020-12-28 01:00:00,-9.237,84.253,2.731,0.0,254.838,769.159,
8690,2020-12-28 02:00:00,-9.135,83.847,2.417,0.0,248.346,768.179,
8691,2020-12-28 03:00:00,-9.284,83.331,2.473,0.0,252.664,767.774,
8692,2020-12-28 04:00:00,-9.295,84.791,2.315,0.0,260.278,766.968,
8693,2020-12-28 05:00:00,-9.223,84.4,2.308,0.0,264.336,766.389,
8694,2020-12-28 06:00:00,-9.006,87.589,2.061,0.0,265.709,765.939,
8695,2020-12-28 07:00:00,-8.848,86.361,1.89,0.0,260.939,765.313,
8696,2020-12-28 08:00:00,-8.601,87.279,1.84,8.03,264.205,765.325,
8697,2020-12-28 09:00:00,-8.113,86.948,1.664,49.799,262.386,765.402,
8698,2020-12-28 10:00:00,-8.561,91.654,1.731,90.405,266.228,765.524,
8699,2020-12-28 11:00:00,-8.511,93.147,1.331,127.044,267.32,765.185,
8700,2020-12-28 12:00:00,-8.312,92.637,1.096,132.839,266.197,765.152,
8701,2020-12-28 13:00:00,-8.67,96.069,1.379,135.805,262.338,764.961,
8702,2020-12-28 14:00:00,-9.355,96.754,1.264,157.198,240.302,765.376,
8703,2020-12-28 15:00:00,-9.108,94.78,1.072,105.198,211.926,765.691,
8704,2020-12-28 16:00:00,-9.457,92.848,1.136,21.168,189.517,765.937,
8705,2020-12-28 17:00:00,-10.694,91.931,1.821,0.0,174.187,766.022,
8706,2020-12-28 18:00:00,-10.955,89.281,2.149,0.0,168.777,766.084,
8707,2020-12-28 19:00:00,-10.834,87.586,2.002,0.0,221.424,765.981,
8708,2020-12-28 20:00:00,-11.16,84.91,2.017,0.0,225.072,766.024,
8709,2020-12-28 21:00:00,-11.033,85.9,2.056,0.0,233.182,766.67,
8710,2020-12-28 22:00:00,-9.655,88.213,2.458,0.0,242.761,767.122,
8711,2020-12-28 23:00:00,-9.431,86.585,2.466,0.0,232.983,767.37,
8712,2020-12-29 00:00:00,-9.161,86.177,2.386,0.0,230.863,768.126,
8713,2020-12-29 01:00:00,-9.277,83.34,2.317,0.0,230.428,768.44,
8714,2020-12-29 02:00:00,-9.482,81.106,2.205,0.0,224.48,769.138,
8715,2020-12-29 03:00:00,-10.019,80.81,2.214,0.0,215.871,769.683,
8716,2020-12-29 04:00:00,-9.248,79.273,2.303,0.0,212.369,770.158,
8717,2020-12-29 05:00:00,-9.014,80.083,2.181,0.0,223.007,770.814,
8718,2020-12-29 06:00:00,-8.817,79.232,2.022,0.0,216.244,771.661,
8719,2020-12-29 07:00:00,-8.999,80.168,1.817,0.0,239.416,772.472,
8720,2020-12-29 08:00:00,-8.924,82.53,1.569,18.669,225.45,773.326,
8721,2020-12-29 09:00:00,-8.511,83.041,1.561,105.212,228.142,773.999,
8722,2020-12-29 10:00:00,-8.812,83.241,1.284,215.444,226.238,774.564,
8723,2020-12-29 11:00:00,-8.751,85.745,1.782,277.963,227.085,775.001,
8724,2020-12-29 12:00:00,-8.045,84.661,1.481,327.57,223.175,775.11,
8725,2020-12-29 13:00:00,-8.053,86.481,1.515,255.92,228.182,775.321,
8726,2020-12-29 14:00:00,-7.719,86.377,1.662,185.872,230.785,775.549,
8727,2020-12-29 15:00:00,-7.974,88.004,1.534,95.499,229.657,776.064,
8728,2020-12-29 16:00:00,-8.85,92.384,1.111,16.368,243.304,776.519,
8729,2020-12-29 17:00:00,-8.897,93.039,0.692,0.0,244.021,777.211,
8730,2020-12-29 18:00:00,-8.931,90.66,0.626,0.0,230.211,777.576,
8731,2020-12-29 19:00:00,-9.789,90.935,0.887,0.0,224.292,777.819,
8732,2020-12-29 20:00:00,-9.914,89.101,0.881,0.0,220.976,778.213,
8733,2020-12-29 21:00:00,-9.662,89.546,0.684,0.0,234.089,778.368,
8734,2020-12-29 22:00:00,-8.585,83.068,0.666,0.0,216.731,778.796,
8735,2020-12-29 23:00:00,-9.175,82.392,0.767,0.0,219.008,778.882,
8736,2020-12-30 00:00:00,-9.294,83.115,0.865,0.0,219.115,778.821,
8737,2020-12-30 01:00:00,-9.345,81.692,0.711,0.0,217.549,778.9,
8738,2020-12-30 02:00:00,-9.758,82.319,0.367,0.0,216.879,779.229,
8739,2020-12-30 03:00:00,-10.218,82.093,0.082,0.0,214.906,779.584,
8740,2020-12-30 04:00:00,-9.879,82.642,0.428,0.0,218.864,779.481,
8741,2020-12-30 05:00:00,-10.421,84.268,0.254,0.0,203.108,779.646,
8742,2020-12-30 06:00:00,-10.594,86.125,0.188,0.0,213.737,780.121,
8743,2020-12-30 07:00:00,-11.154,86.337,0.197,0.0,215.37,780.415,
8744,2020-12-30 08:00:00,-11.726,86.868,0.249,20.978,201.975,780.996,
8745,2020-12-30 09:00:00,-11.147,83.207,0.542,106.529,216.481,781.385,
8746,2020-12-30 10:00:00,-10.099,81.21,0.601,199.811,220.687,782.078,
8747,2020-12-30 11:00:00,-9.024,80.036,0.661,234.865,231.153,782.319,
8748,2020-12-30 12:00:00,-7.729,77.269,0.956,302.503,205.594,782.244,
8749,2020-12-30 13:00:00,-7.724,76.736,1.401,239.278,227.803,782.493,
8750,2020-12-30 14:00:00,-7.575,78.682,1.072,177.398,221.748,782.97,
8751,2020-12-30 15:00:00,-8.174,80.351,0.784,84.091,242.544,783.354,
8752,2020-12-30 16:00:00,-8.286,83.79,0.705,10.492,244.207,783.752,
8753,2020-12-30 17:00:00,-8.391,82.954,0.698,0.0,237.058,784.218,
8754,2020-12-30 18:00:00,-8.254,84.202,0.7,0.0,228.253,784.708,
8755,2020-12-30 19:00:00,-8.489,84.957,0.708,0.0,203.751,784.948,
8756,2020-12-30 20:00:00,-8.643,87.028,0.647,0.0,221.362,785.231,
8757,2020-12-30 21:00:00,-8.775,89.29,0.519,0.0,237.325,785.166,
8758,2020-12-30 22:00:00,-10.563,86.164,0.453,0.0,242.075,785.571,
8759,2020-12-30 23:00:00,-11.461,84.592,0.302,0.0,222.925,785.21,
8760,2020-12-31 00:00:00,-12.665,82.551,0.447,0.0,193.222,785.148,
8761,2020-12-31 01:00:00,-14.178,84.346,0.296,0.0,197.671,784.971,
8762,2020-12-31 02:00:00,-14.006,82.155,0.306,0.0,185.65,784.876,
8763,2020-12-31 03:00:00,-14.72,82.299,0.33,0.0,189.266,784.696,
8764,2020-12-31 04:00:00,-15.178,78.71,0.492,0.0,192.999,784.26,
8765,2020-12-31 05:00:00,-15.699,78.812,0.628,0.0,189.728,784.189,
8766,2020-12-31 06:00:00,-15.504,78.594,0.701,0.0,197.31,784.259,
8767,2020-12-31 07:00:00,-14.695,78.257,0.864,0.0,206.818,784.374,
8768,2020-12-31 08:00:00,-13.804,76.638,1.16,19.356,218.082,784.391,
8769,2020-12-31 09:00:00,-11.668,72.355,1.366,97.835,227.392,784.595,
8770,2020-12-31 10:00:00,-10.536,68.393,1.423,174.14,221.991,784.632,
8771,2020-12-31 11:00:00,-9.078,66.884,1.643,207.77,228.287,784.141,
8772,2020-12-31 12:00:00,-8.461,65.401,1.778,197.988,235.941,783.701,
8773,2020-12-31 13:00:00,-8.827,66.536,2.01,162.904,235.07,783.339,
8774,2020-12-31 14:00:00,-8.971,67.189,2.189,126.417,236.992,783.15,
8775,2020-12-31 15:00:00,-8.77,70.721,2.441,69.547,229.549,783.324,
8776,2020-12-31 16:00:00,-9.369,76.035,2.39,12.619,241.802,783.541,
8777,2020-12-31 17:00:00,-9.423,78.338,2.234,0.0,246.55,783.682,
8778,2020-12-31 18:00:00,-9.315,79.22,2.259,0.0,242.37,783.701,
8779,2020-12-31 19:00:00,-8.749,81.67,2.073,0.0,232.448,783.889,
8780,2020-12-31 20:00:00,-9.016,83.342,2.174,0.0,225.785,783.977,
8781,2020-12-31 21:00:00,-9.001,82.378,2.211,0.0,239.004,783.831,
8782,2020-12-31 22:00:00,-9.433,83.192,2.059,0.0,242.549,783.819,
8783,2020-12-31 23:00:00,-9.873,83.188,2.09,0.0,244.174,783.579,
8784,2021-01-01 00:00:00,-9.854,82.468,2.084,0.0,253.869,783.523,0.991
8785,2021-01-01 01:00:00,-9.589,81.754,2.171,0.0,255.193,783.51,0.979
8786,2021-01-01 02:00:00,-9.802,83.176,2.218,0.0,245.757,783.696,0.979
8787,2021-01-01 03:00:00,-9.637,83.93,2.141,0.0,249.253,783.649,1.0
8788,2021-01-01 04:00:00,-9.717,85.351,2.087,0.0,254.886,783.449,1.0
8789,2021-01-01 05:00:00,-9.588,84.361,1.961,0.0,257.807,783.331,1.0
8790,2021-01-01 06:00:00,-9.821,85.105,1.877,0.0,255.77,783.471,1.0
8791,2021-01-01 07:00:00,-9.91,85.584,1.837,0.0,253.049,783.783,0.995
8792,2021-01-01 08:00:00,-9.741,85.628,1.866,14.842,253.512,783.917,0.992
8793,2021-01-01 09:00:00,-9.304,85.857,1.709,94.193,253.548,784.313,0.986
8794,2021-01-01 10:00:00,-8.754,86.16,1.498,193.856,235.944,783.952,0.998
8795,2021-01-01 11:00:00,-8.011,85.515,1.322,246.536,241.156,783.867,1.0
8796,2021-01-01 12:00:00,-7.902,84.525,1.222,233.231,236.875,783.643,1.0
8797,2021-01-01 13:00:00,-7.407,85.772,1.113,229.915,249.432,783.209,1.0
8798,2021-01-01 14:00:00,-7.454,86.384,1.261,146.345,260.64,783.403,1.0
8799,2021-01-01 15:00:00,-7.795,86.179,1.237,55.241,266.151,783.603,0.962
8800,2021-01-01 16:00:00,-7.094,83.953,1.213,13.305,255.628,783.79,0.993
8801,2021-01-01 17:00:00,-7.301,84.006,1.359,0.0,260.582,784.071,0.993
8802,2021-01-01 18:00:00,-7.735,84.923,1.403,0.0,266.443,784.098,0.99
8803,2021-01-01 19:00:00,-7.732,84.354,1.396,0.0,247.462,784.309,0.983
8804,2021-01-01 20:00:00,-7.451,84.035,1.434,0.0,250.052,784.547,0.992
8805,2021-01-01 21:00:00,-7.365,83.87,1.572,0.0,254.022,784.575,0.996
8806,2021-01-01 22:00:00,-7.28,83.001,0.498,0.0,243.956,784.652,0.994
8807,2021-01-01 23:00:00,-7.528,83.052,0.68,0.0,250.841,784.75,0.989
8808,2021-01-02 00:00:00,-7.477,83.631,1.046,0.0,252.656,785.039,0.994
8809,2021-01-02 01:00:00,-7.132,82.776,0.938,0.0,253.998,784.858,0.978
8810,2021-01-02 02:00:00,-6.573,83.121,1.148,0.0,251.336,784.728,0.989
8811,2021-01-02 03:00:00,-6.396,83.448,1.521,0.0,257.105,784.712,1.0
8812,2021-01-02 04:00:00,-5.902,82.561,1.413,0.0,247.323,784.713,1.0
8813,2021-01-02 05:00:00,-6.085,82.218,1.182,0.0,236.251,784.56,1.0
8814,2021-01-02 06:00:00,-6.527,84.224,1.209,0.0,240.656,784.539,1.0
8815,2021-01-02 07:00:00,-6.505,85.766,1.353,0.0,255.382,784.771,1.0
8816,2021-01-02 08:00:00,-6.25,85.73,1.505,10.382,262.459,784.935,1.0
8817,2021-01-02 09:00:00,-6.254,85.795,1.567,45.974,268.43,784.933,1.0
8818,2021-01-02 10:00:00,-6.24,87.525,0.733,121.091,261.389,784.949,0.996
8819,2021-01-02 11:00:00,-5.314,84.68,1.102,219.006,248.761,784.499,0.982
8820,2021-01-02 12:00:00,-4.43,82.861,1.075,225.184,244.366,784.283,1.0
8821,2021-01-02 13:00:00,-4.44,84.368,0.981,193.796,256.89,783.877,1.0
8822,2021-01-02 14:00:00,-5.018,87.251,0.854,145.456,260.058,783.856,1.0
8823,2021-01-02 15:00:00,-5.204,89.501,0.526,77.332,262.719,783.868,1.0
8824,2021-01-02 16:00:00,-5.531,90.604,0.518,13.079,264.984,783.924,1.0
8825,2021-01-02 17:00:00,-5.789,89.973,0.522,0.0,262.102,783.654,1.0
8826,2021-01-02 18:00:00,-5.966,87.935,0.444,0.0,271.152,783.729,0.994
8827,2021-01-02 19:00:00,-6.234,88.329,0.453,0.0,254.861,783.574,1.0
8828,2021-01-02 20:00:00,-6.75,89.164,0.447,0.0,254.383,783.786,0.997
8829,2021-01-02 21:00:00,-6.679,87.168,0.624,0.0,266.903,783.656,0.996
8830,2021-01-02 22:00:00,-6.338,89.654,0.547,0.0,260.936,784.038,0.99
8831,2021-01-02 23:00:00,-6.475,91.169,0.472,0.0,245.194,783.713,0.999
8832,2021-01-03 00:00:00,-6.542,91.203,0.13,0.0,242.797,783.566,0.989
8833,2021-01-03 01:00:00,-6.57,90.571,0.334,0.0,243.546,783.271,0.981
8834,2021-01-03 02:00:00,-6.354,90.865,0.191,0.0,242.608,783.526,0.981
8835,2021-01-03 03:00:00,-6.852,93.597,0.052,0.0,264.724,783.522,0.99
8836,2021-01-03 04:00:00,-7.196,94.59,0.197,0.0,264.763,783.365,0.989
8837,2021-01-03 05:00:00,-7.259,94.259,0.139,0.0,270.492,783.278,0.982
8838,2021-01-03 06:00:00,-7.021,92.937,0.137,0.0,238.998,783.549,0.97
8839,2021-01-03 07:00:00,-7.471,92.091,0.542,0.0,254.907,783.726,0.976
8840,2021-01-03 08:00:00,-7.457,94.092,1.065,12.733,261.742,784.068,0.985
8841,2021-01-03 09:00:00,-7.048,93.848,1.304,58.255,256.416,784.246,0.985
8842,2021-01-03 10:00:00,-6.689,92.611,1.18,133.477,267.292,784.405,0.995
8843,2021-01-03 11:00:00,-6.602,91.204,1.153,158.31,256.338,784.69,0.984
8844,2021-01-03 12:00:00,-6.095,91.293,1.326,160.555,270.05,784.768,0.978
8845,2021-01-03 13:00:00,-6.135,89.222,0.864,163.177,261.731,784.562,0.98
8846,2021-01-03 14:00:00,-6.421,91.1,0.88,122.839,262.833,784.888,0.968
8847,2021-01-03 15:00:00,-6.84,91.691,0.849,79.306,252.382,785.264,0.979
8848,2021-01-03 16:00:00,-7.091,90.507,1.22,18.248,236.329,785.565,0.98
8849,2021-01-03 17:00:00,-7.252,90.82,1.549,0.0,235.495,785.707,0.982
8850,2021-01-03 18:00:00,-7.465,89.993,1.601,0.0,243.963,786.029,0.975
8851,2021-01-03 19:00:00,-7.928,90.575,1.587,0.0,227.733,786.284,0.967
8852,2021-01-03 20:00:00,-8.567,90.514,1.49,0.0,230.922,786.528,0.891
8853,2021-01-03 21:00:00,-9.706,90.99,1.503,0.0,231.942,786.468,0.879
8854,2021-01-03 22:00:00,-8.555,89.579,1.728,0.0,220.57,786.432,0.907
8855,2021-01-03 23:00:00,-8.5,87.269,1.572,0.0,218.519,786.341,0.833
8856,2021-01-04 00:00:00,-9.349,86.407,1.467,0.0,228.082,786.334,0.856
8857,2021-01-04 01:00:00,-9.362,86.459,0.757,0.0,231.589,786.145,0.811
8858,2021-01-04 02:00:00,-9.381,86.377,0.601,0.0,231.471,786.308,0.89
8859,2021-01-04 03:00:00,-9.458,87.46,0.563,0.0,231.271,786.352,0.874
8860,2021-01-04 04:00:00,-9.941,87.824,0.736,0.0,216.778,786.013,0.852
8861,2021-01-04 05:00:00,-9.591,87.018,1.116,0.0,223.573,786.018,0.773
8862,2021-01-04 06:00:00,-9.732,85.435,1.064,0.0,218.158,786.052,0.727
8863,2021-01-04 07:00:00,-10.409,85.07,1.471,0.0,218.212,786.154,0.742
8864,2021-01-04 08:00:00,-9.804,83.224,1.721,17.856,218.408,786.229,0.821
8865,2021-01-04 09:00:00,-9.092,83.321,1.656,107.002,218.404,786.249,0.838
8866,2021-01-04 10:00:00,-8.705,84.596,0.75,206.815,218.198,786.231,0.935
8867,2021-01-04 11:00:00,-7.814,82.297,1.25,304.972,212.586,785.752,0.827
8868,2021-01-04 12:00:00,-7.604,80.358,1.619,331.025,205.277,785.103,0.627
8869,2021-01-04 13:00:00,-7.35,79.63,1.468,308.814,204.186,784.866,0.654
8870,2021-01-04 14:00:00,-7.238,81.42,1.54,230.669,203.469,784.839,0.712
8871,2021-01-04 15:00:00,-7.114,82.226,1.762,116.178,202.095,784.797,0.743
8872,2021-01-04 16:00:00,-7.489,84.797,1.918,26.325,204.86,784.747,0.872
8873,2021-01-04 17:00:00,-8.114,87.795,1.945,0.0,202.21,784.717,0.922
8874,2021-01-04 18:00:00,-10.124,87.886,2.004,0.0,216.532,784.742,0.908
8875,2021-01-04 19:00:00,-9.841,85.987,2.013,0.0,217.705,784.696,0.9
8876,2021-01-04 20:00:00,-10.135,84.824,2.179,0.0,211.245,784.674,0.853
8877,2021-01-04 21:00:00,-10.661,83.606,2.27,0.0,240.692,784.732,0.883
8878,2021-01-04 22:00:00,-8.825,81.377,1.595,0.0,243.628,784.568,0.855
8879,2021-01-04 23:00:00,-8.65,81.478,1.803,0.0,246.539,784.59,0.853
8880,2021-01-05 00:00:00,-8.753,82.2,1.905,0.0,237.853,784.561,0.926
8881,2021-01-05 01:00:00,-8.626,82.633,1.84,0.0,243.674,784.753,0.909
8882,2021-01-05 02:00:00,-8.105,81.413,1.649,0.0,238.427,784.93,0.944
8883,2021-01-05 03:00:00,-7.607,80.118,1.54,0.0,233.454,784.792,0.836
8884,2021-01-05 04:00:00,-6.99,78.834,1.327,0.0,224.486,784.669,0.772
8885,2021-01-05 05:00:00,-7.371,79.913,1.135,0.0,225.799,784.821,0.79
8886,2021-01-05 06:00:00,-7.664,80.535,0.922,0.0,226.003,785.146,0.821
8887,2021-01-05 07:00:00,-8.444,81.342,0.765,0.0,224.162,785.17,0.817
8888,2021-01-05 08:00:00,-10.097,83.078,0.606,19.318,223.727,785.331,0.635
8889,2021-01-05 09:00:00,-10.082,83.899,0.507,118.213,209.818,785.303,0.642
8890,2021-01-05 10:00:00,-8.835,81.82,0.727,216.459,214.459,785.149,0.915
8891,2021-01-05 11:00:00,-8.132,76.892,0.313,315.414,202.802,785.074,0.991
8892,2021-01-05 12:00:00,-8.035,73.822,0.341,352.227,189.35,784.616,0.993
8893,2021-01-05 13:00:00,-8.267,75.857,0.207,318.398,197.344,784.304,1.0
8894,2021-01-05 14:00:00,-8.232,77.616,0.795,224.566,204.971,784.336,1.0
8895,2021-01-05 15:00:00,-8.72,82.206,1.177,121.271,208.591,784.384,1.0
8896,2021-01-05 16:00:00,-8.997,87.357,0.993,23.281,215.212,784.476,1.0
8897,2021-01-05 17:00:00,-9.504,90.303,0.713,0.0,231.742,784.464,1.0
8898,2021-01-05 18:00:00,-9.469,88.75,0.832,0.0,238.295,784.57,1.0
8899,2021-01-05 19:00:00,-9.568,86.175,0.895,0.0,245.782,784.431,1.0
8900,2021-01-05 20:00:00,-9.672,84.626,0.929,0.0,239.015,784.399,1.0
8901,2021-01-05 21:00:00,-9.987,86.126,0.866,0.0,237.806,784.256,1.0
8902,2021-01-05 22:00:00,-10.373,85.645,1.27,0.0,239.879,784.42,1.0
8903,2021-01-05 23:00:00,-10.333,85.156,0.608,0.0,243.078,784.188,1.0
8904,2021-01-06 00:00:00,-10.492,85.114,0.675,0.0,243.417,783.959,1.0
8905,2021-01-06 01:00:00,-10.803,86.445,0.811,0.0,241.477,784.154,1.0
8906,2021-01-06 02:00:00,-10.686,87.311,0.775,0.0,246.164,784.03,1.0
8907,2021-01-06 03:00:00,-10.73,88.31,0.787,0.0,242.7,784.152,1.0
8908,2021-01-06 04:00:00,-10.801,89.666,0.691,0.0,244.855,784.131,1.0
8909,2021-01-06 05:00:00,-10.899,90.639,0.667,0.0,243.842,784.219,0.995
8910,2021-01-06 06:00:00,-11.002,88.645,0.569,0.0,241.423,784.221,1.0
8911,2021-01-06 07:00:00,-10.874,89.652,0.603,0.0,241.602,784.79,0.995
8912,2021-01-06 08:00:00,-11.108,91.241,0.534,15.355,232.213,785.006,0.997
8913,2021-01-06 09:00:00,-10.81,91.477,0.821,91.541,240.449,785.55,0.995
8914,2021-01-06 10:00:00,-10.819,89.767,0.84,188.492,230.123,786.017,0.979
8915,2021-01-06 11:00:00,-10.381,89.212,1.047,241.85,237.161,786.038,0.969
8916,2021-01-06 12:00:00,-10.294,88.977,1.182,249.052,235.252,785.776,0.941
8917,2021-01-06 13:00:00,-10.247,90.361,1.154,213.28,243.924,785.892,0.968
8918,2021-01-06 14:00:00,-10.659,92.588,1.274,166.703,240.656,786.315,0.99
8919,2021-01-06 15:00:00,-10.893,95.004,1.264,96.619,240.578,786.575,0.995
8920,2021-01-06 16:00:00,-11.119,97.126,1.064,21.232,232.641,786.921,0.994
8921,2021-01-06 17:00:00,-10.987,97.335,0.83,0.0,222.735,787.176,0.974
8922,2021-01-06 18:00:00,-11.017,95.033,0.824,0.0,216.503,787.429,0.952
8923,2021-01-06 19:00:00,-11.581,93.625,0.849,0.0,224.237,787.783,0.937
8924,2021-01-06 20:00:00,-11.634,90.739,0.754,0.0,213.667,788.013,0.92
8925,2021-01-06 21:00:00,-11.384,89.454,0.646,0.0,214.588,787.946,0.87
8926,2021-01-06 22:00:00,-13.455,89.501,0.505,0.0,212.8,788.208,0.888
8927,2021-01-06 23:00:00,-13.8,86.688,0.327,0.0,215.358,788.261,0.997
8928,2021-01-07 00:00:00,-13.802,85.336,0.241,0.0,210.953,788.237,0.936
8929,2021-01-07 01:00:00,-14.024,83.928,0.299,0.0,205.21,788.341,0.793
8930,2021-01-07 02:00:00,-14.476,83.529,0.35,0.0,188.915,788.352,0.832
8931,2021-01-07 03:00:00,-14.68,84.326,0.173,0.0,198.443,788.226,0.936
8932,2021-01-07 04:00:00,-15.139,81.488,0.171,0.0,194.961,788.104,0.95
8933,2021-01-07 05:00:00,-15.448,80.352,0.16,0.0,193.331,787.948,0.933
8934,2021-01-07 06:00:00,-15.799,81.276,0.227,0.0,198.55,787.724,0.88
8935,2021-01-07 07:00:00,-16.419,81.659,0.234,0.0,193.452,787.828,0.848
8936,2021-01-07 08:00:00,-15.826,77.899,0.263,22.045,196.659,788.005,0.776
8937,2021-01-07 09:00:00,-14.038,77.739,0.441,126.711,198.696,788.393,0.521
8938,2021-01-07 10:00:00,-12.96,73.851,0.231,240.388,192.247,788.446,0.522
8939,2021-01-07 11:00:00,-11.446,72.781,0.475,329.353,188.59,787.957,0.53
8940,2021-01-07 12:00:00,-9.153,63.439,0.291,377.934,172.588,787.461,0.03
8941,2021-01-07 13:00:00,-8.745,62.848,0.48,349.394,175.007,787.221,0.027
8942,2021-01-07 14:00:00,-9.051,66.468,0.678,269.154,179.184,787.328,0.008
8943,2021-01-07 15:00:00,-9.976,71.269,0.609,155.085,175.342,787.49,0.001
8944,2021-01-07 16:00:00,-11.16,78.701,0.335,34.206,175.402,787.644,0.008
8945,2021-01-07 17:00:00,-11.943,82.17,0.193,0.0,180.543,787.82,0.507
8946,2021-01-07 18:00:00,-12.116,81.345,0.304,0.0,174.525,787.812,0.623
8947,2021-01-07 19:00:00,-12.447,80.557,0.465,0.0,170.997,787.996,0.579
8948,2021-01-07 20:00:00,-12.493,79.668,0.417,0.0,170.034,788.035,0.598
8949,2021-01-07 21:00:00,-13.391,78.511,0.359,0.0,180.19,787.985,0.545
