time,cam_temp
2021-02-24 07:00:00,-4.956
2021-02-24 08:00:00,-4.819
2021-02-24 09:00:00,-3.713
2021-02-24 10:00:00,-0.85
2021-02-24 11:00:00,-0.751
2021-02-24 14:00:00,-0.472
2021-02-24 15:00:00,-2.137
2021-02-24 16:00:00,-2.08
2021-02-24 17:00:00,-2.935
2021-02-24 18:00:00,-2.745
2021-02-24 19:00:00,-3.672
2021-02-24 20:00:00,-3.75
2021-02-24 21:00:00,-4.077
2021-02-24 22:00:00,-3.753
2021-02-24 23:00:00,-3.339
2021-02-25 00:00:00,-3.885
2021-02-25 01:00:00,-3.589
2021-02-25 02:00:00,-4.493
2021-02-25 03:00:00,-4.063
2021-02-25 04:00:00,-4.024
2021-02-25 05:00:00,-3.824
2021-02-25 06:00:00,-4.525
2021-02-25 07:00:00,-5.893
2021-02-25 08:00:00,-6.469
2021-02-25 09:00:00,-5.066
2021-02-25 10:00:00,-3.702
2021-02-25 11:00:00,-0.955
2021-02-25 14:00:00,-0.523
2021-02-25 15:00:00,-2.706
2021-02-25 16:00:00,-3.349
2021-02-25 17:00:00,-3.446
2021-02-25 18:00:00,-4.859
2021-02-25 19:00:00,-5.209
2021-02-25 20:00:00,-6.002
2021-02-25 21:00:00,-6.899
2021-02-25 22:00:00,-7.394
2021-02-25 23:00:00,-7.215
2021-02-26 00:00:00,-7.68
2021-02-26 01:00:00,-8.328
2021-02-26 02:00:00,-8.014
2021-02-26 03:00:00,-8.14
2021-02-26 04:00:00,-6.463
2021-02-26 05:00:00,-5.952
2021-02-26 06:00:00,-7.117
2021-02-26 07:00:00,-6.541
2021-02-26 08:00:00,-7.061
2021-02-26 09:00:00,-5.76
2021-02-26 10:00:00,-3.319
2021-02-26 11:00:00,-1.754
2021-02-26 14:00:00,-0.207
2021-02-26 15:00:00,-1.545
2021-02-26 16:00:00,-2.289
2021-02-26 17:00:00,-2.342
2021-02-26 18:00:00,-1.775
2021-02-26 19:00:00,-1.884
2021-02-26 20:00:00,-3.0
2021-02-26 21:00:00,-3.415
2021-02-26 22:00:00,-3.982
2021-02-26 23:00:00,-4.166
2021-02-27 00:00:00,-5.147
2021-02-27 01:00:00,-3.197
2021-02-27 02:00:00,-2.601
2021-02-27 03:00:00,-2.495
2021-02-27 04:00:00,-2.816
2021-02-27 05:00:00,-2.369
2021-02-27 06:00:00,-2.787
2021-02-27 07:00:00,-2.879
2021-02-27 08:00:00,-2.663
2021-02-27 10:00:00,-2.59
2021-02-27 11:00:00,-2.102
2021-02-27 12:00:00,-2.891
2021-02-27 13:00:00,-3.118
2021-02-27 14:00:00,-2.488
2021-02-27 15:00:00,-2.947
2021-02-28 10:00:00,-1.038
2021-02-28 11:00:00,-1.651
2021-02-28 12:00:00,-0.291
2021-02-28 15:00:00,-4.144
2021-02-28 16:00:00,-4.341
2021-02-28 17:00:00,-5.737
2021-02-28 18:00:00,-7.05
2021-02-28 19:00:00,-8.022
2021-03-01 10:00:00,-6.844
2021-03-01 11:00:00,-3.816
2021-03-01 15:00:00,-4.632
2021-03-01 16:00:00,-6.075
2021-03-01 17:00:00,-7.29
2021-03-01 18:00:00,-9.084
2021-03-01 19:00:00,-6.974
2021-03-01 20:00:00,-6.703
2021-03-01 21:00:00,-7.579
2021-03-01 22:00:00,-7.54
2021-03-01 23:00:00,-7.774
2021-03-02 00:00:00,-7.067
2021-03-02 01:00:00,-7.493
2021-03-02 02:00:00,-8.425
2021-03-02 03:00:00,-7.921
2021-03-02 04:00:00,-5.406
2021-03-02 05:00:00,-6.108
2021-03-02 06:00:00,-7.96
2021-03-02 07:00:00,-9.475
2021-03-02 08:00:00,-9.452
2021-03-02 09:00:00,-9.912
2021-03-02 10:00:00,-5.379
2021-03-02 11:00:00,-2.067
2021-03-02 15:00:00,-2.595
2021-03-02 16:00:00,-5.142
2021-03-02 17:00:00,-5.347
2021-03-02 18:00:00,-7.384
2021-03-02 19:00:00,-8.235
2021-03-02 20:00:00,-7.995
2021-03-02 21:00:00,-7.763
2021-03-02 22:00:00,-8.029
2021-03-02 23:00:00,-7.569
2021-03-03 00:00:00,-7.527
2021-03-03 01:00:00,-7.993
2021-03-03 02:00:00,-7.936
2021-03-03 03:00:00,-8.222
2021-03-03 04:00:00,-6.344
2021-03-03 05:00:00,-5.485
2021-03-03 06:00:00,-5.755
2021-03-03 07:00:00,-5.182
2021-03-03 08:00:00,-4.93
2021-03-03 09:00:00,-3.525
2021-03-03 10:00:00,-2.306
2021-03-03 11:00:00,-2.61
2021-03-03 12:00:00,-1.845
2021-03-03 13:00:00,-2.08
2021-03-03 14:00:00,-1.44
2021-03-03 15:00:00,-1.829
2021-03-03 16:00:00,-2.265
2021-03-03 17:00:00,-2.171
2021-03-03 18:00:00,-3.02
2021-03-03 19:00:00,-3.355
2021-03-03 20:00:00,-3.933
2021-03-03 21:00:00,-4.238
2021-03-03 22:00:00,-4.03
2021-03-03 23:00:00,-3.722
2021-03-04 00:00:00,-3.916
2021-03-04 01:00:00,-5.13
2021-03-04 02:00:00,-5.533
2021-03-04 03:00:00,-5.087
2021-03-04 04:00:00,-3.001
2021-03-04 05:00:00,-2.154
2021-03-04 06:00:00,-2.181
2021-03-04 07:00:00,-1.059
2021-03-04 08:00:00,-1.358
2021-03-04 09:00:00,-0.748
2021-03-04 10:00:00,-3.294
2021-03-04 11:00:00,-0.864
2021-03-04 15:00:00,-1.191
2021-03-04 16:00:00,-1.099
2021-03-04 17:00:00,-2.229
2021-03-04 18:00:00,-1.461
2021-03-04 19:00:00,-2.45
2021-03-04 20:00:00,-2.548
2021-03-04 21:00:00,-2.386
2021-03-04 22:00:00,-2.11
2021-03-04 23:00:00,-2.065
2021-03-05 00:00:00,-2.746
2021-03-05 12:00:00,-0.253
2021-03-05 13:00:00,-0.625
2021-03-05 14:00:00,-0.62
2021-03-05 15:00:00,-0.828
2021-03-06 06:00:00,-6.076
2021-03-06 10:00:00,-2.527
2021-03-06 11:00:00,-1.625
2021-03-06 15:00:00,-3.266
2021-03-06 16:00:00,-4.684
2021-03-06 17:00:00,-6.557
2021-03-06 18:00:00,-7.509
2021-03-07 02:00:00,-8.63
2021-03-07 08:00:00,-7.975
2021-03-07 09:00:00,-4.72
2021-03-07 10:00:00,-0.346
2021-03-07 11:00:00,-1.735
2021-03-07 12:00:00,-0.413
2021-03-07 13:00:00,-0.68
2021-03-07 14:00:00,-0.692
2021-03-07 15:00:00,-1.421
2021-03-07 16:00:00,-1.823
2021-03-07 17:00:00,-1.555
2021-03-07 18:00:00,-2.983
2021-03-07 19:00:00,-3.487
2021-03-07 20:00:00,-2.675
2021-03-07 21:00:00,-3.447
2021-03-07 22:00:00,-2.987
2021-03-08 09:00:00,-1.51
2021-03-08 10:00:00,-0.16
2021-03-08 11:00:00,-0.726
2021-03-08 12:00:00,-0.797
2021-03-08 13:00:00,-0.599
2021-03-08 14:00:00,-1.073
2021-03-08 15:00:00,-1.761
2021-03-08 16:00:00,-1.679
2021-03-08 17:00:00,-2.678
2021-03-08 18:00:00,-2.858
2021-03-08 19:00:00,-2.636
2021-03-08 20:00:00,-4.329
2021-03-08 21:00:00,-6.014
2021-03-08 22:00:00,-5.916
2021-03-08 23:00:00,-7.04
2021-03-09 03:00:00,-7.14
2021-03-09 04:00:00,-7.318
2021-03-09 05:00:00,-7.325
2021-03-09 06:00:00,-5.8
2021-03-09 07:00:00,-5.615
2021-03-09 08:00:00,-4.166
2021-03-09 10:00:00,-1.524
2021-03-09 11:00:00,-0.592
2021-03-09 12:00:00,-0.481
2021-03-09 13:00:00,-0.373
2021-03-09 14:00:00,-0.673
2021-03-09 15:00:00,-0.548
2021-03-09 16:00:00,-0.803
2021-03-09 23:00:00,-5.675
2021-03-10 00:00:00,-6.289
2021-03-10 01:00:00,-5.293
2021-03-10 02:00:00,-6.881
2021-03-10 10:00:00,-4.597
2021-03-10 11:00:00,-3.678
2021-03-10 12:00:00,-0.582
2021-03-10 13:00:00,-0.285
2021-03-10 15:00:00,-6.965
2021-03-10 16:00:00,-7.169
2021-03-10 17:00:00,-9.391
2021-03-10 18:00:00,-9.011
2021-03-10 19:00:00,-6.088
2021-03-10 20:00:00,-5.328
2021-03-10 21:00:00,-5.888
2021-03-10 22:00:00,-5.46
2021-03-10 23:00:00,-4.797
2021-03-11 00:00:00,-3.764
2021-03-11 01:00:00,-3.507
2021-03-11 02:00:00,-2.702
2021-03-11 03:00:00,-2.729
2021-03-11 04:00:00,-1.063
2021-03-11 05:00:00,-1.672
2021-03-11 06:00:00,-1.324
2021-03-11 07:00:00,-0.714
2021-03-11 08:00:00,-0.717
2021-03-11 09:00:00,-0.936
2021-03-11 10:00:00,-1.011
2021-03-11 11:00:00,-0.88
2021-03-11 14:00:00,-0.533
2021-03-11 15:00:00,-0.427
2021-03-11 16:00:00,-0.818
2021-03-11 17:00:00,-1.058
2021-03-11 18:00:00,-1.468
2021-03-11 19:00:00,-2.279
2021-03-11 20:00:00,-1.388
2021-03-11 21:00:00,-1.959
2021-03-11 22:00:00,-2.66
2021-03-11 23:00:00,-3.416
2021-03-12 00:00:00,-2.617
2021-03-12 01:00:00,-3.417
2021-03-12 02:00:00,-2.459
2021-03-12 03:00:00,-3.106
2021-03-12 05:00:00,-1.772
2021-03-12 06:00:00,-3.332
2021-03-12 07:00:00,-3.1
2021-03-12 08:00:00,-2.034
2021-03-12 09:00:00,-1.419
2021-03-12 10:00:00,-0.422
2021-03-12 11:00:00,-1.934
2021-03-12 12:00:00,-0.44
2021-03-12 14:00:00,-1.507
2021-03-12 15:00:00,-0.429
2021-03-12 16:00:00,-1.305
2021-03-12 17:00:00,-1.976
2021-03-12 18:00:00,-2.217
2021-03-12 19:00:00,-4.46
2021-03-12 20:00:00,-5.675
2021-03-12 21:00:00,-6.829
2021-03-12 22:00:00,-7.951
2021-03-12 23:00:00,-8.003
2021-03-13 00:00:00,-8.471
2021-03-13 01:00:00,-8.424
2021-03-13 02:00:00,-7.518
2021-03-13 04:00:00,-7.002
2021-03-13 05:00:00,-8.111
2021-03-13 06:00:00,-8.414
2021-03-13 07:00:00,-5.224
2021-03-13 08:00:00,-5.946
2021-03-13 09:00:00,-4.147
2021-03-13 10:00:00,-0.839
2021-03-13 11:00:00,-1.934
2021-03-13 12:00:00,-0.608
2021-03-13 15:00:00,-0.119
2021-03-13 16:00:00,-1.597
2021-03-13 17:00:00,-1.365
2021-03-13 18:00:00,-1.893
2021-03-13 19:00:00,-1.392
2021-03-13 20:00:00,-1.904
2021-03-13 21:00:00,-2.34
2021-03-14 11:00:00,-3.079
2021-03-14 12:00:00,-3.402
2021-03-14 13:00:00,-4.127
2021-03-16 12:00:00,-3.812
2021-03-16 13:00:00,-1.826
2021-03-16 14:00:00,-3.335
2021-03-17 14:00:00,-1.943
2021-03-17 15:00:00,-2.749
2021-03-18 10:00:00,-5.433
2021-03-18 11:00:00,-4.636
2021-03-18 12:00:00,-4.949
2021-03-18 15:00:00,-4.534
2021-03-18 16:00:00,-4.421
2021-03-18 17:00:00,-5.448
2021-03-19 11:00:00,-7.26
2021-03-19 12:00:00,-3.624
2021-03-19 13:00:00,-0.945
2021-03-19 16:00:00,-3.767
2021-03-19 17:00:00,-4.269
2021-03-19 18:00:00,-7.318
2021-03-20 11:00:00,-3.298
2021-03-20 12:00:00,-3.463
2021-03-20 13:00:00,-3.168
2021-03-20 14:00:00,-3.479
2021-03-20 15:00:00,-4.22
2021-03-20 16:00:00,-8.367
2021-03-21 09:00:00,-6.453
2021-03-21 10:00:00,-9.172
2021-03-21 11:00:00,-5.24
2021-03-21 12:00:00,-3.058
2021-03-21 13:00:00,-4.596
2021-03-21 14:00:00,-5.265
2021-03-21 15:00:00,-5.258
2021-03-21 16:00:00,-5.731
2021-03-21 17:00:00,-5.861
2021-03-21 18:00:00,-6.921
2021-03-22 03:00:00,-6.921
2021-03-22 04:00:00,-7.648
2021-03-22 05:00:00,-7.425
2021-03-22 09:00:00,-6.478
2021-03-22 10:00:00,-1.718
2021-03-22 11:00:00,-0.386
2021-03-22 12:00:00,-2.423
2021-03-22 13:00:00,-1.133
2021-03-22 14:00:00,-0.325
2021-03-22 15:00:00,-2.146
2021-03-22 16:00:00,-0.325
2021-03-22 17:00:00,-4.233
2021-03-22 18:00:00,-4.836
2021-03-23 10:00:00,-4.599
2021-03-23 11:00:00,-2.616
2021-03-23 12:00:00,-0.269
2021-03-23 17:00:00,-3.464
2021-03-23 18:00:00,-3.806
2021-03-23 19:00:00,-4.414
2021-03-23 20:00:00,-7.297
2021-03-24 10:00:00,-3.172
2021-03-24 11:00:00,-1.886
2021-03-24 17:00:00,-3.835
2021-03-24 18:00:00,-5.014
2021-03-24 19:00:00,-6.687
2021-03-24 20:00:00,-8.123
2021-03-24 21:00:00,-9.491
